UTC time,solar,nat_gas,hydro,coal,wind
2019-07-14 06:00:00,0.0,60.0,1112.0,2982.0,375.0
2019-07-14 07:00:00,0.0,60.0,1079.0,2832.0,518.0
2019-07-14 08:00:00,0.0,59.0,1099.0,2794.0,505.0
2019-07-14 09:00:00,0.0,60.0,1089.0,2792.0,496.0
2019-07-14 10:00:00,0.0,59.0,1088.0,2805.0,523.0
2019-07-14 11:00:00,0.0,60.0,1094.0,2770.0,460.0
2019-07-14 12:00:00,0.0,60.0,1103.0,2782.0,441.0
2019-07-14 13:00:00,3.0,60.0,1086.0,2785.0,400.0
2019-07-14 14:00:00,16.0,63.0,1055.0,2874.0,236.0
2019-07-14 15:00:00,28.0,65.0,1039.0,3138.0,141.0
2019-07-14 16:00:00,35.0,64.0,1040.0,3235.0,150.0
2019-07-14 17:00:00,36.0,62.0,1112.0,3453.0,162.0
2019-07-14 18:00:00,38.0,63.0,1116.0,3657.0,179.0
2019-07-14 19:00:00,38.0,60.0,1110.0,3610.0,152.0
2019-07-14 20:00:00,31.0,60.0,1147.0,3717.0,134.0
2019-07-14 21:00:00,18.0,61.0,1149.0,3646.0,166.0
2019-07-14 22:00:00,26.0,65.0,1178.0,3622.0,268.0
2019-07-14 23:00:00,33.0,65.0,1187.0,3607.0,463.0
2019-07-15 00:00:00,21.0,65.0,1205.0,3503.0,465.0
2019-07-15 01:00:00,16.0,64.0,1204.0,3489.0,352.0
2019-07-15 02:00:00,5.0,62.0,1205.0,3606.0,328.0
2019-07-15 03:00:00,0.0,63.0,1168.0,3477.0,397.0
2019-07-15 04:00:00,0.0,64.0,1115.0,3465.0,341.0
2019-07-15 05:00:00,0.0,63.0,1073.0,3365.0,397.0
2019-07-15 06:00:00,0.0,63.0,1026.0,3196.0,451.0
2019-07-15 07:00:00,0.0,62.0,1036.0,3048.0,372.0
2019-07-15 08:00:00,0.0,61.0,1053.0,2812.0,218.0
2019-07-15 09:00:00,0.0,58.0,1014.0,2722.0,257.0
2019-07-15 10:00:00,0.0,60.0,986.0,2588.0,231.0
2019-07-15 11:00:00,0.0,60.0,1030.0,2590.0,195.0
2019-07-15 12:00:00,0.0,60.0,1045.0,2695.0,182.0
2019-07-15 13:00:00,4.0,60.0,1079.0,2892.0,138.0
2019-07-15 14:00:00,22.0,62.0,1073.0,3097.0,68.0
2019-07-15 15:00:00,32.0,62.0,1086.0,3310.0,29.0
2019-07-15 16:00:00,34.0,62.0,1189.0,3348.0,47.0
2019-07-15 17:00:00,21.0,64.0,553.0,3408.0,54.0
2019-07-15 18:00:00,36.0,63.0,1358.0,3519.0,70.0
2019-07-15 19:00:00,30.0,64.0,1449.0,3547.0,92.0
2019-07-15 20:00:00,37.0,61.0,1420.0,3650.0,142.0
2019-07-15 21:00:00,28.0,61.0,1442.0,3764.0,128.0
2019-07-15 22:00:00,20.0,60.0,1437.0,3871.0,177.0
2019-07-15 23:00:00,18.0,61.0,1463.0,3780.0,187.0
2019-07-16 00:00:00,23.0,63.0,1484.0,3835.0,252.0
2019-07-16 01:00:00,20.0,64.0,1456.0,3768.0,279.0
2019-07-16 02:00:00,8.0,65.0,1443.0,3729.0,299.0
2019-07-16 03:00:00,0.0,62.0,1454.0,3720.0,303.0
2019-07-16 04:00:00,0.0,64.0,1397.0,3485.0,415.0
2019-07-16 05:00:00,0.0,64.0,1302.0,3305.0,326.0
2019-07-16 06:00:00,0.0,60.0,1218.0,3054.0,196.0
2019-07-16 07:00:00,0.0,61.0,1115.0,2755.0,289.0
2019-07-16 08:00:00,0.0,63.0,1053.0,2728.0,308.0
2019-07-16 09:00:00,0.0,63.0,1079.0,2675.0,247.0
2019-07-16 10:00:00,0.0,63.0,1055.0,2668.0,209.0
2019-07-16 11:00:00,0.0,60.0,1065.0,2666.0,179.0
2019-07-16 12:00:00,0.0,60.0,1091.0,2926.0,117.0
2019-07-16 13:00:00,4.0,63.0,1029.0,3110.0,122.0
2019-07-16 14:00:00,22.0,63.0,1083.0,3147.0,144.0
2019-07-16 15:00:00,34.0,63.0,1198.0,3221.0,142.0
2019-07-16 16:00:00,33.0,63.0,1324.0,3262.0,106.0
2019-07-16 17:00:00,37.0,78.0,1392.0,3289.0,103.0
2019-07-16 18:00:00,38.0,80.0,1371.0,3429.0,111.0
2019-07-16 19:00:00,37.0,93.0,1438.0,3377.0,148.0
2019-07-16 20:00:00,40.0,123.0,4676.0,3285.0,164.0
2019-07-16 21:00:00,35.0,86.0,1554.0,3517.0,198.0
2019-07-16 22:00:00,38.0,83.0,1572.0,3447.0,228.0
2019-07-16 23:00:00,32.0,122.0,1559.0,3464.0,177.0
2019-07-17 00:00:00,29.0,122.0,1583.0,3422.0,214.0
2019-07-17 01:00:00,25.0,119.0,1576.0,3389.0,256.0
2019-07-17 02:00:00,10.0,118.0,1548.0,3325.0,421.0
2019-07-17 03:00:00,0.0,66.0,1530.0,3209.0,499.0
2019-07-17 04:00:00,0.0,64.0,1505.0,3129.0,519.0
2019-07-17 05:00:00,0.0,63.0,1413.0,3012.0,610.0
2019-07-17 06:00:00,0.0,64.0,1308.0,2879.0,570.0
2019-07-17 07:00:00,0.0,66.0,1196.0,2565.0,472.0
2019-07-17 08:00:00,0.0,66.0,1186.0,2496.0,394.0
2019-07-17 09:00:00,0.0,65.0,1141.0,2537.0,378.0
2019-07-17 10:00:00,0.0,66.0,1101.0,2543.0,487.0
2019-07-17 11:00:00,0.0,65.0,1116.0,2503.0,539.0
2019-07-17 12:00:00,0.0,65.0,1136.0,2522.0,514.0
2019-07-17 13:00:00,3.0,65.0,1185.0,2499.0,508.0
2019-07-17 14:00:00,18.0,65.0,1174.0,2687.0,374.0
2019-07-17 15:00:00,28.0,65.0,1210.0,2853.0,377.0
2019-07-17 16:00:00,32.0,61.0,1283.0,3007.0,349.0
2019-07-17 17:00:00,38.0,70.0,1344.0,2990.0,249.0
2019-07-17 18:00:00,38.0,67.0,1314.0,3127.0,197.0
2019-07-17 19:00:00,39.0,65.0,1322.0,3092.0,146.0
2019-07-17 20:00:00,41.0,64.0,1386.0,3080.0,82.0
2019-07-17 21:00:00,39.0,63.0,1437.0,3137.0,83.0
2019-07-17 22:00:00,36.0,59.0,1490.0,3136.0,95.0
2019-07-17 23:00:00,38.0,8.0,1478.0,3206.0,317.0
2019-07-18 00:00:00,32.0,8.0,1499.0,3116.0,337.0
2019-07-18 01:00:00,27.0,8.0,1501.0,3079.0,416.0
2019-07-18 02:00:00,6.0,8.0,1471.0,3119.0,426.0
2019-07-18 03:00:00,0.0,8.0,1473.0,3137.0,392.0
2019-07-18 04:00:00,0.0,16.0,1368.0,3135.0,267.0
2019-07-18 05:00:00,0.0,18.0,1341.0,3055.0,331.0
2019-07-18 06:00:00,0.0,42.0,1260.0,2955.0,384.0
2019-07-18 07:00:00,0.0,56.0,1199.0,2809.0,443.0
2019-07-18 08:00:00,0.0,67.0,1165.0,2637.0,326.0
2019-07-18 09:00:00,0.0,67.0,1147.0,2683.0,345.0
2019-07-18 10:00:00,0.0,64.0,1134.0,2657.0,329.0
2019-07-18 11:00:00,0.0,64.0,1143.0,2639.0,234.0
2019-07-18 12:00:00,0.0,64.0,1217.0,2670.0,236.0
2019-07-18 13:00:00,5.0,85.0,1176.0,2710.0,337.0
2019-07-18 14:00:00,24.0,88.0,1149.0,2847.0,352.0
2019-07-18 15:00:00,36.0,87.0,1274.0,2943.0,151.0
2019-07-18 16:00:00,39.0,63.0,1297.0,3110.0,119.0
2019-07-18 17:00:00,41.0,64.0,1314.0,3215.0,158.0
2019-07-18 18:00:00,42.0,61.0,1372.0,3296.0,154.0
2019-07-18 19:00:00,42.0,60.0,1411.0,3406.0,106.0
2019-07-18 20:00:00,42.0,61.0,1444.0,3392.0,105.0
2019-07-18 21:00:00,40.0,62.0,1506.0,3438.0,129.0
2019-07-18 22:00:00,39.0,63.0,1512.0,3530.0,153.0
2019-07-18 23:00:00,39.0,62.0,1524.0,3584.0,106.0
2019-07-19 00:00:00,35.0,64.0,1551.0,3569.0,155.0
2019-07-19 01:00:00,28.0,65.0,1513.0,3538.0,179.0
2019-07-19 02:00:00,12.0,64.0,1513.0,3530.0,220.0
2019-07-19 03:00:00,0.0,66.0,1450.0,3554.0,362.0
2019-07-19 04:00:00,0.0,64.0,1457.0,3483.0,564.0
2019-07-19 05:00:00,0.0,61.0,1401.0,3238.0,505.0
2019-07-19 06:00:00,0.0,62.0,1287.0,3066.0,378.0
2019-07-19 07:00:00,0.0,60.0,1202.0,2893.0,324.0
2019-07-19 08:00:00,0.0,61.0,1127.0,2676.0,315.0
2019-07-19 09:00:00,0.0,62.0,1127.0,2640.0,285.0
2019-07-19 10:00:00,0.0,63.0,1129.0,2646.0,309.0
2019-07-19 11:00:00,0.0,62.0,1135.0,2661.0,412.0
2019-07-19 12:00:00,0.0,62.0,1190.0,2634.0,401.0
2019-07-19 13:00:00,5.0,62.0,1301.0,2699.0,341.0
2019-07-19 14:00:00,24.0,62.0,1278.0,2836.0,257.0
2019-07-19 15:00:00,34.0,63.0,1278.0,3054.0,141.0
2019-07-19 16:00:00,41.0,63.0,1354.0,3236.0,117.0
2019-07-19 17:00:00,42.0,62.0,1374.0,3307.0,105.0
2019-07-19 18:00:00,42.0,62.0,1421.0,3355.0,96.0
2019-07-19 19:00:00,42.0,63.0,1465.0,3507.0,68.0
2019-07-19 20:00:00,42.0,69.0,1528.0,3534.0,50.0
2019-07-19 21:00:00,41.0,77.0,1533.0,3581.0,53.0
2019-07-19 22:00:00,39.0,63.0,1546.0,3540.0,80.0
2019-07-19 23:00:00,40.0,63.0,1489.0,3503.0,122.0
2019-07-20 00:00:00,39.0,62.0,1524.0,3573.0,132.0
2019-07-20 01:00:00,32.0,63.0,1551.0,3565.0,138.0
2019-07-20 02:00:00,12.0,62.0,1530.0,3512.0,200.0
2019-07-20 03:00:00,0.0,62.0,1498.0,3445.0,369.0
2019-07-20 04:00:00,0.0,62.0,1487.0,3450.0,427.0
2019-07-20 05:00:00,0.0,62.0,1414.0,3292.0,464.0
2019-07-20 06:00:00,0.0,62.0,1229.0,3100.0,477.0
2019-07-20 07:00:00,0.0,62.0,1187.0,2778.0,351.0
2019-07-20 08:00:00,0.0,62.0,1104.0,2672.0,245.0
2019-07-20 09:00:00,0.0,61.0,1106.0,2711.0,381.0
2019-07-20 10:00:00,0.0,62.0,1103.0,2587.0,461.0
2019-07-20 11:00:00,0.0,62.0,1114.0,2540.0,494.0
2019-07-20 12:00:00,0.0,62.0,1114.0,2527.0,463.0
2019-07-20 13:00:00,3.0,62.0,1110.0,2567.0,454.0
2019-07-20 14:00:00,19.0,62.0,1083.0,2699.0,473.0
2019-07-20 15:00:00,29.0,62.0,1060.0,2811.0,545.0
2019-07-20 16:00:00,41.0,63.0,1075.0,2852.0,653.0
2019-07-20 17:00:00,42.0,65.0,1203.0,2918.0,635.0
2019-07-20 18:00:00,44.0,74.0,1262.0,2900.0,603.0
2019-07-20 19:00:00,43.0,60.0,1309.0,2976.0,525.0
2019-07-20 20:00:00,42.0,60.0,1319.0,3054.0,512.0
2019-07-20 21:00:00,35.0,59.0,1316.0,3131.0,514.0
2019-07-20 22:00:00,25.0,60.0,1337.0,3170.0,472.0
2019-07-20 23:00:00,25.0,62.0,1316.0,3182.0,456.0
2019-07-21 00:00:00,27.0,63.0,1332.0,3206.0,385.0
2019-07-21 01:00:00,20.0,63.0,1326.0,3206.0,439.0
2019-07-21 02:00:00,8.0,66.0,1318.0,3191.0,387.0
2019-07-21 03:00:00,0.0,66.0,1285.0,3162.0,326.0
2019-07-21 04:00:00,0.0,60.0,1283.0,3118.0,201.0
2019-07-21 05:00:00,0.0,60.0,1246.0,3058.0,144.0
2019-07-21 06:00:00,0.0,60.0,1168.0,3008.0,283.0
2019-07-21 07:00:00,0.0,60.0,1122.0,2734.0,245.0
2019-07-21 08:00:00,0.0,60.0,1206.0,2583.0,183.0
2019-07-21 09:00:00,0.0,60.0,1140.0,2591.0,297.0
2019-07-21 10:00:00,0.0,60.0,1170.0,2469.0,178.0
2019-07-21 11:00:00,0.0,60.0,1172.0,2468.0,88.0
2019-07-21 12:00:00,0.0,60.0,1175.0,2483.0,91.0
2019-07-21 13:00:00,1.0,60.0,1113.0,2558.0,118.0
2019-07-21 14:00:00,19.0,60.0,1079.0,2670.0,64.0
2019-07-21 15:00:00,33.0,61.0,1085.0,2809.0,93.0
2019-07-21 16:00:00,39.0,61.0,1113.0,2824.0,64.0
2019-07-21 17:00:00,37.0,60.0,1145.0,2843.0,26.0
2019-07-21 18:00:00,41.0,63.0,1162.0,2862.0,14.0
2019-07-21 19:00:00,41.0,65.0,1271.0,2920.0,19.0
2019-07-21 20:00:00,41.0,63.0,1324.0,3098.0,28.0
2019-07-21 21:00:00,36.0,64.0,1308.0,3262.0,57.0
2019-07-21 22:00:00,30.0,69.0,1297.0,3289.0,68.0
2019-07-21 23:00:00,25.0,86.0,1297.0,3180.0,172.0
2019-07-22 00:00:00,25.0,90.0,1315.0,3258.0,134.0
2019-07-22 01:00:00,23.0,70.0,1307.0,3283.0,184.0
2019-07-22 02:00:00,7.0,66.0,1301.0,3201.0,285.0
2019-07-22 03:00:00,0.0,66.0,1293.0,3030.0,365.0
2019-07-22 04:00:00,0.0,66.0,1272.0,2917.0,290.0
2019-07-22 05:00:00,0.0,60.0,1224.0,2827.0,257.0
2019-07-22 06:00:00,0.0,60.0,1196.0,2741.0,197.0
2019-07-22 07:00:00,0.0,60.0,1129.0,2666.0,115.0
2019-07-22 08:00:00,0.0,60.0,1163.0,2586.0,80.0
2019-07-22 09:00:00,0.0,60.0,1151.0,2569.0,46.0
2019-07-22 10:00:00,0.0,60.0,1175.0,2537.0,28.0
2019-07-22 11:00:00,0.0,60.0,1146.0,2518.0,29.0
2019-07-22 12:00:00,0.0,62.0,1174.0,2548.0,49.0
2019-07-22 13:00:00,0.0,67.0,1225.0,2582.0,94.0
2019-07-22 14:00:00,9.0,66.0,1209.0,2866.0,155.0
2019-07-22 15:00:00,24.0,66.0,1269.0,3019.0,176.0
2019-07-22 16:00:00,30.0,65.0,1291.0,3081.0,178.0
2019-07-22 17:00:00,33.0,60.0,1363.0,3127.0,217.0
2019-07-22 18:00:00,34.0,60.0,1412.0,3230.0,227.0
2019-07-22 19:00:00,37.0,62.0,1420.0,3351.0,183.0
2019-07-22 20:00:00,35.0,60.0,1438.0,3346.0,171.0
2019-07-22 21:00:00,36.0,65.0,1515.0,3407.0,166.0
2019-07-22 22:00:00,26.0,65.0,1560.0,3429.0,191.0
2019-07-22 23:00:00,26.0,62.0,1551.0,3461.0,172.0
2019-07-23 00:00:00,32.0,60.0,1545.0,3487.0,203.0
2019-07-23 01:00:00,28.0,60.0,1557.0,3416.0,187.0
2019-07-23 02:00:00,9.0,60.0,1543.0,3341.0,189.0
2019-07-23 03:00:00,0.0,61.0,1524.0,3293.0,369.0
2019-07-23 04:00:00,0.0,66.0,1451.0,3172.0,427.0
2019-07-23 05:00:00,0.0,66.0,1342.0,2833.0,436.0
2019-07-23 06:00:00,0.0,66.0,1296.0,2709.0,513.0
2019-07-23 07:00:00,0.0,60.0,1224.0,2601.0,555.0
2019-07-23 08:00:00,0.0,60.0,1164.0,2552.0,561.0
2019-07-23 09:00:00,0.0,60.0,1191.0,2511.0,547.0
2019-07-23 10:00:00,0.0,60.0,1164.0,2640.0,540.0
2019-07-23 11:00:00,0.0,60.0,1165.0,2660.0,534.0
2019-07-23 12:00:00,0.0,60.0,1184.0,2727.0,456.0
2019-07-23 13:00:00,3.0,61.0,1224.0,2753.0,431.0
2019-07-23 14:00:00,15.0,64.0,568.0,2791.0,322.0
2019-07-23 15:00:00,37.0,63.0,1235.0,2796.0,438.0
2019-07-23 16:00:00,40.0,66.0,1289.0,2841.0,435.0
2019-07-23 17:00:00,41.0,66.0,1292.0,3028.0,428.0
2019-07-23 18:00:00,41.0,66.0,1350.0,3199.0,374.0
2019-07-23 19:00:00,42.0,66.0,1446.0,3253.0,359.0
2019-07-23 20:00:00,42.0,66.0,1516.0,3309.0,382.0
2019-07-23 21:00:00,40.0,66.0,1542.0,3461.0,371.0
2019-07-23 22:00:00,34.0,66.0,1548.0,3644.0,358.0
2019-07-23 23:00:00,23.0,66.0,1553.0,3679.0,370.0
2019-07-24 00:00:00,24.0,64.0,1548.0,3654.0,395.0
2019-07-24 01:00:00,13.0,62.0,1541.0,3606.0,476.0
2019-07-24 02:00:00,5.0,61.0,1540.0,3371.0,507.0
2019-07-24 03:00:00,0.0,62.0,1526.0,3309.0,564.0
2019-07-24 04:00:00,0.0,64.0,1452.0,3185.0,618.0
2019-07-24 05:00:00,0.0,61.0,1415.0,3061.0,622.0
2019-07-24 06:00:00,0.0,61.0,1390.0,3031.0,581.0
2019-07-24 07:00:00,0.0,61.0,1323.0,2911.0,551.0
2019-07-24 08:00:00,0.0,62.0,1347.0,2651.0,487.0
2019-07-24 09:00:00,0.0,62.0,1306.0,2540.0,445.0
2019-07-24 10:00:00,0.0,61.0,1278.0,2547.0,418.0
2019-07-24 11:00:00,0.0,64.0,1296.0,2586.0,383.0
2019-07-24 12:00:00,0.0,66.0,1276.0,2624.0,338.0
2019-07-24 13:00:00,4.0,66.0,1330.0,2670.0,268.0
2019-07-24 14:00:00,17.0,64.0,1248.0,2874.0,175.0
2019-07-24 15:00:00,30.0,65.0,1318.0,3100.0,100.0
2019-07-24 16:00:00,38.0,66.0,1312.0,3252.0,70.0
2019-07-24 17:00:00,41.0,66.0,1369.0,3354.0,90.0
2019-07-24 18:00:00,40.0,64.0,1442.0,3486.0,196.0
2019-07-24 19:00:00,41.0,64.0,1455.0,3578.0,258.0
2019-07-24 20:00:00,36.0,64.0,1477.0,3637.0,275.0
2019-07-24 21:00:00,33.0,62.0,1491.0,3730.0,256.0
2019-07-24 22:00:00,25.0,60.0,1546.0,3837.0,251.0
2019-07-24 23:00:00,13.0,61.0,1549.0,3773.0,307.0
2019-07-25 00:00:00,8.0,59.0,1547.0,3746.0,414.0
2019-07-25 01:00:00,8.0,59.0,1556.0,3715.0,458.0
2019-07-25 02:00:00,3.0,60.0,1572.0,3567.0,476.0
2019-07-25 03:00:00,0.0,64.0,1481.0,3366.0,554.0
2019-07-25 04:00:00,0.0,62.0,1475.0,3262.0,579.0
2019-07-25 05:00:00,0.0,59.0,1385.0,3149.0,532.0
2019-07-25 06:00:00,0.0,61.0,1299.0,3031.0,490.0
2019-07-25 07:00:00,0.0,60.0,1203.0,2929.0,363.0
2019-07-25 08:00:00,0.0,60.0,1115.0,2884.0,260.0
2019-07-25 09:00:00,0.0,60.0,1067.0,2869.0,366.0
2019-07-25 10:00:00,0.0,62.0,1181.0,2739.0,338.0
2019-07-25 11:00:00,0.0,62.0,1192.0,2738.0,256.0
2019-07-25 12:00:00,0.0,60.0,1218.0,2785.0,213.0
2019-07-25 13:00:00,0.0,60.0,1214.0,2813.0,227.0
2019-07-25 14:00:00,12.0,63.0,1290.0,2767.0,220.0
2019-07-25 15:00:00,16.0,60.0,1199.0,2999.0,246.0
2019-07-25 16:00:00,26.0,60.0,1276.0,3134.0,286.0
2019-07-25 17:00:00,25.0,60.0,1369.0,3336.0,191.0
2019-07-25 18:00:00,32.0,60.0,1478.0,3477.0,130.0
2019-07-25 19:00:00,34.0,62.0,1525.0,3565.0,102.0
2019-07-25 20:00:00,20.0,62.0,1622.0,3630.0,62.0
2019-07-25 21:00:00,19.0,60.0,1632.0,3740.0,60.0
2019-07-25 22:00:00,29.0,60.0,1634.0,3812.0,215.0
2019-07-25 23:00:00,24.0,60.0,1639.0,3824.0,149.0
2019-07-26 00:00:00,15.0,60.0,1639.0,3813.0,49.0
2019-07-26 01:00:00,14.0,60.0,1621.0,3686.0,192.0
2019-07-26 02:00:00,4.0,63.0,1608.0,3574.0,290.0
2019-07-26 03:00:00,0.0,63.0,1615.0,3443.0,358.0
2019-07-26 04:00:00,0.0,65.0,1506.0,3333.0,353.0
2019-07-26 05:00:00,0.0,62.0,1472.0,3072.0,354.0
2019-07-26 06:00:00,0.0,61.0,1349.0,2992.0,382.0
2019-07-26 07:00:00,0.0,61.0,1265.0,2925.0,310.0
2019-07-26 08:00:00,0.0,67.0,1160.0,2798.0,293.0
2019-07-26 09:00:00,0.0,65.0,1122.0,2748.0,310.0
2019-07-26 10:00:00,0.0,61.0,1196.0,2729.0,296.0
2019-07-26 11:00:00,0.0,62.0,1204.0,2673.0,256.0
2019-07-26 12:00:00,0.0,62.0,1257.0,2739.0,194.0
2019-07-26 13:00:00,4.0,62.0,1285.0,2748.0,140.0
2019-07-26 14:00:00,21.0,62.0,1444.0,2870.0,75.0
2019-07-26 15:00:00,34.0,63.0,1371.0,3044.0,35.0
2019-07-26 16:00:00,39.0,63.0,1405.0,3173.0,37.0
2019-07-26 17:00:00,39.0,62.0,1431.0,3352.0,41.0
2019-07-26 18:00:00,38.0,62.0,1470.0,3621.0,41.0
2019-07-26 19:00:00,30.0,63.0,1509.0,3730.0,57.0
2019-07-26 20:00:00,29.0,61.0,1615.0,3731.0,90.0
2019-07-26 21:00:00,21.0,60.0,1636.0,3765.0,111.0
2019-07-26 22:00:00,23.0,61.0,1634.0,3849.0,147.0
2019-07-26 23:00:00,19.0,62.0,1616.0,3866.0,138.0
2019-07-27 00:00:00,10.0,66.0,1636.0,3840.0,175.0
2019-07-27 01:00:00,5.0,66.0,1640.0,3670.0,310.0
2019-07-27 02:00:00,1.0,63.0,1586.0,3483.0,479.0
2019-07-27 03:00:00,0.0,64.0,1550.0,3416.0,521.0
2019-07-27 04:00:00,0.0,63.0,1522.0,3352.0,382.0
2019-07-27 05:00:00,0.0,64.0,1433.0,3209.0,371.0
2019-07-27 06:00:00,0.0,61.0,1275.0,3104.0,389.0
2019-07-27 07:00:00,0.0,61.0,1214.0,3027.0,271.0
2019-07-27 08:00:00,0.0,63.0,1082.0,2936.0,217.0
2019-07-27 09:00:00,0.0,62.0,1073.0,2784.0,258.0
2019-07-27 10:00:00,0.0,64.0,1091.0,2652.0,137.0
2019-07-27 11:00:00,0.0,63.0,1106.0,2647.0,146.0
2019-07-27 12:00:00,0.0,64.0,1108.0,2695.0,122.0
2019-07-27 13:00:00,0.0,64.0,1150.0,2710.0,68.0
2019-07-27 14:00:00,8.0,64.0,1134.0,2774.0,54.0
2019-07-27 15:00:00,19.0,64.0,1074.0,2753.0,28.0
2019-07-27 16:00:00,27.0,64.0,1127.0,2861.0,37.0
2019-07-27 17:00:00,30.0,63.0,1144.0,2977.0,39.0
2019-07-27 18:00:00,35.0,61.0,1227.0,3060.0,59.0
2019-07-27 19:00:00,36.0,60.0,1253.0,3166.0,88.0
2019-07-27 20:00:00,34.0,61.0,1288.0,3304.0,107.0
2019-07-27 21:00:00,23.0,60.0,1295.0,3313.0,148.0
2019-07-27 22:00:00,23.0,60.0,1315.0,3438.0,191.0
2019-07-27 23:00:00,22.0,60.0,1370.0,3395.0,346.0
2019-07-28 00:00:00,33.0,63.0,1364.0,3366.0,358.0
2019-07-28 01:00:00,21.0,60.0,1350.0,3327.0,315.0
2019-07-28 02:00:00,5.0,60.0,1335.0,3123.0,440.0
2019-07-28 03:00:00,0.0,60.0,1289.0,3152.0,311.0
2019-07-28 04:00:00,0.0,60.0,1268.0,3118.0,206.0
2019-07-28 05:00:00,0.0,63.0,1212.0,3034.0,118.0
2019-07-28 06:00:00,0.0,60.0,1206.0,3028.0,36.0
2019-07-28 07:00:00,0.0,60.0,1186.0,2787.0,67.0
2019-07-28 08:00:00,0.0,64.0,1177.0,2758.0,61.0
2019-07-28 09:00:00,0.0,63.0,1198.0,2732.0,95.0
2019-07-28 10:00:00,0.0,61.0,1156.0,2701.0,119.0
2019-07-28 11:00:00,0.0,61.0,1178.0,2572.0,194.0
2019-07-28 12:00:00,0.0,63.0,1155.0,2591.0,327.0
2019-07-28 13:00:00,3.0,63.0,1211.0,2538.0,438.0
2019-07-28 14:00:00,19.0,63.0,1096.0,2429.0,429.0
2019-07-28 15:00:00,35.0,63.0,1137.0,2466.0,328.0
2019-07-28 16:00:00,38.0,63.0,1141.0,2509.0,531.0
2019-07-28 17:00:00,40.0,63.0,1195.0,2466.0,578.0
2019-07-28 18:00:00,38.0,63.0,1248.0,2534.0,552.0
2019-07-28 19:00:00,38.0,62.0,1259.0,2761.0,476.0
2019-07-28 20:00:00,41.0,65.0,1304.0,2891.0,410.0
2019-07-28 21:00:00,40.0,65.0,1333.0,3089.0,375.0
2019-07-28 22:00:00,38.0,60.0,1354.0,3181.0,381.0
2019-07-28 23:00:00,36.0,60.0,1339.0,3270.0,352.0
2019-07-29 00:00:00,28.0,62.0,1345.0,3304.0,312.0
2019-07-29 01:00:00,23.0,67.0,1332.0,3308.0,233.0
2019-07-29 02:00:00,9.0,63.0,1326.0,3319.0,207.0
2019-07-29 03:00:00,0.0,63.0,1310.0,3232.0,246.0
2019-07-29 04:00:00,0.0,63.0,1262.0,3171.0,275.0
2019-07-29 05:00:00,0.0,60.0,1204.0,3012.0,264.0
2019-07-29 06:00:00,0.0,60.0,1211.0,2955.0,255.0
2019-07-29 07:00:00,0.0,60.0,1216.0,2841.0,246.0
2019-07-29 08:00:00,0.0,62.0,1193.0,2782.0,249.0
2019-07-29 09:00:00,0.0,62.0,1174.0,2734.0,214.0
2019-07-29 10:00:00,0.0,62.0,1178.0,2612.0,205.0
2019-07-29 11:00:00,0.0,61.0,1175.0,2626.0,163.0
2019-07-29 12:00:00,0.0,61.0,1190.0,2668.0,160.0
2019-07-29 13:00:00,3.0,64.0,1277.0,2650.0,236.0
2019-07-29 14:00:00,21.0,65.0,1246.0,2739.0,253.0
2019-07-29 15:00:00,36.0,60.0,1227.0,2856.0,351.0
2019-07-29 16:00:00,39.0,64.0,1328.0,2886.0,448.0
2019-07-29 17:00:00,41.0,64.0,1409.0,2995.0,490.0
2019-07-29 18:00:00,41.0,64.0,1472.0,2998.0,456.0
2019-07-29 19:00:00,42.0,63.0,1556.0,3109.0,434.0
2019-07-29 20:00:00,42.0,60.0,1575.0,3214.0,417.0
2019-07-29 21:00:00,41.0,59.0,1622.0,3340.0,425.0
2019-07-29 22:00:00,39.0,61.0,1635.0,3352.0,475.0
2019-07-29 23:00:00,36.0,63.0,1654.0,3328.0,453.0
2019-07-30 00:00:00,28.0,64.0,1647.0,3347.0,529.0
2019-07-30 01:00:00,20.0,60.0,1648.0,3340.0,592.0
2019-07-30 02:00:00,8.0,60.0,1622.0,3288.0,642.0
2019-07-30 03:00:00,0.0,60.0,1582.0,3221.0,638.0
2019-07-30 04:00:00,0.0,59.0,1559.0,3143.0,624.0
2019-07-30 05:00:00,0.0,59.0,1392.0,2979.0,548.0
2019-07-30 06:00:00,0.0,58.0,1375.0,2738.0,599.0
2019-07-30 07:00:00,0.0,59.0,1333.0,2567.0,603.0
2019-07-30 08:00:00,0.0,64.0,1159.0,2468.0,580.0
2019-07-30 09:00:00,0.0,63.0,1136.0,2451.0,576.0
2019-07-30 10:00:00,0.0,64.0,1194.0,2411.0,588.0
2019-07-30 11:00:00,0.0,64.0,1122.0,2401.0,590.0
2019-07-30 12:00:00,0.0,64.0,1194.0,2489.0,520.0
2019-07-30 13:00:00,1.0,64.0,1210.0,2440.0,379.0
2019-07-30 14:00:00,7.0,64.0,1241.0,2561.0,284.0
2019-07-30 15:00:00,17.0,64.0,1261.0,2712.0,190.0
2019-07-30 16:00:00,24.0,63.0,1335.0,2874.0,201.0
2019-07-30 17:00:00,22.0,62.0,1457.0,2905.0,185.0
2019-07-30 18:00:00,17.0,60.0,1526.0,2997.0,138.0
2019-07-30 19:00:00,19.0,67.0,1584.0,3282.0,134.0
2019-07-30 20:00:00,29.0,127.0,1613.0,3373.0,95.0
