,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,avg_nuclear_production_forecast
12578,06/08/2020 02:00:00,2020-06-07 19:00:00,152.45,18,3377,2273,2297.109
12579,06/08/2020 03:00:00,2020-06-07 20:00:00,200.55,17,3988,2272,2294.6658
12580,06/08/2020 04:00:00,2020-06-07 21:00:00,223.72,18,4678,2271,2301.2288
12581,06/08/2020 05:00:00,2020-06-07 22:00:00,230.92,18,4614,2273,2302.688
12582,06/08/2020 06:00:00,2020-06-07 23:00:00,217.1,18,3852,2275,2300.9438
12583,06/08/2020 07:00:00,2020-06-08 00:00:00,232.28,18,3874,2276,2290.6963
12584,06/08/2020 08:00:00,2020-06-08 01:00:00,202.03,18,3110,2275,2298.1196
12585,06/08/2020 09:00:00,2020-06-08 02:00:00,185.06,18,2921,2275,2299.0378
12586,06/08/2020 10:00:00,2020-06-08 03:00:00,186.67,18,2891,2277,2309.418
12587,06/08/2020 11:00:00,2020-06-08 04:00:00,202.37,19,2917,2276,2314.7698
12588,06/08/2020 12:00:00,2020-06-08 05:00:00,240.28,20,3525,2273,2312.5837
12589,06/08/2020 13:00:00,2020-06-08 06:00:00,246.87,21,4176,2275,2324.1018
12590,06/08/2020 14:00:00,2020-06-08 07:00:00,145.43,20,2720,2277,2320.317
12591,06/08/2020 15:00:00,2020-06-08 08:00:00,125.73,19,2669,2278,2325.411
12592,06/08/2020 16:00:00,2020-06-08 09:00:00,117.33,18,2686,2277,2326.974
12593,06/08/2020 17:00:00,2020-06-08 10:00:00,124.41,19,3177,2278,2337.528
12594,06/08/2020 18:00:00,2020-06-08 11:00:00,121.42,18,3137,2277,2334.6038
12595,06/08/2020 19:00:00,2020-06-08 12:00:00,125.76,18,3140,2277,2343.3164
12596,06/08/2020 20:00:00,2020-06-08 13:00:00,133.2,17,3416,2272,2349.434
12597,06/08/2020 21:00:00,2020-06-08 14:00:00,133.15,17,3454,2274,2341.1704
12598,06/08/2020 22:00:00,2020-06-08 15:00:00,146.21,16,3928,2276,2343.9216
12599,06/08/2020 23:00:00,2020-06-08 16:00:00,173.61,17,5042,2276,2340.7495
12600,06/09/2020 00:00:00,2020-06-08 17:00:00,194.39,17,6289,2277,2274.9236
12601,06/09/2020 01:00:00,2020-06-08 18:00:00,216.11,17,7152,2277,2269.369
12602,06/09/2020 02:00:00,2020-06-08 19:00:00,298.71,17,9626,2277,2274.2205
12603,06/09/2020 03:00:00,2020-06-08 20:00:00,351.34,17,10810,2278,2271.4749
12604,06/09/2020 04:00:00,2020-06-08 21:00:00,354.56,18,11282,2279,2275.758
12605,06/09/2020 05:00:00,2020-06-08 22:00:00,345.03,17,9627,2277,2278.4265
12606,06/09/2020 06:00:00,2020-06-08 23:00:00,344.5,18,8688,2275,2277.6367
12607,06/09/2020 07:00:00,2020-06-09 00:00:00,350.66,18,8195,2276,2267.9656
12608,06/09/2020 08:00:00,2020-06-09 01:00:00,338.99,18,6792,2275,2274.3303
12609,06/09/2020 09:00:00,2020-06-09 02:00:00,323.95,17,5948,2273,2278.7346
12610,06/09/2020 10:00:00,2020-06-09 03:00:00,319.72,18,5744,2274,2285.757
12611,06/09/2020 11:00:00,2020-06-09 04:00:00,307.14,18,5171,2272,2290.361
12612,06/09/2020 12:00:00,2020-06-09 05:00:00,323.9,17,5843,2273,2289.6848
12613,06/09/2020 13:00:00,2020-06-09 06:00:00,314.51,17,5958,2273,2302.0151
12614,06/09/2020 14:00:00,2020-06-09 07:00:00,222.91,15,5277,2273,2298.241
12615,06/09/2020 15:00:00,2020-06-09 08:00:00,179.11,15,4712,2273,2302.031
12616,06/09/2020 16:00:00,2020-06-09 09:00:00,174.83,16,4906,2272,2305.5679
12617,06/09/2020 17:00:00,2020-06-09 10:00:00,172.87,15,5061,2272,2311.8923
12618,06/09/2020 18:00:00,2020-06-09 11:00:00,166.71,15,5057,2274,2315.8423
12619,06/09/2020 19:00:00,2020-06-09 12:00:00,164.02,16,4942,2274,2319.6318
12620,06/09/2020 20:00:00,2020-06-09 13:00:00,171.21,15,5569,2273,2325.2031
12621,06/09/2020 21:00:00,2020-06-09 14:00:00,179.76,10,6101,2270,2321.097
12622,06/09/2020 22:00:00,2020-06-09 15:00:00,206.78,11,7781,2271,2322.4165
12623,06/09/2020 23:00:00,2020-06-09 16:00:00,236.72,10,9883,2271,2320.2927
12624,06/10/2020 00:00:00,2020-06-09 17:00:00,262.38,13,11688,2272,2270.6323
12625,06/10/2020 01:00:00,2020-06-09 18:00:00,296.41,11,13731,2273,2265.1953
12626,06/10/2020 02:00:00,2020-06-09 19:00:00,355.76,12,15820,2274,2269.9858
12627,06/10/2020 03:00:00,2020-06-09 20:00:00,393.1,13,16134,2275,2267.1943
12628,06/10/2020 04:00:00,2020-06-09 21:00:00,387.37,14,15266,2276,2271.556
12629,06/10/2020 05:00:00,2020-06-09 22:00:00,368.45,14,12778,2275,2274.2012
12630,06/10/2020 06:00:00,2020-06-09 23:00:00,348.07,14,10517,2274,2273.4573
12631,06/10/2020 07:00:00,2020-06-10 00:00:00,324.86,14,8511,2274,2263.777
12632,06/10/2020 08:00:00,2020-06-10 01:00:00,298.78,15,6578,2276,2270.1467
12633,06/10/2020 09:00:00,2020-06-10 02:00:00,283.85,18,5960,2274,2274.417
12634,06/10/2020 10:00:00,2020-06-10 03:00:00,276.55,16,5411,2276,2281.608
12635,06/10/2020 11:00:00,2020-06-10 04:00:00,292.59,14,5766,2275,2286.1272
12636,06/10/2020 12:00:00,2020-06-10 05:00:00,310.27,15,5947,2277,2285.4387
12637,06/10/2020 13:00:00,2020-06-10 06:00:00,309.76,16,6238,2275,2297.83
12638,06/10/2020 14:00:00,2020-06-10 07:00:00,230.28,15,5895,2274,2293.9778
12639,06/10/2020 15:00:00,2020-06-10 08:00:00,187.14,15,5432,2273,2297.8281
12640,06/10/2020 16:00:00,2020-06-10 09:00:00,185.07,13,5823,2275,2301.3035
12641,06/10/2020 17:00:00,2020-06-10 10:00:00,183.61,13,6069,2274,2307.6726
12642,06/10/2020 18:00:00,2020-06-10 11:00:00,188.26,14,6577,2271,2311.5596
12643,06/10/2020 19:00:00,2020-06-10 12:00:00,195.67,15,7168,2270,2315.4673
12644,06/10/2020 20:00:00,2020-06-10 13:00:00,223.15,15,9257,2273,2320.944
12645,06/10/2020 21:00:00,2020-06-10 14:00:00,253.03,15,11846,2275,2316.9102
12646,06/10/2020 22:00:00,2020-06-10 15:00:00,267.81,15,13583,2275,2318.238
12647,06/10/2020 23:00:00,2020-06-10 16:00:00,288.4,15,15510,2272,2316.0396
12648,06/11/2020 00:00:00,2020-06-10 17:00:00,299.11,15,16164,2275,2272.4255
12649,06/11/2020 01:00:00,2020-06-10 18:00:00,324.99,15,17562,2276,2267.0098
12650,06/11/2020 02:00:00,2020-06-10 19:00:00,378.62,15,19779,2276,2271.7458
12651,06/11/2020 03:00:00,2020-06-10 20:00:00,398.1,14,19171,2275,2268.9785
12652,06/11/2020 04:00:00,2020-06-10 21:00:00,391.49,16,17497,2275,2273.3716
12653,06/11/2020 05:00:00,2020-06-10 22:00:00,369.15,16,14186,2274,2275.987
12654,06/11/2020 06:00:00,2020-06-10 23:00:00,351.56,15,11842,2278,2275.219
12655,06/11/2020 07:00:00,2020-06-11 00:00:00,324.25,17,8955,2281,2265.5337
12656,06/11/2020 08:00:00,2020-06-11 01:00:00,317.38,16,8116,2276,2271.902
12657,06/11/2020 09:00:00,2020-06-11 02:00:00,301.89,17,7072,2278,2276.11
12658,06/11/2020 10:00:00,2020-06-11 03:00:00,303.51,14,7057,2275,2283.3474
12659,06/11/2020 11:00:00,2020-06-11 04:00:00,320.6,15,7429,2273,2287.8909
12660,06/11/2020 12:00:00,2020-06-11 05:00:00,330.7,15,7432,2272,2287.1787
12661,06/11/2020 13:00:00,2020-06-11 06:00:00,324.05,16,7793,2271,2299.5105
12662,06/11/2020 14:00:00,2020-06-11 07:00:00,241.06,13,6649,2271,2295.6714
12663,06/11/2020 15:00:00,2020-06-11 08:00:00,199.17,15,6288,2273,2299.5396
12664,06/11/2020 16:00:00,2020-06-11 09:00:00,190.71,16,6400,2273,2303.0059
12665,06/11/2020 17:00:00,2020-06-11 10:00:00,187.59,15,6553,2273,2309.444
12666,06/11/2020 18:00:00,2020-06-11 11:00:00,189.58,16,6838,2273,2313.2036
12667,06/11/2020 19:00:00,2020-06-11 12:00:00,197.57,16,7415,2271,2317.1548
12668,06/11/2020 20:00:00,2020-06-11 13:00:00,199.48,19,7720,2269,2322.6472
12669,06/11/2020 21:00:00,2020-06-11 14:00:00,219.57,18,9400,2272,2318.541
12670,06/11/2020 22:00:00,2020-06-11 15:00:00,233.77,17,10894,2271,2319.8923
12671,06/11/2020 23:00:00,2020-06-11 16:00:00,243.01,19,12032,2274,2317.6724
12672,06/12/2020 00:00:00,2020-06-11 17:00:00,259.46,16,13135,2272,2270.73
12673,06/12/2020 01:00:00,2020-06-11 18:00:00,287.73,18,14189,2274,2265.1436
12674,06/12/2020 02:00:00,2020-06-11 19:00:00,353.81,18,16327,2276,2270.0366
12675,06/12/2020 03:00:00,2020-06-11 20:00:00,397.96,18,16310,2275,2267.2883
12676,06/12/2020 04:00:00,2020-06-11 21:00:00,404.76,18,16102,2272,2271.5327
12677,06/12/2020 05:00:00,2020-06-11 22:00:00,395.41,19,14220,2275,2274.2195
12678,06/12/2020 06:00:00,2020-06-11 23:00:00,376.17,19,11253,2274,2273.45
12679,06/12/2020 07:00:00,2020-06-12 00:00:00,348.18,20,8834,2275,2263.803
12680,06/12/2020 08:00:00,2020-06-12 01:00:00,338.64,19,7881,2274,2270.147
12681,06/12/2020 09:00:00,2020-06-12 02:00:00,318.34,19,6767,2273,2274.6096
12682,06/12/2020 10:00:00,2020-06-12 03:00:00,299.16,19,5888,2271,2281.5715
12683,06/12/2020 11:00:00,2020-06-12 04:00:00,285.26,19,5517,2270,2286.1523
12684,06/12/2020 12:00:00,2020-06-12 05:00:00,290.63,18,5701,2271,2285.5073
12685,06/12/2020 13:00:00,2020-06-12 06:00:00,291.74,15,6219,2268,2297.8508
12686,06/12/2020 14:00:00,2020-06-12 07:00:00,207.7,15,5306,2268,2294.0823
12687,06/12/2020 15:00:00,2020-06-12 08:00:00,155.57,16,4170,2268,2297.8418
12688,06/12/2020 16:00:00,2020-06-12 09:00:00,144.44,16,4217,2269,2301.402
12689,06/12/2020 17:00:00,2020-06-12 10:00:00,139.22,14,4240,2255,2307.6523
12690,06/12/2020 18:00:00,2020-06-12 11:00:00,133.94,14,4015,2133,2311.7095
12691,06/12/2020 19:00:00,2020-06-12 12:00:00,126.04,16,3733,2129,2315.434
12692,06/12/2020 20:00:00,2020-06-12 13:00:00,123.74,15,3738,2130,2320.9883
12693,06/12/2020 21:00:00,2020-06-12 14:00:00,121.25,15,3655,2131,2316.96
12694,06/12/2020 22:00:00,2020-06-12 15:00:00,128.41,16,4034,2133,2318.2527
12695,06/12/2020 23:00:00,2020-06-12 16:00:00,135.75,16,4204,2132,2316.1519
12696,06/13/2020 00:00:00,2020-06-12 17:00:00,155.42,12,5228,2130,2150.9563
12697,06/13/2020 01:00:00,2020-06-12 18:00:00,183.26,13,6281,2226,2150.79
12698,06/13/2020 02:00:00,2020-06-12 19:00:00,220.43,11,6883,2260,2154.3167
12699,06/13/2020 03:00:00,2020-06-12 20:00:00,273.87,11,8082,2267,2148.9922
12700,06/13/2020 04:00:00,2020-06-12 21:00:00,272.87,13,8148,2267,2156.11
12701,06/13/2020 05:00:00,2020-06-12 22:00:00,261.92,12,7212,2267,2158.9434
12702,06/13/2020 06:00:00,2020-06-12 23:00:00,237.23,12,5793,2268,2159.2107
12703,06/13/2020 07:00:00,2020-06-13 00:00:00,193.93,12,4167,2266,2148.416
12704,06/13/2020 08:00:00,2020-06-13 01:00:00,174.76,13,3311,2263,2157.2605
12705,06/13/2020 09:00:00,2020-06-13 02:00:00,156.07,13,2591,2263,2158.4639
12706,06/13/2020 10:00:00,2020-06-13 03:00:00,155.61,13,2626,2263,2170.6543
12707,06/13/2020 11:00:00,2020-06-13 04:00:00,135.96,13,2094,2263,2173.2458
12708,06/13/2020 12:00:00,2020-06-13 05:00:00,149.92,15,2185,2264,2171.4004
12709,06/13/2020 13:00:00,2020-06-13 06:00:00,160.09,17,2406,2267,2189.0708
12710,06/13/2020 14:00:00,2020-06-13 07:00:00,136.02,16,2697,2267,2182.618
12711,06/13/2020 15:00:00,2020-06-13 08:00:00,125.15,18,2981,2267,2188.42
12712,06/13/2020 16:00:00,2020-06-13 09:00:00,113.44,20,2814,2269,2188.0005
12713,06/13/2020 17:00:00,2020-06-13 10:00:00,120.31,16,3097,2271,2196.9792
12714,06/13/2020 18:00:00,2020-06-13 11:00:00,113.63,16,2970,2270,2198.5347
12715,06/13/2020 19:00:00,2020-06-13 12:00:00,117.18,16,2996,2272,2209.6726
12716,06/13/2020 20:00:00,2020-06-13 13:00:00,107.89,19,2694,2269,2213.5225
12717,06/13/2020 21:00:00,2020-06-13 14:00:00,106.01,17,2683,2269,2209.0022
12718,06/13/2020 22:00:00,2020-06-13 15:00:00,102.69,17,2656,2270,2211.1377
12719,06/13/2020 23:00:00,2020-06-13 16:00:00,104.24,18,2823,2269,2207.6616
12720,06/14/2020 00:00:00,2020-06-13 17:00:00,107.36,22,2897,2270,2294.2927
12721,06/14/2020 01:00:00,2020-06-13 18:00:00,118.03,21,3158,2272,2294.2622
12722,06/14/2020 02:00:00,2020-06-13 19:00:00,182.33,23,4669,2272,2294.5552
12723,06/14/2020 03:00:00,2020-06-13 20:00:00,256.43,23,6247,2271,2291.4539
12724,06/14/2020 04:00:00,2020-06-13 21:00:00,249.71,22,6010,2268,2299.934
12725,06/14/2020 05:00:00,2020-06-13 22:00:00,224.43,22,4960,2268,2300.792
12726,06/14/2020 06:00:00,2020-06-13 23:00:00,195.91,23,3857,2267,2299.162
12727,06/14/2020 07:00:00,2020-06-14 00:00:00,178.38,21,3275,2266,2288.307
12728,06/14/2020 08:00:00,2020-06-14 01:00:00,155.34,21,2643,2266,2296.5688
12729,06/14/2020 09:00:00,2020-06-14 02:00:00,140.45,19,2200,2268,2294.607
12730,06/14/2020 10:00:00,2020-06-14 03:00:00,142.21,18,2257,2268,2308.4207
12731,06/14/2020 11:00:00,2020-06-14 04:00:00,140.39,19,2220,2267,2313.195
12732,06/14/2020 12:00:00,2020-06-14 05:00:00,143.56,18,2237,2269,2310.1016
12733,06/14/2020 13:00:00,2020-06-14 06:00:00,158.79,18,2696,2271,2322.587
12734,06/14/2020 14:00:00,2020-06-14 07:00:00,142.3,16,2736,2273,2317.7183
12735,06/14/2020 15:00:00,2020-06-14 08:00:00,141.49,10,2814,2271,2324.183
12736,06/14/2020 16:00:00,2020-06-14 09:00:00,145.56,11,2903,2271,2324.0247
12737,06/14/2020 17:00:00,2020-06-14 10:00:00,137.23,11,2921,2273,2336.9675
12738,06/14/2020 18:00:00,2020-06-14 11:00:00,130.5,12,2714,2270,2330.6584
12739,06/14/2020 19:00:00,2020-06-14 12:00:00,127.67,12,2701,2271,2343.0737
12740,06/14/2020 20:00:00,2020-06-14 13:00:00,124.25,12,2731,2271,2348.4758
12741,06/14/2020 21:00:00,2020-06-14 14:00:00,118.89,12,2768,2272,2339.0679
12742,06/14/2020 22:00:00,2020-06-14 15:00:00,121.5,11,3183,2273,2342.581
12743,06/14/2020 23:00:00,2020-06-14 16:00:00,123.11,12,3322,2274,2338.1555
12744,06/15/2020 00:00:00,2020-06-14 17:00:00,128.96,12,3773,2273,2296.7856
12745,06/15/2020 01:00:00,2020-06-14 18:00:00,148.87,13,4610,2274,2294.017
12746,06/15/2020 02:00:00,2020-06-14 19:00:00,225.7,13,6992,2274,2295.9285
12747,06/15/2020 03:00:00,2020-06-14 20:00:00,273.03,13,7922,2275,2293.5713
12748,06/15/2020 04:00:00,2020-06-14 21:00:00,273.71,13,7742,2275,2300.1392
12749,06/15/2020 05:00:00,2020-06-14 22:00:00,262.18,17,6951,2269,2301.516
12750,06/15/2020 06:00:00,2020-06-14 23:00:00,239.48,16,5750,2271,2299.7922
12751,06/15/2020 07:00:00,2020-06-15 00:00:00,221.83,18,4786,2271,2289.6016
12752,06/15/2020 08:00:00,2020-06-15 01:00:00,202.71,18,3922,2270,2296.8616
12753,06/15/2020 09:00:00,2020-06-15 02:00:00,187.3,18,3402,2269,2297.6558
12754,06/15/2020 10:00:00,2020-06-15 03:00:00,187.02,18,3347,2270,2308.097
12755,06/15/2020 11:00:00,2020-06-15 04:00:00,191.58,19,3321,2272,2313.402
12756,06/15/2020 12:00:00,2020-06-15 05:00:00,208.71,18,3606,2273,2311.2551
12757,06/15/2020 13:00:00,2020-06-15 06:00:00,206.18,18,3717,2273,2322.5146
12758,06/15/2020 14:00:00,2020-06-15 07:00:00,145.94,16,3052,2274,2318.7412
12759,06/15/2020 15:00:00,2020-06-15 08:00:00,119.82,18,2902,2272,2323.846
12760,06/15/2020 16:00:00,2020-06-15 09:00:00,123.86,16,3278,2271,2325.5315
12761,06/15/2020 17:00:00,2020-06-15 10:00:00,117.58,15,3080,2271,2336.045
12762,06/15/2020 18:00:00,2020-06-15 11:00:00,117.51,16,3135,2270,2333.065
12763,06/15/2020 19:00:00,2020-06-15 12:00:00,117.05,14,3227,2271,2341.574
12764,06/15/2020 20:00:00,2020-06-15 13:00:00,117.84,15,3316,2271,2347.5999
12765,06/15/2020 21:00:00,2020-06-15 14:00:00,134.13,14,4193,2269,2339.4907
12766,06/15/2020 22:00:00,2020-06-15 15:00:00,140.1,15,4621,2272,2342.2183
12767,06/15/2020 23:00:00,2020-06-15 16:00:00,154.55,14,5547,2272,2338.9565
12768,06/16/2020 00:00:00,2020-06-15 17:00:00,173.45,14,6427,2273,2269.5635
12769,06/16/2020 01:00:00,2020-06-15 18:00:00,212.13,15,7441,2273,2264.2185
12770,06/16/2020 02:00:00,2020-06-15 19:00:00,259.42,14,8703,2274,2268.828
12771,06/16/2020 03:00:00,2020-06-15 20:00:00,290.42,14,9167,2274,2266.085
12772,06/16/2020 04:00:00,2020-06-15 21:00:00,283.69,15,8876,2276,2270.5635
12773,06/16/2020 05:00:00,2020-06-15 22:00:00,273.14,15,8330,2274,2273.1013
12774,06/16/2020 06:00:00,2020-06-15 23:00:00,253.31,15,6790,2278,2272.3557
12775,06/16/2020 07:00:00,2020-06-16 00:00:00,238.85,14,5832,2273,2262.6868
12776,06/16/2020 08:00:00,2020-06-16 01:00:00,218.98,15,4703,2270,2268.9873
12777,06/16/2020 09:00:00,2020-06-16 02:00:00,201.87,14,3870,2271,2272.993
12778,06/16/2020 10:00:00,2020-06-16 03:00:00,187.9,14,3409,2274,2280.4163
12779,06/16/2020 11:00:00,2020-06-16 04:00:00,189.56,15,3257,2273,2284.8965
12780,06/16/2020 12:00:00,2020-06-16 05:00:00,212.26,15,3612,2272,2284.1746
12781,06/16/2020 13:00:00,2020-06-16 06:00:00,228.78,15,4541,2272,2296.3896
12782,06/16/2020 14:00:00,2020-06-16 07:00:00,152.92,15,3752,2275,2292.5105
12783,06/16/2020 15:00:00,2020-06-16 08:00:00,107.19,14,2726,2273,2296.442
12784,06/16/2020 16:00:00,2020-06-16 09:00:00,104.77,12,2763,2273,2299.904
12785,06/16/2020 17:00:00,2020-06-16 10:00:00,101.79,14,2619,2272,2306.4158
12786,06/16/2020 18:00:00,2020-06-16 11:00:00,103.56,13,2726,2272,2309.996
12787,06/16/2020 19:00:00,2020-06-16 12:00:00,100.51,14,2649,2271,2313.988
12788,06/16/2020 20:00:00,2020-06-16 13:00:00,100.55,14,2626,2271,2319.384
12789,06/16/2020 21:00:00,2020-06-16 14:00:00,101.92,14,2859,2270,2315.3357
12790,06/16/2020 22:00:00,2020-06-16 15:00:00,115.82,14,3531,2274,2316.7036
12791,06/16/2020 23:00:00,2020-06-16 16:00:00,120.37,15,3804,2272,2314.3745
12792,06/17/2020 00:00:00,2020-06-16 17:00:00,135.95,14,4614,2273,2270.4485
12793,06/17/2020 01:00:00,2020-06-16 18:00:00,158.16,16,5232,2273,2264.9204
12794,06/17/2020 02:00:00,2020-06-16 19:00:00,240.01,14,7571,2273,2269.5771
12795,06/17/2020 03:00:00,2020-06-16 20:00:00,305.76,16,8998,2273,2266.905
12796,06/17/2020 04:00:00,2020-06-16 21:00:00,303.35,16,8875,2275,2271.2913
12797,06/17/2020 05:00:00,2020-06-16 22:00:00,292.81,15,7888,2272,2273.8176
12798,06/17/2020 06:00:00,2020-06-16 23:00:00,274.42,15,6581,2273,2273.0852
12799,06/17/2020 07:00:00,2020-06-17 00:00:00,240.01,16,5048,2272,2263.4705
12800,06/17/2020 08:00:00,2020-06-17 01:00:00,217.88,15,4098,2273,2269.64
12801,06/17/2020 09:00:00,2020-06-17 02:00:00,196.81,16,3374,2271,2273.7183
12802,06/17/2020 10:00:00,2020-06-17 03:00:00,176.45,16,2944,2271,2281.0134
12803,06/17/2020 11:00:00,2020-06-17 04:00:00,158.08,16,2715,2271,2285.4885
12804,06/17/2020 12:00:00,2020-06-17 05:00:00,161.73,19,3002,2270,2284.835
12805,06/17/2020 13:00:00,2020-06-17 06:00:00,167.74,18,3405,2270,2296.8726
12806,06/17/2020 14:00:00,2020-06-17 07:00:00,117.99,18,2620,2273,2293.04
12807,06/17/2020 15:00:00,2020-06-17 08:00:00,113.68,17,2847,2271,2296.9165
12808,06/17/2020 16:00:00,2020-06-17 09:00:00,109.95,17,2794,2271,2300.5364
12809,06/17/2020 17:00:00,2020-06-17 10:00:00,105.97,17,2639,2272,2306.8958
12810,06/17/2020 18:00:00,2020-06-17 11:00:00,106.4,17,2617,2270,2310.64
12811,06/17/2020 19:00:00,2020-06-17 12:00:00,108.18,17,2694,2267,2314.3225
12812,06/17/2020 20:00:00,2020-06-17 13:00:00,119.11,18,3229,2271,2319.6936
12813,06/17/2020 21:00:00,2020-06-17 14:00:00,128.24,18,3688,2271,2315.8088
12814,06/17/2020 22:00:00,2020-06-17 15:00:00,146.1,18,4591,2270,2317.1228
12815,06/17/2020 23:00:00,2020-06-17 16:00:00,162.92,18,5430,2269,2314.7993
12816,06/18/2020 00:00:00,2020-06-17 17:00:00,177.7,17,6235,2269,2268.3706
12817,06/18/2020 01:00:00,2020-06-17 18:00:00,196.81,18,6804,2269,2262.807
12818,06/18/2020 02:00:00,2020-06-17 19:00:00,272.95,15,9099,2270,2267.5034
12819,06/18/2020 03:00:00,2020-06-17 20:00:00,321.08,15,10319,2270,2264.8381
12820,06/18/2020 04:00:00,2020-06-17 21:00:00,319.87,17,9858,2270,2269.1836
12821,06/18/2020 05:00:00,2020-06-17 22:00:00,307.47,17,8532,2270,2271.7305
12822,06/18/2020 06:00:00,2020-06-17 23:00:00,297.16,16,7439,2272,2270.9941
12823,06/18/2020 07:00:00,2020-06-18 00:00:00,279.28,16,6388,2272,2261.396
12824,06/18/2020 08:00:00,2020-06-18 01:00:00,259.14,17,5523,2269,2267.563
12825,06/18/2020 09:00:00,2020-06-18 02:00:00,251.76,17,4842,2268,2271.717
12826,06/18/2020 10:00:00,2020-06-18 03:00:00,245.78,19,4464,2267,2278.9297
12827,06/18/2020 11:00:00,2020-06-18 04:00:00,255,19,4488,2268,2283.418
12828,06/18/2020 12:00:00,2020-06-18 05:00:00,284.38,18,4967,2267,2282.782
12829,06/18/2020 13:00:00,2020-06-18 06:00:00,296.4,17,5698,2267,2294.8267
12830,06/18/2020 14:00:00,2020-06-18 07:00:00,208.07,15,4660,2269,2291.021
12831,06/18/2020 15:00:00,2020-06-18 08:00:00,155.83,18,3970,2266,2294.8616
12832,06/18/2020 16:00:00,2020-06-18 09:00:00,144.43,16,3875,2266,2298.4968
12833,06/18/2020 17:00:00,2020-06-18 10:00:00,142.96,16,4003,2267,2304.8118
12834,06/18/2020 18:00:00,2020-06-18 11:00:00,139.42,17,3919,2264,2308.6238
12835,06/18/2020 19:00:00,2020-06-18 12:00:00,150.67,17,4541,2265,2312.2656
12836,06/18/2020 20:00:00,2020-06-18 13:00:00,161.5,17,5111,2266,2317.6592
12837,06/18/2020 21:00:00,2020-06-18 14:00:00,178.27,17,6107,2265,2313.78
12838,06/18/2020 22:00:00,2020-06-18 15:00:00,192.31,17,7017,2263,2315.0803
12839,06/18/2020 23:00:00,2020-06-18 16:00:00,197.29,17,7416,2263,2312.798
12840,06/19/2020 00:00:00,2020-06-18 17:00:00,212.2,18,8530,2261,2262.9775
12841,06/19/2020 01:00:00,2020-06-18 18:00:00,236.55,17,9539,2262,2257.5872
12842,06/19/2020 02:00:00,2020-06-18 19:00:00,304.62,18,11620,2263,2262.2026
12843,06/19/2020 03:00:00,2020-06-18 20:00:00,347.53,16,12794,2265,2259.4832
12844,06/19/2020 04:00:00,2020-06-18 21:00:00,336.55,16,11966,2265,2263.9304
12845,06/19/2020 05:00:00,2020-06-18 22:00:00,328.65,18,11157,2264,2266.456
12846,06/19/2020 06:00:00,2020-06-18 23:00:00,304.32,16,9099,2264,2265.7454
12847,06/19/2020 07:00:00,2020-06-19 00:00:00,281.14,16,7133,2265,2256.1262
12848,06/19/2020 08:00:00,2020-06-19 01:00:00,257.69,17,5670,2265,2262.3457
12849,06/19/2020 09:00:00,2020-06-19 02:00:00,244.58,18,4973,2265,2266.3577
12850,06/19/2020 10:00:00,2020-06-19 03:00:00,237.66,16,4733,2266,2273.7546
12851,06/19/2020 11:00:00,2020-06-19 04:00:00,246.13,17,4799,2265,2278.181
12852,06/19/2020 12:00:00,2020-06-19 05:00:00,253.58,18,5080,2264,2277.5068
12853,06/19/2020 13:00:00,2020-06-19 06:00:00,255.65,17,5042,2263,2289.6519
12854,06/19/2020 14:00:00,2020-06-19 07:00:00,188.75,16,4340,2266,2285.7761
12855,06/19/2020 15:00:00,2020-06-19 08:00:00,140.25,19,3409,2266,2289.6829
12856,06/19/2020 16:00:00,2020-06-19 09:00:00,140.21,16,3674,2268,2293.2021
12857,06/19/2020 17:00:00,2020-06-19 10:00:00,143.03,14,3938,2268,2299.6243
12858,06/19/2020 18:00:00,2020-06-19 11:00:00,141.9,15,3967,2266,2303.2896
12859,06/19/2020 19:00:00,2020-06-19 12:00:00,146.58,16,4232,2262,2307.1611
12860,06/19/2020 20:00:00,2020-06-19 13:00:00,150.31,15,4433,2260,2312.4944
12861,06/19/2020 21:00:00,2020-06-19 14:00:00,162.34,17,5104,2260,2308.5913
12862,06/19/2020 22:00:00,2020-06-19 15:00:00,172.61,17,5771,2259,2309.9233
12863,06/19/2020 23:00:00,2020-06-19 16:00:00,191.8,17,7027,2262,2307.5813
12864,06/20/2020 00:00:00,2020-06-19 17:00:00,214.25,17,8622,2261,2260.4648
12865,06/20/2020 01:00:00,2020-06-19 18:00:00,233.17,16,9310,2260,2255.2112
12866,06/20/2020 02:00:00,2020-06-19 19:00:00,291,16,10667,2260,2259.749
12867,06/20/2020 03:00:00,2020-06-19 20:00:00,327.3,15,11338,2263,2256.9968
12868,06/20/2020 04:00:00,2020-06-19 21:00:00,316.34,15,10745,2264,2261.5312
12869,06/20/2020 05:00:00,2020-06-19 22:00:00,306.63,15,10074,2264,2264.0332
12870,06/20/2020 06:00:00,2020-06-19 23:00:00,273.84,17,7472,2266,2263.3276
12871,06/20/2020 07:00:00,2020-06-20 00:00:00,235.34,16,5519,2265,2253.686
12872,06/20/2020 08:00:00,2020-06-20 01:00:00,223.11,16,4802,2264,2259.9524
12873,06/20/2020 09:00:00,2020-06-20 02:00:00,193.38,17,3617,2262,2263.8423
12874,06/20/2020 10:00:00,2020-06-20 03:00:00,174.85,16,2981,2262,2271.3884
12875,06/20/2020 11:00:00,2020-06-20 04:00:00,177.77,17,2934,2262,2275.786
