Timestamp,Energy Type,Category,Unit Name,Installed Capacity (MW),Power Generation (MW),Utilization (%),Remarks
2025-03-05 15:40,NUCLEAR,,NPP3#2,951.0,943.8,99.243%,
2025-03-05 15:40,NUCLEAR,,Subtotal,951.0(1.673%),943.8(3.106%),,
2025-03-05 15:40,COAL,,Linkou#1,800.0,0.0,0.000%,1
2025-03-05 15:40,COAL,,Linkou#2,800.0,759.9,94.988%,
2025-03-05 15:40,COAL,,Linkou#3,800.0,759.8,94.975%,
2025-03-05 15:40,COAL,,Taichung#1,550.0,422.7,76.855%,22
2025-03-05 15:40,COAL,,Taichung#2,550.0,285.4,51.891%,22
2025-03-05 15:40,COAL,,Taichung#3,550.0,0.0,0.000%,1
2025-03-05 15:40,COAL,,Taichung#4,550.0,0.0,0.000%,3
2025-03-05 15:40,COAL,,Taichung#5,550.0,283.7,51.582%,23
2025-03-05 15:40,COAL,,Taichung#6,550.0,286.0,52.000%,22
2025-03-05 15:40,COAL,,Taichung#7,550.0,280.9,51.073%,22
2025-03-05 15:40,COAL,,Taichung#8,550.0,284.3,51.691%,22
2025-03-05 15:40,COAL,,Taichung#9,550.0,0.0,0.000%,1
2025-03-05 15:40,COAL,,Taichung#10,550.0,0.0,0.000%,1
2025-03-05 15:40,COAL,,Xinda#1(Remark XV),-,0.0,-,
2025-03-05 15:40,COAL,,Xingda#2(Remark XV),-,0.0,-,
2025-03-05 15:40,COAL,,Xingda#3(Remark XII),550.0,0.0,0.000%,28
2025-03-05 15:40,COAL,,Xingda#4(Remark XII),550.0,0.0,0.000%,28
2025-03-05 15:40,COAL,,Dalin#1,800.0,759.4,94.925%,
2025-03-05 15:40,COAL,,Dalin#2,800.0,0.0,0.000%,1
2025-03-05 15:40,COAL,,Subtotal,10600.0(18.650%),4122.1(13.566%),,
2025-03-05 15:40,COGEN,,Co-Generation,631.4,1888.4,-,
2025-03-05 15:40,COGEN,,Subtotal,631.4(1.111%),1888.4(6.215%),,
2025-03-05 15:40,IPPCOAL,,Hoping#1,648.6,0.0,0.000%,1
2025-03-05 15:40,IPPCOAL,,Hoping#2,660.0,568.2,86.091%,23
2025-03-05 15:40,IPPCOAL,,Mailiao#1,600.0,281.7,46.950%,22
2025-03-05 15:40,IPPCOAL,,Mailiao#3,600.0,569.9,94.983%,31
2025-03-05 15:40,IPPCOAL,,Subtotal,2508.6(4.414%),1419.8(4.673%),,
2025-03-05 15:40,LNG,,Datan#1,742.7,216.6,29.164%,16
2025-03-05 15:40,LNG,,Datan#2,742.7,643.4,86.630%,
2025-03-05 15:40,LNG,,Datan#3,724.7,614.5,84.794%,
2025-03-05 15:40,LNG,,Datan#4,724.7,633.7,87.443%,
2025-03-05 15:40,LNG,,Datan#5,724.7,0.0,0.000%,1
2025-03-05 15:40,LNG,,Datan#6,724.7,510.0,70.374%,
2025-03-05 15:40,LNG,,Datan#7(Remark X),-,0.0,-,19
2025-03-05 15:40,LNG,,Datan#8,1123.6,559.5,49.795%,17
2025-03-05 15:40,LNG,,Datan#9(Remark X),-,1111.1,-,19
2025-03-05 15:40,LNG,,Tongxiao#1,892.6,920.3,103.103%,31
2025-03-05 15:40,LNG,,Tongxiao#2,892.6,858.8,96.213%,23
2025-03-05 15:40,LNG,,Tongxiao#3,892.6,930.0,104.190%,
2025-03-05 15:40,LNG,,Tongxiao#4,386.0,0.0,0.000%,2
2025-03-05 15:40,LNG,,Tongxiao#5,386.0,289.2,74.922%,23
2025-03-05 15:40,LNG,,Tongxiao#6,321.2,321.0,99.938%,
2025-03-05 15:40,LNG,,TongxiaoGT#9,180.9,0.0,0.000%,
2025-03-05 15:40,LNG,,Xingda New CC#1(Remark X),-,0.0,-,
2025-03-05 15:40,LNG,,Xingda CC#1,445.2,160.7,36.097%,16
2025-03-05 15:40,LNG,,Xingda CC#2,445.2,398.7,89.557%,
2025-03-05 15:40,LNG,,Xingda CC#3,445.2,390.9,87.805%,
2025-03-05 15:40,LNG,,Xingda CC#4,445.2,332.3,74.642%,
2025-03-05 15:40,LNG,,Xingda CC#5,445.2,432.6,97.172%,
2025-03-05 15:40,LNG,,Nanbu#1,288.8,195.2,67.590%,
2025-03-05 15:40,LNG,,Nanbu#2,288.8,104.8,36.288%,16
2025-03-05 15:40,LNG,,Nanbu#3,288.8,200.3,69.356%,
2025-03-05 15:40,LNG,,Nanbu#4,251.4,168.7,67.104%,
2025-03-05 15:40,LNG,,Dalin#5,-,0.0,-,21
2025-03-05 15:40,LNG,,Dalin#6,550.0,224.8,40.873%,
2025-03-05 15:40,LNG,,Subtotal,13353.4(23.494%),10217.1(33.624%),,
2025-03-05 15:40,IPPLNG,,Haihu#1,450.0,394.7,87.711%,
2025-03-05 15:40,IPPLNG,,Haihu#2,450.0,227.8,50.622%,18
2025-03-05 15:40,IPPLNG,,Hsintao#1,630.0,634.4,100.698%,
2025-03-05 15:40,IPPLNG,,Guoguang#1,480.0,0.0,0.000%,6
2025-03-05 15:40,IPPLNG,,Xingzhang#1,506.9,403.9,79.687%,
2025-03-05 15:40,IPPLNG,,Xingyuan#1,549.1,58.5,10.654%,
2025-03-05 15:40,IPPLNG,,Jiahui#1,700.0,689.0,98.429%,
2025-03-05 15:40,IPPLNG,,Jiahui#2,510.0,403.9,79.196%,
2025-03-05 15:40,IPPLNG,,Fongde#1,506.9,442.6,87.323%,
2025-03-05 15:40,IPPLNG,,Fongde#2,506.9,239.2,47.193%,
2025-03-05 15:40,IPPLNG,,Fongde#3(Remark X),-,629.3,-,26
2025-03-05 15:40,IPPLNG,,Subtotal,5289.7(9.307%),4123.4(13.570%),,
2025-03-05 15:40,OIL,,Xiehe#3,500.0,139.1,27.820%,
2025-03-05 15:40,OIL,,Xiehe#4,500.0,137.4,27.480%,
2025-03-05 15:40,OIL,,Penghu-Jianshan(Remark IV),129.8,17.1,13.174%,17
2025-03-05 15:40,OIL,,Subtotal,1129.8(1.988%),293.6(0.966%),,
2025-03-05 15:40,DIESEL,,NPP2 Gas1,-,0.0,-,31
2025-03-05 15:40,DIESEL,,NPP2 Gas2,-,0.0,-,
2025-03-05 15:40,DIESEL,,NPP3 Gas1,-,0.0,-,2
2025-03-05 15:40,DIESEL,,NPP3 Gas2,-,0.0,-,1
2025-03-05 15:40,DIESEL,,Taichung Gas1&amp;2,140.0,0.0,0.000%,
2025-03-05 15:40,DIESEL,,Taichung Gas3&amp;4,140.0,0.0,0.000%,
2025-03-05 15:40,DIESEL,,Kinmen-Tashan(Remark IV),113.3,26.8,23.656%,
2025-03-05 15:40,DIESEL,,Masu-Zhushan(Remark IV),28.6,7.1,24.791%,
2025-03-05 15:40,DIESEL,,Other outlying Islands(Remark IV),40.8,N/A,N/A,
2025-03-05 15:40,DIESEL,,Subtotal(Remark V),462.7(0.814%),33.9(0.112%),,
2025-03-05 15:40,HYDRO,,Deji#1,78.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Deji#2,78.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Deji#3,78.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Qingshan#1,92.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Qingshan#2,92.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Qingshan#3,92.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Qingshan#4,92.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Guguan#1,54.4,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Guguan#2,54.4,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Guguan#3,54.4,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Guguan#4,54.4,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Tienlun#1,22.5,7.2,32.000%,
2025-03-05 15:40,HYDRO,,Tienlun#2,22.5,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Tienlun#3,22.5,7.7,34.222%,
2025-03-05 15:40,HYDRO,,Tienlun#4,22.5,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Tienlun#5,105.0,0.0,0.000%,1
2025-03-05 15:40,HYDRO,,Ma-an#1,66.7,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Ma-an#2,66.7,17.1,25.622%,
2025-03-05 15:40,HYDRO,,Zhuolan#1,40.0,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Zhuolan#2,40.0,40.0,100.000%,
2025-03-05 15:40,HYDRO,,Wanda#1,10.4,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Wanda#2,10.4,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Wanda#3,15.3,0.0,0.000%,1
2025-03-05 15:40,HYDRO,,Wanda#4,19.7,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Songlin#1&amp;2,20.9,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Daguan1#1,22.0,8.2,37.273%,
2025-03-05 15:40,HYDRO,,Daguan1#2,22.0,7.7,35.000%,
2025-03-05 15:40,HYDRO,,Daguan1#3,22.0,7.8,35.455%,
2025-03-05 15:40,HYDRO,,Daguan1#4,22.0,8.2,37.273%,
2025-03-05 15:40,HYDRO,,Daguan1#5,22.0,8.0,36.364%,
2025-03-05 15:40,HYDRO,,Jugong#1,21.8,5.6,25.747%,
2025-03-05 15:40,HYDRO,,Jugong#2,21.8,10.4,47.816%,
2025-03-05 15:40,HYDRO,,Shuili#1,12.8,0.0,0.002%,2
2025-03-05 15:40,HYDRO,,Liwu#1&amp;#2,32.0,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Longjian#1,48.6,46.4,95.473%,
2025-03-05 15:40,HYDRO,,Longjian#2,48.6,30.3,62.346%,
2025-03-05 15:40,HYDRO,,Bihai,61.2,14.8,24.183%,
2025-03-05 15:40,HYDRO,,Wulai&amp;Gueishan&amp;Cukeng,40.5,41.3,101.975%,
2025-03-05 15:40,HYDRO,,Small hydro in the northern region(Remark VI),31.1,22.4,71.978%,
2025-03-05 15:40,HYDRO,,Small hydro in the central region(Remark VI),31.3,11.3,36.108%,
2025-03-05 15:40,HYDRO,,Small hydro in the southern region(Remark VI),7.2,4.7,65.551%,
2025-03-05 15:40,HYDRO,,Small hydro in the eastern region(Remark VI),54.6,46.2,84.615%,
2025-03-05 15:40,HYDRO,,Feicuei#1,70.0,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Shihmen#1,45.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Shihmen#2,45.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Zengwun#1,50.0,0.0,0.000%,
2025-03-05 15:40,HYDRO,,Yising#1,40.0,0.0,0.000%,2
2025-03-05 15:40,HYDRO,,Mingjian,16.7,10.7,64.072%,
2025-03-05 15:40,HYDRO,,Jiananxikou&amp;Wushantou&amp;Batian,22.5,5.7,25.372%,
2025-03-05 15:40,HYDRO,,Beinan,2.0,1.0,50.505%,
2025-03-05 15:40,HYDRO,,GuanShan,1.0,2.0,200.000%,
2025-03-05 15:40,HYDRO,,Remaining Small Hydropower Purchases,3.9,N/A,N/A,
2025-03-05 15:40,HYDRO,,Subtotal,2122.3(3.734%),364.7(1.200%),,
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Guanyuan,30.0,27.1,90.360%,
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Taichung Harbor,35.0,21.5,61.429%,
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Wanggong,23.0,19.2,83.478%,
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Zhanggong,86.2,55.1,63.921%,17
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Yunmai,46.0,17.4,37.826%,17
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Sihhu,28.0,15.5,55.357%,17
2025-03-05 15:40,WIND,Onshore Wind TPC(Remark XIII),Remaining Wind TPC,86.4,46.1,53.332%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),Miaoli-Dapong,42.0,26.4,62.857%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),Luwei-Zhangbin,55.2,26.9,48.732%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),Guanwei-Guanyin&amp;Taowei-Xinwu,48.3,0.0,0.000%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),Zhongwei Da-an,75.9,72.7,95.784%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),ChuangWei Wind,49.2,44.6,90.650%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),"wpd,SinYuan-Lunbei",25.2,18.3,72.619%,
2025-03-05 15:40,WIND,Onshore Wind Purchases(Remark XIII),Remaining Wind Purchases,178.4,55.3,30.998%,
2025-03-05 15:40,WIND,Offshore Wind TPC(Remark XIII),Offshore Wind Generation Project Phase I,109.2,104.7,95.897%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 1 Offshore Wind Farm,HaiYang Zhunan",128.0,125.2,97.812%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 2 Offshore Wind Farm,HaiNeng Wind",376.0,375.1,99.761%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southeast,WoYi Wind",605.2,580.2,95.873%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southwest,WoEr Wind",294.8,275.8,93.565%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"CHANGFANG-XIDAO OFFSHORE WIND FARMS I,FangYi Wind",96.0,67.5,70.292%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"Changfang - phase II Offshore Wind Farm,FangEr Wind",451.2,265.4,58.821%,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunHu(Remark X)",-,292.3,-,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunSi(Remark X)",-,282.5,-,
2025-03-05 15:40,WIND,Offshore Wind Purchases(Remark XIII),ZHONGNENG OFFSHORE WIND FARM(Remark X),-,205.5,-,
2025-03-05 15:40,WIND,,Subtotal,2869.2(5.048%),3020.3(9.940%),,
2025-03-05 15:40,SOLAR,SOLAR TPC(Remark XIII),Jhangbin Solar Power,100.0,54.460,54.461%,
2025-03-05 15:40,SOLAR,SOLAR TPC(Remark XIII),Tainan Salt Field Solar,150.0,66.095,44.064%,
2025-03-05 15:40,SOLAR,SOLAR TPC(Remark XIII),Remaining Solar TPC,24.3,3.990,16.420%,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),Lunwei Solar Power,-,85.120,-,43
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),TianChon PV,-,99.680,-,43
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),TianPeng PV,80.0,33.880,42.361%,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),Pau Shing PV(Remark X),-,12.040,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"URECO/HuahSuan Green Energy/HEXA Renewables Taiwan,LianHua Solar",-,64.320,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"SunnyRichPower,SianYang PV(Remark X)",-,66.064,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),SingWeiPV(Remark X),-,0.000,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),Shuo Li PV(Remark X),-,51.544,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),TianYing Solar(Remark X),-,54.880,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),JhihGuang Solar(Remark X),-,36.400,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),YongYao Solar Power Plant(Remark X),-,12.432,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"ARK Solar Energy Corp.,Sin He Solar(Remark X)",-,43.120,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"StarShiningEnergy,ShengLi PV(Remark X)",-,12.880,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"Ting Jie Electric Power,TingHe Solar(Remark X)",-,20.720,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),"STAR Energy,SingGu Solar(Remark X)",-,17.640,-,
2025-03-05 15:40,SOLAR,SOLAR Purchases(Remark XIII),Remaining Solar Purchases,13425.0,3715.162,27.674%,
2025-03-05 15:40,SOLAR,,Subtotal,13779.2(24.243%),4450.4(14.646%),,
2025-03-05 15:40,OTHERRENEWABLEENERGY,,TPC Geothermal,0.8,0.5,57.417%,
2025-03-05 15:40,OTHERRENEWABLEENERGY,,Geothermal Purchases,6.4,2.1,32.563%,
2025-03-05 15:40,OTHERRENEWABLEENERGY,,Biofuel,38.2,25.1,65.707%,
2025-03-05 15:40,OTHERRENEWABLEENERGY,,Subtotal,45.5(0.080%),27.7(0.091%),,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#1,250.0,0.0,0.000%,2
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#2,250.0,0.0,0.000%,1
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#3,250.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#4,250.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#1,267.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#2,267.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#3,267.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#4,267.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#5,267.0,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#6,267.0,0.0,0.000%,1
2025-03-05 15:40,ENERGYSTORAGESYSTEM,Battery,Battery(Remark XVI),492.3,0.0,0.000%,
2025-03-05 15:40,ENERGYSTORAGESYSTEM,,Subtotal,3094.3(5.444%),0.0(0.000%),,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#1,-,0.0,-,2
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#2,-,0.0,-,1
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#3,-,0.0,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#4,-,0.0,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#1,-,0.0,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#2,-,0.0,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#3,-,-256.3,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#4,-,0.0,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#5,-,-261.7,-,
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#6,-,0.0,-,1
2025-03-05 15:40,ENERGYSTORAGESYSTEMLOAD,Battery,Battery(Remark XVI),-,-0.9,-,
2025-03-05 16:00,NUCLEAR,,NPP3#2,951.0,943.8,99.243%,
2025-03-05 16:00,NUCLEAR,,Subtotal,951.0(1.673%),943.8(3.104%),,
2025-03-05 16:00,COAL,,Linkou#1,800.0,0.0,0.000%,1
2025-03-05 16:00,COAL,,Linkou#2,800.0,760.9,95.113%,
2025-03-05 16:00,COAL,,Linkou#3,800.0,760.4,95.050%,
2025-03-05 16:00,COAL,,Taichung#1,550.0,396.6,72.109%,22
2025-03-05 16:00,COAL,,Taichung#2,550.0,284.5,51.727%,22
2025-03-05 16:00,COAL,,Taichung#3,550.0,0.0,0.000%,1
2025-03-05 16:00,COAL,,Taichung#4,550.0,0.0,0.000%,3
2025-03-05 16:00,COAL,,Taichung#5,550.0,286.9,52.164%,23
2025-03-05 16:00,COAL,,Taichung#6,550.0,285.9,51.982%,22
2025-03-05 16:00,COAL,,Taichung#7,550.0,280.9,51.073%,22
2025-03-05 16:00,COAL,,Taichung#8,550.0,283.5,51.545%,22
2025-03-05 16:00,COAL,,Taichung#9,550.0,0.0,0.000%,1
2025-03-05 16:00,COAL,,Taichung#10,550.0,0.0,0.000%,1
2025-03-05 16:00,COAL,,Xinda#1(Remark XV),-,0.0,-,
2025-03-05 16:00,COAL,,Xingda#2(Remark XV),-,0.0,-,
2025-03-05 16:00,COAL,,Xingda#3(Remark XII),550.0,0.0,0.000%,28
2025-03-05 16:00,COAL,,Xingda#4(Remark XII),550.0,0.0,0.000%,28
2025-03-05 16:00,COAL,,Dalin#1,800.0,759.4,94.925%,
2025-03-05 16:00,COAL,,Dalin#2,800.0,0.0,0.000%,1
2025-03-05 16:00,COAL,,Subtotal,10600.0(18.650%),4099.0(13.479%),,
2025-03-05 16:00,COGEN,,Co-Generation,631.4,1905.1,-,
2025-03-05 16:00,COGEN,,Subtotal,631.4(1.111%),1905.1(6.265%),,
2025-03-05 16:00,IPPCOAL,,Hoping#1,648.6,0.0,0.000%,1
2025-03-05 16:00,IPPCOAL,,Hoping#2,660.0,564.4,85.515%,23
2025-03-05 16:00,IPPCOAL,,Mailiao#1,600.0,277.1,46.183%,22
2025-03-05 16:00,IPPCOAL,,Mailiao#3,600.0,572.1,95.350%,31
2025-03-05 16:00,IPPCOAL,,Subtotal,2508.6(4.414%),1413.6(4.649%),,
2025-03-05 16:00,LNG,,Datan#1,742.7,216.5,29.150%,16
2025-03-05 16:00,LNG,,Datan#2,742.7,666.4,89.727%,
2025-03-05 16:00,LNG,,Datan#3,724.7,643.8,88.837%,
2025-03-05 16:00,LNG,,Datan#4,724.7,693.5,95.695%,
2025-03-05 16:00,LNG,,Datan#5,724.7,0.0,0.000%,1
2025-03-05 16:00,LNG,,Datan#6,724.7,547.6,75.562%,
2025-03-05 16:00,LNG,,Datan#7(Remark X),-,0.0,-,19
2025-03-05 16:00,LNG,,Datan#8,1123.6,560.1,49.849%,17
2025-03-05 16:00,LNG,,Datan#9(Remark X),-,1110.6,-,19
2025-03-05 16:00,LNG,,Tongxiao#1,892.6,920.9,103.171%,31
2025-03-05 16:00,LNG,,Tongxiao#2,892.6,858.0,96.124%,23
2025-03-05 16:00,LNG,,Tongxiao#3,892.6,928.7,104.044%,
2025-03-05 16:00,LNG,,Tongxiao#4,386.0,0.0,0.000%,2
2025-03-05 16:00,LNG,,Tongxiao#5,386.0,289.0,74.870%,23
2025-03-05 16:00,LNG,,Tongxiao#6,321.2,312.8,97.385%,
2025-03-05 16:00,LNG,,TongxiaoGT#9,180.9,0.0,0.000%,
2025-03-05 16:00,LNG,,Xingda New CC#1(Remark X),-,0.0,-,
2025-03-05 16:00,LNG,,Xingda CC#1,445.2,155.3,34.884%,16
2025-03-05 16:00,LNG,,Xingda CC#2,445.2,397.5,89.288%,
2025-03-05 16:00,LNG,,Xingda CC#3,445.2,389.7,87.536%,
2025-03-05 16:00,LNG,,Xingda CC#4,445.2,331.3,74.418%,
2025-03-05 16:00,LNG,,Xingda CC#5,445.2,430.7,96.745%,
2025-03-05 16:00,LNG,,Nanbu#1,288.8,221.3,76.627%,
2025-03-05 16:00,LNG,,Nanbu#2,288.8,121.4,42.036%,16
2025-03-05 16:00,LNG,,Nanbu#3,288.8,275.2,95.291%,
2025-03-05 16:00,LNG,,Nanbu#4,251.4,230.3,91.607%,
2025-03-05 16:00,LNG,,Dalin#5,-,0.0,-,21
2025-03-05 16:00,LNG,,Dalin#6,550.0,224.8,40.873%,
2025-03-05 16:00,LNG,,Subtotal,13353.4(23.494%),10525.4(34.612%),,
2025-03-05 16:00,IPPLNG,,Haihu#1,450.0,395.1,87.800%,
2025-03-05 16:00,IPPLNG,,Haihu#2,450.0,233.8,51.956%,18
2025-03-05 16:00,IPPLNG,,Hsintao#1,630.0,635.4,100.857%,
2025-03-05 16:00,IPPLNG,,Guoguang#1,480.0,11.9,2.479%,6
2025-03-05 16:00,IPPLNG,,Xingzhang#1,506.9,403.8,79.668%,
2025-03-05 16:00,IPPLNG,,Xingyuan#1,549.1,189.3,34.475%,
2025-03-05 16:00,IPPLNG,,Jiahui#1,700.0,689.0,98.429%,
2025-03-05 16:00,IPPLNG,,Jiahui#2,510.0,403.7,79.157%,
2025-03-05 16:00,IPPLNG,,Fongde#1,506.9,504.9,99.614%,
2025-03-05 16:00,IPPLNG,,Fongde#2,506.9,256.2,50.547%,
2025-03-05 16:00,IPPLNG,,Fongde#3(Remark X),-,622.8,-,26
2025-03-05 16:00,IPPLNG,,Subtotal,5289.7(9.307%),4345.9(14.291%),,
2025-03-05 16:00,OIL,,Xiehe#3,500.0,139.1,27.820%,
2025-03-05 16:00,OIL,,Xiehe#4,500.0,137.4,27.480%,
2025-03-05 16:00,OIL,,Penghu-Jianshan(Remark IV),129.8,17.2,13.251%,17
2025-03-05 16:00,OIL,,Subtotal,1129.8(1.988%),293.7(0.966%),,
2025-03-05 16:00,DIESEL,,NPP2 Gas1,-,0.0,-,31
2025-03-05 16:00,DIESEL,,NPP2 Gas2,-,0.0,-,
2025-03-05 16:00,DIESEL,,NPP3 Gas1,-,0.0,-,2
2025-03-05 16:00,DIESEL,,NPP3 Gas2,-,0.0,-,1
2025-03-05 16:00,DIESEL,,Taichung Gas1&amp;2,140.0,0.0,0.000%,
2025-03-05 16:00,DIESEL,,Taichung Gas3&amp;4,140.0,0.0,0.000%,
2025-03-05 16:00,DIESEL,,Kinmen-Tashan(Remark IV),113.3,26.7,23.567%,
2025-03-05 16:00,DIESEL,,Masu-Zhushan(Remark IV),28.6,6.9,24.092%,
2025-03-05 16:00,DIESEL,,Other outlying Islands(Remark IV),40.8,N/A,N/A,
2025-03-05 16:00,DIESEL,,Subtotal(Remark V),462.7(0.814%),33.6(0.110%),,
2025-03-05 16:00,HYDRO,,Deji#1,78.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Deji#2,78.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Deji#3,78.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Qingshan#1,92.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Qingshan#2,92.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Qingshan#3,92.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Qingshan#4,92.0,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Guguan#1,54.4,0.0,0.000%,2
2025-03-05 16:00,HYDRO,,Guguan#2,54.4,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Guguan#3,54.4,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Guguan#4,54.4,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Tienlun#1,22.5,7.2,32.000%,
2025-03-05 16:00,HYDRO,,Tienlun#2,22.5,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Tienlun#3,22.5,7.7,34.222%,
2025-03-05 16:00,HYDRO,,Tienlun#4,22.5,0.0,0.000%,
2025-03-05 16:00,HYDRO,,Tienlun#5,105.0,0.0,0.000%,1
