UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-10-19 08:00:00,1482.93757,11167.70189,24671.12352,1889.69524,128.91116,6179.28191,8487.29301
2021-10-19 09:00:00,1504.47053,11070.07793,25166.57151,1887.7769,142.08732,6318.72848,8405.01313
2021-10-19 10:00:00,1500.0278,10986.41315,25038.59312,1888.37836,157.36631,6538.56176,8329.90246
2021-10-19 11:00:00,1507.69369,10964.79905,24577.06662,1887.25344,143.34459,6881.9831,8165.77061
2021-10-19 12:00:00,1510.73236,10887.15336,24806.1001,1886.59021,120.28487,7224.82479,8553.84011
2021-10-19 13:00:00,1500.17939,10769.90878,25530.81076,1887.52655,73.99248,7830.37548,9122.31651
2021-10-19 14:00:00,1489.47149,11094.54957,26388.89373,1887.12722,43.01844,8399.28795,9667.25552
2021-10-19 15:00:00,1518.14619,11494.14887,27075.49762,1892.38914,18.46016,8644.1878,10457.6315
2021-10-19 16:00:00,1482.9591,11791.88403,27368.37706,1894.22808,6.54125,8683.13424,11245.33678
2021-10-19 17:00:00,1491.00561,11585.39797,27648.60244,1894.78586,0,7966.44963,11898.38474
2021-10-19 18:00:00,1489.31588,11359.8598,27117.54139,1892.12198,0,6998.17892,12339.98444
2021-10-19 19:00:00,1504.94979,10655.0822,25563.94376,1891.57715,0,6294.07222,12636.28091
2021-10-19 20:00:00,1507.45268,9597.49884,23377.44421,1891.18797,0,5541.36551,13146.48238
2021-10-19 21:00:00,1552.58769,8623.22541,21083.30608,1889.06062,8.33753,5085.28328,13310.7083
2021-10-19 22:00:00,1564.22637,8039.11747,18802.58866,1887.40582,18.54052,4775.04599,13380.49509
2021-10-19 23:00:00,1506.21539,7661.06357,16564.56573,1887.78752,19.48406,4476.84147,13681.77884
2021-10-20 00:00:00,1517.00443,7092.7163,15923.10364,1905.77291,17.05274,2622.57031,14913.13203
2021-10-20 01:00:00,1522.76536,7174.18286,15916.86119,1903.23572,5.59714,2703.06154,14692.10394
2021-10-20 02:00:00,1542.02677,7729.34509,16260.19996,1905.58247,4.45613,3201.48707,14249.17995
2021-10-20 03:00:00,1531.00351,8373.26549,17780.70416,1909.08859,23.73042,3775.12308,13868.48622
2021-10-20 04:00:00,1513.55257,8931.78174,19973.77901,1911.41911,29.30526,4461.74987,14032.00482
2021-10-20 05:00:00,1520.06128,8867.34132,22006.15992,1912.29999,56.03578,5019.56321,14186.51348
2021-10-20 06:00:00,1522.44148,9089.66335,23816.02535,1908.71576,81.52922,5256.11828,14392.08822
2021-10-20 07:00:00,1523.59498,9173.07682,24666.36529,1909.39264,109.70245,5820.73477,14258.60579
2021-10-20 08:00:00,1530.16895,9256.26346,25331.19154,1889.69524,135.69957,6173.70938,13892.15733
2021-10-20 09:00:00,1553.7901,9154.63744,25690.10779,1887.7769,156.89068,6300.15666,13706.36016
2021-10-20 10:00:00,1548.12459,9097.2025,25444.73426,1888.37836,179.30575,6506.06384,13599.14391
2021-10-20 11:00:00,1555.7624,9143.04635,24952.78128,1887.25344,169.33646,6846.08019,12999.19272
2021-10-20 12:00:00,1558.49295,9181.58919,25148.80181,1886.59021,147.24203,7195.66479,12689.58333
2021-10-20 13:00:00,1547.68147,9126.14774,25809.33638,1887.52655,96.96742,7798.60377,12763.78563
2021-10-20 14:00:00,1536.49086,9414.68251,26650.36994,1887.12722,59.56492,8347.43144,12851.3276
2021-10-20 15:00:00,1565.48437,9741.16055,27307.3604,1892.38914,26.68112,8578.84092,13137.15798
2021-10-20 16:00:00,1528.88861,10002.51673,27576.79245,1894.22808,8.43511,8604.21296,13434.87372
2021-10-20 17:00:00,1537.15393,9774.85141,27836.82537,1894.78586,0,7909.75918,13735.1873
2021-10-20 18:00:00,1535.55547,9566.99588,27373.92378,1892.12198,0,6980.40495,13839.10391
2021-10-20 19:00:00,1552.51713,8905.86251,26033.1751,1891.57715,0,6307.92276,13642.6516
2021-10-20 20:00:00,1554.62708,7987.34018,24110.29897,1891.18797,0,5595.1922,13720.19597
2021-10-20 21:00:00,1601.12725,7165.33589,22078.5756,1889.06062,8.96336,5173.59109,13638.97201
2021-10-20 22:00:00,1613.13067,6739.97925,20060.39844,1887.40582,23.14737,4881.11865,13474.89826
2021-10-20 23:00:00,1553.51962,6425.5422,18084.28552,1887.78752,26.59532,4591.87048,13605.21569
2021-10-21 00:00:00,1562.67809,5884.67847,17316.26379,1905.77291,13.71755,2677.60971,14396.34235
2021-10-21 01:00:00,1568.8178,5977.99542,17222.73209,1903.23572,2.70877,2736.88062,14260.45204
2021-10-21 02:00:00,1588.38168,6473.56591,17476.61533,1905.58247,2.78785,3209.70973,13919.40751
2021-10-21 03:00:00,1577.95716,7018.85713,18866.32412,1909.08859,20.11161,3754.12875,13648.20511
2021-10-21 04:00:00,1559.15222,7518.14542,20913.4258,1911.41911,21.82951,4420.56296,13673.56108
2021-10-21 05:00:00,1566.35278,7445.52959,22819.92778,1912.29999,43.06455,4956.38223,13669.26454
2021-10-21 06:00:00,1568.55434,7649.5666,24528.92774,1908.71576,62.71679,5178.0069,13709.28354
2021-10-21 07:00:00,1569.2089,7719.30889,25307.2476,1909.39264,89.47979,5736.07229,13383.01086
2021-10-21 08:00:00,1575.70115,7817.5823,25895.06365,1889.69524,115.5205,6086.36745,12691.87961
2021-10-21 09:00:00,1601.36331,7721.00403,26214.30706,1887.7769,140.76629,6214.24173,12312.85876
2021-10-21 10:00:00,1594.43116,7679.80131,25916.23832,1888.37836,169.49255,6427.19532,11948.16434
2021-10-21 11:00:00,1602.03306,7766.14808,25398.55979,1887.25344,167.8382,6781.83466,11000.57118
2021-10-21 12:00:00,1604.6019,7878.84611,25581.42971,1886.59021,155.57295,7145.72441,10223.2204
2021-10-21 13:00:00,1593.53674,7863.35556,26210.91028,1887.52655,117.77453,7763.09555,9871.99198
2021-10-21 14:00:00,1581.88897,8118.45735,27046.30708,1887.12722,89.66995,8317.3987,9552.89681
2021-10-21 15:00:00,1611.26495,8398.36021,27695.17526,1892.38914,61.90495,8558.27157,9366.59704
2021-10-21 16:00:00,1573.13783,8641.67421,27956.95158,1894.22808,43.19862,8586.33869,9220.06635
2021-10-21 17:00:00,1581.57441,8422.07229,28215.47573,1894.78586,21.9036,7903.37383,9200.03333
2021-10-21 18:00:00,1580.10164,8238.5124,27778.54796,1892.12198,6.45177,6996.75909,9084.90734
2021-10-21 19:00:00,1598.3571,7628.12191,26521.88136,1891.57715,0,6350.08336,8686.78029
2021-10-21 20:00:00,1600.02117,6822.41197,24696.44254,1891.18797,0,5654.51065,8573.56788
2021-10-21 21:00:00,1648.03578,6116.26302,22752.35764,1889.06062,8.98284,5251.8311,8472.38099
2021-10-21 22:00:00,1660.37263,5795.54617,20816.79335,1887.40582,19.65585,4970.98111,8257.10006
2021-10-21 23:00:00,1599.09694,5514.24183,18910.12221,1887.78752,21.13525,4679.56314,8293.4072
2021-10-19 00:00:00,1329.48058,11111.0604,7512.663,1905.77291,16.88023,2616.74541,10385.07718
2021-10-19 01:00:00,1333.12535,10998.8824,8008.89198,1903.23572,3.41112,2774.2623,10095.76917
2021-10-19 02:00:00,1352.08521,11545.73038,8800.70896,1905.58247,1.762,3352.11418,9592.62347
2021-10-19 03:00:00,1337.93063,12531.87444,10814.70629,1909.08859,22.26221,4051.07171,9142.66216
2021-10-19 04:00:00,1326.34961,12955.39853,13455.32148,1911.41911,27.64115,4820.99032,9291.16175
2021-10-19 05:00:00,1328.91281,13073.29631,15889.61732,1912.29999,54.87004,5523.10632,9351.46276
2021-10-19 06:00:00,1332.36007,13268.26187,17995.45613,1908.71576,83.42835,5885.98265,9391.74736
2021-10-19 07:00:00,1335.3817,13420.9329,19103.35028,1909.39264,118.2819,6455.0664,9425.85688
2021-10-19 08:00:00,1343.11113,13489.39044,20127.33152,1889.69524,152.814,6804.86658,9382.08267
2021-10-19 09:00:00,1357.83152,13466.4558,20712.88168,1887.7769,184.75478,6911.76054,9286.89379
2021-10-19 10:00:00,1358.02856,13373.21509,20871.74218,1888.37836,217.46206,7036.03052,9210.96236
2021-10-19 11:00:00,1366.44373,13271.48836,20655.47325,1887.25344,214.92423,7229.24712,8975.6106
2021-10-19 12:00:00,1368.54367,12949.00861,20912.65368,1886.59021,198.26536,7472.86001,9238.05576
2021-10-19 13:00:00,1358.53614,12704.37597,21703.81722,1887.52655,148.75597,7939.86487,9714.29157
2021-10-19 14:00:00,1348.74867,12976.5072,22492.37929,1887.12722,109.38168,8417.81092,10173.17244
2021-10-19 15:00:00,1376.30129,13416.18352,23104.14064,1892.38914,70.93392,8586.53147,10865.99962
2021-10-19 16:00:00,1346.72585,13578.55662,23383.8449,1894.22808,45.98438,8631.42558,11558.95776
2021-10-19 17:00:00,1354.9335,13391.29022,23627.47229,1894.78586,20.80734,7969.69766,12142.20047
2021-10-19 18:00:00,1352.32679,13049.51081,23161.80416,1892.12198,3.38452,7011.45241,12517.79257
2021-10-19 19:00:00,1363.98964,12407.24225,21623.20151,1891.57715,0,6250.75035,12721.21858
2021-10-19 20:00:00,1368.8504,11343.05061,19477.87675,1891.18797,0,5521.27226,13146.70832
2021-10-19 21:00:00,1407.9342,10336.32496,17287.94904,1889.06062,7.85164,5009.9917,13264.11491
2021-10-19 22:00:00,1419.13701,9647.53958,15161.76907,1887.40582,21.21809,4628.82882,13289.87389
2021-10-19 23:00:00,1366.08693,9341.68266,13169.3502,1887.78752,24.30254,4347.96581,13555.56059
2021-10-20 00:00:00,1382.8191,8512.29452,11847.69038,1905.77291,15.87375,2534.01078,14523.22089
2021-10-20 01:00:00,1387.46796,8588.46533,12070.38865,1903.23572,5.44449,2645.95458,14331.51055
2021-10-20 02:00:00,1405.7331,9219.12492,12624.51375,1905.58247,4.88709,3183.89317,13931.59811
2021-10-20 03:00:00,1393.15603,9978.47334,14422.55181,1909.08859,22.04582,3802.58384,13589.19149
2021-10-20 04:00:00,1379.49246,10604.57838,16901.30328,1911.41911,25.26747,4520.67721,13764.02183
2021-10-20 05:00:00,1384.14156,10539.3784,19190.82232,1912.29999,48.60926,5112.3487,13931.98636
2021-10-20 06:00:00,1387.02116,10774.94053,21206.80316,1908.71576,69.29046,5370.82067,14153.5687
2021-10-20 07:00:00,1389.68449,10865.37454,22232.34228,1909.39264,93.41272,5945.6287,14034.42929
2021-10-20 08:00:00,1396.4692,10923.76669,23117.58864,1889.69524,115.29911,6303.87949,13677.78385
2021-10-20 09:00:00,1414.07138,10811.29409,23614.7473,1887.7769,133.42577,6429.75168,13511.87214
2021-10-20 10:00:00,1412.23041,10734.18584,23567.17591,1888.37836,154.23557,6626.50614,13422.70248
2021-10-20 11:00:00,1419.86212,10734.79575,23192.42709,1887.25344,145.14148,6944.65118,12843.51101
2021-10-20 12:00:00,1423.02969,10689.70863,23422.82747,1886.59021,125.64346,7272.20035,12523.80534
2021-10-20 13:00:00,1412.99558,10588.56075,24152.46824,1887.52655,81.66914,7853.45951,12578.75573
2021-10-20 14:00:00,1403.29627,10917.42007,24976.52332,1887.12722,50.10266,8395.9826,12645.87736
2021-10-20 15:00:00,1430.97274,11295.74222,25624.09826,1892.38914,22.54652,8615.00435,12899.4002
2021-10-20 16:00:00,1399.14842,11574.74904,25904.8393,1894.22808,7.27307,8638.58662,13165.69371
2021-10-20 17:00:00,1406.68023,11330.7329,26166.46284,1894.78586,0,7926.3543,13437.42822
2021-10-20 18:00:00,1404.85318,11092.59748,25683.86534,1892.12198,0,6960.88158,13517.03556
2021-10-20 19:00:00,1417.99019,10369.46709,24203.6083,1891.57715,0,6247.96344,13297.98098
2021-10-20 20:00:00,1421.17975,9321.07001,22114.19957,1891.18797,0,5506.77888,13343.85781
2021-10-20 21:00:00,1463.11518,8367.65019,19938.73754,1889.06062,9.64473,5053.73463,13249.29695
2021-10-20 22:00:00,1474.19691,7829.09997,17795.41266,1887.40582,22.621,4741.77856,13074.67319
2021-10-20 23:00:00,1419.75738,7484.27196,15726.58109,1887.78752,25.36068,4454.51393,13184.56199
2021-10-21 00:00:00,1434.54016,6936.99196,14718.94536,1905.77291,13.78573,2646.60197,16326.31232
2021-10-21 01:00:00,1439.62478,7028.65143,14772.64051,1903.23572,2.72391,2713.44782,16027.48717
2021-10-21 02:00:00,1458.22082,7583.17928,15170.09461,1905.58247,2.76574,3197.68347,15467.64905
2021-10-21 03:00:00,1446.32271,8212.98471,16771.88978,1909.08859,20.15797,3754.25706,14983.96922
2021-10-21 04:00:00,1431.13675,8766.28851,19053.75446,1911.41911,21.95479,4429.63362,15116.68069
2021-10-21 05:00:00,1436.56862,8690.11394,21168.13572,1912.29999,43.31903,4973.2929,15239.8612
2021-10-21 06:00:00,1439.24208,8905.37307,23047.69395,1908.71576,63.16326,5198.08843,15411.87052
2021-10-21 07:00:00,1441.33753,8980.15464,23961.20594,1909.39264,90.10067,5758.98176,15226.33986
2021-10-21 08:00:00,1448.02245,9061.69321,24705.00681,1889.69524,116.32443,6111.23018,14809.81486
2021-10-21 09:00:00,1467.95108,8958.14334,25116.28815,1887.7769,141.71452,6239.75445,14561.71826
2021-10-21 10:00:00,1464.65633,8904.90905,24935.21894,1888.37836,170.52661,6451.93495,14401.50668
2021-10-21 11:00:00,1472.24464,8961.68326,24477.85316,1887.25344,168.85322,6802.50888,13717.71248
2021-10-21 12:00:00,1475.24452,9017.05411,24685.01351,1886.59021,156.49327,7161.33607,13396.70374
2021-10-21 13:00:00,1464.92715,8969.82479,25365.15668,1887.52655,118.44239,7775.4989,13497.11966
2021-10-21 14:00:00,1454.70531,9257.08891,26199.77045,1887.12722,90.09486,8331.61267,13616.30242
2021-10-21 15:00:00,1482.81971,9574.95952,26853.86886,1892.38914,62.09959,8572.21525,13964.76699
2021-10-21 16:00:00,1449.23799,9831.34795,27127.27612,1894.22808,43.25866,8601.91843,14323.43851
2021-10-21 17:00:00,1456.97478,9594.77401,27390.40843,1894.78586,21.87997,7912.65616,14684.52435
2021-10-21 18:00:00,1455.28505,9386.69824,26922.75952,1892.12198,6.38565,6994.17864,14837.97433
2021-10-21 19:00:00,1469.89023,8724.78366,25540.04074,1891.57715,0,6335.971,14677.32194
2021-10-21 20:00:00,1472.5813,7817.34982,23563.9592,1891.18797,0,5629.99962,14819.80232
2021-10-21 21:00:00,1516.24721,7009.37342,21482.46402,1889.06062,8.95845,5217.39068,14762.30203
2021-10-21 22:00:00,1527.69,6603.87552,19418.6949,1887.40582,19.68953,4931.05317,14614.7145
2021-10-21 23:00:00,1471.36093,6298.99746,17402.09882,1887.78752,21.20353,4639.17668,14793.13313
2021-10-22 00:00:00,1484.38284,5764.81685,16478.00495,1905.77291,18.57193,2740.43736,15673.93296
2021-10-22 01:00:00,1489.88066,5861.63466,16425.03144,1903.23572,6.38219,2775.1878,15499.04084
2021-10-22 02:00:00,1508.803,6353.79229,16721.21218,1905.58247,4.20287,3219.2783,15113.70013
2021-10-22 03:00:00,1497.55599,6889.21861,18193.65934,1909.08859,21.56524,3731.22481,14788.22516
2021-10-22 04:00:00,1480.90036,7385.33594,20343.23212,1911.41911,25.28394,4375.43472,14966.68068
2021-10-22 05:00:00,1487.08197,7309.96047,22341.42962,1912.29999,50.65371,4887.23013,15158.25914
2021-10-22 06:00:00,1489.55942,7512.47412,24130.73699,1908.71576,74.88814,5092.03758,15421.38765
2021-10-22 07:00:00,1491.10897,7580.02479,24973.83317,1909.39264,103.00235,5642.15679,15259.65906
2021-10-22 08:00:00,1497.70504,7679.8719,25632.10595,1889.69524,129.41864,5989.24756,14821.28614
2021-10-22 09:00:00,1519.8655,7583.97178,25993.96608,1887.7769,151.49545,6118.65435,14632.16442
2021-10-22 10:00:00,1515.18395,7545.70566,25735.52106,1888.37836,175.14263,6338.9787,14534.81298
2021-10-22 11:00:00,1522.73313,7638.04093,25231.1432,1887.25344,166.57864,6708.75295,13863.12638
2021-10-22 12:00:00,1525.5591,7760.49184,25423.82424,1886.59021,145.76194,7087.93978,13398.94469
2021-10-22 13:00:00,1514.96596,7750.30034,26071.68021,1887.52655,96.93396,7721.24301,13352.54404
2021-10-22 14:00:00,1504.24241,8003.24393,26909.72623,1887.12722,60.15509,8282.74694,13326.09434
2021-10-22 15:00:00,1532.77554,8277.57761,27564.9569,1892.38914,27.1981,8535.62978,13477.20837
2021-10-22 16:00:00,1497.51755,8518.33902,27832.98932,1894.22808,8.47145,8568.94768,13644.05151
2021-10-22 17:00:00,1505.44874,8296.28806,28097.09565,1894.78586,0,7899.96363,13844.6897
2021-10-22 18:00:00,1503.89136,8113.24866,27643.56592,1892.12198,0,7019.10845,13855.97931
2021-10-22 19:00:00,1519.90843,7504.38389,26329.67778,1891.57715,0,6401.39408,13536.16943
2021-10-22 20:00:00,1522.12013,6706.82677,24432.77547,1891.18797,0,5724.70124,13494.5587
2021-10-22 21:00:00,1567.43917,6010.01186,22417.725,1889.06062,9.39608,5342.028,13349.98124
2021-10-22 22:00:00,1579.23899,5699.57216,20411.75719,1887.40582,24.14416,5073.0447,13127.52465
2021-10-22 23:00:00,1521.09347,5421.62515,18435.205,1887.78752,27.9673,4778.62195,13203.4985
2021-10-20 00:00:00,1350.07827,7528.22774,3836.84558,1905.77291,7.89122,3636.83093,13284.02989
2021-10-20 01:00:00,1354.10078,7663.0213,4229.91796,1903.23572,1.41488,3648.86793,13137.73897
2021-10-20 02:00:00,1374.11239,8285.75961,4852.29529,1905.58247,4.67769,3999.49461,12809.1239
2021-10-20 03:00:00,1359.85181,8947.86525,6251.74359,1909.08859,16.14973,4499.05535,12528.35733
2021-10-20 04:00:00,1347.07747,9537.53485,8449.96614,1911.41911,11.12325,5110.65109,12722.03657
2021-10-20 05:00:00,1350.48421,9391.93894,10661.23086,1912.29999,21.31633,5768.74214,12903.50031
2021-10-20 06:00:00,1354.04254,9585.80704,12275.88198,1908.71576,24.56168,6205.92594,13134.92533
2021-10-20 07:00:00,1356.94631,9625.55275,13221.14643,1909.39264,36.42019,6736.98419,13061.48661
2021-10-20 08:00:00,1364.44945,9681.92412,14218.72004,1889.69524,46.8179,7080.22578,12760.3993
2021-10-20 09:00:00,1379.52331,9560.91185,14932.69875,1887.7769,59.73016,7211.54544,12641.2894
2021-10-20 10:00:00,1379.2648,9514.18043,15228.4716,1888.37836,81.12248,7335.51322,12588.64543
2021-10-20 11:00:00,1387.9196,9592.949,15121.03081,1887.25344,81.09573,7514.80568,12089.86268
2021-10-20 12:00:00,1390.16744,9664.42595,15401.82096,1886.59021,76.92445,7781.83084,11818.60403
2021-10-20 13:00:00,1379.69089,9616.58766,16168.01744,1887.52655,60.70012,8171.57134,11885.4656
2021-10-20 14:00:00,1369.73193,9942.04918,16820.9031,1887.12722,53.35673,8522.64937,11958.78443
2021-10-20 15:00:00,1398.12717,10272.58481,17352.73491,1892.38914,45.27167,8631.72062,12201.01582
2021-10-20 16:00:00,1367.25608,10527.77508,17593.84813,1894.22808,38.06664,8651.49474,12456.25949
2021-10-20 17:00:00,1374.94856,10224.67122,17635.51402,1894.78586,23.92313,8175.42182,12709.00123
2021-10-20 18:00:00,1372.77002,9991.19953,17416.93964,1892.12198,12.10231,7475.41506,12776.07398
2021-10-20 19:00:00,1385.03171,9260.48387,16355.11902,1891.57715,2.46119,6898.40237,12562.57475
2021-10-20 20:00:00,1389.20109,8277.55408,14881.91474,1891.18797,0.79415,6388.41627,12591.43233
2021-10-20 21:00:00,1429.90844,7406.7411,13347.05537,1889.06062,11.06674,5988.08564,12495.78696
2021-10-20 22:00:00,1442.00923,6993.7784,11678.25209,1887.40582,16.77788,5606.52873,12324.13177
2021-10-20 23:00:00,1387.00251,6704.95845,10180.41974,1887.78752,15.30043,5306.97438,12412.62638
2021-10-21 00:00:00,1403.51461,6187.99316,7748.69332,1905.77291,12.85082,3070.61225,15014.99582
2021-10-21 01:00:00,1408.34026,6292.66966,8176.95996,1903.23572,2.51629,3145.63093,14799.86613
2021-10-21 02:00:00,1426.67515,6814.22103,8900.24914,1905.58247,3.06899,3584.29057,14364.27181
2021-10-21 03:00:00,1414.43716,7381.06,10900.49017,1909.08859,19.52223,4149.82148,13990.62003
2021-10-21 04:00:00,1400.13457,7896.7697,13566.89843,1911.41911,20.23683,4817.92562,14156.03928
2021-10-21 05:00:00,1405.1339,7806.6543,16038.53437,1912.29999,39.82924,5457.3768,14315.34064
2021-10-21 06:00:00,1407.91556,8005.7165,18203.39406,1908.71576,57.04076,5821.04414,14528.38154
2021-10-21 07:00:00,1410.35929,8066.3337,19387.45673,1909.39264,81.58654,6351.26938,14391.12083
2021-10-21 08:00:00,1417.09221,8154.06171,20500.74073,1889.69524,105.30017,6672.28275,14015.18291
2021-10-21 09:00:00,1435.646,8051.08881,21161.27939,1887.7769,128.71119,6763.61259,13828.84532
2021-10-21 10:00:00,1433.23105,8008.7604,21348.59105,1888.37836,156.34645,6870.7065,13722.82794
2021-10-21 11:00:00,1440.80486,8094.69351,21122.20679,1887.25344,154.93423,7071.47687,13113.355
2021-10-21 12:00:00,1443.90603,8201.23644,21384.89984,1886.59021,143.87305,7351.41471,12783.52077
2021-10-21 13:00:00,1433.77914,8180.41202,22167.66691,1887.52655,109.28403,7814.78011,12842.00044
2021-10-21 14:00:00,1423.90765,8448.96098,22949.30444,1887.12722,84.26792,8237.64767,12914.69586
2021-10-21 15:00:00,1451.69438,8736.83971,23563.19526,1892.38914,59.43056,8384.72097,13183.02099
2021-10-21 16:00:00,1419.23439,8980.73537,23847.7096,1894.22808,42.43517,8409.44171,13463.7313
2021-10-21 17:00:00,1426.80636,8742.72043,24110.7546,1894.78586,22.20403,7851.49909,13751.11928
2021-10-21 18:00:00,1425.06092,8548.87963,23650.04115,1892.12198,7.29236,7057.29872,13843.01036
2021-10-21 19:00:00,1438.78101,7914.91825,22106.36513,1891.57715,0,6433.7207,13630.49328
2021-10-21 20:00:00,1441.7231,7077.14293,19932.79384,1891.18797,0,5851.8402,13692.57046
2021-10-21 21:00:00,1484.31332,6342.17061,17689.47928,1889.06062,9.29284,5454.77225,13603.10569
2021-10-21 22:00:00,1495.52269,6008.05978,15498.89814,1887.40582,19.22772,5122.53015,13431.42745
2021-10-21 23:00:00,1440.42919,5728.66611,13407.79238,1887.78752,20.26725,4851.89385,13554.72323
2021-10-22 00:00:00,1454.74317,5242.99723,11957.38477,1905.77291,12.9913,2847.5101,14582.77676
2021-10-22 01:00:00,1459.99676,5322.57806,12159.59455,1903.23572,3.77131,2900.9206,14458.29595
2021-10-22 02:00:00,1478.69627,5734.35201,12702.09009,1905.58247,5.27333,3347.74852,14149.23158
2021-10-22 03:00:00,1467.10765,6240.73331,14532.62681,1909.08859,27.50745,3883.79541,13891.15305
2021-10-22 04:00:00,1451.28889,6690.23829,17074.73722,1911.41911,35.77685,4539.8619,14082.86524
2021-10-22 05:00:00,1457.06156,6715.02853,19421.5351,1912.29999,63.48831,5100.45401,14284.17294
2021-10-22 06:00:00,1459.64847,6886.13095,21496.21487,1908.71576,88.88701,5364.31646,14555.48047
2021-10-22 07:00:00,1461.53122,6946.90627,22568.2395,1909.39264,114.76917,5908.78987,14425.14644
2021-10-22 08:00:00,1468.17207,7031.00918,23494.34007,1889.69524,137.38287,6246.91289,14017.2883
2021-10-22 09:00:00,1489.00535,6967.67563,24016.14112,1887.7769,154.78516,6362.19298,13863.14482
2021-10-22 10:00:00,1485.16561,6942.64679,23964.65456,1888.37836,173.51829,6541.00804,13789.93112
2021-10-22 11:00:00,1492.71203,6997.73716,23569.73237,1887.25344,160.96714,6848.78048,13170.85252
2021-10-22 12:00:00,1495.63779,7100.46063,23804.03428,1886.59021,137.60158,7190.62633,12716.08375
2021-10-22 13:00:00,1485.21729,7154.43566,24537.93673,1887.52655,87.89666,7761.32271,12650.51327
2021-10-22 14:00:00,1474.82327,7352.69078,25371.36366,1887.12722,52.60477,8271.99007,12601.06751
2021-10-22 15:00:00,1503.06532,7574.99869,26032.1929,1892.38914,23.06734,8484.75022,12708.1067
2021-10-22 16:00:00,1468.85827,7771.84809,26319.14092,1894.22808,7.66018,8513.11629,12832.65852
2021-10-22 17:00:00,1476.6274,7657.43047,26590.36549,1894.78586,0,7880.83495,12992.03273
2021-10-22 18:00:00,1475.01985,7424.43127,26089.1225,1892.12198,0,7026.60882,12972.99662
2021-10-22 19:00:00,1490.19257,6904.67339,24567.36463,1891.57715,0,6402.31436,12637.16623
2021-10-22 20:00:00,1492.64183,6198.83786,22421.81342,1891.18797,0,5756.62145,12559.50474
2021-10-22 21:00:00,1536.95562,5597.59695,20181.27086,1889.06062,8.41456,5366.49506,12406.53615
2021-10-22 22:00:00,1548.54941,5258.99603,17966.54388,1887.40582,20.6303,5073.94317,12178.65332
2021-10-22 23:00:00,1491.5468,4972.06464,15813.41606,1887.78752,22.82587,4788.88416,12225.26146
2021-10-23 00:00:00,1504.12881,4567.15452,14710.39337,1905.77291,20.86177,2853.64241,11416.22747
2021-10-23 01:00:00,1509.79168,4615.8865,14751.33215,1903.23572,7.05748,2870.10825,10715.55049
2021-10-23 02:00:00,1528.81138,4916.36154,15143.762,1905.58247,3.56034,3284.39494,9605.52878
2021-10-23 03:00:00,1517.87053,5388.139,16783.25197,1909.08859,22.04536,3771.5253,8635.6801
2021-10-23 04:00:00,1500.59569,5778.5812,19131.64457,1911.41911,27.187,4396.71985,8304.3519
2021-10-23 05:00:00,1507.11154,5949.38102,21306.12167,1912.29999,55.45077,4903.22475,7725.50625
2021-10-23 06:00:00,1509.5037,6086.18455,23245.68707,1908.71576,84.22845,5115.06364,6995.71901
2021-10-23 07:00:00,1510.84596,6146.30478,24207.01055,1909.39264,116.81154,5654.32568,6580.75438
2021-10-23 08:00:00,1517.39829,6213.99051,24994.60132,1889.69524,148.07112,5994.11277,6070.37492
2021-10-23 09:00:00,1540.44362,6197.89759,25432.41307,1887.7769,174.12755,6119.07313,5349.69813
2021-10-23 10:00:00,1535.23055,6189.53723,25253.01906,1888.37836,200.35399,6329.69898,4493.43858
2021-10-23 11:00:00,1542.73623,6189.16215,24780.09899,1887.25344,191.7211,6689.64836,3601.09276
2021-10-23 12:00:00,1545.49003,6257.70157,24991.8075,1886.59021,168.83845,7069.60373,3720.79103
2021-10-23 13:00:00,1534.79767,6394.67405,25677.78114,1887.52655,113.93254,7693.51001,4118.38274
2021-10-23 14:00:00,1523.90769,6518.061,26520.65087,1887.12722,71.0623,8240.85793,4523.53145
2021-10-23 15:00:00,1552.56191,6673.19803,27186.79765,1892.38914,32.1309,8489.2481,5277.4343
2021-10-23 16:00:00,1516.69666,6813.58383,27466.27273,1894.22808,9.78767,8525.55547,6058.24104
2021-10-23 17:00:00,1524.65755,6850.92049,27738.33764,1894.78586,0,7887.02099,6804.91151
2021-10-23 18:00:00,1523.18178,6551.56927,27252.83719,1892.12198,0,7045.25228,7455.71067
2021-10-23 19:00:00,1539.75315,6153.74322,25827.81545,1891.57715,0,6455.99581,8071.62566
2021-10-23 20:00:00,1541.72591,5567.67566,23795.1317,1891.18797,0,5813.0097,9033.50651
2021-10-23 21:00:00,1587.67545,5089.41321,21649.38132,1889.06062,8.91663,5449.10985,9548.37433
2021-10-23 22:00:00,1599.62155,4701.90102,19515.99989,1887.40582,25.37158,5183.23163,9853.49812
2021-10-23 23:00:00,1540.82424,4395.10477,17418.73489,1887.78752,30.22427,4889.74349,10429.3918
2021-10-21 00:00:00,1377.69569,6978.5081,3817.42797,0,11.4575,2849.35686,12358.11219
2021-10-21 01:00:00,1382.08455,6854.82325,4182.13103,0,2.20686,2884.3499,12246.06728
2021-10-21 02:00:00,1399.62688,7270.16864,4768.86393,0,3.52093,3356.12228,11971.15209
