UTC time,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_other_production_forecast,avg_solar_production_forecast
2021-09-06 01:00:00,14109.68365,2741.0565,2145.63775,31.47563
2021-09-06 02:00:00,13078.79151,2744.52909,2097.31914,53.22197
2021-09-06 03:00:00,11881.73795,2747.17293,2000.31226,80.58754
2021-09-06 04:00:00,10376.51246,2736.40044,2007.79325,151.27207
2021-09-06 05:00:00,8921.42216,2737.62968,1993.65738,122.39577
2021-09-06 06:00:00,7614.57493,2735.84349,1940.58506,48.61629
2021-09-06 07:00:00,6952.18582,2735.28519,1921.35199,0
2021-09-06 08:00:00,6635.91356,2714.98838,1927.75902,0
2021-09-06 09:00:00,6420.1811,2718.81996,1916.01657,0
2021-09-06 10:00:00,6541.94625,2725.39031,1929.03698,21.42257
2021-09-06 11:00:00,6884.95678,2722.40056,1979.96248,184.85025
2021-09-06 12:00:00,7494.9994,2741.50587,2043.61052,435.05513
2021-09-06 13:00:00,8415.34389,2737.87487,2096.19485,830.13847
2021-09-06 14:00:00,9368.71345,2737.64228,2194.6291,1292.81066
2021-09-06 15:00:00,10437.77655,2729.43227,2230.69896,1614.33176
2021-09-06 16:00:00,11555.75436,2719.50733,2211.51907,1884.43438
2021-09-06 17:00:00,12595.83169,2748.53654,2221.24564,1997.49423
2021-09-06 18:00:00,13305.77221,2744.16024,2258.82839,1944.80198
2021-09-06 19:00:00,13824.70793,2734.79298,2279.56346,1799.55926
2021-09-06 20:00:00,14437.0179,2737.77744,2297.11624,1477.46617
2021-09-06 21:00:00,14761.73763,2735.24253,2280.69943,1216.77443
2021-09-06 22:00:00,14682.84269,2756.07773,2248.18184,824.53749
2021-09-06 23:00:00,14249.63836,2761.04483,2202.8562,406.73853
2021-09-07 00:00:00,14582.22154,2736.68203,2209.1695,108.24846
2021-09-07 01:00:00,13701.10935,2731.93383,2130.62718,0
2021-09-07 02:00:00,12702.22974,2733.31393,2085.7414,39.96479
2021-09-07 03:00:00,11546.64511,2736.48674,1992.21075,80.11904
2021-09-07 04:00:00,10122.80252,2725.02396,2000.71837,143.51479
2021-09-07 05:00:00,8765.93582,2729.11582,1986.94033,115.49706
2021-09-07 06:00:00,7565.26605,2727.04622,1933.66795,43.1072
2021-09-07 07:00:00,6983.22016,2722.79814,1911.43388,0
2021-09-07 08:00:00,6717.51705,2704.57294,1914.35932,0
2021-09-07 09:00:00,6530.75949,2707.02996,1898.81752,18.03648
2021-09-07 10:00:00,6654.15194,2714.69633,1908.58118,80.58545
2021-09-07 11:00:00,6970.33198,2712.61328,1954.94528,257.44922
2021-09-07 12:00:00,7525.24541,2731.91758,2014.07437,499.01411
2021-09-07 13:00:00,8378.11497,2727.53623,2063.3341,847.51521
2021-09-07 14:00:00,9263.921,2726.22356,2157.43857,1241.18752
2021-09-07 15:00:00,10254.95163,2720.87721,2191.47552,1495.99561
2021-09-07 16:00:00,11292.90082,2709.23697,2172.16184,1680.45171
2021-09-07 17:00:00,12265.31879,2738.75997,2182.37025,1731.75745
2021-09-07 18:00:00,12924.37375,2735.53957,2219.87775,1634.70469
2021-09-07 19:00:00,13416.72126,2725.30913,2241.55993,1460.55977
2021-09-07 20:00:00,14009.00645,2728.27971,2261.32295,1159.21873
2021-09-07 21:00:00,14332.27789,2725.0284,2248.03038,926.20163
2021-09-07 22:00:00,14273.76936,2744.84737,2219.48063,592.90652
2021-09-07 23:00:00,13867.24002,2748.99168,2177.79877,252.95946
2021-09-08 00:00:00,14211.17269,2723.93883,2185.81587,56.54351
2021-09-08 01:00:00,13354.03962,2720.894,2109.58398,0
2021-09-08 02:00:00,12381.28534,2719.74199,2066.24155,35.11061
2021-09-08 03:00:00,11259.43999,2723.55489,1974.36531,79.94353
2021-09-08 04:00:00,9882.74197,2711.25679,1983.15187,134.78095
2021-09-08 05:00:00,8575.76275,2718.81266,1969.40317,107.07459
2021-09-08 06:00:00,7429.30002,2716.40013,1915.90108,37.62774
2021-09-08 07:00:00,6887.36518,2707.68696,1892.08359,0
2021-09-08 08:00:00,6646.26498,2691.96868,1893.06589,0
2021-09-08 09:00:00,6479.80704,2692.76237,1875.68099,32.52842
2021-09-08 10:00:00,6612.26895,2701.75505,1883.99312,99.51735
2021-09-08 11:00:00,6925.55963,2700.7693,1928.30207,269.37357
2021-09-08 12:00:00,7462.76266,2720.31435,1985.3667,491.66219
2021-09-08 13:00:00,8288.84331,2715.0249,2033.44643,795.79569
2021-09-08 14:00:00,9147.2294,2712.40515,2125.99211,1137.42843
2021-09-08 15:00:00,10100.44708,2710.52421,2159.77394,1346.24709
2021-09-08 16:00:00,11093.17914,2696.80828,2141.10949,1478.45138
2021-09-08 17:00:00,12023.58755,2726.92888,2151.83935,1498.14698
2021-09-08 18:00:00,12648.00642,2725.10733,2189.23261,1389.01378
2021-09-08 19:00:00,13114.36239,2713.8323,2211.37234,1213.25924
2021-09-08 20:00:00,13681.25815,2716.78608,2231.88589,941.4882
2021-09-08 21:00:00,13988.90211,2712.66775,2219.8383,736.46922
2021-09-08 22:00:00,13934.48533,2731.25693,2192.78725,450.34232
2021-09-08 23:00:00,13536.88624,2734.40551,2152.76769,167.22284
2021-09-09 00:00:00,13889.26277,2709.59024,2161.23334,0
2021-09-09 01:00:00,13052.25392,2707.29273,2086.33952,0
2021-09-09 02:00:00,12100.86423,2703.63734,2043.76719,27.57774
2021-09-09 03:00:00,11006.8565,2709.1281,1952.84784,79.67431
2021-09-09 04:00:00,9662.01009,2694.96756,1961.65397,125.87262
2021-09-09 05:00:00,8385.1467,2706.31915,1947.85668,98.65186
2021-09-09 06:00:00,7271.80487,2704.72131,1894.26497,31.85345
2021-09-09 07:00:00,6754.14748,2688.37049,1869.62958,0
2021-09-09 08:00:00,6527.95512,2677.37332,1869.46124,0
2021-09-09 09:00:00,6378.31257,2674.97631,1851.18034,54.37559
2021-09-09 10:00:00,6522.58142,2685.78848,1858.84135,131.04885
2021-09-09 11:00:00,6842.04679,2687.38431,1902.12871,299.43143
2021-09-09 12:00:00,7376.13987,2707.92734,1958.12978,504.50611
2021-09-09 13:00:00,8191.72988,2698.96278,2005.79552,761.31465
2021-09-09 14:00:00,9038.58026,2694.94553,2097.7557,1043.2943
2021-09-09 15:00:00,9970.53099,2699.48249,2131.82894,1197.73961
2021-09-09 16:00:00,10933.06404,2682.3067,2113.97008,1265.3247
2021-09-09 17:00:00,11832.93895,2712.758,2125.11441,1243.05911
2021-09-09 18:00:00,12430.33205,2713.73115,2162.31803,1111.89821
2021-09-09 19:00:00,12872.42322,2699.73322,2184.65213,926.57346
2021-09-09 20:00:00,13413.58962,2702.1054,2205.29506,683.37253
2021-09-09 21:00:00,13701.54511,2698.0004,2193.71701,507.7212
2021-09-09 22:00:00,13644.97487,2715.35206,2167.17051,274.62485
2021-09-09 23:00:00,13249.14411,2717.5707,2128.01003,57.3696
2021-09-07 00:00:00,15965.27506,2703.08348,2307.38682,174.80878
2021-09-07 01:00:00,14907.84713,2700.22238,2230.74108,20.31226
2021-09-07 02:00:00,13723.736,2695.69997,2188.60893,49.21408
2021-09-07 03:00:00,12358.816,2702.68938,2095.64232,80.44597
2021-09-07 04:00:00,10754.03795,2686.97353,2105.10384,149.02318
2021-09-07 05:00:00,9267.90969,2699.96569,2091.00205,120.40648
2021-09-07 06:00:00,7948.17427,2699.66305,2034.16083,47.00735
2021-09-07 07:00:00,7317.32396,2677.83656,2005.86826,0
2021-09-07 08:00:00,7069.76339,2670.44385,2004.26701,0
2021-09-07 09:00:00,6907.62864,2665.58387,1982.39219,0
2021-09-07 10:00:00,7080.48004,2677.47264,1987.57253,39.353
2021-09-07 11:00:00,7465.0463,2681.27701,2030.08602,207.0374
2021-09-07 12:00:00,8123.04352,2702.83288,2085.97523,454.89345
2021-09-07 13:00:00,9104.77324,2690.15656,2133.28945,836.34015
2021-09-07 14:00:00,10093.44429,2685.56276,2225.5172,1278.58988
2021-09-07 15:00:00,11215.14137,2694.94991,2257.85304,1580.2946
2021-09-07 16:00:00,12392.78671,2675.3395,2237.42468,1824.84593
2021-09-07 17:00:00,13478.6218,2705.67706,2249.1654,1919.3835
2021-09-07 18:00:00,14215.24817,2708.85796,2289.08998,1853.21226
2021-09-07 19:00:00,14769.894,2692.43265,2313.17979,1699.08549
2021-09-07 20:00:00,15426.56769,2694.10729,2337.46081,1382.90728
2021-09-07 21:00:00,15780.91325,2690.77121,2328.21197,1130.2902
2021-09-07 22:00:00,15676.0774,2707.67528,2304.746,755.45451
2021-09-07 23:00:00,15197.50766,2709.61952,2265.55917,360.72912
2021-09-08 00:00:00,15426.58034,2703.08348,2274.34731,67.85141
2021-09-08 01:00:00,14451.7377,2700.22238,2197.3398,0
2021-09-08 02:00:00,13355.78263,2695.69997,2154.50809,35.57879
2021-09-08 03:00:00,12088.25269,2702.68938,2061.49667,79.96195
2021-09-08 04:00:00,10583.42498,2686.97353,2070.65495,137.82527
2021-09-08 05:00:00,9181.85103,2699.96569,2056.61374,110.09
2021-09-08 06:00:00,7941.50778,2699.66305,2000.74251,39.44982
2021-09-08 07:00:00,7349.52454,2677.83656,1974.03051,0
2021-09-08 08:00:00,7100.5211,2670.44385,1973.51586,0
2021-09-08 09:00:00,6917.77573,2665.58387,1953.31091,30.82638
2021-09-08 10:00:00,7047.57611,2677.47264,1959.72093,98.71157
2021-09-08 11:00:00,7370.10984,2681.27701,2003.21719,273.6999
2021-09-08 12:00:00,7943.97584,2702.83288,2059.90678,503.86772
2021-09-08 13:00:00,8831.03851,2690.15656,2107.79057,822.48443
2021-09-08 14:00:00,9740.58861,2685.56276,2200.56533,1179.14019
2021-09-08 15:00:00,10776.086,2694.94991,2233.54046,1400.45063
2021-09-08 16:00:00,11874.49648,2675.3395,2213.64743,1545.50036
2021-09-08 17:00:00,12903.18816,2705.67706,2225.05777,1571.60683
2021-09-08 18:00:00,13606.954,2708.85796,2264.26574,1462.08361
2021-09-08 19:00:00,14147.45862,2692.43265,2287.70221,1283.13191
2021-09-08 20:00:00,14794.91639,2694.10729,2310.67371,1000.29974
2021-09-08 21:00:00,15160.32756,2690.77121,2300.29963,785.90563
2021-09-08 22:00:00,15095.87398,2707.67528,2275.39445,485.66978
2021-09-08 23:00:00,14669.62543,2709.61952,2235.59483,186.48767
2021-09-09 00:00:00,14940.71128,2703.08348,2243.998,37.36578
2021-09-09 01:00:00,14022.54737,2700.22238,2167.31204,0
2021-09-09 02:00:00,12986.40448,2695.69997,2124.36215,31.6499
2021-09-09 03:00:00,11787.4289,2702.68938,2031.71787,79.82256
2021-09-09 04:00:00,10346.69135,2686.97353,2040.70259,134.71477
2021-09-09 05:00:00,8995.2327,2699.96569,2026.686,107.23354
2021-09-09 06:00:00,7803.10262,2699.66305,1971.39554,37.34039
2021-09-09 07:00:00,7235.42034,2677.83656,1945.34934,0
2021-09-09 08:00:00,6987.37519,2670.44385,1945.05746,0
2021-09-09 09:00:00,6802.19792,2665.58387,1925.53631,42.00881
2021-09-09 10:00:00,6919.35602,2677.47264,1932.44836,115.86885
2021-09-09 11:00:00,7220.5812,2681.27701,1976.13663,293.1966
2021-09-09 12:00:00,7759.35728,2702.83288,2032.88744,518.58506
2021-09-09 13:00:00,8601.73259,2690.15656,2080.94067,819.63578
2021-09-09 14:00:00,9474.0411,2685.56276,2173.79527,1152.15574
2021-09-09 15:00:00,10461.92381,2694.94991,2207.26107,1350.72579
2021-09-09 16:00:00,11508.64775,2675.3395,2188.0064,1467.51654
2021-09-09 17:00:00,12494.29925,2705.67706,2199.36625,1474.08266
2021-09-09 18:00:00,13167.37066,2708.85796,2238.04726,1351.98589
2021-09-09 19:00:00,13684.03359,2692.43265,2261.15177,1165.70434
2021-09-09 20:00:00,14307.36398,2694.10729,2283.36501,892.04797
2021-09-09 21:00:00,14660.76932,2690.77121,2272.48669,688.31574
2021-09-09 22:00:00,14611.21996,2707.67528,2246.90009,409.07122
2021-09-09 23:00:00,14208.46415,2709.61952,2207.07254,136.86124
2021-09-10 00:00:00,14507.08024,2703.08348,2215.2624,26.91869
2021-09-10 01:00:00,13629.17021,2700.22238,2139.15578,0
2021-09-10 02:00:00,12635.2213,2695.69997,2096.31649,32.06959
2021-09-10 03:00:00,11486.54726,2702.68938,2004.17961,79.83424
2021-09-10 04:00:00,10091.40474,2686.97353,2013.03259,130.27336
2021-09-10 05:00:00,8774.81,2699.96569,1999.01063,102.7626
2021-09-10 06:00:00,7617.81325,2699.66305,1944.09583,34.76129
2021-09-10 07:00:00,7069.9894,2677.83656,1918.29434,0
2021-09-10 08:00:00,6826.95091,2670.44385,1917.83933,0
2021-09-10 09:00:00,6649.5937,2665.58387,1898.56398,41.4741
2021-09-10 10:00:00,6769.37355,2677.47264,1905.66678,111.82438
2021-09-10 11:00:00,7068.46879,2681.27701,1949.23215,279.24153
2021-09-10 12:00:00,7594.92623,2702.83288,2005.75529,492.08939
2021-09-10 13:00:00,8416.14669,2690.15656,2053.84828,772.89472
2021-09-10 14:00:00,9270.2331,2685.56276,2146.64245,1086.30554
2021-09-10 15:00:00,10228.57315,2694.94991,2180.57937,1269.83952
2021-09-10 16:00:00,11237.0285,2675.3395,2162.03341,1372.72665
2021-09-10 17:00:00,12186.75835,2705.67706,2173.4865,1374.09096
2021-09-10 18:00:00,12830.49503,2708.85796,2211.74216,1256.70866
2021-09-10 19:00:00,13320.00743,2692.43265,2234.66381,1078.47806
2021-09-10 20:00:00,13913.9832,2694.10729,2256.35593,821.63824
2021-09-10 21:00:00,14246.22465,2690.77121,2245.22832,631.23734
2021-09-10 22:00:00,14199.62612,2707.67528,2219.26606,370.47519
2021-09-10 23:00:00,13806.30501,2709.61952,2179.63746,118.32437
2021-09-08 00:00:00,15682.96448,2703.08348,2239.8667,102.12496
2021-09-08 01:00:00,14590.35802,2700.22238,2167.61465,0
2021-09-08 02:00:00,13372.5691,2695.69997,2127.80303,37.09252
2021-09-08 03:00:00,11982.5146,2702.68938,2039.65924,80.02093
2021-09-08 04:00:00,10416.79889,2686.97353,2050.98501,146.87134
2021-09-08 05:00:00,9013.13296,2699.96569,2038.96503,119.04215
2021-09-08 06:00:00,7795.97868,2699.66305,1987.85273,44.87289
2021-09-08 07:00:00,7265.57233,2677.83656,1964.44483,0
2021-09-08 08:00:00,7109.41698,2670.44385,1965.74551,0
2021-09-08 09:00:00,7025.48104,2665.58387,1946.95816,25.4333
2021-09-08 10:00:00,7254.06373,2677.47264,1952.63627,95.73702
2021-09-08 11:00:00,7665.99207,2681.27701,1992.37058,285.70601
2021-09-08 12:00:00,8324.80294,2702.83288,2044.90379,539.17056
2021-09-08 13:00:00,9295.07288,2690.15656,2086.61721,900.92241
2021-09-08 14:00:00,10254.59181,2685.56276,2170.78116,1302.53017
2021-09-08 15:00:00,11332.94858,2694.94991,2196.96288,1561.31395
2021-09-08 16:00:00,12451.88468,2675.3395,2172.61244,1745.07066
2021-09-08 17:00:00,13474.785,2705.67706,2180.79583,1790.68851
2021-09-08 18:00:00,14150.96273,2708.85796,2217.75554,1680.46752
2021-09-08 19:00:00,14665.60239,2692.43265,2239.91293,1492.3915
2021-09-08 20:00:00,15286.82634,2694.10729,2263.60404,1176.76722
2021-09-08 21:00:00,15616.79138,2690.77121,2255.46956,934.47688
2021-09-08 22:00:00,15499.84484,2707.67528,2234.10418,592.08316
2021-09-08 23:00:00,15008.2947,2709.61952,2197.80666,244.79632
2021-09-09 00:00:00,15212.97602,2703.08348,2210.49559,64.73251
2021-09-09 01:00:00,14223.61428,2700.22238,2136.34457,0
2021-09-09 02:00:00,13113.61926,2695.69997,2094.87728,32.61214
2021-09-09 03:00:00,11837.6997,2702.68938,2004.62721,79.86138
2021-09-09 04:00:00,10351.58409,2686.97353,2014.37998,142.40891
2021-09-09 05:00:00,8987.02751,2699.96569,2001.09561,114.86899
2021-09-09 06:00:00,7794.04581,2699.66305,1947.68202,41.92965
2021-09-09 07:00:00,7249.51272,2677.83656,1922.62381,0
2021-09-09 08:00:00,7045.0086,2670.44385,1922.47818,0
2021-09-09 09:00:00,6905.44083,2665.58387,1903.20962,38.31187
2021-09-09 10:00:00,7070.04726,2677.47264,1909.6523,114.87844
2021-09-09 11:00:00,7415.83867,2681.27701,1951.47364,305.66268
2021-09-09 12:00:00,8000.52981,2702.83288,2006.15477,551.17445
2021-09-09 13:00:00,8890.98087,2690.15656,2051.75147,888.65285
2021-09-09 14:00:00,9794.1158,2685.56276,2141.13173,1258.5785
2021-09-09 15:00:00,10813.17932,2694.94991,2172.3559,1488.08122
2021-09-09 16:00:00,11883.07776,2675.3395,2152.02883,1636.36748
2021-09-09 17:00:00,12878.19109,2705.67706,2162.38919,1658.30438
2021-09-09 18:00:00,13547.78912,2708.85796,2199.99718,1534.39145
2021-09-09 19:00:00,14060.9841,2692.43265,2222.63658,1339.35051
2021-09-09 20:00:00,14681.37813,2694.10729,2244.97951,1037.60246
2021-09-09 21:00:00,15024.52065,2690.77121,2235.03726,810.24509
2021-09-09 22:00:00,14948.21493,2707.67528,2210.83938,495.763
2021-09-09 23:00:00,14510.239,2709.61952,2172.74323,183.6331
2021-09-10 00:00:00,14766.88531,2703.08348,2182.58593,37.53355
2021-09-10 01:00:00,13844.69836,2700.22238,2108.10406,0
2021-09-10 02:00:00,12804.74217,2695.69997,2066.10949,32.16982
2021-09-10 03:00:00,11606.09928,2702.68938,1975.40977,79.8401
2021-09-10 04:00:00,10177.21207,2686.97353,1984.51756,133.77951
2021-09-10 05:00:00,8844.98806,2699.96569,1970.77565,106.26398
2021-09-10 06:00:00,7677.75018,2699.66305,1916.76063,36.82827
2021-09-10 07:00:00,7134.82631,2677.83656,1891.25449,0
2021-09-10 08:00:00,6910.03161,2670.44385,1890.48834,0
2021-09-10 09:00:00,6750.32695,2665.58387,1871.1928,40.71523
2021-09-10 10:00:00,6889.75008,2677.47264,1878.02392,112.97446
2021-09-10 11:00:00,7208.25172,2681.27701,1920.51958,287.2669
2021-09-10 12:00:00,7757.61969,2702.83288,1975.83371,509.60559
2021-09-10 13:00:00,8605.49887,2690.15656,2022.84958,806.73931
2021-09-10 14:00:00,9477.75315,2685.56276,2114.06774,1136.33412
2021-09-10 15:00:00,10458.14306,2694.94991,2147.38903,1332.98555
2021-09-10 16:00:00,11488.19987,2675.3395,2128.93679,1448.7413
2021-09-10 17:00:00,12453.06357,2705.67706,2140.1365,1455.83652
2021-09-10 18:00:00,13104.41238,2708.85796,2177.72114,1336.35489
2021-09-10 19:00:00,13601.3344,2692.43265,2200.42443,1153.09392
2021-09-10 20:00:00,14203.87518,2694.10729,2221.96919,883.24456
2021-09-10 21:00:00,14539.06565,2690.77121,2211.22782,682.18416
2021-09-10 22:00:00,14480.3293,2707.67528,2185.78668,406.00919
2021-09-10 23:00:00,14069.08081,2709.61952,2147.16484,136.7025
2021-09-11 00:00:00,14358.1971,2703.08348,2155.87677,0
2021-09-11 01:00:00,13481.69197,2700.22238,2081.67763,0
2021-09-11 02:00:00,12489.31792,2695.69997,2039.61175,28.13286
2021-09-11 03:00:00,11345.51311,2702.68938,1949.07753,79.69454
2021-09-11 04:00:00,9959.9409,2686.97353,1957.87971,127.1053
2021-09-11 05:00:00,8655.34296,2699.96569,1943.95683,99.84906
2021-09-11 06:00:00,7513.63194,2699.66305,1889.88376,32.61748
2021-09-11 07:00:00,6980.30007,2677.83656,1864.24414,0
2021-09-11 08:00:00,6750.34684,2670.44385,1863.05137,0
2021-09-11 09:00:00,6589.06009,2665.58387,1843.77445,52.6861
2021-09-11 10:00:00,6723.58505,2677.47264,1850.77944,128.99229
2021-09-11 11:00:00,7035.05859,2681.27701,1893.37197,298.64967
2021-09-11 12:00:00,7569.67783,2702.83288,1948.71276,506.56826
2021-09-11 13:00:00,8395.20339,2690.15656,1996.24518,769.53453
2021-09-11 14:00:00,9250.39094,2685.56276,2088.07393,1058.52801
2021-09-11 15:00:00,10204.01002,2694.94991,2122.44394,1219.08834
2021-09-11 16:00:00,11200.69279,2675.3395,2105.12041,1293.47809
2021-09-11 17:00:00,12135.63232,2705.67706,2116.72402,1275.18429
2021-09-11 18:00:00,12763.96755,2708.85796,2154.078,1145.23973
2021-09-11 19:00:00,13238.36236,2692.43265,2176.73758,959.7428
2021-09-11 20:00:00,13815.88436,2694.10729,2197.74386,712.28839
2021-09-11 21:00:00,14133.46749,2690.77121,2186.62667,532.72615
2021-09-11 22:00:00,14080.20428,2707.67528,2160.58473,293.22028
2021-09-11 23:00:00,13681.22379,2709.61952,2121.94316,68.34228
2021-09-09 00:00:00,15631.54011,2703.08348,2209.75326,184.87191
2021-09-09 01:00:00,14541.23357,2700.22238,2133.4813,23.96151
2021-09-09 02:00:00,13327.13137,2695.69997,2090.00224,50.48087
2021-09-09 03:00:00,11942.16127,2702.68938,1999.86513,80.49096
2021-09-09 04:00:00,10399.03062,2686.97353,2010.66378,150.10751
2021-09-09 05:00:00,9027.28863,2699.96569,1999.32571,121.40893
2021-09-09 06:00:00,7844.66196,2699.66305,1952.1213,47.73531
2021-09-09 07:00:00,7341.23437,2677.83656,1936.19832,0
2021-09-09 08:00:00,7202.83102,2670.44385,1944.25613,0
2021-09-09 09:00:00,7125.71707,2665.58387,1933.09018,0
2021-09-09 10:00:00,7350.6528,2677.47264,1944.03083,33.85886
2021-09-09 11:00:00,7748.13436,2681.27701,1988.83298,200.95372
2021-09-09 12:00:00,8383.52482,2702.83288,2045.96055,450.57339
2021-09-09 13:00:00,9328.01839,2690.15656,2089.36657,838.06113
2021-09-09 14:00:00,10261.83871,2685.56276,2175.20765,1288.46276
2021-09-09 15:00:00,11314.05024,2694.94991,2201.13773,1597.79745
2021-09-09 16:00:00,12409.82088,2675.3395,2175.18478,1851.74874
2021-09-09 17:00:00,13415.2133,2705.67706,2180.63711,1952.7111
2021-09-09 18:00:00,14079.85712,2708.85796,2215.6794,1890.53649
2021-09-09 19:00:00,14593.07019,2692.43265,2235.1731,1738.64888
2021-09-09 20:00:00,15216.61755,2694.10729,2254.87333,1419.20868
2021-09-09 21:00:00,15554.68291,2690.77121,2242.57536,1162.90724
2021-09-09 22:00:00,15447.70265,2707.67528,2216.28209,780.94987
2021-09-09 23:00:00,14967.09156,2709.61952,2176.39727,377.13662
2021-09-10 00:00:00,15163.67979,2703.08348,2188.55513,99.65038
2021-09-10 01:00:00,14178.72079,2700.22238,2113.02817,0
2021-09-10 02:00:00,13073.76497,2695.69997,2070.14897,38.87642
2021-09-10 03:00:00,11803.93149,2702.68938,1979.33786,80.08039
2021-09-10 04:00:00,10329.16357,2686.97353,1988.87937,142.59981
2021-09-10 05:00:00,8978.01952,2699.96569,1975.91748,114.65241
2021-09-10 06:00:00,7799.18084,2699.66305,1924.3295,42.49153
2021-09-10 07:00:00,7264.86536,2677.83656,1902.49853,0
2021-09-10 08:00:00,7066.15441,2670.44385,1905.12404,0
2021-09-10 09:00:00,6928.76179,2665.58387,1889.09883,21.14146
2021-09-10 10:00:00,7091.5782,2677.47264,1897.75145,85.31334
2021-09-10 11:00:00,7431.59813,2681.27701,1941.54132,262.71718
2021-09-10 12:00:00,8006.76055,2702.83288,1997.95576,502.81229
2021-09-10 13:00:00,8886.27256,2690.15656,2044.12975,846.20006
2021-09-10 14:00:00,9778.94036,2685.56276,2133.99816,1232.94419
2021-09-10 15:00:00,10786.65439,2694.94991,2165.1182,1481.25776
2021-09-10 16:00:00,11845.7964,2675.3395,2144.25328,1657.69665
2021-09-10 17:00:00,12832.45502,2705.67706,2153.4488,1703.50813
2021-09-10 18:00:00,13496.26531,2708.85796,2190.08901,1603.01004
2021-09-10 19:00:00,14007.29598,2692.43265,2211.5481,1426.91589
2021-09-10 20:00:00,14626.66662,2694.10729,2232.10362,1128.3154
2021-09-10 21:00:00,14971.40751,2690.77121,2220.4186,898.41356
2021-09-10 22:00:00,14899.11759,2707.67528,2194.15231,571.16495
2021-09-10 23:00:00,14466.03259,2709.61952,2154.71461,238.94591
2021-09-11 00:00:00,14715.68153,2703.08348,2164.33927,20.23851
2021-09-11 01:00:00,13798.68927,2700.22238,2089.53128,0
2021-09-11 02:00:00,12764.28578,2695.69997,2047.03499,31.53032
2021-09-11 03:00:00,11572.16473,2702.68938,1956.29961,79.81452
2021-09-11 04:00:00,10150.54249,2686.97353,1965.28592,128.97702
2021-09-11 05:00:00,8824.95243,2699.96569,1951.67038,101.50068
2021-09-11 06:00:00,7664.44433,2699.66305,1898.49614,33.961
2021-09-11 07:00:00,7125.68633,2677.83656,1874.3254,0
2021-09-11 08:00:00,6902.43214,2670.44385,1874.5772,0
2021-09-11 09:00:00,6743.47061,2665.58387,1856.61974,43.12927
2021-09-11 10:00:00,6882.10359,2677.47264,1864.36657,113.77673
2021-09-11 11:00:00,7198.3668,2681.27701,1907.57348,279.75561
2021-09-11 12:00:00,7743.62856,2702.83288,1963.47152,489.57063
2021-09-11 13:00:00,8586.28231,2690.15656,2010.71159,763.93599
2021-09-11 14:00:00,9453.85902,2685.56276,2102.0809,1070.08424
2021-09-11 15:00:00,10428.41779,2694.94991,2135.50758,1247.31596
2021-09-11 16:00:00,11452.19503,2675.3395,2117.07869,1343.24231
2021-09-11 17:00:00,12411.74652,2705.67706,2127.85383,1340.59695
2021-09-11 18:00:00,13059.18801,2708.85796,2164.91672,1222.10265
2021-09-11 19:00:00,13553.37617,2692.43265,2187.10015,1044.18978
2021-09-11 20:00:00,14153.31689,2694.10729,2207.78031,791.85041
2021-09-11 21:00:00,14487.36464,2690.77121,2196.28604,605.54836
2021-09-11 22:00:00,14430.25739,2707.67528,2169.92666,351.44183
2021-09-11 23:00:00,14021.48962,2709.61952,2130.86131,107.17116
2021-09-12 00:00:00,14499.04501,2742.3979,2126.86964,0
2021-09-12 01:00:00,13680.00694,2736.88559,2045.64942,0
2021-09-12 02:00:00,12745.34224,2739.40151,1997.24041,35.13741
2021-09-12 03:00:00,11653.17877,2742.28726,1904.1804,79.92679
2021-09-12 04:00:00,10258.89149,2731.19911,1913.29135,108.50904
2021-09-12 05:00:00,8899.78635,2733.73713,1901.92534,80.78767
2021-09-12 06:00:00,7682.33916,2731.82137,1858.03276,22.19546
2021-09-12 07:00:00,7063.17827,2729.57614,1849.61491,0
2021-09-12 08:00:00,6743.97507,2710.2265,1864.05055,0
2021-09-12 09:00:00,6499.09592,2713.42961,1861.2556,36.08616
2021-09-12 10:00:00,6564.52408,2720.50112,1878.67095,87.21838
2021-09-12 11:00:00,6828.23466,2717.92586,1930.19536,203.84714
2021-09-12 12:00:00,7334.29124,2737.12214,1993.44533,354.28371
2021-09-12 13:00:00,8140.56227,2733.14804,2041.13426,536.69062
2021-09-12 14:00:00,8998.59397,2732.42166,2131.94521,759.03511
2021-09-12 15:00:00,9967.74289,2725.52091,2161.20273,871.81054
2021-09-12 16:00:00,10998.35116,2714.81178,2136.72843,911.00059
2021-09-12 17:00:00,11978.69226,2744.0667,2140.60666,890.68215
2021-09-12 18:00:00,12657.6599,2740.21888,2173.46347,800.20297
2021-09-12 19:00:00,13169.23663,2730.45703,2190.1163,664.53058
2021-09-12 20:00:00,13781.56107,2733.4351,2204.02072,490.72053
2021-09-12 21:00:00,14129.29077,2730.57266,2185.75576,365.33085
2021-09-12 22:00:00,14101.42241,2750.94322,2151.88794,193.21138
2021-09-12 23:00:00,13731.99182,2755.53417,2107.17194,36.26243
2021-09-10 00:00:00,15468.29518,2703.08348,2261.30575,150.58199
2021-09-10 01:00:00,14365.63203,2700.22238,2188.16654,12.52363
2021-09-10 02:00:00,13140.0574,2695.69997,2148.27256,46.66632
2021-09-10 03:00:00,11748.14778,2702.68938,2057.74371,80.35453
2021-09-10 04:00:00,10227.1122,2686.97353,2067.42185,145.45325
2021-09-10 05:00:00,8896.3835,2699.96569,2053.20946,117.00049
