,UTC time,carbon_intensity,nat_gas,nuclear,solar,other
14046,2021-08-08 06:00:00,297.76,8623,3481,0,1492
14047,2021-08-08 07:00:00,293.81,7998,3477,0,1466
14048,2021-08-08 08:00:00,289.93,7517,3483,0,1431
14049,2021-08-08 09:00:00,287.35,7241,3488,0,1404
14050,2021-08-08 10:00:00,286.92,7153,3490,0,1413
14051,2021-08-08 11:00:00,288.99,7143,3478,0,1491
14052,2021-08-08 12:00:00,291.67,7386,3481,116,1661
14053,2021-08-08 13:00:00,286.24,8291,3480,660,1699
14054,2021-08-08 14:00:00,278.82,9554,3481,1477,1726
14055,2021-08-08 15:00:00,278.54,10901,3483,1922,1715
14056,2021-08-08 16:00:00,282.45,12229,3484,2085,1717
14057,2021-08-08 17:00:00,286.37,13339,3479,2165,1735
14058,2021-08-08 18:00:00,291.23,14396,3481,2108,1740
14059,2021-08-08 19:00:00,297.25,15331,3479,1917,1759
14060,2021-08-08 20:00:00,303.92,16112,3473,1582,1740
14061,2021-08-08 21:00:00,309.38,16611,3441,1274,1701
14062,2021-08-08 22:00:00,317.79,16870,3360,820,1740
14063,2021-08-08 23:00:00,323.95,16411,3264,393,1709
14064,2021-08-09 00:00:00,327.31,15744,3216,102,1671
14065,2021-08-09 01:00:00,326.93,15127,3221,2,1621
14066,2021-08-09 02:00:00,324.5,14323,3254,0,1614
14067,2021-08-09 03:00:00,319.31,12897,3320,0,1589
14068,2021-08-09 04:00:00,313.9,11415,3390,0,1623
14069,2021-08-09 05:00:00,305.9,9994,3455,0,1547
14070,2021-08-09 06:00:00,299.81,9015,3482,0,1494
14071,2021-08-09 07:00:00,295.72,8463,3483,0,1437
14072,2021-08-09 08:00:00,293.61,8115,3481,0,1429
14073,2021-08-09 09:00:00,293.96,8006,3484,0,1478
14074,2021-08-09 10:00:00,297.82,8236,3485,0,1600
14075,2021-08-09 11:00:00,308.89,8385,3482,0,2116
14076,2021-08-09 12:00:00,309.34,8745,3485,115,2195
14077,2021-08-09 13:00:00,302.4,9635,3485,697,2250
14078,2021-08-09 14:00:00,295.11,10735,3489,1393,2275
14079,2021-08-09 15:00:00,293.23,12070,3485,1847,2260
14080,2021-08-09 16:00:00,294.88,13421,3485,2082,2261
14081,2021-08-09 17:00:00,300.13,14652,3483,2028,2293
14082,2021-08-09 18:00:00,301.87,15396,3480,2073,2297
14083,2021-08-09 19:00:00,304.7,15922,3477,1975,2299
14084,2021-08-09 20:00:00,309.39,16314,3472,1699,2301
14085,2021-08-09 21:00:00,312.3,16459,3468,1500,2291
14086,2021-08-09 22:00:00,318.26,16547,3465,1058,2272
14087,2021-08-09 23:00:00,325.81,16537,3458,506,2250
14088,2021-08-10 00:00:00,330.88,15842,3460,79,2258
14089,2021-08-10 01:00:00,330.88,15270,3460,1,2244
14090,2021-08-10 02:00:00,328.89,14279,3463,0,2243
14091,2021-08-10 03:00:00,324.96,12777,3469,0,2207
14092,2021-08-10 04:00:00,319.3,11067,3472,0,2141
14093,2021-08-10 05:00:00,315.65,9903,3474,0,2153
14094,2021-08-10 06:00:00,311.45,9002,3476,0,2108
14095,2021-08-10 07:00:00,308.11,8364,3475,0,2072
14096,2021-08-10 08:00:00,305.6,7967,3480,0,2043
14097,2021-08-10 09:00:00,305.73,7811,3475,0,2081
14098,2021-08-10 10:00:00,307.75,8043,3475,0,2128
14099,2021-08-10 11:00:00,311.34,8624,3481,1,2193
14100,2021-08-10 12:00:00,311.59,9133,3481,128,2244
14101,2021-08-10 13:00:00,302.81,9743,3483,715,2265
14102,2021-08-10 14:00:00,294.59,10900,3484,1490,2294
14103,2021-08-10 15:00:00,296.17,12368,3482,1754,2287
14104,2021-08-10 16:00:00,299.01,13731,3480,1898,2295
14105,2021-08-10 17:00:00,300.16,14740,3478,2053,2295
14106,2021-08-10 18:00:00,305,15950,3474,1957,2295
14107,2021-08-10 19:00:00,306.11,16328,3473,1944,2287
14108,2021-08-10 20:00:00,311.43,16848,3470,1645,2300
14109,2021-08-10 21:00:00,316.49,16983,3464,1289,2304
14110,2021-08-10 22:00:00,322.12,16959,3465,858,2296
14111,2021-08-10 23:00:00,329.48,16915,3460,335,2301
14112,2021-08-11 00:00:00,331.51,15978,3459,82,2295
14113,2021-08-11 01:00:00,331.58,15334,3460,0,2293
14114,2021-08-11 02:00:00,329.25,14349,3460,0,2256
14115,2021-08-11 03:00:00,325.63,12941,3461,0,2217
14116,2021-08-11 04:00:00,321.12,11206,3464,0,2224
14117,2021-08-11 05:00:00,315.72,9645,3464,0,2199
14118,2021-08-11 06:00:00,311.14,8739,3467,0,2139
14119,2021-08-11 07:00:00,307.98,8146,3467,0,2107
14120,2021-08-11 08:00:00,305.57,7752,3466,0,2077
14121,2021-08-11 09:00:00,305.37,7647,3469,0,2096
14122,2021-08-11 10:00:00,308.12,7975,3471,0,2158
14123,2021-08-11 11:00:00,311.69,8591,3474,0,2210
14124,2021-08-11 12:00:00,312.03,9196,3477,115,2235
14125,2021-08-11 13:00:00,304.16,10106,3477,705,2240
14126,2021-08-11 14:00:00,296.02,11021,3479,1413,2268
14127,2021-08-11 15:00:00,294.86,12280,3477,1810,2271
14128,2021-08-11 16:00:00,297.35,13724,3476,2026,2301
14129,2021-08-11 17:00:00,297.57,14616,3473,2224,2295
14130,2021-08-11 18:00:00,300.47,15421,3476,2191,2297
14131,2021-08-11 19:00:00,302.06,16032,3472,2208,2295
14132,2021-08-11 20:00:00,311.14,16668,3468,1638,2303
14133,2021-08-11 21:00:00,316.28,16547,3465,1219,2290
14134,2021-08-11 22:00:00,320.55,16382,3458,866,2264
14135,2021-08-11 23:00:00,323.62,15952,3460,566,2240
14136,2021-08-12 00:00:00,329.25,15630,3456,130,2213
14137,2021-08-12 01:00:00,330.52,15244,3456,0,2211
14138,2021-08-12 02:00:00,328.1,14309,3462,0,2172
14139,2021-08-12 03:00:00,324.84,12850,3470,0,2186
14140,2021-08-12 04:00:00,320.92,11049,3473,0,2252
14141,2021-08-12 05:00:00,314.83,9664,3475,0,2156
14142,2021-08-12 06:00:00,310.28,8646,3476,0,2124
14143,2021-08-12 07:00:00,306.89,8077,3478,0,2080
14144,2021-08-12 08:00:00,304.98,7723,3475,0,2065
14145,2021-08-12 09:00:00,304.49,7572,3475,0,2078
14146,2021-08-12 10:00:00,306.95,7860,3477,0,2133
14147,2021-08-12 11:00:00,310.59,8456,3481,0,2189
14148,2021-08-12 12:00:00,311.13,9160,3482,122,2206
14149,2021-08-12 13:00:00,302.24,9984,3480,714,2167
14150,2021-08-12 14:00:00,294.7,11090,3485,1427,2185
14151,2021-08-12 15:00:00,293.19,12335,3484,1911,2251
14152,2021-08-12 16:00:00,293.92,13538,3486,2194,2275
14153,2021-08-12 17:00:00,296.44,14622,3485,2285,2279
14154,2021-08-12 18:00:00,300.05,15567,3479,2237,2277
14155,2021-08-12 19:00:00,302.58,16098,3475,2137,2249
14156,2021-08-12 20:00:00,306.21,16618,3470,1954,2235
14157,2021-08-12 21:00:00,315.26,17080,3464,1337,2228
14158,2021-08-12 22:00:00,320.57,16423,3463,856,2251
14159,2021-08-12 23:00:00,323.63,15671,3460,516,2228
14160,2021-08-13 00:00:00,329.05,15180,3464,104,2246
14161,2021-08-13 01:00:00,329.99,14855,3460,0,2234
14162,2021-08-13 02:00:00,328.22,13939,3461,0,2243
14163,2021-08-13 03:00:00,323.5,12291,3461,0,2179
14164,2021-08-13 04:00:00,318.44,10503,3460,0,2184
14165,2021-08-13 05:00:00,312.46,9325,3460,0,2074
14166,2021-08-13 06:00:00,308.25,8512,3462,0,2030
14167,2021-08-13 07:00:00,304.33,7848,3468,0,1995
14168,2021-08-13 08:00:00,301.61,7442,3473,0,1970
14169,2021-08-13 09:00:00,301.44,7383,3475,0,1979
14170,2021-08-13 10:00:00,305.44,7742,3479,0,2088
14171,2021-08-13 11:00:00,310.39,8401,3478,0,2187
14172,2021-08-13 12:00:00,311.49,9124,3480,112,2220
14173,2021-08-13 13:00:00,303.22,9613,3475,647,2237
14174,2021-08-13 14:00:00,298.44,10773,3478,1166,2224
14175,2021-08-13 15:00:00,294.7,11900,3477,1665,2209
14176,2021-08-13 16:00:00,296.04,12845,3472,1834,2225
14177,2021-08-13 17:00:00,295.5,13477,3475,2032,2230
14178,2021-08-13 18:00:00,301.21,14289,3468,1767,2169
14179,2021-08-13 19:00:00,300.84,14617,3471,1828,2127
14180,2021-08-13 20:00:00,307.95,15088,3469,1453,2170
14181,2021-08-13 21:00:00,318.1,15567,3410,939,2240
14182,2021-08-13 22:00:00,323.32,15503,3319,662,2239
14183,2021-08-13 23:00:00,328.62,15052,3235,354,2259
14184,2021-08-14 00:00:00,333.35,14348,3142,78,2266
14185,2021-08-14 01:00:00,335.43,13836,3056,0,2282
14186,2021-08-14 02:00:00,335.26,12900,2972,0,2287
14187,2021-08-14 03:00:00,335.01,11865,2849,0,2247
14188,2021-08-14 04:00:00,329.9,10337,2848,0,2142
14189,2021-08-14 05:00:00,326.71,9310,2844,0,2119
14190,2021-08-14 06:00:00,323.11,8540,2846,0,2061
14191,2021-08-14 07:00:00,320.23,7922,2848,0,2032
14192,2021-08-14 08:00:00,318.26,7550,2849,0,2010
14193,2021-08-14 09:00:00,318.04,7496,2852,0,2014
14194,2021-08-14 10:00:00,319.18,7625,2850,0,2041
14195,2021-08-14 11:00:00,321.55,7845,2853,0,2120
14196,2021-08-14 12:00:00,321.5,8062,2850,111,2213
14197,2021-08-14 13:00:00,313.97,8616,2852,553,2246
14198,2021-08-14 14:00:00,311.08,9975,2851,922,2220
14199,2021-08-14 15:00:00,308.77,11341,2855,1317,2230
14200,2021-08-14 16:00:00,307.15,12307,2853,1628,2251
14201,2021-08-14 17:00:00,313.61,13225,2854,1427,2283
14202,2021-08-14 18:00:00,314.15,13168,2853,1398,2300
14203,2021-08-14 19:00:00,322.96,13498,2855,885,2273
14204,2021-08-14 20:00:00,322.03,13419,2851,881,2206
14205,2021-08-14 21:00:00,323.18,13308,2851,805,2218
14206,2021-08-14 22:00:00,326.43,13315,2855,584,2182
14207,2021-08-14 23:00:00,331.97,13150,2852,287,2230
14208,2021-08-15 00:00:00,335.71,12900,2857,63,2248
14209,2021-08-15 01:00:00,336.88,12731,2852,0,2264
14210,2021-08-15 02:00:00,335.03,11897,2852,0,2248
14211,2021-08-15 03:00:00,331.54,10775,2853,0,2183
14212,2021-08-15 04:00:00,327.76,9582,2856,0,2149
14213,2021-08-15 05:00:00,322.18,8695,2853,0,1991
14214,2021-08-15 06:00:00,318.53,7908,2856,0,1960
14215,2021-08-15 07:00:00,315.62,7398,2854,0,1922
14216,2021-08-15 08:00:00,312.52,7110,2858,0,1846
14217,2021-08-15 09:00:00,311.58,7004,2858,0,1827
14218,2021-08-15 10:00:00,312.4,7069,2856,0,1847
14219,2021-08-15 11:00:00,315.82,7187,2861,0,1984
14220,2021-08-15 12:00:00,316.81,7462,2861,109,2107
14221,2021-08-15 13:00:00,311.71,8190,2859,579,2257
14222,2021-08-15 14:00:00,308.62,9422,2860,951,2244
14223,2021-08-15 15:00:00,306.43,10526,2859,1260,2208
14224,2021-08-15 16:00:00,303.56,11137,2859,1517,2168
14225,2021-08-15 17:00:00,303.01,11748,2856,1697,2179
14226,2021-08-15 18:00:00,305.91,12311,2854,1673,2214
14227,2021-08-15 19:00:00,312.48,12796,2851,1360,2209
14228,2021-08-15 20:00:00,317.88,12962,2854,1075,2230
14229,2021-08-15 21:00:00,323.75,13208,2852,811,2289
14230,2021-08-15 22:00:00,328.82,13286,2855,506,2267
14231,2021-08-15 23:00:00,332.8,13089,2897,222,2275
14232,2021-08-16 00:00:00,336.48,12886,2855,48,2284
14233,2021-08-16 01:00:00,337.27,12833,2854,0,2282
14234,2021-08-16 02:00:00,336.09,12193,2854,0,2284
14235,2021-08-16 03:00:00,332.52,11164,2853,0,2187
14236,2021-08-16 04:00:00,327.55,10121,2856,0,2044
14237,2021-08-16 05:00:00,324.3,9108,2855,0,2033
14238,2021-08-16 06:00:00,321.62,8437,2855,0,2013
14239,2021-08-16 07:00:00,319.42,7912,2857,0,2005
14240,2021-08-16 08:00:00,317.39,7579,2856,0,1971
14241,2021-08-16 09:00:00,317.03,7570,2859,0,1959
14242,2021-08-16 10:00:00,320.95,7899,2859,0,2087
14243,2021-08-16 11:00:00,326.21,8552,2860,0,2245
14244,2021-08-16 12:00:00,325.75,9074,2848,103,2246
14245,2021-08-16 13:00:00,320.14,9994,2861,486,2249
14246,2021-08-16 14:00:00,314.11,11235,2862,987,2227
14247,2021-08-16 15:00:00,310.44,12513,2861,1422,2209
14248,2021-08-16 16:00:00,310.06,13790,2855,1676,2183
14249,2021-08-16 17:00:00,312.7,14930,2857,1732,2209
14250,2021-08-16 18:00:00,313.64,15575,2848,1784,2200
14251,2021-08-16 19:00:00,319.11,16164,2852,1508,2223
14252,2021-08-16 20:00:00,319.52,16403,2853,1528,2238
14253,2021-08-16 21:00:00,324.8,16656,2853,1172,2216
14254,2021-08-16 22:00:00,329.58,16760,2858,860,2233
14255,2021-08-16 23:00:00,335.27,16686,2860,475,2247
14256,2021-08-17 00:00:00,340.86,16154,2865,75,2270
14257,2021-08-17 01:00:00,340.24,15682,2931,0,2260
14258,2021-08-17 02:00:00,337.57,14622,2994,0,2260
14259,2021-08-17 03:00:00,332.08,13082,3068,0,2152
14260,2021-08-17 04:00:00,325.85,11445,3138,0,2076
14261,2021-08-17 05:00:00,319.59,10157,3202,0,2002
14262,2021-08-17 06:00:00,314.65,9185,3253,0,1979
14263,2021-08-17 07:00:00,310.78,8479,3282,0,1960
14264,2021-08-17 08:00:00,307.87,7955,3326,0,1983
14265,2021-08-17 09:00:00,306.67,7760,3362,0,2011
14266,2021-08-17 10:00:00,308.08,8065,3398,0,2051
14267,2021-08-17 11:00:00,312.38,8702,3433,0,2174
14268,2021-08-17 12:00:00,313.22,9280,3446,115,2248
14269,2021-08-17 13:00:00,307.6,10316,3445,622,2271
14270,2021-08-17 14:00:00,298.11,11285,3448,1355,2241
14271,2021-08-17 15:00:00,296.9,12790,3448,1792,2232
14272,2021-08-17 16:00:00,298.57,14176,3447,2035,2258
14273,2021-08-17 17:00:00,302.41,15267,3447,2003,2261
14274,2021-08-17 18:00:00,305.65,16331,3440,1978,2247
14275,2021-08-17 19:00:00,311.01,16984,3438,1718,2279
14276,2021-08-17 20:00:00,314.84,17212,3447,1534,2379
14277,2021-08-17 21:00:00,315.81,16903,3485,1364,2374
14278,2021-08-17 22:00:00,321.63,16877,3527,837,2318
14279,2021-08-17 23:00:00,326.13,16676,3576,395,2264
14280,2021-08-18 00:00:00,328.55,16115,3631,104,2269
14281,2021-08-18 01:00:00,328.62,15600,3670,1,2276
14282,2021-08-18 02:00:00,326.2,14620,3702,0,2280
14283,2021-08-18 03:00:00,322.3,13189,3709,0,2241
14284,2021-08-18 04:00:00,314.38,11232,3713,0,2082
14285,2021-08-18 05:00:00,310.62,10000,3717,0,2121
14286,2021-08-18 06:00:00,305.84,9079,3716,0,2058
14287,2021-08-18 07:00:00,302.55,8500,3723,0,2030
14288,2021-08-18 08:00:00,299.64,8070,3731,0,1998
14289,2021-08-18 09:00:00,299.57,8013,3729,0,2007
14290,2021-08-18 10:00:00,302.6,8317,3734,0,2090
14291,2021-08-18 11:00:00,307.54,8963,3738,0,2205
14292,2021-08-18 12:00:00,308.02,9293,3739,100,2272
14293,2021-08-18 13:00:00,298.28,9940,3737,734,2243
14294,2021-08-18 14:00:00,290.17,11050,3740,1489,2230
14295,2021-08-18 15:00:00,288.58,12374,3737,2004,2267
14296,2021-08-18 16:00:00,289.99,13674,3737,2269,2272
14297,2021-08-18 17:00:00,290.67,14374,3736,2420,2283
14298,2021-08-18 18:00:00,295.41,15368,3730,2320,2292
14299,2021-08-18 19:00:00,295.28,15839,3720,2459,2292
14300,2021-08-18 20:00:00,298.12,16304,3720,2332,2284
14301,2021-08-18 21:00:00,305.33,16667,3721,2052,2539
14302,2021-08-18 22:00:00,315.17,17081,3719,1350,2544
14303,2021-08-18 23:00:00,322.73,16975,3722,663,2429
14304,2021-08-19 00:00:00,327.38,16326,3748,104,2283
14305,2021-08-19 01:00:00,328.32,15785,3720,1,2285
14306,2021-08-19 02:00:00,325.84,14662,3722,0,2269
14307,2021-08-19 03:00:00,321.77,12950,3716,0,2255
14308,2021-08-19 04:00:00,316.46,11326,3717,0,2204
14309,2021-08-19 05:00:00,309.67,9918,3723,0,2090
14310,2021-08-19 06:00:00,305.22,8988,3723,0,2054
14311,2021-08-19 07:00:00,292.76,8685,3723,0,1485
14312,2021-08-19 08:00:00,289.8,8340,3726,0,1441
14313,2021-08-19 09:00:00,288.87,8089,3730,0,1472
14314,2021-08-19 10:00:00,291.42,8395,3730,0,1507
14315,2021-08-19 11:00:00,293.83,9224,3731,0,1400
14316,2021-08-19 12:00:00,291.08,9604,3731,109,1267
14317,2021-08-19 13:00:00,287.15,10156,3730,712,1508
14318,2021-08-19 14:00:00,277.34,11163,3731,1540,1436
14319,2021-08-19 15:00:00,280.06,12221,3729,2011,1724
14320,2021-08-19 16:00:00,282.97,13572,3729,2234,1733
14321,2021-08-19 17:00:00,286.93,14850,3723,2319,1736
14322,2021-08-19 18:00:00,286.38,15118,3722,2448,1742
14323,2021-08-19 19:00:00,291.79,15429,3718,2383,2025
14324,2021-08-19 20:00:00,296.25,15624,3713,2357,2317
14325,2021-08-19 21:00:00,301.26,16057,3713,2114,2381
14326,2021-08-19 22:00:00,308.9,16167,3713,1529,2373
14327,2021-08-19 23:00:00,319.81,16199,3712,724,2373
14328,2021-08-20 00:00:00,327.56,15915,3708,121,2339
14329,2021-08-20 01:00:00,327.23,15207,3712,0,2277
14330,2021-08-20 02:00:00,326.08,14656,3714,0,2279
14331,2021-08-20 03:00:00,321.9,12915,3714,0,2269
14332,2021-08-20 04:00:00,315.83,11103,3716,0,2208
14333,2021-08-20 05:00:00,309.6,9627,3716,0,2144
14334,2021-08-20 06:00:00,303.88,8636,3715,0,2058
14335,2021-08-20 07:00:00,298.44,7945,3712,0,1950
14336,2021-08-20 08:00:00,293.35,7567,3713,0,1808
14337,2021-08-20 09:00:00,291.2,7437,3716,0,1748
14338,2021-08-20 10:00:00,294.3,7583,3720,0,1855
14339,2021-08-20 11:00:00,301.82,8033,3720,0,2105
14340,2021-08-20 12:00:00,302.1,8347,3722,110,2165
14341,2021-08-20 13:00:00,296.67,9160,3725,666,2267
14342,2021-08-20 14:00:00,286.03,10154,3723,1551,2270
14343,2021-08-20 15:00:00,282.71,11478,3725,2137,2242
14344,2021-08-20 16:00:00,285.56,12864,3722,2383,2270
14345,2021-08-20 17:00:00,290.57,14132,3718,2383,2286
14346,2021-08-20 18:00:00,294.8,15293,3715,2321,2246
14347,2021-08-20 19:00:00,300.34,16060,3714,2039,2218
14348,2021-08-20 20:00:00,304.05,16450,3706,1781,2153
14349,2021-08-20 21:00:00,305.1,16423,3704,1657,2111
14350,2021-08-20 22:00:00,311.53,16490,3696,1178,2104
14351,2021-08-20 23:00:00,320.79,16426,3691,535,2153
14352,2021-08-21 00:00:00,326.13,15448,3695,78,2221
14353,2021-08-21 01:00:00,326.38,14844,3700,0,2253
14354,2021-08-21 02:00:00,324.6,13876,3704,0,2286
14355,2021-08-21 03:00:00,321.36,12528,3698,0,2283
14356,2021-08-21 04:00:00,316.34,11060,3696,0,2226
14357,2021-08-21 05:00:00,310.09,9759,3699,0,2123
14358,2021-08-21 06:00:00,305.01,8794,3707,0,2071
14359,2021-08-21 07:00:00,300.87,8084,3707,0,2030
14360,2021-08-21 08:00:00,297.03,7545,3711,0,1985
14361,2021-08-21 09:00:00,293.89,7268,3711,0,1912
14362,2021-08-21 10:00:00,292.9,7180,3713,0,1893
14363,2021-08-21 11:00:00,295.73,7234,3716,0,2011
14364,2021-08-21 12:00:00,297.33,7492,3713,109,2132
14365,2021-08-21 13:00:00,291.26,8503,3718,722,2198
14366,2021-08-21 14:00:00,284.95,9922,3717,1500,2216
14367,2021-08-21 15:00:00,283.27,11424,3713,2094,2242
14368,2021-08-21 16:00:00,285.7,12876,3713,2367,2252
14369,2021-08-21 17:00:00,290.86,14240,3710,2396,2284
14370,2021-08-21 18:00:00,294.27,15252,3707,2378,2264
14371,2021-08-21 19:00:00,296.88,15883,3705,2331,2267
14372,2021-08-21 20:00:00,302.35,16335,3701,1995,2263
14373,2021-08-21 21:00:00,311.79,16766,3696,1352,2272
14374,2021-08-21 22:00:00,317.14,16439,3693,878,2252
14375,2021-08-21 23:00:00,322.71,16356,3691,437,2214
14376,2021-08-22 00:00:00,327.24,15702,3692,71,2260
14377,2021-08-22 01:00:00,327.19,15139,3695,0,2263
14378,2021-08-22 02:00:00,325.06,14100,3696,0,2272
14379,2021-08-22 03:00:00,321.88,12780,3699,0,2274
14380,2021-08-22 04:00:00,317.09,11409,3701,0,2210
14381,2021-08-22 05:00:00,312.02,10207,3701,0,2141
14382,2021-08-22 06:00:00,307.41,9298,3707,0,2084
14383,2021-08-22 07:00:00,303.47,8567,3708,0,2045
14384,2021-08-22 08:00:00,300.33,8045,3712,0,2018
14385,2021-08-22 09:00:00,297.73,7695,3712,0,1980
14386,2021-08-22 10:00:00,295.81,7526,3713,0,1934
14387,2021-08-22 11:00:00,296.75,7476,3715,0,1994
14388,2021-08-22 12:00:00,295.18,7562,3720,101,2009
14389,2021-08-22 13:00:00,291.88,8448,3719,618,2140
14390,2021-08-22 14:00:00,288.13,9951,3721,1302,2205
14391,2021-08-22 15:00:00,288.21,11481,3720,1791,2264
14392,2021-08-22 16:00:00,287.1,12757,3720,2203,2233
14393,2021-08-22 17:00:00,292.18,14166,3712,2244,2255
14394,2021-08-22 18:00:00,297.48,15316,3710,2105,2231
14395,2021-08-22 19:00:00,301.4,16014,3701,1991,2255
14396,2021-08-22 20:00:00,306.57,16435,3698,1665,2241
14397,2021-08-22 21:00:00,315.41,16554,3695,1022,2250
14398,2021-08-22 22:00:00,318.65,16253,3685,736,2240
14399,2021-08-22 23:00:00,324.11,16049,3698,310,2242
14400,2021-08-23 00:00:00,326.01,15411,3698,64,2203
14401,2021-08-23 01:00:00,326.72,15048,3700,0,2246
14402,2021-08-23 02:00:00,324.62,13976,3696,0,2259
14403,2021-08-23 03:00:00,320.84,12561,3700,0,2241
14404,2021-08-23 04:00:00,315.86,10949,3697,0,2219
14405,2021-08-23 05:00:00,309.74,9773,3700,0,2100
14406,2021-08-23 06:00:00,305.4,8867,3697,0,2063
14407,2021-08-23 07:00:00,301.35,8168,3695,0,2020
14408,2021-08-23 08:00:00,299.12,7847,3703,0,1999
14409,2021-08-23 09:00:00,299.11,7803,3705,0,2012
14410,2021-08-23 10:00:00,302.87,8256,3707,0,2089
14411,2021-08-23 11:00:00,307.7,9007,3712,0,2174
14412,2021-08-23 12:00:00,307.36,9275,3714,63,2167
14413,2021-08-23 13:00:00,303.16,9841,3718,385,2156
14414,2021-08-23 14:00:00,300.76,10964,3719,794,2181
14415,2021-08-23 15:00:00,298.52,12255,3718,1269,2216
14416,2021-08-23 16:00:00,299.29,13560,3718,1524,2213
14417,2021-08-23 17:00:00,301.62,14808,3710,1663,2224
14418,2021-08-23 18:00:00,307.92,15909,3704,1442,2235
14419,2021-08-23 19:00:00,310.03,16355,3699,1355,2212
14420,2021-08-23 20:00:00,311.17,16452,3694,1298,2219
14421,2021-08-23 21:00:00,315.92,16579,3686,990,2241
14422,2021-08-23 22:00:00,320.3,16574,3682,663,2230
14423,2021-08-23 23:00:00,325.34,16316,3683,251,2208
14424,2021-08-24 00:00:00,325.48,15508,3683,78,2139
14425,2021-08-24 01:00:00,324.72,14332,3695,32,2243
14426,2021-08-24 02:00:00,322.15,13270,3696,0,2198
14427,2021-08-24 03:00:00,317.62,11685,3700,0,2188
14428,2021-08-24 04:00:00,312.88,10351,3706,0,2168
14429,2021-08-24 05:00:00,308.53,9435,3710,0,2119
14430,2021-08-24 06:00:00,303.7,8578,3710,0,2057
14431,2021-08-24 07:00:00,299.46,8168,3712,0,1943
14432,2021-08-24 08:00:00,295.9,8021,3711,0,1805
14433,2021-08-24 09:00:00,295.55,8005,3712,0,1793
14434,2021-08-24 10:00:00,299.21,8230,3717,32,1955
14435,2021-08-24 11:00:00,306.06,8901,3717,32,2150
14436,2021-08-24 12:00:00,306.5,9059,3714,96,2207
14437,2021-08-24 13:00:00,299.96,9553,3717,482,2147
14438,2021-08-24 14:00:00,295.31,10585,3722,1015,2175
14439,2021-08-24 15:00:00,296.15,11965,3724,1323,2191
14440,2021-08-24 16:00:00,298.34,13299,3724,1542,2234
14441,2021-08-24 17:00:00,296.57,13952,3725,1838,2246
14442,2021-08-24 18:00:00,300.31,15018,3721,1810,2237
14443,2021-08-24 19:00:00,303.74,15769,3716,1692,2204
14444,2021-08-24 20:00:00,309.13,16532,3710,1410,2168
14445,2021-08-24 21:00:00,315.27,17147,3702,1110,2228
14446,2021-08-24 22:00:00,319.09,17223,3711,803,2202
14447,2021-08-24 23:00:00,324.9,17071,3698,366,2201
14448,2021-08-25 00:00:00,326.92,16066,3701,83,2197
14449,2021-08-25 01:00:00,325.6,15016,3694,32,2191
14450,2021-08-25 02:00:00,323.31,13814,3695,0,2184
14451,2021-08-25 03:00:00,318.85,12282,3694,0,2146
14452,2021-08-25 04:00:00,313.98,10604,3695,0,2169
14453,2021-08-25 05:00:00,306.45,9327,3694,0,2008
14454,2021-08-25 06:00:00,302.77,8667,3692,0,1966
14455,2021-08-25 07:00:00,298.89,8013,3695,0,1936
14456,2021-08-25 08:00:00,295.77,7723,3698,0,1864
14457,2021-08-25 09:00:00,295.84,7652,3697,0,1885
14458,2021-08-25 10:00:00,299.06,7980,3697,32,1990
14459,2021-08-25 11:00:00,304.21,8575,3692,32,2100
14460,2021-08-25 12:00:00,303.74,8578,3688,123,2172
14461,2021-08-25 13:00:00,296.33,8996,3679,615,2188
14462,2021-08-25 14:00:00,290.59,10138,3690,1209,2175
14463,2021-08-25 15:00:00,290.16,11451,3679,1661,2230
14464,2021-08-25 16:00:00,288.46,12120,3696,1957,2242
14465,2021-08-25 17:00:00,290.22,13360,3687,2204,2261
14466,2021-08-25 18:00:00,291.72,14041,3686,2277,2261
14467,2021-08-25 19:00:00,293.8,14407,3683,2226,2270
14468,2021-08-25 20:00:00,299.48,15112,3682,1972,2278
14469,2021-08-25 21:00:00,303.46,15484,3685,1746,2275
14470,2021-08-25 22:00:00,307.49,15261,3684,1355,2226
14471,2021-08-25 23:00:00,317.51,15281,3684,611,2181
14472,2021-08-26 00:00:00,324.15,14643,3681,100,2209
14473,2021-08-26 01:00:00,324.02,14169,3681,32,2198
14474,2021-08-26 02:00:00,322.13,13071,3681,0,2215
14475,2021-08-26 03:00:00,318.34,11630,3683,0,2227
14476,2021-08-26 04:00:00,310.65,10003,3681,0,2080
14477,2021-08-26 05:00:00,305.35,8906,3680,0,2032
14478,2021-08-26 06:00:00,300.6,8123,3683,0,1980
14479,2021-08-26 07:00:00,294.61,7553,3683,0,1839
14480,2021-08-26 08:00:00,291.59,7259,3683,0,1781
14481,2021-08-26 09:00:00,290.84,7160,3682,0,1774
14482,2021-08-26 10:00:00,295.3,7482,3682,32,1923
14483,2021-08-26 11:00:00,301.14,7939,3685,32,2091
14484,2021-08-26 12:00:00,302.96,8098,3676,78,2185
14485,2021-08-26 13:00:00,298.58,8361,3682,339,2183
14486,2021-08-26 14:00:00,295.46,9111,3682,666,2166
14487,2021-08-26 15:00:00,291.09,10084,3683,1166,2169
14488,2021-08-26 16:00:00,289.22,11100,3684,1617,2227
14489,2021-08-26 17:00:00,291.52,12273,3679,1799,2236
14490,2021-08-26 18:00:00,294.51,13350,3680,1838,2201
14491,2021-08-26 19:00:00,296.73,14302,3678,1900,2182
