UTC time,oil,wind,biomass,unknown,hydro,nat_gas,nuclear,solar,coal
2023-02-06 17:00,48.0,0.0,116.0,234.0,743.0,630.0,2048.0,1.0,176.0
2023-02-06 18:00,48.0,0.0,115.0,237.0,747.0,624.0,2049.0,1.0,176.0
2023-02-06 19:00,47.0,0.0,116.0,236.0,646.0,457.0,2050.0,1.0,176.0
2023-02-06 20:00,47.0,0.0,116.0,235.0,641.0,218.0,2051.0,1.0,176.0
2023-02-06 21:00,47.0,0.0,116.0,227.0,608.0,199.0,2054.0,1.0,171.0
2023-02-06 22:00,46.0,0.0,112.0,216.0,509.0,196.0,2053.0,1.0,170.0
2023-02-06 23:00,47.0,0.0,112.0,214.0,387.0,196.0,2050.0,1.0,171.0
2023-02-07 00:00,47.0,0.0,112.0,212.0,394.0,198.0,2049.0,1.0,171.0
2023-02-07 01:00,47.0,0.0,112.0,218.0,403.0,199.0,2047.0,1.0,172.0
2023-02-07 02:00,47.0,0.0,112.0,221.0,407.0,199.0,2048.0,1.0,171.0
2023-02-07 03:00,47.0,0.0,114.0,230.0,421.0,212.0,2047.0,1.0,174.0
2023-02-07 04:00,47.0,0.0,116.0,235.0,441.0,208.0,2048.0,1.0,176.0
2023-02-07 05:00,47.0,0.0,116.0,241.0,648.0,236.0,2048.0,1.0,176.0
2023-02-07 06:00,48.0,0.0,115.0,248.0,710.0,328.0,2049.0,10.0,177.0
2023-02-07 07:00,48.0,0.0,116.0,224.0,677.0,478.0,2035.0,81.0,176.0
2023-02-07 08:00,48.0,0.0,114.0,221.0,667.0,574.0,2023.0,150.0,176.0
2023-02-07 09:00,49.0,0.0,115.0,220.0,624.0,620.0,2013.0,215.0,176.0
2023-02-07 10:00,49.0,0.0,117.0,218.0,542.0,619.0,2015.0,247.0,175.0
2023-02-07 11:00,50.0,0.0,116.0,218.0,525.0,623.0,2026.0,237.0,176.0
2023-02-07 12:00,49.0,0.0,119.0,220.0,543.0,621.0,2018.0,203.0,176.0
2023-02-07 13:00,49.0,0.0,115.0,221.0,595.0,626.0,2018.0,151.0,176.0
2023-02-07 14:00,50.0,0.0,113.0,223.0,560.0,627.0,2042.0,80.0,176.0
2023-02-07 15:00,50.0,0.0,111.0,224.0,603.0,629.0,2041.0,15.0,176.0
2023-02-07 16:00,50.0,0.0,111.0,225.0,675.0,635.0,2038.0,1.0,176.0
2023-02-07 17:00,50.0,0.0,111.0,226.0,699.0,636.0,2038.0,1.0,176.0
2023-02-07 18:00,49.0,0.0,108.0,230.0,698.0,640.0,2037.0,1.0,176.0
2023-02-07 19:00,49.0,0.0,107.0,230.0,627.0,628.0,2039.0,1.0,176.0
2023-02-07 20:00,48.0,0.0,108.0,237.0,570.0,622.0,2042.0,1.0,173.0
2023-02-07 21:00,48.0,0.0,108.0,225.0,539.0,558.0,2045.0,1.0,171.0
2023-02-07 22:00,48.0,0.0,102.0,217.0,486.0,443.0,2036.0,1.0,171.0
2023-02-07 23:00,48.0,0.0,102.0,214.0,493.0,214.0,2044.0,1.0,173.0
2023-02-08 00:00,48.0,0.0,103.0,216.0,458.0,198.0,2044.0,1.0,173.0
2023-02-08 01:00,48.0,0.0,67.0,213.0,426.0,199.0,2043.0,1.0,172.0
2023-02-08 02:00,48.0,0.0,63.0,222.0,432.0,210.0,2043.0,1.0,173.0
2023-02-08 03:00,49.0,0.0,65.0,217.0,427.0,321.0,2042.0,1.0,175.0
2023-02-08 04:00,49.0,0.0,67.0,223.0,519.0,472.0,2040.0,1.0,176.0
2023-02-08 05:00,49.0,0.0,67.0,237.0,607.0,569.0,2041.0,1.0,177.0
2023-02-08 06:00,49.0,0.0,67.0,233.0,621.0,629.0,2043.0,12.0,176.0
2023-02-08 07:00,49.0,0.0,67.0,229.0,624.0,634.0,2028.0,84.0,176.0
2023-02-08 08:00,48.0,0.0,66.0,232.0,607.0,634.0,2024.0,163.0,176.0
2023-02-08 09:00,48.0,0.0,66.0,228.0,548.0,617.0,2030.0,211.0,176.0
2023-02-08 10:00,48.0,0.0,67.0,235.0,544.0,654.0,2007.0,242.0,177.0
2023-02-08 11:00,48.0,0.0,67.0,214.0,485.0,627.0,2010.0,234.0,174.0
2023-02-08 12:00,47.0,0.0,68.0,228.0,457.0,599.0,2011.0,225.0,173.0
2023-02-08 13:00,47.0,0.0,86.0,226.0,498.0,602.0,2003.0,175.0,174.0
2023-02-08 14:00,47.0,0.0,100.0,234.0,494.0,624.0,2009.0,92.0,174.0
2023-02-08 15:00,47.0,0.0,97.0,231.0,528.0,632.0,2004.0,15.0,174.0
2023-02-08 16:00,47.0,0.0,98.0,230.0,565.0,624.0,2008.0,1.0,174.0
2023-02-08 17:00,47.0,0.0,97.0,234.0,605.0,628.0,1998.0,1.0,174.0
2023-02-08 18:00,47.0,0.0,98.0,235.0,617.0,628.0,2007.0,1.0,174.0
2023-02-08 19:00,48.0,0.0,97.0,233.0,641.0,556.0,1998.0,1.0,173.0
2023-02-08 20:00,49.0,1.0,97.0,234.0,561.0,449.0,2015.0,1.0,174.0
2023-02-08 21:00,49.0,1.0,98.0,228.0,561.0,208.0,2017.0,1.0,173.0
2023-02-08 22:00,48.0,1.0,94.0,219.0,525.0,201.0,2037.0,0.0,173.0
2023-02-08 23:00,49.0,1.0,94.0,209.0,364.0,192.0,2048.0,1.0,171.0
2023-02-09 00:00,49.0,1.0,95.0,210.0,352.0,193.0,2046.0,1.0,171.0
2023-02-09 01:00,48.0,1.0,93.0,209.0,354.0,194.0,2047.0,0.0,171.0
2023-02-09 02:00,49.0,1.0,92.0,211.0,361.0,196.0,2046.0,0.0,171.0
2023-02-09 03:00,49.0,1.0,96.0,216.0,362.0,205.0,2045.0,0.0,174.0
2023-02-09 04:00,50.0,1.0,97.0,219.0,383.0,310.0,2048.0,0.0,176.0
2023-02-09 05:00,49.0,1.0,101.0,230.0,622.0,476.0,2047.0,1.0,175.0
2023-02-09 06:00,49.0,1.0,100.0,229.0,561.0,546.0,2047.0,16.0,174.0
2023-02-09 07:00,49.0,2.0,99.0,223.0,612.0,615.0,2033.0,103.0,175.0
2023-02-09 08:00,49.0,1.0,99.0,221.0,573.0,611.0,2007.0,193.0,174.0
2023-02-09 09:00,48.0,1.0,97.0,220.0,526.0,523.0,2051.0,245.0,175.0
2023-02-09 10:00,48.0,0.0,98.0,219.0,490.0,527.0,2056.0,269.0,175.0
2023-02-09 11:00,48.0,0.0,97.0,218.0,486.0,524.0,2054.0,267.0,176.0
2023-02-09 12:00,48.0,1.0,94.0,218.0,558.0,535.0,2056.0,243.0,176.0
2023-02-09 13:00,47.0,1.0,97.0,217.0,533.0,602.0,2058.0,191.0,176.0
2023-02-09 14:00,47.0,0.0,98.0,219.0,555.0,620.0,2056.0,106.0,176.0
2023-02-09 15:00,47.0,0.0,104.0,220.0,616.0,619.0,2054.0,19.0,176.0
2023-02-09 16:00,46.0,0.0,103.0,223.0,611.0,616.0,2054.0,1.0,176.0
2023-02-09 17:00,46.0,1.0,106.0,228.0,643.0,630.0,2053.0,1.0,176.0
2023-02-09 18:00,47.0,0.0,106.0,231.0,636.0,632.0,2052.0,1.0,176.0
2023-02-09 19:00,49.0,1.0,107.0,230.0,590.0,559.0,2052.0,1.0,176.0
2023-02-09 20:00,48.0,1.0,106.0,233.0,616.0,442.0,2053.0,1.0,173.0
2023-02-09 21:00,47.0,1.0,106.0,222.0,476.0,215.0,2053.0,1.0,172.0
2023-02-09 22:00,47.0,1.0,102.0,210.0,427.0,197.0,2054.0,1.0,171.0
2023-02-09 23:00,47.0,1.0,99.0,219.0,396.0,202.0,2053.0,1.0,172.0
2023-02-10 00:00,47.0,0.0,99.0,221.0,398.0,208.0,2053.0,1.0,172.0
2023-02-10 01:00,47.0,0.0,100.0,223.0,399.0,206.0,2054.0,1.0,172.0
2023-02-10 02:00,47.0,0.0,101.0,216.0,389.0,206.0,2055.0,1.0,171.0
2023-02-10 03:00,48.0,0.0,104.0,226.0,390.0,320.0,2053.0,1.0,174.0
2023-02-10 04:00,48.0,0.0,105.0,233.0,402.0,479.0,2053.0,1.0,176.0
2023-02-10 05:00,48.0,0.0,105.0,239.0,601.0,570.0,2054.0,1.0,176.0
2023-02-10 06:00,48.0,0.0,107.0,244.0,659.0,650.0,2054.0,15.0,176.0
2023-02-10 07:00,48.0,0.0,105.0,225.0,643.0,630.0,2056.0,96.0,176.0
2023-02-10 08:00,48.0,0.0,104.0,214.0,611.0,617.0,2061.0,174.0,174.0
2023-02-10 09:00,48.0,0.0,104.0,217.0,618.0,606.0,2059.0,228.0,173.0
2023-02-10 10:00,49.0,0.0,104.0,218.0,583.0,620.0,2059.0,259.0,172.0
2023-02-10 11:00,48.0,0.0,104.0,216.0,561.0,616.0,2057.0,259.0,170.0
2023-02-10 12:00,48.0,0.0,104.0,223.0,567.0,621.0,2053.0,226.0,171.0
2023-02-10 13:00,49.0,0.0,102.0,223.0,578.0,631.0,2053.0,135.0,174.0
2023-02-10 14:00,49.0,0.0,107.0,224.0,607.0,637.0,2099.0,56.0,174.0
2023-02-10 15:00,49.0,0.0,110.0,226.0,580.0,624.0,2102.0,10.0,174.0
2023-02-10 16:00,49.0,0.0,111.0,229.0,585.0,629.0,2101.0,1.0,174.0
2023-02-10 17:00,49.0,0.0,111.0,232.0,744.0,635.0,2101.0,1.0,174.0
2023-02-10 18:00,49.0,0.0,113.0,234.0,583.0,622.0,2102.0,1.0,173.0
2023-02-10 19:00,48.0,0.0,113.0,235.0,550.0,624.0,2103.0,1.0,173.0
2023-02-10 20:00,48.0,0.0,112.0,235.0,543.0,623.0,2100.0,1.0,172.0
2023-02-10 21:00,48.0,0.0,115.0,224.0,481.0,534.0,2096.0,1.0,170.0
2023-02-10 22:00,48.0,0.0,114.0,214.0,416.0,438.0,2101.0,1.0,170.0
2023-02-10 23:00,48.0,0.0,115.0,211.0,385.0,214.0,2102.0,1.0,170.0
2023-02-11 00:00,48.0,0.0,114.0,212.0,397.0,199.0,2104.0,1.0,170.0
2023-02-11 01:00,48.0,0.0,112.0,206.0,340.0,192.0,2105.0,0.0,170.0
2023-02-11 02:00,48.0,0.0,113.0,207.0,337.0,190.0,2105.0,0.0,170.0
2023-02-11 03:00,48.0,0.0,110.0,209.0,340.0,192.0,2106.0,0.0,171.0
2023-02-11 04:00,48.0,0.0,113.0,209.0,351.0,192.0,2107.0,0.0,171.0
2023-02-11 05:00,49.0,0.0,112.0,214.0,525.0,200.0,2107.0,1.0,172.0
2023-02-11 06:00,49.0,1.0,110.0,219.0,592.0,207.0,2107.0,6.0,172.0
2023-02-11 07:00,49.0,0.0,109.0,208.0,632.0,214.0,2108.0,29.0,171.0
2023-02-11 08:00,49.0,1.0,110.0,206.0,618.0,206.0,2107.0,68.0,170.0
2023-02-11 09:00,49.0,0.0,111.0,208.0,555.0,198.0,2106.0,123.0,171.0
2023-02-11 10:00,49.0,0.0,109.0,210.0,507.0,199.0,2106.0,178.0,171.0
2023-02-11 11:00,48.0,0.0,110.0,214.0,446.0,189.0,2105.0,190.0,169.0
2023-02-11 12:00,48.0,0.0,111.0,214.0,432.0,188.0,2103.0,146.0,169.0
2023-02-11 13:00,48.0,0.0,107.0,219.0,491.0,194.0,2101.0,100.0,169.0
2023-02-11 14:00,48.0,1.0,110.0,222.0,599.0,219.0,2097.0,34.0,169.0
2023-02-11 15:00,48.0,1.0,109.0,199.0,610.0,211.0,2095.0,8.0,169.0
2023-02-11 16:00,47.0,1.0,106.0,187.0,592.0,194.0,2095.0,1.0,168.0
2023-02-11 17:00,48.0,1.0,107.0,184.0,658.0,197.0,2094.0,0.0,169.0
2023-02-11 18:00,47.0,1.0,107.0,182.0,649.0,196.0,2094.0,0.0,169.0
2023-02-11 19:00,48.0,1.0,107.0,186.0,585.0,196.0,2092.0,1.0,169.0
2023-02-11 20:00,48.0,1.0,107.0,182.0,544.0,191.0,2092.0,1.0,166.0
2023-02-11 21:00,48.0,1.0,107.0,205.0,438.0,191.0,2093.0,0.0,165.0
2023-02-11 22:00,48.0,1.0,107.0,211.0,428.0,191.0,2093.0,0.0,165.0
2023-02-11 23:00,48.0,1.0,106.0,210.0,348.0,187.0,2092.0,0.0,165.0
2023-02-12 00:00,48.0,1.0,106.0,210.0,338.0,189.0,2091.0,0.0,165.0
2023-02-12 01:00,48.0,1.0,107.0,211.0,328.0,193.0,2091.0,0.0,165.0
2023-02-12 02:00,48.0,1.0,107.0,206.0,323.0,190.0,2089.0,0.0,165.0
2023-02-12 03:00,48.0,1.0,108.0,209.0,328.0,190.0,2085.0,0.0,166.0
2023-02-12 04:00,48.0,0.0,107.0,215.0,343.0,196.0,2085.0,0.0,168.0
2023-02-12 05:00,48.0,0.0,108.0,210.0,444.0,190.0,2089.0,0.0,167.0
2023-02-12 06:00,48.0,0.0,101.0,211.0,501.0,191.0,2087.0,15.0,167.0
2023-02-12 07:00,48.0,0.0,92.0,209.0,498.0,189.0,2085.0,89.0,167.0
2023-02-12 08:00,48.0,0.0,102.0,208.0,502.0,188.0,2086.0,166.0,166.0
2023-02-12 09:00,47.0,0.0,102.0,210.0,516.0,189.0,2083.0,224.0,166.0
2023-02-12 10:00,47.0,1.0,100.0,211.0,500.0,189.0,2081.0,252.0,167.0
2023-02-12 11:00,46.0,1.0,109.0,211.0,475.0,186.0,2079.0,259.0,167.0
2023-02-12 12:00,46.0,1.0,109.0,210.0,455.0,185.0,2080.0,239.0,166.0
2023-02-12 13:00,45.0,1.0,107.0,209.0,442.0,184.0,2082.0,185.0,166.0
2023-02-12 14:00,44.0,0.0,105.0,211.0,483.0,182.0,2084.0,102.0,166.0
2023-02-12 15:00,44.0,0.0,106.0,208.0,500.0,186.0,2083.0,24.0,167.0
2023-02-12 16:00,44.0,0.0,109.0,210.0,540.0,187.0,2084.0,3.0,167.0
2023-02-12 17:00,45.0,0.0,108.0,212.0,571.0,201.0,2086.0,1.0,167.0
2023-02-12 18:00,45.0,0.0,106.0,210.0,575.0,192.0,2089.0,1.0,167.0
2023-02-12 19:00,45.0,0.0,103.0,212.0,574.0,198.0,2087.0,1.0,167.0
2023-02-12 20:00,45.0,0.0,103.0,214.0,545.0,193.0,2093.0,0.0,167.0
2023-02-12 21:00,45.0,0.0,102.0,214.0,426.0,191.0,2096.0,0.0,165.0
2023-02-12 22:00,44.0,0.0,101.0,213.0,386.0,191.0,2097.0,0.0,165.0
2023-02-12 23:00,44.0,0.0,101.0,208.0,316.0,189.0,2099.0,0.0,164.0
2023-02-13 00:00,44.0,0.0,103.0,208.0,314.0,188.0,2101.0,0.0,164.0
2023-02-13 01:00,44.0,0.0,103.0,207.0,309.0,193.0,2102.0,0.0,164.0
2023-02-13 02:00,44.0,0.0,102.0,207.0,309.0,285.0,2103.0,0.0,164.0
2023-02-13 03:00,45.0,0.0,104.0,209.0,317.0,306.0,2098.0,0.0,167.0
2023-02-13 04:00,46.0,0.0,106.0,214.0,415.0,457.0,2089.0,0.0,169.0
2023-02-13 05:00,47.0,0.0,106.0,220.0,573.0,574.0,2100.0,1.0,169.0
2023-02-13 06:00,47.0,0.0,106.0,218.0,574.0,624.0,2102.0,16.0,169.0
2023-02-13 07:00,46.0,0.0,106.0,217.0,558.0,612.0,2103.0,85.0,168.0
2023-02-13 08:00,46.0,0.0,106.0,215.0,529.0,613.0,2102.0,153.0,167.0
2023-02-13 09:00,44.0,0.0,108.0,208.0,532.0,611.0,2096.0,189.0,167.0
2023-02-13 10:00,45.0,0.0,107.0,212.0,525.0,616.0,2095.0,212.0,168.0
2023-02-13 11:00,44.0,0.0,110.0,205.0,477.0,607.0,2097.0,229.0,166.0
2023-02-13 12:00,45.0,0.0,109.0,204.0,512.0,606.0,2096.0,206.0,168.0
2023-02-13 13:00,47.0,0.0,110.0,205.0,509.0,609.0,2088.0,153.0,169.0
2023-02-13 14:00,47.0,0.0,109.0,207.0,540.0,614.0,2073.0,80.0,170.0
2023-02-13 15:00,47.0,0.0,108.0,210.0,520.0,611.0,2088.0,16.0,170.0
2023-02-13 16:00,48.0,1.0,112.0,215.0,559.0,608.0,2086.0,2.0,174.0
2023-02-13 17:00,48.0,1.0,116.0,214.0,568.0,611.0,2089.0,1.0,175.0
2023-02-13 18:00,47.0,1.0,113.0,216.0,566.0,615.0,2089.0,1.0,178.0
2023-02-13 19:00,45.0,1.0,113.0,209.0,532.0,614.0,2091.0,1.0,179.0
2023-02-13 20:00,45.0,1.0,112.0,209.0,481.0,613.0,2093.0,1.0,178.0
2023-02-13 21:00,45.0,1.0,112.0,207.0,425.0,609.0,2094.0,1.0,176.0
2023-02-13 22:00,46.0,1.0,106.0,204.0,395.0,604.0,2095.0,1.0,176.0
2023-02-13 23:00,46.0,1.0,111.0,204.0,368.0,441.0,2089.0,1.0,177.0
2023-02-14 00:00,46.0,1.0,112.0,205.0,342.0,192.0,2090.0,1.0,177.0
2023-02-14 01:00,46.0,1.0,112.0,201.0,336.0,187.0,2092.0,1.0,177.0
2023-02-14 02:00,46.0,1.0,114.0,202.0,335.0,188.0,2089.0,1.0,177.0
2023-02-14 03:00,46.0,1.0,116.0,209.0,344.0,199.0,2088.0,1.0,178.0
2023-02-14 04:00,47.0,1.0,116.0,208.0,423.0,300.0,2091.0,1.0,178.0
2023-02-14 05:00,48.0,1.0,116.0,212.0,520.0,464.0,2088.0,1.0,181.0
2023-02-14 06:00,49.0,1.0,120.0,218.0,545.0,537.0,2091.0,13.0,178.0
2023-02-14 07:00,49.0,1.0,120.0,215.0,583.0,613.0,2093.0,73.0,180.0
2023-02-14 08:00,49.0,1.0,120.0,213.0,594.0,618.0,2093.0,129.0,180.0
2023-02-14 09:00,49.0,1.0,122.0,205.0,521.0,610.0,2093.0,187.0,179.0
2023-02-14 10:00,49.0,1.0,122.0,214.0,442.0,617.0,2093.0,221.0,182.0
2023-02-14 11:00,49.0,1.0,121.0,202.0,419.0,604.0,2095.0,237.0,177.0
2023-02-14 12:00,49.0,1.0,120.0,203.0,387.0,602.0,2093.0,228.0,181.0
2023-02-14 13:00,48.0,1.0,121.0,202.0,427.0,601.0,2093.0,192.0,178.0
2023-02-14 14:00,47.0,0.0,121.0,207.0,464.0,605.0,2088.0,119.0,179.0
2023-02-14 15:00,46.0,0.0,119.0,214.0,546.0,605.0,2079.0,28.0,178.0
2023-02-14 16:00,46.0,0.0,119.0,213.0,581.0,604.0,2090.0,2.0,177.0
2023-02-14 17:00,48.0,0.0,118.0,214.0,658.0,608.0,2084.0,1.0,177.0
2023-02-14 18:00,49.0,0.0,118.0,218.0,633.0,613.0,2086.0,1.0,176.0
2023-02-14 19:00,49.0,0.0,118.0,215.0,578.0,612.0,2090.0,1.0,176.0
2023-02-14 20:00,49.0,0.0,116.0,216.0,529.0,612.0,2094.0,1.0,176.0
2023-02-14 21:00,49.0,0.0,116.0,209.0,508.0,544.0,2093.0,1.0,175.0
2023-02-14 22:00,48.0,0.0,114.0,206.0,419.0,431.0,2098.0,1.0,176.0
2023-02-14 23:00,49.0,0.0,112.0,199.0,367.0,200.0,2099.0,1.0,176.0
2023-02-15 00:00,49.0,0.0,111.0,197.0,363.0,184.0,2102.0,1.0,175.0
2023-02-15 01:00,48.0,0.0,110.0,201.0,368.0,187.0,2097.0,1.0,176.0
2023-02-15 02:00,47.0,0.0,111.0,200.0,367.0,188.0,2091.0,1.0,175.0
2023-02-15 03:00,49.0,0.0,113.0,202.0,362.0,200.0,2097.0,1.0,178.0
2023-02-15 04:00,49.0,0.0,117.0,204.0,357.0,296.0,2107.0,1.0,178.0
2023-02-15 05:00,49.0,0.0,117.0,202.0,556.0,457.0,2106.0,2.0,178.0
2023-02-15 06:00,49.0,0.0,118.0,211.0,631.0,546.0,2106.0,21.0,179.0
2023-02-15 07:00,49.0,0.0,118.0,208.0,629.0,618.0,2107.0,107.0,179.0
2023-02-15 08:00,49.0,0.0,117.0,203.0,634.0,611.0,2108.0,185.0,179.0
2023-02-15 09:00,49.0,0.0,117.0,202.0,601.0,534.0,2107.0,235.0,192.0
2023-02-15 10:00,49.0,0.0,120.0,199.0,501.0,546.0,2104.0,256.0,192.0
2023-02-15 11:00,48.0,0.0,122.0,205.0,502.0,457.0,2102.0,253.0,193.0
2023-02-15 12:00,48.0,0.0,122.0,203.0,500.0,446.0,2100.0,234.0,193.0
2023-02-15 13:00,48.0,0.0,118.0,201.0,484.0,529.0,2099.0,189.0,192.0
2023-02-15 14:00,48.0,0.0,120.0,205.0,481.0,614.0,2098.0,115.0,193.0
2023-02-15 15:00,48.0,0.0,121.0,210.0,561.0,628.0,2095.0,28.0,192.0
2023-02-15 16:00,48.0,0.0,120.0,221.0,589.0,638.0,2095.0,1.0,193.0
2023-02-15 17:00,49.0,0.0,117.0,213.0,648.0,626.0,2098.0,1.0,184.0
2023-02-15 18:00,48.0,0.0,119.0,209.0,622.0,623.0,2100.0,1.0,180.0
2023-02-15 19:00,49.0,0.0,119.0,212.0,594.0,625.0,2019.0,1.0,180.0
2023-02-15 20:00,48.0,0.0,118.0,211.0,551.0,610.0,1995.0,1.0,180.0
2023-02-15 21:00,48.0,0.0,120.0,205.0,465.0,526.0,1988.0,1.0,177.0
2023-02-15 22:00,49.0,0.0,117.0,202.0,459.0,424.0,1989.0,1.0,178.0
2023-02-15 23:00,49.0,0.0,115.0,205.0,364.0,206.0,1989.0,1.0,178.0
2023-02-16 00:00,49.0,0.0,117.0,210.0,355.0,194.0,1990.0,1.0,179.0
2023-02-16 01:00,49.0,0.0,115.0,215.0,358.0,199.0,1989.0,1.0,179.0
2023-02-16 02:00,49.0,0.0,115.0,213.0,357.0,202.0,1989.0,1.0,179.0
2023-02-16 03:00,49.0,0.0,118.0,221.0,372.0,304.0,1988.0,1.0,181.0
2023-02-16 04:00,49.0,0.0,118.0,217.0,372.0,475.0,1987.0,0.0,183.0
2023-02-16 05:00,49.0,0.0,121.0,217.0,505.0,562.0,1987.0,1.0,186.0
2023-02-16 06:00,49.0,0.0,121.0,219.0,608.0,624.0,1987.0,9.0,185.0
2023-02-16 07:00,48.0,0.0,122.0,211.0,611.0,622.0,1988.0,40.0,176.0
2023-02-16 08:00,48.0,0.0,121.0,207.0,582.0,625.0,1989.0,67.0,180.0
2023-02-16 09:00,48.0,0.0,123.0,203.0,523.0,625.0,1989.0,96.0,195.0
2023-02-16 10:00,48.0,0.0,124.0,203.0,459.0,619.0,1990.0,136.0,200.0
2023-02-16 11:00,48.0,0.0,123.0,205.0,488.0,609.0,1987.0,174.0,199.0
2023-02-16 12:00,48.0,0.0,124.0,205.0,467.0,606.0,1985.0,176.0,181.0
2023-02-16 13:00,47.0,0.0,122.0,207.0,470.0,609.0,1985.0,136.0,180.0
2023-02-16 14:00,47.0,0.0,122.0,212.0,530.0,619.0,1984.0,76.0,181.0
2023-02-16 15:00,47.0,0.0,121.0,209.0,571.0,624.0,1985.0,18.0,180.0
2023-02-16 16:00,48.0,0.0,121.0,211.0,600.0,616.0,1986.0,1.0,180.0
2023-02-16 17:00,48.0,0.0,122.0,211.0,640.0,618.0,1988.0,1.0,180.0
2023-02-16 18:00,48.0,0.0,122.0,210.0,639.0,623.0,1989.0,1.0,179.0
2023-02-16 19:00,48.0,0.0,121.0,211.0,583.0,628.0,1989.0,1.0,180.0
2023-02-16 20:00,48.0,1.0,121.0,214.0,482.0,628.0,1992.0,1.0,179.0
2023-02-16 21:00,47.0,1.0,123.0,215.0,457.0,550.0,1992.0,1.0,121.0
2023-02-16 22:00,47.0,1.0,117.0,215.0,448.0,450.0,1995.0,1.0,105.0
2023-02-16 23:00,47.0,1.0,118.0,202.0,433.0,213.0,1996.0,1.0,102.0
2023-02-17 00:00,48.0,1.0,117.0,204.0,409.0,193.0,1997.0,1.0,102.0
2023-02-17 01:00,48.0,0.0,116.0,213.0,442.0,198.0,1997.0,1.0,102.0
2023-02-17 02:00,48.0,0.0,118.0,203.0,400.0,194.0,1997.0,1.0,102.0
2023-02-17 03:00,48.0,0.0,120.0,213.0,433.0,207.0,1996.0,1.0,103.0
2023-02-17 04:00,46.0,1.0,120.0,211.0,455.0,317.0,1998.0,1.0,105.0
2023-02-17 05:00,46.0,1.0,122.0,208.0,515.0,467.0,1998.0,1.0,105.0
2023-02-17 06:00,46.0,1.0,123.0,212.0,581.0,541.0,1999.0,6.0,105.0
2023-02-17 07:00,46.0,1.0,122.0,211.0,559.0,614.0,1999.0,33.0,106.0
2023-02-17 08:00,45.0,1.0,123.0,211.0,558.0,623.0,1996.0,65.0,105.0
2023-02-17 09:00,44.0,1.0,123.0,202.0,506.0,605.0,1992.0,79.0,105.0
2023-02-17 10:00,45.0,1.0,120.0,203.0,481.0,606.0,1995.0,101.0,103.0
2023-02-17 11:00,45.0,1.0,121.0,203.0,482.0,611.0,1989.0,70.0,104.0
2023-02-17 12:00,45.0,1.0,122.0,214.0,487.0,620.0,1988.0,37.0,103.0
2023-02-17 13:00,45.0,1.0,121.0,209.0,487.0,613.0,1985.0,27.0,104.0
2023-02-17 14:00,45.0,1.0,120.0,205.0,472.0,610.0,1995.0,16.0,104.0
2023-02-17 15:00,44.0,1.0,122.0,211.0,508.0,612.0,1999.0,4.0,103.0
2023-02-17 16:00,45.0,1.0,120.0,214.0,542.0,616.0,1992.0,1.0,103.0
2023-02-17 17:00,45.0,1.0,120.0,212.0,541.0,616.0,2006.0,1.0,103.0
2023-02-17 18:00,44.0,1.0,121.0,210.0,531.0,612.0,2031.0,1.0,103.0
2023-02-17 19:00,44.0,1.0,119.0,209.0,483.0,601.0,2053.0,1.0,102.0
2023-02-17 20:00,43.0,2.0,120.0,208.0,466.0,607.0,2080.0,1.0,103.0
2023-02-17 21:00,43.0,2.0,121.0,201.0,422.0,534.0,2080.0,1.0,102.0
2023-02-17 22:00,42.0,2.0,117.0,200.0,424.0,412.0,2043.0,1.0,102.0
2023-02-17 23:00,42.0,2.0,115.0,196.0,430.0,177.0,1988.0,1.0,103.0
2023-02-18 00:00,42.0,2.0,115.0,194.0,425.0,167.0,2039.0,1.0,103.0
2023-02-18 01:00,42.0,2.0,116.0,192.0,437.0,168.0,2006.0,1.0,104.0
2023-02-18 02:00,42.0,2.0,115.0,192.0,432.0,166.0,1950.0,1.0,103.0
2023-02-18 03:00,42.0,2.0,116.0,197.0,456.0,171.0,1947.0,1.0,103.0
2023-02-18 04:00,42.0,2.0,115.0,200.0,440.0,168.0,1952.0,1.0,103.0
2023-02-18 05:00,42.0,2.0,114.0,196.0,512.0,166.0,1955.0,1.0,102.0
2023-02-18 06:00,43.0,2.0,114.0,202.0,535.0,171.0,1953.0,6.0,101.0
2023-02-18 07:00,44.0,2.0,115.0,200.0,568.0,172.0,1952.0,27.0,101.0
2023-02-18 08:00,44.0,2.0,114.0,201.0,590.0,170.0,1950.0,41.0,101.0
2023-02-18 09:00,43.0,2.0,113.0,195.0,591.0,170.0,1946.0,52.0,101.0
2023-02-18 10:00,43.0,1.0,114.0,199.0,574.0,171.0,1946.0,63.0,102.0
2023-02-18 11:00,43.0,1.0,113.0,199.0,555.0,168.0,1949.0,74.0,101.0
2023-02-18 12:00,43.0,1.0,113.0,197.0,562.0,172.0,1952.0,59.0,102.0
2023-02-18 13:00,43.0,1.0,115.0,197.0,568.0,170.0,1952.0,61.0,102.0
2023-02-18 14:00,44.0,2.0,113.0,197.0,627.0,170.0,1947.0,37.0,102.0
2023-02-18 15:00,44.0,2.0,114.0,190.0,625.0,178.0,1945.0,11.0,102.0
2023-02-18 16:00,44.0,2.0,115.0,190.0,666.0,180.0,1943.0,1.0,102.0
2023-02-18 17:00,43.0,2.0,115.0,194.0,674.0,179.0,1945.0,1.0,101.0
2023-02-18 18:00,43.0,2.0,115.0,192.0,676.0,179.0,1946.0,1.0,101.0
