UTC time,oil,wind,hydro,nat_gas,solar,coal
2023-07-16 21:00:00,0.0,1819.0,401.0,2608.0,0.0,1130.0
2023-07-16 22:00:00,0.0,1905.0,258.0,3083.0,0.0,1133.0
2023-07-16 23:00:00,0.0,1996.0,123.0,2294.0,0.0,1148.0
2023-07-17 00:00:00,0.0,2042.0,123.0,1949.0,0.0,1150.0
2023-07-17 01:00:00,0.0,2060.0,125.0,1875.0,0.0,1144.0
2023-07-17 02:00:00,0.0,2087.0,226.0,1992.0,3.0,1146.0
2023-07-17 03:00:00,0.0,2150.0,462.0,2282.0,48.0,1148.0
2023-07-17 04:00:00,0.0,2154.0,576.0,2640.0,414.0,1152.0
2023-07-17 05:00:00,0.0,2096.0,710.0,2808.0,1368.0,1152.0
2023-07-17 06:00:00,0.0,2123.0,697.0,2579.0,2500.0,1152.0
2023-07-17 07:00:00,0.0,2124.0,520.0,2308.0,3443.0,1152.0
2023-07-17 08:00:00,0.0,2149.0,249.0,2274.0,4107.0,1150.0
2023-07-17 09:00:00,0.0,2141.0,230.0,2235.0,4474.0,1150.0
2023-07-17 10:00:00,0.0,2139.0,204.0,2256.0,4571.0,1150.0
2023-07-17 11:00:00,0.0,2060.0,210.0,2492.0,4481.0,1134.0
2023-07-17 12:00:00,0.0,2024.0,203.0,2568.0,4084.0,1137.0
2023-07-17 13:00:00,0.0,1895.0,278.0,2789.0,3452.0,1143.0
2023-07-17 14:00:00,0.0,1916.0,251.0,2640.0,2587.0,1142.0
2023-07-17 15:00:00,0.0,1900.0,394.0,2792.0,1500.0,1138.0
2023-07-17 16:00:00,0.0,1795.0,722.0,3406.0,515.0,1146.0
2023-07-17 17:00:00,0.0,1662.0,934.0,3527.0,80.0,1148.0
2023-07-17 18:00:00,0.0,1637.0,1005.0,3670.0,6.0,1149.0
2023-07-17 19:00:00,0.0,1671.0,867.0,3485.0,0.0,1150.0
2023-07-17 20:00:00,0.0,1598.0,727.0,3429.0,0.0,1152.0
2023-07-17 21:00:00,0.0,1467.0,464.0,3272.0,0.0,1145.0
2023-07-17 22:00:00,0.0,1424.0,239.0,3112.0,0.0,1144.0
2023-07-17 23:00:00,0.0,1497.0,196.0,2712.0,0.0,1144.0
2023-07-18 00:00:00,0.0,1605.0,222.0,2509.0,0.0,1146.0
2023-07-18 01:00:00,0.0,1602.0,223.0,2388.0,0.0,1144.0
2023-07-18 02:00:00,0.0,1631.0,231.0,2368.0,6.0,1140.0
2023-07-18 03:00:00,0.0,1618.0,468.0,2649.0,49.0,1153.0
2023-07-18 04:00:00,0.0,1587.0,651.0,2855.0,422.0,1158.0
2023-07-18 05:00:00,0.0,1491.0,778.0,2924.0,1365.0,1156.0
2023-07-18 06:00:00,0.0,1503.0,645.0,2970.0,2482.0,1147.0
2023-07-18 07:00:00,0.0,1584.0,400.0,2873.0,3405.0,1142.0
2023-07-18 08:00:00,0.0,1673.0,207.0,2849.0,4075.0,1143.0
2023-07-18 09:00:00,0.0,1735.0,378.0,2692.0,4218.0,1145.0
2023-07-18 10:00:00,0.0,1781.0,264.0,2960.0,4483.0,1142.0
2023-07-18 11:00:00,0.0,1847.0,200.0,3075.0,4217.0,1142.0
2023-07-18 12:00:00,0.0,1833.0,211.0,2590.0,3293.0,1137.0
2023-07-18 13:00:00,0.0,1778.0,238.0,2880.0,2845.0,1147.0
2023-07-18 14:00:00,0.0,1672.0,403.0,2788.0,2086.0,1149.0
2023-07-18 15:00:00,0.0,1638.0,662.0,3130.0,1358.0,1149.0
2023-07-18 16:00:00,0.0,1547.0,1113.0,3179.0,504.0,1178.0
2023-07-18 17:00:00,0.0,1447.0,1108.0,3740.0,78.0,1267.0
2023-07-18 18:00:00,0.0,1525.0,1127.0,3740.0,2.0,1294.0
2023-07-18 19:00:00,0.0,1530.0,997.0,3631.0,0.0,1287.0
2023-07-18 20:00:00,0.0,1444.0,985.0,3607.0,0.0,1292.0
2023-07-18 21:00:00,0.0,1418.0,495.0,3516.0,0.0,1303.0
2023-07-18 22:00:00,0.0,1413.0,123.0,3764.0,0.0,1311.0
2023-07-18 23:00:00,0.0,1546.0,122.0,3197.0,0.0,1304.0
2023-07-19 00:00:00,0.0,1640.0,122.0,3109.0,0.0,1292.0
2023-07-19 01:00:00,0.0,1645.0,126.0,2953.0,0.0,1292.0
2023-07-19 02:00:00,0.0,1795.0,253.0,2699.0,3.0,1293.0
2023-07-19 03:00:00,0.0,1848.0,445.0,2636.0,45.0,1299.0
2023-07-19 04:00:00,0.0,1895.0,522.0,2823.0,420.0,1307.0
2023-07-19 05:00:00,0.0,1769.0,563.0,2924.0,1360.0,1317.0
2023-07-19 06:00:00,0.0,1831.0,648.0,2475.0,2491.0,1302.0
2023-07-19 07:00:00,0.0,1721.0,410.0,2443.0,3426.0,1259.0
2023-07-19 08:00:00,0.0,1566.0,238.0,2726.0,4092.0,1263.0
2023-07-19 09:00:00,0.0,1583.0,206.0,2959.0,4446.0,1295.0
2023-07-19 10:00:00,0.0,1649.0,202.0,2853.0,4580.0,1287.0
2023-07-19 11:00:00,0.0,1617.0,187.0,2957.0,4455.0,1288.0
2023-07-19 12:00:00,0.0,1587.0,186.0,2972.0,4090.0,1299.0
2023-07-19 13:00:00,0.0,1522.0,250.0,3109.0,3460.0,1338.0
2023-07-19 14:00:00,0.0,1492.0,483.0,3471.0,2580.0,1270.0
2023-07-19 15:00:00,0.0,1384.0,637.0,4013.0,1497.0,1255.0
2023-07-19 16:00:00,0.0,1360.0,949.0,4198.0,515.0,1072.0
2023-07-19 17:00:00,0.0,1289.0,1102.0,4113.0,74.0,1135.0
2023-07-19 18:00:00,0.0,1166.0,971.0,4068.0,3.0,1134.0
2023-07-19 19:00:00,0.0,1053.0,981.0,4102.0,0.0,1106.0
2023-07-19 20:00:00,0.0,948.0,810.0,4108.0,0.0,1054.0
2023-07-19 21:00:00,0.0,885.0,432.0,4038.0,0.0,1047.0
2023-07-19 22:00:00,0.0,856.0,368.0,4109.0,0.0,1062.0
2023-07-19 23:00:00,0.0,886.0,122.0,3365.0,0.0,1036.0
2023-07-20 00:00:00,0.0,857.0,122.0,3325.0,0.0,1036.0
2023-07-20 01:00:00,0.0,817.0,123.0,3143.0,0.0,1035.0
2023-07-20 02:00:00,0.0,750.0,238.0,3245.0,2.0,1043.0
2023-07-20 03:00:00,0.0,689.0,489.0,3265.0,42.0,1034.0
2023-07-20 04:00:00,0.0,757.0,556.0,3335.0,425.0,1095.0
2023-07-20 05:00:00,0.0,641.0,682.0,3162.0,1338.0,1286.0
2023-07-20 06:00:00,0.0,513.0,495.0,3038.0,2437.0,1320.0
2023-07-20 07:00:00,0.0,480.0,403.0,3082.0,3342.0,1400.0
2023-07-20 08:00:00,0.0,454.0,237.0,3009.0,3956.0,1416.0
2023-07-20 09:00:00,0.0,416.0,182.0,3077.0,4346.0,1425.0
2023-07-20 10:00:00,0.0,360.0,268.0,3296.0,4397.0,1337.0
2023-07-20 11:00:00,0.0,344.0,250.0,3466.0,4304.0,1289.0
2023-07-20 12:00:00,0.0,382.0,225.0,3495.0,3984.0,1360.0
2023-07-20 13:00:00,0.0,368.0,315.0,3449.0,3286.0,1458.0
2023-07-20 14:00:00,0.0,352.0,497.0,3822.0,2414.0,1380.0
2023-07-20 15:00:00,0.0,392.0,749.0,4216.0,1379.0,1379.0
2023-07-20 16:00:00,0.0,399.0,1184.0,4207.0,496.0,1262.0
2023-07-20 17:00:00,0.0,392.0,1180.0,4162.0,76.0,1345.0
2023-07-20 18:00:00,0.0,385.0,1211.0,4054.0,0.0,1336.0
2023-07-20 19:00:00,0.0,361.0,1241.0,4196.0,0.0,1336.0
2023-07-20 20:00:00,0.0,416.0,884.0,3774.0,0.0,1305.0
2023-07-20 21:00:00,0.0,483.0,439.0,3872.0,0.0,1296.0
2023-07-20 22:00:00,0.0,532.0,174.0,4012.0,0.0,1268.0
2023-07-20 23:00:00,0.0,548.0,123.0,3373.0,0.0,1252.0
2023-07-21 00:00:00,0.0,520.0,123.0,3219.0,0.0,1295.0
2023-07-21 01:00:00,0.0,478.0,124.0,3097.0,0.0,1355.0
2023-07-21 02:00:00,0.0,454.0,235.0,3190.0,0.0,1358.0
2023-07-21 03:00:00,0.0,430.0,412.0,3100.0,40.0,1362.0
2023-07-21 04:00:00,0.0,454.0,534.0,3086.0,438.0,1407.0
2023-07-21 05:00:00,0.0,426.0,612.0,3204.0,1384.0,1459.0
2023-07-21 06:00:00,0.0,377.0,655.0,3117.0,2524.0,1456.0
2023-07-21 07:00:00,0.0,315.0,438.0,3209.0,3473.0,1450.0
2023-07-21 08:00:00,0.0,263.0,272.0,3143.0,4157.0,1573.0
2023-07-21 09:00:00,0.0,241.0,211.0,2918.0,4598.0,1624.0
2023-07-21 10:00:00,0.0,209.0,190.0,2932.0,4773.0,1703.0
2023-07-21 11:00:00,0.0,201.0,157.0,3153.0,4653.0,1723.0
2023-07-21 12:00:00,0.0,241.0,169.0,2966.0,4247.0,1739.0
2023-07-21 13:00:00,0.0,268.0,264.0,3071.0,3596.0,1663.0
2023-07-21 14:00:00,0.0,282.0,441.0,3319.0,2670.0,1673.0
2023-07-21 15:00:00,0.0,242.0,792.0,3950.0,1533.0,1608.0
2023-07-21 16:00:00,0.0,228.0,1413.0,4051.0,527.0,1362.0
2023-07-21 17:00:00,0.0,226.0,1437.0,4097.0,75.0,1306.0
2023-07-21 18:00:00,0.0,226.0,1295.0,4130.0,0.0,1319.0
2023-07-21 19:00:00,0.0,267.0,1137.0,4092.0,0.0,1335.0
2023-07-21 20:00:00,0.0,226.0,863.0,3768.0,0.0,1332.0
2023-07-21 21:00:00,0.0,201.0,432.0,3728.0,0.0,1331.0
2023-07-21 22:00:00,0.0,151.0,204.0,4115.0,0.0,1240.0
2023-07-21 23:00:00,0.0,159.0,194.0,3459.0,0.0,1249.0
2023-07-22 00:00:00,0.0,137.0,201.0,3216.0,0.0,1243.0
2023-07-22 01:00:00,0.0,150.0,208.0,3182.0,0.0,1181.0
2023-07-22 02:00:00,0.0,176.0,358.0,3219.0,0.0,1173.0
2023-07-22 03:00:00,0.0,215.0,502.0,3101.0,39.0,1182.0
2023-07-22 04:00:00,0.0,256.0,623.0,3101.0,442.0,1208.0
2023-07-22 05:00:00,0.0,226.0,632.0,2785.0,1425.0,1335.0
2023-07-22 06:00:00,0.0,130.0,553.0,2754.0,2610.0,1332.0
2023-07-22 07:00:00,0.0,106.0,510.0,2699.0,3586.0,1354.0
2023-07-22 08:00:00,0.0,102.0,324.0,2639.0,4280.0,1354.0
2023-07-22 09:00:00,0.0,144.0,307.0,2727.0,4682.0,1357.0
2023-07-22 10:00:00,0.0,226.0,286.0,2876.0,4806.0,1360.0
2023-07-22 11:00:00,0.0,361.0,266.0,2919.0,4681.0,1355.0
2023-07-22 12:00:00,0.0,471.0,354.0,2900.0,4276.0,1357.0
2023-07-22 13:00:00,0.0,579.0,333.0,3054.0,3607.0,1356.0
2023-07-22 14:00:00,0.0,627.0,527.0,3054.0,2666.0,1359.0
2023-07-22 15:00:00,0.0,615.0,721.0,3213.0,1538.0,1222.0
2023-07-22 16:00:00,0.0,581.0,957.0,3543.0,539.0,1201.0
2023-07-22 17:00:00,0.0,598.0,1280.0,3915.0,73.0,1222.0
2023-07-22 18:00:00,0.0,549.0,1377.0,4031.0,0.0,1244.0
2023-07-22 19:00:00,0.0,498.0,986.0,3982.0,0.0,1210.0
2023-07-22 20:00:00,0.0,503.0,784.0,3896.0,0.0,1200.0
2023-07-22 21:00:00,0.0,577.0,471.0,3664.0,0.0,1192.0
2023-07-22 22:00:00,0.0,596.0,153.0,3928.0,0.0,1211.0
2023-07-22 23:00:00,0.0,717.0,122.0,3100.0,0.0,1195.0
2023-07-23 00:00:00,0.0,884.0,122.0,2710.0,0.0,1189.0
2023-07-23 01:00:00,0.0,879.0,124.0,2440.0,0.0,1195.0
2023-07-23 02:00:00,0.0,917.0,322.0,2292.0,2.0,1190.0
2023-07-23 03:00:00,0.0,1010.0,482.0,2229.0,40.0,1188.0
2023-07-23 04:00:00,0.0,945.0,553.0,2096.0,435.0,1196.0
2023-07-23 05:00:00,0.0,737.0,536.0,1987.0,1422.0,1191.0
2023-07-23 06:00:00,0.0,694.0,501.0,1861.0,2602.0,1188.0
2023-07-23 07:00:00,0.0,646.0,439.0,1701.0,3567.0,1186.0
2023-07-23 08:00:00,0.0,675.0,316.0,1896.0,4261.0,1190.0
2023-07-23 09:00:00,0.0,721.0,249.0,1999.0,4666.0,1193.0
2023-07-23 10:00:00,0.0,788.0,273.0,1888.0,4789.0,1187.0
2023-07-23 11:00:00,0.0,837.0,309.0,1993.0,4509.0,1189.0
2023-07-23 12:00:00,0.0,893.0,277.0,1862.0,4235.0,1187.0
2023-07-23 13:00:00,0.0,957.0,315.0,1985.0,3554.0,1191.0
2023-07-23 14:00:00,0.0,980.0,488.0,2201.0,2585.0,1195.0
2023-07-23 15:00:00,0.0,971.0,752.0,2634.0,1505.0,1294.0
2023-07-23 16:00:00,0.0,950.0,1032.0,3178.0,525.0,1329.0
2023-07-23 17:00:00,0.0,895.0,1056.0,3387.0,66.0,1248.0
2023-07-23 18:00:00,0.0,899.0,1262.0,3700.0,0.0,1253.0
2023-07-23 19:00:00,0.0,885.0,1275.0,3787.0,0.0,1259.0
2023-07-23 20:00:00,0.0,843.0,806.0,3733.0,0.0,1219.0
2023-07-23 21:00:00,0.0,940.0,461.0,3531.0,0.0,1273.0
2023-07-23 22:00:00,0.0,1025.0,225.0,3649.0,0.0,1221.0
2023-07-23 23:00:00,0.0,1100.0,167.0,3078.0,0.0,1188.0
2023-07-24 00:00:00,0.0,1256.0,171.0,2580.0,0.0,1190.0
2023-07-24 01:00:00,0.0,1229.0,176.0,2344.0,0.0,1195.0
2023-07-24 02:00:00,0.0,1272.0,371.0,2243.0,2.0,1195.0
2023-07-24 03:00:00,0.0,1170.0,496.0,2446.0,35.0,1201.0
2023-07-24 04:00:00,0.0,984.0,673.0,2942.0,421.0,1269.0
2023-07-24 05:00:00,0.0,832.0,646.0,3046.0,1415.0,1362.0
2023-07-24 06:00:00,0.0,706.0,586.0,3176.0,2600.0,1330.0
2023-07-24 07:00:00,0.0,706.0,512.0,3112.0,3585.0,1362.0
2023-07-24 08:00:00,0.0,708.0,326.0,3063.0,4288.0,1306.0
2023-07-24 09:00:00,0.0,673.0,279.0,2992.0,4710.0,1303.0
2023-07-24 10:00:00,0.0,677.0,285.0,3084.0,4858.0,1316.0
2023-07-24 11:00:00,0.0,792.0,280.0,3019.0,4758.0,1319.0
2023-07-24 12:00:00,0.0,821.0,291.0,2938.0,4363.0,1330.0
2023-07-24 13:00:00,0.0,750.0,314.0,2924.0,3666.0,1326.0
2023-07-24 14:00:00,0.0,616.0,425.0,3123.0,2700.0,1322.0
2023-07-24 15:00:00,0.0,542.0,637.0,3521.0,1439.0,1256.0
2023-07-24 16:00:00,0.0,447.0,934.0,3572.0,510.0,1326.0
2023-07-24 17:00:00,0.0,433.0,1054.0,3694.0,69.0,1287.0
2023-07-24 18:00:00,0.0,373.0,1019.0,3745.0,1.0,1287.0
2023-07-24 19:00:00,0.0,343.0,922.0,3730.0,0.0,1266.0
2023-07-24 20:00:00,0.0,293.0,806.0,3614.0,0.0,1219.0
2023-07-24 21:00:00,0.0,225.0,653.0,3583.0,0.0,1285.0
2023-07-24 22:00:00,0.0,189.0,314.0,3698.0,0.0,1264.0
2023-07-24 23:00:00,0.0,181.0,302.0,3244.0,0.0,1185.0
2023-07-25 00:00:00,0.0,194.0,204.0,3094.0,0.0,1187.0
2023-07-25 01:00:00,0.0,216.0,161.0,3032.0,0.0,1196.0
2023-07-25 02:00:00,0.0,248.0,348.0,3102.0,0.0,1189.0
2023-07-25 03:00:00,0.0,230.0,505.0,3021.0,34.0,1186.0
2023-07-25 04:00:00,0.0,212.0,642.0,3140.0,427.0,1257.0
2023-07-25 05:00:00,0.0,156.0,649.0,3019.0,1375.0,1508.0
2023-07-25 06:00:00,0.0,95.0,561.0,2978.0,2541.0,1565.0
2023-07-25 07:00:00,0.0,83.0,534.0,2869.0,3526.0,1591.0
2023-07-25 08:00:00,0.0,105.0,360.0,2826.0,4216.0,1605.0
2023-07-25 09:00:00,0.0,139.0,322.0,2902.0,4630.0,1605.0
2023-07-25 10:00:00,0.0,200.0,345.0,2995.0,4774.0,1609.0
2023-07-25 11:00:00,0.0,342.0,315.0,2993.0,4634.0,1595.0
2023-07-25 12:00:00,0.0,471.0,305.0,2927.0,4239.0,1626.0
2023-07-25 13:00:00,0.0,628.0,297.0,2763.0,3558.0,1617.0
2023-07-25 14:00:00,0.0,599.0,515.0,2988.0,2604.0,1600.0
2023-07-25 15:00:00,0.0,563.0,695.0,3255.0,1481.0,1497.0
2023-07-25 16:00:00,0.0,566.0,924.0,3358.0,511.0,1526.0
2023-07-25 17:00:00,0.0,620.0,954.0,3081.0,61.0,1532.0
2023-07-25 18:00:00,0.0,675.0,909.0,3231.0,0.0,1494.0
2023-07-25 19:00:00,0.0,717.0,898.0,3224.0,0.0,1414.0
2023-07-25 20:00:00,0.0,767.0,759.0,3174.0,0.0,1387.0
2023-07-25 21:00:00,0.0,793.0,472.0,3139.0,0.0,1386.0
2023-07-25 22:00:00,0.0,882.0,159.0,3030.0,0.0,1355.0
2023-07-25 23:00:00,0.0,951.0,151.0,2414.0,0.0,1373.0
2023-07-26 00:00:00,0.0,971.0,121.0,2555.0,0.0,1338.0
2023-07-26 01:00:00,0.0,946.0,126.0,2585.0,0.0,1330.0
2023-07-26 02:00:00,0.0,978.0,320.0,2481.0,0.0,1337.0
2023-07-26 03:00:00,0.0,989.0,363.0,2362.0,32.0,1342.0
2023-07-26 04:00:00,0.0,994.0,635.0,2645.0,426.0,1392.0
2023-07-26 05:00:00,0.0,915.0,689.0,2587.0,1302.0,1624.0
2023-07-26 06:00:00,0.0,796.0,567.0,2566.0,2373.0,1631.0
2023-07-26 07:00:00,0.0,760.0,529.0,2820.0,3296.0,1627.0
2023-07-26 08:00:00,0.0,793.0,287.0,2815.0,3970.0,1635.0
2023-07-26 09:00:00,0.0,923.0,282.0,2781.0,4403.0,1627.0
2023-07-26 10:00:00,0.0,1060.0,255.0,2725.0,4573.0,1630.0
2023-07-26 11:00:00,0.0,1177.0,265.0,2857.0,4346.0,1622.0
2023-07-26 12:00:00,0.0,1165.0,345.0,2932.0,3773.0,1695.0
2023-07-26 13:00:00,0.0,1158.0,342.0,2944.0,3213.0,1718.0
2023-07-26 14:00:00,0.0,1255.0,550.0,2942.0,2203.0,1632.0
2023-07-26 15:00:00,0.0,1398.0,631.0,2853.0,1242.0,1369.0
2023-07-26 16:00:00,0.0,1419.0,857.0,2991.0,498.0,1346.0
2023-07-26 17:00:00,0.0,1383.0,868.0,3062.0,73.0,1356.0
2023-07-26 18:00:00,0.0,1447.0,1078.0,3107.0,3.0,1374.0
2023-07-26 19:00:00,0.0,1494.0,754.0,3082.0,0.0,1413.0
2023-07-26 20:00:00,0.0,1559.0,622.0,2802.0,0.0,1366.0
2023-07-26 21:00:00,0.0,1658.0,365.0,2719.0,0.0,1354.0
2023-07-26 22:00:00,0.0,1864.0,192.0,2635.0,0.0,1351.0
2023-07-26 23:00:00,0.0,1949.0,144.0,1859.0,0.0,1338.0
2023-07-27 00:00:00,0.0,1808.0,144.0,2214.0,0.0,1185.0
2023-07-27 01:00:00,0.0,1739.0,146.0,2037.0,0.0,1186.0
2023-07-27 02:00:00,0.0,1703.0,343.0,1734.0,6.0,1186.0
2023-07-27 03:00:00,0.0,1584.0,499.0,1794.0,29.0,1188.0
2023-07-27 04:00:00,0.0,1559.0,677.0,1803.0,390.0,1259.0
2023-07-27 05:00:00,0.0,1320.0,717.0,1681.0,1380.0,1479.0
2023-07-27 06:00:00,0.0,1287.0,608.0,1569.0,2483.0,1479.0
2023-07-27 07:00:00,0.0,1369.0,384.0,1486.0,3444.0,1475.0
2023-07-27 08:00:00,0.0,1292.0,150.0,1468.0,4149.0,1449.0
2023-07-27 09:00:00,0.0,1362.0,122.0,1499.0,4674.0,1228.0
2023-07-27 10:00:00,0.0,1439.0,132.0,1494.0,4814.0,1094.0
2023-07-27 11:00:00,0.0,1459.0,123.0,1487.0,4771.0,1093.0
2023-07-27 12:00:00,0.0,1368.0,148.0,1533.0,4470.0,1094.0
2023-07-27 13:00:00,0.0,1303.0,279.0,1671.0,3822.0,1098.0
2023-07-27 14:00:00,0.0,1276.0,411.0,1953.0,2867.0,1097.0
2023-07-27 15:00:00,0.0,1263.0,573.0,2251.0,1611.0,1027.0
2023-07-27 16:00:00,0.0,1131.0,991.0,2359.0,514.0,1023.0
2023-07-27 17:00:00,0.0,1054.0,1042.0,2405.0,58.0,1028.0
2023-07-27 18:00:00,0.0,1037.0,1130.0,2411.0,2.0,1028.0
2023-07-27 19:00:00,0.0,960.0,955.0,2482.0,0.0,1030.0
2023-07-27 20:00:00,0.0,862.0,765.0,2350.0,0.0,1027.0
2023-07-27 21:00:00,0.0,922.0,434.0,2363.0,0.0,1030.0
2023-07-27 22:00:00,0.0,962.0,186.0,2937.0,0.0,942.0
2023-07-27 23:00:00,0.0,1035.0,122.0,2432.0,0.0,873.0
2023-07-28 00:00:00,0.0,1050.0,122.0,2121.0,0.0,872.0
2023-07-28 01:00:00,0.0,1105.0,123.0,2200.0,0.0,877.0
2023-07-28 02:00:00,0.0,1136.0,227.0,2270.0,2.0,876.0
2023-07-28 03:00:00,0.0,1088.0,397.0,2370.0,27.0,876.0
2023-07-28 04:00:00,0.0,1007.0,511.0,2451.0,403.0,967.0
2023-07-28 05:00:00,0.0,850.0,598.0,2845.0,1448.0,1163.0
2023-07-28 06:00:00,0.0,645.0,541.0,2561.0,2700.0,1164.0
2023-07-28 07:00:00,0.0,438.0,511.0,2391.0,3716.0,1161.0
2023-07-28 08:00:00,0.0,356.0,414.0,2344.0,4430.0,1164.0
2023-07-28 09:00:00,0.0,337.0,164.0,2190.0,4860.0,1155.0
2023-07-28 10:00:00,0.0,339.0,166.0,2015.0,5030.0,1162.0
2023-07-28 11:00:00,0.0,340.0,178.0,2017.0,4931.0,1169.0
2023-07-28 12:00:00,0.0,448.0,185.0,1967.0,4521.0,1170.0
2023-07-28 13:00:00,0.0,563.0,190.0,2060.0,3829.0,1166.0
2023-07-28 14:00:00,0.0,573.0,393.0,2287.0,2842.0,1105.0
2023-07-28 15:00:00,0.0,502.0,643.0,3157.0,1624.0,878.0
2023-07-28 16:00:00,0.0,387.0,998.0,3481.0,510.0,874.0
2023-07-28 17:00:00,0.0,381.0,1235.0,3512.0,53.0,879.0
2023-07-28 18:00:00,0.0,418.0,1581.0,3576.0,0.0,879.0
2023-07-28 19:00:00,0.0,431.0,1231.0,3388.0,0.0,875.0
2023-07-28 20:00:00,0.0,372.0,731.0,3465.0,0.0,878.0
2023-07-28 21:00:00,0.0,293.0,411.0,3660.0,0.0,873.0
2023-07-28 22:00:00,0.0,242.0,102.0,3800.0,0.0,714.0
2023-07-28 23:00:00,0.0,200.0,84.0,3467.0,0.0,497.0
2023-07-29 00:00:00,0.0,189.0,84.0,3284.0,0.0,502.0
2023-07-29 01:00:00,0.0,221.0,85.0,3348.0,0.0,501.0
2023-07-29 02:00:00,0.0,357.0,188.0,3309.0,1.0,502.0
2023-07-29 03:00:00,0.0,480.0,377.0,3060.0,26.0,501.0
2023-07-29 04:00:00,0.0,527.0,603.0,2874.0,395.0,575.0
2023-07-29 05:00:00,0.0,500.0,663.0,2573.0,1436.0,706.0
2023-07-29 06:00:00,0.0,520.0,588.0,2082.0,2677.0,705.0
2023-07-29 07:00:00,0.0,541.0,491.0,1639.0,3704.0,704.0
2023-07-29 08:00:00,0.0,514.0,378.0,1374.0,4428.0,702.0
2023-07-29 09:00:00,0.0,544.0,146.0,1290.0,4846.0,709.0
2023-07-29 10:00:00,0.0,503.0,165.0,1329.0,4982.0,708.0
2023-07-29 11:00:00,0.0,455.0,169.0,1397.0,4863.0,708.0
2023-07-29 12:00:00,0.0,454.0,173.0,1386.0,4458.0,709.0
2023-07-29 13:00:00,0.0,436.0,218.0,1453.0,3749.0,710.0
2023-07-29 14:00:00,0.0,438.0,464.0,1892.0,2773.0,678.0
2023-07-29 15:00:00,0.0,442.0,853.0,2844.0,1558.0,498.0
2023-07-29 16:00:00,0.0,436.0,1065.0,3599.0,489.0,498.0
2023-07-29 17:00:00,0.0,439.0,1168.0,3818.0,52.0,501.0
2023-07-29 18:00:00,0.0,364.0,1081.0,3842.0,1.0,500.0
2023-07-29 19:00:00,0.0,303.0,930.0,3732.0,0.0,503.0
2023-07-29 20:00:00,0.0,270.0,922.0,3607.0,0.0,499.0
2023-07-29 21:00:00,0.0,289.0,443.0,3449.0,0.0,490.0
2023-07-29 22:00:00,0.0,328.0,155.0,2965.0,0.0,488.0
2023-07-29 23:00:00,0.0,400.0,134.0,2932.0,0.0,390.0
2023-07-30 00:00:00,0.0,494.0,160.0,2521.0,0.0,299.0
2023-07-30 01:00:00,0.0,534.0,169.0,2336.0,0.0,299.0
2023-07-30 02:00:00,0.0,650.0,272.0,2218.0,5.0,299.0
2023-07-30 03:00:00,0.0,730.0,362.0,2117.0,28.0,300.0
2023-07-30 04:00:00,0.0,773.0,486.0,1884.0,384.0,300.0
2023-07-30 05:00:00,0.0,760.0,474.0,1544.0,1405.0,300.0
2023-07-30 06:00:00,0.0,764.0,328.0,1131.0,2628.0,299.0
2023-07-30 07:00:00,0.0,746.0,268.0,983.0,3628.0,299.0
2023-07-30 08:00:00,0.0,720.0,103.0,795.0,4326.0,298.0
2023-07-30 09:00:00,0.0,723.0,115.0,767.0,4715.0,299.0
2023-07-30 10:00:00,0.0,721.0,132.0,771.0,4819.0,301.0
2023-07-30 11:00:00,0.0,744.0,110.0,773.0,4730.0,300.0
2023-07-30 12:00:00,0.0,761.0,128.0,809.0,4336.0,300.0
2023-07-30 13:00:00,0.0,783.0,182.0,890.0,3628.0,300.0
2023-07-30 14:00:00,0.0,761.0,476.0,1135.0,2642.0,299.0
2023-07-30 15:00:00,0.0,784.0,676.0,1704.0,1495.0,299.0
2023-07-30 16:00:00,0.0,766.0,959.0,2474.0,455.0,299.0
2023-07-30 17:00:00,0.0,784.0,1092.0,2797.0,52.0,299.0
2023-07-30 18:00:00,0.0,723.0,1082.0,3062.0,2.0,299.0
2023-07-30 19:00:00,0.0,618.0,992.0,3112.0,0.0,299.0
2023-07-30 20:00:00,0.0,480.0,889.0,3259.0,0.0,298.0
2023-07-30 21:00:00,0.0,387.0,466.0,3334.0,0.0,300.0
2023-07-30 22:00:00,0.0,317.0,115.0,3054.0,0.0,300.0
2023-07-30 23:00:00,0.0,370.0,84.0,2972.0,0.0,300.0
2023-07-31 00:00:00,0.0,422.0,84.0,2608.0,0.0,299.0
2023-07-31 01:00:00,0.0,448.0,85.0,2522.0,0.0,299.0
2023-07-31 02:00:00,0.0,537.0,189.0,2520.0,1.0,300.0
2023-07-31 03:00:00,0.0,657.0,350.0,2342.0,23.0,299.0
2023-07-31 04:00:00,0.0,720.0,563.0,2675.0,366.0,370.0
2023-07-31 05:00:00,0.0,595.0,672.0,2829.0,1338.0,556.0
2023-07-31 06:00:00,0.0,633.0,629.0,2792.0,2548.0,557.0
2023-07-31 07:00:00,0.0,872.0,561.0,2162.0,3551.0,558.0
2023-07-31 08:00:00,0.0,997.0,203.0,1935.0,4278.0,559.0
2023-07-31 09:00:00,0.0,1018.0,135.0,1940.0,4695.0,558.0
2023-07-31 10:00:00,0.0,1095.0,163.0,2073.0,4785.0,556.0
2023-07-31 11:00:00,0.0,1043.0,152.0,2057.0,4643.0,560.0
2023-07-31 12:00:00,0.0,1047.0,153.0,2181.0,4173.0,557.0
