UTC time,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_wind_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast,avg_solar_production_forecast
2021-09-24 07:00:00,11720.26206,16.85033,2230.71246,1863.21005,84.37412,1690.83904,91.84085,0
2021-09-24 08:00:00,10109.48213,16.73321,2235.4304,1600.98994,85.6854,1468.55234,92.09903,0
2021-09-24 09:00:00,9040.4169,16.76892,2224.15581,1384.04002,84.62846,1235.01926,91.97133,0
2021-09-24 10:00:00,8790.19677,16.64832,2227.814,1171.93997,83.50857,1137.6274,96.16078,0
2021-09-24 11:00:00,9007.63715,16.55366,2228.12957,962.19,84.8976,1288.16267,88.93164,0
2021-09-24 12:00:00,9669.17975,16.72704,2234.74697,739.56999,85.35618,1503.50189,101.07066,0
2021-09-24 13:00:00,10195.93992,16.95919,2252.88479,551.51998,82.81215,1612.039,86.23484,45.96
2021-09-24 14:00:00,10306.28418,16.76631,2243.4197,454.98,84.61125,1414.29618,81.79723,2445.80996
2021-09-24 15:00:00,9450.02133,16.81095,2243.12815,365.35,82.65788,1161.15516,92.20684,7320.97011
2021-09-24 16:00:00,8967.16908,16.86665,2245.43655,402.83001,80.7611,958.97382,100.74428,9628.9102
2021-09-24 17:00:00,8785.83386,16.52019,2242.56538,424.86999,81.95325,713.03053,97.43986,10547.01983
2021-09-24 18:00:00,9201.13803,16.71807,2245.59229,430.45999,81.63577,833.37929,95.97839,10885.26976
2021-09-24 19:00:00,9962.7902,16.48758,2230.04705,391.73,82.99622,1103.47968,83.56531,10907.67963
2021-09-24 20:00:00,10773.04666,16.40981,2243.50597,440.16998,83.79369,1333.57086,79.93152,10776.06978
2021-09-24 21:00:00,11710.95499,16.41289,2240.80256,468.17998,83.94508,1672.56932,73.08294,10620.11023
2021-09-24 22:00:00,12716.34699,16.27994,2240.10084,532.65001,82.46682,2011.77947,75.43273,9974.64034
2021-09-24 23:00:00,13918.49328,16.53203,2230.44903,616.23999,83.76394,2554.56874,60.34154,8523.39981
2021-09-25 00:00:00,14784.74601,16.50918,2228.13381,685.02574,81.88932,3519.89358,61.7981,5948.43914
2021-09-25 01:00:00,15056.96937,16.23872,2235.80385,782.14922,81.67576,3885.69042,65.64276,2588.35984
2021-09-25 02:00:00,15000.78288,16.20366,2231.45718,835.54976,82.84564,3951.72656,67.19426,480.60357
2021-09-25 03:00:00,14480.38252,15.78513,2229.50762,825.97667,82.27068,3801.65631,69.57135,0
2021-09-25 04:00:00,13789.41893,15.81608,2238.65577,833.19173,82.1677,3327.51366,68.86673,0
2021-09-25 05:00:00,12267.56812,16.33301,2237.29887,863.32363,81.05006,2724.05573,69.03213,26.10842
2021-09-25 06:00:00,11448.17132,15.75512,2229.0172,851.59394,82.84462,2440.75689,69.86146,347.2914
2021-09-25 07:00:00,10241.15437,15.75299,2235.49005,892.28057,80.89845,2314.83146,70.07033,229.30134
2021-09-25 08:00:00,9453.31871,15.59889,2193.84199,825.95635,81.79022,2192.77459,71.62472,19.11701
2021-09-25 09:00:00,9140.34157,15.78455,2242.77408,741.03008,81.29397,2243.98451,69.13984,0
2021-09-25 10:00:00,8778.07734,15.57138,2241.79569,669.70137,80.00424,2231.84555,75.59659,47.94749
2021-09-25 11:00:00,8913.08256,15.70595,2250.89893,572.39617,81.05448,2327.62545,72.99983,49.76985
2021-09-25 12:00:00,9797.641,15.38894,2240.76652,517.72706,81.94541,2218.19746,70.86239,0
2021-09-25 13:00:00,10950.54567,15.7481,2253.26001,460.20805,80.30352,2066.46158,69.30415,404.28655
2021-09-25 14:00:00,11174.04123,15.53592,2259.69287,430.56528,81.82605,1834.68149,70.39478,3229.68177
2021-09-25 15:00:00,11310.68264,15.81693,2259.26386,433.44152,79.73909,1514.97154,73.62566,5827.35997
2021-09-25 16:00:00,10698.2498,15.53084,2251.13206,431.08176,77.91914,1124.06655,80.13171,7682.70526
2021-09-25 17:00:00,10843.81255,15.40444,2257.15038,425.96816,79.71664,902.56421,81.43156,8738.82509
2021-09-25 18:00:00,11295.06577,15.40979,2251.33435,450.65665,79.56538,1023.3689,71.47349,9733.19266
2021-09-25 19:00:00,11515.21923,15.97386,2254.06833,520.69599,80.35302,1291.91649,69.44436,10084.80461
2021-09-25 20:00:00,11424.91614,15.69085,2252.29022,569.82894,81.44942,1613.69444,61.70286,9488.3238
2021-09-25 21:00:00,11688.50919,15.92149,2259.63049,608.06325,81.37683,1927.97123,57.35194,9184.84244
2021-09-25 22:00:00,10982.64564,16.29434,2255.89054,616.0794,80.00554,2462.86168,55.14671,8806.47868
2021-09-25 23:00:00,10752.3636,16.26466,2261.84116,705.08771,80.91636,2869.34435,51.95704,7918.1308
2021-09-26 00:00:00,11845.14478,15.68267,2260.7836,846.25372,79.05931,3482.09469,51.04042,5564.21645
2021-09-26 01:00:00,12087.24842,15.49845,2268.20058,919.44917,79.5565,3725.43688,54.10159,2352.21089
2021-09-26 02:00:00,12098.07193,15.39525,2264.43551,926.19036,81.08538,3769.27947,55.69968,358.26801
2021-09-26 03:00:00,11494.87114,15.01851,2261.24891,901.22149,80.7575,3701.68584,58.12793,0
2021-09-26 04:00:00,10556.60056,15.2018,2269.62244,893.22342,81.23577,3357.44731,57.18084,0
2021-09-26 05:00:00,9037.95695,15.68343,2268.38048,939.93842,80.32844,2943.21754,57.02312,7.28407
2021-09-26 06:00:00,8348.37415,15.17959,2260.27147,952.57345,82.12052,2749.36007,57.52567,306.83068
2021-09-26 07:00:00,7664.6472,15.30428,2264.51782,1057.33816,80.27349,2663.12204,57.54363,141.50867
2021-09-26 08:00:00,7333.90016,15.22548,2222.35544,1035.21895,81.87894,2618.70098,59.07934,0
2021-09-26 09:00:00,7368.53283,15.42784,2270.48031,1002.58613,81.55884,2737.38401,57.05892,0
2021-09-26 10:00:00,7425.63329,15.1995,2271.05018,984.07388,80.9085,2743.86945,62.09729,27.43695
2021-09-26 11:00:00,7998.48398,15.43679,2278.9539,917.2847,82.00423,2815.33104,60.14684,87.05365
2021-09-26 12:00:00,9268.63837,15.25337,2268.95567,917.38638,82.80194,2587.07891,58.15263,0
2021-09-26 13:00:00,10817.53812,15.46225,2279.67773,909.67311,81.33904,2311.1392,56.95677,161.40945
2021-09-26 14:00:00,11693.78226,15.39473,2286.33225,937.2343,83.63785,1933.21559,58.17573,2647.66948
2021-09-26 15:00:00,11948.27285,15.52657,2285.45828,966.26578,81.8456,1581.17278,60.63804,5028.86919
2021-09-26 16:00:00,11312.49237,15.36159,2277.01991,993.77074,80.28991,1264.01576,66.24578,6900.59694
2021-09-26 17:00:00,10686.61009,15.37406,2282.33282,989.56059,82.34167,1033.71481,67.73845,8180.46574
2021-09-26 18:00:00,10410.96128,15.31826,2278.47289,998.38112,81.99468,1170.01823,59.48027,9428.88508
2021-09-26 19:00:00,10247.52935,15.55205,2278.62454,1029.38486,83.08975,1460.32811,57.79996,9935.01053
2021-09-26 20:00:00,9932.938,15.31847,2276.68413,1039.79896,84.30376,1792.17452,50.95704,9278.45164
2021-09-26 21:00:00,9923.26565,15.41348,2284.21454,1015.32661,84.24935,2147.60956,47.42536,8792.77746
2021-09-26 22:00:00,9267.64787,15.74763,2280.20801,970.41746,83.17977,2624.878,45.8647,8286.54471
2021-09-26 23:00:00,9220.3486,15.7225,2286.7098,1018.69142,84.3538,2975.51143,42.66821,7429.98248
2021-09-27 00:00:00,9896.26976,15.22864,2281.48028,1251.27944,81.7213,3514.02338,45.04492,5634.81545
2021-09-27 01:00:00,10041.81128,15.0535,2289.30456,1352.36819,82.07191,3698.25903,47.66944,2410.75416
2021-09-27 02:00:00,10229.61621,14.9456,2284.66797,1379.42129,83.39397,3736.88944,49.29349,382.19767
2021-09-27 03:00:00,9650.05254,14.58372,2281.55521,1364.20936,83.07465,3715.76368,51.75026,0
2021-09-27 04:00:00,8599.94476,14.76669,2289.856,1361.17032,83.51223,3438.03941,50.66803,0
2021-09-27 05:00:00,7177.21758,15.24388,2287.57695,1406.59133,82.6053,3122.51624,50.33023,14.18653
2021-09-27 06:00:00,6512.33895,14.74733,2279.70448,1389.50544,84.30156,2986.4291,50.65066,325.29239
2021-09-27 07:00:00,5915.32709,14.87062,2283.85255,1474.14907,82.35416,2936.70351,50.56221,155.37723
2021-09-27 08:00:00,6128.04308,14.79417,2240.49585,1401.84828,83.91495,2938.16507,52.08751,0
2021-09-27 09:00:00,6648.16872,15.00379,2288.75899,1313.56194,83.53747,3087.76558,50.32596,0
2021-09-27 10:00:00,7282.3024,14.79,2289.4416,1244.74973,82.84963,3096.50092,54.57383,4.10988
2021-09-27 11:00:00,8251.49904,15.01474,2297.4133,1123.50135,83.85076,3147.72124,52.98358,103.02203
2021-09-27 12:00:00,9569.64537,14.84333,2286.89215,1074.92668,84.64892,2863.47894,51.0692,0
2021-09-27 13:00:00,11142.26335,15.06825,2297.51266,1017.28667,83.0592,2545.62773,50.07529,88.81733
2021-09-27 14:00:00,12366.92971,15.01035,2304.08133,1015.37946,85.28076,2124.0686,51.36579,2462.54719
2021-09-27 15:00:00,12517.21836,15.12662,2302.77235,1011.10257,83.43066,1773.25068,53.39974,4770.19781
2021-09-27 16:00:00,11896.04759,14.97393,2294.14616,1005.3594,82.11929,1486.85613,58.50684,6651.18728
2021-09-27 17:00:00,10815.95271,14.98988,2299.23768,969.87837,83.8785,1241.29263,60.10697,8016.3521
2021-09-27 18:00:00,9924.87228,14.94492,2295.7224,964.63277,83.63551,1378.5345,52.79618,9369.24526
2021-09-27 19:00:00,9442.81652,15.14753,2295.37734,1001.63782,84.54298,1677.76481,51.31028,9932.89208
2021-09-27 20:00:00,8966.21117,14.92233,2293.34221,1026.51738,85.77772,2013.26101,44.96815,9274.52318
2021-09-27 21:00:00,8826.15188,15.02494,2301.22477,1021.20736,85.64166,2375.76735,41.89306,8785.29425
2021-09-27 22:00:00,8512.53436,15.33738,2296.63473,1011.97056,84.67277,2806.70924,40.69163,8302.22854
2021-09-27 23:00:00,8482.79735,15.31239,2303.76712,1093.28592,85.78701,3099.54436,37.49134,7484.04292
2021-09-25 00:00:00,15085.534,16.59741,2232.18606,674.89998,84.18021,3180.10268,33.52214,4844.99992
2021-09-25 01:00:00,16371.11657,16.72462,2226.12624,834.52001,84.4188,3661.80175,35.30746,698.02001
2021-09-25 02:00:00,16825.61032,16.50455,2239.29757,1037.66999,85.46619,3734.68312,36.9814,6.6
2021-09-25 03:00:00,16603.92147,16.6835,2230.70072,1109.23998,84.70177,3346.61779,39.49299,0
2021-09-25 04:00:00,15485.24176,16.66731,2230.39375,1184.69001,84.41214,2769.34089,38.15103,0
2021-09-25 05:00:00,14369.47519,16.83755,2233.56274,1288.91996,84.25675,2231.98327,37.46713,0
2021-09-25 06:00:00,13262.7209,16.66314,2216.44973,1270.54996,86.24053,1785.16718,37.43754,0
2021-09-25 07:00:00,11837.23365,16.72256,2225.46479,1197.27002,84.35576,1507.53575,37.1446,0
2021-09-25 08:00:00,10521.29492,16.60957,2230.1497,1196.40002,85.59492,1389.52373,38.6499,0
2021-09-25 09:00:00,9645.1008,16.65549,2218.93953,1158.77998,84.54978,1205.21393,37.38583,0
2021-09-25 10:00:00,9556.75825,16.5276,2222.42287,1091.65997,83.24949,1102.68634,40.11446,0
2021-09-25 11:00:00,9866.76237,16.43423,2222.91166,1023.97003,84.75002,1214.91341,39.21647,0
2021-09-25 12:00:00,10554.62335,16.55391,2229.48783,954.62998,85.23419,1406.69019,37.45552,0
2021-09-25 13:00:00,11060.03963,16.8026,2247.55904,875.01003,82.61278,1541.64379,36.84976,38.07
2021-09-25 14:00:00,11117.60767,16.62208,2238.35739,784.07997,84.40565,1380.04453,38.27773,2278.96009
2021-09-25 15:00:00,10142.93409,16.62574,2237.86806,659.92001,82.4011,1138.15099,39.48842,6930.55981
2021-09-25 16:00:00,9324.3838,16.67506,2240.13496,572.29999,80.34324,933.71805,43.63333,9192.27988
2021-09-25 17:00:00,8857.76001,16.38258,2237.56149,520.66,81.65059,693.81816,45.43999,10073.60005
2021-09-25 18:00:00,8970.14968,16.57542,2240.25944,547.08,81.32813,841.57455,39.95,10221.90004
2021-09-25 19:00:00,9346.44917,16.40832,2224.91144,581.22002,82.78913,1113.15488,38.83774,10254.70026
2021-09-25 20:00:00,9874.86826,16.30909,2238.33105,656.84,83.55123,1322.07602,33.45808,10136.95972
2021-09-25 21:00:00,10533.16426,16.29814,2235.80221,744.76001,83.8328,1633.15316,31.2605,9863.71964
2021-09-25 22:00:00,11286.14898,16.15948,2235.17202,891.21002,82.16658,1940.23652,30.74948,9180.55003
2021-09-25 23:00:00,12358.0152,16.43812,2225.35573,1083.51002,83.46537,2465.39242,27.54189,7741.04986
2021-09-26 00:00:00,13620.10917,16.31079,2221.84987,1350.43752,81.45892,3419.16955,32.84897,5493.24187
2021-09-26 01:00:00,13941.41046,15.92949,2230.70277,1455.64205,81.40123,3766.71056,34.58527,2242.18882
2021-09-26 02:00:00,13819.38557,15.85637,2222.94783,1483.16099,82.49988,3791.98632,36.26212,268.98575
2021-09-26 03:00:00,13396.36504,15.7036,2222.88641,1469.45308,81.73293,3610.73694,38.77691,0
2021-09-26 04:00:00,12865.62922,15.75343,2233.33289,1467.15649,81.76604,3161.18964,37.41977,0
2021-09-26 05:00:00,11715.79761,16.18449,2229.57942,1515.32002,80.70726,2635.63897,36.71566,0
2021-09-26 06:00:00,11210.47833,15.54376,2221.39834,1495.85738,82.70851,2353.50465,36.66562,274.40586
2021-09-26 07:00:00,10404.78561,15.48613,2231.56856,1584.2197,80.51282,2216.46946,36.36073,105.62797
2021-09-26 08:00:00,9853.41599,15.22792,2187.83841,1506.67242,81.56441,2114.64786,37.86486,0
2021-09-26 09:00:00,9857.6637,15.68929,2238.14118,1412.65497,80.86671,2134.96748,36.62986,0
2021-09-26 10:00:00,9881.16745,15.49287,2235.21406,1339.15953,79.77749,2076.00985,39.26974,52.92523
2021-09-26 11:00:00,10166.85238,15.53872,2246.68916,1209.51511,80.87433,2186.51541,38.41219,60.00641
2021-09-26 12:00:00,11112.06405,15.1413,2233.83164,1155.92221,81.58498,2140.55445,36.6602,0
2021-09-26 13:00:00,11956.40071,15.52777,2249.93773,1092.2683,79.80093,2025.84052,36.07711,252.13421
2021-09-26 14:00:00,11383.9873,15.4286,2255.92657,1089.1817,81.5214,1752.55228,37.51312,2946.04683
2021-09-26 15:00:00,10985.63079,15.70137,2255.22308,1079.46372,79.5464,1421.65452,38.67571,5491.9594
2021-09-26 16:00:00,9808.16972,15.49502,2247.09291,1068.54684,77.5118,1092.64806,42.76441,7422.27564
2021-09-26 17:00:00,9569.63552,15.41127,2253.02961,1025.27832,79.34482,858.5732,44.58313,8643.16949
2021-09-26 18:00:00,10036.00999,15.30391,2244.1722,1014.08812,79.01403,974.58927,39.19952,9769.775
2021-09-26 19:00:00,10298.86716,15.9115,2250.6172,1046.99908,80.00269,1249.04144,38.10908,10162.50485
2021-09-26 20:00:00,10368.89491,15.74948,2248.59845,1069.8805,81.05818,1569.33774,32.78565,9435.56985
2021-09-26 21:00:00,10756.08234,15.92112,2255.77998,1061.21275,80.89485,1907.16109,30.63934,8901.56996
2021-09-26 22:00:00,10042.8033,16.22534,2251.21341,1053.44229,79.51956,2388.95871,30.16865,8341.79307
2021-09-26 23:00:00,10024.08154,16.02725,2257.09374,1137.45077,80.75164,2804.64883,26.96063,7418.12881
2021-09-27 00:00:00,11001.60157,15.49323,2255.68252,1531.81863,78.72011,3364.35771,33.15998,5442.33584
2021-09-27 01:00:00,11099.91203,15.30698,2263.65408,1628.15131,79.30374,3620.89786,34.91893,2282.30885
2021-09-27 02:00:00,11070.29097,15.21247,2259.26741,1633.72003,80.92796,3676.05789,36.59443,318.52639
2021-09-27 03:00:00,10640.64917,14.82124,2256.30616,1607.30288,80.51442,3596.16459,39.10774,0
2021-09-27 04:00:00,10012.49184,15.03733,2265.35316,1589.22732,81.08761,3254.50836,37.75762,0
2021-09-27 05:00:00,9184.01304,15.51282,2263.87383,1632.06132,80.17317,2861.17088,37.06285,0.12982
2021-09-27 06:00:00,8804.28356,15.0106,2255.1794,1603.02133,82.05382,2667.44594,37.02226,308.37336
2021-09-27 07:00:00,8094.97031,15.11916,2260.44127,1699.54822,80.1269,2563.46779,36.72289,140.38453
2021-09-27 08:00:00,7946.29207,15.07772,2218.17024,1620.57258,81.88107,2498.17282,38.22756,0
2021-09-27 09:00:00,8331.56367,15.30471,2266.87412,1528.41206,81.50713,2574.71587,36.97913,0
2021-09-27 10:00:00,8953.32859,15.0616,2266.6025,1459.39961,80.9459,2561.80075,39.66001,29.06743
2021-09-27 11:00:00,9757.6337,15.33628,2275.22541,1329.37087,82.05126,2655.22222,38.78377,102.43982
2021-09-27 12:00:00,10829.5219,15.1633,2264.58757,1289.08036,82.80406,2491.54706,37.02765,0
2021-09-27 13:00:00,11575.00094,15.37618,2276.25827,1238.44844,81.32723,2265.0621,36.43408,71.27175
2021-09-27 14:00:00,11249.09196,15.32189,2282.93067,1258.11091,83.82626,1885.94038,37.86637,2434.66093
2021-09-27 15:00:00,10624.44421,15.44449,2282.10597,1260.47665,82.07943,1501.79108,39.05119,4740.02707
2021-09-27 16:00:00,9462.58789,15.30215,2273.30425,1264.20578,80.28969,1170.46327,43.16586,6626.85108
2021-09-27 17:00:00,8666.0969,15.33454,2279.17816,1225.27255,82.54268,949.60395,44.97901,7999.69197
2021-09-27 18:00:00,8569.31729,15.28115,2274.22668,1216.44263,81.99755,1129.72538,39.54625,9344.56611
2021-09-27 19:00:00,8710.72174,15.45236,2275.37733,1247.38229,83.25692,1459.94063,38.44573,9896.16641
2021-09-27 20:00:00,8791.34262,15.22887,2273.28405,1267.94656,84.4544,1804.02245,33.09632,9199.76985
2021-09-27 21:00:00,9062.76873,15.32214,2280.83602,1247.73095,84.38558,2143.64685,30.92632,8638.88683
2021-09-27 22:00:00,8806.63893,15.63343,2276.56879,1233.09569,83.24789,2568.43111,30.437,8092.76387
2021-09-27 23:00:00,8968.60519,15.58632,2282.92398,1309.73643,84.59978,2885.78902,27.22918,7261.84432
2021-09-28 00:00:00,9544.21064,15.03944,2277.05676,2374.85059,81.81925,3281.48553,33.29778,5465.02599
2021-09-28 01:00:00,9504.70882,14.86705,2285.46333,2419.99949,82.24423,3485.8709,35.06675,2386.42903
2021-09-28 02:00:00,9499.55094,14.77371,2280.15355,2303.28662,83.63616,3530.60378,36.74166,414.17299
2021-09-28 03:00:00,9057.54189,14.39411,2277.2888,2223.04567,83.22056,3508.69127,39.25432,0
2021-09-28 04:00:00,8405.94295,14.62148,2286.26865,2141.89969,83.75462,3254.84017,37.9073,0
2021-09-28 05:00:00,7719.41047,15.07826,2283.6934,2195.3995,82.8328,2968.05915,37.21667,27.30042
2021-09-28 06:00:00,7416.69074,14.59163,2275.23401,2169.08002,84.62522,2825.67705,37.18026,347.11992
2021-09-28 07:00:00,6825.95496,14.6899,2280.41999,2377.99935,82.56752,2720.72866,36.88333,175.76921
2021-09-28 08:00:00,7020.35426,14.64969,2236.90195,2347.07206,84.27374,2648.23467,38.38824,0
2021-09-28 09:00:00,7750.60936,14.88999,2285.77849,2322.20375,83.82493,2742.46627,37.13387,0
2021-09-28 10:00:00,8802.12446,14.65164,2285.58344,2329.79614,83.22827,2752.71733,39.83291,0
2021-09-28 11:00:00,9940.5998,14.91756,2294.28812,2228.57294,84.23025,2888.99996,38.9484,147.77334
2021-09-28 12:00:00,11075.6709,14.74906,2283.1279,2291.55131,84.97674,2712.91219,37.19044,0
2021-09-28 13:00:00,11778.57886,14.96848,2294.68914,2335.5634,83.35558,2431.80768,36.59223,0
2021-09-28 14:00:00,11616.03133,14.93109,2301.25535,2492.81415,85.77021,1951.86159,38.02288,1901.11899
2021-09-28 15:00:00,10842.06496,15.04101,2299.98049,2556.56405,83.95802,1512.23623,39.21755,3936.91293
2021-09-28 16:00:00,9674.91056,14.90272,2290.97867,2634.05366,82.42301,1196.28861,43.34372,5751.71964
2021-09-28 17:00:00,8558.62866,14.9484,2296.65493,2598.51584,84.35714,985.2426,45.1544,7258.74583
2021-09-28 18:00:00,8029.14404,14.89979,2292.03159,2567.67369,83.92078,1190.18354,39.69987,8827.91825
2021-09-28 19:00:00,7939.54727,15.05362,2292.68703,2536.17342,84.97676,1535.17024,38.59488,9565.43121
2021-09-28 20:00:00,7905.31321,14.84681,2290.49411,2496.40546,86.19832,1869.53849,33.23396,8946.75515
2021-09-28 21:00:00,8104.70556,14.94332,2298.4209,2356.6772,86.02914,2193.91273,31.05347,8410.11453
2021-09-28 22:00:00,8117.67226,15.24331,2293.53412,2254.61115,85.00156,2578.58903,30.55589,7911.31396
2021-09-28 23:00:00,8343.29053,15.18762,2300.54503,2260.14951,86.30013,2864.99906,27.34815,7181.59864
2021-09-26 00:00:00,10161.38909,17.69557,2240.36946,1337.78001,84.28939,2802.10251,59.11481,4309.78998
2021-09-26 01:00:00,11772.86699,17.77645,2232.90866,1780.06996,84.73281,3270.4849,66.75082,561.94998
2021-09-26 02:00:00,12897.33435,17.54364,2246.11233,2336.83996,86.04646,3482.91941,65.7863,4.66
2021-09-26 03:00:00,13656.1719,17.66991,2240.17714,2490.98999,85.74166,3322.58112,67.52602,0
2021-09-26 04:00:00,13245.54514,17.64654,2242.16873,2666.18008,85.44134,2871.50869,66.18804,0
2021-09-26 05:00:00,12571.63909,17.77946,2246.59593,2769.98998,85.71846,2315.58283,69.33832,0
2021-09-26 06:00:00,11613.93514,17.65412,2228.98294,2786.16009,87.52114,1837.60839,67.02434,0
2021-09-26 07:00:00,10262.8787,17.60406,2239.83194,2702.42003,86.05281,1523.49301,69.40711,0
2021-09-26 08:00:00,9030.54221,17.48313,2239.68466,2783.5199,87.42187,1363.49002,70.72895,0
2021-09-26 09:00:00,8404.09003,17.56803,2236.66554,2728.41005,86.42602,1191.71486,68.81559,0
2021-09-26 10:00:00,8071.37865,17.40434,2236.41193,2658.86992,84.86339,1062.64555,74.23202,0
2021-09-26 11:00:00,8143.37376,17.30763,2239.20871,2568.38996,86.30536,1093.62889,70.84278,0
2021-09-26 12:00:00,8464.76902,17.32212,2244.27102,2430.58996,87.11212,1193.08676,71.87469,0
2021-09-26 13:00:00,8756.54625,17.59509,2262.92847,2245.71007,84.20541,1315.8979,67.72216,31.05
2021-09-26 14:00:00,8760.65376,17.41942,2255.35097,2049.77998,85.80496,1257.43817,67.61159,2074.76994
2021-09-26 15:00:00,7913.88594,17.32087,2255.32572,1644.12995,83.51595,1092.87223,72.02835,6607.53971
2021-09-26 16:00:00,7063.93896,17.36788,2256.86838,1300.60002,81.84878,870.72975,78.55455,8912.31001
2021-09-26 17:00:00,6395.63753,17.11009,2255.93067,1063.28003,82.71873,623.05187,78.96226,9707.49969
2021-09-26 18:00:00,6037.71499,17.31867,2257.7253,1086.24996,82.62538,740.06711,71.63412,10011.66018
2021-09-26 19:00:00,6098.41861,17.25602,2243.61175,1028.89003,83.64524,1033.77687,67.47321,10068.23978
2021-09-26 20:00:00,6474.00914,17.09717,2259.2842,1139.16,84.41174,1312.74712,60.99332,10063.16993
2021-09-26 21:00:00,7205.72764,17.07697,2258.63872,1552.26002,84.75856,1625.74825,56.43618,9931.50005
2021-09-26 22:00:00,7914.01856,16.87186,2254.72173,2106.95992,83.03774,1883.18898,55.52096,9377.50966
2021-09-26 23:00:00,8874.64551,17.22043,2248.25776,2774.33996,84.04572,2238.07914,49.79079,8013.67984
2021-09-27 00:00:00,9155.38021,17.07971,2241.88346,3367.91374,82.31455,3106.90029,55.70133,5572.08201
2021-09-27 01:00:00,9592.20258,16.66583,2254.15009,3523.5265,82.23701,3458.50875,59.10196,2342.65388
2021-09-27 02:00:00,9950.95572,16.33223,2240.33383,3525.93248,83.60631,3550.9228,60.67986,355.73984
2021-09-27 03:00:00,10154.12517,16.49147,2245.45088,3484.65166,82.78326,3458.00544,63.08594,0
2021-09-27 04:00:00,10123.12028,16.5465,2257.03559,3424.83843,82.39952,3069.58452,62.24391,0
2021-09-27 05:00:00,9499.17884,16.94391,2246.05309,3431.48035,81.63328,2600.75118,62.22618,5.15594
2021-09-27 06:00:00,9185.67424,16.12446,2236.44169,3260.84248,83.63029,2318.44037,62.87031,293.87407
2021-09-27 07:00:00,8572.04628,16.06734,2251.94611,3292.99187,81.72991,2168.57161,62.97099,130.59077
2021-09-27 08:00:00,8475.17875,15.94987,2203.93658,3034.34363,82.81985,2063.11472,64.51479,0
2021-09-27 09:00:00,8927.45885,16.38392,2261.55861,2755.20582,82.18583,2047.4446,62.29314,0
2021-09-27 10:00:00,9076.24091,16.11961,2249.14552,2525.43195,80.5765,1908.6872,67.94604,39.26679
2021-09-27 11:00:00,9170.02932,16.27633,2262.73642,2216.05887,82.15931,1963.50024,65.71557,71.18601
2021-09-27 12:00:00,9494.33849,16.07798,2255.3178,2055.20717,83.01171,1901.25411,63.6593,0
2021-09-27 13:00:00,9646.6612,16.22081,2268.71448,1882.26998,80.823,1813.82477,62.30644,238.79508
2021-09-27 14:00:00,8954.04627,16.34291,2269.7244,1875.18519,82.66452,1561.23254,63.4698,2842.90558
2021-09-27 15:00:00,8556.0861,16.23795,2268.36478,1814.45169,80.47593,1264.77982,66.2651,5301.25453
2021-09-27 16:00:00,7692.06749,16.41519,2258.96603,1763.61858,78.07598,992.56495,72.26205,7166.09341
2021-09-27 17:00:00,7496.51968,16.63683,2272.26634,1650.928,80.18766,768.2308,73.67117,8362.91671
2021-09-27 18:00:00,7548.24324,16.36128,2257.77908,1620.69112,79.90917,913.93452,64.67649,9513.66782
2021-09-27 19:00:00,7544.77459,16.36344,2267.10221,1685.08324,81.23068,1241.8569,62.84505,9966.61082
2021-09-27 20:00:00,7565.07948,16.40104,2264.78125,1762.15729,82.19197,1596.39456,55.61281,9322.89917
2021-09-27 21:00:00,7976.22385,16.36109,2275.08277,1788.60656,82.52949,1923.33492,51.72619,8865.88437
2021-09-27 22:00:00,7695.71878,16.8586,2265.93067,1882.22372,80.54425,2290.16276,49.88626,8359.97655
2021-09-27 23:00:00,7606.92152,16.63959,2273.55117,2049.81114,81.78906,2601.761,46.69272,7468.96167
2021-09-28 00:00:00,7813.19661,16.0929,2267.91844,3317.32222,79.7848,2993.07105,48.77606,5496.58463
2021-09-28 01:00:00,7903.22687,15.87414,2276.32924,3417.50675,80.42683,3262.70921,51.67232,2356.61737
2021-09-28 02:00:00,8147.26831,15.78368,2271.12074,3333.89135,82.05834,3338.59604,53.28021,366.20992
2021-09-28 03:00:00,8168.4561,15.37912,2268.22992,3268.05882,81.49802,3297.29677,55.71924,0
2021-09-28 04:00:00,7909.18731,15.62614,2277.47334,3189.56477,82.15771,3021.13779,54.72111,0
2021-09-28 05:00:00,7660.66928,16.12335,2275.25448,3236.70618,81.21887,2717.52252,54.49537,14.6615
2021-09-28 06:00:00,7524.76298,15.58545,2266.59827,3141.55946,83.2533,2504.35484,54.92914,330.89241
2021-09-28 07:00:00,7059.90496,15.675,2272.13722,3309.56004,81.13399,2350.04885,54.90691,152.05661
2021-09-28 08:00:00,7445.94198,15.65728,2228.99536,3170.21216,83.01135,2267.25223,56.43869,0
2021-09-28 09:00:00,8397.33082,15.92461,2277.83573,3026.80023,82.49645,2293.8886,54.51604,0
2021-09-28 10:00:00,9244.51016,15.64699,2277.56097,2928.50476,82.03287,2218.32618,59.25586,0
2021-09-28 11:00:00,9753.24882,15.96038,2286.5157,2711.05413,83.14279,2323.70792,57.44144,131.35522
2021-09-28 12:00:00,10064.56098,15.77654,2275.01562,2676.2154,83.80677,2209.45312,55.47738,0
2021-09-28 13:00:00,9920.37902,15.99293,2287.15873,2619.85758,82.25023,1996.00601,54.3578,0
