UTC time,Local time,net_generation,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
05/15/2020 16:00:00,2020-05-15 09:00:00,14768,20,2897,1629,42,0,6983,3197,0
05/15/2020 17:00:00,2020-05-15 10:00:00,16634,19,3006,1628,42,0,9158,2781,0
05/15/2020 18:00:00,2020-05-15 11:00:00,17500,15,2899,1628,42,0,10331,2585,0
05/15/2020 19:00:00,2020-05-15 12:00:00,17864,15,3323,1626,42,0,10599,2259,0
05/15/2020 20:00:00,2020-05-15 13:00:00,17602,16,2778,1626,42,0,10702,2439,0
05/15/2020 21:00:00,2020-05-15 14:00:00,18354,16,3157,1629,42,0,10908,2603,0
05/15/2020 22:00:00,2020-05-15 15:00:00,18232,16,2975,1629,42,0,10731,2840,0
05/15/2020 23:00:00,2020-05-15 16:00:00,18113,16,3173,1630,42,0,9898,3354,0
05/16/2020 00:00:00,2020-05-15 17:00:00,18188,17,3701,1630,42,0,9063,3735,0
05/16/2020 01:00:00,2020-05-15 18:00:00,16313,16,4435,1631,42,0,6196,3994,0
05/16/2020 02:00:00,2020-05-15 19:00:00,13424,16,6014,1633,42,0,1392,4327,0
05/16/2020 03:00:00,2020-05-15 20:00:00,12438,18,6442,1629,41,0,8,4299,0
05/16/2020 04:00:00,2020-05-15 21:00:00,12061,18,6012,1629,41,0,0,4363,0
05/16/2020 05:00:00,2020-05-15 22:00:00,11114,18,5273,1628,41,0,0,4160,0
05/16/2020 06:00:00,2020-05-15 23:00:00,9954,18,4260,1618,41,0,0,4021,0
05/16/2020 07:00:00,2020-05-16 00:00:00,9174,18,3576,1618,41,0,0,3927,0
05/16/2020 08:00:00,2020-05-16 01:00:00,8469,18,3159,1618,41,0,0,3638,0
05/16/2020 09:00:00,2020-05-16 02:00:00,7790,19,2332,1618,41,0,0,3787,0
05/16/2020 10:00:00,2020-05-16 03:00:00,8035,18,2603,1620,41,0,0,3761,0
05/16/2020 11:00:00,2020-05-16 04:00:00,7453,20,2578,1621,41,0,0,3207,0
05/16/2020 12:00:00,2020-05-16 05:00:00,7066,19,2862,1621,41,0,0,2540,0
05/16/2020 13:00:00,2020-05-16 06:00:00,7253,19,2929,1622,41,0,258,2384,0
05/16/2020 14:00:00,2020-05-16 07:00:00,9394,17,2269,1617,41,0,3798,1652,0
05/16/2020 15:00:00,2020-05-16 08:00:00,13161,19,2185,1620,41,0,7918,1377,0
05/16/2020 16:00:00,2020-05-16 09:00:00,14211,19,2231,1618,43,0,9059,1241,0
05/16/2020 17:00:00,2020-05-16 10:00:00,14883,20,2216,1620,43,0,10091,893,0
05/16/2020 18:00:00,2020-05-16 11:00:00,15330,20,2258,1619,42,0,10414,977,0
05/16/2020 19:00:00,2020-05-16 12:00:00,15605,21,2269,1620,42,0,10748,905,0
05/16/2020 20:00:00,2020-05-16 13:00:00,15741,20,2220,1620,42,0,10823,1016,0
05/16/2020 21:00:00,2020-05-16 14:00:00,15648,21,2518,1621,42,0,10261,1185,0
05/16/2020 22:00:00,2020-05-16 15:00:00,14632,22,2441,1620,3,0,9251,1295,0
05/16/2020 23:00:00,2020-05-16 16:00:00,14773,20,2512,1620,2,0,8468,2151,0
05/17/2020 00:00:00,2020-05-16 17:00:00,13966,19,2941,1620,42,0,6994,2350,0
05/17/2020 01:00:00,2020-05-16 18:00:00,13485,18,4597,1620,0,0,5050,2200,0
05/17/2020 02:00:00,2020-05-16 19:00:00,11832,19,6367,1651,42,0,1149,2605,0
05/17/2020 03:00:00,2020-05-16 20:00:00,11804,19,7264,1650,42,0,0,2853,0
05/17/2020 04:00:00,2020-05-16 21:00:00,11181,18,6448,1663,41,0,0,3043,0
05/17/2020 05:00:00,2020-05-16 22:00:00,10189,20,5697,1809,42,0,0,2652,0
05/17/2020 06:00:00,2020-05-16 23:00:00,9071,20,4615,1958,42,0,0,2440,0
05/17/2020 07:00:00,2020-05-17 00:00:00,8074,21,3971,2107,0,0,0,2010,0
05/17/2020 08:00:00,2020-05-17 01:00:00,7898,18,3305,2248,42,0,0,2318,0
05/17/2020 09:00:00,2020-05-17 02:00:00,7569,19,2872,2260,42,0,0,2408,0
05/17/2020 10:00:00,2020-05-17 03:00:00,7003,20,2482,2258,42,0,0,2234,0
05/17/2020 11:00:00,2020-05-17 04:00:00,7209,19,2758,2256,42,0,0,2169,0
05/17/2020 12:00:00,2020-05-17 05:00:00,6768,19,2665,2258,43,0,0,1821,0
05/17/2020 13:00:00,2020-05-17 06:00:00,7024,18,2939,2272,43,0,228,1525,0
05/17/2020 14:00:00,2020-05-17 07:00:00,9602,16,2424,2277,43,0,3589,1253,0
05/17/2020 15:00:00,2020-05-17 08:00:00,12755,19,2124,2276,43,0,7325,968,0
05/17/2020 16:00:00,2020-05-17 09:00:00,14228,19,2198,2279,43,0,8572,1117,0
05/17/2020 17:00:00,2020-05-17 10:00:00,15117,18,2066,2277,43,0,9548,1164,0
05/17/2020 18:00:00,2020-05-17 11:00:00,15687,19,2190,2276,42,0,9763,1397,0
05/17/2020 19:00:00,2020-05-17 12:00:00,16404,19,2309,2272,42,0,10172,1590,0
05/17/2020 20:00:00,2020-05-17 13:00:00,15853,19,2171,2270,42,0,9650,1700,0
05/17/2020 21:00:00,2020-05-17 14:00:00,16448,19,2277,2269,42,0,9715,2126,0
05/17/2020 22:00:00,2020-05-17 15:00:00,16295,18,2131,2271,2,0,8986,2888,0
05/17/2020 23:00:00,2020-05-17 16:00:00,16428,19,2631,2273,2,0,8610,2892,0
05/18/2020 00:00:00,2020-05-17 17:00:00,16023,20,3196,2271,41,0,7600,2896,0
05/18/2020 01:00:00,2020-05-17 18:00:00,13983,18,3583,2271,41,0,4857,3214,0
05/18/2020 02:00:00,2020-05-17 19:00:00,11048,17,4817,2275,0,0,1109,2832,0
05/18/2020 03:00:00,2020-05-17 20:00:00,10426,19,5247,2273,41,0,0,2848,0
05/18/2020 04:00:00,2020-05-17 21:00:00,9995,19,4911,2273,41,0,0,2784,0
05/18/2020 05:00:00,2020-05-17 22:00:00,9192,20,4409,2274,41,0,0,2480,0
05/18/2020 06:00:00,2020-05-17 23:00:00,8858,20,4315,2275,42,0,0,2240,0
05/18/2020 07:00:00,2020-05-18 00:00:00,7990,19,3722,2273,41,0,0,1967,0
05/18/2020 08:00:00,2020-05-18 01:00:00,7770,20,3526,2272,42,0,0,1943,0
05/18/2020 09:00:00,2020-05-18 02:00:00,7289,21,3210,2272,0,0,0,1820,0
05/18/2020 10:00:00,2020-05-18 03:00:00,7148,19,3192,2269,41,0,0,1660,0
05/18/2020 11:00:00,2020-05-18 04:00:00,7085,20,3274,2272,41,0,0,1515,0
05/18/2020 12:00:00,2020-05-18 05:00:00,7429,21,3675,2275,42,0,0,1454,0
05/18/2020 13:00:00,2020-05-18 06:00:00,7858,19,3710,2275,41,0,291,1523,0
05/18/2020 14:00:00,2020-05-18 07:00:00,9805,19,3742,2271,41,0,2498,1234,0
05/18/2020 15:00:00,2020-05-18 08:00:00,12533,19,3219,2270,40,0,5610,1376,0
05/18/2020 16:00:00,2020-05-18 09:00:00,13994,20,3035,2269,41,0,7123,1506,0
05/18/2020 17:00:00,2020-05-18 10:00:00,15150,20,2924,2271,42,0,8350,1544,0
05/18/2020 18:00:00,2020-05-18 11:00:00,15865,21,3084,2271,42,0,8490,1958,0
05/18/2020 19:00:00,2020-05-18 12:00:00,17016,19,3011,2270,3,0,9163,2549,0
05/18/2020 20:00:00,2020-05-18 13:00:00,17408,18,3039,2274,42,0,9307,2729,0
05/18/2020 21:00:00,2020-05-18 14:00:00,17035,17,3012,2273,41,0,9364,2328,0
05/18/2020 22:00:00,2020-05-18 15:00:00,17412,16,3410,2273,42,0,9179,2491,0
05/18/2020 23:00:00,2020-05-18 16:00:00,16977,16,3842,2269,42,0,8365,2444,0
05/19/2020 00:00:00,2020-05-18 17:00:00,17250,17,4578,2271,42,0,7691,2652,0
05/19/2020 01:00:00,2020-05-18 18:00:00,14604,16,4935,2272,42,0,4843,2496,0
05/19/2020 02:00:00,2020-05-18 19:00:00,11121,17,5809,2275,1,0,914,2104,0
05/19/2020 03:00:00,2020-05-18 20:00:00,10516,17,6320,2273,42,0,0,1871,0
05/19/2020 04:00:00,2020-05-18 21:00:00,11495,17,6392,2273,42,0,0,2789,0
05/19/2020 05:00:00,2020-05-18 22:00:00,10955,17,5294,2273,42,0,0,3348,0
05/19/2020 06:00:00,2020-05-18 23:00:00,10411,18,4434,2274,42,0,0,3662,0
05/19/2020 07:00:00,2020-05-19 00:00:00,9551,17,3617,2274,0,0,0,3661,0
05/19/2020 08:00:00,2020-05-19 01:00:00,8962,18,3130,2272,0,0,0,3562,0
05/19/2020 09:00:00,2020-05-19 02:00:00,8787,18,2830,2272,42,0,0,3641,0
05/19/2020 10:00:00,2020-05-19 03:00:00,8635,20,2876,2274,42,0,0,3443,0
05/19/2020 11:00:00,2020-05-19 04:00:00,8242,21,2654,2275,43,0,0,3271,0
05/19/2020 12:00:00,2020-05-19 05:00:00,8337,22,2711,2278,42,0,0,3306,0
05/19/2020 13:00:00,2020-05-19 06:00:00,8732,22,2972,2274,42,0,289,3132,0
05/19/2020 14:00:00,2020-05-19 07:00:00,11843,22,3056,2270,42,0,4003,2451,0
05/19/2020 15:00:00,2020-05-19 08:00:00,14890,21,3187,2271,43,0,7296,2073,0
05/19/2020 16:00:00,2020-05-19 09:00:00,15756,22,3148,2271,2,0,8197,2116,0
05/19/2020 17:00:00,2020-05-19 10:00:00,15073,23,3167,2273,42,0,7344,2224,0
05/19/2020 18:00:00,2020-05-19 11:00:00,15497,22,3000,2273,41,0,7631,2530,0
05/19/2020 19:00:00,2020-05-19 12:00:00,15573,22,2736,2274,41,0,7783,2718,0
05/19/2020 20:00:00,2020-05-19 13:00:00,16067,18,2831,2274,42,0,8032,2870,0
05/19/2020 21:00:00,2020-05-19 14:00:00,15306,20,2737,2277,45,0,7074,3154,0
05/19/2020 22:00:00,2020-05-19 15:00:00,14800,19,2767,2277,48,0,6358,3331,0
05/19/2020 23:00:00,2020-05-19 16:00:00,15746,23,3081,2277,43,0,6574,3747,0
05/20/2020 00:00:00,2020-05-19 17:00:00,15225,23,3422,2270,43,0,5921,3545,0
05/20/2020 01:00:00,2020-05-19 18:00:00,14445,25,3957,2269,43,0,4700,3452,0
05/20/2020 02:00:00,2020-05-19 19:00:00,11789,22,4557,2272,44,0,1403,3493,0
05/20/2020 03:00:00,2020-05-19 20:00:00,10512,21,4913,2273,43,0,7,3255,0
05/20/2020 04:00:00,2020-05-19 21:00:00,10787,20,4708,2274,44,0,0,3751,0
05/20/2020 05:00:00,2020-05-19 22:00:00,10033,21,4212,2274,43,0,0,3492,0
05/20/2020 06:00:00,2020-05-19 23:00:00,10142,20,3289,2280,43,0,0,4520,0
05/20/2020 07:00:00,2020-05-20 00:00:00,9470,22,2838,2277,43,0,0,4301,0
05/20/2020 08:00:00,2020-05-20 01:00:00,8896,21,2463,2278,44,0,0,4101,0
05/20/2020 09:00:00,2020-05-20 02:00:00,8845,22,2538,2276,44,0,0,3976,0
05/20/2020 10:00:00,2020-05-20 03:00:00,8514,22,2477,2278,44,0,0,3705,0
05/20/2020 11:00:00,2020-05-20 04:00:00,8244,23,2477,2278,44,0,0,3436,0
05/20/2020 12:00:00,2020-05-20 05:00:00,8010,22,2734,2279,43,0,0,2947,0
05/20/2020 13:00:00,2020-05-20 06:00:00,8408,21,3143,2273,43,0,348,2581,0
05/20/2020 14:00:00,2020-05-20 07:00:00,11812,21,3092,2276,44,0,4300,2079,0
05/20/2020 15:00:00,2020-05-20 08:00:00,14546,20,3365,2277,43,0,6888,1952,0
05/20/2020 16:00:00,2020-05-20 09:00:00,15260,20,3526,2278,43,0,7186,2207,0
05/20/2020 17:00:00,2020-05-20 10:00:00,14630,20,3234,2278,43,0,7312,1743,0
05/20/2020 18:00:00,2020-05-20 11:00:00,14435,21,3164,2280,42,0,7630,1299,0
05/20/2020 19:00:00,2020-05-20 12:00:00,14114,21,3102,2279,41,0,7594,1076,0
05/20/2020 20:00:00,2020-05-20 13:00:00,14658,20,3100,2280,41,0,8017,1200,0
05/20/2020 21:00:00,2020-05-20 14:00:00,14835,18,3112,2279,40,0,7676,1709,0
05/20/2020 22:00:00,2020-05-20 15:00:00,15552,19,3236,2279,40,0,7866,2110,0
05/20/2020 23:00:00,2020-05-20 16:00:00,15733,18,3404,2281,39,0,7440,2551,0
05/21/2020 00:00:00,2020-05-20 17:00:00,16025,20,3523,2277,2,0,7384,2819,0
05/21/2020 01:00:00,2020-05-20 18:00:00,15827,19,3908,2277,2,0,6376,3246,0
05/21/2020 02:00:00,2020-05-20 19:00:00,11602,19,3812,2278,40,0,1823,3629,0
05/21/2020 03:00:00,2020-05-20 20:00:00,10273,21,4151,2280,40,0,18,3762,0
05/21/2020 04:00:00,2020-05-20 21:00:00,10645,19,4384,2279,51,0,0,3918,0
05/21/2020 05:00:00,2020-05-20 22:00:00,10161,19,4089,2279,65,0,0,3713,0
05/21/2020 06:00:00,2020-05-20 23:00:00,10049,18,4237,2281,72,0,0,3446,0
05/21/2020 07:00:00,2020-05-21 00:00:00,8235,19,2562,2280,86,0,0,3293,0
05/21/2020 08:00:00,2020-05-21 01:00:00,7816,19,2075,2279,90,0,0,3359,0
05/21/2020 09:00:00,2020-05-21 02:00:00,7676,20,2117,2280,62,0,0,3203,0
05/21/2020 10:00:00,2020-05-21 03:00:00,7406,20,2050,2279,89,0,0,2977,0
05/21/2020 11:00:00,2020-05-21 04:00:00,6999,20,2298,2280,88,0,0,2325,0
05/21/2020 12:00:00,2020-05-21 05:00:00,7074,21,2663,2280,89,0,0,2033,0
05/21/2020 13:00:00,2020-05-21 06:00:00,7381,20,3031,2280,90,0,368,1593,0
05/21/2020 14:00:00,2020-05-21 07:00:00,11018,21,3025,2280,46,0,4562,1084,0
05/21/2020 15:00:00,2020-05-21 08:00:00,14441,20,3409,2278,89,0,8180,464,0
05/21/2020 16:00:00,2020-05-21 09:00:00,14386,20,3339,2279,48,0,8486,213,0
05/21/2020 17:00:00,2020-05-21 10:00:00,13454,21,3154,2279,48,0,7781,171,0
05/21/2020 18:00:00,2020-05-21 11:00:00,13946,16,3095,2280,89,0,8207,258,0
05/21/2020 19:00:00,2020-05-21 12:00:00,14799,17,3058,2280,89,0,9093,262,0
05/21/2020 20:00:00,2020-05-21 13:00:00,14253,18,3200,2281,89,0,8333,333,0
05/21/2020 21:00:00,2020-05-21 14:00:00,16260,19,3069,2282,89,0,10420,383,0
05/21/2020 22:00:00,2020-05-21 15:00:00,16809,18,3064,2281,88,0,10647,711,0
05/21/2020 23:00:00,2020-05-21 16:00:00,17122,16,3256,2282,88,0,9664,1816,0
05/22/2020 00:00:00,2020-05-21 17:00:00,16516,14,3350,2282,89,0,8689,2093,0
05/22/2020 01:00:00,2020-05-21 18:00:00,15504,12,4056,2283,89,0,6307,2757,0
05/22/2020 02:00:00,2020-05-21 19:00:00,12918,16,5753,2282,89,0,1768,3010,0
05/22/2020 03:00:00,2020-05-21 20:00:00,12263,19,6672,2281,89,0,20,3182,0
05/22/2020 04:00:00,2020-05-21 21:00:00,11337,20,5749,2282,88,0,0,3201,0
05/22/2020 05:00:00,2020-05-21 22:00:00,10599,17,4756,2282,88,0,0,3459,0
05/22/2020 06:00:00,2020-05-21 23:00:00,10188,16,4154,2282,88,0,0,3652,0
05/22/2020 07:00:00,2020-05-22 00:00:00,9266,17,3247,2280,89,0,0,3636,0
05/22/2020 08:00:00,2020-05-22 01:00:00,8567,18,2517,2280,89,0,0,3665,0
05/22/2020 09:00:00,2020-05-22 02:00:00,8476,19,2387,2280,89,0,0,3706,0
05/22/2020 10:00:00,2020-05-22 03:00:00,7714,18,2156,2281,46,0,0,3218,0
05/22/2020 11:00:00,2020-05-22 04:00:00,7775,18,2229,2279,89,0,0,3169,0
05/22/2020 12:00:00,2020-05-22 05:00:00,7732,21,2456,2282,88,0,0,2899,0
05/22/2020 13:00:00,2020-05-22 06:00:00,8799,18,3240,2281,88,0,342,2830,0
05/22/2020 14:00:00,2020-05-22 07:00:00,12548,18,2972,2282,88,0,4328,2860,0
05/22/2020 15:00:00,2020-05-22 08:00:00,15068,17,3366,2282,88,0,6306,3009,0
05/22/2020 16:00:00,2020-05-22 09:00:00,15346,18,3271,2282,88,0,7056,2631,0
05/22/2020 17:00:00,2020-05-22 10:00:00,15444,19,3110,2281,89,0,7544,2401,0
05/22/2020 18:00:00,2020-05-22 11:00:00,15823,15,2925,2282,88,0,8339,2174,0
05/22/2020 19:00:00,2020-05-22 12:00:00,16229,17,2943,2281,89,0,8296,2604,0
05/22/2020 20:00:00,2020-05-22 13:00:00,16768,17,3003,2281,89,0,8630,2747,0
05/22/2020 21:00:00,2020-05-22 14:00:00,17279,17,3033,2279,88,0,9076,2785,0
05/22/2020 22:00:00,2020-05-22 15:00:00,17670,19,3215,2281,89,0,9115,2952,0
05/22/2020 23:00:00,2020-05-22 16:00:00,18077,18,3125,2280,50,0,9426,3178,0
05/23/2020 00:00:00,2020-05-22 17:00:00,16783,16,2850,2281,89,0,8426,3121,0
05/23/2020 01:00:00,2020-05-22 18:00:00,14791,18,3522,2281,50,0,5802,3118,0
05/23/2020 02:00:00,2020-05-22 19:00:00,11384,17,4288,2282,89,0,1582,3127,0
05/23/2020 03:00:00,2020-05-22 20:00:00,10444,17,5780,2282,89,0,25,2251,0
05/23/2020 04:00:00,2020-05-22 21:00:00,10998,17,6605,2284,89,0,11,1990,0
05/23/2020 05:00:00,2020-05-22 22:00:00,10458,17,6013,2281,89,0,10,2046,0
05/23/2020 06:00:00,2020-05-22 23:00:00,9361,18,4618,2283,90,0,9,2343,0
05/23/2020 07:00:00,2020-05-23 00:00:00,7940,18,3190,2282,89,0,9,2351,0
05/23/2020 08:00:00,2020-05-23 01:00:00,7857,21,2977,2281,89,0,0,2524,0
05/23/2020 09:00:00,2020-05-23 02:00:00,8305,19,2299,2281,90,0,0,3651,0
05/23/2020 10:00:00,2020-05-23 03:00:00,8426,21,2285,2280,89,0,0,3786,0
05/23/2020 11:00:00,2020-05-23 04:00:00,8312,19,2270,2281,90,0,0,3689,0
05/23/2020 12:00:00,2020-05-23 05:00:00,7909,18,2344,2282,90,0,0,3215,0
05/23/2020 13:00:00,2020-05-23 06:00:00,7240,19,2381,2280,90,0,303,2167,0
05/23/2020 14:00:00,2020-05-23 07:00:00,10551,18,2166,2281,89,0,4396,1600,0
05/23/2020 15:00:00,2020-05-23 08:00:00,11434,19,2247,2282,90,0,5514,1283,0
05/23/2020 16:00:00,2020-05-23 09:00:00,12181,20,2342,2284,89,0,6409,1036,0
05/23/2020 17:00:00,2020-05-23 10:00:00,12832,20,2571,2282,89,0,7043,828,0
05/23/2020 18:00:00,2020-05-23 11:00:00,13002,19,2541,2282,89,0,7406,665,0
05/23/2020 19:00:00,2020-05-23 12:00:00,13811,19,2489,2282,89,0,8359,572,0
05/23/2020 20:00:00,2020-05-23 13:00:00,14333,19,2677,2279,89,0,8691,578,0
05/23/2020 21:00:00,2020-05-23 14:00:00,15294,18,2707,2278,89,0,9398,803,0
05/23/2020 22:00:00,2020-05-23 15:00:00,15479,20,2622,2280,89,0,9472,997,0
05/23/2020 23:00:00,2020-05-23 16:00:00,16215,19,2879,2281,89,0,8902,2045,0
05/24/2020 00:00:00,2020-05-23 17:00:00,17048,20,3290,2281,89,0,8436,2932,0
05/24/2020 01:00:00,2020-05-23 18:00:00,15225,20,3199,2281,89,0,6354,3282,0
05/24/2020 02:00:00,2020-05-23 19:00:00,11987,18,4478,2281,90,0,1841,3279,0
05/24/2020 03:00:00,2020-05-23 20:00:00,11395,16,5698,2283,90,0,0,3331,0
05/24/2020 04:00:00,2020-05-23 21:00:00,11043,17,5392,2282,89,0,0,3297,0
05/24/2020 05:00:00,2020-05-23 22:00:00,10240,17,4561,2283,90,0,0,3325,0
05/24/2020 06:00:00,2020-05-23 23:00:00,9035,17,3708,2283,90,0,0,2972,0
05/24/2020 07:00:00,2020-05-24 00:00:00,8380,17,3244,2282,89,0,0,2783,0
05/24/2020 08:00:00,2020-05-24 01:00:00,8054,16,2950,2280,89,0,0,2753,0
05/24/2020 09:00:00,2020-05-24 02:00:00,7757,18,2564,2280,89,0,0,2840,0
05/24/2020 10:00:00,2020-05-24 03:00:00,7502,17,2307,2281,90,0,0,2844,0
05/24/2020 11:00:00,2020-05-24 04:00:00,7268,17,2295,2278,89,0,0,2625,0
05/24/2020 12:00:00,2020-05-24 05:00:00,6877,17,2390,2280,89,0,0,2142,0
05/24/2020 13:00:00,2020-05-24 06:00:00,6544,16,2345,2278,90,0,345,1470,0
05/24/2020 14:00:00,2020-05-24 07:00:00,10468,15,2547,2281,89,0,4522,1013,0
05/24/2020 15:00:00,2020-05-24 08:00:00,11712,18,2563,2282,89,0,6221,539,0
05/24/2020 16:00:00,2020-05-24 09:00:00,12384,16,2495,2282,89,0,7073,428,0
05/24/2020 17:00:00,2020-05-24 10:00:00,13017,16,2458,2281,88,0,7633,540,0
05/24/2020 18:00:00,2020-05-24 11:00:00,13344,17,2478,2283,46,0,7884,637,0
05/24/2020 19:00:00,2020-05-24 12:00:00,14463,17,2577,2282,89,0,9118,380,0
05/24/2020 20:00:00,2020-05-24 13:00:00,15080,17,2512,2282,88,0,9918,262,0
05/24/2020 21:00:00,2020-05-24 14:00:00,16118,17,2810,2282,88,0,10613,309,0
05/24/2020 22:00:00,2020-05-24 15:00:00,15823,20,3200,2281,88,0,9905,329,0
05/24/2020 23:00:00,2020-05-24 16:00:00,16368,18,3715,2281,88,0,9580,686,0
05/25/2020 00:00:00,2020-05-24 17:00:00,16604,18,4111,2282,89,0,8905,1200,0
05/25/2020 01:00:00,2020-05-24 18:00:00,15765,17,5021,2281,89,0,6310,2047,0
05/25/2020 02:00:00,2020-05-24 19:00:00,13014,17,6248,2281,89,0,1786,2593,0
05/25/2020 03:00:00,2020-05-24 20:00:00,12201,16,7033,2280,89,0,0,2797,0
05/25/2020 04:00:00,2020-05-24 21:00:00,11838,16,6965,2281,46,0,0,2565,0
05/25/2020 05:00:00,2020-05-24 22:00:00,10991,16,6300,2281,46,0,0,2384,0
05/25/2020 06:00:00,2020-05-24 23:00:00,9796,14,5145,2281,89,0,0,2303,0
05/25/2020 07:00:00,2020-05-25 00:00:00,8640,14,4454,2282,88,0,0,1837,0
05/25/2020 08:00:00,2020-05-25 01:00:00,8052,14,3867,2279,89,0,0,1839,0
05/25/2020 09:00:00,2020-05-25 02:00:00,7831,15,3711,2278,89,0,0,1773,0
05/25/2020 10:00:00,2020-05-25 03:00:00,7254,17,3546,2277,89,0,0,1363,0
05/25/2020 11:00:00,2020-05-25 04:00:00,6842,16,3589,2277,89,0,0,909,0
05/25/2020 12:00:00,2020-05-25 05:00:00,6998,17,4035,2275,89,0,0,620,0
05/25/2020 13:00:00,2020-05-25 06:00:00,7097,18,3777,2275,89,0,388,550,0
05/25/2020 14:00:00,2020-05-25 07:00:00,10629,17,3170,2275,89,0,4536,541,0
05/25/2020 15:00:00,2020-05-25 08:00:00,12451,17,3354,2275,89,0,6215,501,0
05/25/2020 16:00:00,2020-05-25 09:00:00,13887,18,3366,2275,89,0,7469,671,0
05/25/2020 17:00:00,2020-05-25 10:00:00,14920,18,3341,2273,89,0,8365,834,0
05/25/2020 18:00:00,2020-05-25 11:00:00,16136,15,3293,2275,88,0,9849,614,0
05/25/2020 19:00:00,2020-05-25 12:00:00,17219,17,3607,2276,89,0,10673,557,0
05/25/2020 20:00:00,2020-05-25 13:00:00,17517,18,3906,2275,89,0,10879,351,0
05/25/2020 21:00:00,2020-05-25 14:00:00,17614,16,4180,2274,89,0,10794,262,0
05/25/2020 22:00:00,2020-05-25 15:00:00,17991,17,4803,2274,89,0,10518,291,0
05/25/2020 23:00:00,2020-05-25 16:00:00,18917,16,6289,2274,88,0,9908,342,0
05/26/2020 00:00:00,2020-05-25 17:00:00,19341,17,7672,2275,88,0,8715,575,0
05/26/2020 01:00:00,2020-05-25 18:00:00,19661,17,9534,2276,89,0,6258,1487,0
05/26/2020 02:00:00,2020-05-25 19:00:00,17540,17,11575,2275,89,0,1855,1730,0
05/26/2020 03:00:00,2020-05-25 20:00:00,15967,17,11786,2274,89,0,0,1833,0
05/26/2020 04:00:00,2020-05-25 21:00:00,15338,18,11086,2276,88,0,0,1907,0
05/26/2020 05:00:00,2020-05-25 22:00:00,13451,17,9132,2275,89,0,0,1974,0
05/26/2020 06:00:00,2020-05-25 23:00:00,12251,17,8072,2275,48,0,0,1876,0
05/26/2020 07:00:00,2020-05-26 00:00:00,10707,19,6397,2274,89,0,0,1964,0
05/26/2020 08:00:00,2020-05-26 01:00:00,9374,18,4840,2275,88,0,0,2189,0
05/26/2020 09:00:00,2020-05-26 02:00:00,8559,19,3955,2274,89,0,0,2257,0
05/26/2020 10:00:00,2020-05-26 03:00:00,7991,16,3529,2273,88,0,0,2119,0
05/26/2020 11:00:00,2020-05-26 04:00:00,7668,18,3335,2274,89,0,0,1990,0
05/26/2020 12:00:00,2020-05-26 05:00:00,7777,17,3813,2275,89,0,0,1624,0
05/26/2020 13:00:00,2020-05-26 06:00:00,8392,16,4139,2274,89,0,383,1491,0
05/26/2020 14:00:00,2020-05-26 07:00:00,11285,18,3348,2275,89,0,4460,1096,0
05/26/2020 15:00:00,2020-05-26 08:00:00,15040,16,3824,2275,88,0,8271,567,0
05/26/2020 16:00:00,2020-05-26 09:00:00,16586,16,4257,2273,88,0,9610,343,0
05/26/2020 17:00:00,2020-05-26 10:00:00,17231,18,4350,2275,88,0,10337,164,0
05/26/2020 18:00:00,2020-05-26 11:00:00,18250,19,5011,2274,88,0,10714,145,0
05/26/2020 19:00:00,2020-05-26 12:00:00,19403,18,6047,2272,88,0,10810,167,0
05/26/2020 20:00:00,2020-05-26 13:00:00,20872,18,7498,2273,89,0,10817,177,0
05/26/2020 21:00:00,2020-05-26 14:00:00,22200,17,8831,2273,88,0,10759,232,0
05/26/2020 22:00:00,2020-05-26 15:00:00,23862,17,10668,2269,88,0,10451,369,0
05/26/2020 23:00:00,2020-05-26 16:00:00,24977,15,12058,2271,89,0,9880,664,0
05/27/2020 00:00:00,2020-05-26 17:00:00,24802,16,12889,2273,88,0,8341,1196,0
05/27/2020 01:00:00,2020-05-26 18:00:00,24885,15,14919,2271,89,0,5998,1593,0
05/27/2020 02:00:00,2020-05-26 19:00:00,23169,15,17310,2272,88,0,1763,1721,0
05/27/2020 03:00:00,2020-05-26 20:00:00,21738,16,17260,2273,89,0,0,2114,0
05/27/2020 04:00:00,2020-05-26 21:00:00,20365,17,15497,2269,88,0,0,2530,0
05/27/2020 05:00:00,2020-05-26 22:00:00,17784,18,12924,2270,88,0,0,2520,0
05/27/2020 06:00:00,2020-05-26 23:00:00,14924,19,9881,2273,88,0,0,2698,0
05/27/2020 07:00:00,2020-05-27 00:00:00,13610,19,8137,2270,88,0,0,3131,0
05/27/2020 08:00:00,2020-05-27 01:00:00,11671,19,6044,2272,88,0,0,3283,0
05/27/2020 09:00:00,2020-05-27 02:00:00,10523,18,4874,2274,88,0,0,3304,0
05/27/2020 10:00:00,2020-05-27 03:00:00,9832,19,4386,2272,88,0,0,3102,0
05/27/2020 11:00:00,2020-05-27 04:00:00,9475,20,4349,2274,88,0,0,2782,0
05/27/2020 12:00:00,2020-05-27 05:00:00,9765,19,4690,2274,89,0,0,2733,0
05/27/2020 13:00:00,2020-05-27 06:00:00,9676,20,4557,2273,89,0,367,2370,0
05/27/2020 14:00:00,2020-05-27 07:00:00,13434,18,4977,2273,88,0,4212,1867,0
05/27/2020 15:00:00,2020-05-27 08:00:00,17281,18,5355,2273,88,0,8078,1469,0
