UTC time,wind,solar,hydro,nuclear
2023-07-11 13:00:00,7.0,2244.0,1491.0,2783.0
2023-07-11 14:00:00,9.0,1973.0,1786.0,2699.0
2023-07-11 15:00:00,14.0,1101.0,2347.0,2627.0
2023-07-11 16:00:00,12.0,1048.0,2911.0,2583.0
2023-07-11 17:00:00,14.0,206.0,3389.0,2568.0
2023-07-11 18:00:00,41.0,1.0,3450.0,2578.0
2023-07-11 19:00:00,54.0,0.0,3171.0,2655.0
2023-07-11 20:00:00,46.0,0.0,2752.0,2802.0
2023-07-11 21:00:00,43.0,0.0,2266.0,2875.0
2023-07-11 22:00:00,29.0,0.0,2114.0,2886.0
2023-07-11 23:00:00,22.0,0.0,1751.0,2896.0
2023-07-12 00:00:00,24.0,0.0,1443.0,2899.0
2023-07-12 01:00:00,20.0,0.0,1332.0,2905.0
2023-07-12 02:00:00,19.0,0.0,1301.0,2910.0
2023-07-12 03:00:00,17.0,0.0,1435.0,2909.0
2023-07-12 04:00:00,16.0,0.0,2456.0,2909.0
2023-07-12 05:00:00,6.0,29.0,3017.0,2904.0
2023-07-12 06:00:00,6.0,567.0,2938.0,2891.0
2023-07-12 07:00:00,10.0,591.0,2730.0,2871.0
2023-07-12 08:00:00,8.0,736.0,2457.0,2855.0
2023-07-12 09:00:00,13.0,839.0,2294.0,2839.0
2023-07-12 10:00:00,8.0,1221.0,2182.0,2831.0
2023-07-12 11:00:00,9.0,1353.0,2183.0,2803.0
2023-07-12 12:00:00,11.0,1813.0,1922.0,2811.0
2023-07-12 13:00:00,16.0,1148.0,1927.0,2831.0
2023-07-12 14:00:00,21.0,1072.0,2096.0,2841.0
2023-07-12 15:00:00,22.0,533.0,2126.0,2845.0
2023-07-12 16:00:00,16.0,366.0,2686.0,2872.0
2023-07-12 17:00:00,14.0,444.0,3009.0,2890.0
2023-07-12 18:00:00,11.0,104.0,3350.0,2897.0
2023-07-12 19:00:00,13.0,88.0,3360.0,2919.0
2023-07-12 20:00:00,15.0,0.0,3092.0,2928.0
2023-07-12 21:00:00,10.0,0.0,2680.0,2929.0
2023-07-12 22:00:00,10.0,0.0,2509.0,2925.0
2023-07-12 23:00:00,7.0,0.0,2217.0,2906.0
2023-07-13 00:00:00,5.0,0.0,1787.0,2901.0
2023-07-13 01:00:00,3.0,0.0,1842.0,2902.0
2023-07-13 02:00:00,1.0,0.0,1632.0,2917.0
2023-07-13 03:00:00,1.0,0.0,2007.0,2935.0
2023-07-13 04:00:00,2.0,2.0,2529.0,2939.0
2023-07-13 05:00:00,2.0,126.0,3235.0,2938.0
2023-07-13 06:00:00,3.0,351.0,2870.0,2937.0
2023-07-13 07:00:00,7.0,972.0,2234.0,2940.0
2023-07-13 08:00:00,6.0,1659.0,1578.0,2945.0
2023-07-13 09:00:00,9.0,1843.0,1532.0,2942.0
2023-07-13 10:00:00,9.0,1893.0,1437.0,2941.0
2023-07-13 11:00:00,11.0,2245.0,1240.0,2931.0
2023-07-13 12:00:00,11.0,2132.0,1225.0,2929.0
2023-07-13 13:00:00,14.0,2169.0,1240.0,2928.0
2023-07-13 14:00:00,15.0,2150.0,1412.0,2926.0
2023-07-13 15:00:00,14.0,1378.0,1729.0,2929.0
2023-07-13 16:00:00,12.0,1167.0,2094.0,2929.0
2023-07-13 17:00:00,10.0,571.0,2978.0,2929.0
2023-07-13 18:00:00,7.0,174.0,3364.0,2932.0
2023-07-13 19:00:00,6.0,11.0,3551.0,2934.0
2023-07-13 20:00:00,3.0,0.0,3515.0,2938.0
2023-07-13 21:00:00,3.0,0.0,2785.0,2947.0
2023-07-13 22:00:00,2.0,0.0,2633.0,2950.0
2023-07-13 23:00:00,1.0,0.0,2330.0,2954.0
2023-07-14 00:00:00,1.0,0.0,1716.0,2958.0
2023-07-14 01:00:00,2.0,0.0,1789.0,2960.0
2023-07-14 02:00:00,4.0,0.0,1782.0,2962.0
2023-07-14 03:00:00,8.0,0.0,2216.0,2965.0
2023-07-14 04:00:00,11.0,42.0,2683.0,2966.0
2023-07-14 05:00:00,11.0,277.0,2510.0,2964.0
2023-07-14 06:00:00,12.0,666.0,2359.0,2960.0
2023-07-14 07:00:00,10.0,1295.0,1355.0,2954.0
2023-07-14 08:00:00,6.0,1854.0,1355.0,2945.0
2023-07-14 09:00:00,4.0,2206.0,1268.0,2937.0
2023-07-14 10:00:00,4.0,2467.0,1292.0,2932.0
2023-07-14 11:00:00,7.0,2541.0,1303.0,2924.0
2023-07-14 12:00:00,11.0,2561.0,1336.0,2922.0
2023-07-14 13:00:00,13.0,2347.0,1565.0,2919.0
2023-07-14 14:00:00,15.0,2113.0,1441.0,2913.0
2023-07-14 15:00:00,15.0,1674.0,2315.0,2910.0
2023-07-14 16:00:00,18.0,1131.0,3043.0,2909.0
2023-07-14 17:00:00,15.0,559.0,3401.0,2905.0
2023-07-14 18:00:00,11.0,164.0,3610.0,2905.0
2023-07-14 19:00:00,13.0,9.0,3483.0,2909.0
2023-07-14 20:00:00,21.0,0.0,2884.0,2917.0
2023-07-14 21:00:00,21.0,0.0,1932.0,2923.0
2023-07-14 22:00:00,31.0,0.0,1580.0,2925.0
2023-07-14 23:00:00,39.0,0.0,1066.0,2931.0
2023-07-15 00:00:00,41.0,0.0,1101.0,2934.0
2023-07-15 01:00:00,41.0,0.0,999.0,2938.0
2023-07-15 02:00:00,33.0,0.0,1016.0,2940.0
2023-07-15 03:00:00,31.0,0.0,1053.0,2944.0
2023-07-15 04:00:00,29.0,33.0,1090.0,2945.0
2023-07-15 05:00:00,27.0,243.0,1050.0,2944.0
2023-07-15 06:00:00,25.0,657.0,1036.0,2939.0
2023-07-15 07:00:00,22.0,1283.0,962.0,2929.0
2023-07-15 08:00:00,15.0,1835.0,886.0,2916.0
2023-07-15 09:00:00,9.0,2170.0,856.0,2910.0
2023-07-15 10:00:00,18.0,2402.0,849.0,2899.0
2023-07-15 11:00:00,24.0,2462.0,877.0,2895.0
2023-07-15 12:00:00,16.0,1091.0,1042.0,2890.0
2023-07-15 13:00:00,19.0,1245.0,1002.0,2893.0
2023-07-15 14:00:00,10.0,1635.0,986.0,2892.0
2023-07-15 15:00:00,7.0,1477.0,1109.0,2887.0
2023-07-15 16:00:00,10.0,504.0,1515.0,2886.0
2023-07-15 17:00:00,15.0,147.0,1810.0,2892.0
2023-07-15 18:00:00,25.0,66.0,2194.0,2894.0
2023-07-15 19:00:00,21.0,0.0,2182.0,2899.0
2023-07-15 20:00:00,19.0,0.0,1905.0,2912.0
2023-07-15 21:00:00,42.0,0.0,1201.0,2920.0
2023-07-15 22:00:00,49.0,0.0,1311.0,2922.0
2023-07-15 23:00:00,53.0,0.0,1050.0,2932.0
2023-07-16 00:00:00,45.0,0.0,948.0,2938.0
2023-07-16 01:00:00,40.0,0.0,1004.0,2939.0
2023-07-16 02:00:00,28.0,0.0,1048.0,2941.0
2023-07-16 03:00:00,31.0,0.0,1031.0,2943.0
2023-07-16 04:00:00,13.0,11.0,1033.0,2946.0
2023-07-16 05:00:00,9.0,179.0,1019.0,2948.0
2023-07-16 06:00:00,8.0,504.0,938.0,2946.0
2023-07-16 07:00:00,5.0,961.0,884.0,2944.0
2023-07-16 08:00:00,4.0,1861.0,889.0,2943.0
2023-07-16 09:00:00,6.0,1680.0,979.0,2940.0
2023-07-16 10:00:00,8.0,1334.0,1424.0,2936.0
2023-07-16 11:00:00,11.0,1929.0,1349.0,2935.0
2023-07-16 12:00:00,11.0,1459.0,1358.0,2933.0
2023-07-16 13:00:00,12.0,1618.0,1236.0,2929.0
2023-07-16 14:00:00,13.0,1718.0,1338.0,2926.0
2023-07-16 15:00:00,13.0,1688.0,1125.0,2925.0
2023-07-16 16:00:00,11.0,945.0,1426.0,2922.0
2023-07-16 17:00:00,11.0,388.0,2467.0,2925.0
2023-07-16 18:00:00,9.0,102.0,2863.0,2925.0
2023-07-16 19:00:00,9.0,15.0,2863.0,2931.0
2023-07-16 20:00:00,6.0,0.0,2761.0,2932.0
2023-07-16 21:00:00,6.0,0.0,2599.0,2936.0
2023-07-16 22:00:00,8.0,0.0,2450.0,2935.0
2023-07-16 23:00:00,9.0,0.0,2047.0,2936.0
2023-07-17 00:00:00,10.0,0.0,1627.0,2936.0
2023-07-17 01:00:00,9.0,0.0,1616.0,2937.0
2023-07-17 02:00:00,6.0,0.0,1533.0,2937.0
2023-07-17 03:00:00,6.0,0.0,2112.0,2939.0
2023-07-17 04:00:00,5.0,9.0,2594.0,2940.0
2023-07-17 05:00:00,3.0,87.0,3396.0,2939.0
2023-07-17 06:00:00,1.0,344.0,2885.0,2939.0
2023-07-17 07:00:00,1.0,908.0,2087.0,2939.0
2023-07-17 08:00:00,1.0,1562.0,1557.0,2936.0
2023-07-17 09:00:00,3.0,1729.0,1539.0,2934.0
2023-07-17 10:00:00,7.0,2246.0,1449.0,2928.0
2023-07-17 11:00:00,10.0,2305.0,1234.0,2925.0
2023-07-17 12:00:00,11.0,1336.0,1336.0,2921.0
2023-07-17 13:00:00,12.0,1127.0,1333.0,2921.0
2023-07-17 14:00:00,13.0,993.0,1662.0,2920.0
2023-07-17 15:00:00,12.0,942.0,1757.0,2919.0
2023-07-17 16:00:00,10.0,521.0,2198.0,2915.0
2023-07-17 17:00:00,13.0,289.0,3186.0,2916.0
2023-07-17 18:00:00,12.0,92.0,2709.0,2915.0
2023-07-17 19:00:00,8.0,5.0,3202.0,2923.0
2023-07-17 20:00:00,5.0,0.0,3037.0,2926.0
2023-07-17 21:00:00,4.0,0.0,2621.0,2931.0
2023-07-17 22:00:00,3.0,0.0,2578.0,2931.0
2023-07-17 23:00:00,3.0,0.0,2157.0,2935.0
2023-07-18 00:00:00,2.0,0.0,1675.0,2939.0
2023-07-18 01:00:00,1.0,0.0,1567.0,2940.0
2023-07-18 02:00:00,0.0,0.0,1777.0,2943.0
2023-07-18 03:00:00,1.0,0.0,2045.0,2946.0
2023-07-18 04:00:00,1.0,32.0,2627.0,2947.0
2023-07-18 05:00:00,2.0,229.0,3314.0,2946.0
2023-07-18 06:00:00,4.0,621.0,3168.0,2946.0
2023-07-18 07:00:00,5.0,1231.0,2498.0,2941.0
2023-07-18 08:00:00,4.0,1741.0,1911.0,2932.0
2023-07-18 09:00:00,4.0,2086.0,1746.0,2924.0
2023-07-18 10:00:00,16.0,1618.0,1923.0,2684.0
2023-07-18 11:00:00,18.0,246.0,2200.0,2858.0
2023-07-18 12:00:00,14.0,273.0,2492.0,2894.0
2023-07-18 13:00:00,13.0,1797.0,2493.0,2887.0
2023-07-18 14:00:00,5.0,1871.0,2097.0,2880.0
2023-07-18 15:00:00,9.0,1029.0,2538.0,2869.0
2023-07-18 16:00:00,12.0,846.0,3099.0,2863.0
2023-07-18 17:00:00,9.0,510.0,3411.0,2862.0
2023-07-18 18:00:00,7.0,188.0,3444.0,2863.0
2023-07-18 19:00:00,20.0,31.0,3369.0,2865.0
2023-07-18 20:00:00,19.0,0.0,3895.0,2871.0
2023-07-18 21:00:00,13.0,0.0,3429.0,2876.0
2023-07-18 22:00:00,31.0,0.0,3417.0,2884.0
2023-07-18 23:00:00,33.0,0.0,2881.0,2896.0
2023-07-19 00:00:00,34.0,0.0,2627.0,2902.0
2023-07-19 01:00:00,36.0,0.0,2323.0,2911.0
2023-07-19 02:00:00,26.0,0.0,2515.0,2918.0
2023-07-19 03:00:00,21.0,0.0,2688.0,2921.0
2023-07-19 04:00:00,27.0,33.0,3194.0,2924.0
2023-07-19 05:00:00,38.0,176.0,3515.0,2918.0
2023-07-19 06:00:00,24.0,593.0,3461.0,2912.0
2023-07-19 07:00:00,11.0,886.0,2663.0,2914.0
2023-07-19 08:00:00,9.0,1707.0,2587.0,2909.0
2023-07-19 09:00:00,11.0,1663.0,2112.0,2905.0
2023-07-19 10:00:00,14.0,2405.0,1796.0,2908.0
2023-07-19 11:00:00,16.0,2399.0,1676.0,2906.0
2023-07-19 12:00:00,19.0,2517.0,1438.0,2897.0
2023-07-19 13:00:00,18.0,2404.0,1447.0,2887.0
2023-07-19 14:00:00,24.0,2083.0,2176.0,2878.0
2023-07-19 15:00:00,25.0,1674.0,2455.0,2880.0
2023-07-19 16:00:00,25.0,1114.0,2864.0,2880.0
2023-07-19 17:00:00,24.0,539.0,3659.0,2890.0
2023-07-19 18:00:00,20.0,112.0,3691.0,2904.0
2023-07-19 19:00:00,15.0,7.0,3778.0,2915.0
2023-07-19 20:00:00,10.0,0.0,3875.0,2922.0
2023-07-19 21:00:00,12.0,0.0,3385.0,2927.0
2023-07-19 22:00:00,10.0,0.0,2847.0,2932.0
2023-07-19 23:00:00,10.0,0.0,2613.0,2935.0
2023-07-20 00:00:00,10.0,0.0,1971.0,2938.0
2023-07-20 01:00:00,7.0,0.0,1724.0,2940.0
2023-07-20 02:00:00,5.0,0.0,1772.0,2943.0
2023-07-20 03:00:00,4.0,0.0,2111.0,2947.0
2023-07-20 04:00:00,4.0,21.0,2692.0,2948.0
2023-07-20 05:00:00,2.0,157.0,3443.0,2948.0
2023-07-20 06:00:00,1.0,534.0,3460.0,2947.0
2023-07-20 07:00:00,2.0,912.0,2727.0,2944.0
2023-07-20 08:00:00,2.0,1611.0,2084.0,2947.0
2023-07-20 09:00:00,3.0,2225.0,1476.0,2941.0
2023-07-20 10:00:00,5.0,2462.0,1458.0,2933.0
2023-07-20 11:00:00,8.0,2082.0,1437.0,2928.0
2023-07-20 12:00:00,9.0,2394.0,1576.0,2921.0
2023-07-20 13:00:00,10.0,2379.0,1349.0,2909.0
2023-07-20 14:00:00,11.0,1713.0,1794.0,2911.0
2023-07-20 15:00:00,12.0,1111.0,2185.0,2913.0
2023-07-20 16:00:00,12.0,1023.0,3204.0,2912.0
2023-07-20 17:00:00,12.0,511.0,3744.0,2915.0
2023-07-20 18:00:00,9.0,136.0,3566.0,2920.0
2023-07-20 19:00:00,6.0,3.0,3811.0,2927.0
2023-07-20 20:00:00,4.0,0.0,3638.0,2931.0
2023-07-20 21:00:00,3.0,0.0,3229.0,2934.0
2023-07-20 22:00:00,2.0,0.0,2670.0,2884.0
2023-07-20 23:00:00,2.0,0.0,2483.0,2886.0
2023-07-21 00:00:00,1.0,0.0,2274.0,2888.0
2023-07-21 01:00:00,0.0,0.0,2149.0,2890.0
2023-07-21 02:00:00,0.0,0.0,2199.0,2892.0
2023-07-21 03:00:00,0.0,0.0,2518.0,2898.0
2023-07-21 04:00:00,3.0,0.0,2867.0,2898.0
2023-07-21 05:00:00,2.0,111.0,3117.0,2897.0
2023-07-21 06:00:00,2.0,423.0,3074.0,2895.0
2023-07-21 07:00:00,4.0,907.0,2885.0,2889.0
2023-07-21 08:00:00,6.0,465.0,2804.0,2884.0
2023-07-21 09:00:00,7.0,1123.0,2425.0,2884.0
2023-07-21 10:00:00,9.0,1766.0,2255.0,2882.0
2023-07-21 11:00:00,14.0,1381.0,1260.0,2877.0
2023-07-21 12:00:00,26.0,602.0,1293.0,2877.0
2023-07-21 13:00:00,17.0,1110.0,1505.0,2880.0
2023-07-21 14:00:00,18.0,1762.0,1918.0,2878.0
2023-07-21 15:00:00,28.0,1054.0,2249.0,2876.0
2023-07-21 16:00:00,27.0,1068.0,2497.0,2879.0
2023-07-21 17:00:00,28.0,471.0,2661.0,2878.0
2023-07-21 18:00:00,18.0,148.0,3097.0,2881.0
2023-07-21 19:00:00,8.0,5.0,3131.0,2885.0
2023-07-21 20:00:00,6.0,0.0,2966.0,2887.0
2023-07-21 21:00:00,5.0,0.0,2210.0,2891.0
2023-07-21 22:00:00,4.0,0.0,2338.0,2891.0
2023-07-21 23:00:00,4.0,0.0,1983.0,2896.0
2023-07-22 00:00:00,3.0,0.0,1786.0,2896.0
2023-07-22 01:00:00,3.0,0.0,1681.0,2899.0
2023-07-22 02:00:00,3.0,0.0,1522.0,2903.0
2023-07-22 03:00:00,3.0,0.0,1638.0,2906.0
2023-07-22 04:00:00,3.0,30.0,1649.0,2907.0
2023-07-22 05:00:00,6.0,196.0,1478.0,2906.0
2023-07-22 06:00:00,6.0,633.0,1291.0,2903.0
2023-07-22 07:00:00,7.0,1256.0,998.0,2895.0
2023-07-22 08:00:00,7.0,1468.0,915.0,2889.0
2023-07-22 09:00:00,9.0,1059.0,953.0,2886.0
2023-07-22 10:00:00,10.0,2124.0,795.0,2883.0
2023-07-22 11:00:00,12.0,2610.0,781.0,2820.0
2023-07-22 12:00:00,14.0,2699.0,756.0,2781.0
2023-07-22 13:00:00,15.0,2421.0,837.0,2779.0
2023-07-22 14:00:00,22.0,2128.0,803.0,2828.0
2023-07-22 15:00:00,25.0,1456.0,1175.0,2856.0
2023-07-22 16:00:00,22.0,867.0,1570.0,2855.0
2023-07-22 17:00:00,19.0,469.0,2480.0,2855.0
2023-07-22 18:00:00,14.0,147.0,2765.0,2865.0
2023-07-22 19:00:00,15.0,10.0,2778.0,2873.0
2023-07-22 20:00:00,20.0,0.0,2580.0,2881.0
2023-07-22 21:00:00,22.0,0.0,1924.0,2887.0
2023-07-22 22:00:00,19.0,0.0,1542.0,2944.0
2023-07-22 23:00:00,19.0,0.0,1273.0,2948.0
2023-07-23 00:00:00,22.0,0.0,1193.0,2953.0
2023-07-23 01:00:00,15.0,0.0,914.0,2955.0
2023-07-23 02:00:00,13.0,0.0,786.0,2956.0
2023-07-23 03:00:00,13.0,0.0,797.0,2960.0
2023-07-23 04:00:00,19.0,35.0,779.0,2961.0
2023-07-23 05:00:00,23.0,220.0,706.0,2961.0
2023-07-23 06:00:00,19.0,475.0,757.0,2956.0
2023-07-23 07:00:00,14.0,891.0,786.0,2949.0
2023-07-23 08:00:00,19.0,1647.0,766.0,2939.0
2023-07-23 09:00:00,16.0,2149.0,637.0,2934.0
2023-07-23 10:00:00,16.0,2117.0,838.0,2928.0
2023-07-23 11:00:00,19.0,2526.0,1164.0,2920.0
2023-07-23 12:00:00,26.0,2392.0,997.0,2915.0
2023-07-23 13:00:00,24.0,2003.0,1005.0,2909.0
2023-07-23 14:00:00,27.0,1676.0,899.0,2909.0
2023-07-23 15:00:00,28.0,809.0,1055.0,2910.0
2023-07-23 16:00:00,16.0,677.0,1230.0,2910.0
2023-07-23 17:00:00,6.0,473.0,1374.0,2911.0
2023-07-23 18:00:00,5.0,120.0,1996.0,2913.0
2023-07-23 19:00:00,8.0,5.0,2427.0,2917.0
2023-07-23 20:00:00,13.0,0.0,2500.0,2925.0
2023-07-23 21:00:00,17.0,0.0,2142.0,2927.0
2023-07-23 22:00:00,33.0,0.0,1607.0,2929.0
2023-07-23 23:00:00,44.0,0.0,1206.0,2932.0
2023-07-24 00:00:00,49.0,0.0,1094.0,2932.0
2023-07-24 01:00:00,38.0,0.0,1005.0,2934.0
2023-07-24 02:00:00,46.0,0.0,1097.0,2936.0
2023-07-24 03:00:00,47.0,0.0,1786.0,2937.0
2023-07-24 04:00:00,41.0,4.0,2489.0,2937.0
2023-07-24 05:00:00,35.0,83.0,2483.0,2934.0
2023-07-24 06:00:00,40.0,357.0,2673.0,2935.0
2023-07-24 07:00:00,31.0,495.0,2879.0,2845.0
2023-07-24 08:00:00,26.0,1378.0,2483.0,2755.0
2023-07-24 09:00:00,20.0,1061.0,2290.0,2749.0
2023-07-24 10:00:00,19.0,952.0,2268.0,2927.0
2023-07-24 11:00:00,21.0,1457.0,1968.0,2935.0
2023-07-24 12:00:00,17.0,1610.0,1302.0,2931.0
2023-07-24 13:00:00,31.0,381.0,1517.0,2928.0
2023-07-24 14:00:00,46.0,777.0,1719.0,2928.0
2023-07-24 15:00:00,30.0,996.0,2242.0,2930.0
2023-07-24 16:00:00,32.0,1020.0,2615.0,2926.0
2023-07-24 17:00:00,35.0,265.0,3036.0,2924.0
2023-07-24 18:00:00,29.0,91.0,3058.0,2926.0
2023-07-24 19:00:00,23.0,3.0,3188.0,2928.0
2023-07-24 20:00:00,25.0,0.0,3096.0,2933.0
2023-07-24 21:00:00,29.0,0.0,2480.0,2939.0
2023-07-24 22:00:00,20.0,0.0,2250.0,2934.0
2023-07-24 23:00:00,19.0,0.0,1662.0,2938.0
2023-07-25 00:00:00,14.0,0.0,1504.0,2938.0
2023-07-25 01:00:00,26.0,0.0,1529.0,2939.0
2023-07-25 02:00:00,29.0,0.0,1673.0,2941.0
2023-07-25 03:00:00,29.0,0.0,2178.0,2939.0
2023-07-25 04:00:00,36.0,14.0,2414.0,2938.0
2023-07-25 05:00:00,39.0,86.0,2772.0,2940.0
2023-07-25 06:00:00,24.0,401.0,2778.0,2943.0
2023-07-25 07:00:00,27.0,1079.0,2627.0,2943.0
2023-07-25 08:00:00,40.0,1525.0,2363.0,2941.0
2023-07-25 09:00:00,31.0,1186.0,2315.0,2938.0
2023-07-25 10:00:00,19.0,1291.0,2142.0,2940.0
2023-07-25 11:00:00,38.0,2279.0,1576.0,2943.0
2023-07-25 12:00:00,48.0,1292.0,1461.0,2942.0
2023-07-25 13:00:00,52.0,2185.0,1048.0,2944.0
2023-07-25 14:00:00,52.0,1805.0,1341.0,2941.0
2023-07-25 15:00:00,48.0,1628.0,1863.0,2936.0
2023-07-25 16:00:00,46.0,738.0,2414.0,2940.0
2023-07-25 17:00:00,36.0,403.0,3032.0,2949.0
2023-07-25 18:00:00,42.0,99.0,3296.0,2957.0
2023-07-25 19:00:00,48.0,4.0,3035.0,2955.0
2023-07-25 20:00:00,56.0,0.0,2521.0,2958.0
2023-07-25 21:00:00,47.0,0.0,1982.0,2959.0
2023-07-25 22:00:00,41.0,0.0,1760.0,2959.0
2023-07-25 23:00:00,33.0,0.0,1237.0,2962.0
2023-07-26 00:00:00,31.0,0.0,1244.0,2966.0
2023-07-26 01:00:00,32.0,0.0,1086.0,2966.0
2023-07-26 02:00:00,27.0,0.0,1105.0,2964.0
2023-07-26 03:00:00,26.0,0.0,1091.0,2967.0
2023-07-26 04:00:00,27.0,7.0,1870.0,2967.0
2023-07-26 05:00:00,28.0,91.0,2240.0,2969.0
2023-07-26 06:00:00,25.0,164.0,2600.0,2971.0
2023-07-26 07:00:00,17.0,778.0,2312.0,2970.0
2023-07-26 08:00:00,17.0,878.0,1372.0,2967.0
2023-07-26 09:00:00,19.0,1157.0,1210.0,2963.0
2023-07-26 10:00:00,14.0,1271.0,993.0,2961.0
2023-07-26 11:00:00,17.0,1257.0,937.0,2963.0
2023-07-26 12:00:00,17.0,1597.0,868.0,2962.0
2023-07-26 13:00:00,21.0,702.0,884.0,2956.0
2023-07-26 14:00:00,20.0,921.0,922.0,2956.0
2023-07-26 15:00:00,13.0,514.0,1238.0,2956.0
2023-07-26 16:00:00,12.0,918.0,1812.0,2958.0
2023-07-26 17:00:00,10.0,394.0,2662.0,2956.0
2023-07-26 18:00:00,9.0,210.0,2821.0,2958.0
2023-07-26 19:00:00,10.0,7.0,2920.0,2960.0
2023-07-26 20:00:00,7.0,0.0,2482.0,2962.0
2023-07-26 21:00:00,9.0,0.0,1568.0,2966.0
2023-07-26 22:00:00,9.0,0.0,1709.0,2968.0
2023-07-26 23:00:00,8.0,0.0,807.0,2970.0
2023-07-27 00:00:00,8.0,0.0,549.0,2971.0
2023-07-27 01:00:00,14.0,0.0,550.0,2971.0
2023-07-27 02:00:00,18.0,0.0,688.0,2974.0
2023-07-27 03:00:00,20.0,0.0,932.0,2975.0
2023-07-27 04:00:00,25.0,11.0,1803.0,2975.0
2023-07-27 05:00:00,27.0,158.0,2121.0,2976.0
2023-07-27 06:00:00,26.0,353.0,2222.0,2973.0
2023-07-27 07:00:00,24.0,1012.0,1920.0,2970.0
2023-07-27 08:00:00,21.0,1002.0,1554.0,2972.0
2023-07-27 09:00:00,16.0,1498.0,1553.0,2967.0
2023-07-27 10:00:00,18.0,2178.0,1627.0,2960.0
2023-07-27 11:00:00,19.0,2614.0,981.0,2950.0
2023-07-27 12:00:00,15.0,2361.0,834.0,2941.0
2023-07-27 13:00:00,20.0,1363.0,1083.0,2933.0
2023-07-27 14:00:00,22.0,1562.0,1383.0,2935.0
2023-07-27 15:00:00,20.0,1648.0,1826.0,2930.0
2023-07-27 16:00:00,18.0,1072.0,2343.0,2923.0
2023-07-27 17:00:00,17.0,502.0,2566.0,2922.0
2023-07-27 18:00:00,15.0,129.0,3160.0,2920.0
2023-07-27 19:00:00,11.0,3.0,2930.0,2928.0
2023-07-27 20:00:00,15.0,0.0,2744.0,2933.0
2023-07-27 21:00:00,17.0,0.0,2063.0,2937.0
2023-07-27 22:00:00,31.0,0.0,1528.0,2942.0
2023-07-27 23:00:00,25.0,0.0,1229.0,2944.0
2023-07-28 00:00:00,29.0,0.0,1158.0,2946.0
2023-07-28 01:00:00,32.0,0.0,1111.0,2949.0
2023-07-28 02:00:00,41.0,0.0,1154.0,2950.0
2023-07-28 03:00:00,31.0,0.0,1192.0,2954.0
2023-07-28 04:00:00,27.0,18.0,2257.0,2953.0
2023-07-28 05:00:00,17.0,196.0,2695.0,2953.0
2023-07-28 06:00:00,11.0,526.0,2750.0,2947.0
2023-07-28 07:00:00,14.0,1181.0,2470.0,2939.0
2023-07-28 08:00:00,21.0,1801.0,2368.0,2927.0
2023-07-28 09:00:00,20.0,2245.0,2121.0,2919.0
2023-07-28 10:00:00,22.0,1369.0,1478.0,2918.0
2023-07-28 11:00:00,23.0,1318.0,1443.0,2916.0
2023-07-28 12:00:00,26.0,1151.0,1195.0,2915.0
2023-07-28 13:00:00,32.0,943.0,940.0,2914.0
2023-07-28 14:00:00,41.0,523.0,1482.0,2922.0
2023-07-28 15:00:00,32.0,886.0,2312.0,2931.0
2023-07-28 16:00:00,12.0,492.0,2450.0,2927.0
2023-07-28 17:00:00,6.0,257.0,2719.0,2924.0
2023-07-28 18:00:00,9.0,152.0,3253.0,2927.0
2023-07-28 19:00:00,12.0,2.0,3099.0,2931.0
2023-07-28 20:00:00,10.0,0.0,2414.0,2934.0
2023-07-28 21:00:00,6.0,0.0,2140.0,2934.0
2023-07-28 22:00:00,8.0,0.0,2485.0,2936.0
2023-07-28 23:00:00,12.0,0.0,2300.0,2938.0
2023-07-29 00:00:00,8.0,0.0,2025.0,2941.0
2023-07-29 01:00:00,9.0,0.0,1372.0,2941.0
2023-07-29 02:00:00,14.0,0.0,1639.0,2944.0
2023-07-29 03:00:00,26.0,0.0,1515.0,2945.0
2023-07-29 04:00:00,28.0,16.0,1336.0,2943.0
2023-07-29 05:00:00,27.0,223.0,1557.0,2942.0
2023-07-29 06:00:00,22.0,496.0,1239.0,2940.0
2023-07-29 07:00:00,21.0,1146.0,1124.0,2935.0
2023-07-29 08:00:00,27.0,1312.0,797.0,2928.0
2023-07-29 09:00:00,29.0,1953.0,803.0,2920.0
2023-07-29 10:00:00,28.0,2407.0,738.0,2916.0
2023-07-29 11:00:00,22.0,1298.0,999.0,2915.0
2023-07-29 12:00:00,30.0,527.0,1484.0,2920.0
2023-07-29 13:00:00,25.0,347.0,1386.0,2929.0
2023-07-29 14:00:00,24.0,506.0,1317.0,2929.0
2023-07-29 15:00:00,34.0,289.0,1260.0,2927.0
2023-07-29 16:00:00,35.0,97.0,1766.0,2931.0
2023-07-29 17:00:00,28.0,134.0,2137.0,2933.0
2023-07-29 18:00:00,32.0,12.0,2445.0,2932.0
2023-07-29 19:00:00,23.0,0.0,2623.0,2937.0
2023-07-29 20:00:00,23.0,0.0,2504.0,2938.0
2023-07-29 21:00:00,20.0,0.0,1969.0,2939.0
2023-07-29 22:00:00,20.0,0.0,1921.0,2939.0
2023-07-29 23:00:00,24.0,0.0,1178.0,2939.0
2023-07-30 00:00:00,32.0,0.0,966.0,2942.0
2023-07-30 01:00:00,25.0,0.0,880.0,2943.0
2023-07-30 02:00:00,24.0,0.0,734.0,2944.0
2023-07-30 03:00:00,29.0,0.0,729.0,2943.0
2023-07-30 04:00:00,25.0,15.0,717.0,2944.0
