,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
15608,2021-10-12 08:00:00,282.25,15000,27020,29252,212,524,0,4843,709,2.3301965808388,289.108393422474,287.481462696276,0,0.051506174329845,2318.993,0,14935.574,761.5105,27919.545,29349.62,239.28813,878.38367
15609,2021-10-12 09:00:00,286.45,15132,29019,29264,216,469,0,4600,758,2.3301965808388,289.108393422474,287.481462696276,0,0.051506174329845,2421.2236,0,15403.246,581.8888,30036.883,29317.219,232.35596,903.81934
15610,2021-10-12 10:00:00,304.25,16912,34259,29260,223,762,0,3787,1120,2.34963740884136,289.189912830817,287.644949511259,1.29465871188582,0.207150007218428,2577.828,0,16237.97,535.4219,31583.492,29319.596,245.83739,956.2609
15611,2021-10-12 11:00:00,312.23,17708,38188,29265,219,861,0,3284,1050,2.34963740884136,289.189912830817,287.644949511259,1.29465871188582,0.207150007218428,2565.5002,0,17230.836,739.8266,33948.203,29373.22,237.9112,1084.1511
15612,2021-10-12 12:00:00,313.12,17741,39384,29286,219,802,130,3262,1124,2.34963740884136,289.189912830817,287.644949511259,1.29465871188582,0.207150007218428,2527.1028,168.88332,18141.637,977.53815,34625.832,29348.775,238.31282,1159.7738
15613,2021-10-12 13:00:00,311.24,17896,39003,29278,220,797,376,3791,1189,3.01991651736589,293.340430037515,288.959987245893,204.721130741461,0.231276301633129,2641.3909,530.30714,18479.666,1213.3484,35269.406,29348.791,240.49237,1358.0265
15614,2021-10-12 14:00:00,313.27,18198,38075,29269,217,1096,566,3578,1915,3.01991651736589,293.340430037515,288.959987245893,204.721130741461,0.231276301633129,2607.963,873.80134,19496.11,1206.4797,36540.234,29361.047,243.18405,1557.696
15615,2021-10-12 15:00:00,315.37,18669,38330,29187,211,1334,854,3237,1934,3.01991651736589,293.340430037515,288.959987245893,204.721130741461,0.231276301633129,2597.1355,1059.91129,19936.797,1297.3607,37345.312,29410.883,238.55493,1749.2324
15616,2021-10-12 16:00:00,315.19,19001,38229,29138,210,1906,954,3110,1923,3.60063293920956,296.093459414116,288.838293532395,335.367502037834,0.427472776537097,2882.7004,1113.0009,19639.43,1560.6515,38235.97,29383.754,229.76474,1840.9686
15617,2021-10-12 17:00:00,312.12,18846,38698,29232,208,2868,1072,2729,1921,3.60063293920956,296.093459414116,288.838293532395,335.367502037834,0.427472776537097,2892.1006,1073.18108,19244.508,1953.9664,38429.09,29343.908,245.09763,1829.038
15618,2021-10-12 18:00:00,314.71,19258,39331,29266,208,2791,1260,2485,1915,3.60063293920956,296.093459414116,288.838293532395,335.367502037834,0.427472776537097,2934.584,1062.59553,18930.898,2460.6104,38300.75,29351.18,237.93506,1852.0486
15619,2021-10-12 19:00:00,318.18,19484,40389,29249,208,3140,962,1879,1909,3.33676708596571,295.892882065936,289.295801387336,349.298755030547,0.173155101071994,2945.2327,971.44998,19093.842,3038.6052,37970.297,29345.22,227.86046,1841.761
15620,2021-10-12 20:00:00,316.12,18985,40916,29230,206,3611,680,1681,1847,3.33676708596571,295.892882065936,289.295801387336,349.298755030547,0.173155101071994,3086.4534,705.04061,18262.785,3299.7935,38140.79,29394.732,232.90974,1925.1588
15621,2021-10-12 21:00:00,317.15,19038,41540,29226,296,3879,498,1506,1868,3.33676708596571,295.892882065936,289.295801387336,349.298755030547,0.173155101071994,3256.8591,347.14465,19173.643,3413.6992,39004.09,29394.002,232.53046,1959.3282
15622,2021-10-12 22:00:00,321.16,19249,42576,29210,298,3987,61,1107,1908,2.7208268651313,292.695186597722,289.203872628332,200.302137960455,0.276765500433584,3175.5503,108.06671,18966.484,3395.171,39041.47,29361.15,239.34071,1934.4905
15623,2021-10-12 23:00:00,324.56,19273,43941,29233,394,3742,0,604,1907,2.7208268651313,292.695186597722,289.203872628332,200.302137960455,0.276765500433584,3167.2632,25.35237,19234.496,3231.3132,39086.08,29400.693,242.64499,1921.9753
15624,2021-10-13 00:00:00,325.63,18905,42947,29239,328,2861,0,515,1913,2.7208268651313,292.695186597722,289.203872628332,200.302137960455,0.276765500433584,4264.0503,21.06177,18493.959,2278.426,39013.184,29181.385,233.10652,1848.6106
15625,2021-10-13 01:00:00,328.45,18833,39938,29216,260,1523,0,569,1932,3.0411227172013,291.782611163539,289.253026602975,0,0.020210390088285,3984.3984,1.3248,18387.37,1155.782,36583.68,29157.926,231.19409,1626.8322
15626,2021-10-13 02:00:00,325.36,18419,36901,29166,254,1014,0,487,1220,3.0411227172013,291.782611163539,289.253026602975,0,0.020210390088285,4186.164,25.17197,17670.568,521.65155,34137.168,29179.906,231.39087,1331.1134
15627,2021-10-13 03:00:00,321.18,17928,34019,29220,211,813,0,415,921,3.0411227172013,291.782611163539,289.253026602975,0,0.020210390088285,4234.5747,4.18578,16368.778,369.5754,31637.97,29210.836,233.815,1069.6528
15628,2021-10-13 04:00:00,286.06,15354,29735,29263,210,640,0,5055,699,2.94648363061874,291.059800180854,288.931310366165,0,0.113265438820545,4364.0303,0,15326.871,564.88574,28768.283,29213.707,232.32033,992.3516
15629,2021-10-13 05:00:00,302.91,15111,30328,29261,218,580,0,622,968,2.94648363061874,291.059800180854,288.931310366165,0,0.113265438820545,4291.93,0,14113.779,631.2916,27906.37,29226.516,230.00255,981.44214
15630,2021-10-13 06:00:00,298.27,14499,29393,29236,220,553,0,613,872,2.94648363061874,291.059800180854,288.931310366165,0,0.113265438820545,3943.2676,8.48532,13458.471,530.6912,26556.094,29236.197,227.67691,1047.7605
15631,2021-10-13 07:00:00,294.19,14087,28798,29255,221,683,0,666,831,2.82042613634954,290.368793447028,288.499871366294,0,0.294874053263573,4140.761,0,13694.386,575.40076,27076.672,29238.93,228.67615,1049.3115
15632,2021-10-13 08:00:00,292.89,14000,28987,29223,220,756,0,886,852,2.82042613634954,290.368793447028,288.499871366294,0,0.294874053263573,3830.9995,0,14176.573,546.3553,27238.27,29251.781,221.05457,981.0344
15633,2021-10-13 09:00:00,297.69,14680,30196,29231,218,660,0,1179,921,2.82042613634954,290.368793447028,288.499871366294,0,0.294874053263573,3854.8765,0,14497.299,459.16818,29169.08,29223.541,219.13649,1013.3332
15634,2021-10-13 10:00:00,306.76,15868,32588,29224,221,734,0,1420,1308,2.77718585882045,290.120937837411,288.175019450442,1.39775249970991,0.477621050536522,3613.0486,0,15030.664,446.18164,30621.07,29226.762,226.39778,1062.607
15635,2021-10-13 11:00:00,315.22,17495,35035,29220,217,1025,0,1684,1327,2.77718585882045,290.120937837411,288.175019450442,1.39775249970991,0.477621050536522,3233.3203,0,15933.463,570.4694,33194.375,29276.342,223.2358,1183.8441
15636,2021-10-13 12:00:00,312.02,17030,36152,29229,217,808,226,2099,1339,2.77718585882045,290.120937837411,288.175019450442,1.39775249970991,0.477621050536522,3023.37,309.39099,16701.791,729.0635,33975.016,29256.668,223.22551,1259.9943
15637,2021-10-13 13:00:00,308.35,17136,36760,29249,214,849,899,2675,1337,3.25737685630265,294.467237954455,288.85317609745,222.080411753282,0.058653757346179,2831.7336,815.00402,17110.371,998.52277,34617.13,29257.408,225.94664,1457.463
15638,2021-10-13 14:00:00,307.96,17059,36146,29200,213,976,1446,2446,1936,3.25737685630265,294.467237954455,288.85317609745,222.080411753282,0.058653757346179,2473.942,1220.76398,18013.566,1056.1996,35759.6,29267.55,225.89961,1649.3558
15639,2021-10-13 15:00:00,309.28,17318,37713,29203,211,971,1478,2772,1997,3.25737685630265,294.467237954455,288.85317609745,222.080411753282,0.058653757346179,2138.9775,1390.86147,18319.818,1211.4017,36269.38,29317.775,224.07721,1817.8802
15640,2021-10-13 16:00:00,306.99,17509,38251,29177,210,1145,1473,3714,2009,3.51515380342704,297.164511915018,288.710744399054,368.421434409528,0.118244280745495,2130.358,1417.68548,18209.152,1494.2292,36983.64,29291.652,220.79807,1896.7521
15641,2021-10-13 17:00:00,310.71,17740,40456,29184,209,1107,1285,3578,2018,3.51515380342704,297.164511915018,288.710744399054,368.421434409528,0.118244280745495,2019.6195,1373.3031,17887.97,1954.5946,36748.254,29255.348,228.62813,1889.1627
15642,2021-10-13 18:00:00,303.52,17415,40129,29174,217,3025,1188,3462,2005,3.51515380342704,297.164511915018,288.710744399054,368.421434409528,0.118244280745495,1900.0354,1364.90908,17480.777,2529.815,36625.676,29260.71,223.18027,1925.4746
15643,2021-10-13 19:00:00,305.51,17752,40700,29168,262,3284,1071,3324,1996,2.86669037150111,296.719676678975,289.025352249087,386.303409878246,0.141920556096134,1964.4607,1230.42329,17553.73,3158.2332,36443.793,29257.701,216.35757,1925.5918
15644,2021-10-13 20:00:00,304.97,17667,40699,29159,255,3586,882,3284,2020,2.86669037150111,296.719676678975,289.025352249087,386.303409878246,0.141920556096134,2144.704,867.93642,16543.545,3519.0166,36620.184,29307.664,219.62181,1998.3357
15645,2021-10-13 21:00:00,310.35,18592,41188,29159,256,3517,402,3535,1971,2.86669037150111,296.719676678975,289.025352249087,386.303409878246,0.141920556096134,2257.862,418.99409,17474.996,3660.6765,37409.55,29308.736,220.26422,2015.6792
15646,2021-10-13 22:00:00,304.76,17812,40857,29151,273,3700,28,4297,1952,2.14006548656669,292.663075087373,288.529496846471,220.118340197797,0.377714767730975,2354.7415,140.26915,17124.227,3537.7,37821.945,29276.047,224.06105,1988.5616
15647,2021-10-13 23:00:00,305.17,17993,40669,29109,320,3675,0,4511,1959,2.14006548656669,292.663075087373,288.529496846471,220.118340197797,0.377714767730975,2204.9346,52.86986,17198.062,3164.9482,38102.55,29314.096,226.89954,1958.8757
15648,2021-10-14 00:00:00,308.5,18008,39276,29120,321,2504,0,4371,1978,2.14006548656669,292.663075087373,288.529496846471,220.118340197797,0.377714767730975,1110.1654,33.69654,19438.605,2072.3516,42995.24,29085.047,195.14764,2450.6663
15649,2021-10-14 01:00:00,308.42,17647,36772,29107,301,1400,0,4390,1876,1.97360592744145,291.6777592972,288.68089153879,0,0.285594202265961,1126.911,0.84769,19232.734,1173.2214,40105.996,29059.545,190.8538,2178.4272
15650,2021-10-14 02:00:00,297.57,16365,33472,29116,254,705,0,5009,1242,1.97360592744145,291.6777592972,288.68089153879,0,0.285594202265961,1362.6212,23.11712,18385.102,715.2002,37400.418,29081.771,191.23775,1769.978
15651,2021-10-14 03:00:00,290.57,15340,32258,29136,207,699,0,4717,887,1.97360592744145,291.6777592972,288.68089153879,0,0.285594202265961,1309.904,0,16983.197,611.149,34630.973,29111.557,195.94093,1340.467
15652,2021-10-14 04:00:00,309.65,16026,31337,29243,213,638,0,421,957,2.08634519790919,290.990234520907,288.460314472582,0,0.642285531273382,1542.3044,0,15927.656,688.2488,31364.15,29116.2,193.60254,1144.5474
15653,2021-10-14 05:00:00,285.26,14352,29169,29139,209,546,0,3820,854,2.08634519790919,290.990234520907,288.460314472582,0,0.642285531273382,1554.2567,0,14585.649,666.57886,30115.797,29127.307,192.54674,1069.0568
15654,2021-10-14 06:00:00,284.98,14190,28032,29141,209,486,0,3332,840,2.08634519790919,290.990234520907,288.460314472582,0,0.642285531273382,1472.671,5.86999,13987.1875,579.82996,28531.615,29140.979,191.18102,1117.2
15655,2021-10-14 07:00:00,283.75,14114,26571,29077,211,463,0,3146,809,2.12557626630421,290.433633688908,288.263229898914,0,0.527555725397769,1761.2079,0,14184.386,690.0184,28931.426,29141.625,190.80495,1118.0701
15656,2021-10-14 08:00:00,284.21,14230,26553,29055,213,422,0,3275,804,2.12557626630421,290.433633688908,288.263229898914,0,0.527555725397769,1582.7676,0,14750.524,674.641,29229.086,29155.805,188.49518,1026.8486
15657,2021-10-14 09:00:00,288.62,14610,28880,29052,212,476,0,3373,818,2.12557626630421,290.433633688908,288.263229898914,0,0.527555725397769,1642.9432,0,15097.766,523.5391,31415.717,29127.924,195.88979,1073.9474
15658,2021-10-14 10:00:00,298.67,15320,32825,29061,212,623,0,2989,1181,2.1108065720967,290.39637189954,288.169516564085,1.39535371460483,1.04492340982785,1764.8992,0,15832.476,475.66165,33079.09,29132.273,197.13376,1164.7686
15659,2021-10-14 11:00:00,310.76,16663,35602,29076,216,648,0,2334,1313,2.1108065720967,290.39637189954,288.169516564085,1.39535371460483,1.04492340982785,1590.2081,0,16730.592,638.60675,35738.992,29178.045,202.19476,1306.4907
15660,2021-10-14 12:00:00,313.09,17401,36095,29064,217,963,398,2157,1336,2.1108065720967,290.39637189954,288.169516564085,1.39535371460483,1.04492340982785,1728.6617,353.68045,17523.004,840.9417,36549.066,29160.67,203.83496,1348.1263
15661,2021-10-14 13:00:00,312.51,17589,36819,29067,213,840,1362,1896,1360,2.64946039004854,294.103397388085,289.127355792959,203.643596146164,0.470967082161205,1774.4884,927.32006,17919.111,1075.7953,37433.824,29162.473,208.29117,1538.8279
15662,2021-10-14 14:00:00,312.2,17479,36521,29069,229,1027,2080,1560,2179,2.64946039004854,294.103397388085,289.127355792959,203.643596146164,0.470967082161205,1762.7183,1398.13074,18797.393,1074.6265,38912.16,29169.781,205.5952,1796.6365
15663,2021-10-14 15:00:00,314.58,17835,38817,29036,212,992,2241,1727,2226,2.64946039004854,294.103397388085,289.127355792959,203.643596146164,0.470967082161205,1802.4458,1595.70044,19192.625,1189.672,39843.746,29220.049,208.49731,2060.2607
15664,2021-10-14 16:00:00,314.18,17934,40668,29012,208,1901,2192,1456,2199,3.27629182606943,296.10744338024,289.098036179076,324.671578547072,0.922365511569198,2081.8994,1632.52721,18988.67,1512.6552,40789.645,29195.459,211.64516,2200.6013
15665,2021-10-14 17:00:00,312.93,17860,42427,28978,233,2566,2140,1459,2172,3.27629182606943,296.10744338024,289.098036179076,324.671578547072,0.922365511569198,2085.5679,1596.56177,18648.686,2003.1421,40843.93,29160.203,208.76161,2266.9568
15666,2021-10-14 18:00:00,313.88,18258,43747,29099,208,2699,2171,1726,2239,3.27629182606943,296.10744338024,289.098036179076,324.671578547072,0.922365511569198,2160.7532,1561.17659,18284.197,2584.791,40715.73,29163.65,202.54,2320.644
15667,2021-10-14 19:00:00,317.11,18578,45435,29073,206,3104,1860,1536,2446,3.33410090434627,295.302002532814,289.254868583645,343.789987025292,0.811193088626272,2239.1646,1342.0556,18458.104,3186.1921,40448.117,29163.953,196.60115,2345.5784
15668,2021-10-14 20:00:00,319.46,18843,45976,29041,205,3692,1732,926,2598,3.33410090434627,295.302002532814,289.254868583645,343.789987025292,0.811193088626272,2336.7942,869.38165,17612.344,3451.1292,40669.91,29214.55,194.31628,2440.9229
15669,2021-10-14 21:00:00,323.74,19033,46265,29050,210,3665,887,744,2621,3.33410090434627,295.302002532814,289.254868583645,343.789987025292,0.811193088626272,2492.8025,350.08219,18554.553,3497.5103,41414.387,29214.475,194.23471,2429.1716
15670,2021-10-14 22:00:00,326.59,18969,46014,29037,213,3588,17,661,2579,3.1021185132797,291.507892011746,288.333276912094,196.632238787469,2.0069248642357,2538.019,59.95031,18302.08,3317.7805,41642.29,29181.021,193.29366,2371.341
15671,2021-10-14 23:00:00,327.36,18840,46361,29036,215,3630,0,298,2609,3.1021185132797,291.507892011746,288.333276912094,196.632238787469,2.0069248642357,2458.5566,3.3459,18540.918,2985.5242,41791.652,29219.867,192.97311,2329.9658
15672,2021-10-15 00:00:00,327.7,18484,45406,29041,219,2810,0,268,2413,3.1021185132797,291.507892011746,288.333276912094,196.632238787469,2.0069248642357,2622.843,31.72866,18503.314,1902.5277,41008.48,29376.834,194.05228,2434.8628
15673,2021-10-15 01:00:00,329.86,18206,42914,29064,216,1418,0,207,2254,3.68213587099728,290.160887963767,287.535823260399,0,1.00820059707423,2352.648,10.61899,18402.148,1143.0052,38506.09,29351.516,189.6704,2159.836
15674,2021-10-15 02:00:00,327.26,17913,39499,29085,214,653,0,210,1388,3.68213587099728,290.160887963767,287.535823260399,0,1.00820059707423,2682.33,37.94758,17670.988,822.8514,35918.36,29370.688,190.07658,1757.5238
15675,2021-10-15 03:00:00,318.76,16710,36465,29070,213,692,0,317,1278,3.68213587099728,290.160887963767,287.535823260399,0,1.00820059707423,3104.3972,0,16313.099,709.1608,33287.277,29401.365,194.76825,1320.2664
15676,2021-10-15 04:00:00,287.61,14801,29838,29111,210,566,0,4115,849,3.92732142136625,288.889692617053,286.454277933682,0,1.95064298799235,3221.6914,0,15321.073,796.9355,30230.791,29400.15,192.26347,1105.0896
15677,2021-10-15 05:00:00,301.33,14214,32199,29114,218,426,0,386,964,3.92732142136625,288.889692617053,286.454277933682,0,1.95064298799235,3302.4355,0,14067.474,838.3646,29211.172,29416.889,191.39297,1032.2144
15678,2021-10-15 06:00:00,298.34,13952,31174,29105,218,442,0,462,920,3.92732142136625,288.889692617053,286.454277933682,0,1.95064298799235,3477.781,0.1132,13415.463,817.1407,27736.58,29419.482,189.97377,1100.7335
15679,2021-10-15 07:00:00,296.4,13874,29846,29126,219,402,0,454,839,4.15504040613858,287.752521917978,285.441951823408,0,0.879677869776921,3743.6008,0.12521,13615.215,872.4835,28318.41,29422.307,189.68863,1123.5865
15680,2021-10-15 08:00:00,296.05,13874,30562,29142,220,395,0,745,875,4.15504040613858,287.752521917978,285.441951823408,0,0.879677869776921,3970.8816,0,14120.407,766.2873,28508.816,29433.64,187.54468,1043.5713
15681,2021-10-15 09:00:00,300.65,14670,31139,29143,222,403,0,945,895,4.15504040613858,287.752521917978,285.441951823408,0,0.879677869776921,4051.3726,0,14409.609,638.0155,30651.293,29401.455,195.63983,1087.2583
15682,2021-10-15 10:00:00,306.7,15396,33090,29149,227,659,0,1000,1314,4.45872229212286,286.721856076336,284.362132373898,1.13643729488276,1.81893797258038,4364.6357,0,14997.682,775.28986,32177.703,29403.37,197.0087,1173.3917
15683,2021-10-15 11:00:00,310.22,15903,36173,29159,219,816,0,1221,1290,4.45872229212286,286.721856076336,284.362132373898,1.13643729488276,1.81893797258038,4563.9985,0,15898.442,1014.9166,34885.51,29460.584,202.61647,1320.6204
15684,2021-10-15 12:00:00,310.02,16256,37367,29138,217,750,670,1441,1296,4.45872229212286,286.721856076336,284.362132373898,1.13643729488276,1.81893797258038,4638.518,276.53831,16652.328,1014.38904,35700.637,29431.709,204.67789,1368.9672
15685,2021-10-15 13:00:00,308.57,16492,37760,29132,214,796,1783,1289,1492,5.79897623776033,289.343634675734,283.393211544798,203.269305274255,0.895303500311418,4658.4214,817.90572,17085.947,1105.3685,36439.223,29431.363,209.29248,1562.5758
15686,2021-10-15 14:00:00,310.09,16694,38044,29222,214,931,2213,1161,2211,5.79897623776033,289.343634675734,283.393211544798,203.269305274255,0.895303500311418,4912.288,1261.80587,17992.69,1205.2001,37605.13,29442.264,206.41089,1815.4388
15687,2021-10-15 15:00:00,314.85,17301,40837,29232,214,1129,2192,944,2204,5.79897623776033,289.343634675734,283.393211544798,203.269305274255,0.895303500311418,4915.5327,1468.25402,18312.34,1316.5656,38034.38,29494.736,209.29117,2085.5361
15688,2021-10-15 16:00:00,311.94,17088,42495,29188,209,1846,2239,1039,2129,6.52362473427453,290.606826170025,281.6037942976,343.561913251542,1.52322077644693,5216.338,1553.14962,18249.867,1464.2031,38829.805,29466.63,212.49962,2235.822
15689,2021-10-15 17:00:00,312.58,17661,44310,29202,208,2516,2229,1441,2272,6.52362473427453,290.606826170025,281.6037942976,343.561913251542,1.52322077644693,5331.875,1576.75086,17878.219,1669.6272,38577.53,29424.57,208.91516,2300.1482
15690,2021-10-15 18:00:00,308.07,17338,44841,29221,211,3485,2099,1742,2345,6.52362473427453,290.606826170025,281.6037942976,343.561913251542,1.52322077644693,5462.1016,1608.31407,17509.434,1905.1829,38448.867,29433.027,202.39691,2350.6404
15691,2021-10-15 19:00:00,303.87,16925,44845,29296,209,4077,2018,2054,2476,6.33614230109101,289.376791666004,280.648762158559,387.47648899313,0.623706432663604,5538.236,1462.4413,17593.29,2175.215,38189.438,29426.219,196.26805,2368.8105
15692,2021-10-15 20:00:00,306.1,17225,44551,29377,206,3848,1706,2287,2626,6.33614230109101,289.376791666004,280.648762158559,387.47648899313,0.623706432663604,5471.002,1069.52479,16600.045,2503.86,38423.94,29472.504,193.6276,2472.1414
15693,2021-10-15 21:00:00,310.91,17991,43534,29356,208,3861,722,2622,2633,6.33614230109101,289.376791666004,280.648762158559,387.47648899313,0.623706432663604,5698.4824,570.61346,17525.605,2949.9473,39189.33,29471.225,193.32465,2476.9458
15694,2021-10-15 22:00:00,315.87,18687,41987,29300,208,3866,18,2483,2606,4.84509295520006,285.629734793638,279.124879280812,226.708962814882,1.06124041260049,5616.1177,204.4916,17232.25,3042.387,39692.492,29439.738,191.7947,2424.9556
15695,2021-10-15 23:00:00,318.54,18344,42687,29401,206,3016,0,2047,2594,4.84509295520006,285.629734793638,279.124879280812,226.708962814882,1.06124041260049,5569.296,43.26536,17368.516,2732.7734,39888.01,29481.008,191.21147,2384.686
15696,2021-10-16 00:00:00,317.1,17533,41246,29591,208,1836,0,2023,2487,4.84509295520006,285.629734793638,279.124879280812,226.708962814882,1.06124041260049,5548.185,18.61164,13817.036,2291.0933,34612.668,28884.885,225.51828,921.0579
15697,2021-10-16 01:00:00,312.95,17116,37985,29712,207,1083,0,2708,2469,4.54966956187983,284.281864677223,278.618908757799,0,0.362359421443091,5025.0386,8.16616,13242.372,1644.2827,33946.797,28791.99,223.1407,934.3984
15698,2021-10-16 02:00:00,305.1,16221,35524,29735,205,670,0,2878,1666,4.54966956187983,284.281864677223,278.618908757799,0,0.362359421443091,5113.51,46.24579,12479.537,1128.9124,32985.695,28787.793,223.36539,871.2435
15699,2021-10-16 03:00:00,290.27,14483,34951,29808,205,787,0,3371,862,4.54966956187983,284.281864677223,278.618908757799,0,0.362359421443091,5287.501,0,11700.626,859.70447,31444.43,28803.912,226.28879,739.76154
15700,2021-10-16 04:00:00,311.04,15442,33683,29083,216,438,0,315,1290,4.35534681588229,283.007459171576,277.604871947613,0,0.478893008693309,5249.929,0,11184.127,771.44165,28881.36,28774.002,224.7057,615.40356
15701,2021-10-16 05:00:00,260.28,11640,28131,29821,209,410,0,4767,558,4.35534681588229,283.007459171576,277.604871947613,0,0.478893008693309,5053.2397,0,10302.302,634.0878,27527.549,28781.104,222.55608,566.89496
15702,2021-10-16 06:00:00,255.7,10821,28555,29841,211,395,0,4690,558,4.35534681588229,283.007459171576,277.604871947613,0,0.478893008693309,4795.3984,0,10301.164,616.53815,26074.564,28720.438,220.46823,589.83826
15703,2021-10-16 07:00:00,249.05,10044,27956,29840,210,351,0,4838,546,4.19168979943635,281.922484657211,276.811843236132,0,0.01457527584234,4881.2593,4.48286,10368.378,719.7058,25509.027,28673.941,221.11871,627.4085
15704,2021-10-16 08:00:00,244.52,9411,27792,29828,210,376,0,4789,556,4.19168979943635,281.922484657211,276.811843236132,0,0.01457527584234,4762.2505,0,11003.511,660.153,25260.271,28671.643,214.55191,649.7501
15705,2021-10-16 09:00:00,244.43,9418,27550,29881,213,533,0,4508,564,4.19168979943635,281.922484657211,276.811843236132,0,0.01457527584234,4725.282,0,11292.514,572.1506,26111.734,28690.832,214.25143,692.84247
15706,2021-10-16 10:00:00,252.1,9624,28765,28968,215,462,0,4253,555,3.99682057579066,281.229181501848,276.407029738152,1.30781209521313,0.040344343100854,4728.0947,0,11809.24,862.0342,27453.86,28643.424,220.1411,744.3518
15707,2021-10-16 11:00:00,253.93,9817,29629,29009,217,639,0,4309,569,3.99682057579066,281.229181501848,276.407029738152,1.30781209521313,0.040344343100854,4635.047,37.14799,12373.62,1488.4282,29827.523,28665.309,218.448,804.2229
15708,2021-10-16 12:00:00,253.38,9950,30579,29035,215,673,622,4502,577,3.99682057579066,281.229181501848,276.407029738152,1.30781209521313,0.040344343100854,4512.247,596.63616,12682.254,1858.8752,31885.584,28660.299,218.5565,818.0983
15709,2021-10-16 13:00:00,252.22,10017,32029,29034,213,689,1742,4576,615,5.06850940005762,286.440937324417,276.815567536708,275.496947972274,0.022203852873021,4421.6406,1261.82463,13269.474,1936.4341,33958.17,28638.814,221.56325,854.70807
15710,2021-10-16 14:00:00,251.2,10100,32554,29049,211,1071,2202,4898,959,5.06850940005762,286.440937324417,276.815567536708,275.496947972274,0.022203852873021,4372.2646,1717.5184,13171.656,1716.7308,35509,28598.945,221.04843,873.1491
15711,2021-10-16 15:00:00,249.72,10181,33631,29047,210,1018,2321,5997,960,5.06850940005762,286.440937324417,276.815567536708,275.496947972274,0.022203852873021,4193.41,1889.03692,13264.615,1365.2891,36307.527,28638.299,220.25986,926.14496
15712,2021-10-16 16:00:00,251.33,10305,34840,28858,206,1028,2108,6718,992,5.50721997530696,289.321412963313,276.31980071304,447.744505429611,0.099639388118311,4421.6523,1943.43166,13268.45,1163.7343,37624.383,28588.174,218.3361,985.35034
15713,2021-10-16 17:00:00,247.75,10257,34518,28781,204,1709,1978,7175,963,5.50721997530696,289.321412963313,276.31980071304,447.744505429611,0.099639388118311,4315.1143,1930.04866,13672.93,1081.1536,37700.293,28587.854,224.24588,987.0854
15714,2021-10-16 18:00:00,249.59,10553,34569,28833,202,1851,1786,7109,915,5.50721997530696,289.321412963313,276.31980071304,447.744505429611,0.099639388118311,4396.564,1952.69886,13274.341,1143.2122,37708.42,28594.344,218.79836,988.53925
15715,2021-10-16 19:00:00,250.21,10565,33922,28895,203,1650,1520,7030,927,5.15413101111575,289.494636994354,277.080986341121,486.123301545198,0.058945165738283,4467.091,1813.72207,13895.819,1137.0714,36994.31,28560.494,212.27417,976.464
15716,2021-10-16 20:00:00,254.03,10893,33884,28950,204,1604,969,6944,934,5.15413101111575,289.494636994354,277.080986341121,486.123301545198,0.058945165738283,4510.009,1406.74126,13833.08,1234.6497,36496.656,28519.389,214.5396,998.0659
15717,2021-10-16 21:00:00,254.67,10720,33764,28948,209,1717,281,6892,915,5.15413101111575,289.494636994354,277.080986341121,486.123301545198,0.058945165738283,4608.811,865.34984,14333.338,1806.5815,36814.426,28507.584,215.15056,1019.29364
15718,2021-10-16 22:00:00,256.64,10852,33983,28982,208,2565,38,5972,920,3.71596866140151,284.883340417491,276.982753861163,280.863375470615,0.092702332236902,4547.8633,413.08453,14518.757,2454.959,37400.1,28536.041,218.25584,1013.8606
15719,2021-10-16 23:00:00,260.67,10947,34962,28992,209,3367,0,4496,917,3.71596866140151,284.883340417491,276.982753861163,280.863375470615,0.092702332236902,4315.3486,141.59368,14156.758,2816.2517,38000.375,28457.72,220.55977,1011.76483
15720,2021-10-17 00:00:00,264.22,10811,34536,29021,213,1740,0,4554,926,3.71596866140151,284.883340417491,276.982753861163,280.863375470615,0.092702332236902,3594.1912,31.39693,14165.904,2588.7659,31821.576,29123.219,224.07227,906.6628
15721,2021-10-17 01:00:00,258.01,10094,32531,29015,211,875,0,5074,883,3.5331717952077,283.635571754741,276.793093287041,0,0.012931301849064,3336.635,10.5346,13608.453,1759.2278,31135.732,28977.844,221.59962,916.0616
15722,2021-10-17 02:00:00,252.77,9716,31625,28883,210,781,0,5338,557,3.5331717952077,283.635571754741,276.793093287041,0,0.012931301849064,3608.2585,51.57071,12638.41,1081.1061,30246.102,28983.336,221.83522,834.2119
15723,2021-10-17 03:00:00,245.81,9288,29105,28852,210,769,0,5429,582,3.5331717952077,283.635571754741,276.793093287041,0,0.012931301849064,3907.7908,0,12052.267,692.7232,28732.074,28994.479,224.82799,701.4524
15724,2021-10-17 04:00:00,277.05,13479,31922,29848,210,424,0,4652,577,3.4667147407205,282.662143834271,276.669578975375,0,0.042459513241269,3972.1113,0,11457.131,608.3654,26267.252,28974.537,223.18073,588.2453
