UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_wind_production_forecast
2021-11-04 21:00:00,21,5675,2108,86,257,10219,2528,0,1986.83
2021-11-04 22:00:00,19,5752,2216,87,354,9928,2354,0,2092.1
2021-11-04 23:00:00,18,6576,2217,87,966,8160,2530,0,2181.59
2021-11-05 00:00:00,18,10105,2217,86,1798,2595,2905,773,2117.92
2021-11-05 01:00:00,19,11148,2243,85,2520,23,3290,1099,2128.15
2021-11-05 02:00:00,18,10630,2258,86,2446,0,3096,902,2093.36
2021-11-05 03:00:00,18,10241,2266,86,1940,0,2912,782,1917.86
2021-11-05 04:00:00,18,10152,2264,85,1503,0,2904,307,1724.3
2021-11-05 05:00:00,17,9667,2265,86,1375,0,2732,0,1556.17
2021-11-05 06:00:00,17,9508,2264,86,636,0,2853,95,1430.26
2021-11-05 07:00:00,20,9515,2265,85,530,0,2447,0,1526.79
2021-11-05 08:00:00,19,8781,2264,86,821,0,2013,0,1347.62
2021-11-05 09:00:00,20,8500,2266,86,823,0,1897,0,1162.5
2021-11-05 10:00:00,19,8535,2267,85,705,0,1510,0,1019.52
2021-11-05 11:00:00,19,8832,2265,87,784,0,1105,0,894.97
2021-11-05 12:00:00,20,9487,2268,86,960,0,697,81,738.38
2021-11-05 13:00:00,17,9659,2268,81,1803,0,656,338,533.62
2021-11-05 14:00:00,22,10782,2268,85,2250,0,637,254,425.64
2021-11-05 15:00:00,19,10161,2267,86,1460,2759,447,221,389.75
2021-11-05 16:00:00,20,7361,2267,86,940,8260,323,58,359.63
2021-11-05 17:00:00,19,6137,2266,86,779,10337,297,0,331.81
2021-11-05 18:00:00,20,6670,2268,83,375,10734,196,0,283.49
2021-11-05 19:00:00,19,6165,2265,82,284,10626,178,0,279.76
2021-11-05 20:00:00,18,5999,2268,80,163,10259,408,0,264.46
2021-11-05 21:00:00,19,5703,2268,80,492,10723,486,0,287.58
2021-11-05 22:00:00,19,6249,2267,84,752,9995,545,0,307.74
2021-11-05 23:00:00,19,8122,2266,85,857,7791,587,0,353.37
2021-11-06 00:00:00,18,11516,2264,86,1757,2291,471,763,410.71
2021-11-06 01:00:00,18,13078,2264,86,2393,5,511,1164,535.34
2021-11-06 02:00:00,17,12687,2263,84,2262,0,865,1014,621.77
2021-11-06 03:00:00,19,11957,2265,85,2032,0,1255,615,672.55
2021-11-06 04:00:00,17,11506,2266,84,1702,0,1823,359,774.06
2021-11-06 05:00:00,17,11485,2265,85,1328,0,1160,57,793.24
2021-11-06 06:00:00,17,10999,2265,84,1076,0,985,115,829.05
2021-11-06 07:00:00,19,9916,2266,85,1120,0,986,0,1168.19
2021-11-06 08:00:00,17,9030,2264,85,1141,0,1071,8,1091.28
2021-11-06 09:00:00,19,8526,2266,85,997,0,1035,0,1066.58
2021-11-06 10:00:00,18,8221,2265,85,952,0,1318,0,1177.48
2021-11-06 11:00:00,18,7758,2265,85,1030,0,1925,0,1361.98
2021-11-06 12:00:00,17,7837,2267,85,1113,0,2103,0,1448.76
2021-11-06 13:00:00,16,8196,2266,85,1227,0,1788,119,1284.84
2021-11-06 14:00:00,17,8591,2264,85,1247,0,1498,93,1157.92
2021-11-06 15:00:00,18,7700,2264,86,1190,2754,1222,132,993.54
2021-11-06 16:00:00,17,4712,2267,85,1059,8139,1018,86,833.06
2021-11-06 17:00:00,16,3943,2269,85,561,10152,896,0,773.82
2021-11-06 18:00:00,17,4025,2270,86,547,10629,872,0,822.01
2021-11-06 19:00:00,17,3851,2266,85,174,10650,997,0,1028.67
2021-11-06 20:00:00,17,4041,2265,85,114,10615,1459,0,1161.65
2021-11-06 21:00:00,16,4341,2265,85,128,10545,1748,0,1251.07
2021-11-06 22:00:00,16,4386,2264,85,89,10246,2297,0,1414.71
2021-11-06 23:00:00,17,5935,2262,85,764,7973,2981,0,1580.8
2021-11-07 00:00:00,18,7470,2265,85,1691,2374,2627,715,1683.9
2021-11-07 01:00:00,18,9387,2266,83,2236,57,2304,1154,1830.62
2021-11-07 02:00:00,13,9940,2266,85,2031,6,2453,973,2015.59
2021-11-07 03:00:00,13,9462,2267,85,1853,0,2316,681,2071.78
2021-11-07 04:00:00,13,9092,2268,85,1480,0,2334,486,2063.08
2021-11-07 05:00:00,13,9245,2269,85,1363,0,2486,0,2055.76
2021-11-07 06:00:00,14,8283,2271,86,1249,0,2823,152,2157.94
2021-11-07 07:00:00,14,7275,2270,86,1070,0,2890,0,2268.5
2021-11-07 08:00:00,14,6460,2271,85,1052,0,3355,0,2392.73
2021-11-07 09:00:00,14,6206,2271,85,651,0,3589,16,2367.58
2021-11-07 10:00:00,11,6218,2270,85,276,0,3795,0,2329.55
2021-11-07 11:00:00,11,6000,2268,85,434,0,3459,0,2254.62
2021-11-07 12:00:00,10,5686,2269,84,776,0,3396,0,2229.1
2021-11-07 13:00:00,9,5529,2270,57,919,0,3650,86,2096.95
2021-11-07 14:00:00,8,6209,2269,46,988,0,2861,201,1942.25
2021-11-07 15:00:00,12,5558,2268,46,897,2110,2141,325,1810.4
2021-11-07 16:00:00,13,4371,2269,46,381,6532,2299,0,1680.08
2021-11-07 17:00:00,12,3290,2273,46,273,7936,3140,0,1815.26
2021-11-07 18:00:00,11,2258,2270,46,937,7816,2967,0,1939.06
2021-11-07 19:00:00,9,2225,2270,46,833,9190,2769,0,2223.17
2021-11-07 20:00:00,9,2394,2268,46,833,9240,2658,0,2392.67
2021-11-07 21:00:00,9,2063,2267,46,758,9495,2699,0,2477.31
2021-11-07 22:00:00,9,3123,2268,46,476,7985,3326,0,2514.65
2021-11-07 23:00:00,8,4613,2268,46,1014,6219,3439,0,2523.82
2021-11-08 00:00:00,8,7461,2266,46,1877,1575,3345,489,2507.2
2021-11-08 01:00:00,8,9228,2269,46,2181,0,3169,1054,2516.8
2021-11-08 02:00:00,8,9885,2269,46,1980,0,3221,834,2459.72
2021-11-08 03:00:00,7,9720,2268,46,1998,0,2768,632,2373.93
2021-11-08 04:00:00,8,9323,2268,46,1807,0,3142,110,2284.33
2021-11-08 05:00:00,9,8891,2270,46,1444,0,3675,11,2213.54
2021-11-08 06:00:00,10,8227,2270,46,1298,0,3162,9,2073.61
2021-11-08 07:00:00,12,7320,2271,46,1143,0,3385,0,2392.73
2021-11-08 08:00:00,13,6351,2271,46,900,0,3466,0,1709.54
2021-11-08 09:00:00,13,6972,2272,46,649,0,2208,0,1638.56
2021-11-08 10:00:00,13,7141,2272,46,612,0,1849,0,1667.69
2021-11-08 11:00:00,13,7533,2270,46,677,0,1067,0,1530.27
2021-11-08 12:00:00,14,8175,2269,46,613,0,1109,0,1394.73
2021-11-08 13:00:00,12,9312,2271,46,922,0,580,94,1003.35
2021-11-08 14:00:00,12,9521,2271,46,1889,0,728,432,724.76
2021-11-08 15:00:00,12,9192,2270,46,1931,2585,541,185,397.6
2021-11-08 16:00:00,11,7232,2270,46,1083,7716,461,13,264.65
2021-11-08 17:00:00,12,5817,2270,46,1000,10082,538,0,254.31
2021-11-08 18:00:00,13,5349,2270,46,578,10419,561,0,299.22
2021-11-08 19:00:00,14,5595,2272,46,280,10154,756,0,387.13
2021-11-08 20:00:00,12,5357,2270,46,125,10378,846,0,568.56
2021-11-08 21:00:00,15,5748,2268,46,295,10235,917,0,718.91
2021-11-08 22:00:00,15,5685,2271,46,708,10324,1155,0,857
2021-11-08 23:00:00,15,7612,2270,46,1323,7289,1444,56,970.55
2021-11-09 00:00:00,14,11094,2268,46,2361,1991,1297,388,980.4
2021-11-09 01:00:00,13,13574,2266,46,2805,56,1276,1054,1130.73
2021-11-09 02:00:00,13,13808,2267,46,2698,62,1459,1100,1218.17
2021-11-09 03:00:00,14,12497,2267,46,2403,0,1626,910,1267.02
2021-11-09 04:00:00,14,11414,2268,46,2374,0,1646,600,1325.84
2021-11-09 05:00:00,14,10921,2268,46,1925,0,1452,246,1495.81
2021-11-09 06:00:00,14,10370,2268,46,1767,0,1622,0,1581.72
2021-11-09 07:00:00,15,9367,2270,46,1366,0,1768,0,1877.67
2021-11-09 08:00:00,13,8855,2270,46,1228,0,2031,0,2060.17
2021-11-09 09:00:00,13,8290,2267,46,1166,0,2998,0,2306.8
2021-11-09 10:00:00,14,7677,2267,46,1125,0,3395,0,2420.21
2021-11-09 11:00:00,14,7746,2267,46,1094,0,2863,0,2398.95
2021-11-09 12:00:00,14,7921,2268,46,1197,0,2378,0,2378.61
2021-11-09 13:00:00,14,8586,2268,46,1712,0,2361,42,2367.2
2021-11-09 14:00:00,16,9011,2267,46,2020,0,2384,275,2373.93
2021-11-09 15:00:00,14,9240,2268,46,1913,1508,2517,185,2085.45
2021-11-09 16:00:00,15,7638,2268,46,1817,4771,3082,0,2153.56
2021-11-09 17:00:00,15,6981,2268,46,1471,6597,3169,0,2271.82
2021-11-09 18:00:00,14,6536,2267,46,1315,6217,3270,0,2319.12
2021-11-09 19:00:00,14,6372,2268,46,1218,6697,2433,0,2342.34
2021-11-09 20:00:00,13,6395,2267,46,1185,7895,2824,0,2460.94
2021-11-09 21:00:00,14,6318,2267,46,1212,7542,3323,0,2469.9
2021-11-09 22:00:00,12,6802,2267,46,1138,7245,2873,0,2460.56
2021-11-09 23:00:00,13,8486,2267,46,1274,5484,2641,0,2412.7
2021-11-10 00:00:00,13,10620,2267,46,1926,1230,2573,584,2391.33
2021-11-10 01:00:00,13,12949,2266,46,2330,45,2351,999,2382.91
2021-11-10 02:00:00,13,13062,2267,46,2496,16,2199,1176,2399.69
2021-11-10 03:00:00,13,12270,2266,46,2207,0,2082,628,2625.54
2021-11-10 04:00:00,12,11624,2266,46,2141,0,2002,384,2901.85
2021-11-10 05:00:00,12,11408,2265,46,1923,0,2154,0,3176.3
2021-11-10 06:00:00,13,10449,2266,46,1125,0,3019,0,3177.27
2021-11-10 07:00:00,13,8770,2267,46,1151,0,2843,109,3031.78
2021-11-10 08:00:00,14,8116,2268,46,1113,0,2596,0,2745.28
2021-11-10 09:00:00,13,7411,2268,46,1054,0,3058,0,2616.14
2021-11-10 10:00:00,12,7610,2268,46,1071,0,2648,0,2442.88
2021-11-10 11:00:00,12,7653,2269,46,1061,0,2636,0,2155.91
2021-11-10 12:00:00,11,7123,2268,46,1178,0,2834,0,1786.81
2021-11-10 13:00:00,12,8115,2268,46,1359,0,2474,156,1557.96
2021-11-10 14:00:00,12,8660,2267,46,1766,0,2114,370,1376.82
2021-11-10 15:00:00,11,8514,2267,46,1624,2275,1814,490,1224.31
2021-11-10 16:00:00,12,7268,2269,46,1189,6974,1870,0,1026.36
2021-11-10 17:00:00,13,6696,2267,46,1174,8273,1505,0,774.55
2021-11-10 18:00:00,12,5810,2266,46,975,8906,1178,0,749.98
2021-11-10 19:00:00,12,5672,2267,46,1046,9126,1255,0,823.72
2021-11-10 20:00:00,13,5970,2267,46,776,9571,1030,0,896.83
2021-11-10 21:00:00,10,6126,2268,46,743,9821,990,0,1019.31
2021-11-10 22:00:00,10,6540,2266,46,660,10008,1378,0,1078.42
2021-11-10 23:00:00,11,8505,2268,46,1519,7998,2233,0,1145.49
2021-11-11 00:00:00,11,10817,2267,46,1992,2238,2374,557,1139.09
2021-11-11 01:00:00,14,13310,2267,46,2317,91,2343,959,1125.99
2021-11-11 02:00:00,10,13809,2267,46,2658,0,1502,1038,1032.44
2021-11-11 03:00:00,5,13814,2266,46,2501,0,1067,833,880.84
2021-11-11 04:00:00,2,13046,2266,46,2330,0,834,855,748.84
2021-11-11 05:00:00,4,12327,2265,46,2075,0,873,353,643.68
2021-11-11 06:00:00,5,11873,2271,46,1510,0,1070,174,589.52
2021-11-11 07:00:00,5,11277,2273,46,1292,0,798,24,563.34
2021-11-11 08:00:00,6,10376,2269,46,1141,0,463,0,508.82
2021-11-11 09:00:00,6,9574,2268,46,1015,0,452,0,460.47
2021-11-11 10:00:00,6,9372,2268,46,998,0,432,0,412.57
2021-11-11 11:00:00,4,9264,2270,46,1022,0,563,0,397.97
2021-11-11 12:00:00,8,9605,2268,46,1106,0,602,0,387.77
2021-11-11 13:00:00,8,9979,2267,46,1244,0,563,0,400.41
2021-11-11 14:00:00,8,10337,2268,46,1616,0,673,69,377.59
2021-11-11 15:00:00,8,10225,2267,46,1281,1942,730,0,335.86
2021-11-11 16:00:00,9,8056,2266,46,1085,6891,544,0,369.89
2021-11-11 17:00:00,6,6951,2267,46,1096,8290,651,0,407.32
2021-11-11 18:00:00,7,6851,2266,46,948,8955,555,0,393.98
2021-11-11 19:00:00,7,6769,2269,46,928,9610,609,0,386.66
2021-11-11 20:00:00,7,6449,2269,46,1046,9663,637,0,372.44
2021-11-11 21:00:00,7,6374,2268,46,1077,10028,546,0,325.29
2021-11-11 22:00:00,8,7530,2269,46,1061,10037,691,0,285.13
2021-11-11 23:00:00,6,9196,2269,46,1126,8144,619,0,245.53
2021-11-12 00:00:00,8,13166,2268,46,2199,2177,615,806,229.46
2021-11-12 01:00:00,7,15130,2268,46,2695,0,598,1180,253.54
2021-11-12 02:00:00,7,14264,2268,46,2793,0,593,1054,282.07
2021-11-12 03:00:00,8,13221,2268,46,2510,0,573,956,294.81
2021-11-12 04:00:00,8,13170,2269,46,2130,0,560,515,307.67
2021-11-12 05:00:00,10,12697,2269,46,1798,0,616,135,326.95
2021-11-12 06:00:00,9,12560,2268,46,1236,0,622,37,334.49
2021-11-12 07:00:00,9,11256,2270,46,1202,0,650,0,360.22
2021-11-12 08:00:00,11,10617,2271,46,950,0,662,3,409.4
2021-11-12 09:00:00,10,9892,2269,46,935,0,606,0,419.46
2021-11-12 10:00:00,10,9088,2269,46,988,0,567,0,426.81
2021-11-12 11:00:00,9,8704,2269,46,925,0,679,0,418.62
2021-11-12 12:00:00,10,8793,2268,46,1031,0,651,61,399.2
2021-11-12 13:00:00,10,9824,2267,46,1206,0,631,16,381.5
2021-11-12 14:00:00,9,10372,2268,46,1417,0,626,11,375.7
2021-11-12 15:00:00,10,9947,2270,46,1241,2198,544,0,380.43
2021-11-12 16:00:00,7,8473,2268,46,942,7485,534,0,441.63
2021-11-12 17:00:00,8,7742,2269,46,665,9936,423,0,492.17
2021-11-12 18:00:00,8,8074,2267,46,381,10329,494,0,490.35
2021-11-12 19:00:00,8,8030,2269,46,331,10302,469,0,484.43
2021-11-12 20:00:00,7,7704,2267,46,589,10286,459,0,472.07
2021-11-12 21:00:00,7,7357,2267,46,908,10385,379,0,402.18
2021-11-12 22:00:00,8,8133,2269,46,920,10216,474,0,329.55
2021-11-12 23:00:00,7,10215,2270,46,1219,8121,420,175,257.02
2021-11-13 00:00:00,7,13775,2267,46,2062,2120,417,964,216.38
2021-11-13 01:00:00,9,15285,2268,46,2405,0,415,996,207.05
2021-11-13 02:00:00,9,13976,2268,46,2841,0,427,986,214
2021-11-13 03:00:00,10,13508,2267,46,2260,0,384,940,219.75
2021-11-13 04:00:00,10,13575,2266,46,1768,0,322,744,240.46
2021-11-13 05:00:00,10,13178,2268,46,1401,0,341,229,255.97
2021-11-13 06:00:00,10,12541,2267,46,1201,0,415,0,252.97
2021-11-13 07:00:00,9,11131,2267,46,1109,0,365,0,246.5
2021-11-13 08:00:00,9,9956,2266,7,962,0,411,0,193.13
2021-11-13 09:00:00,10,8968,2270,0,975,0,384,0,188.77
2021-11-13 10:00:00,11,8133,2268,0,907,0,449,0,189.93
2021-11-13 11:00:00,11,7574,2267,0,935,0,503,0,193.03
2021-11-13 12:00:00,9,7832,2269,0,1146,0,515,113,186.46
2021-11-13 13:00:00,11,8082,2269,0,1341,0,542,116,175.21
2021-11-13 14:00:00,11,8176,2270,0,1307,0,490,119,161.47
2021-11-13 15:00:00,11,7725,2270,0,1224,2091,342,155,143.87
2021-11-13 16:00:00,11,5931,2269,0,1108,6394,319,0,158.35
2021-11-13 17:00:00,10,5695,2269,0,668,7442,345,0,168.72
2021-11-13 18:00:00,10,5853,2265,0,532,8320,347,0,162.97
2021-11-13 19:00:00,10,5977,2269,0,215,9090,457,0,164.04
2021-11-13 20:00:00,9,5808,2267,29,121,9423,431,0,153.29
2021-11-13 21:00:00,9,6280,2267,46,199,9639,337,0,130
2021-11-13 22:00:00,9,6231,2267,46,192,9737,210,0,99.96
2021-11-13 23:00:00,10,8090,2267,46,1041,7799,252,0,81.5
2021-11-14 00:00:00,9,10518,2265,46,1912,1975,258,822,94.84
2021-11-14 01:00:00,10,11855,2268,46,2193,0,232,870,120.27
2021-11-14 02:00:00,9,11619,2267,46,2402,0,232,606,147.58
2021-11-14 03:00:00,10,11217,2266,46,2018,0,243,340,153.35
2021-11-14 04:00:00,11,10848,2265,46,1541,0,215,282,175.02
2021-11-14 05:00:00,10,10761,2267,46,1412,0,217,97,174.8
2021-11-14 06:00:00,10,10405,2269,46,1170,0,225,14,157.44
2021-11-14 07:00:00,10,8570,2267,46,1052,0,256,10,166.07
2021-11-14 08:00:00,11,7825,2266,46,1039,0,256,0,162.35
2021-11-14 09:00:00,11,7341,2266,46,1010,0,239,0,163.17
2021-11-14 10:00:00,10,6777,2267,46,975,0,221,0,166.4
2021-11-14 11:00:00,11,6556,2268,46,654,0,223,0,164.76
2021-11-14 12:00:00,11,7055,2268,46,364,0,281,0,167.72
2021-11-14 13:00:00,11,6755,2269,46,565,0,447,223,174.55
2021-11-14 14:00:00,12,7359,2268,46,524,0,397,32,170.66
2021-11-14 15:00:00,10,5652,2266,46,469,1968,317,36,157.79
2021-11-14 16:00:00,10,4530,2268,47,875,6527,170,0,168.11
2021-11-14 17:00:00,11,3458,2267,46,1034,8130,140,0,188.25
2021-11-14 18:00:00,11,3737,2266,46,585,8690,211,0,186.11
2021-11-14 19:00:00,12,3949,2268,46,223,8849,206,0,175.28
2021-11-14 20:00:00,11,4265,2266,46,290,8869,152,0,161.25
2021-11-14 21:00:00,9,4615,2267,46,253,9295,188,0,137.9
2021-11-14 22:00:00,10,4695,2265,46,678,9409,322,46,122.01
2021-11-14 23:00:00,9,6947,2265,46,1226,7549,344,0,112.17
2021-11-15 00:00:00,9,9305,2266,46,1968,1906,334,793,117.52
2021-11-15 01:00:00,8,11232,2267,46,2299,0,314,1002,136.78
2021-11-15 02:00:00,10,11725,2267,46,2294,0,269,527,170.56
2021-11-15 03:00:00,10,11368,2265,46,2016,0,272,210,177.24
2021-11-15 04:00:00,10,11068,2266,46,1571,0,349,92,183.4
2021-11-15 05:00:00,10,10262,2267,46,1306,0,308,38,190.53
2021-11-15 06:00:00,10,9166,2265,46,1133,0,319,91,193.82
2021-11-15 07:00:00,10,8468,2267,46,1076,0,238,105,203.69
2021-11-15 08:00:00,11,7935,2256,46,708,0,215,0,191.6
2021-11-15 09:00:00,10,7522,2025,46,654,0,269,0,191.73
2021-11-15 10:00:00,10,7281,1780,46,417,0,319,0,198.25
2021-11-15 11:00:00,11,7421,1651,46,653,0,306,0,206.12
2021-11-15 12:00:00,10,7889,1589,46,420,0,284,0,210.64
2021-11-15 13:00:00,12,8057,1589,46,1023,0,296,108,223.25
2021-11-15 14:00:00,10,9287,1592,46,1500,0,275,323,258.24
2021-11-15 15:00:00,10,9546,1589,46,1462,1931,271,280,264.82
2021-11-15 16:00:00,9,8414,1595,46,1235,6480,128,0,255.4
2021-11-15 17:00:00,11,8231,1596,46,1009,8120,177,0,298.64
2021-11-15 18:00:00,10,8643,1595,46,651,8529,378,0,360.94
2021-11-15 19:00:00,10,8681,1596,46,524,8596,720,0,475.38
2021-11-15 20:00:00,10,8285,1595,46,472,8595,1212,0,696.19
2021-11-15 21:00:00,9,8043,1597,46,520,8400,1396,0,934.78
2021-11-15 22:00:00,10,8969,1598,46,762,7501,1112,141,1199.04
2021-11-15 23:00:00,9,10227,1599,46,1130,5484,1238,84,1309.97
2021-11-16 00:00:00,10,12632,1595,46,1819,1038,1422,837,1454.27
2021-11-16 01:00:00,9,13475,1598,46,2203,0,1839,941,1639.77
2021-11-16 02:00:00,11,12937,1598,46,2414,0,1826,970,1806.78
2021-11-16 03:00:00,10,12068,1596,46,2168,0,1761,805,1941.39
2021-11-16 04:00:00,10,11930,1598,45,1769,0,2058,276,2039.81
2021-11-16 05:00:00,10,11302,1595,46,1267,0,1965,123,2242.43
2021-11-16 06:00:00,11,9373,1599,46,1202,0,2382,110,2282.14
2021-11-16 07:00:00,10,8541,1596,46,1124,0,2207,59,2300.17
2021-11-16 08:00:00,10,7956,1599,46,898,0,2016,0,1979.4
2021-11-16 09:00:00,11,7194,1594,46,734,0,2184,0,1926.03
2021-11-16 10:00:00,10,6612,1593,46,784,0,2507,0,2030.37
2021-11-16 11:00:00,11,6113,1595,46,855,0,2672,0,2107.4
2021-11-16 12:00:00,11,6138,1594,46,996,0,2481,62,2088.77
2021-11-16 13:00:00,11,7083,1598,46,1058,0,2147,109,2036.36
2021-11-16 14:00:00,10,7834,1600,46,1325,0,1775,512,2109.42
2021-11-16 15:00:00,10,8136,1596,46,1415,732,1229,948,2089.54
2021-11-16 16:00:00,10,8426,1594,46,2068,3496,1022,0,1912.9
2021-11-16 17:00:00,9,8212,1600,46,1082,5427,1296,0,1990.98
2021-11-16 18:00:00,9,7976,1597,46,803,6229,1787,0,2174.04
2021-11-16 19:00:00,11,7539,1598,46,794,7133,1886,0,2258.04
2021-11-16 20:00:00,8,7554,1595,46,184,7325,2232,0,2378.85
2021-11-16 21:00:00,10,7708,1595,46,209,7583,2602,0,2490.94
2021-11-16 22:00:00,8,7890,1605,46,227,8070,2920,0,2574.97
2021-11-16 23:00:00,9,8082,1605,46,1090,6103,2911,0,2628.82
2021-11-17 00:00:00,9,10023,1604,46,1998,1319,2835,157,2614.66
2021-11-17 01:00:00,9,11268,1606,46,2314,0,2904,748,2580.73
2021-11-17 02:00:00,10,11231,1609,46,2580,0,2610,844,2447.06
2021-11-17 03:00:00,12,10921,1603,43,1971,0,2870,560,2324.12
2021-11-17 04:00:00,11,10337,1608,43,1606,0,2810,868,2159.23
2021-11-17 05:00:00,10,10278,1604,43,1342,0,2272,298,2018.17
2021-11-17 06:00:00,11,10432,1603,43,1050,0,1865,256,1770.96
2021-11-17 07:00:00,9,10029,1606,44,1454,0,1711,91,1521.1
2021-11-17 08:00:00,9,9686,1608,43,887,0,1768,0,1310.01
2021-11-17 09:00:00,10,8816,1605,45,905,0,1425,0,1122.28
2021-11-17 10:00:00,11,8937,1607,45,873,0,1175,0,881.18
2021-11-17 11:00:00,11,8909,1604,70,946,0,952,0,638.35
2021-11-17 12:00:00,11,9634,1605,51,966,0,756,0,435
2021-11-17 13:00:00,12,10310,1608,50,1144,0,695,73,328.79
2021-11-17 14:00:00,11,11136,1609,52,1461,0,817,328,282
2021-11-17 15:00:00,10,11517,1608,52,1721,944,823,576,224.78
2021-11-17 16:00:00,11,9963,1609,77,1426,4476,881,0,227.38
2021-11-17 17:00:00,11,9143,1609,77,949,7273,782,0,248.35
2021-11-17 18:00:00,12,8819,1609,76,871,8030,950,0,266.48
2021-11-17 19:00:00,11,8311,1608,79,831,7779,1112,0,293.96
2021-11-17 20:00:00,10,8282,1606,79,486,8971,969,0,315.85
2021-11-17 21:00:00,10,8845,1605,83,181,9254,912,0,267.15
2021-11-17 22:00:00,9,9128,1603,50,343,9497,788,0,242.29
2021-11-17 23:00:00,9,9986,1604,31,970,7410,678,0,208.96
2021-11-18 00:00:00,9,12882,1604,32,2018,1770,616,397,175.03
2021-11-18 01:00:00,9,14418,1603,35,2552,0,548,1217,142.51
2021-11-18 02:00:00,10,14535,1605,34,2599,0,443,1039,142.95
2021-11-18 03:00:00,10,14106,1604,35,2182,0,474,857,146.24
2021-11-18 04:00:00,11,13834,1606,36,1853,0,547,618,129.94
2021-11-18 05:00:00,11,13480,1605,35,1230,0,474,461,139.76
2021-11-18 06:00:00,11,12935,1605,35,1065,0,501,17,145.45
2021-11-18 07:00:00,12,11977,1605,36,940,0,516,51,143.92
2021-11-18 08:00:00,10,10945,1605,36,887,0,411,36,176.07
2021-11-18 09:00:00,10,10393,1604,35,824,0,471,0,158.98
2021-11-18 10:00:00,10,10084,1604,36,751,0,464,0,153.48
2021-11-18 11:00:00,11,10212,1604,37,792,0,441,0,152.97
2021-11-18 12:00:00,11,10289,1603,36,857,0,456,0,153.22
2021-11-18 13:00:00,9,10845,1604,36,1053,0,411,127,155.21
2021-11-18 14:00:00,11,11909,1604,36,1595,0,355,190,152
2021-11-18 15:00:00,9,12157,1604,36,1508,1562,283,298,138.39
2021-11-18 16:00:00,11,10921,1605,36,986,5318,100,0,148.74
2021-11-18 17:00:00,10,10263,1632,36,835,7499,110,0,165.29
2021-11-18 18:00:00,10,9480,1638,19,806,8875,156,0,154.69
2021-11-18 19:00:00,11,9978,1631,8,512,8973,251,0,146.16
2021-11-18 20:00:00,10,10636,1606,4,214,8616,325,0,146.86
2021-11-18 21:00:00,11,10453,1605,31,588,7847,416,0,141.02
2021-11-18 22:00:00,11,10062,1604,36,855,7772,415,0,160.71
2021-11-18 23:00:00,9,11200,1602,36,1134,5368,401,0,173.87
2021-11-19 00:00:00,11,13970,1604,34,2014,1074,467,415,196.89
2021-11-19 01:00:00,10,14918,1606,34,2525,0,454,1195,272.12
2021-11-19 02:00:00,11,13821,1585,34,2534,0,468,1085,347.74
2021-11-19 03:00:00,10,13151,1583,33,2294,0,497,1086,375.57
2021-11-19 04:00:00,11,12772,1586,34,2049,0,536,313,421.61
2021-11-19 05:00:00,11,12312,1586,35,1390,0,571,245,466.04
2021-11-19 06:00:00,10,11745,1590,35,1074,0,619,29,509.97
2021-11-19 07:00:00,10,10213,1583,35,968,0,665,0,526.17
2021-11-19 08:00:00,10,9667,1582,35,872,0,729,0,692.43
2021-11-19 09:00:00,11,9442,1598,35,821,0,780,0,750.59
2021-11-19 10:00:00,11,9604,1597,33,762,0,701,0,802.09
2021-11-19 11:00:00,11,9589,1597,63,842,0,586,0,880.75
2021-11-19 12:00:00,11,9637,1596,84,849,0,624,0,927.1
2021-11-19 13:00:00,11,9987,1598,85,1163,0,652,0,917.01
2021-11-19 14:00:00,9,10736,1598,85,1447,0,768,206,930.33
2021-11-19 15:00:00,11,10967,1599,86,1260,1068,800,280,847.55
2021-11-19 16:00:00,10,9974,1600,86,822,5559,701,0,687.76
2021-11-19 17:00:00,10,9082,1599,85,750,8564,478,0,628.5
2021-11-19 18:00:00,11,8935,1598,85,724,8562,471,0,716.95
2021-11-19 19:00:00,11,8717,1608,86,498,8834,487,0,885.24
2021-11-19 20:00:00,12,9399,1605,84,213,8293,591,0,1183.14
2021-11-19 21:00:00,11,8960,1603,85,137,7864,793,0,1426.7
2021-11-19 22:00:00,11,8982,1603,85,390,7356,1170,0,1622.36
2021-11-19 23:00:00,10,8861,1604,86,838,4754,1749,0,1783.67
2021-11-20 00:00:00,11,10388,1604,86,1894,1007,2054,347,1864.43
2021-11-20 01:00:00,11,11818,1604,84,2240,0,2129,924,2032.14
2021-11-20 02:00:00,11,11598,1606,85,2213,0,1933,1262,2154.17
2021-11-20 03:00:00,11,10345,1607,86,1955,0,2171,1137,2197.47
2021-11-20 04:00:00,11,10225,1606,84,1823,0,2429,741,2177.13
2021-11-20 05:00:00,11,9976,1607,86,1227,0,2533,394,2204.61
2021-11-20 06:00:00,10,9458,1608,85,1039,0,2228,119,2119.67
2021-11-20 07:00:00,11,9088,1608,85,955,0,2626,20,2016.79
2021-11-20 08:00:00,10,8773,1607,86,1024,0,3075,0,2086.26
2021-11-20 09:00:00,11,8109,1608,85,1005,0,3084,0,2072.01
2021-11-20 10:00:00,11,7276,1610,85,1043,0,2906,0,1997.22
2021-11-20 11:00:00,12,8106,1608,85,416,0,2648,0,1854.66
2021-11-20 12:00:00,11,8312,1607,86,427,0,2544,3,1515.77
2021-11-20 13:00:00,12,8907,1610,86,568,0,2252,0,1210.31
