,UTC time,carbon_intensity,nat_gas,oil,hydro,solar,other
18208,2021-01-28 16:00:00,453.02,3255.0,0.0,21.0,325.0,86.0
18209,2021-01-28 17:00:00,452.2,3249.0,0.0,22.0,329.0,83.0
18210,2021-01-28 18:00:00,453.31,3287.0,0.0,21.0,324.0,84.0
18211,2021-01-28 19:00:00,452.35,3197.0,0.0,23.0,323.0,85.0
18212,2021-01-28 20:00:00,453.79,3123.0,47.0,23.0,325.0,83.0
18213,2021-01-28 21:00:00,454.72,3235.0,7.0,23.0,308.0,84.0
18214,2021-01-28 22:00:00,462.66,3335.0,0.0,23.0,243.0,86.0
18215,2021-01-28 23:00:00,484.53,3488.0,0.0,23.0,61.0,85.0
18216,2021-01-29 00:00:00,491.82,3936.0,0.0,23.0,0.0,86.0
18217,2021-01-29 01:00:00,491.78,4023.0,0.0,23.0,0.0,86.0
18218,2021-01-29 02:00:00,491.88,3905.0,0.0,23.0,0.0,87.0
18219,2021-01-29 03:00:00,492.11,3695.0,0.0,22.0,0.0,87.0
18220,2021-01-29 04:00:00,492.03,3504.0,0.0,23.0,0.0,86.0
18221,2021-01-29 05:00:00,491.99,3267.0,0.0,23.0,0.0,83.0
18222,2021-01-29 06:00:00,492.58,2997.0,0.0,22.0,0.0,87.0
18223,2021-01-29 07:00:00,492.33,2866.0,0.0,23.0,0.0,84.0
18224,2021-01-29 08:00:00,492.81,2870.0,0.0,23.0,0.0,91.0
18225,2021-01-29 09:00:00,493.38,2932.0,0.0,22.0,0.0,98.0
18226,2021-01-29 10:00:00,493.19,3037.0,0.0,23.0,0.0,99.0
18227,2021-01-29 11:00:00,492.87,3700.0,0.0,22.0,0.0,101.0
18228,2021-01-29 12:00:00,492.33,4387.0,0.0,23.0,0.0,101.0
18229,2021-01-29 13:00:00,492.08,5001.0,45.0,23.0,15.0,100.0
18230,2021-01-29 14:00:00,477.43,5013.0,11.0,23.0,178.0,101.0
18231,2021-01-29 15:00:00,465.41,4588.0,0.0,23.0,300.0,100.0
18232,2021-01-29 16:00:00,462.13,4279.0,0.0,22.0,321.0,102.0
18233,2021-01-29 17:00:00,458.39,3783.0,0.0,23.0,323.0,99.0
18234,2021-01-29 18:00:00,456.95,3505.0,0.0,23.0,316.0,100.0
18235,2021-01-29 19:00:00,454.91,3299.0,0.0,23.0,318.0,100.0
18236,2021-01-29 20:00:00,454.29,3158.0,0.0,22.0,313.0,101.0
18237,2021-01-29 21:00:00,455.63,3113.0,1.0,22.0,298.0,101.0
18238,2021-01-29 22:00:00,466.27,3234.0,49.0,21.0,237.0,100.0
18239,2021-01-29 23:00:00,486.47,3635.0,7.0,21.0,58.0,100.0
18240,2021-01-30 00:00:00,492.71,3937.0,0.0,21.0,0.0,99.0
18241,2021-01-30 01:00:00,492.85,3744.0,0.0,21.0,0.0,99.0
18242,2021-01-30 02:00:00,493.06,3766.0,0.0,20.0,0.0,101.0
18243,2021-01-30 03:00:00,492.92,3794.0,0.0,21.0,0.0,101.0
18244,2021-01-30 04:00:00,493.08,3667.0,0.0,20.0,0.0,100.0
18245,2021-01-30 05:00:00,493.38,3455.0,0.0,20.0,0.0,102.0
18246,2021-01-30 06:00:00,493.11,3571.0,0.0,20.0,0.0,99.0
18247,2021-01-30 07:00:00,493.1,3518.0,0.0,20.0,0.0,98.0
18248,2021-01-30 08:00:00,493.14,3531.0,0.0,20.0,0.0,99.0
18249,2021-01-30 09:00:00,493.15,3606.0,0.0,19.0,0.0,98.0
18250,2021-01-30 10:00:00,493.1,3720.0,0.0,20.0,0.0,101.0
18251,2021-01-30 11:00:00,493.06,3767.0,0.0,20.0,0.0,101.0
18252,2021-01-30 12:00:00,492.87,4037.0,0.0,19.0,0.0,99.0
18253,2021-01-30 13:00:00,491.21,4453.0,0.0,19.0,13.0,96.0
18254,2021-01-30 14:00:00,479.03,4413.0,0.0,18.0,142.0,97.0
18255,2021-01-30 15:00:00,467.34,4158.0,0.0,17.0,257.0,94.0
18256,2021-01-30 16:00:00,462.18,3793.0,0.0,14.0,293.0,96.0
18257,2021-01-30 17:00:00,460.04,3538.0,0.0,14.0,295.0,94.0
18258,2021-01-30 18:00:00,459.26,3240.0,0.0,13.0,282.0,95.0
18259,2021-01-30 19:00:00,458.75,3128.0,0.0,12.0,279.0,95.0
18260,2021-01-30 20:00:00,459.02,3065.0,0.0,13.0,271.0,95.0
18261,2021-01-30 21:00:00,468.65,3119.0,0.0,13.0,196.0,96.0
18262,2021-01-30 22:00:00,471.08,3177.0,0.0,14.0,178.0,96.0
18263,2021-01-30 23:00:00,486.65,3424.0,0.0,18.0,54.0,97.0
18264,2021-01-31 00:00:00,493.77,3628.0,0.0,13.0,0.0,96.0
18265,2021-01-31 01:00:00,493.72,3461.0,0.0,13.0,0.0,92.0
18266,2021-01-31 02:00:00,493.83,3461.0,0.0,13.0,0.0,94.0
18267,2021-01-31 03:00:00,494.29,3229.0,0.0,13.0,0.0,97.0
18268,2021-01-31 04:00:00,494.5,3027.0,0.0,13.0,0.0,96.0
18269,2021-01-31 05:00:00,494.6,2909.0,0.0,13.0,0.0,95.0
18270,2021-01-31 06:00:00,495.12,2683.0,0.0,13.0,0.0,97.0
18271,2021-01-31 07:00:00,495.33,2576.0,0.0,13.0,0.0,97.0
18272,2021-01-31 08:00:00,495.34,2492.0,0.0,13.0,0.0,95.0
18273,2021-01-31 09:00:00,495.35,2491.0,0.0,13.0,0.0,95.0
18274,2021-01-31 10:00:00,495.46,2512.0,0.0,13.0,0.0,97.0
18275,2021-01-31 11:00:00,495.32,2632.0,0.0,12.0,0.0,96.0
18276,2021-01-31 12:00:00,494.87,2827.0,0.0,13.0,0.0,97.0
18277,2021-01-31 13:00:00,493.77,3215.0,0.0,12.0,5.0,97.0
18278,2021-01-31 14:00:00,480.2,3382.0,0.0,13.0,111.0,96.0
18279,2021-01-31 15:00:00,470.56,3401.0,0.0,12.0,194.0,95.0
18280,2021-01-31 16:00:00,470.72,3375.0,0.0,12.0,192.0,96.0
18281,2021-01-31 17:00:00,465.15,3230.0,0.0,12.0,231.0,94.0
18282,2021-01-31 18:00:00,475.77,3214.0,0.0,12.0,143.0,95.0
18283,2021-01-31 19:00:00,477.69,3278.0,0.0,12.0,130.0,96.0
18284,2021-01-31 20:00:00,476.02,3119.0,0.0,11.0,139.0,95.0
18285,2021-01-31 21:00:00,482.79,3060.0,0.0,11.0,86.0,95.0
18286,2021-01-31 22:00:00,485.94,3147.0,0.0,12.0,63.0,96.0
18287,2021-01-31 23:00:00,491.06,3386.0,0.0,19.0,17.0,96.0
18288,2021-02-01 00:00:00,494.1,3612.0,0.0,11.0,0.0,97.0
18289,2021-02-01 01:00:00,494.08,3580.0,0.0,11.0,0.0,96.0
18290,2021-02-01 02:00:00,494.33,3365.0,0.0,11.0,0.0,96.0
18291,2021-02-01 03:00:00,494.63,3097.0,0.0,11.0,0.0,95.0
18292,2021-02-01 04:00:00,495.1,2759.0,0.0,11.0,0.0,94.0
18293,2021-02-01 05:00:00,495.98,2374.0,0.0,11.0,0.0,95.0
18294,2021-02-01 06:00:00,495.5,2502.0,0.0,12.0,0.0,95.0
18295,2021-02-01 07:00:00,495.69,2497.0,0.0,11.0,0.0,95.0
18296,2021-02-01 08:00:00,495.71,2408.0,0.0,12.0,0.0,95.0
18297,2021-02-01 09:00:00,496.12,2383.0,0.0,11.0,0.0,97.0
18298,2021-02-01 10:00:00,496.01,2429.0,0.0,11.0,0.0,97.0
18299,2021-02-01 11:00:00,495.95,2421.0,0.0,11.0,0.0,96.0
18300,2021-02-01 12:00:00,495.48,2588.0,0.0,12.0,0.0,97.0
18301,2021-02-01 13:00:00,494.63,2890.0,0.0,11.0,3.0,97.0
18302,2021-02-01 14:00:00,488.28,2993.0,0.0,11.0,45.0,94.0
18303,2021-02-01 15:00:00,484.87,3048.0,0.0,11.0,69.0,92.0
18304,2021-02-01 16:00:00,482.06,3120.0,0.0,11.0,93.0,96.0
18305,2021-02-01 17:00:00,475.75,3209.0,0.0,11.0,142.0,91.0
18306,2021-02-01 18:00:00,477.89,3390.0,0.0,11.0,129.0,89.0
18307,2021-02-01 19:00:00,481.55,3642.0,0.0,11.0,99.0,80.0
18308,2021-02-01 20:00:00,484.39,3793.0,0.0,13.0,79.0,90.0
18309,2021-02-01 21:00:00,487.33,4008.0,0.0,19.0,49.0,93.0
18310,2021-02-01 22:00:00,490.6,4344.0,0.0,19.0,18.0,93.0
18311,2021-02-01 23:00:00,491.83,4953.0,0.0,20.0,3.0,95.0
18312,2021-02-02 00:00:00,492.03,5322.0,0.0,20.0,0.0,97.0
18313,2021-02-02 01:00:00,492.14,5352.0,0.0,19.0,0.0,98.0
18314,2021-02-02 02:00:00,492.09,5203.0,0.0,19.0,0.0,95.0
18315,2021-02-02 03:00:00,492.22,4965.0,0.0,20.0,0.0,98.0
18316,2021-02-02 04:00:00,492.44,4608.0,0.0,19.0,0.0,97.0
18317,2021-02-02 05:00:00,492.32,4371.0,0.0,20.0,0.0,94.0
18318,2021-02-02 06:00:00,492.97,3833.0,0.0,19.0,0.0,98.0
18319,2021-02-02 07:00:00,492.86,3742.0,0.0,20.0,0.0,97.0
18320,2021-02-02 08:00:00,492.69,3835.0,0.0,20.0,0.0,95.0
18321,2021-02-02 09:00:00,492.87,3822.0,0.0,19.0,0.0,96.0
18322,2021-02-02 10:00:00,492.76,3741.0,0.0,20.0,0.0,95.0
18323,2021-02-02 11:00:00,492.55,4135.0,0.0,20.0,0.0,96.0
18324,2021-02-02 12:00:00,492.29,4537.0,0.0,20.0,0.0,95.0
18325,2021-02-02 13:00:00,491.29,5175.0,0.0,19.0,10.0,96.0
18326,2021-02-02 14:00:00,480.41,5301.0,34.0,20.0,157.0,95.0
18327,2021-02-02 15:00:00,468.5,4860.0,51.0,20.0,299.0,94.0
18328,2021-02-02 16:00:00,463.46,4467.0,34.0,20.0,330.0,93.0
18329,2021-02-02 17:00:00,460.22,4223.0,0.0,20.0,335.0,92.0
18330,2021-02-02 18:00:00,458.09,3825.0,0.0,19.0,330.0,93.0
18331,2021-02-02 19:00:00,457.05,3690.0,0.0,21.0,329.0,95.0
18332,2021-02-02 20:00:00,454.95,3460.0,0.0,20.0,331.0,94.0
18333,2021-02-02 21:00:00,455.88,3391.0,0.0,20.0,317.0,95.0
18334,2021-02-02 22:00:00,463.76,3607.0,0.0,21.0,257.0,94.0
18335,2021-02-02 23:00:00,484.68,4047.0,0.0,20.0,75.0,96.0
18336,2021-02-03 00:00:00,492.3,4597.0,0.0,20.0,0.0,96.0
18337,2021-02-03 01:00:00,492.06,4928.0,0.0,21.0,0.0,96.0
18338,2021-02-03 02:00:00,492.21,4798.0,0.0,20.0,0.0,96.0
18339,2021-02-03 03:00:00,492.36,4565.0,0.0,20.0,0.0,97.0
18340,2021-02-03 04:00:00,492.35,4291.0,0.0,21.0,0.0,96.0
18341,2021-02-03 05:00:00,492.65,3893.0,0.0,20.0,0.0,95.0
18342,2021-02-03 06:00:00,492.65,3897.0,0.0,20.0,0.0,95.0
18343,2021-02-03 07:00:00,492.5,3870.0,0.0,21.0,0.0,94.0
18344,2021-02-03 08:00:00,492.58,3897.0,0.0,21.0,0.0,96.0
18345,2021-02-03 09:00:00,492.68,4005.0,0.0,20.0,0.0,97.0
18346,2021-02-03 10:00:00,492.53,4233.0,0.0,21.0,0.0,99.0
18347,2021-02-03 11:00:00,492.19,4740.0,0.0,20.0,0.0,95.0
18348,2021-02-03 12:00:00,492.2,5603.0,14.0,21.0,0.0,96.0
18349,2021-02-03 13:00:00,492.66,5960.0,95.0,21.0,20.0,95.0
18350,2021-02-03 14:00:00,480.03,5639.0,94.0,20.0,192.0,93.0
18351,2021-02-03 15:00:00,466.73,4978.0,17.0,21.0,312.0,94.0
18352,2021-02-03 16:00:00,461.78,4441.0,0.0,20.0,334.0,95.0
18353,2021-02-03 17:00:00,458.78,4000.0,0.0,21.0,334.0,93.0
18354,2021-02-03 18:00:00,456.93,3662.0,0.0,20.0,329.0,95.0
18355,2021-02-03 19:00:00,455.34,3469.0,0.0,21.0,327.0,94.0
18356,2021-02-03 20:00:00,453.86,3281.0,0.0,20.0,325.0,93.0
18357,2021-02-03 21:00:00,454.66,3201.0,0.0,21.0,311.0,95.0
18358,2021-02-03 22:00:00,462.85,3355.0,0.0,21.0,251.0,97.0
18359,2021-02-03 23:00:00,484.58,3848.0,0.0,20.0,75.0,99.0
18360,2021-02-04 00:00:00,492.45,4532.0,0.0,21.0,0.0,101.0
18361,2021-02-04 01:00:00,492.15,4799.0,0.0,21.0,0.0,97.0
18362,2021-02-04 02:00:00,492.32,4887.0,0.0,21.0,0.0,102.0
18363,2021-02-04 03:00:00,492.31,4846.0,0.0,20.0,0.0,99.0
18364,2021-02-04 04:00:00,492.26,4661.0,0.0,21.0,0.0,98.0
18365,2021-02-04 05:00:00,492.44,4471.0,0.0,21.0,0.0,100.0
18366,2021-02-04 06:00:00,492.4,4384.0,0.0,21.0,0.0,98.0
18367,2021-02-04 07:00:00,492.54,4393.0,0.0,20.0,0.0,99.0
18368,2021-02-04 08:00:00,492.28,4614.0,0.0,21.0,0.0,98.0
18369,2021-02-04 09:00:00,492.15,4897.0,0.0,21.0,0.0,98.0
18370,2021-02-04 10:00:00,492.07,5191.0,0.0,21.0,0.0,99.0
18371,2021-02-04 11:00:00,491.83,5773.0,0.0,21.0,0.0,98.0
18372,2021-02-04 12:00:00,491.74,6571.0,5.0,20.0,0.0,96.0
18373,2021-02-04 13:00:00,491.59,7000.0,62.0,21.0,19.0,94.0
18374,2021-02-04 14:00:00,481.39,6649.0,51.0,21.0,176.0,94.0
18375,2021-02-04 15:00:00,471.95,5474.0,1.0,21.0,260.0,94.0
18376,2021-02-04 16:00:00,465.58,4556.0,0.0,20.0,297.0,96.0
18377,2021-02-04 17:00:00,459.97,3973.0,0.0,21.0,321.0,96.0
18378,2021-02-04 18:00:00,456.65,3517.0,0.0,21.0,319.0,95.0
18379,2021-02-04 19:00:00,456.31,3286.0,0.0,21.0,304.0,96.0
18380,2021-02-04 20:00:00,455.08,3050.0,5.0,20.0,299.0,97.0
18381,2021-02-04 21:00:00,458.33,3053.0,0.0,21.0,268.0,96.0
18382,2021-02-04 22:00:00,469.88,3250.0,0.0,29.0,176.0,97.0
18383,2021-02-04 23:00:00,485.29,3524.0,0.0,31.0,52.0,96.0
18384,2021-02-05 00:00:00,522.01,3981.0,978.0,31.0,1.0,102.0
18385,2021-02-05 01:00:00,491.58,4159.0,1.0,30.0,0.0,98.0
18386,2021-02-05 02:00:00,491.66,4106.0,0.0,30.0,0.0,100.0
18387,2021-02-05 03:00:00,491.7,4003.0,0.0,30.0,0.0,100.0
18388,2021-02-05 04:00:00,491.85,3772.0,0.0,30.0,0.0,101.0
18389,2021-02-05 05:00:00,491.84,3574.0,0.0,30.0,0.0,99.0
18390,2021-02-05 06:00:00,491.89,3501.0,0.0,29.0,0.0,97.0
18391,2021-02-05 07:00:00,491.84,3465.0,0.0,30.0,0.0,98.0
18392,2021-02-05 08:00:00,491.88,3494.0,0.0,30.0,0.0,99.0
18393,2021-02-05 09:00:00,491.87,3508.0,0.0,30.0,0.0,99.0
18394,2021-02-05 10:00:00,491.74,3663.0,0.0,30.0,0.0,98.0
18395,2021-02-05 11:00:00,491.89,3934.0,0.0,29.0,0.0,101.0
18396,2021-02-05 12:00:00,491.5,4564.0,0.0,30.0,0.0,100.0
18397,2021-02-05 13:00:00,490.78,4848.0,1.0,29.0,8.0,99.0
18398,2021-02-05 14:00:00,486.13,4452.0,9.0,30.0,59.0,99.0
18399,2021-02-05 15:00:00,480.85,3934.0,0.0,29.0,102.0,99.0
18400,2021-02-05 16:00:00,475.82,3567.0,0.0,29.0,139.0,100.0
18401,2021-02-05 17:00:00,471.91,3305.0,0.0,29.0,162.0,98.0
18402,2021-02-05 18:00:00,474.64,3118.0,0.0,29.0,133.0,99.0
18403,2021-02-05 19:00:00,474.7,3090.0,0.0,30.0,131.0,100.0
18404,2021-02-05 20:00:00,474.54,3018.0,24.0,29.0,140.0,99.0
18405,2021-02-05 21:00:00,476.5,3072.0,5.0,29.0,119.0,99.0
18406,2021-02-05 22:00:00,484.14,3170.0,17.0,30.0,65.0,97.0
18407,2021-02-05 23:00:00,489.44,3311.0,0.0,32.0,18.0,100.0
18408,2021-02-06 00:00:00,492.02,3467.0,0.0,29.0,0.0,99.0
18409,2021-02-06 01:00:00,492.1,3438.0,0.0,29.0,0.0,100.0
18410,2021-02-06 02:00:00,492.26,3270.0,0.0,29.0,0.0,101.0
18411,2021-02-06 03:00:00,492.07,3162.0,0.0,30.0,0.0,99.0
18412,2021-02-06 04:00:00,492.55,2889.0,0.0,29.0,0.0,101.0
18413,2021-02-06 05:00:00,492.41,2612.0,0.0,30.0,0.0,98.0
18414,2021-02-06 06:00:00,492.9,2378.0,0.0,29.0,0.0,99.0
18415,2021-02-06 07:00:00,492.93,2197.0,0.0,30.0,0.0,99.0
18416,2021-02-06 08:00:00,493.49,2137.0,0.0,29.0,0.0,102.0
18417,2021-02-06 09:00:00,493.32,2110.0,0.0,30.0,0.0,102.0
18418,2021-02-06 10:00:00,492.56,2146.0,0.0,29.0,0.0,92.0
18419,2021-02-06 11:00:00,492.11,2211.0,0.0,30.0,0.0,90.0
18420,2021-02-06 12:00:00,492.05,2406.0,0.0,29.0,0.0,89.0
18421,2021-02-06 13:00:00,491.21,2639.0,0.0,30.0,4.0,91.0
18422,2021-02-06 14:00:00,487.66,2968.0,0.0,29.0,28.0,89.0
18423,2021-02-06 15:00:00,486.78,3085.0,0.0,30.0,34.0,89.0
18424,2021-02-06 16:00:00,482.39,3169.0,0.0,29.0,68.0,87.0
18425,2021-02-06 17:00:00,475.05,3146.0,0.0,30.0,126.0,92.0
18426,2021-02-06 18:00:00,477.64,3101.0,0.0,29.0,106.0,93.0
18427,2021-02-06 19:00:00,481.66,3140.0,0.0,30.0,77.0,97.0
18428,2021-02-06 20:00:00,483.59,3155.0,0.0,30.0,64.0,100.0
18429,2021-02-06 21:00:00,487.79,3200.0,0.0,30.0,32.0,99.0
18430,2021-02-06 22:00:00,487.77,3264.0,0.0,30.0,32.0,98.0
18431,2021-02-06 23:00:00,491.0,3339.0,0.0,31.0,6.0,98.0
18432,2021-02-07 00:00:00,491.7,3493.0,0.0,30.0,1.0,98.0
18433,2021-02-07 01:00:00,491.9,3488.0,0.0,29.0,0.0,97.0
18434,2021-02-07 02:00:00,491.8,3307.0,0.0,30.0,0.0,96.0
18435,2021-02-07 03:00:00,492.14,3056.0,0.0,30.0,0.0,99.0
18436,2021-02-07 04:00:00,492.17,2909.0,0.0,30.0,0.0,98.0
18437,2021-02-07 05:00:00,492.21,2979.0,0.0,29.0,0.0,97.0
18438,2021-02-07 06:00:00,492.3,2834.0,0.0,30.0,0.0,99.0
18439,2021-02-07 07:00:00,492.4,2622.0,0.0,30.0,0.0,98.0
18440,2021-02-07 08:00:00,492.69,2496.0,0.0,29.0,0.0,98.0
18441,2021-02-07 09:00:00,492.57,2440.0,0.0,30.0,0.0,98.0
18442,2021-02-07 10:00:00,492.33,2436.0,0.0,30.0,0.0,95.0
18443,2021-02-07 11:00:00,492.39,2485.0,0.0,29.0,0.0,94.0
18444,2021-02-07 12:00:00,492.69,2342.0,0.0,29.0,0.0,96.0
18445,2021-02-07 13:00:00,492.16,2418.0,0.0,30.0,2.0,97.0
18446,2021-02-07 14:00:00,489.2,2690.0,0.0,29.0,20.0,96.0
18447,2021-02-07 15:00:00,483.72,2942.0,0.0,30.0,59.0,98.0
18448,2021-02-07 16:00:00,479.91,3159.0,0.0,29.0,92.0,97.0
18449,2021-02-07 17:00:00,473.38,3199.0,0.0,29.0,145.0,97.0
18450,2021-02-07 18:00:00,471.42,3349.0,0.0,30.0,167.0,98.0
18451,2021-02-07 19:00:00,472.42,3495.0,0.0,29.0,166.0,99.0
18452,2021-02-07 20:00:00,473.83,3614.0,0.0,29.0,157.0,97.0
18453,2021-02-07 21:00:00,476.74,3722.0,0.0,30.0,133.0,97.0
18454,2021-02-07 22:00:00,476.56,3764.0,0.0,29.0,137.0,97.0
18455,2021-02-07 23:00:00,485.81,3818.0,0.0,30.0,53.0,99.0
18456,2021-02-08 00:00:00,491.72,3849.0,0.0,29.0,0.0,97.0
18457,2021-02-08 01:00:00,491.99,3632.0,0.0,29.0,0.0,100.0
18458,2021-02-08 02:00:00,491.93,3398.0,0.0,30.0,0.0,99.0
18459,2021-02-08 03:00:00,492.14,3168.0,0.0,29.0,0.0,98.0
18460,2021-02-08 04:00:00,492.22,2940.0,0.0,30.0,0.0,99.0
18461,2021-02-08 05:00:00,492.4,2727.0,0.0,29.0,0.0,97.0
18462,2021-02-08 06:00:00,492.37,2740.0,0.0,30.0,0.0,99.0
18463,2021-02-08 07:00:00,492.58,2616.0,0.0,29.0,0.0,98.0
18464,2021-02-08 08:00:00,492.48,2552.0,0.0,29.0,0.0,96.0
18465,2021-02-08 09:00:00,492.53,2560.0,0.0,30.0,0.0,99.0
18466,2021-02-08 10:00:00,492.53,2670.0,0.0,29.0,0.0,98.0
18467,2021-02-08 11:00:00,492.31,2734.0,0.0,30.0,0.0,98.0
18468,2021-02-08 12:00:00,492.44,2849.0,0.0,29.0,0.0,99.0
18469,2021-02-08 13:00:00,491.11,3185.0,0.0,30.0,7.0,99.0
18470,2021-02-08 14:00:00,481.86,3300.0,0.0,29.0,77.0,92.0
18471,2021-02-08 15:00:00,468.86,3203.0,0.0,30.0,179.0,93.0
18472,2021-02-08 16:00:00,461.02,3083.0,0.0,29.0,240.0,97.0
18473,2021-02-08 17:00:00,460.45,3151.0,0.0,30.0,248.0,96.0
18474,2021-02-08 18:00:00,464.26,3249.0,0.0,29.0,223.0,96.0
18475,2021-02-08 19:00:00,466.22,3312.0,0.0,30.0,211.0,100.0
18476,2021-02-08 20:00:00,473.55,3442.0,0.0,29.0,153.0,97.0
18477,2021-02-08 21:00:00,476.03,3566.0,0.0,30.0,135.0,98.0
18478,2021-02-08 22:00:00,482.17,3801.0,0.0,30.0,86.0,99.0
18479,2021-02-08 23:00:00,488.79,3992.0,0.0,32.0,24.0,98.0
18480,2021-02-09 00:00:00,491.58,4200.0,0.0,29.0,1.0,99.0
18481,2021-02-09 01:00:00,491.73,4193.0,0.0,29.0,0.0,100.0
18482,2021-02-09 02:00:00,491.69,3895.0,0.0,30.0,0.0,99.0
18483,2021-02-09 03:00:00,491.89,3480.0,0.0,30.0,0.0,99.0
18484,2021-02-09 04:00:00,492.35,2964.0,0.0,29.0,0.0,99.0
18485,2021-02-09 05:00:00,492.58,2592.0,0.0,30.0,0.0,100.0
18486,2021-02-09 06:00:00,492.55,2566.0,0.0,29.0,0.0,97.0
18487,2021-02-09 07:00:00,492.51,2583.0,0.0,30.0,0.0,99.0
18488,2021-02-09 08:00:00,492.57,2460.0,0.0,29.0,0.0,96.0
18489,2021-02-09 09:00:00,492.48,2448.0,0.0,30.0,0.0,97.0
18490,2021-02-09 10:00:00,492.79,2482.0,0.0,29.0,0.0,99.0
18491,2021-02-09 11:00:00,492.72,2624.0,0.0,29.0,0.0,100.0
18492,2021-02-09 12:00:00,492.45,2734.0,0.0,30.0,0.0,100.0
18493,2021-02-09 13:00:00,491.71,2951.0,0.0,30.0,3.0,98.0
18494,2021-02-09 14:00:00,487.5,3068.0,0.0,29.0,35.0,100.0
18495,2021-02-09 15:00:00,484.52,3160.0,0.0,30.0,56.0,98.0
18496,2021-02-09 16:00:00,482.45,3260.0,0.0,10.0,94.0,97.0
18497,2021-02-09 17:00:00,478.04,3474.0,0.0,14.0,132.0,99.0
18498,2021-02-09 18:00:00,473.47,3681.0,0.0,31.0,137.0,52.0
18499,2021-02-09 19:00:00,478.61,3979.0,0.0,32.0,121.0,98.0
18500,2021-02-09 20:00:00,478.57,4056.0,0.0,31.0,124.0,97.0
18501,2021-02-09 21:00:00,481.16,4209.0,0.0,30.0,103.0,98.0
18502,2021-02-09 22:00:00,486.21,4414.0,0.0,31.0,52.0,96.0
18503,2021-02-09 23:00:00,489.79,4460.0,0.0,30.0,18.0,100.0
18504,2021-02-10 00:00:00,491.31,4565.0,0.0,30.0,2.0,100.0
18505,2021-02-10 01:00:00,491.39,4472.0,0.0,29.0,2.0,99.0
18506,2021-02-10 02:00:00,491.28,4153.0,0.0,30.0,2.0,97.0
18507,2021-02-10 03:00:00,491.51,3643.0,0.0,30.0,2.0,98.0
18508,2021-02-10 04:00:00,491.69,3113.0,0.0,30.0,3.0,99.0
18509,2021-02-10 05:00:00,491.76,2756.0,0.0,30.0,2.0,95.0
18510,2021-02-10 06:00:00,492.41,2435.0,0.0,30.0,0.0,96.0
18511,2021-02-10 07:00:00,492.42,2255.0,0.0,30.0,0.0,94.0
18512,2021-02-10 08:00:00,492.84,2121.0,0.0,30.0,0.0,97.0
18513,2021-02-10 09:00:00,493.19,2087.0,0.0,29.0,0.0,98.0
18514,2021-02-10 10:00:00,492.74,2132.0,0.0,30.0,0.0,96.0
18515,2021-02-10 11:00:00,492.37,2309.0,0.0,30.0,0.0,94.0
18516,2021-02-10 12:00:00,492.03,2710.0,0.0,30.0,0.0,94.0
18517,2021-02-10 13:00:00,490.97,3047.0,0.0,29.0,8.0,96.0
18518,2021-02-10 14:00:00,486.54,3175.0,0.0,30.0,35.0,86.0
18519,2021-02-10 15:00:00,475.55,3128.0,0.0,30.0,109.0,68.0
18520,2021-02-10 16:00:00,467.88,3139.0,0.0,29.0,170.0,66.0
18521,2021-02-10 17:00:00,464.6,3241.0,0.0,30.0,200.0,63.0
18522,2021-02-10 18:00:00,465.54,3502.0,0.0,30.0,209.0,66.0
18523,2021-02-10 19:00:00,466.24,3827.0,0.0,29.0,222.0,66.0
18524,2021-02-10 20:00:00,469.89,4071.0,0.0,30.0,198.0,68.0
18525,2021-02-10 21:00:00,473.49,4256.0,0.0,30.0,169.0,69.0
18526,2021-02-10 22:00:00,476.27,4345.0,0.0,30.0,152.0,87.0
18527,2021-02-10 23:00:00,486.74,4370.0,0.0,32.0,47.0,100.0
18528,2021-02-11 00:00:00,491.21,4407.0,0.0,30.0,3.0,99.0
18529,2021-02-11 01:00:00,491.22,4201.0,0.0,30.0,2.0,96.0
18530,2021-02-11 02:00:00,490.98,3773.0,0.0,30.0,2.0,89.0
18531,2021-02-11 03:00:00,491.11,3325.0,0.0,30.0,2.0,89.0
18532,2021-02-11 04:00:00,491.69,3003.0,0.0,30.0,2.0,96.0
18533,2021-02-11 05:00:00,492.17,2596.0,0.0,30.0,2.0,99.0
18534,2021-02-11 06:00:00,492.69,2228.0,0.0,31.0,0.0,99.0
18535,2021-02-11 07:00:00,492.97,2094.0,0.0,30.0,0.0,98.0
18536,2021-02-11 08:00:00,492.81,2146.0,0.0,30.0,0.0,97.0
18537,2021-02-11 09:00:00,493.04,2180.0,0.0,30.0,0.0,100.0
18538,2021-02-11 10:00:00,492.76,2259.0,0.0,30.0,0.0,98.0
18539,2021-02-11 11:00:00,492.95,2318.0,0.0,30.0,0.0,101.0
18540,2021-02-11 12:00:00,492.83,2420.0,0.0,30.0,0.0,101.0
18541,2021-02-11 13:00:00,490.99,2654.0,0.0,30.0,10.0,101.0
18542,2021-02-11 14:00:00,483.63,2794.0,0.0,30.0,55.0,93.0
18543,2021-02-11 15:00:00,473.38,2922.0,0.0,30.0,129.0,89.0
18544,2021-02-11 16:00:00,466.41,3076.0,0.0,30.0,190.0,89.0
18545,2021-02-11 17:00:00,457.63,3214.0,0.0,31.0,273.0,91.0
18546,2021-02-11 18:00:00,462.99,3567.0,0.0,30.0,250.0,90.0
18547,2021-02-11 19:00:00,465.19,3858.0,1.0,30.0,247.0,90.0
