UTC time,oil,wind,biomass,geothermal,unknown,hydro,nat_gas,solar,coal
2023-04-18 00:00,0.0,486.0,68.0,4.0,25.0,644.0,461.0,0.0,0.0
2023-04-18 01:00,0.0,508.0,69.0,4.0,25.0,628.0,461.0,0.0,0.0
2023-04-18 02:00,0.0,511.0,69.0,4.0,25.0,629.0,462.0,0.0,0.0
2023-04-18 03:00,0.0,466.0,69.0,4.0,25.0,675.0,463.0,0.0,0.0
2023-04-18 04:00,0.0,503.0,68.0,4.0,27.0,909.0,509.0,0.0,0.0
2023-04-18 05:00,0.0,510.0,68.0,4.0,26.0,1030.0,507.0,3.0,0.0
2023-04-18 06:00,0.0,455.0,67.0,4.0,27.0,1038.0,506.0,7.0,0.0
2023-04-18 07:00,0.0,327.0,68.0,3.0,27.0,1013.0,506.0,11.0,0.0
2023-04-18 08:00,0.0,275.0,68.0,4.0,26.0,965.0,507.0,17.0,0.0
2023-04-18 09:00,0.0,421.0,68.0,4.0,25.0,855.0,507.0,21.0,0.0
2023-04-18 10:00,0.0,401.0,68.0,4.0,25.0,840.0,505.0,22.0,0.0
2023-04-18 11:00,0.0,394.0,68.0,3.0,25.0,843.0,507.0,22.0,0.0
2023-04-18 12:00,0.0,449.0,68.0,4.0,24.0,835.0,507.0,21.0,0.0
2023-04-18 13:00,0.0,466.0,68.0,4.0,24.0,834.0,506.0,18.0,0.0
2023-04-18 14:00,0.0,477.0,69.0,4.0,26.0,868.0,506.0,12.0,0.0
2023-04-18 15:00,0.0,475.0,69.0,4.0,27.0,941.0,507.0,7.0,0.0
2023-04-18 16:00,0.0,444.0,69.0,4.0,28.0,1067.0,506.0,2.0,0.0
2023-04-18 17:00,0.0,391.0,69.0,4.0,28.0,1088.0,506.0,0.0,0.0
2023-04-18 18:00,0.0,418.0,69.0,4.0,27.0,1082.0,506.0,0.0,0.0
2023-04-18 19:00,0.0,530.0,69.0,4.0,27.0,989.0,505.0,0.0,0.0
2023-04-18 20:00,0.0,576.0,69.0,4.0,27.0,827.0,509.0,0.0,0.0
2023-04-18 21:00,0.0,540.0,69.0,4.0,26.0,783.0,509.0,0.0,0.0
2023-04-18 22:00,0.0,509.0,68.0,4.0,25.0,473.0,460.0,0.0,0.0
2023-04-18 23:00,0.0,465.0,68.0,4.0,25.0,456.0,459.0,0.0,0.0
2023-04-19 00:00,0.0,481.0,68.0,4.0,25.0,448.0,461.0,0.0,0.0
2023-04-19 01:00,0.0,440.0,68.0,4.0,25.0,455.0,460.0,0.0,0.0
2023-04-19 02:00,0.0,412.0,68.0,4.0,25.0,455.0,460.0,0.0,0.0
2023-04-19 03:00,0.0,437.0,68.0,4.0,25.0,495.0,461.0,0.0,0.0
2023-04-19 04:00,0.0,412.0,68.0,4.0,27.0,863.0,508.0,1.0,0.0
2023-04-19 05:00,0.0,407.0,68.0,4.0,27.0,1066.0,507.0,5.0,0.0
2023-04-19 06:00,0.0,412.0,67.0,4.0,28.0,1027.0,506.0,13.0,0.0
2023-04-19 07:00,0.0,403.0,68.0,4.0,28.0,996.0,506.0,22.0,0.0
2023-04-19 08:00,0.0,344.0,68.0,4.0,27.0,784.0,492.0,27.0,0.0
2023-04-19 09:00,0.0,289.0,68.0,4.0,26.0,752.0,463.0,30.0,0.0
2023-04-19 10:00,0.0,197.0,68.0,4.0,26.0,664.0,463.0,32.0,0.0
2023-04-19 11:00,0.0,112.0,68.0,4.0,26.0,664.0,488.0,32.0,0.0
2023-04-19 12:00,0.0,70.0,68.0,4.0,25.0,667.0,488.0,30.0,0.0
2023-04-19 13:00,2.0,30.0,68.0,4.0,25.0,668.0,488.0,25.0,0.0
2023-04-19 14:00,10.0,25.0,68.0,4.0,26.0,727.0,480.0,18.0,0.0
2023-04-19 15:00,13.0,37.0,69.0,4.0,27.0,901.0,478.0,10.0,0.0
2023-04-19 16:00,15.0,57.0,69.0,4.0,28.0,1021.0,475.0,4.0,0.0
2023-04-19 17:00,15.0,32.0,69.0,4.0,28.0,1047.0,473.0,0.0,0.0
2023-04-19 18:00,15.0,64.0,69.0,4.0,27.0,1109.0,474.0,0.0,0.0
2023-04-19 19:00,16.0,86.0,69.0,4.0,27.0,1035.0,475.0,0.0,0.0
2023-04-19 20:00,18.0,103.0,69.0,4.0,27.0,941.0,470.0,0.0,0.0
2023-04-19 21:00,22.0,100.0,69.0,4.0,26.0,807.0,466.0,0.0,0.0
2023-04-19 22:00,30.0,78.0,70.0,4.0,26.0,440.0,417.0,0.0,0.0
2023-04-19 23:00,37.0,73.0,70.0,4.0,26.0,420.0,413.0,0.0,0.0
2023-04-20 00:00,44.0,75.0,69.0,4.0,26.0,421.0,410.0,0.0,0.0
2023-04-20 01:00,45.0,71.0,70.0,4.0,26.0,425.0,411.0,0.0,0.0
2023-04-20 02:00,45.0,73.0,70.0,4.0,26.0,428.0,410.0,0.0,0.0
2023-04-20 03:00,45.0,96.0,70.0,5.0,26.0,442.0,411.0,0.0,0.0
2023-04-20 04:00,44.0,103.0,69.0,5.0,27.0,724.0,456.0,1.0,0.0
2023-04-20 05:00,42.0,94.0,69.0,5.0,28.0,779.0,455.0,8.0,0.0
2023-04-20 06:00,53.0,71.0,68.0,4.0,29.0,843.0,449.0,19.0,0.0
2023-04-20 07:00,76.0,50.0,69.0,4.0,29.0,834.0,425.0,30.0,0.0
2023-04-20 08:00,89.0,42.0,69.0,4.0,29.0,804.0,415.0,36.0,0.0
2023-04-20 09:00,33.0,45.0,69.0,4.0,27.0,769.0,464.0,39.0,0.0
2023-04-20 10:00,0.0,55.0,69.0,4.0,28.0,697.0,492.0,39.0,0.0
2023-04-20 11:00,0.0,82.0,69.0,4.0,28.0,764.0,502.0,38.0,0.0
2023-04-20 12:00,0.0,103.0,69.0,4.0,27.0,767.0,500.0,36.0,0.0
2023-04-20 13:00,0.0,50.0,69.0,4.0,27.0,770.0,499.0,32.0,0.0
2023-04-20 14:00,0.0,87.0,70.0,4.0,28.0,737.0,498.0,26.0,0.0
2023-04-20 15:00,0.0,42.0,70.0,3.0,29.0,856.0,498.0,13.0,0.0
2023-04-20 16:00,0.0,54.0,70.0,4.0,30.0,926.0,499.0,4.0,0.0
2023-04-20 17:00,0.0,94.0,69.0,4.0,30.0,859.0,501.0,0.0,0.0
2023-04-20 18:00,0.0,167.0,69.0,4.0,29.0,849.0,505.0,0.0,0.0
2023-04-20 19:00,0.0,174.0,69.0,4.0,29.0,814.0,507.0,0.0,0.0
2023-04-20 20:00,0.0,193.0,69.0,4.0,29.0,772.0,509.0,0.0,0.0
2023-04-20 21:00,0.0,238.0,69.0,4.0,28.0,695.0,509.0,0.0,0.0
2023-04-20 22:00,0.0,242.0,70.0,4.0,27.0,420.0,509.0,0.0,0.0
2023-04-20 23:00,0.0,183.0,70.0,4.0,27.0,442.0,510.0,0.0,0.0
2023-04-21 00:00,0.0,140.0,69.0,4.0,27.0,439.0,510.0,0.0,0.0
2023-04-21 01:00,0.0,125.0,70.0,4.0,27.0,440.0,511.0,0.0,0.0
2023-04-21 02:00,0.0,124.0,70.0,4.0,27.0,441.0,510.0,0.0,0.0
2023-04-21 03:00,0.0,151.0,70.0,5.0,27.0,478.0,507.0,0.0,0.0
2023-04-21 04:00,0.0,179.0,70.0,5.0,28.0,845.0,490.0,1.0,0.0
2023-04-21 05:00,0.0,163.0,69.0,4.0,29.0,1038.0,490.0,8.0,0.0
2023-04-21 06:00,0.0,103.0,68.0,4.0,30.0,1048.0,490.0,20.0,0.0
2023-04-21 07:00,0.0,63.0,69.0,4.0,30.0,1037.0,488.0,30.0,0.0
2023-04-21 08:00,0.0,55.0,70.0,4.0,30.0,775.0,487.0,36.0,0.0
2023-04-21 09:00,0.0,52.0,69.0,4.0,29.0,662.0,486.0,39.0,0.0
2023-04-21 10:00,0.0,40.0,69.0,4.0,29.0,633.0,488.0,40.0,0.0
2023-04-21 11:00,0.0,61.0,69.0,3.0,28.0,619.0,488.0,39.0,0.0
2023-04-21 12:00,0.0,96.0,69.0,3.0,28.0,569.0,488.0,36.0,0.0
2023-04-21 13:00,0.0,87.0,69.0,3.0,28.0,593.0,487.0,31.0,0.0
2023-04-21 14:00,0.0,102.0,70.0,3.0,28.0,600.0,489.0,23.0,0.0
2023-04-21 15:00,0.0,144.0,70.0,3.0,29.0,834.0,490.0,12.0,0.0
2023-04-21 16:00,0.0,200.0,70.0,3.0,30.0,950.0,489.0,4.0,0.0
2023-04-21 17:00,0.0,350.0,74.0,4.0,30.0,902.0,489.0,0.0,0.0
2023-04-21 18:00,0.0,310.0,74.0,4.0,30.0,915.0,489.0,0.0,0.0
2023-04-21 19:00,0.0,375.0,75.0,4.0,30.0,869.0,488.0,0.0,0.0
2023-04-21 20:00,0.0,310.0,75.0,4.0,30.0,820.0,489.0,0.0,0.0
2023-04-21 21:00,0.0,250.0,75.0,4.0,29.0,660.0,490.0,0.0,0.0
2023-04-21 22:00,0.0,195.0,76.0,4.0,28.0,466.0,506.0,0.0,0.0
2023-04-21 23:00,0.0,199.0,76.0,4.0,28.0,421.0,506.0,0.0,0.0
2023-04-22 00:00,0.0,232.0,76.0,5.0,28.0,394.0,507.0,0.0,0.0
2023-04-22 01:00,0.0,211.0,76.0,5.0,28.0,399.0,506.0,0.0,0.0
2023-04-22 02:00,0.0,190.0,76.0,5.0,28.0,409.0,505.0,0.0,0.0
2023-04-22 03:00,0.0,184.0,76.0,5.0,28.0,452.0,505.0,0.0,0.0
2023-04-22 04:00,0.0,206.0,76.0,5.0,29.0,575.0,504.0,1.0,0.0
2023-04-22 05:00,0.0,174.0,74.0,5.0,30.0,638.0,503.0,10.0,0.0
2023-04-22 06:00,0.0,116.0,73.0,4.0,31.0,649.0,503.0,25.0,0.0
2023-04-22 07:00,0.0,55.0,73.0,4.0,31.0,666.0,503.0,37.0,0.0
2023-04-22 08:00,0.0,18.0,74.0,4.0,31.0,658.0,500.0,46.0,0.0
2023-04-22 09:00,0.0,10.0,74.0,4.0,30.0,584.0,500.0,51.0,0.0
2023-04-22 10:00,0.0,22.0,74.0,4.0,30.0,562.0,498.0,49.0,0.0
2023-04-22 11:00,0.0,77.0,75.0,3.0,29.0,557.0,496.0,47.0,0.0
2023-04-22 12:00,0.0,117.0,75.0,3.0,28.0,554.0,470.0,44.0,0.0
2023-04-22 13:00,0.0,153.0,75.0,3.0,28.0,589.0,477.0,39.0,0.0
2023-04-22 14:00,0.0,224.0,75.0,3.0,28.0,570.0,491.0,30.0,0.0
2023-04-22 15:00,0.0,226.0,75.0,3.0,29.0,594.0,491.0,19.0,0.0
2023-04-22 16:00,0.0,172.0,75.0,3.0,30.0,832.0,495.0,6.0,0.0
2023-04-22 17:00,0.0,113.0,75.0,3.0,30.0,909.0,499.0,1.0,0.0
2023-04-22 18:00,0.0,75.0,75.0,4.0,30.0,903.0,503.0,0.0,0.0
2023-04-22 19:00,0.0,34.0,75.0,4.0,30.0,870.0,503.0,0.0,0.0
2023-04-22 20:00,0.0,14.0,75.0,4.0,30.0,750.0,504.0,0.0,0.0
2023-04-22 21:00,0.0,3.0,75.0,4.0,29.0,580.0,505.0,0.0,0.0
2023-04-22 22:00,0.0,1.0,72.0,4.0,28.0,392.0,505.0,0.0,0.0
2023-04-22 23:00,0.0,3.0,72.0,4.0,28.0,357.0,505.0,0.0,0.0
2023-04-23 00:00,0.0,3.0,71.0,4.0,28.0,362.0,504.0,0.0,0.0
2023-04-23 01:00,0.0,3.0,72.0,4.0,28.0,369.0,504.0,0.0,0.0
2023-04-23 02:00,0.0,1.0,72.0,5.0,28.0,367.0,505.0,0.0,0.0
2023-04-23 03:00,0.0,1.0,72.0,5.0,28.0,403.0,504.0,0.0,0.0
2023-04-23 04:00,0.0,15.0,72.0,5.0,29.0,550.0,504.0,2.0,0.0
2023-04-23 05:00,0.0,28.0,71.0,4.0,30.0,568.0,503.0,12.0,0.0
2023-04-23 06:00,0.0,35.0,70.0,4.0,31.0,556.0,504.0,26.0,0.0
2023-04-23 07:00,0.0,32.0,71.0,4.0,31.0,566.0,503.0,38.0,0.0
2023-04-23 08:00,0.0,48.0,71.0,4.0,31.0,540.0,502.0,45.0,0.0
2023-04-23 09:00,0.0,84.0,71.0,3.0,30.0,514.0,497.0,48.0,0.0
2023-04-23 10:00,0.0,108.0,71.0,3.0,30.0,492.0,495.0,48.0,0.0
2023-04-23 11:00,0.0,85.0,71.0,3.0,29.0,481.0,494.0,45.0,0.0
2023-04-23 12:00,0.0,103.0,71.0,3.0,28.0,493.0,492.0,38.0,0.0
2023-04-23 13:00,0.0,150.0,71.0,3.0,28.0,489.0,491.0,31.0,0.0
2023-04-23 14:00,0.0,147.0,71.0,3.0,28.0,533.0,489.0,23.0,0.0
2023-04-23 15:00,0.0,125.0,72.0,3.0,29.0,563.0,490.0,13.0,0.0
2023-04-23 16:00,0.0,103.0,72.0,3.0,30.0,737.0,490.0,4.0,0.0
2023-04-23 17:00,0.0,88.0,72.0,3.0,30.0,912.0,497.0,1.0,0.0
2023-04-23 18:00,0.0,113.0,72.0,3.0,30.0,940.0,499.0,0.0,0.0
2023-04-23 19:00,0.0,135.0,72.0,4.0,30.0,864.0,501.0,0.0,0.0
2023-04-23 20:00,0.0,137.0,72.0,4.0,30.0,725.0,501.0,0.0,0.0
2023-04-23 21:00,0.0,158.0,72.0,4.0,29.0,550.0,502.0,0.0,0.0
2023-04-23 22:00,0.0,190.0,67.0,4.0,28.0,378.0,504.0,0.0,0.0
2023-04-23 23:00,0.0,261.0,67.0,4.0,28.0,371.0,505.0,0.0,0.0
2023-04-24 00:00,0.0,341.0,67.0,4.0,28.0,317.0,504.0,0.0,0.0
2023-04-24 01:00,0.0,346.0,67.0,4.0,28.0,318.0,505.0,0.0,0.0
2023-04-24 02:00,0.0,385.0,67.0,4.0,28.0,316.0,505.0,0.0,0.0
2023-04-24 03:00,0.0,352.0,67.0,4.0,28.0,399.0,503.0,0.0,0.0
2023-04-24 04:00,0.0,314.0,67.0,4.0,29.0,627.0,506.0,1.0,0.0
2023-04-24 05:00,0.0,340.0,67.0,4.0,30.0,832.0,532.0,7.0,0.0
2023-04-24 06:00,0.0,370.0,66.0,4.0,30.0,868.0,534.0,13.0,0.0
2023-04-24 07:00,0.0,357.0,67.0,4.0,30.0,845.0,542.0,19.0,0.0
2023-04-24 08:00,0.0,476.0,67.0,4.0,30.0,643.0,540.0,25.0,0.0
2023-04-24 09:00,0.0,653.0,67.0,4.0,29.0,594.0,540.0,24.0,0.0
2023-04-24 10:00,0.0,601.0,67.0,4.0,29.0,599.0,538.0,23.0,0.0
2023-04-24 11:00,0.0,592.0,67.0,4.0,28.0,598.0,540.0,23.0,0.0
2023-04-24 12:00,0.0,365.0,67.0,4.0,27.0,635.0,539.0,18.0,0.0
2023-04-24 13:00,0.0,191.0,67.0,4.0,27.0,626.0,540.0,15.0,0.0
2023-04-24 14:00,0.0,148.0,67.0,4.0,27.0,634.0,541.0,10.0,0.0
2023-04-24 15:00,0.0,75.0,68.0,4.0,28.0,669.0,541.0,5.0,0.0
2023-04-24 16:00,0.0,62.0,68.0,4.0,29.0,941.0,541.0,2.0,0.0
2023-04-24 17:00,0.0,40.0,68.0,4.0,29.0,1042.0,541.0,0.0,0.0
2023-04-24 18:00,0.0,30.0,68.0,4.0,29.0,1037.0,542.0,0.0,0.0
2023-04-24 19:00,0.0,106.0,68.0,4.0,29.0,993.0,543.0,0.0,0.0
2023-04-24 20:00,0.0,152.0,68.0,4.0,29.0,772.0,541.0,0.0,0.0
2023-04-24 21:00,0.0,176.0,68.0,4.0,28.0,481.0,536.0,0.0,0.0
2023-04-24 22:00,0.0,175.0,72.0,4.0,27.0,396.0,504.0,0.0,0.0
2023-04-24 23:00,0.0,225.0,72.0,4.0,27.0,358.0,505.0,0.0,0.0
2023-04-25 00:00,0.0,364.0,72.0,4.0,27.0,330.0,505.0,0.0,0.0
2023-04-25 01:00,0.0,387.0,72.0,4.0,27.0,332.0,505.0,0.0,0.0
2023-04-25 02:00,0.0,421.0,72.0,4.0,27.0,338.0,505.0,0.0,0.0
2023-04-25 03:00,0.0,469.0,72.0,4.0,27.0,369.0,505.0,0.0,0.0
2023-04-25 04:00,0.0,402.0,72.0,4.0,28.0,659.0,505.0,2.0,0.0
2023-04-25 05:00,0.0,327.0,72.0,4.0,29.0,834.0,505.0,11.0,0.0
2023-04-25 06:00,0.0,314.0,71.0,4.0,30.0,830.0,504.0,23.0,0.0
2023-04-25 07:00,0.0,269.0,72.0,3.0,30.0,816.0,505.0,35.0,0.0
2023-04-25 08:00,0.0,138.0,72.0,4.0,30.0,690.0,505.0,40.0,0.0
2023-04-25 09:00,0.0,26.0,72.0,4.0,29.0,567.0,504.0,41.0,0.0
2023-04-25 10:00,0.0,43.0,72.0,4.0,29.0,541.0,503.0,41.0,0.0
2023-04-25 11:00,0.0,73.0,72.0,4.0,28.0,524.0,503.0,38.0,0.0
2023-04-25 12:00,0.0,129.0,72.0,4.0,27.0,531.0,501.0,31.0,0.0
2023-04-25 13:00,0.0,171.0,72.0,4.0,27.0,524.0,501.0,25.0,0.0
2023-04-25 14:00,0.0,230.0,72.0,4.0,27.0,571.0,501.0,16.0,0.0
2023-04-25 15:00,0.0,255.0,72.0,4.0,28.0,586.0,502.0,9.0,0.0
2023-04-25 16:00,0.0,284.0,72.0,4.0,29.0,957.0,504.0,3.0,0.0
2023-04-25 17:00,0.0,212.0,72.0,4.0,29.0,1013.0,507.0,0.0,0.0
2023-04-25 18:00,0.0,165.0,72.0,4.0,29.0,1049.0,505.0,0.0,0.0
2023-04-25 19:00,0.0,252.0,73.0,4.0,29.0,1029.0,505.0,0.0,0.0
2023-04-25 20:00,0.0,345.0,73.0,4.0,29.0,868.0,505.0,0.0,0.0
2023-04-25 21:00,0.0,458.0,73.0,4.0,28.0,528.0,506.0,0.0,0.0
2023-04-25 22:00,0.0,519.0,72.0,4.0,27.0,476.0,505.0,0.0,0.0
2023-04-25 23:00,0.0,575.0,72.0,4.0,27.0,492.0,505.0,0.0,0.0
2023-04-26 00:00,0.0,641.0,72.0,4.0,27.0,492.0,506.0,0.0,0.0
2023-04-26 01:00,0.0,615.0,72.0,4.0,27.0,497.0,505.0,0.0,0.0
2023-04-26 02:00,0.0,599.0,72.0,4.0,27.0,499.0,504.0,0.0,0.0
2023-04-26 03:00,0.0,562.0,72.0,4.0,27.0,564.0,504.0,0.0,0.0
2023-04-26 04:00,0.0,594.0,72.0,4.0,28.0,973.0,504.0,2.0,0.0
2023-04-26 05:00,0.0,666.0,72.0,4.0,28.0,1032.0,530.0,10.0,0.0
2023-04-26 06:00,0.0,687.0,71.0,4.0,29.0,991.0,533.0,23.0,0.0
2023-04-26 07:00,0.0,700.0,72.0,4.0,29.0,1001.0,531.0,34.0,0.0
2023-04-26 08:00,0.0,645.0,72.0,4.0,29.0,890.0,540.0,39.0,0.0
2023-04-26 09:00,0.0,568.0,72.0,4.0,29.0,576.0,517.0,42.0,0.0
2023-04-26 10:00,0.0,448.0,72.0,4.0,28.0,563.0,532.0,42.0,0.0
2023-04-26 11:00,0.0,286.0,72.0,4.0,28.0,529.0,540.0,40.0,0.0
2023-04-26 12:00,0.0,158.0,72.0,4.0,26.0,528.0,539.0,37.0,0.0
2023-04-26 13:00,0.0,130.0,72.0,4.0,26.0,534.0,540.0,31.0,0.0
2023-04-26 14:00,0.0,156.0,72.0,4.0,27.0,578.0,541.0,23.0,0.0
2023-04-26 15:00,0.0,197.0,72.0,4.0,28.0,668.0,541.0,15.0,0.0
2023-04-26 16:00,0.0,199.0,72.0,4.0,29.0,1118.0,541.0,5.0,0.0
2023-04-26 17:00,0.0,179.0,73.0,4.0,29.0,1148.0,541.0,1.0,0.0
2023-04-26 18:00,0.0,156.0,73.0,4.0,29.0,1150.0,543.0,0.0,0.0
2023-04-26 19:00,0.0,133.0,73.0,4.0,29.0,1173.0,543.0,0.0,0.0
2023-04-26 20:00,0.0,127.0,73.0,4.0,29.0,1163.0,544.0,0.0,0.0
2023-04-26 21:00,0.0,129.0,73.0,4.0,29.0,926.0,539.0,0.0,0.0
2023-04-26 22:00,0.0,128.0,73.0,4.0,27.0,579.0,506.0,0.0,0.0
2023-04-26 23:00,0.0,119.0,73.0,4.0,27.0,530.0,507.0,0.0,0.0
2023-04-27 00:00,0.0,123.0,73.0,4.0,27.0,520.0,507.0,0.0,0.0
2023-04-27 01:00,0.0,139.0,73.0,4.0,27.0,523.0,507.0,0.0,0.0
2023-04-27 02:00,0.0,169.0,73.0,4.0,27.0,517.0,507.0,0.0,0.0
2023-04-27 03:00,0.0,173.0,73.0,5.0,27.0,641.0,505.0,0.0,0.0
2023-04-27 04:00,0.0,127.0,73.0,5.0,28.0,1012.0,505.0,2.0,0.0
2023-04-27 05:00,0.0,96.0,72.0,4.0,29.0,1093.0,532.0,11.0,0.0
2023-04-27 06:00,0.0,90.0,72.0,4.0,30.0,1086.0,537.0,25.0,0.0
2023-04-27 07:00,0.0,51.0,72.0,4.0,30.0,1090.0,543.0,36.0,0.0
2023-04-27 08:00,0.0,33.0,73.0,4.0,30.0,965.0,544.0,44.0,0.0
2023-04-27 09:00,0.0,44.0,73.0,4.0,30.0,586.0,543.0,48.0,0.0
2023-04-27 10:00,0.0,81.0,73.0,4.0,30.0,525.0,542.0,48.0,0.0
2023-04-27 11:00,0.0,156.0,73.0,4.0,30.0,490.0,543.0,45.0,0.0
2023-04-27 12:00,0.0,190.0,73.0,4.0,28.0,416.0,542.0,41.0,0.0
2023-04-27 13:00,0.0,172.0,73.0,4.0,28.0,468.0,541.0,34.0,0.0
2023-04-27 14:00,0.0,189.0,73.0,4.0,28.0,561.0,540.0,26.0,0.0
2023-04-27 15:00,0.0,172.0,73.0,4.0,29.0,896.0,541.0,15.0,0.0
2023-04-27 16:00,0.0,113.0,73.0,4.0,30.0,1084.0,541.0,6.0,0.0
2023-04-27 17:00,0.0,93.0,73.0,4.0,30.0,1135.0,540.0,1.0,0.0
2023-04-27 18:00,0.0,52.0,73.0,4.0,30.0,1151.0,540.0,0.0,0.0
2023-04-27 19:00,0.0,40.0,73.0,4.0,30.0,1165.0,542.0,0.0,0.0
2023-04-27 20:00,0.0,44.0,73.0,4.0,30.0,1105.0,543.0,0.0,0.0
2023-04-27 21:00,0.0,36.0,73.0,4.0,30.0,999.0,539.0,0.0,0.0
2023-04-27 22:00,0.0,20.0,74.0,4.0,28.0,680.0,505.0,0.0,0.0
2023-04-27 23:00,0.0,17.0,74.0,4.0,28.0,562.0,506.0,0.0,0.0
2023-04-28 00:00,0.0,20.0,74.0,4.0,28.0,559.0,504.0,0.0,0.0
2023-04-28 01:00,0.0,31.0,74.0,4.0,28.0,552.0,505.0,0.0,0.0
2023-04-28 02:00,0.0,36.0,74.0,5.0,28.0,567.0,505.0,0.0,0.0
2023-04-28 03:00,0.0,44.0,74.0,5.0,28.0,604.0,506.0,0.0,0.0
2023-04-28 04:00,0.0,61.0,74.0,5.0,29.0,1052.0,504.0,2.0,0.0
2023-04-28 05:00,0.0,56.0,74.0,5.0,30.0,1109.0,533.0,9.0,0.0
2023-04-28 06:00,0.0,28.0,73.0,4.0,31.0,1119.0,537.0,23.0,0.0
2023-04-28 07:00,0.0,35.0,73.0,4.0,31.0,1096.0,541.0,36.0,0.0
2023-04-28 08:00,0.0,92.0,74.0,4.0,31.0,705.0,541.0,44.0,0.0
2023-04-28 09:00,0.0,150.0,74.0,4.0,31.0,553.0,540.0,50.0,0.0
2023-04-28 10:00,0.0,161.0,74.0,4.0,30.0,510.0,538.0,51.0,0.0
2023-04-28 11:00,0.0,179.0,74.0,4.0,30.0,516.0,517.0,48.0,0.0
2023-04-28 12:00,0.0,194.0,74.0,3.0,28.0,570.0,425.0,41.0,0.0
2023-04-28 13:00,0.0,190.0,74.0,3.0,28.0,672.0,385.0,32.0,0.0
2023-04-28 14:00,0.0,140.0,74.0,4.0,28.0,707.0,391.0,23.0,0.0
2023-04-28 15:00,0.0,102.0,74.0,4.0,29.0,841.0,404.0,11.0,0.0
2023-04-28 16:00,0.0,60.0,74.0,4.0,30.0,1248.0,406.0,3.0,0.0
2023-04-28 17:00,0.0,27.0,74.0,4.0,30.0,1300.0,406.0,0.0,0.0
2023-04-28 18:00,0.0,45.0,74.0,4.0,30.0,1284.0,407.0,0.0,0.0
2023-04-28 19:00,0.0,83.0,74.0,4.0,30.0,1240.0,409.0,0.0,0.0
2023-04-28 20:00,0.0,99.0,74.0,4.0,30.0,1230.0,408.0,0.0,0.0
2023-04-28 21:00,0.0,90.0,74.0,4.0,30.0,1038.0,410.0,0.0,0.0
2023-04-28 22:00,0.0,78.0,78.0,4.0,28.0,724.0,411.0,1.0,0.0
2023-04-28 23:00,0.0,79.0,78.0,4.0,28.0,510.0,411.0,2.0,0.0
2023-04-29 00:00,0.0,55.0,77.0,4.0,28.0,496.0,412.0,2.0,0.0
2023-04-29 01:00,0.0,29.0,78.0,4.0,28.0,500.0,411.0,3.0,0.0
2023-04-29 02:00,0.0,27.0,78.0,4.0,28.0,498.0,412.0,3.0,0.0
2023-04-29 03:00,0.0,20.0,78.0,4.0,28.0,523.0,412.0,3.0,0.0
2023-04-29 04:00,0.0,46.0,78.0,4.0,29.0,821.0,413.0,3.0,0.0
2023-04-29 05:00,0.0,62.0,77.0,4.0,30.0,910.0,412.0,8.0,0.0
2023-04-29 06:00,0.0,42.0,76.0,4.0,31.0,940.0,410.0,17.0,0.0
2023-04-29 07:00,0.0,21.0,77.0,4.0,31.0,941.0,407.0,29.0,0.0
2023-04-29 08:00,0.0,14.0,78.0,4.0,31.0,689.0,405.0,36.0,0.0
2023-04-29 09:00,0.0,17.0,78.0,4.0,30.0,592.0,403.0,41.0,0.0
2023-04-29 10:00,0.0,26.0,78.0,4.0,30.0,597.0,400.0,45.0,0.0
2023-04-29 11:00,0.0,53.0,78.0,3.0,30.0,587.0,398.0,46.0,0.0
2023-04-29 12:00,0.0,68.0,78.0,3.0,28.0,587.0,394.0,43.0,0.0
2023-04-29 13:00,0.0,72.0,78.0,3.0,28.0,602.0,393.0,35.0,0.0
2023-04-29 14:00,0.0,68.0,78.0,3.0,28.0,605.0,392.0,26.0,0.0
2023-04-29 15:00,0.0,77.0,78.0,3.0,29.0,768.0,392.0,15.0,0.0
2023-04-29 16:00,0.0,79.0,78.0,3.0,30.0,1064.0,393.0,6.0,0.0
2023-04-29 17:00,0.0,70.0,78.0,3.0,30.0,1091.0,400.0,2.0,0.0
2023-04-29 18:00,0.0,31.0,78.0,4.0,30.0,1108.0,404.0,0.0,0.0
2023-04-29 19:00,0.0,2.0,78.0,4.0,30.0,1103.0,407.0,1.0,0.0
2023-04-29 20:00,0.0,4.0,78.0,4.0,30.0,936.0,408.0,1.0,0.0
2023-04-29 21:00,0.0,48.0,78.0,4.0,30.0,841.0,409.0,1.0,0.0
2023-04-29 22:00,0.0,85.0,79.0,4.0,28.0,675.0,409.0,0.0,0.0
2023-04-29 23:00,0.0,95.0,79.0,4.0,28.0,415.0,408.0,0.0,0.0
2023-04-30 00:00,0.0,91.0,79.0,4.0,28.0,429.0,411.0,0.0,0.0
2023-04-30 01:00,0.0,61.0,79.0,4.0,28.0,449.0,412.0,0.0,0.0
2023-04-30 02:00,0.0,82.0,79.0,4.0,28.0,436.0,412.0,0.0,0.0
2023-04-30 03:00,0.0,152.0,79.0,4.0,28.0,441.0,413.0,0.0,0.0
2023-04-30 04:00,0.0,298.0,79.0,4.0,29.0,446.0,414.0,2.0,0.0
2023-04-30 05:00,0.0,384.0,78.0,4.0,30.0,461.0,413.0,9.0,0.0
2023-04-30 06:00,0.0,419.0,77.0,4.0,31.0,394.0,410.0,25.0,0.0
