UTC time,avg_hydro_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-10-08 10:00:00,8538.56739,5268.08686,1022.95927,1953.97603
2021-10-08 11:00:00,8618.1725,5260.62245,1030.75065,1968.35282
2021-10-08 12:00:00,8393.49079,5258.23148,1044.51334,1962.71924
2021-10-08 13:00:00,8147.49,5255.82712,1056.02282,1926.90681
2021-10-08 14:00:00,8081.05899,5260.06153,1054.02093,1871.39211
2021-10-08 15:00:00,7999.1854,5276.32161,1053.61278,1826.67484
2021-10-08 16:00:00,8120.18813,5277.84404,1054.52182,1780.91461
2021-10-08 17:00:00,8149.75776,5277.5595,1068.94444,1779.01395
2021-10-08 18:00:00,8075.75397,5293.02984,1053.45267,1780.5037
2021-10-08 19:00:00,7700.14463,5294.29529,1051.34904,1747.41601
2021-10-08 20:00:00,7196.27794,5287.13268,1043.07094,1752.01311
2021-10-08 21:00:00,6606.51976,5303.30639,1038.77712,1768.91662
2021-10-08 22:00:00,5829.49492,5322.49312,1028.82473,1789.05018
2021-10-08 23:00:00,5294.06457,5336.72129,1023.60579,1828.82879
2021-10-06 00:00:00,5432.92032,5449.21972,1025.49947,3514.00012
2021-10-06 01:00:00,4977.33459,5465.24903,1004.53652,3306.00014
2021-10-06 02:00:00,4818.57538,5462.60497,981.42071,3148.00009
2021-10-06 03:00:00,5157.63856,5475.08636,994.12675,3011.00003
2021-10-06 04:00:00,5847.38397,5486.83953,1015.52514,2854.99988
2021-10-06 05:00:00,6702.55244,5493.86395,1048.02896,2738.99997
2021-10-06 06:00:00,7641.28384,5489.78151,1097.52046,2603.00002
2021-10-06 07:00:00,8252.2428,5484.03691,1123.95337,2568.00004
2021-10-06 08:00:00,8605.89095,5486.94744,1146.65623,2609.00006
2021-10-06 09:00:00,8693.00039,5487.71293,1154.97396,2624.99996
2021-10-06 10:00:00,8495.74068,5471.23295,1156.51306,2574.00008
2021-10-06 11:00:00,8431.94434,5473.10589,1156.29168,2475.00002
2021-10-06 12:00:00,8413.16456,5484.47671,1160.97308,2355.99992
2021-10-06 13:00:00,8363.4778,5484.39713,1163.76659,2251.99993
2021-10-06 14:00:00,8620.22913,5472.44211,1163.23041,2199.99994
2021-10-06 15:00:00,8919.18835,5479.72001,1153.0754,2242.00008
2021-10-06 16:00:00,9261.81296,5492.4079,1156.31866,2367.00005
2021-10-06 17:00:00,9304.75397,5486.98898,1146.78288,2483.99992
2021-10-06 18:00:00,9213.95861,5488.27112,1143.71847,2559.99993
2021-10-06 19:00:00,8920.07944,5493.63299,1122.41267,2585.00005
2021-10-06 20:00:00,8396.01189,5483.84709,1118.58979,2610.99997
2021-10-06 21:00:00,7774.2387,5468.8546,1084.66018,2649.99992
2021-10-06 22:00:00,7116.5538,5479.53291,1062.89502,2084.99998
2021-10-06 23:00:00,6318.08466,5469.21832,1046.05641,2191.99999
2021-10-07 00:00:00,5884.95954,5479.73359,1092.42245,2442.74789
2021-10-07 01:00:00,5725.25719,5459.40311,1074.89274,2457.42518
2021-10-07 02:00:00,5523.5537,5473.95483,1063.75103,2386.46099
2021-10-07 03:00:00,5817.94757,5465.48601,1060.26863,2347.34627
2021-10-07 04:00:00,6391.97998,5482.28468,1062.90889,2171.16973
2021-10-07 05:00:00,6981.99114,5491.48133,1069.8451,2272.26701
2021-10-07 06:00:00,7579.4979,5485.23481,1065.30087,2230.83765
2021-10-07 07:00:00,8237.5428,5505.55967,1064.23371,2195.31942
2021-10-07 08:00:00,8821.80158,5528.85717,1063.42624,2158.78266
2021-10-07 09:00:00,9149.69342,5538.18813,1066.32857,2116.76797
2021-10-07 10:00:00,9312.40828,5545.20362,1072.14107,2057.60924
2021-10-07 11:00:00,9418.14607,5536.236,1078.69542,2021.09672
2021-10-07 12:00:00,9213.72928,5535.74651,1091.60394,1964.13463
2021-10-07 13:00:00,8973.7739,5531.62214,1102.17648,1880.58535
2021-10-07 14:00:00,8904.33766,5535.50894,1100.10029,1782.39174
2021-10-07 15:00:00,8814.53311,5552.92249,1099.6048,1692.81155
2021-10-07 16:00:00,8907.90054,5553.43138,1101.06092,1606.69481
2021-10-07 17:00:00,8905.35396,5552.56071,1117.33013,1557.92406
2021-10-07 18:00:00,8792.9505,5569.29261,1103.56637,1512.66429
2021-10-07 19:00:00,8408.22137,5572.02575,1101.15031,1430.18544
2021-10-07 20:00:00,7945.23541,5563.83875,1093.53892,1431.67196
2021-10-07 21:00:00,7407.02915,5579.19069,1090.25862,1433.36053
2021-10-07 22:00:00,6699.61273,5596.9633,1080.66485,1441.5357
2021-10-07 23:00:00,6225.29964,5612.88857,1076.30191,1471.96235
2021-10-08 00:00:00,5375.25929,5554.7046,1083.96154,1617.5569
2021-10-08 01:00:00,5460.53997,5533.69539,1068.20907,1644.10416
2021-10-08 02:00:00,5538.30466,5548.30863,1057.8515,1588.37511
2021-10-08 03:00:00,6002.83473,5539.53587,1055.00549,1580.60163
2021-10-08 04:00:00,6645.03337,5556.8349,1057.63569,1472.40235
2021-10-08 05:00:00,7171.50299,5565.83591,1064.17785,1622.63038
2021-10-08 06:00:00,7624.56907,5559.11388,1059.08388,1666.95744
2021-10-08 07:00:00,8068.1266,5579.63244,1056.35774,1719.06525
2021-10-08 08:00:00,8438.73086,5602.90121,1053.69995,1781.82727
2021-10-08 09:00:00,8619.21355,5612.18908,1053.67359,1845.68688
2021-10-08 10:00:00,8715.32849,5618.97439,1057.55613,1894.46847
2021-10-08 11:00:00,8810.91781,5609.81811,1062.40617,1962.56244
2021-10-08 12:00:00,8686.4512,5609.572,1073.3435,2010.87121
2021-10-08 13:00:00,8579.19988,5605.19106,1082.64015,2024.75578
2021-10-08 14:00:00,8608.01528,5608.9385,1079.94411,2013.28154
2021-10-08 15:00:00,8571.68316,5626.45064,1079.46029,2015.50662
2021-10-08 16:00:00,8612.98032,5626.89588,1081.08451,2011.7892
2021-10-08 17:00:00,8514.29696,5625.85984,1098.21255,2059.55015
2021-10-08 18:00:00,8270.15551,5642.93489,1084.70316,2110.44916
2021-10-08 19:00:00,7706.44812,5645.79458,1083.51086,2128.60916
2021-10-08 20:00:00,7078.20109,5637.39485,1077.56958,2135.47547
2021-10-08 21:00:00,6452.44385,5652.47857,1075.92104,2167.64354
2021-10-08 22:00:00,5794.51944,5670.15995,1068.57493,2199.39198
2021-10-08 23:00:00,5455.51669,5686.22381,1066.04897,2248.09695
2021-10-09 00:00:00,4766.75901,5628.98737,1071.87413,1708.48734
2021-10-09 01:00:00,5102.3483,5607.33767,1056.46648,1735.60699
2021-10-09 02:00:00,5482.05998,5621.97576,1046.20402,1679.28437
2021-10-09 03:00:00,6232.26416,5612.92584,1043.33004,1670.02196
2021-10-09 04:00:00,7092.65902,5630.69534,1045.89181,1557.86457
2021-10-09 05:00:00,7679.38103,5639.51351,1052.42444,1705.55618
2021-10-09 06:00:00,8090.67747,5632.34159,1047.38808,1745.13193
2021-10-09 07:00:00,8398.84604,5653.02318,1044.54855,1792.07412
2021-10-09 08:00:00,8620.44171,5676.25857,1041.76693,1849.34432
2021-10-09 09:00:00,8681.25757,5685.4952,1041.46806,1907.33337
2021-10-09 10:00:00,8713.14592,5692.07011,1045.25413,1949.13048
2021-10-09 11:00:00,8810.35069,5682.74265,1049.91289,2010.73348
2021-10-09 12:00:00,8737.84224,5682.71703,1060.52605,2052.29685
2021-10-09 13:00:00,8748.74129,5678.09736,1069.68142,2059.51701
2021-10-09 14:00:00,8896.74159,5681.70351,1066.84882,2041.75984
2021-10-09 15:00:00,8940.43609,5699.29716,1066.38336,2037.9186
2021-10-09 16:00:00,8962.97604,5699.69582,1067.95066,2028.59136
2021-10-09 17:00:00,8746.10152,5698.4948,1084.95684,2070.52927
2021-10-09 18:00:00,8320.21064,5715.91029,1071.20055,2115.51682
2021-10-09 19:00:00,7465.64242,5718.87556,1070.35994,2126.63867
2021-10-09 20:00:00,6546.46103,5710.26971,1064.70336,2132.26579
2021-10-09 21:00:00,5688.46642,5725.08325,1063.2685,2161.83182
2021-10-09 22:00:00,4914.7573,5742.69593,1056.40186,2191.21745
2021-10-09 23:00:00,4608.01163,5758.8743,1054.16724,2237.94417
2021-10-07 00:00:00,5958.65756,5597.59602,1146.71704,2312.00004
2021-10-07 01:00:00,5777.93098,5613.07373,1121.91719,2393.99992
2021-10-07 02:00:00,5781.50734,5611.51482,1099.32498,2534.00001
2021-10-07 03:00:00,6221.07682,5623.98456,1120.08965,2690.99995
2021-10-07 04:00:00,6922.78891,5635.66088,1144.43159,2889.99986
2021-10-07 05:00:00,7698.04796,5642.29168,1186.2835,3029.00015
2021-10-07 06:00:00,8454.20036,5638.10716,1239.19887,3018.00002
2021-10-07 07:00:00,8937.8451,5631.98136,1269.03447,3038.00006
2021-10-07 08:00:00,9216.44331,5634.79796,1294.399,3017.00007
2021-10-07 09:00:00,9297.67843,5635.47882,1303.75387,2983.00004
2021-10-07 10:00:00,9108.97794,5618.90141,1302.78455,2967.00014
2021-10-07 11:00:00,9146.33584,5620.57406,1302.56767,2920.00008
2021-10-07 12:00:00,9217.58992,5631.9014,1306.45608,2713.00005
2021-10-07 13:00:00,9242.28188,5632.05279,1308.70899,2364.00003
2021-10-07 14:00:00,9500.03932,5618.80592,1309.60097,1987.00003
2021-10-07 15:00:00,9757.61985,5626.44327,1306.3817,1769.99999
2021-10-07 16:00:00,9985.33372,5639.248,1308.25573,1742
2021-10-07 17:00:00,9889.8172,5634.38145,1296.26692,1766.00001
2021-10-07 18:00:00,9774.76232,5633.99211,1291.30601,1715.99992
2021-10-07 19:00:00,9451.40089,5639.78485,1267.29853,1630.00006
2021-10-07 20:00:00,8919.60405,5629.38563,1253.93012,1579.99997
2021-10-07 21:00:00,8255.61203,5614.60936,1213.86467,1562.99996
2021-10-07 22:00:00,7708.76793,5624.78382,1187.72758,1576.99995
2021-10-07 23:00:00,7103.35496,5614.36985,1164.84473,1493.99995
2021-10-08 00:00:00,6475.00164,5628.11552,1235.38133,1801.16293
2021-10-08 01:00:00,6807.46248,5605.03657,1219.4132,1827.40936
2021-10-08 02:00:00,7139.15091,5621.2654,1209.77965,1769.64145
2021-10-08 03:00:00,7717.51789,5611.12315,1209.03719,1757.33973
2021-10-08 04:00:00,8347.19146,5630.05679,1212.62612,1638.41254
2021-10-08 05:00:00,8714.59757,5638.40062,1218.25253,1781.29044
2021-10-08 06:00:00,8930.03062,5630.27456,1210.86031,1812.38469
2021-10-08 07:00:00,9081.5079,5652.24411,1205.33365,1850.58448
2021-10-08 08:00:00,9207.57176,5675.70348,1199.51376,1898.03619
2021-10-08 09:00:00,9226.12003,5685.32751,1195.58572,1945.55289
2021-10-08 10:00:00,9296.90237,5691.13034,1195.69995,1976.42875
2021-10-08 11:00:00,9418.26182,5681.07389,1198.75026,2027.51608
2021-10-08 12:00:00,9379.56003,5681.95504,1209.0868,2058.44464
2021-10-08 13:00:00,9392.78362,5676.6417,1217.00811,2055.71845
2021-10-08 14:00:00,9512.59751,5680.41088,1214.62245,2029.0228
2021-10-08 15:00:00,9523.43905,5698.72499,1213.90521,2015.86241
2021-10-08 16:00:00,9496.88776,5698.41057,1216.79862,1998.13013
2021-10-08 17:00:00,9267.23519,5697.2441,1237.97609,2030.40473
2021-10-08 18:00:00,8843.61133,5714.62931,1228.7004,2065.73899
2021-10-08 19:00:00,8072.1656,5718.50795,1225.716,2066.54966
2021-10-08 20:00:00,7302.82564,5709.69638,1220.13722,2071.41445
2021-10-08 21:00:00,6611.42656,5724.68615,1219.77296,2097.74267
2021-10-08 22:00:00,6024.36202,5741.31403,1211.53068,2124.53806
2021-10-08 23:00:00,5843.51168,5758.57152,1209.71838,2169.2209
2021-10-09 00:00:00,5585.67744,5702.17276,1223.46949,1602.64926
2021-10-09 01:00:00,6245.19837,5678.42304,1210.13476,1634.11319
2021-10-09 02:00:00,6965.80527,5694.71281,1201.66646,1581.37366
2021-10-09 03:00:00,7867.84855,5684.27012,1201.87602,1579.07923
2021-10-09 04:00:00,8717.13323,5703.6979,1205.45398,1480.9422
2021-10-09 05:00:00,9110.32549,5711.84881,1210.49247,1639.25327
2021-10-09 06:00:00,9227.41807,5703.25306,1202.27594,1696.87909
2021-10-09 07:00:00,9167.5974,5725.41398,1194.27866,1761.79846
2021-10-09 08:00:00,9067.6553,5748.84501,1185.70298,1839.98411
2021-10-09 09:00:00,8915.88391,5758.42634,1177.41794,1920.2508
2021-10-09 10:00:00,8897.33055,5764.00209,1174.65591,1983.26015
2021-10-09 11:00:00,9011.90421,5753.75892,1175.17258,2065.8376
2021-10-09 12:00:00,9055.14734,5754.88075,1182.58499,2128.18903
2021-10-09 13:00:00,9232.38675,5749.31393,1188.60942,2154.0168
2021-10-09 14:00:00,9499.46055,5752.94609,1185.30641,2152.29395
2021-10-09 15:00:00,9603.06818,5771.35685,1184.60525,2166.30575
2021-10-09 16:00:00,9536.52214,5770.97954,1187.75326,2172.75469
2021-10-09 17:00:00,9165.05009,5769.64966,1210.22057,2234.2982
2021-10-09 18:00:00,8530.87522,5787.37451,1201.33939,2298.64922
2021-10-09 19:00:00,7434.31428,5791.37776,1200.16142,2328.7592
2021-10-09 20:00:00,6342.14689,5782.35657,1197.05951,2334.10634
2021-10-09 21:00:00,5414.95555,5797.08045,1199.11932,2368.71708
2021-10-09 22:00:00,4755.89381,5813.61788,1194.20474,2401.47824
2021-10-09 23:00:00,4667.00856,5831.01317,1195.1182,2450.60349
2021-10-10 00:00:00,4537.60659,5775.54914,1206.16634,2290.65267
2021-10-10 01:00:00,5390.35533,5751.1663,1193.32968,2360.22313
2021-10-10 02:00:00,6345.40583,5767.48092,1184.99976,2322.49001
2021-10-10 03:00:00,7425.14717,5756.76495,1185.17122,2344.21353
2021-10-10 04:00:00,8387.73586,5776.65699,1188.65126,2279.58222
2021-10-10 05:00:00,8791.29645,5784.6274,1193.67504,2470.38158
2021-10-10 06:00:00,8850.12849,5775.58718,1185.53921,2576.44904
2021-10-10 07:00:00,8666.33917,5797.9092,1177.37504,2682.93388
2021-10-10 08:00:00,8422.15768,5821.30724,1168.61701,2817.46203
2021-10-10 09:00:00,8165.06565,5830.83733,1159.93396,2957.41669
2021-10-10 10:00:00,8078.3668,5836.20541,1157.02828,3055.76192
2021-10-10 11:00:00,8173.13274,5825.79338,1157.26657,3179.68112
2021-10-10 12:00:00,8271.87944,5827.13297,1164.21002,3278.19866
2021-10-10 13:00:00,8555.75646,5821.33053,1170.0287,3326.73826
2021-10-10 14:00:00,8907.01892,5824.82294,1166.52862,3336.26352
2021-10-10 15:00:00,9060.20338,5843.31484,1165.85383,3377.12453
2021-10-10 16:00:00,8965.01301,5842.89095,1168.92091,3403.45598
2021-10-10 17:00:00,8527.22498,5841.39803,1191.21653,3507.40651
2021-10-10 18:00:00,7798.47673,5859.45982,1181.98328,3611.17275
2021-10-10 19:00:00,6551.11411,5863.56633,1181.31139,3660.80283
2021-10-10 20:00:00,5295.72662,5854.34173,1178.62144,3645.16147
2021-10-10 21:00:00,4263.88332,5868.79932,1180.99133,3673.67743
2021-10-10 22:00:00,3604.53965,5885.26882,1176.76868,3692.77353
2021-10-10 23:00:00,3594.08887,5902.77669,1178.10394,3727.57921
2021-10-08 00:00:00,7819.56503,5590.40702,1127.57385,1565.99998
2021-10-08 01:00:00,7502.33819,5605.95654,1117.64432,1772.00005
2021-10-08 02:00:00,7428.69695,5603.89378,1110.17529,2005
2021-10-08 03:00:00,7585.51928,5616.49705,1126.45928,2212.00002
2021-10-08 04:00:00,7942.40199,5628.14697,1146.62925,2451.00001
2021-10-08 05:00:00,8265.52754,5634.89306,1177.84881,2635.99993
2021-10-08 06:00:00,8805.8807,5630.69883,1218.7093,2665.99998
2021-10-08 07:00:00,9177.20424,5624.73685,1232.11459,2645.99995
2021-10-08 08:00:00,9440.91171,5627.4269,1241.58209,2630.00005
2021-10-08 09:00:00,9568.1433,5628.61666,1246.07755,2631.99996
2021-10-08 10:00:00,9342.612,5612.15764,1239.7733,2559.99993
2021-10-08 11:00:00,9382.83171,5613.52324,1242.50096,2419.00005
2021-10-08 12:00:00,9369.45741,5625.11299,1250.78409,2264.99997
2021-10-08 13:00:00,9378.04212,5625.04312,1255.04583,2150.00001
2021-10-08 14:00:00,9585.47142,5611.96782,1252.40603,2107.00008
2021-10-08 15:00:00,9686.42109,5619.86952,1239.8732,2229.00004
2021-10-08 16:00:00,9800.48587,5632.54305,1237.87322,2440.00004
2021-10-08 17:00:00,9701.81706,5627.41293,1224.63664,2635.99993
2021-10-08 18:00:00,9540.1156,5628.33019,1214.7459,2711.99993
2021-10-08 19:00:00,9386.44046,5633.44517,1194.40592,2703.99999
2021-10-08 20:00:00,8945.2577,5623.11816,1187.91984,2672.99998
2021-10-08 21:00:00,8536.0674,5608.06821,1161.02406,2602.00006
2021-10-08 22:00:00,8240.47886,5618.46199,1142.66517,2787.99994
2021-10-08 23:00:00,7577.84896,5607.68858,1128.53891,2648.00002
2021-10-09 00:00:00,7234.95717,5621.87405,1209.34041,1931.00879
2021-10-09 01:00:00,7912.29581,5597.71325,1198.34112,1972.70196
2021-10-09 02:00:00,8605.82324,5615.19822,1190.88672,1922.53101
2021-10-09 03:00:00,9327.61789,5604.21247,1191.88911,1923.38596
2021-10-09 04:00:00,9921.61091,5624.03153,1195.4346,1826.29011
2021-10-09 05:00:00,10065.00289,5632.01397,1199.97464,1987.93047
2021-10-09 06:00:00,9952.95324,5623.16707,1191.08302,2048.79265
2021-10-09 07:00:00,9701.59575,5646.14316,1180.96572,2114.5479
2021-10-09 08:00:00,9473.48511,5669.78187,1170.02618,2196.5591
2021-10-09 09:00:00,9260.4312,5679.71527,1157.97786,2280.78472
2021-10-09 10:00:00,9273.35922,5684.92458,1152.75968,2339.88186
2021-10-09 11:00:00,9407.86073,5674.30411,1151.07686,2420.8784
2021-10-09 12:00:00,9498.07005,5675.88554,1155.91584,2479.94531
2021-10-09 13:00:00,9693.03579,5670.04156,1160.2941,2499.38055
2021-10-09 14:00:00,9936.43103,5673.95087,1156.17181,2489.17556
2021-10-09 15:00:00,10006.4111,5692.82822,1155.49062,2498.86182
2021-10-09 16:00:00,9879.19843,5691.95327,1158.83379,2500.11491
2021-10-09 17:00:00,9491.76984,5690.8264,1182.34663,2561.52572
2021-10-09 18:00:00,8859.78629,5708.1627,1173.71433,2624.86385
2021-10-09 19:00:00,7854.9795,5712.75559,1174.17742,2647.14409
2021-10-09 20:00:00,6924.38107,5703.79689,1173.25885,2645.20981
2021-10-09 21:00:00,6186.69795,5718.94543,1177.43326,2673.70961
2021-10-09 22:00:00,5754.04785,5734.80006,1175.48502,2698.95609
2021-10-09 23:00:00,5825.09154,5752.90261,1178.79367,2741.0946
2021-10-10 00:00:00,6431.26346,5696.45145,1202.8461,2230.14434
2021-10-10 01:00:00,7415.24403,5671.61522,1194.02962,2298.23476
2021-10-10 02:00:00,8420.136,5689.16113,1187.55955,2260.26256
2021-10-10 03:00:00,9388.66453,5677.87299,1189.40012,2281.8288
2021-10-10 04:00:00,10100.41044,5698.1897,1192.95803,2217.76681
2021-10-10 05:00:00,10200.69252,5705.97766,1196.9891,2408.57263
2021-10-10 06:00:00,9981.73662,5696.65835,1187.36104,2515.05683
2021-10-10 07:00:00,9556.51187,5719.82659,1175.1283,2622.35475
2021-10-10 08:00:00,9158.72222,5743.43696,1161.82833,2757.35265
2021-10-10 09:00:00,8844.51989,5753.32689,1146.07266,2897.82717
2021-10-10 10:00:00,8788.50089,5758.30756,1138.38027,2997.95117
2021-10-10 11:00:00,8867.14648,5747.4996,1134.55205,3123.24664
2021-10-10 12:00:00,8957.07405,5749.32286,1136.94823,3223.4159
2021-10-10 13:00:00,9201.64066,5743.22385,1139.71979,3274.01101
2021-10-10 14:00:00,9405.84632,5746.99458,1134.84232,3285.80451
2021-10-10 15:00:00,9347.2538,5765.96975,1134.16935,3328.33566
2021-10-10 16:00:00,9026.93619,5765.03192,1137.75249,3356.37186
2021-10-10 17:00:00,8418.16891,5763.74008,1162.42783,3461.38441
2021-10-10 18:00:00,7583.73129,5781.41796,1154.21846,3566.34717
2021-10-10 19:00:00,6367.15261,5786.13623,1156.14202,3618.29269
2021-10-10 20:00:00,5290.68041,5776.96637,1157.28928,3603.85399
2021-10-10 21:00:00,4583.02902,5791.84823,1163.50643,3633.65926
2021-10-10 22:00:00,4338.9278,5807.61164,1164.30261,3654.19079
2021-10-10 23:00:00,4682.32537,5825.85238,1169.89183,3690.29159
2021-10-11 00:00:00,5596.35263,5770.34332,1191.52234,3591.60367
2021-10-11 01:00:00,6544.93475,5744.86971,1183.09998,3649.28349
2021-10-11 02:00:00,7573.92134,5762.44046,1176.75222,3591.47047
2021-10-11 03:00:00,8616.44347,5750.87711,1178.59691,3570.91081
2021-10-11 04:00:00,9462.92822,5771.66118,1182.09248,3411.92924
2021-10-11 05:00:00,9702.31211,5779.26747,1186.09665,3535.71201
2021-10-11 06:00:00,9583.26118,5769.5006,1176.49534,3523.6298
2021-10-11 07:00:00,9221.64713,5792.8307,1164.08329,3508.26098
2021-10-11 08:00:00,8844.15006,5816.40769,1150.58579,3506.01634
2021-10-11 09:00:00,8511.8057,5826.24716,1134.44819,3500.08774
2021-10-11 10:00:00,8430.48031,5831.01822,1126.57931,3446.07475
2021-10-11 11:00:00,8536.5872,5820.04024,1122.49932,3423.34965
2021-10-11 12:00:00,8675.26968,5822.08281,1124.51119,3373.5201
2021-10-11 13:00:00,8996.64364,5815.74663,1127.09597,3283.22558
2021-10-11 14:00:00,9349.69992,5819.37685,1122.06625,3167.91025
2021-10-11 15:00:00,9480.37646,5838.43276,1121.41051,3078.73272
2021-10-11 16:00:00,9317.93971,5837.44834,1124.94982,2987.74893
2021-10-11 17:00:00,8815.82024,5835.99269,1149.55475,2956.98089
2021-10-11 18:00:00,8022.46865,5854.00984,1141.13384,2926.14722
2021-10-11 19:00:00,6747.59885,5858.83253,1143.43202,2831.81635
2021-10-11 20:00:00,5524.22311,5849.45732,1144.91404,2805.34782
2021-10-11 21:00:00,4573.92524,5864.07057,1151.39981,2788.5573
2021-10-11 22:00:00,4060.26734,5879.76566,1152.73362,2771.34052
2021-10-11 23:00:00,4192.26577,5898.11975,1158.67125,2777.4605
2021-10-09 00:00:00,7305.1298,5604.71865,1126.1537,2493.99994
2021-10-09 01:00:00,7083.65534,5620.39278,1104.20596,2371.00003
2021-10-09 02:00:00,7089.08631,5618.14447,1083.74039,2242.00008
2021-10-09 03:00:00,7285.64422,5630.89059,1101.55572,2084.00002
2021-10-09 04:00:00,7665.18481,5642.54361,1124.97924,1971.99992
2021-10-09 05:00:00,7973.66133,5649.38442,1163.1914,1908.99996
2021-10-09 06:00:00,8424.42398,5645.22513,1214.5374,1807.99999
2021-10-09 07:00:00,8690.8877,5639.2119,1241.69144,1704.99995
2021-10-09 08:00:00,8862.45809,5641.78395,1264.52575,1593.99997
2021-10-09 09:00:00,8961.90514,5643.09327,1273.40229,1548.99997
2021-10-09 10:00:00,8755.8263,5626.64046,1272.2916,1559.99994
2021-10-09 11:00:00,8848.47663,5627.94783,1272.5952,1600.99996
2021-10-09 12:00:00,8901.5734,5639.60629,1277.39197,1658.00005
2021-10-09 13:00:00,8971.17854,5639.4549,1279.99832,1760.99992
2021-10-09 14:00:00,9163.86052,5626.43279,1279.71926,1938.00006
2021-10-09 15:00:00,9228.54795,5634.40396,1273.08444,2254.99995
2021-10-09 16:00:00,9273.12917,5647.04217,1274.67947,2638.99995
2021-10-09 17:00:00,9109.49847,5641.88798,1263.29505,2977
2021-10-09 18:00:00,8856.90336,5642.95352,1257.92248,3179.99989
2021-10-09 19:00:00,8636.5191,5647.97962,1234.78007,3288.99997
2021-10-09 20:00:00,8120.10514,5637.58079,1224.8587,3396.00014
2021-10-09 21:00:00,7637.45341,5622.42255,1188.46905,3537.99997
2021-10-09 22:00:00,7294.30063,5632.82487,1164.19044,3905.99991
2021-10-09 23:00:00,6658.32904,5621.93461,1143.899,4028.00003
2021-10-10 00:00:00,6991.42507,5637.02026,1239.92769,3139.68525
2021-10-10 01:00:00,7723.80754,5611.98917,1231.80589,3223.80256
2021-10-10 02:00:00,8437.55803,5630.29823,1225.86224,3185.84119
2021-10-10 03:00:00,9131.04615,5618.69179,1228.53717,3203.27394
2021-10-10 04:00:00,9642.53221,5639.2088,1232.34831,3118.97493
2021-10-10 05:00:00,9697.51597,5646.90903,1235.96658,3300.17048
2021-10-10 06:00:00,9524.38037,5637.47637,1225.48861,3384.86778
2021-10-10 07:00:00,9230.36434,5661.14963,1211.80136,3465.09358
2021-10-10 08:00:00,8972.4067,5684.89664,1196.8687,3575.0157
2021-10-10 09:00:00,8765.20672,5695.01908,1178.82521,3688.52122
2021-10-10 10:00:00,8769.16128,5699.78626,1169.30361,3745.67536
2021-10-10 11:00:00,8855.94312,5688.7551,1164.27045,3833.63181
2021-10-10 12:00:00,8911.2756,5690.84969,1165.67079,3892.92745
2021-10-10 13:00:00,9061.03695,5684.59852,1167.53269,3899.16512
2021-10-10 14:00:00,9184.82214,5688.56179,1162.47614,3866.04251
2021-10-10 15:00:00,9093.5361,5707.82692,1161.74534,3870.08371
2021-10-10 16:00:00,8826.52346,5706.57545,1165.74059,3861.01688
2021-10-10 17:00:00,8357.62896,5705.43111,1191.86709,3934.1541
2021-10-10 18:00:00,7709.27499,5722.82369,1184.90237,4005.64995
2021-10-10 19:00:00,6767.2264,5727.90878,1186.86274,4009.39048
2021-10-10 20:00:00,5949.90323,5718.80103,1188.81449,3979.01395
2021-10-10 21:00:00,5421.87166,5733.98372,1196.06741,3986.93922
2021-10-10 22:00:00,5239.75312,5749.31665,1197.57465,3985.11971
2021-10-10 23:00:00,5510.70321,5767.99913,1204.13335,4001.63171
2021-10-11 00:00:00,6430.49541,5712.02038,1237.31822,3757.69872
2021-10-11 01:00:00,7266.75196,5686.31037,1232.57692,3841.76043
2021-10-11 02:00:00,8103.05803,5704.67999,1228.19813,3797.488
2021-10-11 03:00:00,8905.02854,5692.76999,1232.27927,3800.67699
2021-10-11 04:00:00,9493.11302,5713.78735,1236.15709,3682.06275
2021-10-11 05:00:00,9567.45824,5721.29195,1238.93947,3839.97939
2021-10-11 06:00:00,9379.42898,5711.38416,1227.20367,3882.52283
2021-10-11 07:00:00,9035.89509,5735.25073,1210.09171,3918.21595
2021-10-11 08:00:00,8717.43245,5758.96901,1191.33571,3979.37378
2021-10-11 09:00:00,8465.8085,5769.0476,1167.33989,4040.81449
2021-10-11 10:00:00,8435.90908,5773.58536,1153.78829,4040.19247
2021-10-11 11:00:00,8508.79756,5762.36555,1145.33347,4073.46282
2021-10-11 12:00:00,8579.76991,5764.70314,1142.90902,4076.72552
2021-10-11 13:00:00,8771.56444,5758.19538,1142.2068,4029.1196
2021-10-11 14:00:00,8923.40863,5762.02007,1135.99232,3946.42511
2021-10-11 15:00:00,8838.34053,5781.38342,1135.26281,3900.73698
2021-10-11 16:00:00,8543.97215,5780.06828,1139.69342,3846.25973
2021-10-11 17:00:00,8025.32245,5778.75858,1167.82608,3869.71612
2021-10-11 18:00:00,7316.67023,5796.49469,1161.72751,3891.20234
2021-10-11 19:00:00,6284.71081,5801.70594,1165.86831,3838.60409
2021-10-11 20:00:00,5376.12853,5792.38547,1171.04747,3801.16161
2021-10-11 21:00:00,4795.48869,5807.29916,1181.53718,3789.81394
2021-10-11 22:00:00,4613.19908,5822.54164,1187.26395,3771.44202
2021-10-11 23:00:00,4929.03506,5841.36232,1197.40076,3774.43444
2021-10-12 00:00:00,6153.41364,5786.33032,1226.52354,3588.74251
2021-10-12 01:00:00,7126.02923,5759.97982,1222.33442,3656.93007
2021-10-12 02:00:00,8121.11198,5778.37467,1218.15483,3605.21086
