,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore 
2022-03-24 10:00:00+00:00,380.0,2195.0,1.0,0.0,0.0,311.0,7.0,814.0,1.0,161.0,1.0,13.0,334.0,3292.0,0.0
2022-03-24 11:00:00+00:00,383.0,1838.0,5.0,0.0,0.0,118.0,8.0,615.0,2.0,68.0,1.0,13.0,381.0,3241.0,0.0
2022-03-24 12:00:00+00:00,379.0,1938.0,1.0,0.0,0.0,172.0,42.0,603.0,1.0,14.0,1.0,14.0,467.0,3134.0,1.0
2022-03-24 13:00:00+00:00,381.0,2005.0,0.0,0.0,0.0,173.0,209.0,670.0,1.0,14.0,1.0,15.0,393.0,3044.0,3.0
2022-03-24 14:00:00+00:00,387.0,2056.0,1.0,0.0,0.0,173.0,217.0,1134.0,1.0,15.0,1.0,16.0,315.0,2802.0,3.0
2022-03-24 15:00:00+00:00,390.0,2310.0,0.0,0.0,0.0,126.0,10.0,1150.0,1.0,130.0,1.0,16.0,269.0,2658.0,3.0
2022-03-24 16:00:00+00:00,395.0,2461.0,1.0,0.0,0.0,480.0,3.0,1251.0,1.0,731.0,1.0,16.0,166.0,2519.0,2.0
2022-03-24 17:00:00+00:00,389.0,2477.0,1.0,0.0,0.0,596.0,3.0,1471.0,1.0,823.0,1.0,15.0,62.0,2499.0,0.0
2022-03-24 18:00:00+00:00,379.0,2498.0,1.0,0.0,0.0,691.0,2.0,1947.0,1.0,813.0,1.0,14.0,9.0,2596.0,0.0
2022-03-24 19:00:00+00:00,389.0,2518.0,1.0,0.0,0.0,1501.0,1.0,2044.0,1.0,876.0,1.0,14.0,0.0,2448.0,0.0
2022-03-24 20:00:00+00:00,390.0,2537.0,1.0,0.0,0.0,1257.0,1.0,2029.0,1.0,852.0,1.0,14.0,0.0,2416.0,0.0
2022-03-24 21:00:00+00:00,393.0,2363.0,3.0,0.0,0.0,949.0,2.0,1508.0,1.0,383.0,1.0,14.0,0.0,2391.0,0.0
2022-03-24 22:00:00+00:00,386.0,2237.0,3.0,0.0,0.0,519.0,3.0,958.0,1.0,74.0,1.0,13.0,0.0,2304.0,1.0
2022-03-24 23:00:00+00:00,388.0,2142.0,1.0,0.0,0.0,739.0,2.0,999.0,1.0,202.0,1.0,14.0,0.0,2336.0,0.0
2022-03-25 00:00:00+00:00,394.0,1795.0,1.0,0.0,0.0,20.0,278.0,444.0,1.0,23.0,1.0,18.0,0.0,2428.0,0.0
2022-03-25 01:00:00+00:00,396.0,1778.0,0.0,0.0,0.0,0.0,120.0,151.0,2.0,2.0,1.0,19.0,0.0,2459.0,0.0
2022-03-25 02:00:00+00:00,399.0,1810.0,1.0,0.0,0.0,0.0,127.0,110.0,2.0,2.0,1.0,19.0,0.0,2517.0,0.0
2022-03-25 03:00:00+00:00,395.0,1804.0,0.0,0.0,0.0,0.0,130.0,108.0,2.0,3.0,1.0,19.0,0.0,2568.0,1.0
2022-03-25 04:00:00+00:00,397.0,1886.0,1.0,0.0,0.0,0.0,14.0,134.0,2.0,65.0,1.0,19.0,0.0,2645.0,1.0
2022-03-25 05:00:00+00:00,402.0,2262.0,0.0,0.0,0.0,157.0,13.0,569.0,1.0,216.0,1.0,19.0,0.0,2775.0,0.0
2022-03-25 06:00:00+00:00,402.0,2348.0,1.0,0.0,0.0,618.0,5.0,1117.0,1.0,469.0,1.0,19.0,1.0,2901.0,1.0
2022-03-25 07:00:00+00:00,401.0,2446.0,0.0,0.0,0.0,1333.0,1.0,1292.0,1.0,702.0,1.0,19.0,41.0,2944.0,0.0
2022-03-25 08:00:00+00:00,403.0,2436.0,0.0,0.0,0.0,1570.0,1.0,1508.0,1.0,790.0,1.0,19.0,194.0,2871.0,1.0
2022-03-25 09:00:00+00:00,402.0,2384.0,0.0,0.0,0.0,1159.0,1.0,1463.0,1.0,753.0,1.0,20.0,372.0,2909.0,0.0
2022-03-25 10:00:00+00:00,403.0,2226.0,1.0,0.0,0.0,178.0,7.0,754.0,2.0,249.0,1.0,19.0,504.0,2728.0,0.0
2022-03-25 11:00:00+00:00,403.0,1990.0,0.0,0.0,0.0,112.0,7.0,558.0,2.0,187.0,1.0,20.0,588.0,2577.0,0.0
2022-03-25 12:00:00+00:00,399.0,1864.0,0.0,0.0,0.0,11.0,8.0,275.0,2.0,99.0,1.0,20.0,660.0,2450.0,0.0
2022-03-25 13:00:00+00:00,400.0,1931.0,0.0,0.0,0.0,11.0,200.0,201.0,2.0,15.0,1.0,19.0,620.0,2223.0,0.0
2022-03-25 14:00:00+00:00,401.0,1938.0,1.0,0.0,0.0,0.0,168.0,201.0,2.0,22.0,1.0,19.0,569.0,1762.0,0.0
2022-03-25 15:00:00+00:00,408.0,2149.0,5.0,0.0,0.0,71.0,6.0,222.0,2.0,168.0,1.0,21.0,454.0,1334.0,0.0
2022-03-25 16:00:00+00:00,406.0,2373.0,0.0,0.0,0.0,184.0,6.0,1162.0,1.0,296.0,1.0,22.0,296.0,1061.0,0.0
2022-03-25 17:00:00+00:00,404.0,2634.0,1.0,0.0,0.0,914.0,2.0,1599.0,1.0,811.0,1.0,21.0,138.0,1060.0,1.0
2022-03-25 18:00:00+00:00,406.0,2462.0,0.0,0.0,0.0,1255.0,2.0,1619.0,1.0,877.0,1.0,21.0,16.0,1318.0,2.0
2022-03-25 19:00:00+00:00,404.0,2534.0,1.0,0.0,0.0,1098.0,2.0,1598.0,1.0,522.0,1.0,20.0,0.0,1622.0,7.0
2022-03-25 20:00:00+00:00,401.0,2303.0,3.0,0.0,0.0,617.0,2.0,1526.0,1.0,358.0,1.0,19.0,0.0,1762.0,6.0
2022-03-25 21:00:00+00:00,400.0,2329.0,5.0,0.0,0.0,225.0,4.0,1384.0,1.0,312.0,1.0,19.0,0.0,1860.0,5.0
2022-03-25 22:00:00+00:00,400.0,2255.0,1.0,0.0,0.0,163.0,3.0,1045.0,1.0,109.0,1.0,20.0,0.0,1711.0,2.0
2022-03-25 23:00:00+00:00,402.0,1952.0,2.0,0.0,0.0,115.0,3.0,836.0,1.0,80.0,1.0,21.0,0.0,1575.0,0.0
2022-03-26 00:00:00+00:00,401.0,1514.0,5.0,0.0,0.0,141.0,3.0,601.0,1.0,20.0,1.0,19.0,0.0,1534.0,0.0
2022-03-26 01:00:00+00:00,400.0,1447.0,4.0,0.0,0.0,0.0,19.0,547.0,2.0,2.0,1.0,20.0,0.0,1553.0,0.0
2022-03-26 02:00:00+00:00,405.0,1399.0,3.0,0.0,0.0,0.0,22.0,312.0,2.0,2.0,1.0,21.0,0.0,1655.0,3.0
2022-03-26 03:00:00+00:00,405.0,1346.0,3.0,0.0,0.0,0.0,62.0,401.0,1.0,2.0,1.0,19.0,0.0,1866.0,7.0
2022-03-26 04:00:00+00:00,406.0,1388.0,3.0,0.0,0.0,0.0,232.0,507.0,1.0,2.0,1.0,20.0,0.0,2101.0,11.0
2022-03-26 05:00:00+00:00,414.0,1380.0,3.0,0.0,0.0,0.0,446.0,543.0,1.0,2.0,1.0,18.0,0.0,2146.0,13.0
2022-03-26 06:00:00+00:00,431.0,1393.0,3.0,0.0,0.0,0.0,261.0,782.0,1.0,2.0,1.0,19.0,12.0,2005.0,9.0
2022-03-26 07:00:00+00:00,426.0,1520.0,3.0,0.0,0.0,14.0,29.0,870.0,1.0,3.0,1.0,19.0,168.0,1631.0,8.0
2022-03-26 08:00:00+00:00,425.0,1547.0,3.0,0.0,0.0,1.0,21.0,1015.0,1.0,72.0,1.0,20.0,410.0,1394.0,9.0
2022-03-26 09:00:00+00:00,423.0,1662.0,3.0,0.0,0.0,45.0,22.0,1325.0,1.0,15.0,1.0,19.0,626.0,1175.0,7.0
2022-03-26 10:00:00+00:00,422.0,1659.0,3.0,0.0,0.0,4.0,19.0,1420.0,1.0,19.0,1.0,20.0,801.0,961.0,4.0
2022-03-26 11:00:00+00:00,422.0,1672.0,3.0,0.0,0.0,278.0,18.0,655.0,1.0,85.0,1.0,19.0,878.0,815.0,2.0
2022-03-26 12:00:00+00:00,415.0,1621.0,3.0,0.0,0.0,338.0,17.0,483.0,1.0,63.0,1.0,19.0,877.0,673.0,1.0
2022-03-26 13:00:00+00:00,413.0,1506.0,3.0,0.0,0.0,382.0,217.0,630.0,1.0,16.0,1.0,19.0,818.0,610.0,0.0
2022-03-26 14:00:00+00:00,412.0,1530.0,3.0,0.0,0.0,174.0,1235.0,701.0,1.0,64.0,1.0,19.0,694.0,589.0,0.0
2022-03-26 15:00:00+00:00,412.0,1479.0,3.0,0.0,0.0,174.0,640.0,932.0,1.0,67.0,1.0,19.0,522.0,577.0,0.0
2022-03-26 16:00:00+00:00,415.0,1469.0,3.0,0.0,0.0,174.0,189.0,730.0,1.0,38.0,1.0,21.0,346.0,515.0,1.0
2022-03-26 17:00:00+00:00,416.0,1467.0,3.0,0.0,0.0,87.0,10.0,825.0,1.0,74.0,1.0,20.0,174.0,472.0,4.0
2022-03-26 18:00:00+00:00,414.0,1655.0,3.0,0.0,0.0,1132.0,2.0,1586.0,1.0,327.0,1.0,21.0,27.0,620.0,6.0
2022-03-26 19:00:00+00:00,408.0,1647.0,3.0,0.0,0.0,1337.0,1.0,1315.0,1.0,213.0,1.0,20.0,0.0,904.0,9.0
2022-03-26 20:00:00+00:00,408.0,1492.0,3.0,0.0,0.0,950.0,1.0,1642.0,1.0,192.0,1.0,20.0,0.0,1236.0,8.0
2022-03-26 21:00:00+00:00,406.0,1491.0,3.0,0.0,0.0,30.0,4.0,1172.0,1.0,134.0,1.0,18.0,0.0,1531.0,10.0
2022-03-26 22:00:00+00:00,404.0,1376.0,3.0,0.0,0.0,30.0,49.0,581.0,1.0,4.0,1.0,19.0,0.0,1774.0,7.0
2022-03-26 23:00:00+00:00,399.0,1243.0,4.0,0.0,0.0,3.0,198.0,436.0,1.0,2.0,1.0,19.0,0.0,1960.0,3.0
2022-03-27 00:00:00+00:00,403.0,1121.0,7.0,0.0,0.0,0.0,690.0,534.0,2.0,2.0,1.0,19.0,0.0,2092.0,2.0
2022-03-27 02:00:00+01:00,401.0,1021.0,6.0,0.0,0.0,0.0,696.0,262.0,2.0,2.0,1.0,20.0,0.0,2101.0,0.0
2022-03-27 03:00:00+01:00,401.0,975.0,5.0,0.0,0.0,0.0,886.0,195.0,2.0,2.0,1.0,20.0,0.0,2108.0,0.0
2022-03-27 04:00:00+01:00,400.0,978.0,5.0,0.0,0.0,0.0,928.0,182.0,2.0,2.0,1.0,19.0,0.0,2214.0,0.0
2022-03-27 05:00:00+01:00,404.0,1031.0,4.0,0.0,0.0,0.0,1036.0,185.0,2.0,2.0,1.0,19.0,0.0,2232.0,2.0
2022-03-27 06:00:00+01:00,403.0,1020.0,5.0,0.0,0.0,0.0,712.0,239.0,1.0,2.0,1.0,19.0,0.0,2202.0,1.0
2022-03-27 07:00:00+01:00,410.0,1019.0,5.0,0.0,0.0,0.0,682.0,324.0,1.0,2.0,1.0,19.0,9.0,2255.0,2.0
2022-03-27 08:00:00+01:00,414.0,1137.0,4.0,0.0,0.0,0.0,1176.0,268.0,1.0,2.0,1.0,19.0,153.0,2335.0,2.0
2022-03-27 09:00:00+01:00,416.0,1247.0,4.0,0.0,0.0,0.0,1083.0,148.0,2.0,64.0,1.0,20.0,439.0,2205.0,7.0
2022-03-27 10:00:00+01:00,414.0,1149.0,4.0,0.0,0.0,0.0,1512.0,132.0,2.0,4.0,1.0,20.0,713.0,2072.0,3.0
2022-03-27 11:00:00+01:00,411.0,1154.0,5.0,0.0,0.0,0.0,1747.0,273.0,1.0,2.0,1.0,19.0,903.0,1996.0,1.0
2022-03-27 12:00:00+01:00,410.0,1038.0,4.0,0.0,0.0,0.0,1855.0,378.0,1.0,2.0,1.0,19.0,993.0,1893.0,2.0
2022-03-27 13:00:00+01:00,414.0,889.0,5.0,0.0,0.0,0.0,1831.0,209.0,2.0,4.0,1.0,20.0,1009.0,1910.0,5.0
2022-03-27 14:00:00+01:00,419.0,1205.0,4.0,0.0,0.0,0.0,1883.0,91.0,2.0,2.0,1.0,20.0,937.0,1834.0,4.0
2022-03-27 15:00:00+01:00,416.0,1231.0,5.0,0.0,0.0,0.0,1717.0,101.0,2.0,2.0,1.0,21.0,812.0,1655.0,3.0
2022-03-27 16:00:00+01:00,418.0,1240.0,4.0,0.0,0.0,0.0,1474.0,116.0,2.0,2.0,1.0,21.0,630.0,1429.0,1.0
2022-03-27 17:00:00+01:00,419.0,1197.0,4.0,0.0,0.0,0.0,1102.0,374.0,1.0,3.0,1.0,20.0,406.0,1253.0,0.0
2022-03-27 18:00:00+01:00,419.0,1288.0,5.0,0.0,0.0,47.0,324.0,964.0,1.0,68.0,1.0,20.0,153.0,1189.0,1.0
2022-03-27 19:00:00+01:00,419.0,1268.0,5.0,0.0,0.0,1100.0,2.0,1641.0,0.0,431.0,1.0,20.0,20.0,1456.0,3.0
2022-03-27 20:00:00+01:00,419.0,1265.0,4.0,0.0,0.0,707.0,2.0,1378.0,0.0,284.0,1.0,20.0,0.0,1790.0,4.0
2022-03-27 21:00:00+01:00,420.0,1220.0,5.0,0.0,0.0,76.0,4.0,764.0,1.0,166.0,1.0,20.0,0.0,2222.0,7.0
2022-03-27 22:00:00+01:00,420.0,1151.0,5.0,0.0,0.0,0.0,236.0,405.0,1.0,64.0,1.0,20.0,0.0,2597.0,8.0
2022-03-27 23:00:00+01:00,414.0,1142.0,5.0,0.0,0.0,0.0,144.0,376.0,1.0,2.0,1.0,18.0,0.0,2668.0,8.0
2022-03-28 00:00:00+01:00,417.0,1257.0,5.0,0.0,0.0,0.0,370.0,285.0,2.0,2.0,1.0,17.0,0.0,2581.0,4.0
2022-03-28 01:00:00+01:00,418.0,1165.0,5.0,0.0,0.0,0.0,442.0,83.0,2.0,2.0,1.0,17.0,0.0,2555.0,1.0
2022-03-28 02:00:00+01:00,415.0,1170.0,5.0,0.0,0.0,0.0,959.0,85.0,2.0,2.0,1.0,17.0,0.0,2593.0,2.0
2022-03-28 03:00:00+01:00,414.0,1182.0,8.0,0.0,0.0,0.0,1472.0,84.0,2.0,3.0,1.0,15.0,0.0,2638.0,3.0
2022-03-28 04:00:00+01:00,416.0,1290.0,8.0,0.0,0.0,0.0,1028.0,80.0,2.0,9.0,1.0,16.0,0.0,2656.0,3.0
2022-03-28 05:00:00+01:00,413.0,1590.0,5.0,0.0,0.0,17.0,62.0,470.0,1.0,14.0,1.0,16.0,0.0,2731.0,3.0
2022-03-28 06:00:00+01:00,414.0,1989.0,3.0,0.0,0.0,173.0,18.0,798.0,1.0,103.0,1.0,17.0,0.0,2882.0,2.0
2022-03-28 07:00:00+01:00,414.0,2407.0,0.0,0.0,0.0,337.0,8.0,1009.0,1.0,118.0,1.0,16.0,4.0,2855.0,0.0
2022-03-28 08:00:00+01:00,413.0,2536.0,1.0,0.0,0.0,126.0,9.0,1135.0,1.0,276.0,1.0,17.0,103.0,2682.0,0.0
2022-03-28 09:00:00+01:00,417.0,2604.0,1.0,0.0,0.0,193.0,9.0,1143.0,1.0,89.0,1.0,18.0,284.0,2212.0,0.0
2022-03-28 10:00:00+01:00,412.0,2377.0,0.0,0.0,0.0,1.0,9.0,1010.0,1.0,38.0,1.0,17.0,513.0,1677.0,1.0
2022-03-28 11:00:00+01:00,413.0,2449.0,1.0,0.0,0.0,17.0,8.0,552.0,1.0,15.0,1.0,17.0,634.0,1195.0,0.0
2022-03-28 12:00:00+01:00,409.0,2388.0,0.0,0.0,0.0,52.0,10.0,280.0,1.0,15.0,1.0,17.0,752.0,872.0,0.0
2022-03-28 13:00:00+01:00,411.0,2162.0,1.0,0.0,0.0,40.0,6.0,143.0,2.0,15.0,1.0,18.0,732.0,628.0,0.0
2022-03-28 14:00:00+01:00,407.0,2076.0,1.0,0.0,0.0,0.0,92.0,139.0,2.0,15.0,1.0,18.0,592.0,592.0,0.0
2022-03-28 15:00:00+01:00,411.0,2306.0,1.0,0.0,0.0,0.0,8.0,144.0,2.0,15.0,1.0,18.0,384.0,628.0,0.0
2022-03-28 16:00:00+01:00,415.0,2333.0,0.0,0.0,0.0,6.0,79.0,263.0,2.0,20.0,1.0,18.0,256.0,721.0,1.0
2022-03-28 17:00:00+01:00,412.0,2635.0,0.0,0.0,0.0,213.0,89.0,973.0,1.0,218.0,1.0,18.0,150.0,869.0,7.0
2022-03-28 18:00:00+01:00,408.0,2634.0,0.0,0.0,0.0,513.0,40.0,1404.0,1.0,256.0,1.0,18.0,87.0,1166.0,7.0
2022-03-28 19:00:00+01:00,416.0,2733.0,0.0,0.0,0.0,1018.0,1.0,1595.0,1.0,338.0,0.0,18.0,19.0,1580.0,10.0
2022-03-28 20:00:00+01:00,416.0,2664.0,0.0,0.0,0.0,1376.0,0.0,1733.0,1.0,273.0,0.0,18.0,0.0,1795.0,11.0
2022-03-28 21:00:00+01:00,416.0,2670.0,1.0,0.0,0.0,40.0,4.0,1500.0,1.0,123.0,1.0,18.0,0.0,1815.0,13.0
2022-03-28 22:00:00+01:00,417.0,2569.0,1.0,0.0,0.0,0.0,5.0,760.0,1.0,83.0,1.0,18.0,0.0,1630.0,11.0
2022-03-28 23:00:00+01:00,418.0,2344.0,2.0,0.0,0.0,0.0,8.0,533.0,1.0,8.0,1.0,18.0,0.0,1335.0,11.0
2022-03-29 00:00:00+01:00,422.0,1785.0,5.0,0.0,0.0,0.0,8.0,351.0,1.0,2.0,1.0,18.0,0.0,1028.0,9.0
2022-03-29 01:00:00+01:00,415.0,1782.0,4.0,0.0,0.0,0.0,8.0,130.0,2.0,14.0,1.0,17.0,0.0,837.0,4.0
2022-03-29 02:00:00+01:00,402.0,1879.0,3.0,0.0,0.0,0.0,8.0,89.0,2.0,15.0,1.0,17.0,0.0,622.0,5.0
2022-03-29 03:00:00+01:00,401.0,1647.0,3.0,0.0,0.0,0.0,8.0,93.0,2.0,15.0,1.0,15.0,0.0,461.0,10.0
2022-03-29 04:00:00+01:00,404.0,1782.0,3.0,0.0,0.0,11.0,8.0,167.0,2.0,44.0,1.0,16.0,0.0,431.0,13.0
2022-03-29 05:00:00+01:00,404.0,2174.0,2.0,0.0,0.0,398.0,6.0,534.0,1.0,250.0,1.0,16.0,0.0,485.0,6.0
2022-03-29 06:00:00+01:00,398.0,2340.0,1.0,0.0,0.0,862.0,2.0,1213.0,1.0,498.0,1.0,16.0,0.0,431.0,10.0
2022-03-29 07:00:00+01:00,401.0,2393.0,1.0,0.0,0.0,1170.0,1.0,1535.0,1.0,592.0,1.0,17.0,4.0,396.0,14.0
2022-03-29 08:00:00+01:00,396.0,2435.0,1.0,0.0,0.0,1464.0,1.0,1487.0,1.0,686.0,1.0,17.0,81.0,380.0,16.0
2022-03-29 09:00:00+01:00,407.0,2383.0,1.0,0.0,0.0,1782.0,1.0,1438.0,1.0,672.0,1.0,17.0,217.0,352.0,17.0
2022-03-29 10:00:00+01:00,407.0,2339.0,1.0,0.0,0.0,1803.0,1.0,1412.0,1.0,643.0,1.0,18.0,365.0,263.0,17.0
2022-03-29 11:00:00+01:00,411.0,2385.0,1.0,0.0,0.0,1591.0,1.0,1455.0,1.0,432.0,1.0,18.0,420.0,191.0,18.0
2022-03-29 12:00:00+01:00,404.0,2313.0,1.0,0.0,0.0,1107.0,2.0,1230.0,1.0,371.0,1.0,18.0,498.0,194.0,17.0
2022-03-29 13:00:00+01:00,403.0,2301.0,1.0,0.0,0.0,31.0,126.0,767.0,2.0,169.0,1.0,18.0,524.0,301.0,17.0
2022-03-29 14:00:00+01:00,405.0,2220.0,1.0,0.0,0.0,0.0,228.0,400.0,1.0,15.0,1.0,17.0,551.0,573.0,17.0
2022-03-29 15:00:00+01:00,399.0,2008.0,1.0,0.0,0.0,0.0,228.0,428.0,1.0,15.0,1.0,16.0,614.0,798.0,17.0
2022-03-29 16:00:00+01:00,395.0,2050.0,1.0,0.0,0.0,0.0,285.0,737.0,1.0,62.0,1.0,17.0,562.0,1292.0,19.0
2022-03-29 17:00:00+01:00,399.0,2311.0,1.0,0.0,0.0,0.0,228.0,676.0,1.0,63.0,1.0,18.0,394.0,1658.0,17.0
2022-03-29 18:00:00+01:00,404.0,2454.0,1.0,0.0,0.0,57.0,20.0,1102.0,1.0,33.0,1.0,19.0,228.0,1895.0,17.0
2022-03-29 19:00:00+01:00,399.0,2476.0,1.0,0.0,0.0,997.0,2.0,1440.0,1.0,413.0,1.0,19.0,40.0,1748.0,17.0
2022-03-29 20:00:00+01:00,399.0,2500.0,1.0,0.0,0.0,1647.0,1.0,1570.0,1.0,565.0,1.0,19.0,0.0,1622.0,23.0
2022-03-29 21:00:00+01:00,402.0,2475.0,1.0,0.0,0.0,914.0,2.0,1153.0,1.0,307.0,1.0,18.0,0.0,1706.0,25.0
2022-03-29 22:00:00+01:00,400.0,2398.0,1.0,0.0,0.0,766.0,2.0,897.0,1.0,207.0,1.0,18.0,0.0,1905.0,25.0
2022-03-29 23:00:00+01:00,401.0,2106.0,3.0,0.0,0.0,845.0,2.0,894.0,1.0,206.0,1.0,18.0,0.0,1969.0,25.0
2022-03-30 00:00:00+01:00,404.0,1899.0,4.0,0.0,0.0,286.0,7.0,742.0,1.0,184.0,1.0,19.0,0.0,1990.0,25.0
2022-03-30 01:00:00+01:00,407.0,1893.0,3.0,0.0,0.0,0.0,11.0,494.0,1.0,144.0,1.0,19.0,0.0,1954.0,25.0
2022-03-30 02:00:00+01:00,410.0,1703.0,3.0,0.0,0.0,1.0,59.0,285.0,2.0,10.0,1.0,18.0,0.0,2073.0,25.0
2022-03-30 03:00:00+01:00,412.0,1836.0,3.0,0.0,0.0,175.0,124.0,154.0,2.0,9.0,1.0,18.0,0.0,2273.0,25.0
2022-03-30 04:00:00+01:00,411.0,1866.0,3.0,0.0,0.0,116.0,12.0,410.0,1.0,63.0,1.0,17.0,0.0,2399.0,24.0
2022-03-30 05:00:00+01:00,411.0,1987.0,6.0,0.0,0.0,151.0,12.0,661.0,1.0,488.0,1.0,16.0,0.0,2589.0,20.0
2022-03-30 06:00:00+01:00,417.0,2226.0,4.0,0.0,0.0,627.0,9.0,911.0,1.0,652.0,1.0,16.0,0.0,2496.0,16.0
2022-03-30 07:00:00+01:00,411.0,2282.0,2.0,0.0,0.0,1185.0,6.0,1480.0,1.0,742.0,1.0,16.0,11.0,2448.0,10.0
2022-03-30 08:00:00+01:00,413.0,2257.0,4.0,0.0,0.0,1154.0,5.0,1669.0,1.0,815.0,1.0,17.0,163.0,2523.0,6.0
2022-03-30 09:00:00+01:00,416.0,2459.0,1.0,0.0,0.0,518.0,5.0,1758.0,1.0,533.0,1.0,17.0,495.0,2464.0,7.0
2022-03-30 10:00:00+01:00,414.0,2396.0,3.0,0.0,0.0,203.0,6.0,1266.0,1.0,311.0,1.0,16.0,873.0,2669.0,4.0
2022-03-30 11:00:00+01:00,409.0,2286.0,4.0,0.0,0.0,153.0,4.0,927.0,1.0,16.0,1.0,18.0,1065.0,2872.0,4.0
2022-03-30 12:00:00+01:00,415.0,2073.0,2.0,0.0,0.0,192.0,81.0,466.0,2.0,34.0,1.0,18.0,1099.0,2916.0,4.0
2022-03-30 13:00:00+01:00,415.0,2055.0,0.0,0.0,0.0,213.0,240.0,341.0,1.0,15.0,1.0,18.0,1103.0,2787.0,3.0
2022-03-30 14:00:00+01:00,412.0,1963.0,1.0,0.0,0.0,213.0,335.0,266.0,2.0,15.0,1.0,17.0,1009.0,2647.0,4.0
2022-03-30 15:00:00+01:00,412.0,1907.0,1.0,0.0,0.0,237.0,795.0,154.0,2.0,15.0,1.0,18.0,960.0,2662.0,9.0
2022-03-30 16:00:00+01:00,414.0,1711.0,1.0,0.0,0.0,308.0,1096.0,145.0,2.0,15.0,1.0,19.0,835.0,2763.0,14.0
2022-03-30 17:00:00+01:00,419.0,1792.0,1.0,0.0,0.0,57.0,592.0,146.0,2.0,15.0,1.0,19.0,613.0,2732.0,15.0
2022-03-30 18:00:00+01:00,423.0,2153.0,1.0,0.0,0.0,61.0,10.0,316.0,2.0,174.0,1.0,19.0,294.0,2351.0,14.0
2022-03-30 19:00:00+01:00,418.0,2177.0,1.0,0.0,0.0,1030.0,2.0,1166.0,1.0,642.0,1.0,19.0,41.0,1980.0,11.0
2022-03-30 20:00:00+01:00,418.0,2273.0,1.0,0.0,0.0,1096.0,2.0,1427.0,1.0,719.0,1.0,19.0,0.0,1511.0,14.0
2022-03-30 21:00:00+01:00,415.0,2211.0,1.0,0.0,0.0,872.0,2.0,1175.0,1.0,262.0,1.0,19.0,0.0,1324.0,15.0
2022-03-30 22:00:00+01:00,411.0,1923.0,4.0,0.0,0.0,450.0,3.0,984.0,1.0,212.0,1.0,19.0,0.0,1334.0,13.0
2022-03-30 23:00:00+01:00,414.0,1516.0,8.0,0.0,0.0,1390.0,2.0,1034.0,1.0,461.0,1.0,19.0,0.0,1388.0,10.0
2022-03-31 00:00:00+01:00,406.0,1302.0,11.0,0.0,0.0,783.0,6.0,617.0,1.0,332.0,1.0,18.0,0.0,1354.0,8.0
2022-03-31 01:00:00+01:00,401.0,1328.0,9.0,0.0,0.0,130.0,7.0,632.0,1.0,203.0,1.0,19.0,0.0,1148.0,8.0
2022-03-31 02:00:00+01:00,408.0,1297.0,9.0,0.0,0.0,1.0,18.0,356.0,1.0,110.0,1.0,18.0,0.0,1210.0,8.0
2022-03-31 03:00:00+01:00,416.0,1262.0,8.0,0.0,0.0,54.0,494.0,377.0,2.0,13.0,1.0,19.0,0.0,1324.0,3.0
2022-03-31 04:00:00+01:00,413.0,1254.0,7.0,0.0,0.0,54.0,505.0,380.0,1.0,15.0,1.0,18.0,0.0,1626.0,2.0
2022-03-31 05:00:00+01:00,406.0,1428.0,6.0,0.0,0.0,55.0,140.0,604.0,1.0,217.0,1.0,16.0,0.0,1791.0,17.0
2022-03-31 06:00:00+01:00,413.0,1534.0,4.0,0.0,0.0,730.0,3.0,985.0,1.0,794.0,1.0,17.0,0.0,1948.0,25.0
2022-03-31 07:00:00+01:00,421.0,1607.0,4.0,0.0,0.0,1260.0,2.0,1496.0,1.0,652.0,1.0,17.0,9.0,2055.0,25.0
2022-03-31 08:00:00+01:00,425.0,1606.0,5.0,0.0,0.0,1384.0,2.0,1242.0,1.0,683.0,1.0,18.0,125.0,2376.0,24.0
2022-03-31 09:00:00+01:00,422.0,1444.0,5.0,0.0,0.0,603.0,5.0,1160.0,1.0,368.0,1.0,19.0,408.0,2826.0,21.0
2022-03-31 10:00:00+01:00,417.0,1214.0,5.0,0.0,0.0,22.0,6.0,820.0,1.0,107.0,1.0,18.0,577.0,2933.0,15.0
2022-03-31 11:00:00+01:00,426.0,1095.0,5.0,0.0,0.0,87.0,8.0,789.0,1.0,137.0,1.0,19.0,651.0,3011.0,17.0
2022-03-31 12:00:00+01:00,415.0,1053.0,5.0,0.0,0.0,132.0,224.0,639.0,1.0,150.0,1.0,18.0,704.0,3084.0,16.0
2022-03-31 13:00:00+01:00,416.0,1003.0,4.0,0.0,0.0,149.0,511.0,464.0,1.0,175.0,1.0,18.0,781.0,3166.0,19.0
2022-03-31 14:00:00+01:00,418.0,1026.0,4.0,0.0,0.0,72.0,1130.0,319.0,1.0,159.0,1.0,19.0,810.0,3477.0,21.0
2022-03-31 15:00:00+01:00,422.0,1014.0,4.0,0.0,0.0,0.0,1523.0,490.0,2.0,54.0,1.0,19.0,797.0,3835.0,23.0
2022-03-31 16:00:00+01:00,422.0,961.0,4.0,0.0,0.0,0.0,1789.0,403.0,1.0,15.0,1.0,18.0,676.0,4011.0,24.0
