UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
4/20/2021 23:00,81395,36121,31856,1544,4909,0,11556,21043,72,1792,9475
4/21/2021 0:00,80136,35503,31883,1544,4961,0,11923,21126,72,1844,9377
4/21/2021 1:00,80199,35123,31937,1544,4921,0,13340,20989,72,1897,10210
4/21/2021 2:00,80913,36977,31945,1544,4907,0,14544,20979,72,1919,12361
4/21/2021 3:00,86408,38092,31966,1542,4904,5,18274,21267,69,1920,15834
4/21/2021 4:00,94023,38487,31975,1541,5096,2040,22143,21841,65,1920,19630
4/21/2021 5:00,95145,38408,31975,1541,4926,16937,26617,22209,64,1920,23203
4/21/2021 6:00,92102,38087,31963,1544,4859,44196,28160,22180,62,1917,24528
4/21/2021 7:00,83589,33574,31759,1543,4835,75000,28965,21986,61,1907,25812
4/21/2021 8:00,69471,26841,30924,1592,4881,101583,35462,21793,64,1895,29878
4/21/2021 9:00,58890,22188,30723,1603,4885,116428,43044,21367,60,1758,35274
4/21/2021 10:00,49720,18063,30712,1603,4906,116931,48987,20985,60,1648,41062
4/21/2021 11:00,46474,18154,30613,1604,4934,108474,57168,21076,60,1648,48277
4/21/2021 12:00,47067,17602,30354,1604,4910,98902,61542,20849,60,1641,56754
4/21/2021 13:00,49575,18025,30337,1604,5053,87375,67135,20717,60,1620,66203
4/21/2021 14:00,53570,17871,30351,1603,4956,70105,72637,20860,62,1620,76055
4/21/2021 15:00,57685,19951,30342,1605,5083,48026,80132,20972,71,1648,83672
4/21/2021 16:00,64274,21329,30301,1604,5142,25148,89860,21406,80,1876,88874
4/21/2021 17:00,69528,22240,30333,1603,5239,7506,93003,21457,80,1896,91760
4/21/2021 18:00,70814,24280,30373,1604,5389,336,95108,21568,80,1901,93606
4/21/2021 19:00,68120,23655,30210,1604,5260,0,96671,21368,81,1907,94479
4/21/2021 20:00,63495,21919,30239,1604,5257,0,92367,21025,84,1901,93523
4/21/2021 21:00,59064,20597,30614,1604,5106,0,89172,20787,87,1844,92530
4/21/2021 22:00,54254,18178,30669,1604,5113,0,84895,20317,88,1834,94912
4/21/2021 23:00,52109,16990,30750,1605,5286,0,82292,20281,88,1874,96269
4/22/2021 0:00,51850,17284,30744,1602,5061,0,80908,20359,88,1907,95924
4/22/2021 1:00,54425,17670,30811,1677,4891,0,81280,20299,88,1908,95499
4/22/2021 2:00,57124,19513,30819,1684,4940,0,82263,20411,88,1914,95794
4/22/2021 3:00,61051,21587,30809,1656,5054,8,81822,20508,84,1920,96061
4/22/2021 4:00,63530,25365,30824,1670,5233,1987,81277,21107,84,1920,96555
4/22/2021 5:00,61788,27814,30734,1703,5184,15027,77875,21380,84,1920,94028
4/22/2021 6:00,57773,28500,30362,2148,4950,37762,79073,21375,84,1941,96334
4/22/2021 7:00,52851,25118,30475,2315,5161,63527,81111,21138,84,1940,103224
4/22/2021 8:00,49427,19447,30398,1625,5198,84701,76347,20991,86,1937,104478
4/22/2021 9:00,42828,18916,30284,1502,5298,100340,73839,20797,92,1935,103602
4/22/2021 10:00,40697,17517,30251,1496,5286,110946,72950,20600,89,1932,103735
4/22/2021 11:00,37122,16166,30272,1496,5018,114322,74288,20603,88,1927,105024
4/22/2021 12:00,36509,15724,29943,1492,4991,111129,81021,20573,88,1945,107394
4/22/2021 13:00,36314,14851,29457,1579,4982,100293,88056,20916,88,1951,109808
4/22/2021 14:00,36591,15031,29389,1916,4972,81218,97711,21477,88,1946,111600
4/22/2021 15:00,42059,16688,29716,1739,5259,55764,100992,21700,88,1926,111157
4/22/2021 16:00,52782,23469,30269,1493,5310,28631,96697,21968,90,1924,106742
4/22/2021 17:00,60602,27407,31081,1496,5278,8353,89869,22200,92,1928,98534
4/22/2021 18:00,64352,27745,31181,1494,5251,412,83806,22301,96,1928,91396
4/22/2021 19:00,65492,27729,31007,1495,5216,0,81362,22195,100,1932,87410
4/22/2021 20:00,63202,27614,31031,1491,5084,0,79909,21933,104,1932,83987
4/22/2021 21:00,57084,24725,30928,1494,5019,0,77943,21582,104,1932,81780
4/22/2021 22:00,51728,22304,30887,1493,4988,0,74200,21003,108,1924,69688
4/22/2021 23:00,50328,22202,30950,1495,4964,0,69869,20953,108,1928,67287
4/23/2021 0:00,50978,22559,30965,1494,4981,0,66889,20882,108,1912,65513
4/23/2021 1:00,53409,23105,30986,1493,5086,0,63224,20904,108,1916,64705
4/23/2021 2:00,55595,23191,31042,1493,4957,0,61651,20961,108,1929,64326
4/23/2021 3:00,59447,25556,31194,1497,4932,8,59507,21224,105,1935,63708
4/23/2021 4:00,64193,27111,31208,1494,5117,2397,56033,21847,101,1936,62569
4/23/2021 5:00,65613,28056,31208,1600,5385,17662,49944,22115,100,1908,60350
4/23/2021 6:00,65096,28962,30964,2025,5050,44302,50271,22216,96,1908,60674
4/23/2021 7:00,61006,28967,30716,2066,5302,71763,49580,21870,96,1895,60677
4/23/2021 8:00,56904,28432,30629,2253,5194,96010,44629,21889,96,1896,57819
4/23/2021 9:00,50857,26222,30362,2413,5263,116457,43701,21632,93,1919,55535
4/23/2021 10:00,43811,23526,30103,2522,5243,129648,43131,21348,92,1916,54253
4/23/2021 11:00,39426,19440,29819,2235,5359,134343,43124,21297,91,1912,54376
4/23/2021 12:00,35980,18190,29761,1618,5294,130477,44207,21366,84,1907,55577
4/23/2021 13:00,34846,18051,29447,1481,5245,117469,44881,21278,84,1901,55901
4/23/2021 14:00,37622,19236,30748,1484,5294,96106,44972,21531,84,1900,55787
4/23/2021 15:00,46041,24082,30362,1484,5263,67141,43843,21700,88,1897,54216
4/23/2021 16:00,53769,27149,30521,1482,5134,34193,41636,21896,88,1899,50004
4/23/2021 17:00,59509,28415,30936,1484,5267,9455,37601,22216,92,1904,44620
4/23/2021 18:00,60899,29134,31385,1484,5350,527,34753,22212,95,1912,41974
4/23/2021 19:00,61504,29187,31742,1484,5113,0,35539,22072,100,1895,41558
4/23/2021 20:00,59883,29259,31757,1476,4992,0,37662,21780,103,1889,41037
4/23/2021 21:00,56347,28871,31764,1471,4990,0,38215,21486,104,1890,39635
4/23/2021 22:00,52586,26549,31762,1475,4933,0,37492,21207,104,1916,36001
4/23/2021 23:00,50542,25058,31755,1471,4873,0,37437,21099,107,1877,34553
4/24/2021 0:00,47500,22901,31757,1471,4875,0,38787,21095,108,1865,33235
4/24/2021 1:00,47278,23381,31807,1462,5006,0,38324,21082,108,1868,32596
4/24/2021 2:00,46187,23303,31824,1464,4797,0,39982,21178,108,1878,31970
4/24/2021 3:00,45644,21933,31859,1464,4805,13,40325,21398,108,1884,30900
4/24/2021 4:00,46113,21854,31859,1464,4798,3081,37676,21806,105,1886,28986
4/24/2021 5:00,46523,21872,31870,1462,4806,20278,30375,22068,104,1892,25179
4/24/2021 6:00,46705,20810,31871,1464,4897,48891,20385,22151,99,1892,21009
4/24/2021 7:00,45079,17601,31080,1464,4877,79644,17752,21990,96,1887,18916
4/24/2021 8:00,35716,15799,30367,1463,4884,104620,19036,21789,92,1858,18120
4/24/2021 9:00,30526,14065,30352,1462,4958,120186,18814,21678,89,1856,18027
4/24/2021 10:00,27804,12971,30236,1462,5009,125639,19256,21354,75,1849,18806
4/24/2021 11:00,26238,12400,28887,1414,4948,125652,22086,21241,76,1719,20814
4/24/2021 12:00,25772,11931,28256,1409,4842,118714,26253,21242,80,1608,24670
4/24/2021 13:00,25891,11882,28225,1412,4925,105856,32523,21296,80,1608,28895
4/24/2021 14:00,26689,12719,28750,1401,5039,86322,39190,21344,80,1655,32668
4/24/2021 15:00,30060,14209,30435,1401,5159,60556,44408,21501,80,1860,35387
4/24/2021 16:00,39865,18965,30591,1402,5064,31712,49122,21911,89,1864,37413
4/24/2021 17:00,44509,19666,31487,1404,5285,9592,50769,22180,93,1868,38809
4/24/2021 18:00,46901,20197,31609,1404,5151,608,50399,22316,100,1868,41207
4/24/2021 19:00,44477,19423,31651,1402,4763,0,52611,22169,95,1872,43852
4/24/2021 20:00,42671,19709,31694,1404,4820,0,52186,21851,95,1883,44469
4/24/2021 21:00,40327,17904,31714,1404,4932,0,49339,21602,96,1898,42614
4/24/2021 22:00,35679,16862,31732,1400,5036,0,47376,21320,97,1734,41653
4/24/2021 23:00,33750,15225,31788,1404,5267,0,43647,21050,100,1734,39394
4/25/2021 0:00,32197,15115,31816,1394,5094,0,39933,21063,100,1710,38233
4/25/2021 1:00,32573,15117,31847,1393,4984,0,38089,21029,100,1708,37406
4/25/2021 2:00,32325,15045,31882,1392,4767,0,36758,21139,100,1712,36436
4/25/2021 3:00,32015,15159,31926,1388,4771,23,35298,21297,100,1712,35970
4/25/2021 4:00,32350,15042,31932,1373,4842,2819,34559,21582,100,1709,34799
4/25/2021 5:00,31999,15686,31940,1371,4842,17550,28730,21890,99,1708,30127
4/25/2021 6:00,30966,16167,31925,1371,4775,43425,22562,21971,96,1710,24361
4/25/2021 7:00,28214,14848,31935,1371,4725,73069,22461,21920,90,1718,22595
4/25/2021 8:00,25939,13587,31910,1370,4801,98697,23687,21709,84,1505,21906
4/25/2021 9:00,26366,12184,31925,1380,4784,113386,24197,21639,84,1433,20435
4/25/2021 10:00,26740,11854,31727,1404,4804,120807,23280,21423,88,1384,19289
4/25/2021 11:00,26632,11608,29537,1429,4754,124131,23318,21404,92,1384,20021
4/25/2021 12:00,26684,11219,27430,1450,4881,121587,22148,21308,92,1383,23276
4/25/2021 13:00,26664,11431,27385,1413,4771,110751,25220,21388,92,1361,27008
4/25/2021 14:00,27051,11465,28734,1406,4692,91951,31882,21564,92,1362,30550
4/25/2021 15:00,29477,12528,31002,1405,4860,64548,36835,21722,92,1528,32909
4/25/2021 16:00,36496,17030,31658,1406,4851,33857,37755,22058,92,1719,33821
4/25/2021 17:00,46861,23011,31705,1415,4935,10094,36610,22284,94,1727,33435
4/25/2021 18:00,49993,24629,31748,1418,5019,696,37500,22347,97,1728,35059
4/25/2021 19:00,49112,24286,31762,1430,4948,0,43466,22233,101,1749,37271
4/25/2021 20:00,47920,24410,31771,1434,4946,0,45294,21965,104,1755,37091
4/25/2021 21:00,46999,24422,31790,1426,4949,0,42835,21750,108,1756,34526
4/25/2021 22:00,44606,24656,31831,1415,4935,0,38516,21333,108,1897,31635
4/25/2021 23:00,43339,24186,31875,1425,5018,0,33154,21194,111,1892,27954
4/26/2021 0:00,44997,24316,31878,1413,4828,0,28691,21182,112,1900,25245
4/26/2021 1:00,46650,25070,31901,1415,4768,0,26849,21133,112,1915,23115
4/26/2021 2:00,49793,25812,31916,1412,4784,0,24783,21186,112,1918,21560
4/26/2021 3:00,61631,29303,31912,1430,4780,37,22381,21385,108,1919,20756
4/26/2021 4:00,70892,30824,31891,1425,4788,3458,20900,21948,108,1920,20402
4/26/2021 5:00,76139,30912,31895,1408,4682,22287,16626,22198,108,1917,18162
4/26/2021 6:00,76609,30158,31590,1386,4710,54035,9537,22390,105,1911,12977
4/26/2021 7:00,72542,29380,30687,1388,4804,87879,8409,22218,103,1908,11101
4/26/2021 8:00,63961,28529,30107,1382,4853,113044,8615,21939,100,1906,11748
4/26/2021 9:00,57687,28084,30046,1392,4929,126557,8444,21723,97,1904,11698
4/26/2021 10:00,52165,27228,29964,1384,4879,132288,8652,21382,96,1885,11010
4/26/2021 11:00,49575,26134,30012,1387,4862,133371,8542,21349,96,1897,10287
4/26/2021 12:00,48733,25654,29958,1395,4907,128557,9084,21268,96,1915,10410
4/26/2021 13:00,51573,26033,29969,1382,4918,115468,9591,21283,93,1924,10956
4/26/2021 14:00,57795,26939,29938,1376,5004,94457,10734,21556,92,1924,11777
4/26/2021 15:00,70085,28322,29920,1407,5018,66045,11571,21873,92,1924,13369
4/26/2021 16:00,78638,30080,29972,1450,5104,34024,13807,22278,92,1924,15681
4/26/2021 17:00,80735,30525,30923,1437,5244,10182,18142,22319,96,1924,19296
4/26/2021 18:00,81265,31013,31416,1436,5244,713,27149,22287,98,1928,26428
4/26/2021 19:00,80493,30801,31705,1436,5232,0,39956,22067,102,1926,34140
4/26/2021 20:00,76421,30233,31758,1424,5113,0,47715,21693,106,1928,38932
4/26/2021 21:00,66393,29707,31748,1424,5013,0,52601,21384,108,1928,40832
4/26/2021 22:00,61544,27908,31788,1424,4986,0,54166,21034,111,1916,44865
4/26/2021 23:00,57980,27528,31804,1423,5049,0,53860,20950,112,1916,43981
4/27/2021 0:00,58204,26724,31850,1416,5095,0,53404,20976,112,1916,42702
4/27/2021 1:00,57798,27121,31855,1416,5251,0,54958,20926,112,1916,41553
4/27/2021 2:00,60863,27341,31876,1411,5317,0,55757,21043,112,1916,40824
4/27/2021 3:00,67326,29518,31925,1404,5123,41,55427,21215,112,1918,40645
4/27/2021 4:00,77485,31488,31949,1404,5227,3555,52299,21801,112,1926,40241
4/27/2021 5:00,83061,32016,31958,1404,5224,22851,42594,22057,109,1920,36732
4/27/2021 6:00,83828,31726,31905,1403,5277,54547,25634,22306,105,1920,27673
4/27/2021 7:00,79886,30476,31580,1401,5140,88475,24451,21880,104,1897,24614
4/27/2021 8:00,65078,26394,30944,1411,5263,117009,32286,21512,98,1892,29447
4/27/2021 9:00,55632,24448,29906,1410,5254,134663,32908,21309,80,1888,32077
4/27/2021 10:00,51799,23286,29599,1404,5272,144060,31104,21075,78,2036,31103
4/27/2021 11:00,47949,21394,29554,1400,5269,144701,31333,21091,77,2064,29412
4/27/2021 12:00,45507,20826,29904,1402,5256,138033,31802,21094,89,2093,29207
4/27/2021 13:00,45816,21275,30658,1387,5462,122392,31756,21308,92,2118,29558
4/27/2021 14:00,53066,23220,31237,1378,5480,100183,30618,21566,92,2128,30373
4/27/2021 15:00,67504,27742,31271,1397,5139,69360,31305,21815,92,2125,32163
4/27/2021 16:00,77650,29948,31590,1384,5474,35063,32469,22310,92,2124,34551
4/27/2021 17:00,81540,31031,31576,1383,5550,10320,34764,22427,93,2124,39482
4/27/2021 18:00,81904,31555,31575,1380,5564,827,44490,22345,96,2129,50788
4/27/2021 19:00,81112,30402,31605,1353,5299,0,63023,21909,99,2140,63550
4/27/2021 20:00,72572,28684,31667,1385,5387,0,75280,21532,102,2144,70687
4/27/2021 21:00,66673,24776,31420,1385,5303,0,78200,21293,106,2144,71547
4/27/2021 22:00,61986,23884,31015,1388,5251,0,73067,21142,108,2150,73354
4/27/2021 23:00,62484,24489,30768,1388,5208,0,65669,21061,111,2152,67293
4/28/2021 0:00,63226,24474,30652,1389,5394,0,57468,21042,112,2152,59930
4/28/2021 1:00,62664,24541,31130,1391,5461,0,51235,20979,112,2154,53229
4/28/2021 2:00,65403,24929,31533,1392,5465,0,46526,21079,112,2154,47771
4/28/2021 3:00,75303,27618,31547,1391,5294,48,42086,21429,112,2157,43545
4/28/2021 4:00,83432,31282,31718,1391,5376,3727,38069,21736,112,2157,39898
4/28/2021 5:00,85696,31760,31844,1392,5192,22013,30354,22073,110,2156,32831
4/28/2021 6:00,85247,31239,31828,1390,5205,51537,16087,22042,102,2153,19837
4/28/2021 7:00,81569,30879,31750,1390,5512,82502,11717,21718,100,2147,14730
4/28/2021 8:00,75206,27599,31281,1391,5531,109215,14819,21339,96,2138,16919
4/28/2021 9:00,64159,25434,30808,1399,5391,127156,21433,21147,94,2111,19094
4/28/2021 10:00,56718,23250,30846,1413,5499,133608,24163,20823,92,2108,19569
4/28/2021 11:00,54681,22758,30894,1419,5491,131839,22941,20801,89,2051,18129
4/28/2021 12:00,54602,22642,30873,1416,5555,122517,21237,20836,88,1940,16693
4/28/2021 13:00,58374,22739,30678,1417,5753,105181,22127,20836,88,1879,16284
4/28/2021 14:00,65113,24335,31110,1407,5807,80650,26238,21375,80,1876,18228
4/28/2021 15:00,72343,27652,31398,1442,5906,50694,31700,21661,68,1877,22485
4/28/2021 16:00,76473,29606,31370,1438,6023,23887,40064,22077,70,1876,28918
4/28/2021 17:00,77749,29970,30562,1438,6065,7039,46675,22095,79,1879,39114
4/28/2021 18:00,76709,30147,29401,1439,6293,498,54801,22102,75,1936,53224
4/28/2021 19:00,74676,29748,29334,1447,5658,0,62520,21928,81,2016,64195
4/28/2021 20:00,70861,28831,29392,1461,5641,0,66040,21623,84,2028,67548
4/28/2021 21:00,66748,26616,29420,1467,5648,0,64157,21296,88,2028,65765
4/28/2021 22:00,65542,23570,29426,1464,5574,0,62112,21163,86,1987,62291
4/28/2021 23:00,63440,22590,29398,1465,5652,0,57392,21059,84,1942,56256
4/29/2021 0:00,62651,22516,29440,1455,5639,0,50860,21045,83,1920,52557
4/29/2021 1:00,62795,22974,29465,1503,5587,0,47295,20950,84,1920,50501
4/29/2021 2:00,65495,23362,29653,1495,5741,0,45182,21021,84,1928,49798
4/29/2021 3:00,71543,25838,30216,1483,5654,35,46259,21272,83,1988,49352
4/29/2021 4:00,77027,28416,30656,1470,5735,1529,49666,21798,80,2048,48984
4/29/2021 5:00,79471,28684,31173,1442,6280,8250,47870,22309,80,2085,48528
4/29/2021 6:00,80434,28845,31185,1444,6267,20239,46460,22403,78,2088,46590
4/29/2021 7:00,79791,28484,31286,1444,6049,34202,47160,22155,80,2088,46752
4/29/2021 8:00,77429,28089,30909,1442,6048,48621,52709,21857,80,2088,50853
4/29/2021 9:00,77610,28062,30167,1446,6410,60212,59193,21559,80,2088,57079
4/29/2021 10:00,72855,27507,29745,1443,5848,67743,69456,21348,79,2090,63825
4/29/2021 11:00,62446,26112,29936,1443,5888,67070,78096,21152,77,2086,70778
4/29/2021 12:00,56755,25642,29994,1444,6476,65323,82176,21225,76,2081,76286
4/29/2021 13:00,56060,25604,30087,1441,6276,59721,85470,21305,82,2027,79551
4/29/2021 14:00,57974,26353,30262,1427,5957,46679,87007,21539,91,1931,80859
4/29/2021 15:00,68946,26542,30423,1423,6185,33291,83807,21795,94,1910,80371
4/29/2021 16:00,76048,29750,30520,1429,5935,18225,80747,22139,94,2063,78026
4/29/2021 17:00,78197,31045,30216,1435,6118,6289,74513,22272,96,2068,74823
4/29/2021 18:00,78277,31592,30406,1512,5912,518,72774,22261,98,2066,72224
4/29/2021 19:00,75256,30859,30377,1512,5843,0,73888,22040,100,2072,70917
4/29/2021 20:00,72992,30325,30012,1514,5866,0,71898,21655,101,2072,70298
4/29/2021 21:00,69012,28907,29872,1513,5923,0,69129,21390,104,2074,69088
4/29/2021 22:00,63590,26531,30650,1512,5888,0,66088,21220,104,1943,63880
4/29/2021 23:00,62071,26517,31571,1516,5926,0,62291,21113,104,1928,60478
4/30/2021 0:00,63192,26541,31652,1516,5930,0,56956,21132,104,1927,55302
4/30/2021 1:00,65158,26890,31648,1514,6059,0,51473,21203,104,1928,49593
4/30/2021 2:00,67962,28296,31654,1527,6041,0,45274,21223,88,1961,43297
4/30/2021 3:00,71280,31263,31684,1524,6048,47,37476,21291,88,1982,37002
4/30/2021 4:00,80340,34587,31698,1520,6275,2397,29573,21734,87,1984,31031
4/30/2021 5:00,86293,35680,31732,1512,6567,11357,22899,22322,84,1984,25612
4/30/2021 6:00,87425,35779,31472,1512,6767,24994,16689,22546,84,1983,21267
4/30/2021 7:00,86869,35754,31306,1512,6623,43296,13476,22435,89,1980,17940
4/30/2021 8:00,86429,35513,31263,1512,6447,59226,10493,22181,96,1994,14439
4/30/2021 9:00,84507,35413,31225,1512,6264,68583,7864,21992,95,2006,11336
4/30/2021 10:00,81951,35168,31280,1512,6410,71513,5579,21636,83,2004,9052
4/30/2021 11:00,80121,35058,31265,1512,6547,68161,4559,21550,72,2004,7540
4/30/2021 12:00,79680,34703,30718,1512,6339,61501,4749,21543,71,2120,6751
4/30/2021 13:00,79723,36278,30910,1517,6343,50340,4768,21607,71,2137,6220
4/30/2021 14:00,79475,37500,31198,1518,6336,38211,5684,21760,69,2120,6057
4/30/2021 15:00,80518,37689,30625,1514,6397,25339,5792,22175,81,2112,5990
4/30/2021 16:00,82286,37828,28342,1512,6487,13322,5477,22481,77,2097,5897
4/30/2021 17:00,82709,38033,27414,1514,6517,4399,5058,22595,82,2097,6454
4/30/2021 18:00,81881,37518,27042,1512,6684,438,5697,22483,93,2100,7708
4/30/2021 19:00,81399,37178,26897,1512,6666,0,7578,22210,103,2092,9324
4/30/2021 20:00,79450,36294,26891,1512,6653,0,8205,21909,90,2088,10745
4/30/2021 21:00,74504,34238,26876,1512,6805,0,9039,21585,88,2088,11400
4/30/2021 22:00,68801,26850,26839,1512,7098,0,9182,21530,88,2008,12748
4/30/2021 23:00,67690,23621,26789,1515,7090,0,9148,21431,88,1989,12991
5/1/2021 0:00,64966,22036,26784,1512,7117,0,8560,21457,88,1984,12731
5/1/2021 1:00,60388,20749,26787,1512,7167,0,9082,21450,88,1984,12778
5/1/2021 2:00,52562,18465,26797,1512,7146,0,10632,21426,88,1984,13147
5/1/2021 3:00,49632,18402,26820,1512,7059,73,11467,21535,88,1991,13724
5/1/2021 4:00,48168,18307,26834,1512,7055,2432,12533,21850,88,1991,13439
5/1/2021 5:00,48496,18449,26907,1512,7142,12074,11336,22224,86,1986,11847
5/1/2021 6:00,49754,18686,26934,1512,6887,27113,8105,22460,85,1984,9590
5/1/2021 7:00,49188,18304,26931,1512,7009,44993,7636,22482,83,1990,8442
5/1/2021 8:00,46854,17041,26928,1512,6947,62174,8389,22242,80,1996,8235
5/1/2021 9:00,45509,16968,26906,1512,7022,69865,7588,22122,80,1991,8497
5/1/2021 10:00,45154,16773,26914,1512,6853,69825,7052,21867,80,1985,8792
5/1/2021 11:00,42811,16333,26764,1513,6755,67089,7401,21755,80,1950,9330
5/1/2021 12:00,41199,15867,26844,1524,6850,62356,8041,21730,80,1952,10784
5/1/2021 13:00,40633,15544,26839,1524,6933,54680,9664,21785,80,1950,12898
5/1/2021 14:00,41404,16065,26832,1524,6916,42138,9695,21888,84,1950,15110
5/1/2021 15:00,45842,17311,26815,1524,6804,29038,11260,22036,79,1950,17789
5/1/2021 16:00,51259,18150,26802,1527,7133,15687,13301,22403,87,1952,20725
5/1/2021 17:00,54206,18431,26804,1532,6829,5600,15475,22486,82,1952,23887
5/1/2021 18:00,54868,18602,26782,1532,6856,707,18200,22494,84,1951,27100
5/1/2021 19:00,54801,18652,26687,1532,6792,0,22338,22413,89,1924,30982
5/1/2021 20:00,52450,18443,26780,1532,7163,0,24875,22145,99,1931,34425
5/1/2021 21:00,48495,17985,26792,1532,7086,0,26513,21807,100,1929,36042
5/1/2021 22:00,47733,18170,26809,1532,7096,0,27960,21543,100,1955,28236
5/1/2021 23:00,44100,18223,26837,1532,6793,0,28518,21435,102,1993,28972
5/2/2021 0:00,43368,17281,26864,1532,6947,0,31620,21432,104,2012,30846
5/2/2021 1:00,41366,16621,26873,1532,6932,0,33044,21416,104,2012,33061
5/2/2021 2:00,40037,15853,26713,1532,6834,0,34052,21476,104,1848,35127
5/2/2021 3:00,40340,15902,26591,1532,6911,62,35458,21582,104,1848,36770
5/2/2021 4:00,40330,15879,26589,1532,6985,1386,36434,21885,104,1838,38742
5/2/2021 5:00,40263,16761,26619,1532,7150,7969,36895,22108,104,1828,40366
5/2/2021 6:00,39531,17238,26628,1532,7389,20349,37961,22144,104,1828,41548
5/2/2021 7:00,39485,15888,26630,1532,7437,33482,41984,21961,104,1844,44700
5/2/2021 8:00,38693,14182,26604,1532,7456,43227,45394,21847,104,1844,48000
5/2/2021 9:00,37504,14074,26718,1532,7711,49447,49926,21695,104,1835,51608
5/2/2021 10:00,34278,13945,27030,1532,7577,53786,55130,21536,104,1824,55939
5/2/2021 11:00,32185,13341,27046,1532,7738,58315,61057,21462,103,1824,61046
5/2/2021 12:00,29447,13068,26980,1532,7411,60942,67489,21348,102,1820,66804
5/2/2021 13:00,27305,12716,26329,1532,7415,59062,76366,21421,100,1617,71239
5/2/2021 14:00,28156,12767,25811,1532,7502,50381,81178,21521,100,1567,75220
5/2/2021 15:00,35654,14777,25909,1532,7620,38042,79564,21750,100,1811,77369
5/2/2021 16:00,44218,16891,25839,1532,7678,22391,77381,22127,100,1824,75912
5/2/2021 17:00,47662,18192,25714,1532,7716,8452,69377,22432,103,1987,70121
5/2/2021 18:00,51443,19072,25767,1529,7634,942,65202,22517,104,1988,64675
5/2/2021 19:00,51879,18652,25764,1524,7719,0,61580,22430,104,1991,61066
5/2/2021 20:00,53798,19061,25759,1527,7765,0,59974,22128,104,1992,59483
5/2/2021 21:00,50116,18020,25728,1532,7488,0,61077,21728,104,1993,59215
5/2/2021 22:00,50817,18569,25129,1532,7450,0,63647,21303,104,2003,59097
5/2/2021 23:00,48469,18237,24668,1532,7385,0,64935,21181,107,2004,59186
5/3/2021 0:00,46887,17910,24617,1532,7375,0,62404,21046,108,2004,58825
5/3/2021 1:00,50056,18245,24621,1534,7146,0,61074,21013,108,2007,58239
5/3/2021 2:00,50548,17958,24948,1532,7192,0,58725,21140,106,2012,56875
5/3/2021 3:00,55710,20569,24916,1535,7232,98,55357,21378,104,2012,54759
5/3/2021 4:00,59051,23851,25567,1532,7378,4175,51865,21956,104,2012,51865
5/3/2021 5:00,61663,25442,25625,1527,7862,20164,44570,22302,104,1996,49154
5/3/2021 6:00,60054,25152,25537,1532,7622,46061,43772,22326,104,1990,48595
5/3/2021 7:00,55154,24480,25469,1542,7382,72416,47901,22104,104,1988,51750
5/3/2021 8:00,51104,22972,25600,1537,7441,87253,52434,21890,101,1984,55619
5/3/2021 9:00,51225,22285,25600,1542,7324,92586,57726,21722,99,1957,59693
5/3/2021 10:00,49112,21783,25776,1545,7333,95727,61703,21296,90,1976,62665
5/3/2021 11:00,44828,21149,25906,1533,7160,95464,62814,21318,87,1972,64342
5/3/2021 12:00,43718,19131,26300,1534,6947,91829,63308,21269,76,1972,65236
5/3/2021 13:00,42249,18794,26490,1533,7033,81692,61819,21382,71,1978,63995
5/3/2021 14:00,44072,20097,26582,1534,6922,68261,58052,21704,70,1980,61481
5/3/2021 15:00,48595,22783,26892,1535,7237,50318,53203,22076,78,1979,56192
5/3/2021 16:00,52321,24909,26726,1535,7309,28696,47618,22338,84,1976,47980
5/3/2021 17:00,56983,25793,26897,1537,7992,10544,41149,22597,84,1978,39150
5/3/2021 18:00,58382,26396,26904,1537,8169,1115,36203,22484,87,1980,35699
5/3/2021 19:00,59416,26137,26831,1534,7436,0,49870,22287,90,1980,42402
5/3/2021 20:00,55202,23557,26841,1535,7330,0,66401,21991,92,1982,55765
5/3/2021 21:00,48598,18527,25914,1536,7127,0,87174,21783,92,1981,72289
5/3/2021 22:00,33376,15948,25434,1535,7290,0,104701,21434,92,1708,93554
5/3/2021 23:00,27143,14888,25147,1537,7258,0,119707,21330,92,1497,108677
5/4/2021 0:00,24701,14630,24893,1539,7313,0,125822,21275,92,1452,121154
5/4/2021 1:00,23235,14194,24189,1536,7280,0,131250,21116,92,1451,131685
5/4/2021 2:00,23494,13977,23819,1538,7179,0,141982,21124,92,1448,140036
5/4/2021 3:00,24268,14242,25003,1537,7277,119,153202,21181,92,1448,146866
5/4/2021 4:00,26675,14871,25641,1543,7210,3312,165086,21646,91,1448,154795
5/4/2021 5:00,28256,15242,25619,1543,6892,13581,166261,21976,87,1448,160345
5/4/2021 6:00,30206,15957,25593,1544,6655,26455,166660,21944,84,1448,163897
5/4/2021 7:00,29418,15160,25591,1544,6616,38742,168215,21740,83,1448,166652
5/4/2021 8:00,28357,14999,25665,1544,6657,51485,171651,21319,80,1448,169086
5/4/2021 9:00,27755,14836,26031,1544,6604,64446,168647,21006,77,1436,171550
5/4/2021 10:00,27394,14104,25672,1538,6741,70294,162966,20797,76,1432,173548
5/4/2021 11:00,27274,12943,25644,1532,6850,66685,161735,20826,76,1432,173927
5/4/2021 12:00,27038,12724,25353,1528,6740,60419,162252,20768,76,1432,173856
5/4/2021 13:00,26739,13047,25474,1527,6317,52076,165884,20847,76,1432,174764
