,UTC time,carbon_intensity,biomass,coal,nat_gas,avg_nat_gas_production_forecast
2463,2020-04-12 15:00:00+00:00,201.95,21769,24981,8900,14792.64
2464,2020-04-12 16:00:00+00:00,234.09,21862,25193,11351,15229.9
2465,2020-04-12 17:00:00+00:00,275.19,21756,26440,12842,16026.44
2466,2020-04-12 18:00:00+00:00,299.27,21720,27894,13562,16834.19
2467,2020-04-12 19:00:00+00:00,286.74,21779,27561,13594,16860.555
2468,2020-04-12 20:00:00+00:00,263.08,21852,25612,13292,17440.861
2469,2020-04-12 21:00:00+00:00,248.5,21826,25074,12707,16542.385
2470,2020-04-12 22:00:00+00:00,229.99,21854,24329,11553,15906.784
2471,2020-04-12 23:00:00+00:00,206.02,21969,20887,11310,17120.418
2472,2020-04-13 00:00:00+00:00,190.22,21904,19936,10111,10681.776
2473,2020-04-13 01:00:00+00:00,177.6,21836,19699,8344,10920.36
2474,2020-04-13 02:00:00+00:00,167.82,21819,19049,8310,10786.022
2475,2020-04-13 03:00:00+00:00,166.21,21810,18950,8191,10139.164
2476,2020-04-13 04:00:00+00:00,166.61,21646,18932,7995,11043.923
2477,2020-04-13 05:00:00+00:00,166.19,21586,18757,8039,10470.127
2478,2020-04-13 06:00:00+00:00,159.03,21482,18696,8016,10606.745
2479,2020-04-13 07:00:00+00:00,147.53,21497,18745,8234,11012.189
2480,2020-04-13 08:00:00+00:00,138.67,21519,18696,8490,11518.849
2481,2020-04-13 09:00:00+00:00,128.45,21458,18472,8409,11222.85
2482,2020-04-13 10:00:00+00:00,126.1,21602,19479,8320,11446.813
2483,2020-04-13 11:00:00+00:00,123.84,20794,19326,8103,11607.186
2484,2020-04-13 12:00:00+00:00,129.35,20183,19170,8011,11593.125
2485,2020-04-13 13:00:00+00:00,137.93,20249,19209,7822,13332.16
2486,2020-04-13 14:00:00+00:00,145.03,20250,19243,8056,14204.84
2487,2020-04-13 15:00:00+00:00,146.43,20238,19396,8072,13496.803
2488,2020-04-13 16:00:00+00:00,137.49,20478,19814,8423,14228.004
2489,2020-04-13 17:00:00+00:00,145.65,21631,21180,9214,14485.763
2490,2020-04-13 18:00:00+00:00,157.33,21593,22982,9871,15484.961
2491,2020-04-13 19:00:00+00:00,162.59,21580,22107,9735,15822.626
2492,2020-04-13 20:00:00+00:00,173.19,21632,23262,9851,16500.53
2493,2020-04-13 21:00:00+00:00,167.92,21582,21335,9844,14933.554
2494,2020-04-13 22:00:00+00:00,161.83,21635,19533,9542,15247.632
2495,2020-04-13 23:00:00+00:00,167.6,21609,19176,10015,15964.798
2496,2020-04-14 00:00:00+00:00,175.13,21681,19095,10677,10371.391
2497,2020-04-14 01:00:00+00:00,178.39,21755,19192,9929,9473.547
2498,2020-04-14 02:00:00+00:00,184.63,21647,19252,10286,10199.059
2499,2020-04-14 03:00:00+00:00,193.23,21640,19872,11752,10450.884
2500,2020-04-14 04:00:00+00:00,208.7,21629,21770,14118,11338.996
2501,2020-04-14 05:00:00+00:00,228.32,21449,25326,16862,12768.877
2502,2020-04-14 06:00:00+00:00,231.29,21504,26647,18200,12637.739
2503,2020-04-14 07:00:00+00:00,216.3,21572,26523,18779,13319.138
2504,2020-04-14 08:00:00+00:00,187.29,21500,25263,17891,13155.138
2505,2020-04-14 09:00:00+00:00,170.67,21473,23594,15978,14019.932
2506,2020-04-14 10:00:00+00:00,177.35,21632,24865,17605,13211.134
2507,2020-04-14 11:00:00+00:00,180.49,21651,25304,18117,13172.883
2508,2020-04-14 12:00:00+00:00,169.01,21671,21956,17794,13694.234
2509,2020-04-14 13:00:00+00:00,160.35,21582,19915,16787,14038.213
2510,2020-04-14 14:00:00+00:00,159.79,21595,19405,16509,14350.463
2511,2020-04-14 15:00:00+00:00,169.64,21690,20244,18037,15139.674
2512,2020-04-14 16:00:00+00:00,200.61,21710,24393,20434,15613.652
2513,2020-04-14 17:00:00+00:00,239.21,21727,26933,24668,15315.862
2514,2020-04-14 18:00:00+00:00,274.15,21604,28804,25730,15657.292
2515,2020-04-14 19:00:00+00:00,284.01,21535,28892,27431,15907.567
2516,2020-04-14 20:00:00+00:00,275.55,21545,28655,25838,15620.931
2517,2020-04-14 21:00:00+00:00,263.91,21557,28441,23162,14983.639
2518,2020-04-14 22:00:00+00:00,238.66,21622,24617,18105,15215.5625
2519,2020-04-14 23:00:00+00:00,214.09,21722,20502,16100,14535.928
2520,2020-04-15 00:00:00+00:00,207.69,21891,19282,16582,17941.44
2521,2020-04-15 01:00:00+00:00,211.07,21954,19499,17052,17905.773
2522,2020-04-15 02:00:00+00:00,218.25,21857,20496,17183,18237.24
2523,2020-04-15 03:00:00+00:00,228.82,21811,23271,17460,18878.113
2524,2020-04-15 04:00:00+00:00,233.31,21733,24690,17922,20310.795
2525,2020-04-15 05:00:00+00:00,247.02,21602,29588,19408,20965.998
2526,2020-04-15 06:00:00+00:00,236.89,21531,29818,20266,21945.684
2527,2020-04-15 07:00:00+00:00,211.67,21556,28781,19404,22027.059
2528,2020-04-15 08:00:00+00:00,170.25,21475,24968,15114,22812.264
2529,2020-04-15 09:00:00+00:00,141.32,21374,20358,12512,22278.516
2530,2020-04-15 10:00:00+00:00,139.42,21393,20844,12985,22195.695
2531,2020-04-15 11:00:00+00:00,137.97,21434,20413,13235,21507.193
2532,2020-04-15 12:00:00+00:00,137.53,21538,19801,12796,21215.697
2533,2020-04-15 13:00:00+00:00,141.86,21259,20162,12362,21462.11
2534,2020-04-15 14:00:00+00:00,152.14,21134,21081,13102,22030.172
2535,2020-04-15 15:00:00+00:00,168.44,21216,21926,13945,22401.521
2536,2020-04-15 16:00:00+00:00,211.46,21200,26511,19217,22737.21
2537,2020-04-15 17:00:00+00:00,261.87,21177,29534,25356,23156.08
2538,2020-04-15 18:00:00+00:00,294.46,21200,29785,27425,22874.613
2539,2020-04-15 19:00:00+00:00,295.71,21211,30144,27604,22682.707
2540,2020-04-15 20:00:00+00:00,283.63,21290,29491,27098,21507.148
2541,2020-04-15 21:00:00+00:00,274.33,21247,28946,24126,20701.895
2542,2020-04-15 22:00:00+00:00,267.82,21303,27458,21417,18816.549
2543,2020-04-15 23:00:00+00:00,268.03,21462,27160,20326,18533.424
2544,2020-04-16 00:00:00+00:00,267.89,21451,26602,20226,19818.23
2545,2020-04-16 01:00:00+00:00,270,21458,26536,20206,19712.521
2546,2020-04-16 02:00:00+00:00,282.07,21405,28007,20697,20461.14
2547,2020-04-16 03:00:00+00:00,303.79,21352,31176,22300,21019.96
2548,2020-04-16 04:00:00+00:00,326.16,21297,34693,25180,22572.664
2549,2020-04-16 05:00:00+00:00,344.66,21265,38478,29131,23296.668
2550,2020-04-16 06:00:00+00:00,325.65,21419,39190,31329,24207.201
2551,2020-04-16 07:00:00+00:00,284.26,21385,35896,30285,24041.555
2552,2020-04-16 08:00:00+00:00,240.39,21383,32177,24980,24683.723
2553,2020-04-16 09:00:00+00:00,207.26,21439,27351,23832,24030.184
2554,2020-04-16 10:00:00+00:00,187.82,21537,25272,20432,23811.268
2555,2020-04-16 11:00:00+00:00,176.48,21545,23937,16699,22969.57
2556,2020-04-16 12:00:00+00:00,178.52,21503,24394,16469,22774.54
2557,2020-04-16 13:00:00+00:00,183.62,21555,24871,15771,22920.838
2558,2020-04-16 14:00:00+00:00,203.54,21527,26221,19393,23845.672
2559,2020-04-16 15:00:00+00:00,235.98,21551,29774,22724,24045.537
2560,2020-04-16 16:00:00+00:00,289.21,21531,36317,27484,24246.475
2561,2020-04-16 17:00:00+00:00,332.68,21393,38644,29884,24708.95
2562,2020-04-16 18:00:00+00:00,359.87,21449,39778,30830,24350.014
2563,2020-04-16 19:00:00+00:00,356.95,21423,39668,30856,23991.926
2564,2020-04-16 20:00:00+00:00,350.52,21399,39000,30390,22730.062
2565,2020-04-16 21:00:00+00:00,341.5,21365,36666,28593,21874.56
2566,2020-04-16 22:00:00+00:00,336.2,21296,34159,26121,20196.846
2567,2020-04-16 23:00:00+00:00,336.02,21155,33316,24991,19463.266
2568,2020-04-17 00:00:00+00:00,338.94,21292,32900,24811,24199.55
2569,2020-04-17 01:00:00+00:00,350.09,21374,33736,25245,24026.576
2570,2020-04-17 02:00:00+00:00,356.89,21363,33882,25652,24804.805
2571,2020-04-17 03:00:00+00:00,361.58,21349,34513,26638,25246.916
2572,2020-04-17 04:00:00+00:00,368.72,21263,36628,28250,26601.803
2573,2020-04-17 05:00:00+00:00,371.35,21105,37854,30219,27769.324
2574,2020-04-17 06:00:00+00:00,345.49,21106,37588,31787,28250.402
2575,2020-04-17 07:00:00+00:00,308.13,21225,36301,31853,28475.559
2576,2020-04-17 08:00:00+00:00,272.94,21198,35871,30345,28418.762
2577,2020-04-17 09:00:00+00:00,241.03,21175,33220,27469,27759.936
2578,2020-04-17 10:00:00+00:00,224.11,21076,31547,26971,27199.953
2579,2020-04-17 11:00:00+00:00,210.58,21092,29382,24606,26695.752
2580,2020-04-17 12:00:00+00:00,205.39,21228,28065,22655,26347.055
2581,2020-04-17 13:00:00+00:00,211.91,21280,28152,22616,26161.055
2582,2020-04-17 14:00:00+00:00,230.82,21392,29376,24471,27175.242
2583,2020-04-17 15:00:00+00:00,263.39,21381,31637,27049,27261.324
2584,2020-04-17 16:00:00+00:00,307.64,21297,34233,29319,27932.883
2585,2020-04-17 17:00:00+00:00,352.93,21209,36206,30652,28420.068
2586,2020-04-17 18:00:00+00:00,373.48,21151,36834,30639,27733.775
2587,2020-04-17 19:00:00+00:00,352.02,21161,35835,30576,27297.945
2588,2020-04-17 20:00:00+00:00,328.58,21192,34909,29333,25573.201
2589,2020-04-17 21:00:00+00:00,322.91,21160,35305,27859,24731.281
2590,2020-04-17 22:00:00+00:00,303,21195,31814,22861,23130.496
2591,2020-04-17 23:00:00+00:00,281.15,21223,27747,17580,22181.912
2592,2020-04-18 00:00:00+00:00,275.23,21319,27829,15613,20907.918
2593,2020-04-18 01:00:00+00:00,273.92,21398,27815,14957,20473.19
2594,2020-04-18 02:00:00+00:00,274.55,21332,28324,14267,20588.422
2595,2020-04-18 03:00:00+00:00,271.77,21248,27734,14600,20628.416
2596,2020-04-18 04:00:00+00:00,275.06,21204,28029,14720,22038.562
2597,2020-04-18 05:00:00+00:00,276.93,21095,28214,15775,22492.85
2598,2020-04-18 06:00:00+00:00,261.44,21027,27514,16008,23545.102
2599,2020-04-18 07:00:00+00:00,249.93,20975,27885,15924,23518.113
2600,2020-04-18 08:00:00+00:00,227.97,21049,28205,15514,24292.236
2601,2020-04-18 09:00:00+00:00,202.28,21054,27141,13893,23589.188
2602,2020-04-18 10:00:00+00:00,188.09,21050,27032,12602,23416.447
2603,2020-04-18 11:00:00+00:00,181.73,21068,27159,12597,22842.8
2604,2020-04-18 12:00:00+00:00,181.13,21221,27163,11950,22258.387
2605,2020-04-18 13:00:00+00:00,187.77,21229,27086,12635,22298.81
2606,2020-04-18 14:00:00+00:00,197.62,21312,27155,12370,22965.37
2607,2020-04-18 15:00:00+00:00,210.83,21478,27940,11986,23293.617
2608,2020-04-18 16:00:00+00:00,232.68,21488,28948,13273,23535.672
2609,2020-04-18 17:00:00+00:00,264.35,21468,31382,14720,24164.25
2610,2020-04-18 18:00:00+00:00,285.72,21442,34193,14782,24041.943
2611,2020-04-18 19:00:00+00:00,263.64,21409,31907,14709,23628.434
2612,2020-04-18 20:00:00+00:00,242.09,21376,29702,14622,22699.203
2613,2020-04-18 21:00:00+00:00,239.69,21372,29571,14265,21820.992
2614,2020-04-18 22:00:00+00:00,230.74,21312,28232,12794,20285.793
2615,2020-04-18 23:00:00+00:00,225.09,21420,27632,11486,19478.777
2616,2020-04-19 00:00:00+00:00,226.87,21437,27826,10263,11411.47
2617,2020-04-19 01:00:00+00:00,230.99,21433,27669,10246,11629.403
2618,2020-04-19 02:00:00+00:00,236.96,21391,27593,10286,11537.62
2619,2020-04-19 03:00:00+00:00,243.03,21348,27996,10532,10818.88
2620,2020-04-19 04:00:00+00:00,243.08,21338,27673,10504,11757.667
2621,2020-04-19 05:00:00+00:00,238.97,21304,27577,10403,10921.949
2622,2020-04-19 06:00:00+00:00,226.52,21256,27285,10338,11093.704
2623,2020-04-19 07:00:00+00:00,206.32,21205,26202,10397,11348.504
2624,2020-04-19 08:00:00+00:00,181.89,21206,25787,10202,11710.819
2625,2020-04-19 09:00:00+00:00,167.49,21196,25899,10262,11233.038
2626,2020-04-19 10:00:00+00:00,155.14,21267,25775,9891,11577.313
2627,2020-04-19 11:00:00+00:00,149.02,21314,25674,9099,11628.476
2628,2020-04-19 12:00:00+00:00,148.01,21380,25079,9161,11918.27
2629,2020-04-19 13:00:00+00:00,143.14,21426,23075,8625,13500.643
2630,2020-04-19 14:00:00+00:00,145.73,21410,22964,8640,14562.484
2631,2020-04-19 15:00:00+00:00,148.8,21440,23014,8694,13891.106
2632,2020-04-19 16:00:00+00:00,160.66,21457,24847,8995,14518.963
2633,2020-04-19 17:00:00+00:00,176.4,21332,25561,9688,14920.976
2634,2020-04-19 18:00:00+00:00,192.42,21256,26688,10013,15721.379
2635,2020-04-19 19:00:00+00:00,187.09,21168,26331,10299,15908.679
2636,2020-04-19 20:00:00+00:00,178.99,21219,26187,10236,16618.004
2637,2020-04-19 21:00:00+00:00,176.2,21089,25211,11512,15150.97
2638,2020-04-19 22:00:00+00:00,176,21173,24475,11729,15267.419
2639,2020-04-19 23:00:00+00:00,177.78,21333,23934,12027,16218.234
2640,2020-04-20 00:00:00+00:00,182.39,21278,23901,12236,10716.193
2641,2020-04-20 01:00:00+00:00,184.67,21254,23726,12381,10788.372
2642,2020-04-20 02:00:00+00:00,184.65,21251,23888,12198,10767.719
2643,2020-04-20 03:00:00+00:00,186.23,21179,24781,11839,9828.341
2644,2020-04-20 04:00:00+00:00,185.86,21073,24354,13047,10847.3
2645,2020-04-20 05:00:00+00:00,180.25,21014,22693,14016,10120.89
2646,2020-04-20 06:00:00+00:00,187.81,21028,24577,15199,10190.391
2647,2020-04-20 07:00:00+00:00,187.95,21028,27058,15153,10492.027
2648,2020-04-20 08:00:00+00:00,160.34,21008,25401,13784,10904.802
2649,2020-04-20 09:00:00+00:00,134.31,21078,23899,11504,10890.087
2650,2020-04-20 10:00:00+00:00,122.89,21115,23454,10518,11047.768
2651,2020-04-20 11:00:00+00:00,118.93,21222,22473,9904,11275.605
2652,2020-04-20 12:00:00+00:00,113.77,20736,20418,9343,11384.917
2653,2020-04-20 13:00:00+00:00,114.08,20065,20176,9114,13019.667
2654,2020-04-20 14:00:00+00:00,113.49,20066,19579,9114,13939.046
2655,2020-04-20 15:00:00+00:00,117.14,20116,19779,9234,13308.08
2656,2020-04-20 16:00:00+00:00,121.79,21278,19923,9414,14097.405
2657,2020-04-20 17:00:00+00:00,130.49,21314,19845,10172,14211.971
2658,2020-04-20 18:00:00+00:00,140.6,21276,19759,11074,15086.415
2659,2020-04-20 19:00:00+00:00,142.04,21200,19740,12096,15516.544
2660,2020-04-20 20:00:00+00:00,139.57,21237,19936,11254,16224.627
2661,2020-04-20 21:00:00+00:00,140.84,21139,20774,10408,14464.646
2662,2020-04-20 22:00:00+00:00,139.39,21199,20485,10043,15089.033
2663,2020-04-20 23:00:00+00:00,141.36,21306,20694,9499,15651.262
2664,2020-04-21 00:00:00+00:00,144.65,21313,21452,9463,10408.708
2665,2020-04-21 01:00:00+00:00,145.07,21289,21373,9430,9484.239
2666,2020-04-21 02:00:00+00:00,146.44,21267,21296,9447,10135.872
2667,2020-04-21 03:00:00+00:00,147.6,21317,21415,9692,10284.32
2668,2020-04-21 04:00:00+00:00,147.75,21268,21659,9821,11140.232
2669,2020-04-21 05:00:00+00:00,150.39,21157,21818,11095,12489.982
2670,2020-04-21 06:00:00+00:00,152.36,21166,22488,11696,12394.159
2671,2020-04-21 07:00:00+00:00,140.64,21167,22461,10037,13006.0205
2672,2020-04-21 08:00:00+00:00,125.03,21014,21761,9725,12878.015
2673,2020-04-21 09:00:00+00:00,116.01,20477,21409,9388,13701.812
2674,2020-04-21 10:00:00+00:00,110.89,19884,20730,8661,12889.845
2675,2020-04-21 11:00:00+00:00,109.27,20053,19782,8284,12839.096
2676,2020-04-21 12:00:00+00:00,110.28,20192,19425,8364,13334.642
2677,2020-04-21 13:00:00+00:00,112.44,20240,19414,8255,13697.874
2678,2020-04-21 14:00:00+00:00,113.73,20315,19641,8142,13985.469
2679,2020-04-21 15:00:00+00:00,114.77,20372,19796,8180,14822.098
2680,2020-04-21 16:00:00+00:00,117.61,21337,20251,8346,15274.945
2681,2020-04-21 17:00:00+00:00,126.34,21364,20695,10848,15001.181
2682,2020-04-21 18:00:00+00:00,140.2,21353,21240,11636,15436.604
2683,2020-04-21 19:00:00+00:00,145.95,21291,21711,11958,15689.546
2684,2020-04-21 20:00:00+00:00,144.3,21267,21080,11442,15429
2685,2020-04-21 21:00:00+00:00,143.4,21161,20285,10968,14756.49
2686,2020-04-21 22:00:00+00:00,142.6,21203,20049,9943,15075.627
2687,2020-04-21 23:00:00+00:00,144.71,21258,20045,9656,14382.076
2688,2020-04-22 00:00:00+00:00,146.99,21338,19886,9712,10491.941
2689,2020-04-22 01:00:00+00:00,146.56,21327,19367,9098,9630.067
2690,2020-04-22 02:00:00+00:00,149.73,21433,19752,9029,10272.807
2691,2020-04-22 03:00:00+00:00,152.81,21541,19968,9405,10597.232
2692,2020-04-22 04:00:00+00:00,158.24,21593,20264,10684,11380.383
2693,2020-04-22 05:00:00+00:00,164.37,21551,20698,11590,12826.506
2694,2020-04-22 06:00:00+00:00,170.87,21529,22631,12032,12702.703
2695,2020-04-22 07:00:00+00:00,169.42,21564,24558,11837,13400.672
2696,2020-04-22 08:00:00+00:00,153.51,21450,24009,11215,13173.15
2697,2020-04-22 09:00:00+00:00,135.74,21394,23183,10344,13980.487
2698,2020-04-22 10:00:00+00:00,123.39,21304,22267,9189,13155.632
2699,2020-04-22 11:00:00+00:00,119.18,21430,22160,8372,12993.221
2700,2020-04-22 12:00:00+00:00,119.6,21601,22029,8516,13538.385
2701,2020-04-22 13:00:00+00:00,122.22,21652,22081,8652,13945.112
2702,2020-04-22 14:00:00+00:00,126.07,21694,22317,8100,14061.451
2703,2020-04-22 15:00:00+00:00,132.68,21971,22021,8689,15089.079
2704,2020-04-22 16:00:00+00:00,142.5,22023,20974,10279,15523.023
2705,2020-04-22 17:00:00+00:00,172.09,21983,24005,13059,15194.451
2706,2020-04-22 18:00:00+00:00,206.6,21950,28687,14118,15579.933
2707,2020-04-22 19:00:00+00:00,207.97,21847,28997,14818,15764.135
2708,2020-04-22 20:00:00+00:00,201.17,21697,28425,15128,15434.861
2709,2020-04-22 21:00:00+00:00,193.39,21700,25960,14988,14876.915
2710,2020-04-22 22:00:00+00:00,185.48,21644,22757,14408,15177.193
2711,2020-04-22 23:00:00+00:00,188.99,21654,22334,14081,14432.511
2712,2020-04-23 00:00:00+00:00,199.09,21736,22233,14524,13479.952
2713,2020-04-23 01:00:00+00:00,213.87,21707,22065,15801,13203.821
2714,2020-04-23 02:00:00+00:00,229.51,21793,22646,17209,13750.695
2715,2020-04-23 03:00:00+00:00,248.12,21790,23881,19538,14495.195
2716,2020-04-23 04:00:00+00:00,285.81,21789,29197,25535,15524.737
2717,2020-04-23 05:00:00+00:00,306.12,21641,32922,31686,16687.629
2718,2020-04-23 06:00:00+00:00,293.24,21533,33174,33509,17039.275
2719,2020-04-23 07:00:00+00:00,277.71,21431,33534,34067,17455.238
2720,2020-04-23 08:00:00+00:00,243.62,21389,30872,30190,17565.143
2721,2020-04-23 09:00:00+00:00,206.69,21418,26555,27547,17663.752
2722,2020-04-23 10:00:00+00:00,187.38,21383,25480,24636,17192.664
2723,2020-04-23 11:00:00+00:00,184.74,21440,25275,24317,16589.32
2724,2020-04-23 12:00:00+00:00,186.56,21484,24481,25038,16904.48
2725,2020-04-23 13:00:00+00:00,184.57,21616,21906,24060,17336.69
2726,2020-04-23 14:00:00+00:00,199.89,21480,22788,24404,17479.404
2727,2020-04-23 15:00:00+00:00,237.68,21378,27114,26765,18506.334
2728,2020-04-23 16:00:00+00:00,299.81,21560,34617,30668,18805.676
2729,2020-04-23 17:00:00+00:00,364.62,21559,39874,32507,18763.768
2730,2020-04-23 18:00:00+00:00,405.27,21536,41547,34437,18768.303
2731,2020-04-23 19:00:00+00:00,409.34,21538,41229,34650,18666.018
2732,2020-04-23 20:00:00+00:00,406.71,21463,40564,34212,17790.096
2733,2020-04-23 21:00:00+00:00,398.72,21393,38634,33056,17212.916
2734,2020-04-23 22:00:00+00:00,388.09,21433,35713,31584,16508.562
2735,2020-04-23 23:00:00+00:00,369.58,21418,32042,26729,15980.916
2736,2020-04-24 00:00:00+00:00,355.36,21434,29545,25303,28147.463
2737,2020-04-24 01:00:00+00:00,349.89,21455,29120,25076,27668.875
2738,2020-04-24 02:00:00+00:00,340.55,21449,27513,25765,28390.35
2739,2020-04-24 03:00:00+00:00,337.6,21478,29156,25792,28618.285
2740,2020-04-24 04:00:00+00:00,332.39,21446,31058,25685,30115.842
2741,2020-04-24 05:00:00+00:00,326.67,21187,34281,26823,31362.957
2742,2020-04-24 06:00:00+00:00,300.29,21120,35866,25548,31646.4
2743,2020-04-24 07:00:00+00:00,268.46,21010,34996,24072,32054.908
2744,2020-04-24 08:00:00+00:00,225.53,21000,29960,21327,31869.002
2745,2020-04-24 09:00:00+00:00,189.74,21189,26835,17471,31084.807
2746,2020-04-24 10:00:00+00:00,170.37,21231,26778,14265,30440.3
2747,2020-04-24 11:00:00+00:00,153.78,21359,26238,11099,30017.955
2748,2020-04-24 12:00:00+00:00,145.87,21488,26012,10672,29668.275
2749,2020-04-24 13:00:00+00:00,143.13,21568,26180,10498,29673.307
2750,2020-04-24 14:00:00+00:00,143.17,21636,26029,10587,30499.494
2751,2020-04-24 15:00:00+00:00,146.49,21621,25168,10774,30733.05
2752,2020-04-24 16:00:00+00:00,152.39,21669,23262,11619,31392.646
2753,2020-04-24 17:00:00+00:00,170.14,21617,23790,13433,31800.67
2754,2020-04-24 18:00:00+00:00,191.5,21826,25893,14788,30981.42
2755,2020-04-24 19:00:00+00:00,197.74,21802,26762,14812,30460.555
2756,2020-04-24 20:00:00+00:00,195.14,21759,26483,14631,28626.83
2757,2020-04-24 21:00:00+00:00,190.48,21673,25260,14372,27542.139
2758,2020-04-24 22:00:00+00:00,185.41,21686,23728,13715,25644.945
2759,2020-04-24 23:00:00+00:00,181.52,21761,22350,12714,24689.072
2760,2020-04-25 00:00:00+00:00,185.19,21803,22015,12774,12743.636
2761,2020-04-25 01:00:00+00:00,191.33,21869,21444,12975,11992.664
2762,2020-04-25 02:00:00+00:00,204.96,21865,21391,13492,12449.046
2763,2020-04-25 03:00:00+00:00,217,21900,21440,13471,12868.039
2764,2020-04-25 04:00:00+00:00,223.61,21881,21612,14026,13641.594
2765,2020-04-25 05:00:00+00:00,227.88,21765,21485,14464,14900.442
2766,2020-04-25 06:00:00+00:00,225.41,21697,21769,14652,15046.89
2767,2020-04-25 07:00:00+00:00,211.61,21718,22089,14496,15572.561
2768,2020-04-25 08:00:00+00:00,195.04,21618,21664,13941,15312.347
2769,2020-04-25 09:00:00+00:00,181.25,21618,20902,13534,15637.389
2770,2020-04-25 10:00:00+00:00,172.38,21616,21074,11515,14896.601
2771,2020-04-25 11:00:00+00:00,170.96,21650,21488,11390,14491.6045
2772,2020-04-25 12:00:00+00:00,173.5,21758,22468,10941,14891.24
2773,2020-04-25 13:00:00+00:00,178.51,21878,23023,10852,15330.749
2774,2020-04-25 14:00:00+00:00,184.64,21948,22858,10874,15255.762
2775,2020-04-25 15:00:00+00:00,199.07,21895,23209,11257,16696.18
2776,2020-04-25 16:00:00+00:00,232.34,21863,24234,15279,16992.688
2777,2020-04-25 17:00:00+00:00,288.15,21868,29123,19008,16804.57
2778,2020-04-25 18:00:00+00:00,336.38,21828,33648,20377,17114.723
2779,2020-04-25 19:00:00+00:00,344.85,21823,34164,20521,16894.104
2780,2020-04-25 20:00:00+00:00,341.94,21818,33743,20515,16335.483
2781,2020-04-25 21:00:00+00:00,340.05,21830,32190,20319,15843.316
2782,2020-04-25 22:00:00+00:00,328.82,21863,28372,19449,15862.847
2783,2020-04-25 23:00:00+00:00,323.58,21857,26090,19126,15018.475
2784,2020-04-26 00:00:00+00:00,324.38,21933,25285,19232,16985.799
2785,2020-04-26 01:00:00+00:00,326.11,21866,24675,18987,16952.213
2786,2020-04-26 02:00:00+00:00,328.9,21941,24586,19203,16325.906
2787,2020-04-26 03:00:00+00:00,339.35,21865,26073,19259,15908.659
2788,2020-04-26 04:00:00+00:00,342.07,21818,25546,19284,16652.334
2789,2020-04-26 05:00:00+00:00,329.84,21712,24614,18518,15891.817
2790,2020-04-26 06:00:00+00:00,289.55,21765,24799,15279,16480.85
2791,2020-04-26 07:00:00+00:00,245.81,21743,24161,14131,16676.473
2792,2020-04-26 08:00:00+00:00,208.21,21750,22461,12920,16780.627
2793,2020-04-26 09:00:00+00:00,186.87,21669,21725,12341,15452.791
2794,2020-04-26 10:00:00+00:00,176.51,21661,21762,11606,16135.547
2795,2020-04-26 11:00:00+00:00,174.77,21727,22056,11691,16168.247
2796,2020-04-26 12:00:00+00:00,173.99,21828,22159,10930,15922.119
2797,2020-04-26 13:00:00+00:00,176.59,21917,22250,10451,16742.564
2798,2020-04-26 14:00:00+00:00,186.49,21942,22689,10806,17727.441
2799,2020-04-26 15:00:00+00:00,214.08,21894,24994,12216,17131.197
2800,2020-04-26 16:00:00+00:00,269.43,21939,28893,17988,17199.318
2801,2020-04-26 17:00:00+00:00,355.13,21902,38089,23571,18540.463
2802,2020-04-26 18:00:00+00:00,402.95,21915,40636,25150,18788.621
2803,2020-04-26 19:00:00+00:00,412.02,21851,41798,25464,18837.22
2804,2020-04-26 20:00:00+00:00,408.41,21870,42264,25603,19243.158
2805,2020-04-26 21:00:00+00:00,399.82,21833,41331,25253,18934.148
2806,2020-04-26 22:00:00+00:00,381.79,21866,36714,24638,18035.293
2807,2020-04-26 23:00:00+00:00,365.17,21869,32859,25023,18681.174
2808,2020-04-27 00:00:00+00:00,349.19,21858,30448,24827,21578.258
2809,2020-04-27 01:00:00+00:00,339.69,21949,29812,24261,21150.525
2810,2020-04-27 02:00:00+00:00,338.63,21954,30738,24316,20118.426
2811,2020-04-27 03:00:00+00:00,342.46,21900,32143,26266,19833.545
2812,2020-04-27 04:00:00+00:00,360.54,21769,36879,28154,20001.973
2813,2020-04-27 05:00:00+00:00,383.52,21500,46274,30750,19886.354
2814,2020-04-27 06:00:00+00:00,357.29,21418,47410,30976,20091.566
2815,2020-04-27 07:00:00+00:00,322.8,21545,45623,30465,20915.521
2816,2020-04-27 08:00:00+00:00,278.18,21539,39761,30360,19815.48
2817,2020-04-27 09:00:00+00:00,242.59,21585,35168,29166,18635.852
2818,2020-04-27 10:00:00+00:00,225.99,21529,34228,27397,19086.234
2819,2020-04-27 11:00:00+00:00,221.71,21694,33808,27393,19769.016
2820,2020-04-27 12:00:00+00:00,220.49,21740,33023,27759,19139.914
2821,2020-04-27 13:00:00+00:00,223.16,21615,32532,27096,19387.12
2822,2020-04-27 14:00:00+00:00,232.85,21476,32852,26884,19968.854
2823,2020-04-27 15:00:00+00:00,259.81,21401,36097,26984,19533.834
2824,2020-04-27 16:00:00+00:00,320.68,21429,46339,29703,19908.615
2825,2020-04-27 17:00:00+00:00,376.46,21438,50090,32368,21495.445
2826,2020-04-27 18:00:00+00:00,420.55,21383,51270,33662,21247.703
2827,2020-04-27 19:00:00+00:00,435.55,21332,52050,33757,21624.844
2828,2020-04-27 20:00:00+00:00,427.23,21309,49842,33740,21450.576
2829,2020-04-27 21:00:00+00:00,412.68,21255,46797,32304,21790.053
