UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore 
2020-12-15 10:00:00+00:00,290.0,4877.0,,0.0,29.0,4335.0,864.0,162.0,240.0,441.0,228.0
2020-12-15 11:00:00+00:00,297.0,4624.0,,0.0,29.0,4337.0,860.0,290.0,248.0,639.0,192.0
2020-12-15 12:00:00+00:00,294.0,4622.0,,0.0,30.0,4338.0,847.0,455.0,254.0,747.0,155.0
2020-12-15 13:00:00+00:00,296.0,4696.0,,0.0,31.0,4340.0,858.0,431.0,253.0,672.0,149.0
2020-12-15 14:00:00+00:00,295.0,4592.0,,0.0,33.0,4342.0,857.0,198.0,259.0,837.0,138.0
2020-12-15 15:00:00+00:00,294.0,4537.0,,0.0,35.0,4343.0,850.0,23.0,256.0,1080.0,163.0
2020-12-15 16:00:00+00:00,291.0,4815.0,,0.0,35.0,4342.0,806.0,0.0,261.0,961.0,247.0
2020-12-15 17:00:00+00:00,293.0,5184.0,,0.0,37.0,4341.0,792.0,0.0,257.0,914.0,285.0
2020-12-15 18:00:00+00:00,295.0,5149.0,,0.0,40.0,4342.0,818.0,0.0,261.0,913.0,315.0
2020-12-15 19:00:00+00:00,295.0,4544.0,,0.0,40.0,4340.0,722.0,0.0,261.0,986.0,467.0
2020-12-15 20:00:00+00:00,294.0,4143.0,,0.0,40.0,4339.0,641.0,0.0,251.0,1034.0,556.0
2020-12-15 21:00:00+00:00,293.0,4096.0,,0.0,39.0,4338.0,636.0,0.0,257.0,1001.0,458.0
2020-12-15 22:00:00+00:00,296.0,3931.0,,0.0,40.0,4342.0,692.0,0.0,262.0,952.0,385.0
2020-12-15 23:00:00+00:00,296.0,2713.0,,0.0,41.0,4340.0,707.0,0.0,263.0,824.0,368.0
2020-12-16 00:00:00+00:00,298.0,2418.0,,0.0,41.0,4343.0,721.0,0.0,264.0,588.0,323.0
2020-12-16 01:00:00+00:00,296.0,2477.0,,0.0,40.0,4345.0,776.0,0.0,264.0,450.0,313.0
2020-12-16 02:00:00+00:00,293.0,2446.0,,0.0,40.0,4347.0,808.0,0.0,265.0,596.0,345.0
2020-12-16 03:00:00+00:00,293.0,2382.0,,0.0,41.0,4349.0,811.0,0.0,267.0,772.0,372.0
2020-12-16 04:00:00+00:00,295.0,2654.0,,0.0,40.0,4350.0,799.0,0.0,265.0,748.0,375.0
2020-12-16 05:00:00+00:00,292.0,3406.0,,0.0,40.0,4350.0,814.0,0.0,264.0,1004.0,399.0
2020-12-16 06:00:00+00:00,292.0,3809.0,,0.0,40.0,4350.0,830.0,0.0,263.0,1361.0,480.0
2020-12-16 07:00:00+00:00,296.0,4111.0,,0.0,40.0,4348.0,796.0,5.0,259.0,1597.0,463.0
2020-12-16 08:00:00+00:00,293.0,3999.0,,0.0,43.0,4350.0,802.0,159.0,261.0,1665.0,531.0
2020-12-16 09:00:00+00:00,296.0,3860.0,,0.0,43.0,4349.0,809.0,470.0,269.0,1701.0,484.0
2020-12-16 10:00:00+00:00,298.0,4098.0,,0.0,43.0,4349.0,802.0,762.0,268.0,1287.0,408.0
2020-12-16 11:00:00+00:00,299.0,4156.0,,0.0,40.0,4351.0,865.0,848.0,260.0,1157.0,371.0
2020-12-16 12:00:00+00:00,296.0,4123.0,,0.0,36.0,4334.0,870.0,683.0,262.0,1200.0,415.0
2020-12-16 13:00:00+00:00,296.0,4090.0,,0.0,34.0,4328.0,877.0,472.0,264.0,1381.0,490.0
2020-12-16 14:00:00+00:00,291.0,4096.0,,0.0,35.0,4346.0,869.0,196.0,263.0,1449.0,555.0
2020-12-16 15:00:00+00:00,291.0,4129.0,,0.0,34.0,4350.0,858.0,13.0,255.0,1632.0,453.0
2020-12-16 16:00:00+00:00,290.0,4016.0,,0.0,34.0,4351.0,841.0,0.0,258.0,1854.0,532.0
2020-12-16 17:00:00+00:00,289.0,3977.0,,0.0,34.0,4348.0,786.0,0.0,261.0,1962.0,746.0
2020-12-16 18:00:00+00:00,289.0,3707.0,,0.0,36.0,4348.0,733.0,0.0,260.0,1976.0,941.0
2020-12-16 19:00:00+00:00,294.0,2850.0,,0.0,38.0,4348.0,630.0,0.0,263.0,2032.0,945.0
2020-12-16 20:00:00+00:00,298.0,2461.0,,0.0,40.0,4341.0,617.0,0.0,262.0,2024.0,863.0
2020-12-16 21:00:00+00:00,296.0,2605.0,,0.0,41.0,4338.0,593.0,0.0,262.0,1917.0,753.0
2020-12-16 22:00:00+00:00,293.0,2366.0,,0.0,41.0,4340.0,617.0,0.0,265.0,1613.0,752.0
2020-12-16 23:00:00+00:00,296.0,2476.0,,0.0,41.0,4337.0,670.0,0.0,244.0,1236.0,794.0
2020-12-17 00:00:00+00:00,300.0,2537.0,,0.0,39.0,4337.0,750.0,0.0,236.0,974.0,852.0
2020-12-17 01:00:00+00:00,298.0,2648.0,,0.0,39.0,4340.0,729.0,0.0,238.0,622.0,941.0
2020-12-17 02:00:00+00:00,297.0,2410.0,,0.0,39.0,4342.0,742.0,0.0,230.0,839.0,821.0
2020-12-17 03:00:00+00:00,294.0,2449.0,,0.0,40.0,4344.0,696.0,0.0,233.0,912.0,702.0
2020-12-17 04:00:00+00:00,297.0,2809.0,,0.0,41.0,4348.0,726.0,0.0,227.0,1396.0,582.0
2020-12-17 05:00:00+00:00,294.0,3319.0,,0.0,41.0,4348.0,714.0,0.0,218.0,1849.0,685.0
2020-12-17 06:00:00+00:00,306.0,3494.0,,0.0,40.0,4347.0,739.0,0.0,224.0,1799.0,812.0
2020-12-17 07:00:00+00:00,315.0,3634.0,,0.0,39.0,4346.0,755.0,2.0,225.0,1682.0,752.0
2020-12-17 08:00:00+00:00,315.0,3735.0,,0.0,37.0,4346.0,769.0,134.0,225.0,1341.0,807.0
2020-12-17 09:00:00+00:00,310.0,3492.0,,0.0,35.0,4346.0,772.0,460.0,222.0,1579.0,914.0
2020-12-17 10:00:00+00:00,307.0,3200.0,,0.0,37.0,4348.0,714.0,787.0,199.0,1737.0,937.0
2020-12-17 11:00:00+00:00,307.0,3197.0,,0.0,36.0,4348.0,708.0,885.0,216.0,1649.0,983.0
2020-12-17 12:00:00+00:00,303.0,3417.0,,0.0,37.0,4349.0,719.0,770.0,222.0,1517.0,936.0
2020-12-17 13:00:00+00:00,309.0,3535.0,,0.0,37.0,4348.0,812.0,462.0,228.0,1425.0,810.0
2020-12-17 14:00:00+00:00,314.0,4036.0,,0.0,36.0,4347.0,836.0,168.0,226.0,1362.0,659.0
2020-12-17 15:00:00+00:00,310.0,4127.0,,0.0,40.0,4350.0,858.0,17.0,228.0,1525.0,595.0
2020-12-17 16:00:00+00:00,307.0,4158.0,,0.0,41.0,4350.0,840.0,0.0,229.0,1601.0,615.0
2020-12-17 17:00:00+00:00,309.0,4097.0,,0.0,41.0,4350.0,816.0,0.0,235.0,1663.0,659.0
2020-12-17 18:00:00+00:00,304.0,4141.0,,0.0,41.0,4349.0,719.0,0.0,259.0,1585.0,696.0
2020-12-17 19:00:00+00:00,295.0,3990.0,,0.0,38.0,4343.0,712.0,0.0,266.0,1488.0,777.0
2020-12-17 20:00:00+00:00,295.0,3664.0,,0.0,37.0,4343.0,718.0,0.0,268.0,1388.0,766.0
2020-12-17 21:00:00+00:00,302.0,3195.0,,0.0,36.0,4344.0,734.0,0.0,269.0,1459.0,822.0
2020-12-17 22:00:00+00:00,306.0,3181.0,,0.0,36.0,4342.0,743.0,0.0,254.0,1401.0,803.0
2020-12-17 23:00:00+00:00,292.0,2618.0,,0.0,37.0,4342.0,715.0,0.0,251.0,1591.0,741.0
2020-12-18 00:00:00+00:00,294.0,2298.0,,0.0,39.0,4344.0,689.0,0.0,249.0,1837.0,752.0
2020-12-18 01:00:00+00:00,292.0,2147.0,,0.0,40.0,4350.0,686.0,0.0,249.0,1826.0,755.0
2020-12-18 02:00:00+00:00,291.0,2148.0,,0.0,40.0,4351.0,688.0,0.0,242.0,1947.0,789.0
2020-12-18 03:00:00+00:00,290.0,2124.0,,0.0,40.0,4351.0,673.0,0.0,230.0,2048.0,789.0
2020-12-18 04:00:00+00:00,295.0,2209.0,,0.0,39.0,4352.0,666.0,0.0,239.0,2084.0,919.0
2020-12-18 05:00:00+00:00,298.0,2594.0,,0.0,37.0,4355.0,686.0,0.0,241.0,2113.0,949.0
2020-12-18 06:00:00+00:00,299.0,2598.0,,0.0,33.0,4353.0,775.0,0.0,238.0,2130.0,883.0
2020-12-18 07:00:00+00:00,296.0,2699.0,,0.0,33.0,4349.0,806.0,5.0,232.0,2129.0,885.0
2020-12-18 08:00:00+00:00,298.0,2701.0,,0.0,34.0,4352.0,812.0,149.0,235.0,2128.0,859.0
2020-12-18 09:00:00+00:00,292.0,2550.0,,0.0,35.0,4353.0,772.0,532.0,250.0,2134.0,854.0
2020-12-18 10:00:00+00:00,294.0,2383.0,,0.0,35.0,4351.0,760.0,961.0,260.0,2093.0,877.0
2020-12-18 11:00:00+00:00,297.0,2331.0,,0.0,35.0,4348.0,699.0,1200.0,260.0,2106.0,930.0
2020-12-18 12:00:00+00:00,297.0,2353.0,,0.0,36.0,4348.0,700.0,1008.0,253.0,2095.0,897.0
2020-12-18 13:00:00+00:00,296.0,2465.0,,0.0,36.0,4348.0,713.0,607.0,254.0,2117.0,916.0
2020-12-18 14:00:00+00:00,294.0,2535.0,,0.0,37.0,4347.0,791.0,259.0,264.0,2121.0,937.0
2020-12-18 15:00:00+00:00,293.0,2642.0,,0.0,37.0,4346.0,823.0,26.0,266.0,2067.0,883.0
2020-12-18 16:00:00+00:00,293.0,2678.0,,0.0,38.0,4349.0,778.0,0.0,267.0,2090.0,936.0
2020-12-18 17:00:00+00:00,292.0,2576.0,,0.0,38.0,4350.0,728.0,0.0,266.0,2105.0,990.0
2020-12-18 18:00:00+00:00,290.0,2534.0,,0.0,37.0,4343.0,666.0,0.0,264.0,2060.0,1137.0
2020-12-18 19:00:00+00:00,288.0,2348.0,,0.0,36.0,4342.0,629.0,0.0,257.0,2032.0,1055.0
2020-12-18 20:00:00+00:00,282.0,2364.0,,0.0,33.0,4342.0,594.0,0.0,268.0,2050.0,1160.0
2020-12-18 21:00:00+00:00,285.0,2386.0,,0.0,32.0,4340.0,598.0,0.0,268.0,2081.0,1107.0
2020-12-18 22:00:00+00:00,285.0,1815.0,,0.0,33.0,4340.0,672.0,0.0,268.0,2111.0,1044.0
2020-12-18 23:00:00+00:00,293.0,1535.0,,0.0,34.0,4300.0,659.0,0.0,271.0,2121.0,1165.0
2020-12-19 00:00:00+00:00,294.0,1364.0,,0.0,36.0,4300.0,674.0,0.0,267.0,2109.0,1189.0
2020-12-19 01:00:00+00:00,293.0,1410.0,,0.0,38.0,4348.0,693.0,0.0,270.0,2060.0,1169.0
2020-12-19 02:00:00+00:00,291.0,1430.0,,0.0,38.0,4368.0,729.0,0.0,271.0,2119.0,1245.0
2020-12-19 03:00:00+00:00,293.0,1419.0,,0.0,35.0,4364.0,745.0,0.0,267.0,2144.0,1229.0
2020-12-19 04:00:00+00:00,291.0,1401.0,,0.0,34.0,4365.0,727.0,0.0,268.0,2145.0,1149.0
2020-12-19 05:00:00+00:00,289.0,1423.0,,0.0,33.0,4365.0,712.0,0.0,268.0,2139.0,1198.0
2020-12-19 06:00:00+00:00,287.0,1360.0,,0.0,30.0,4363.0,783.0,0.0,269.0,2140.0,1321.0
2020-12-19 07:00:00+00:00,237.0,1334.0,,0.0,28.0,4361.0,787.0,9.0,268.0,2127.0,1367.0
2020-12-19 08:00:00+00:00,192.0,1329.0,,0.0,29.0,4351.0,738.0,178.0,266.0,2118.0,1435.0
2020-12-19 09:00:00+00:00,167.0,1260.0,,0.0,32.0,4348.0,705.0,370.0,266.0,2131.0,1529.0
2020-12-19 10:00:00+00:00,167.0,1303.0,,0.0,36.0,4362.0,718.0,421.0,262.0,2119.0,1628.0
2020-12-19 11:00:00+00:00,167.0,1605.0,,0.0,38.0,4397.0,753.0,300.0,255.0,2098.0,1532.0
2020-12-19 12:00:00+00:00,190.0,1434.0,,0.0,36.0,4398.0,812.0,310.0,254.0,2035.0,1329.0
2020-12-19 13:00:00+00:00,277.0,1399.0,,0.0,35.0,4399.0,788.0,245.0,256.0,2064.0,1066.0
2020-12-19 14:00:00+00:00,290.0,1560.0,,0.0,36.0,4396.0,788.0,111.0,255.0,2050.0,981.0
2020-12-19 15:00:00+00:00,290.0,1594.0,,0.0,35.0,4392.0,849.0,7.0,255.0,2010.0,873.0
2020-12-19 16:00:00+00:00,288.0,1661.0,,0.0,35.0,4401.0,855.0,0.0,251.0,1889.0,859.0
2020-12-19 17:00:00+00:00,292.0,1736.0,,0.0,34.0,4412.0,820.0,0.0,254.0,1944.0,790.0
2020-12-19 18:00:00+00:00,283.0,1687.0,,0.0,33.0,4412.0,811.0,0.0,252.0,2076.0,911.0
2020-12-19 19:00:00+00:00,291.0,1598.0,,0.0,32.0,4411.0,776.0,0.0,252.0,2088.0,889.0
2020-12-19 20:00:00+00:00,289.0,1542.0,,0.0,32.0,4410.0,667.0,0.0,253.0,2000.0,890.0
2020-12-19 21:00:00+00:00,289.0,1544.0,,0.0,32.0,4410.0,703.0,0.0,254.0,2000.0,830.0
2020-12-19 22:00:00+00:00,286.0,1400.0,,0.0,33.0,4410.0,723.0,0.0,252.0,1783.0,814.0
2020-12-19 23:00:00+00:00,291.0,1457.0,,0.0,34.0,4410.0,756.0,0.0,253.0,1554.0,751.0
2020-12-20 00:00:00+00:00,296.0,1429.0,,0.0,34.0,4411.0,785.0,0.0,255.0,1213.0,711.0
2020-12-20 01:00:00+00:00,293.0,1436.0,,0.0,34.0,4409.0,798.0,0.0,251.0,1184.0,621.0
2020-12-20 02:00:00+00:00,293.0,1337.0,,0.0,34.0,4401.0,782.0,0.0,251.0,1726.0,571.0
2020-12-20 03:00:00+00:00,292.0,1294.0,,0.0,35.0,4395.0,695.0,0.0,252.0,1913.0,562.0
2020-12-20 04:00:00+00:00,290.0,1398.0,,0.0,35.0,4399.0,701.0,0.0,253.0,1911.0,533.0
2020-12-20 05:00:00+00:00,287.0,1506.0,,0.0,35.0,4399.0,766.0,0.0,249.0,1949.0,567.0
2020-12-20 06:00:00+00:00,287.0,1473.0,,0.0,35.0,4399.0,791.0,0.0,249.0,1899.0,603.0
2020-12-20 07:00:00+00:00,283.0,1795.0,,0.0,35.0,4401.0,788.0,1.0,250.0,1752.0,626.0
2020-12-20 08:00:00+00:00,286.0,2043.0,,0.0,35.0,4399.0,837.0,99.0,251.0,1780.0,560.0
2020-12-20 09:00:00+00:00,284.0,1845.0,,0.0,35.0,4396.0,849.0,327.0,252.0,1846.0,521.0
2020-12-20 10:00:00+00:00,284.0,1959.0,,0.0,35.0,4395.0,796.0,537.0,258.0,1489.0,562.0
2020-12-20 11:00:00+00:00,272.0,2162.0,,0.0,34.0,4396.0,826.0,577.0,254.0,1417.0,702.0
2020-12-20 12:00:00+00:00,289.0,2144.0,,0.0,34.0,4396.0,837.0,554.0,253.0,1324.0,663.0
2020-12-20 13:00:00+00:00,292.0,2094.0,,0.0,34.0,4394.0,841.0,439.0,256.0,1372.0,631.0
2020-12-20 14:00:00+00:00,295.0,1817.0,,0.0,34.0,4395.0,813.0,247.0,252.0,1812.0,670.0
2020-12-20 15:00:00+00:00,294.0,1896.0,,0.0,34.0,4383.0,752.0,32.0,249.0,1863.0,679.0
2020-12-20 16:00:00+00:00,288.0,2396.0,,0.0,33.0,4373.0,762.0,0.0,248.0,1924.0,777.0
2020-12-20 17:00:00+00:00,290.0,2523.0,,0.0,33.0,4366.0,764.0,0.0,250.0,2039.0,862.0
2020-12-20 18:00:00+00:00,287.0,2547.0,,0.0,33.0,4374.0,752.0,0.0,248.0,2026.0,909.0
2020-12-20 19:00:00+00:00,291.0,2498.0,,0.0,32.0,4381.0,691.0,0.0,246.0,2005.0,988.0
2020-12-20 20:00:00+00:00,290.0,2182.0,,0.0,29.0,4381.0,635.0,0.0,248.0,2028.0,936.0
2020-12-20 21:00:00+00:00,292.0,2069.0,,0.0,30.0,4380.0,643.0,0.0,244.0,1921.0,920.0
2020-12-20 22:00:00+00:00,290.0,1991.0,,0.0,30.0,4413.0,747.0,0.0,245.0,1612.0,888.0
2020-12-20 23:00:00+00:00,294.0,1647.0,,0.0,32.0,4454.0,778.0,0.0,245.0,1202.0,822.0
2020-12-21 00:00:00+00:00,301.0,1420.0,,0.0,33.0,4491.0,784.0,0.0,245.0,986.0,815.0
2020-12-21 01:00:00+00:00,297.0,1448.0,,0.0,33.0,4535.0,758.0,0.0,244.0,884.0,705.0
2020-12-21 02:00:00+00:00,287.0,1461.0,,0.0,33.0,4578.0,755.0,0.0,244.0,964.0,674.0
2020-12-21 03:00:00+00:00,291.0,1494.0,,0.0,33.0,4610.0,732.0,0.0,245.0,910.0,676.0
2020-12-21 04:00:00+00:00,293.0,1502.0,,0.0,33.0,4649.0,763.0,0.0,242.0,1050.0,636.0
2020-12-21 05:00:00+00:00,288.0,1578.0,,0.0,33.0,4667.0,755.0,0.0,244.0,1490.0,700.0
2020-12-21 06:00:00+00:00,289.0,2026.0,,0.0,33.0,4670.0,806.0,0.0,249.0,1218.0,656.0
2020-12-21 07:00:00+00:00,297.0,2146.0,,0.0,33.0,4703.0,850.0,0.0,254.0,1605.0,751.0
2020-12-21 08:00:00+00:00,300.0,1990.0,,0.0,34.0,4739.0,811.0,41.0,260.0,2083.0,1025.0
2020-12-21 09:00:00+00:00,297.0,2089.0,,0.0,34.0,4775.0,788.0,176.0,258.0,2122.0,1309.0
2020-12-21 10:00:00+00:00,301.0,2147.0,,0.0,34.0,4784.0,808.0,184.0,253.0,2120.0,1460.0
2020-12-21 11:00:00+00:00,304.0,2164.0,,0.0,33.0,4789.0,840.0,157.0,257.0,2126.0,1543.0
2020-12-21 12:00:00+00:00,308.0,2174.0,,0.0,32.0,4789.0,844.0,106.0,259.0,2131.0,1546.0
2020-12-21 13:00:00+00:00,305.0,2138.0,,0.0,32.0,4789.0,842.0,67.0,258.0,2130.0,1536.0
2020-12-21 14:00:00+00:00,307.0,2138.0,,0.0,30.0,4791.0,851.0,25.0,256.0,2135.0,1557.0
2020-12-21 15:00:00+00:00,307.0,2131.0,,0.0,30.0,4788.0,857.0,1.0,259.0,2133.0,1561.0
2020-12-21 16:00:00+00:00,308.0,2114.0,,0.0,29.0,4797.0,840.0,0.0,260.0,2117.0,1561.0
2020-12-21 17:00:00+00:00,308.0,2060.0,,0.0,29.0,4802.0,807.0,0.0,256.0,2113.0,1526.0
2020-12-21 18:00:00+00:00,303.0,1919.0,,0.0,29.0,4799.0,745.0,0.0,260.0,2137.0,1503.0
2020-12-21 19:00:00+00:00,303.0,1441.0,,0.0,29.0,4813.0,658.0,0.0,260.0,2140.0,1500.0
2020-12-21 20:00:00+00:00,302.0,1399.0,,0.0,30.0,4818.0,613.0,0.0,258.0,2137.0,1540.0
2020-12-21 21:00:00+00:00,303.0,1441.0,,0.0,30.0,4811.0,613.0,0.0,260.0,2132.0,1523.0
2020-12-21 22:00:00+00:00,304.0,1416.0,,0.0,30.0,4794.0,655.0,0.0,259.0,2124.0,1553.0
2020-12-21 23:00:00+00:00,304.0,1242.0,,0.0,31.0,4792.0,636.0,0.0,257.0,2115.0,1605.0
2020-12-22 00:00:00+00:00,308.0,1267.0,,0.0,33.0,4789.0,627.0,0.0,259.0,2108.0,1645.0
2020-12-22 01:00:00+00:00,310.0,1349.0,,0.0,34.0,4784.0,634.0,0.0,261.0,2106.0,1668.0
2020-12-22 02:00:00+00:00,302.0,1288.0,,0.0,34.0,4793.0,613.0,0.0,259.0,2071.0,1524.0
2020-12-22 03:00:00+00:00,303.0,1288.0,,0.0,34.0,4846.0,611.0,0.0,259.0,2054.0,1619.0
2020-12-22 04:00:00+00:00,291.0,1273.0,,0.0,34.0,4881.0,622.0,0.0,256.0,2056.0,1621.0
2020-12-22 05:00:00+00:00,298.0,1352.0,,0.0,33.0,4895.0,625.0,0.0,256.0,2075.0,1558.0
2020-12-22 06:00:00+00:00,300.0,1551.0,,0.0,33.0,4907.0,661.0,0.0,261.0,2045.0,1420.0
2020-12-22 07:00:00+00:00,300.0,2076.0,,0.0,33.0,4916.0,710.0,0.0,263.0,1957.0,1377.0
2020-12-22 08:00:00+00:00,300.0,2903.0,,0.0,34.0,4918.0,754.0,54.0,261.0,715.0,1248.0
2020-12-22 09:00:00+00:00,296.0,3250.0,,0.0,38.0,4921.0,812.0,205.0,253.0,137.0,1170.0
2020-12-22 10:00:00+00:00,292.0,2876.0,,0.0,40.0,4928.0,762.0,408.0,243.0,23.0,1068.0
2020-12-22 11:00:00+00:00,292.0,2863.0,,0.0,41.0,4927.0,731.0,572.0,255.0,59.0,872.0
2020-12-22 12:00:00+00:00,297.0,2971.0,,0.0,41.0,4932.0,733.0,471.0,257.0,21.0,620.0
2020-12-22 13:00:00+00:00,306.0,3198.0,,0.0,40.0,4938.0,787.0,216.0,256.0,23.0,475.0
2020-12-22 14:00:00+00:00,304.0,3381.0,,0.0,38.0,4937.0,821.0,62.0,249.0,25.0,312.0
2020-12-22 15:00:00+00:00,308.0,3589.0,,0.0,39.0,4942.0,833.0,3.0,247.0,24.0,195.0
2020-12-22 16:00:00+00:00,305.0,3792.0,,0.0,41.0,4949.0,816.0,0.0,256.0,22.0,206.0
2020-12-22 17:00:00+00:00,305.0,3708.0,,0.0,42.0,4950.0,786.0,0.0,248.0,14.0,164.0
2020-12-22 18:00:00+00:00,298.0,3750.0,,0.0,41.0,4968.0,773.0,0.0,242.0,4.0,206.0
2020-12-22 19:00:00+00:00,287.0,3344.0,,0.0,41.0,4976.0,735.0,0.0,231.0,5.0,210.0
2020-12-22 20:00:00+00:00,284.0,2887.0,,0.0,40.0,4978.0,753.0,0.0,232.0,22.0,170.0
2020-12-22 21:00:00+00:00,282.0,2707.0,,0.0,40.0,4980.0,740.0,0.0,234.0,38.0,168.0
2020-12-22 22:00:00+00:00,285.0,2189.0,,0.0,42.0,4978.0,736.0,0.0,230.0,238.0,237.0
2020-12-22 23:00:00+00:00,287.0,1745.0,,0.0,42.0,4979.0,648.0,0.0,237.0,460.0,139.0
2020-12-23 00:00:00+00:00,286.0,1673.0,,0.0,44.0,4975.0,666.0,0.0,240.0,489.0,253.0
2020-12-23 01:00:00+00:00,283.0,1696.0,,0.0,46.0,4979.0,682.0,0.0,247.0,447.0,478.0
2020-12-23 02:00:00+00:00,285.0,1702.0,,0.0,42.0,4974.0,632.0,0.0,245.0,535.0,680.0
2020-12-23 03:00:00+00:00,282.0,1673.0,,0.0,43.0,4971.0,625.0,0.0,248.0,604.0,726.0
2020-12-23 04:00:00+00:00,280.0,1753.0,,0.0,44.0,4973.0,615.0,0.0,247.0,999.0,529.0
2020-12-23 05:00:00+00:00,278.0,1782.0,,0.0,42.0,4970.0,624.0,0.0,241.0,1234.0,443.0
2020-12-23 06:00:00+00:00,276.0,2038.0,,0.0,40.0,4974.0,695.0,0.0,242.0,936.0,420.0
2020-12-23 07:00:00+00:00,274.0,2059.0,,0.0,38.0,4981.0,781.0,0.0,244.0,898.0,603.0
2020-12-23 08:00:00+00:00,279.0,2053.0,,0.0,37.0,4987.0,811.0,24.0,242.0,601.0,556.0
2020-12-23 09:00:00+00:00,276.0,1952.0,,0.0,37.0,4976.0,759.0,44.0,240.0,1344.0,647.0
2020-12-23 10:00:00+00:00,276.0,1915.0,,0.0,35.0,4977.0,700.0,63.0,235.0,1512.0,647.0
2020-12-23 11:00:00+00:00,276.0,2109.0,,0.0,33.0,4976.0,801.0,88.0,235.0,820.0,960.0
2020-12-23 12:00:00+00:00,285.0,2363.0,,0.0,34.0,4980.0,843.0,177.0,237.0,716.0,431.0
2020-12-23 13:00:00+00:00,285.0,2446.0,,0.0,33.0,4977.0,857.0,169.0,238.0,1020.0,515.0
2020-12-23 14:00:00+00:00,285.0,1805.0,,0.0,34.0,4977.0,776.0,112.0,240.0,1669.0,757.0
2020-12-23 15:00:00+00:00,283.0,1821.0,,0.0,32.0,4975.0,701.0,8.0,236.0,1700.0,1009.0
2020-12-23 16:00:00+00:00,282.0,1923.0,,0.0,28.0,4973.0,748.0,0.0,235.0,1695.0,1108.0
2020-12-23 17:00:00+00:00,283.0,1935.0,,0.0,28.0,4971.0,759.0,0.0,241.0,1394.0,1233.0
2020-12-23 18:00:00+00:00,282.0,1919.0,,0.0,26.0,4968.0,739.0,0.0,240.0,1152.0,1223.0
2020-12-23 19:00:00+00:00,274.0,1741.0,,0.0,23.0,4981.0,675.0,0.0,240.0,1799.0,1343.0
2020-12-23 20:00:00+00:00,253.0,1655.0,,0.0,22.0,4984.0,521.0,0.0,239.0,1997.0,1387.0
2020-12-23 21:00:00+00:00,174.0,1605.0,,0.0,18.0,4985.0,523.0,0.0,238.0,1739.0,1338.0
2020-12-23 22:00:00+00:00,160.0,1789.0,,0.0,16.0,4980.0,614.0,0.0,236.0,1742.0,1245.0
2020-12-23 23:00:00+00:00,158.0,1503.0,,0.0,11.0,4974.0,608.0,0.0,235.0,1351.0,1128.0
2020-12-24 00:00:00+00:00,158.0,1452.0,,0.0,10.0,4970.0,595.0,0.0,235.0,810.0,988.0
2020-12-24 01:00:00+00:00,160.0,1672.0,,0.0,9.0,4969.0,601.0,0.0,238.0,1194.0,927.0
2020-12-24 02:00:00+00:00,157.0,1725.0,,0.0,9.0,4969.0,685.0,0.0,240.0,1182.0,675.0
2020-12-24 03:00:00+00:00,162.0,1679.0,,0.0,9.0,4971.0,701.0,0.0,250.0,2000.0,681.0
2020-12-24 04:00:00+00:00,160.0,1705.0,,0.0,8.0,4971.0,614.0,0.0,251.0,2127.0,531.0
2020-12-24 05:00:00+00:00,204.0,1747.0,,0.0,8.0,4970.0,626.0,0.0,253.0,2121.0,497.0
2020-12-24 06:00:00+00:00,213.0,1628.0,,0.0,8.0,4968.0,664.0,0.0,249.0,2058.0,580.0
2020-12-24 07:00:00+00:00,178.0,1710.0,,0.0,8.0,4974.0,648.0,1.0,255.0,1650.0,812.0
2020-12-24 08:00:00+00:00,187.0,1874.0,,0.0,7.0,4975.0,716.0,45.0,260.0,2014.0,861.0
2020-12-24 09:00:00+00:00,271.0,1878.0,,0.0,6.0,4970.0,808.0,110.0,255.0,2098.0,918.0
2020-12-24 10:00:00+00:00,286.0,1902.0,,0.0,6.0,4970.0,820.0,166.0,260.0,2092.0,905.0
2020-12-24 11:00:00+00:00,286.0,1896.0,,0.0,6.0,4973.0,835.0,277.0,264.0,2122.0,746.0
2020-12-24 12:00:00+00:00,284.0,1908.0,,0.0,6.0,4977.0,840.0,330.0,257.0,2094.0,682.0
2020-12-24 13:00:00+00:00,285.0,1809.0,,0.0,6.0,4975.0,843.0,323.0,266.0,2098.0,483.0
2020-12-24 14:00:00+00:00,280.0,1827.0,,0.0,7.0,4975.0,810.0,129.0,258.0,2019.0,482.0
2020-12-24 15:00:00+00:00,280.0,1824.0,,0.0,6.0,4974.0,815.0,19.0,265.0,2088.0,511.0
2020-12-24 16:00:00+00:00,283.0,1748.0,,0.0,6.0,4975.0,778.0,0.0,266.0,2132.0,563.0
2020-12-24 17:00:00+00:00,281.0,1849.0,,0.0,6.0,4974.0,682.0,0.0,269.0,2110.0,630.0
2020-12-24 18:00:00+00:00,270.0,1864.0,,0.0,6.0,4971.0,710.0,0.0,265.0,2072.0,708.0
2020-12-24 19:00:00+00:00,279.0,1765.0,,0.0,6.0,4972.0,712.0,0.0,264.0,2124.0,620.0
2020-12-24 20:00:00+00:00,280.0,1631.0,,0.0,6.0,4975.0,599.0,0.0,268.0,2126.0,618.0
