,UTC time,carbon_intensity,solar,unknown,nat_gas,coal,wind,hydro,nuclear,biomass,oil
15457,2021-10-06 01:00:00,214.22,48,157,7641,545,4758,1142,6951,814,164
15458,2021-10-06 02:00:00,213.11,54,159,7424,546,4653,1066,6953,817,163
15459,2021-10-06 03:00:00,215.84,59,157,7700,546,4618,1169,6955,828,160
15460,2021-10-06 04:00:00,217.08,62,154,8493,549,4769,1979,6956,832,157
15461,2021-10-06 05:00:00,204.56,65,160,8332,556,5150,3014,6958,815,159
15462,2021-10-06 06:00:00,200.49,369,166,8690,581,5222,3942,6949,815,155
15463,2021-10-06 07:00:00,193.2,3312,166,8658,593,4874,2913,6934,807,160
15464,2021-10-06 08:00:00,175.73,7012,167,7984,601,5015,1499,6917,802,159
15465,2021-10-06 09:00:00,164.53,9272,163,7703,600,4917,1420,6915,791,161
15466,2021-10-06 10:00:00,158.58,9778,162,7349,597,4698,1745,6911,789,157
15467,2021-10-06 11:00:00,149.28,10004,161,6941,598,4603,2933,6922,780,159
15468,2021-10-06 12:00:00,150.84,10058,161,7028,598,4444,2851,6940,752,159
15469,2021-10-06 13:00:00,157.05,9804,161,7286,600,4450,2162,6948,754,158
15470,2021-10-06 14:00:00,159.47,9530,157,7310,597,4469,1842,6950,732,167
15471,2021-10-06 15:00:00,167.4,8515,136,7711,598,4586,1666,6951,731,171
15472,2021-10-06 16:00:00,187.45,5536,141,8827,598,4732,2390,6950,722,177
15473,2021-10-06 17:00:00,212.88,1567,137,10283,600,4974,3747,6951,743,178
15474,2021-10-06 18:00:00,208.61,494,138,10464,599,5579,5001,6952,757,178
15475,2021-10-06 19:00:00,206.62,416,139,9856,600,6025,3981,6955,764,178
15476,2021-10-06 20:00:00,208.51,340,139,9747,600,6301,3291,6956,759,179
15477,2021-10-06 21:00:00,206.24,270,137,8958,596,6411,2338,6956,756,178
15478,2021-10-06 22:00:00,200.32,211,129,8000,595,6438,1638,6958,796,170
15479,2021-10-06 23:00:00,199.26,156,131,7511,581,6197,1242,6958,806,170
15480,2021-10-07 00:00:00,204.81,28,131,7534,560,5654,1175,6956,806,170
15481,2021-10-07 01:00:00,210.63,26,127,7592,556,4927,1296,6955,794,168
15482,2021-10-07 02:00:00,221.94,26,128,8074,558,4423,1214,6957,790,170
15483,2021-10-07 03:00:00,231.53,26,128,8791,558,4262,1243,6959,773,170
15484,2021-10-07 04:00:00,234.32,26,133,9630,559,4287,1946,6958,761,169
15485,2021-10-07 05:00:00,230.78,32,131,9980,586,4341,2817,6958,776,171
15486,2021-10-07 06:00:00,237.09,302,135,10749,596,4056,3064,6960,799,174
15487,2021-10-07 07:00:00,224.32,2981,139,10724,596,3497,2944,6962,773,173
15488,2021-10-07 08:00:00,206.4,6446,140,10195,596,3099,2305,6962,754,171
15489,2021-10-07 09:00:00,192.36,8486,140,9356,595,3110,1583,6958,746,172
15490,2021-10-07 10:00:00,185.37,9140,140,8905,596,3347,1264,6955,738,173
15491,2021-10-07 11:00:00,181.07,9432,144,8522,595,3273,1213,6952,732,176
15492,2021-10-07 12:00:00,178.71,9741,141,8442,595,3309,1211,6948,733,175
15493,2021-10-07 13:00:00,174.1,9862,142,8094,596,3416,1213,6945,748,168
15494,2021-10-07 14:00:00,177.31,9772,143,8369,594,3418,1217,6943,762,174
15495,2021-10-07 15:00:00,182.27,8798,144,8708,595,3606,1546,6942,794,172
15496,2021-10-07 16:00:00,203.35,5607,146,9670,591,3883,1930,6940,775,178
15497,2021-10-07 17:00:00,219.49,1478,145,10163,595,4147,3570,6942,774,178
15498,2021-10-07 18:00:00,222.14,485,144,10465,593,4847,3745,6938,788,179
15499,2021-10-07 19:00:00,218.87,413,145,10378,589,5536,3415,6940,793,179
15500,2021-10-07 20:00:00,215.73,392,144,9668,577,5830,2522,6945,786,179
15501,2021-10-07 21:00:00,207.29,340,143,8227,575,5510,1924,6945,779,179
15502,2021-10-07 22:00:00,204.66,264,132,7689,562,5452,1474,6937,783,170
15503,2021-10-07 23:00:00,200.36,199,131,7252,560,5369,1467,6934,796,169
15504,2021-10-08 00:00:00,197.73,92,131,6877,560,5125,1540,6935,806,169
15505,2021-10-08 01:00:00,198.6,89,130,6811,561,4923,1534,6936,798,168
15506,2021-10-08 02:00:00,200.43,72,132,6739,559,4593,1555,6941,803,169
15507,2021-10-08 03:00:00,208.77,62,129,7297,559,4480,1546,6943,811,167
15508,2021-10-08 04:00:00,226.35,47,134,9062,558,4507,1928,6948,822,169
15509,2021-10-08 05:00:00,227.76,32,136,9628,558,4509,2515,6944,833,172
15510,2021-10-08 06:00:00,225.43,296,139,10136,557,4452,3317,6934,845,173
15511,2021-10-08 07:00:00,214.15,3135,140,9775,560,4109,2244,6932,858,174
15512,2021-10-08 08:00:00,189.88,7071,141,8666,561,3724,1311,6932,845,176
15513,2021-10-08 09:00:00,181.35,9339,143,8639,557,3511,1105,6930,843,174
15514,2021-10-08 10:00:00,179.99,10017,143,8502,554,3125,922,6929,843,173
15515,2021-10-08 11:00:00,186.43,10207,143,8815,554,2488,798,6934,843,177
15516,2021-10-08 12:00:00,187.47,10210,144,8794,553,2224,845,6932,839,177
15517,2021-10-08 13:00:00,184.11,10141,143,8524,552,2250,1002,6926,829,177
15518,2021-10-08 14:00:00,185.55,9720,143,8532,553,2320,1040,6928,836,177
15519,2021-10-08 15:00:00,190.36,8708,147,8699,554,2465,1213,6928,837,178
15520,2021-10-08 16:00:00,209.92,5488,145,9483,552,2517,2053,6931,835,179
15521,2021-10-08 17:00:00,233.61,1568,143,10044,552,2610,2979,6931,845,179
15522,2021-10-08 18:00:00,231.66,630,145,10599,553,3056,4283,6932,855,177
15523,2021-10-08 19:00:00,228.32,567,146,10014,554,3657,3404,6933,852,179
15524,2021-10-08 20:00:00,225.36,563,144,9467,553,3960,2742,6934,840,178
15525,2021-10-08 21:00:00,229.87,519,146,9253,552,4106,1795,6937,829,176
15526,2021-10-08 22:00:00,219.34,438,132,8202,488,4002,1555,6938,811,156
15527,2021-10-08 23:00:00,209.11,253,129,7445,354,3866,1507,6937,808,150
15528,2021-10-09 00:00:00,200.75,200,135,6987,239,3723,1586,6938,812,150
15529,2021-10-09 01:00:00,201.96,199,146,6934,240,3601,1525,6939,813,150
15530,2021-10-09 02:00:00,202.88,195,151,7053,239,3514,1721,6939,822,151
15531,2021-10-09 03:00:00,201.86,168,159,6944,239,3418,1804,6940,823,148
15532,2021-10-09 04:00:00,198.96,168,172,6901,240,3470,2069,6939,839,150
15533,2021-10-09 05:00:00,195.25,170,172,6927,240,3645,2376,6940,849,149
15534,2021-10-09 06:00:00,189.52,432,170,6877,240,3878,2537,6945,850,149
15535,2021-10-09 07:00:00,165.08,3083,173,5986,240,3835,2107,6945,847,148
15536,2021-10-09 08:00:00,148.58,6246,173,5591,244,3588,1698,6947,836,129
15537,2021-10-09 09:00:00,138.85,8351,173,5264,253,3502,1271,6947,826,128
15538,2021-10-09 10:00:00,136.42,9338,170,5281,255,3439,1134,6945,834,119
15539,2021-10-09 11:00:00,134.77,9465,171,5113,276,3418,1110,6944,843,128
15540,2021-10-09 12:00:00,134.3,9414,172,5153,277,3660,1131,6947,844,127
15541,2021-10-09 13:00:00,130.02,9271,171,4988,277,4120,1237,6944,838,118
15542,2021-10-09 14:00:00,125.24,8824,175,4706,260,4707,1143,6942,840,118
15543,2021-10-09 15:00:00,124.95,7273,173,4628,250,5476,1279,6943,845,128
15544,2021-10-09 16:00:00,136.93,3929,169,5105,244,6430,1512,6947,850,129
15545,2021-10-09 17:00:00,155.53,890,169,6201,244,7377,2228,6948,846,129
15546,2021-10-09 18:00:00,153.24,329,169,6613,244,8427,3036,6950,855,122
15547,2021-10-09 19:00:00,147.56,290,170,6215,244,9139,2414,6952,865,121
15548,2021-10-09 20:00:00,144.85,211,162,5925,245,9697,1627,6953,874,128
15549,2021-10-09 21:00:00,143.44,131,160,5729,244,9966,1098,6953,848,128
15550,2021-10-09 22:00:00,138.57,126,155,5314,244,9856,978,6952,846,123
15551,2021-10-09 23:00:00,131.82,126,146,4799,244,9721,902,6955,846,122
15552,2021-10-10 00:00:00,126.5,118,134,4388,244,9488,861,6954,851,116
15553,2021-10-10 01:00:00,124.36,37,121,4248,233,9471,772,6953,846,116
15554,2021-10-10 02:00:00,122.41,16,120,4104,218,9268,835,6954,846,119
15555,2021-10-10 03:00:00,124.3,16,119,4156,217,9001,843,6956,839,112
15556,2021-10-10 04:00:00,128.38,16,118,4392,210,8977,813,6955,849,119
15557,2021-10-10 05:00:00,129.53,20,117,4495,207,8797,1100,6955,851,120
15558,2021-10-10 06:00:00,129.72,221,122,4528,208,8603,1266,6956,851,121
15559,2021-10-10 07:00:00,118.39,2647,128,4167,224,8186,1335,6956,850,121
15560,2021-10-10 08:00:00,105.85,5975,124,3714,237,7883,918,6956,836,121
15561,2021-10-10 09:00:00,97.23,8515,123,3283,249,7123,932,6955,825,121
15562,2021-10-10 10:00:00,101.96,9064,125,3559,255,6517,990,6953,827,122
15563,2021-10-10 11:00:00,102.18,9235,123,3509,243,5966,1006,6951,815,118
15564,2021-10-10 12:00:00,101.65,9361,124,3471,244,5911,1015,6949,816,120
15565,2021-10-10 13:00:00,104.98,9049,124,3631,264,5833,1128,6947,814,121
15566,2021-10-10 14:00:00,106.65,8508,124,3450,344,5848,806,6946,824,119
15567,2021-10-10 15:00:00,113.65,7341,121,3770,393,6040,1116,6945,850,119
15568,2021-10-10 16:00:00,123.06,4361,120,4390,430,7694,1642,6945,875,120
15569,2021-10-10 17:00:00,132.08,1154,120,4701,442,8276,2451,6948,867,120
15570,2021-10-10 18:00:00,132.97,475,115,4888,531,9191,2931,6947,880,120
15571,2021-10-10 19:00:00,133.5,373,110,4956,535,9687,2579,6946,903,121
15572,2021-10-10 20:00:00,131.22,247,112,4689,508,9953,1887,6946,906,121
15573,2021-10-10 21:00:00,132.44,158,118,4673,435,9892,1256,6948,897,123
15574,2021-10-10 22:00:00,131.77,67,115,4491,399,9886,718,6951,894,141
15575,2021-10-10 23:00:00,136.75,27,113,4478,394,8937,686,6952,887,143
15576,2021-10-11 00:00:00,142.16,27,114,4729,394,8625,728,6953,880,142
15577,2021-10-11 01:00:00,140.72,27,113,4529,394,8362,696,6952,873,143
15578,2021-10-11 02:00:00,135.3,27,115,4084,394,8085,683,6951,883,143
15579,2021-10-11 03:00:00,151.34,27,113,4882,430,7583,856,6951,895,143
15580,2021-10-11 04:00:00,161.86,26,114,5509,529,7426,1331,6949,896,143
15581,2021-10-11 05:00:00,162.78,28,117,5763,558,7531,1821,6946,892,146
15582,2021-10-11 06:00:00,156.98,228,124,5637,570,7465,2550,6945,887,150
15583,2021-10-11 07:00:00,144.33,2492,125,5188,587,6998,2600,6950,885,154
15584,2021-10-11 08:00:00,133.92,5679,126,4791,581,6438,1798,6951,891,155
15585,2021-10-11 09:00:00,124.54,7961,125,4260,585,6082,1026,6952,879,154
15586,2021-10-11 10:00:00,128.37,8668,123,4621,588,5774,1037,6953,879,154
15587,2021-10-11 11:00:00,127.41,8864,123,4564,590,5642,1112,6952,879,154
15588,2021-10-11 12:00:00,129.13,8576,127,4637,589,5547,1223,6949,856,154
15589,2021-10-11 13:00:00,127.35,8535,135,4423,587,5507,1056,6946,829,155
15590,2021-10-11 14:00:00,131.77,7991,142,4605,587,5417,1082,6944,828,155
15591,2021-10-11 15:00:00,140.81,6648,147,5279,587,5426,2047,6944,797,156
15592,2021-10-11 16:00:00,155.95,4004,150,6062,587,5588,2869,6944,803,155
15593,2021-10-11 17:00:00,170.21,935,159,6677,587,6085,3686,6947,807,156
15594,2021-10-11 18:00:00,169.25,298,165,6812,586,6877,3848,6950,795,156
15595,2021-10-11 19:00:00,168.2,218,171,6736,578,7309,3462,6952,817,156
15596,2021-10-11 20:00:00,168.45,121,174,6298,578,7581,2246,6954,830,157
15597,2021-10-11 21:00:00,171.63,42,176,6050,578,7319,1516,6955,821,153
15598,2021-10-11 22:00:00,185.49,42,164,6662,551,6913,890,6955,812,137
15599,2021-10-11 23:00:00,184.56,42,161,6364,543,6604,748,6955,809,137
15600,2021-10-12 00:00:00,179.02,42,166,5909,529,6459,747,6957,805,137
15601,2021-10-12 01:00:00,183.14,40,165,6035,519,6048,830,6960,806,138
15602,2021-10-12 02:00:00,184.18,28,163,5927,532,5781,815,6962,795,135
15603,2021-10-12 03:00:00,189.45,26,158,6158,533,5552,800,6962,782,137
15604,2021-10-12 04:00:00,202.1,26,158,7296,533,5353,1355,6962,783,137
15605,2021-10-12 05:00:00,200.86,66,164,7323,535,5403,1489,6965,785,137
15606,2021-10-12 06:00:00,197.72,264,162,7165,549,5324,1593,6964,771,138
15607,2021-10-12 07:00:00,175.11,2636,164,6446,550,5290,1533,6963,773,138
15608,2021-10-12 08:00:00,161.3,5783,164,6048,550,4722,999,6962,769,138
15609,2021-10-12 09:00:00,153.56,7807,164,5947,550,4459,883,6962,769,136
15610,2021-10-12 10:00:00,146.73,9043,171,5785,577,4696,868,6960,773,136
15611,2021-10-12 11:00:00,145.99,9526,167,5881,592,4773,923,6956,799,137
15612,2021-10-12 12:00:00,146.7,9606,166,5983,587,4796,924,6953,812,137
15613,2021-10-12 13:00:00,133.92,9548,166,5000,583,5205,789,6952,811,137
15614,2021-10-12 14:00:00,132.31,8926,163,4996,521,5543,897,6952,810,132
15615,2021-10-12 15:00:00,136.22,7719,163,5243,508,6082,977,6951,820,132
15616,2021-10-12 16:00:00,154.18,4266,160,6131,505,6815,1415,6952,822,140
15617,2021-10-12 17:00:00,174.4,882,165,7240,542,7255,2702,6954,824,143
15618,2021-10-12 18:00:00,172.63,210,163,7609,546,8410,3141,6955,828,143
15619,2021-10-12 19:00:00,175.41,115,159,7509,573,8514,2504,6941,821,144
15620,2021-10-12 20:00:00,167.85,58,158,6842,584,9045,2004,6902,825,144
15621,2021-10-12 21:00:00,170.52,53,158,6636,660,9201,1279,6862,809,144
15622,2021-10-12 22:00:00,168.77,36,155,6361,686,9072,1268,6823,786,142
15623,2021-10-12 23:00:00,169.61,37,154,6237,740,8978,1222,6785,779,141
15624,2021-10-13 00:00:00,171.11,48,156,6013,809,8777,1043,6746,776,141
15625,2021-10-13 01:00:00,170.95,52,155,5747,837,8694,737,6707,764,141
15626,2021-10-13 02:00:00,174.94,52,151,6074,848,8726,822,6668,741,141
15627,2021-10-13 03:00:00,178.84,52,154,6357,846,8752,789,6638,725,144
15628,2021-10-13 04:00:00,180.36,52,155,7213,514,8747,919,6635,745,148
15629,2021-10-13 05:00:00,178.56,53,156,7627,489,8741,2008,6636,772,164
15630,2021-10-13 06:00:00,179.95,275,165,7895,510,8820,2165,6635,795,169
15631,2021-10-13 07:00:00,165.83,3123,168,7334,545,8404,1826,6628,794,170
15632,2021-10-13 08:00:00,146.51,7044,169,6311,532,7764,949,6631,791,178
15633,2021-10-13 09:00:00,134.53,9504,168,5703,522,7227,786,6632,757,176
15634,2021-10-13 10:00:00,142.86,10179,169,6394,529,6584,793,6626,752,174
15635,2021-10-13 11:00:00,142.98,10256,169,6223,526,5821,1046,6625,769,175
15636,2021-10-13 12:00:00,145.88,10092,169,6233,527,5231,1121,6625,781,174
15637,2021-10-13 13:00:00,144.08,10131,169,5918,551,4908,1145,6624,789,174
15638,2021-10-13 14:00:00,150.06,9744,172,6297,570,4854,1223,6621,787,174
15639,2021-10-13 15:00:00,152.22,8475,169,6361,570,5254,1488,6620,789,174
15640,2021-10-13 16:00:00,179.04,4900,168,7804,570,5560,1963,6620,789,173
15641,2021-10-13 17:00:00,193.78,1193,168,8514,567,5817,3684,6620,791,173
15642,2021-10-13 18:00:00,204.12,483,169,9533,637,5994,4405,6622,795,175
15643,2021-10-13 19:00:00,209.19,375,167,9324,807,6204,3735,6616,802,176
15644,2021-10-13 20:00:00,205.97,326,167,8396,921,6272,3138,6617,793,176
15645,2021-10-13 21:00:00,209.13,220,167,7836,968,6481,1851,6620,786,175
15646,2021-10-13 22:00:00,218.53,106,157,7750,1002,5833,1370,6622,766,167
15647,2021-10-13 23:00:00,226.52,44,157,7636,1002,5090,1130,6620,759,166
15648,2021-10-14 00:00:00,231.36,40,163,7396,995,4382,1054,6620,755,167
15649,2021-10-14 01:00:00,238.83,40,164,7709,940,3747,1199,6618,755,167
15650,2021-10-14 02:00:00,240.81,37,160,7868,809,3142,1470,6620,767,167
15651,2021-10-14 03:00:00,249.32,37,160,8247,809,2762,1477,6620,764,164
15652,2021-10-14 04:00:00,255.72,46,158,9380,809,2583,2228,6618,746,167
15653,2021-10-14 05:00:00,248.03,45,157,9727,816,2497,3475,6624,719,161
15654,2021-10-14 06:00:00,246.81,204,164,10703,821,2469,4590,6625,729,164
15655,2021-10-14 07:00:00,235,2479,167,10278,820,2389,3617,6625,731,174
15656,2021-10-14 08:00:00,211.69,5825,169,9093,823,2277,2424,6613,727,174
15657,2021-10-14 09:00:00,197.1,8262,169,8501,821,2213,1725,6607,744,175
15658,2021-10-14 10:00:00,197.73,9100,170,8957,820,2327,1539,6597,751,175
15659,2021-10-14 11:00:00,193.98,9213,169,8524,819,2504,1160,6593,757,173
15660,2021-10-14 12:00:00,190.67,9177,170,8289,817,2641,1204,6593,764,170
15661,2021-10-14 13:00:00,187.74,9031,173,7811,816,2735,883,6595,759,170
15662,2021-10-14 14:00:00,195.11,8272,173,8301,818,2901,989,6591,754,174
15663,2021-10-14 15:00:00,205.41,6486,174,8777,818,3025,1539,6591,750,174
15664,2021-10-14 16:00:00,227.9,3514,180,9620,818,3036,2166,6591,756,174
15665,2021-10-14 17:00:00,242.69,779,183,10524,819,3248,3629,6591,767,175
15666,2021-10-14 18:00:00,237.45,374,185,10866,820,3495,4794,6596,774,175
15667,2021-10-14 19:00:00,237.57,264,181,10682,819,3777,4350,6598,766,176
15668,2021-10-14 20:00:00,249.26,147,181,10593,820,3775,2933,6599,778,177
15669,2021-10-14 21:00:00,255.52,58,180,10082,822,3468,2109,6607,767,175
15670,2021-10-14 22:00:00,243.78,27,171,8769,820,3447,1937,6615,776,167
15671,2021-10-14 23:00:00,243.46,28,168,8326,821,3364,1558,6612,774,166
15672,2021-10-15 00:00:00,255.73,27,169,8709,822,3102,1074,6615,737,167
15673,2021-10-15 01:00:00,254.47,27,169,8560,821,2928,1216,6620,725,167
15674,2021-10-15 02:00:00,250.4,26,170,8193,821,2955,1182,6621,736,167
15675,2021-10-15 03:00:00,251.5,27,161,8292,820,2964,1151,6624,736,167
15676,2021-10-15 04:00:00,253.09,26,163,8967,821,2898,1775,6629,740,167
15677,2021-10-15 05:00:00,242.11,27,170,9785,820,2852,3887,6627,755,169
15678,2021-10-15 06:00:00,237.95,122,179,10112,818,2727,4831,6620,771,171
15679,2021-10-15 07:00:00,230.93,2245,182,10221,819,2304,4418,6616,766,171
15680,2021-10-15 08:00:00,215.86,5530,181,9762,819,1894,3460,6609,755,172
15681,2021-10-15 09:00:00,205.48,8292,174,9077,819,1589,1923,6608,754,173
15682,2021-10-15 10:00:00,208.3,9403,176,9436,817,1387,1251,6607,750,172
15683,2021-10-15 11:00:00,202.69,9857,179,9197,817,1407,1389,6610,750,171
15684,2021-10-15 12:00:00,196.99,9989,177,8686,815,1685,1092,6611,750,170
15685,2021-10-15 13:00:00,192.77,9951,181,8402,816,2031,1055,6592,770,174
15686,2021-10-15 14:00:00,194.6,9573,176,8517,815,2344,1032,6485,807,175
15687,2021-10-15 15:00:00,207.72,8155,175,9313,817,2559,1264,6366,774,172
15688,2021-10-15 16:00:00,240.02,4390,176,10828,815,2423,2260,6246,780,173
15689,2021-10-15 17:00:00,255.02,1028,177,11615,818,2525,4322,6125,792,174
15690,2021-10-15 18:00:00,259.95,369,179,11854,820,2692,4488,6052,799,174
15691,2021-10-15 19:00:00,255.43,244,179,11188,820,2794,4370,6040,786,175
15692,2021-10-15 20:00:00,268.33,145,179,11174,820,2860,2975,6034,798,173
15693,2021-10-15 21:00:00,264.83,71,177,10102,821,2974,2285,6033,793,172
15694,2021-10-15 22:00:00,258.86,28,170,9306,821,3273,1819,5999,791,157
15695,2021-10-15 23:00:00,257.51,26,166,8861,821,3249,1577,5945,797,155
15696,2021-10-16 00:00:00,263.77,26,166,8814,822,3108,1119,5945,805,155
15697,2021-10-16 01:00:00,267.09,26,164,8962,822,3045,1031,5947,800,156
15698,2021-10-16 02:00:00,268.22,26,165,8730,822,2708,1074,5949,816,155
15699,2021-10-16 03:00:00,272.66,26,165,8826,823,2439,1078,5950,821,156
15700,2021-10-16 04:00:00,277.76,26,165,9070,823,2175,1151,5950,825,156
15701,2021-10-16 05:00:00,281.65,27,169,9748,823,1861,1728,5950,825,156
15702,2021-10-16 06:00:00,283.86,188,168,10023,822,1526,1963,5951,827,156
15703,2021-10-16 07:00:00,270.67,2214,169,10297,821,1068,1991,5951,827,156
15704,2021-10-16 08:00:00,240.51,4850,168,9253,821,582,2153,5952,836,135
15705,2021-10-16 09:00:00,223.48,6533,169,8788,822,445,2285,5953,838,133
15706,2021-10-16 10:00:00,215.31,7380,169,8448,821,511,2079,5950,837,132
15707,2021-10-16 11:00:00,212.44,7606,166,8446,707,634,1764,5949,823,130
15708,2021-10-16 12:00:00,205.51,7164,166,8889,315,851,2284,5946,801,127
15709,2021-10-16 13:00:00,207.02,6171,166,8748,332,1315,2269,5945,798,120
15710,2021-10-16 14:00:00,215.33,4694,164,8596,473,1977,1974,5945,805,119
15711,2021-10-16 15:00:00,227.15,2583,167,8831,585,2458,2572,5942,817,126
15712,2021-10-16 16:00:00,248.47,932,168,9613,587,2728,2340,5938,822,122
15713,2021-10-16 17:00:00,248.35,117,167,9544,595,2861,2893,5938,827,121
15714,2021-10-16 18:00:00,254.29,37,166,10447,598,3150,2994,5937,850,121
15715,2021-10-16 19:00:00,252.89,31,168,10357,603,3265,2952,5936,852,122
15716,2021-10-16 20:00:00,251.31,23,168,9813,604,3318,2505,5934,855,122
15717,2021-10-16 21:00:00,254.52,17,165,9317,603,3409,1572,5934,861,121
15718,2021-10-16 22:00:00,241.42,17,162,8418,562,3390,1770,5937,873,121
15719,2021-10-16 23:00:00,238.67,17,163,8251,481,3514,1500,5937,876,122
15720,2021-10-17 00:00:00,233.97,16,165,7963,375,3679,1149,5936,879,121
15721,2021-10-17 01:00:00,236.09,16,166,8214,289,3699,993,5936,879,122
15722,2021-10-17 02:00:00,233.13,16,165,8185,289,3992,931,5937,878,122
15723,2021-10-17 03:00:00,238.92,16,164,8357,289,3754,828,5938,882,122
15724,2021-10-17 04:00:00,247.56,16,168,8796,289,3440,857,5937,886,121
15725,2021-10-17 05:00:00,252.6,17,166,8989,289,3021,1041,5939,886,121
15726,2021-10-17 06:00:00,258.53,62,166,9362,289,2572,1324,5941,890,122
15727,2021-10-17 07:00:00,245.32,1268,166,9168,290,2195,1651,5945,880,121
15728,2021-10-17 08:00:00,220,3766,163,8589,289,1954,1672,5946,883,122
15729,2021-10-17 09:00:00,208.25,5491,162,8474,289,1625,1808,5944,880,121
15730,2021-10-17 10:00:00,194.4,6697,160,7928,294,1536,1925,5943,878,120
15731,2021-10-17 11:00:00,201.98,6711,157,8394,316,1396,1793,5944,843,120
15732,2021-10-17 12:00:00,202.76,6571,157,8355,375,1360,1983,5943,847,119
15733,2021-10-17 13:00:00,201.09,6429,158,7816,466,1438,1711,5941,842,119
15734,2021-10-17 14:00:00,211.78,5657,155,8110,512,1455,1544,5938,842,121
15735,2021-10-17 15:00:00,223.99,4175,153,8329,514,1385,1764,5935,852,125
15736,2021-10-17 16:00:00,246.94,2030,157,9134,513,1234,2354,5934,877,123
15737,2021-10-17 17:00:00,268.39,338,158,10274,514,1238,2974,5934,881,125
15738,2021-10-17 18:00:00,270.04,39,158,11251,513,1404,3796,5933,892,127
15739,2021-10-17 19:00:00,265.54,19,154,10984,514,1524,3883,5934,891,127
15740,2021-10-17 20:00:00,263.5,17,154,10450,513,1687,3398,5938,889,122
15741,2021-10-17 21:00:00,265.61,17,153,10088,514,1901,2636,5938,880,122
15742,2021-10-17 22:00:00,271.14,17,150,9863,514,2099,1748,5938,882,137
15743,2021-10-17 23:00:00,273.63,17,151,9974,513,2127,1604,5938,878,138
15744,2021-10-18 00:00:00,273.12,17,151,9617,514,2245,1216,5937,877,138
15745,2021-10-18 01:00:00,270.05,17,153,9420,514,2341,1199,5938,880,138
15746,2021-10-18 02:00:00,270.35,17,155,9538,514,2453,1161,5941,883,138
15747,2021-10-18 03:00:00,265.34,17,158,9557,514,2642,1417,5941,883,138
15748,2021-10-18 04:00:00,268.24,25,154,10899,514,2931,2070,5942,890,143
15749,2021-10-18 05:00:00,268.24,30,153,12346,513,3026,3288,5944,855,149
15750,2021-10-18 06:00:00,260.51,140,163,12185,515,3066,3899,5945,865,167
15751,2021-10-18 07:00:00,255.55,1817,160,12140,520,2875,3109,5944,873,164
15752,2021-10-18 08:00:00,242.17,4519,164,11674,604,2754,2194,5944,873,166
15753,2021-10-18 09:00:00,234.71,6722,162,11524,657,2617,1339,5942,868,165
15754,2021-10-18 10:00:00,227.87,7983,163,11207,710,2545,1043,5940,863,165
15755,2021-10-18 11:00:00,230.67,8563,166,11536,827,2437,976,5939,855,165
15756,2021-10-18 12:00:00,228.42,8704,168,11098,879,2384,855,5936,841,168
15757,2021-10-18 13:00:00,231.39,8329,164,11288,876,2394,965,5934,825,171
15758,2021-10-18 14:00:00,232.86,7498,163,10925,892,2470,1018,5934,812,175
15759,2021-10-18 15:00:00,241.62,5645,164,10965,894,2424,1589,5934,822,174
15760,2021-10-18 16:00:00,259.11,2524,166,11371,892,2657,2449,5933,847,172
15761,2021-10-18 17:00:00,259.76,488,167,11756,892,3063,4168,5936,868,169
15762,2021-10-18 18:00:00,257.5,230,170,12156,891,3279,4845,5937,865,171
15763,2021-10-18 19:00:00,252.83,137,169,11528,893,3857,4257,5938,872,174
15764,2021-10-18 20:00:00,253.94,94,167,10900,893,4673,2645,5939,868,171
15765,2021-10-18 21:00:00,231.93,90,164,8528,900,5444,1688,5939,852,171
15766,2021-10-18 22:00:00,218.1,89,155,7675,901,5965,1593,5941,855,163
15767,2021-10-18 23:00:00,209.91,89,155,7214,901,6321,1537,5941,841,160
15768,2021-10-19 00:00:00,206.45,89,153,6838,902,6469,1234,5941,843,161
15769,2021-10-19 01:00:00,205.45,89,156,6741,903,6592,1081,5943,839,160
15770,2021-10-19 02:00:00,206.75,89,155,6871,901,6786,910,5945,834,163
15771,2021-10-19 03:00:00,209.62,89,153,7033,902,6647,950,5944,831,162
15772,2021-10-19 04:00:00,214.47,89,154,7745,902,6617,1433,5941,835,159
15773,2021-10-19 05:00:00,215,89,156,8363,903,6627,2254,5943,833,160
15774,2021-10-19 06:00:00,206.29,177,162,8158,902,6673,3040,5946,841,165
15775,2021-10-19 07:00:00,194.49,2249,156,7849,899,6597,2552,5942,832,167
15776,2021-10-19 08:00:00,176.98,5601,155,7162,885,6427,1476,5938,801,163
15777,2021-10-19 09:00:00,162.17,8193,151,6721,889,6566,1157,5936,802,164
15778,2021-10-19 10:00:00,152.54,9322,153,6321,890,7061,915,5936,806,162
15779,2021-10-19 11:00:00,145.53,9585,158,5843,890,7542,649,5936,793,163
15780,2021-10-19 12:00:00,147.12,9594,157,6199,895,7854,911,5934,794,164
15781,2021-10-19 13:00:00,139.61,9611,154,5728,895,8352,1003,5934,782,164
15782,2021-10-19 14:00:00,141.33,9181,161,5777,895,8512,865,5934,780,161
15783,2021-10-19 15:00:00,152.11,7867,165,6476,897,8689,944,5934,791,164
15784,2021-10-19 16:00:00,171.98,4077,165,7258,899,8631,1675,5936,801,168
15785,2021-10-19 17:00:00,191.9,905,166,8385,902,8658,2916,5940,807,166
15786,2021-10-19 18:00:00,188.34,422,168,8346,902,9070,3455,5941,817,167
