UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-09-05 12:00:00,760.16189,626.77945,2771.51875,10696.52632,6982.5616,148.03351,10764.00008,156.96966,2850.00007
2021-09-05 13:00:00,767.33479,662.81593,2727.80978,10858.37131,6979.19717,150.17667,10536.00004,158.55123,2828.00011
2021-09-05 14:00:00,767.45368,699.63053,2824.40559,10912.50196,6974.99823,152.09291,10022.99978,158.07759,2804.99994
2021-09-05 15:00:00,767.81296,713.60757,3096.94585,11090.96548,6961.04541,152.56194,8853.00022,157.48741,2982.00009
2021-09-05 16:00:00,764.44701,720.17503,3457.56246,11256.63368,6945.81956,152.88021,7130.99985,157.73437,3235.99994
2021-09-05 17:00:00,765.52689,713.68317,4007.79707,11548.87485,6942.51936,153.42888,3829.00002,159.30986,3661.00006
2021-09-05 18:00:00,763.38619,705.88713,4221.2015,11789.14855,6931.36102,154.51071,1065.99996,159.16568,4148.00003
2021-09-05 19:00:00,766.59315,688.20374,4234.95953,11573.47202,6929.26751,158.34153,536,156.49903,4555.99986
2021-09-05 20:00:00,761.87784,642.58587,3900.64943,11121.49882,6914.36874,159.39344,452,157.97366,4896.00025
2021-09-05 21:00:00,762.80296,629.29153,3369.20282,10583.56052,6915.15647,157.5743,359.00002,156.9152,4896.00025
2021-09-05 22:00:00,762.52231,619.8609,2918.85067,10188.24435,6899.33727,159.8331,343,156.98535,4943.99989
2021-09-05 23:00:00,760.25258,611.59156,2371.8261,9892.50043,6918.35246,158.40029,257.99999,156.96342,4957.00016
2021-09-06 00:00:00,757.18884,548.5194,1497.88564,9745.51138,6981.79174,171.75779,715.99075,156.63572,4532.96002
2021-09-06 01:00:00,766.80963,564.22737,1435.18321,9747.34447,6984.80186,167.25471,263.57628,156.88548,4543.92801
2021-09-06 02:00:00,765.9008,600.57207,1454.15861,9929.69743,6985.63765,162.3655,8.84074,157.76611,4706.53597
2021-09-06 03:00:00,757.78105,620.81173,1673.44953,10380.24026,6986.84731,159.94979,177.74457,158.40942,4806.24085
2021-09-06 04:00:00,756.31468,610.55556,1794.88653,10630.19323,6982.2477,159.27357,317.31922,157.71671,4799.86027
2021-09-06 05:00:00,761.08858,599.798,1974.46805,10997.16808,6979.26693,164.70601,708.53163,155.92995,5161.28625
2021-09-06 06:00:00,762.52957,578.79813,2258.03662,11075.88842,6977.30186,167.47475,1581.26195,157.04787,5557.39487
2021-09-06 07:00:00,762.78468,551.5612,2601.79717,11114.14937,6985.291,171.55299,3439.18807,156.91041,5388.96044
2021-09-06 08:00:00,765.5047,525.45049,2849.34145,11153.3055,6996.5948,173.1245,5882.72261,156.87378,5643.36588
2021-09-06 09:00:00,758.58697,534.63191,3209.47582,11190.03781,6993.58893,180.6319,7704.29181,157.12586,5888.16688
2021-09-06 10:00:00,760.61897,530.25802,3098.1305,11001.28506,6990.36316,184.67942,9183.88248,157.16598,6064.5255
2021-09-06 11:00:00,759.43831,539.87899,2962.00272,11098.90032,6961.48436,186.67676,10037.3439,157.69806,6341.29074
2021-09-06 12:00:00,761.00169,562.84362,2986.4048,11245.1555,6942.48831,184.5743,9727.81425,156.69127,6377.63223
2021-09-06 13:00:00,768.18431,598.46128,2981.14202,11441.71598,6939.21703,184.80474,8834.59427,158.28026,6579.44714
2021-09-06 14:00:00,768.29615,636.69767,3128.55089,11542.03174,6935.11166,184.37832,7550.18871,157.80872,6672.46168
2021-09-06 15:00:00,768.65157,651.88829,3456.29506,11786.47049,6921.40001,183.52774,6077.18999,157.22476,6885.28858
2021-09-06 16:00:00,765.27475,660.42958,3832.89703,11996.19162,6906.3745,183.31762,4806.05163,157.45922,7011.12487
2021-09-06 17:00:00,766.34487,655.51568,4374.15537,12308.78906,6903.22954,183.85797,3285.26492,159.01071,6985.40513
2021-09-06 18:00:00,764.2002,646.97654,4484.31392,12523.26917,6892.26984,184.76933,1747.4937,158.86685,7173.84921
2021-09-06 19:00:00,767.41269,628.63062,4374.71948,12211.50068,6890.30733,188.75948,727.97518,156.22269,7521.36819
2021-09-06 20:00:00,762.68412,581.60931,3875.41433,11609.23864,6875.66121,190.78495,160.17362,157.66655,7593.01649
2021-09-06 21:00:00,763.607,567.72708,3216.56309,10919.0951,6876.54507,187.53851,262.95182,156.63843,7565.84809
2021-09-06 22:00:00,763.32708,559.60464,2720.3912,10398.34363,6860.93173,191.88066,398.1905,156.71077,7358.69886
2021-09-06 23:00:00,761.0514,552.54406,2111.18449,10035.40029,6879.72235,189.0979,521.18,156.70069,7563.73359
2021-09-07 00:00:00,768.07513,548.5194,1516.43349,8979.1931,6906.44893,154.4603,682.45307,160.49144,6713.42184
2021-09-07 01:00:00,777.93913,564.22737,1550.31214,9087.68726,6909.51435,152.69549,241.43113,160.55028,6721.98988
2021-09-07 02:00:00,776.78547,600.57207,1689.3574,9371.75751,6910.39182,150.51352,0,161.54138,6787.23965
2021-09-07 03:00:00,768.43097,620.81173,2029.61692,9886.98087,6911.741,150.82487,167.78702,162.41616,6807.1966
2021-09-07 04:00:00,766.83688,610.55556,2342.55707,10170.43581,6907.36469,153.28879,344.56638,161.50861,6740.89711
2021-09-07 05:00:00,771.70654,599.798,2617.79918,10539.76719,6904.54086,159.53816,780.10277,159.14013,6800.63249
2021-09-07 06:00:00,773.25509,578.79813,2887.16814,10608.1844,6902.64981,161.22585,1673.74699,160.35303,6935.56774
2021-09-07 07:00:00,773.49141,551.5612,3154.58323,10646.74766,6910.24466,163.46295,3484.93763,159.99999,6832.32692
2021-09-07 08:00:00,776.14183,525.45049,3277.51464,10638.08535,6920.84495,161.1071,5802.57039,159.77131,6851.62382
2021-09-07 09:00:00,769.02683,534.63191,3361.39263,10607.90345,6918.12533,164.24189,7471.3497,160.13331,6957.08452
2021-09-07 10:00:00,771.25985,530.25802,3052.1581,10384.81764,6915.08501,165.12852,8792.05567,160.11049,7015.34346
2021-09-07 11:00:00,769.96824,539.87899,2695.44886,10415.15977,6887.11644,165.18027,9532.30341,160.78505,7125.56759
2021-09-07 12:00:00,771.59015,562.84362,2597.54464,10499.80026,6868.69161,162.64118,9192.86795,159.83817,7140.67138
2021-09-07 13:00:00,778.89599,598.46128,2562.95708,10635.41049,6865.59174,163.32339,8343.0559,161.34332,7167.98452
2021-09-07 14:00:00,778.91871,636.69767,2726.41266,10661.71469,6861.65991,165.62636,7161.18497,160.84798,7162.61198
2021-09-07 15:00:00,779.22536,651.88829,3094.9408,10828.60069,6848.39104,167.57278,5809.79606,160.19381,7239.45564
2021-09-07 16:00:00,775.71133,660.42958,3545.71945,10977.06177,6833.7343,170.44603,4647.43906,160.56954,7255.8448
2021-09-07 17:00:00,776.65895,655.51568,4164.0006,11209.95397,6830.87645,172.10029,3229.0306,162.39235,7287.86232
2021-09-07 18:00:00,774.46405,646.97654,4391.84357,11351.54418,6820.28126,174.04259,1767.76786,162.24483,7449.26654
2021-09-07 19:00:00,777.74677,628.63062,4377.07653,11009.62797,6818.56119,177.3864,778.40903,159.34643,7728.84225
2021-09-07 20:00:00,772.85038,581.60931,3962.11285,10422.7421,6804.37997,176.28381,208.76327,161.1381,7920.9346
2021-09-07 21:00:00,773.74527,567.72708,3331.17699,9779.71411,6805.43991,170.96657,278.95245,159.76708,8007.16153
2021-09-07 22:00:00,773.47449,559.60464,2784.13945,9318.00181,6790.20641,171.37287,388.98445,159.81457,7904.62766
2021-09-07 23:00:00,771.12378,552.54406,2146.46061,9029.10422,6808.58274,166.5367,499.68692,159.67054,7993.74148
2021-09-08 00:00:00,777.84191,548.5194,1525.83346,8169.23211,6835.74402,141.52437,709.7639,163.37727,7240.52853
2021-09-08 01:00:00,787.9241,564.22737,1579.32507,8186.8067,6838.86218,140.32043,277.82321,163.29319,7117.94622
2021-09-08 02:00:00,786.55078,600.57207,1758.44714,8397.18907,6839.77921,138.6371,40.48403,164.367,7089.4195
2021-09-08 03:00:00,777.98565,620.81173,2162.54624,8837.13608,6841.25982,139.32162,194.89432,165.415,6979.30247
2021-09-08 04:00:00,776.27701,610.55556,2549.75194,9103.89986,6837.09235,142.04277,250.34526,164.34667,6782.00086
2021-09-08 05:00:00,781.23271,599.798,2883.22185,9438.49652,6834.41569,147.73915,517.38599,161.54279,6663.96486
2021-09-08 06:00:00,782.8776,578.79813,3188.62526,9508.47336,6832.59396,148.87388,1276.94362,162.82678,6663.38007
2021-09-08 07:00:00,783.09711,551.5612,3484.74616,9560.20368,6839.81877,150.44586,3075.91871,162.31239,6357.15012
2021-09-08 08:00:00,785.68508,525.45049,3604.23438,9569.23881,6849.75978,148.00785,5578.22928,161.93997,6270.18729
2021-09-08 09:00:00,778.39307,534.63191,3645.17891,9570.5773,6847.30771,149.86861,7567.01035,162.38424,6264.12285
2021-09-08 10:00:00,780.80644,530.25802,3257.01468,9378.58353,6844.44135,150.34172,9235.38061,162.31431,6223.07873
2021-09-08 11:00:00,779.41521,539.87899,2816.03497,9437.43043,6817.32685,150.29254,10203.61269,163.0955,6254.37597
2021-09-08 12:00:00,781.08975,562.84362,2681.24662,9552.2934,6799.43881,147.93725,9915.30933,162.19348,6222.59121
2021-09-08 13:00:00,788.50608,598.46128,2631.72094,9719.10676,6796.49972,148.67841,8937.97842,163.63587,6235.84798
2021-09-08 14:00:00,788.44885,636.69767,2825.1215,9812.02179,6792.73037,151.38656,7490.35386,163.12272,6246.22944
2021-09-08 15:00:00,788.7118,651.88829,3254.33123,10049.53944,6779.87705,153.62381,5854.04121,162.41598,6372.24406
2021-09-08 16:00:00,785.0747,660.42958,3773.00567,10257.24481,6765.56653,156.73507,4466.92722,162.89745,6388.75886
2021-09-08 17:00:00,785.91236,655.51568,4470.51908,10523.87613,6762.97792,158.34477,2896.61559,164.92334,6540.30677
2021-09-08 18:00:00,783.6724,646.97654,4733.01481,10704.54235,6752.7247,160.36686,1386.05431,164.77309,6821.53032
2021-09-08 19:00:00,787.01809,628.63062,4718.31438,10442.14017,6751.23177,163.48951,446.72642,161.68439,7191.32052
2021-09-08 20:00:00,781.97122,581.60931,4259.48222,9932.65323,6737.48737,162.0126,0,163.73639,7494.41924
2021-09-08 21:00:00,782.841,567.72708,3552.50205,9327.58067,6738.71277,157.15634,170.32957,162.10872,7643.1978
2021-09-08 22:00:00,782.57831,559.60464,2925.48058,8874.6952,6723.8357,156.62682,373.86082,162.1376,7609.72699
2021-09-08 23:00:00,780.16035,552.54406,2203.61278,8560.62466,6741.8237,152.11968,531.18887,161.89332,7728.03918
2021-09-06 00:00:00,736.2922,514.83242,1268.83084,8408.73454,7024.37027,146.24413,199.99999,148.5262,4952.99986
2021-09-06 01:00:00,745.44609,530.08856,1195.06146,8396.65602,7027.34892,143.63453,137,149.17757,5109.00028
2021-09-06 02:00:00,745.00729,565.35994,1217.02875,8565.59035,7028.16089,140.40807,84,149.8258,5325.0001
2021-09-06 03:00:00,737.33814,585.17109,1433.73052,8958.50621,7029.29102,138.94755,57,149.98229,5562.00024
2021-09-06 04:00:00,736.11692,575.59925,1594.33682,9180.09916,7024.5655,138.4141,27,149.74143,5771.99989
2021-09-06 05:00:00,740.70681,565.1611,1815.78547,9479.75922,7021.49626,142.28429,156,149.17818,5957.00008
2021-09-06 06:00:00,741.94151,544.18851,2123.9293,9541.65592,7019.48951,143.17668,705.00002,150.09633,5538.00013
2021-09-06 07:00:00,742.23265,517.36208,2469.66739,9596.76614,7027.70152,145.42088,2561.00005,150.4123,5113.99994
2021-09-06 08:00:00,745.08644,492.3139,2703.85892,9629.54919,7039.40259,146.56242,4802.00004,150.77958,4817.00011
2021-09-06 09:00:00,738.54726,501.18847,2980.51831,9657.55509,7036.2351,152.31352,6168.00008,150.80047,5022.99974
2021-09-06 10:00:00,740.1935,496.31829,2837.89331,9491.99798,7032.90469,156.53696,6990.9998,150.97296,5333.00014
2021-09-06 11:00:00,739.22582,505.29513,2637.24789,9576.96321,7003.51208,159.14046,7281.99989,151.20541,5671.99972
2021-09-06 12:00:00,740.67669,529.37929,2585.94241,9700.63271,6984.19235,158.33285,7223.99996,150.07258,5854.00012
2021-09-06 13:00:00,747.62288,564.77774,2531.90984,9860.4769,6980.82409,160.84717,6973.99993,151.83791,6138.99989
2021-09-06 14:00:00,747.90572,603.75829,2620.28069,9937.31928,6976.62132,162.78105,6325,151.41642,6486.00009
2021-09-06 15:00:00,748.35481,619.58406,2893.8375,10151.1029,6962.65915,163.17129,5563.00014,150.98015,6784.00015
2021-09-06 16:00:00,745.2412,629.15849,3253.16796,10342.41194,6947.42522,163.29398,3867.00014,150.91748,7067.99999
2021-09-06 17:00:00,746.54665,625.07051,3784.70712,10610.98638,6944.11778,163.88446,1759.99998,151.8983,7366.99997
2021-09-06 18:00:00,744.49831,616.14246,3968.68019,10808.65034,6932.95222,164.87851,526.00001,151.76214,7666.99989
2021-09-06 19:00:00,747.57615,597.44979,3949.62327,10572.51071,6930.85317,168.93031,144,149.65272,8120.99978
2021-09-06 20:00:00,743.16947,549.69379,3545.81271,10100.80615,6915.94419,170.22518,126,150.36504,8643.00027
2021-09-06 21:00:00,744.14618,535.5039,2964.17009,9535.87678,6916.72809,168.15043,177,150.05814,9062.00022
2021-09-06 22:00:00,743.84877,528.06627,2491.96327,9116.54882,6900.90039,171.12018,126,150.18276,9256.99973
2021-09-06 23:00:00,741.7171,521.6383,1910.49893,8817.81065,6919.92451,169.59986,110,150.45439,9565.00026
2021-09-07 00:00:00,749.24793,548.5194,1306.74221,7957.46852,6946.65791,138.29296,550.33456,154.42259,8126.28894
2021-09-07 01:00:00,758.69124,564.22737,1331.69682,7955.00517,6949.69397,137.0418,190.78099,154.78195,8156.98055
2021-09-07 02:00:00,757.96108,600.57207,1458.38617,8138.93217,6950.5489,135.29741,0,155.59916,8184.41528
2021-09-07 03:00:00,750.01259,620.81173,1763.25905,8537.93002,6951.82407,135.9082,166.17969,156.1096,8197.68421
2021-09-07 04:00:00,748.63937,610.55556,2062.93427,8772.32202,6947.32824,138.53365,310.00589,155.54021,8067.38385
2021-09-07 05:00:00,753.3433,599.798,2328.57045,9070.18104,6944.42062,143.97326,659.31512,154.08736,8037.25155
2021-09-07 06:00:00,754.70592,578.79813,2581.55437,9131.33746,6942.49001,144.98155,1404.39811,155.15076,8069.52788
2021-09-07 07:00:00,754.97472,551.5612,2816.36417,9189.28704,6950.2954,146.46591,2931.44539,155.13704,7994.29674
2021-09-07 08:00:00,757.7456,525.45049,2916.02961,9209.85483,6961.27127,144.24362,4912.84135,155.21064,7925.93311
2021-09-07 09:00:00,750.97165,534.63191,2948.09148,9223.73867,6958.39853,145.94211,6362.46473,155.39963,7996.75112
2021-09-07 10:00:00,752.85709,530.25802,2662.06402,9052.39173,6955.25911,146.44768,7485.77371,155.47587,8037.20002
2021-09-07 11:00:00,751.75737,539.87899,2312.5041,9122.46684,6926.80479,146.46604,8048.59628,155.92619,8139.81147
2021-09-07 12:00:00,753.27804,562.84362,2184.25435,9236.39298,6908.07543,144.19206,7647.29778,154.88499,8207.40735
2021-09-07 13:00:00,760.37074,598.46128,2131.69304,9389.87476,6904.88369,144.92328,6791.42235,156.52211,8223.1075
2021-09-07 14:00:00,760.54764,636.69767,2238.77881,9467.81956,6900.85998,147.65415,5659.42256,156.06423,8230.23036
2021-09-07 15:00:00,760.93862,651.88829,2530.20472,9684.26736,6887.35463,149.88864,4424.90659,155.52057,8306.7243
2021-09-07 16:00:00,757.66179,660.42958,2922.66987,9878.13055,6872.50095,152.96574,3424.48408,155.67395,8400.44695
2021-09-07 17:00:00,758.82135,655.51568,3472.36947,10134.48865,6869.48955,154.55977,2273.92316,157.06969,8471.08663
2021-09-07 18:00:00,756.71328,646.97654,3725.87245,10320.24928,6858.69998,156.63997,1137.64541,156.92794,8653.43153
2021-09-07 19:00:00,759.87461,628.63062,3773.42498,10091.9163,6856.85061,159.80567,411.01714,154.42971,8990.46773
2021-09-07 20:00:00,755.26837,581.60931,3458.31133,9637.04926,6842.42142,158.39829,19.49239,155.67393,9252.49048
2021-09-07 21:00:00,756.21171,567.72708,2939.94296,9086.53037,6843.38736,153.79747,154.89823,154.84263,9403.63889
2021-09-07 22:00:00,755.92517,559.60464,2468.49886,8678.41033,6827.95097,153.16513,307.79636,154.92924,9312.77997
2021-09-07 23:00:00,753.70421,552.54406,1915.98012,8389.39843,6846.54848,148.81023,441.6674,154.99604,9334.77674
2021-09-08 00:00:00,760.8792,548.5194,1406.06774,7652.18367,6873.71699,127.97059,641.65856,158.83555,7944.38408
2021-09-08 01:00:00,770.58248,564.22737,1496.26589,7641.79776,6876.80708,127.26337,216.57618,158.97638,7754.40855
2021-09-08 02:00:00,769.59063,600.57207,1688.96474,7816.18597,6877.70284,126.00628,0,159.92004,7725.78513
2021-09-08 03:00:00,761.39131,620.81173,2062.32774,8193.55527,6879.11241,126.96117,160.93477,160.69541,7593.88209
2021-09-08 04:00:00,759.88171,610.55556,2421.1586,8414.05115,6874.83265,129.77884,348.41993,159.88013,7353.89837
2021-09-08 05:00:00,764.68798,599.798,2694.00774,8689.59902,6872.07731,134.81245,784.283,157.76147,7224.47461
2021-09-08 06:00:00,766.16547,578.79813,2911.27116,8745.27593,6870.21773,135.39235,1660.34681,158.93358,7262.10321
2021-09-08 07:00:00,766.41416,551.5612,3097.12044,8808.01708,6877.64202,136.31583,3406.92184,158.67313,6833.46929
2021-09-08 08:00:00,769.11068,525.45049,3136.37616,8830.46763,6887.93691,134.02011,5631.30967,158.52692,6783.61858
2021-09-08 09:00:00,762.12601,534.63191,3097.47945,8846.06545,6885.34107,134.70965,7225.92298,158.84172,6782.50575
2021-09-08 10:00:00,764.2262,530.25802,2745.97601,8684.53185,6882.38157,134.91669,8460.84562,158.84593,6744.34621
2021-09-08 11:00:00,763.0079,539.87899,2356.09159,8755.23935,6854.8077,134.87845,9104.89869,159.4593,6787.94197
2021-09-08 12:00:00,764.59112,562.84362,2238.68976,8864.71042,6836.63213,132.75956,8699.47963,158.48669,6740.67766
2021-09-08 13:00:00,771.81556,598.46128,2224.619,9007.80576,6833.60627,133.54083,7807.75586,160.02784,6815.38481
2021-09-08 14:00:00,771.89712,636.69767,2397.71575,9077.39803,6829.74972,136.5179,6613.38325,159.54273,6853.57446
2021-09-08 15:00:00,772.23604,651.88829,2757.37209,9282.53002,6816.67353,138.88374,5283.63479,158.91871,7049.31799
2021-09-08 16:00:00,768.8127,660.42958,3196.46315,9469.27877,6802.17714,142.04523,4177.29803,159.23377,7021.37547
2021-09-08 17:00:00,769.84131,655.51568,3773.98734,9714.70563,6799.44349,143.5084,2861.36769,160.94005,7217.0692
2021-09-08 18:00:00,767.67961,646.97654,4006.64572,9898.69085,6789.00653,145.51723,1524.24675,160.79411,7573.93672
2021-09-08 19:00:00,770.91592,628.63062,4010.7943,9693.50759,6787.39151,148.39576,640.22547,158.00489,7959.76463
2021-09-08 20:00:00,766.13043,581.60931,3646.5862,9277.48796,6773.41276,146.68365,143.19193,159.64719,8273.94366
2021-09-08 21:00:00,767.04386,567.72708,3078.283,8764.80432,6774.54926,142.48247,244.03063,158.42344,8385.95807
2021-09-08 22:00:00,766.76702,559.60464,2568.88827,8387.48309,6759.48079,141.14834,373.18049,158.48159,8296.64392
2021-09-08 23:00:00,764.46591,552.54406,1989.7112,8117.09586,6777.67763,137.17182,491.00141,158.3951,8403.67487
2021-09-09 00:00:00,771.31723,548.5194,1418.89748,7445.09254,6805.28977,121.76998,641.49496,162.13892,7314.88596
2021-09-09 01:00:00,781.2537,564.22737,1491.23591,7423.37106,6808.42962,121.11874,232.38383,162.11616,7104.3461
2021-09-09 02:00:00,780.0271,600.57207,1686.2918,7583.1581,6809.36366,119.89212,12.58733,163.15448,7082.03262
2021-09-09 03:00:00,771.60269,620.81173,2097.88364,7935.22093,6810.90084,120.85158,179.24648,164.12815,6931.55528
2021-09-09 04:00:00,769.97059,610.55556,2479.91088,8136.97303,6806.82354,123.64788,273.25201,163.12882,6699.34752
2021-09-09 05:00:00,774.86881,599.798,2797.73604,8388.6715,6804.21026,128.29162,571.07415,160.51177,6585.10513
2021-09-09 06:00:00,776.44931,578.79813,3078.53648,8438.5746,6802.41788,128.61243,1327.6589,161.76526,6643.28937
2021-09-09 07:00:00,776.67999,551.5612,3345.88373,8505.75266,6809.48446,129.30233,3029.16428,161.32012,6173.12149
2021-09-09 08:00:00,779.30974,525.45049,3440.37246,8533.67204,6819.1405,127.19146,5354.94255,161.00936,6138.94778
2021-09-09 09:00:00,772.13594,534.63191,3465.84385,8555.0864,6816.80454,127.41337,7172.83371,161.41833,6135.29198
2021-09-09 10:00:00,774.42885,530.25802,3086.85749,8405.88236,6814.01304,127.53708,8646.56176,161.36862,6085.04872
2021-09-09 11:00:00,773.10419,539.87899,2669.81952,8481.44178,6787.26561,127.52799,9423.67808,162.10405,6119.89291
2021-09-09 12:00:00,774.7436,562.84362,2551.00602,8588.77371,6769.60938,125.52706,9021.46041,161.18278,6034.8483
2021-09-09 13:00:00,782.08609,598.46128,2524.79242,8722.31209,6766.73919,126.31233,7998.76645,162.6521,6098.54577
2021-09-09 14:00:00,782.08228,636.69767,2732.46217,8782.47613,6763.03959,129.44012,6575.95744,162.1466,6125.45651
2021-09-09 15:00:00,782.37442,651.88829,3162.62692,8974.51317,6750.36578,131.91391,5021.62306,161.46241,6320.04957
2021-09-09 16:00:00,778.81955,660.42958,3669.56767,9152.78654,6736.20455,135.14287,3760.72805,161.89851,6273.37236
2021-09-09 17:00:00,779.73063,655.51568,4333.11548,9389.6953,6733.73163,136.61748,2377.19361,163.83725,6458.33202
2021-09-09 18:00:00,777.52074,646.97654,4567.31402,9575.06816,6723.62558,138.75281,1069.73537,163.68817,6815.22733
2021-09-09 19:00:00,780.8244,628.63062,4531.52183,9392.97051,6722.23047,141.66039,287.15856,160.68113,7202.07601
2021-09-09 20:00:00,775.8781,581.60931,4065.26197,9014.64673,6708.67407,139.92385,0,162.62143,7502.29884
2021-09-09 21:00:00,776.76458,567.72708,3370.58732,8539.2306,6709.97093,136.06261,134.73642,161.10389,7602.12126
2021-09-09 22:00:00,776.49652,559.60464,2763.68086,8192.3941,6695.24783,134.38503,352.28334,161.14074,7527.34115
2021-09-09 23:00:00,774.12351,552.54406,2069.54999,7939.61672,6713.06825,130.58676,512.69163,160.93949,7688.24338
2021-09-07 00:00:00,707.7944,484.86866,1279.54755,5798.62065,6982.46632,128.99387,94,162.54874,9616.00028
2021-09-07 01:00:00,716.31159,499.7229,1331.14998,5968.13504,6985.47602,128.28512,88,162.50568,9582.00027
2021-09-07 02:00:00,716.51382,534.03967,1494.26908,6395.64032,6986.31139,127.03656,77,163.55575,9467.9999
2021-09-07 03:00:00,709.45918,553.46962,1839.69917,7048.50302,6987.51935,128.03595,64,164.55402,9218.00006
2021-09-07 04:00:00,708.57228,544.50649,2195.80609,7541.05631,6982.91803,130.95615,41,163.53185,8929.99991
2021-09-07 05:00:00,712.91128,534.3524,2493.47626,8014.47592,6979.93556,136.08398,30,160.85298,8578.00005
2021-09-07 06:00:00,713.86465,513.40414,2749.11489,8115.56828,6977.97049,136.68786,684.99999,162.11655,8000.99981
2021-09-07 07:00:00,714.20493,486.94281,2970.76758,8162.029,6985.96303,137.63669,3180.00009,161.6485,7454.99979
2021-09-07 08:00:00,717.241,462.83968,3039.91253,8035.56393,6997.27322,135.19053,6074.99996,161.31734,7260.00028
2021-09-07 09:00:00,711.21815,471.44138,3000.60282,7883.5093,6994.26437,135.86559,8149.0003,161.73799,7847.99977
2021-09-07 10:00:00,712.33824,466.12974,2656.95481,7564.57296,6991.0369,135.98261,9326.99992,161.68159,8756.00013
2021-09-07 11:00:00,711.66113,474.53364,2245.24886,7469.94234,6962.15044,135.86626,9719.00019,162.43216,9293.00019
2021-09-07 12:00:00,712.95859,499.61356,2083.43564,7518.59828,6943.14886,133.70063,9779.00031,161.51726,9771.00019
2021-09-07 13:00:00,719.58221,534.81704,2023.55882,7694.73358,6939.8763,134.49162,9543.99996,162.97767,10177.00044
2021-09-07 14:00:00,720.09834,574.45945,2140.92402,7857.43477,6935.76966,137.56098,8974.99996,162.46963,10503.99968
2021-09-07 15:00:00,720.67514,590.85022,2452.67127,8201.14988,6922.05376,140.04734,7938.99988,161.77799,10075.99976
2021-09-07 16:00:00,717.92056,601.34361,2873.11473,8484.41575,6907.02484,143.35056,6025.00009,162.2291,9639.99981
2021-09-07 17:00:00,719.54686,597.99028,3450.16492,8705.63642,6903.87733,144.90669,3052.99989,164.19669,9312.00005
2021-09-07 18:00:00,717.62999,588.71629,3733.25106,8779.6421,6892.91465,147.00491,795.00002,164.04721,8934.00022
2021-09-07 19:00:00,720.52409,569.71515,3799.66979,8432.63415,6890.95001,149.93286,404.00002,161.01316,8452.99984
2021-09-07 20:00:00,716.55653,521.30579,3493.42442,7818.58522,6876.29965,148.14261,364.00001,162.99041,7980.00008
2021-09-07 21:00:00,717.60649,506.84217,2967.98035,7091.76705,6877.18137,143.77876,319.00001,161.43643,7662.00023
2021-09-07 22:00:00,717.28538,500.0136,2472.04968,6534.55193,6861.56506,142.38702,330.00001,161.47065,6582.99988
2021-09-07 23:00:00,715.35003,494.14833,1900.01931,6186.90625,6880.35908,138.23099,291.00001,161.25515,6401.00007
2021-09-08 00:00:00,723.53107,511.15342,1388.87853,6101.99817,6907.53397,122.35458,800.44718,164.91686,6288.1108
2021-09-08 01:00:00,732.39983,526.36023,1503.40785,6154.78444,6910.59854,121.71743,302.83973,164.75653,6078.33695
2021-09-08 02:00:00,732.24809,561.51439,1719.86386,6421.79444,6911.47559,120.50665,15.59192,165.87446,6122.71206
2021-09-08 03:00:00,724.85412,581.27871,2113.75593,6873.83494,6912.82306,121.47983,183.60996,167.01489,6050.54498
2021-09-08 04:00:00,723.78264,571.7816,2488.95201,7185.41543,6908.44292,124.2872,327.95439,165.86077,5906.88651
2021-09-08 05:00:00,728.26017,561.37834,2759.71494,7498.84289,6905.61697,128.97795,753.04511,162.82461,5975.81004
2021-09-08 06:00:00,729.36888,540.40877,2958.57145,7562.38041,6903.72506,129.32346,1698.75256,164.14651,6224.91879
2021-09-08 07:00:00,729.682,513.62716,3119.35094,7628.8764,6911.32587,130.02807,3720.98315,163.54606,5778.18881
2021-09-08 08:00:00,732.6174,488.695,3131.46749,7588.16705,6921.93637,127.88426,6373.0031,163.09695,5919.2661
2021-09-08 09:00:00,726.30947,497.53607,3061.75843,7531.71406,6919.21207,128.14103,8342.08551,163.58511,6017.31793
2021-09-08 10:00:00,727.72007,492.61166,2693.86803,7321.60517,6916.1692,128.2665,9968.78443,163.49005,6068.00065
2021-09-08 11:00:00,726.88251,501.5182,2297.71743,7318.79999,6888.18744,128.25069,10967.35323,164.32812,6193.49301
2021-09-08 12:00:00,728.26471,525.72461,2184.74027,7390.33537,6869.75496,126.23707,10731.46308,163.45003,6139.58352
2021-09-08 13:00:00,735.06643,561.09912,2186.83753,7524.27595,6866.65211,127.02375,9869.62123,164.85894,6331.31806
2021-09-08 14:00:00,735.45375,600.1609,2379.23013,7616.67609,6862.71815,130.13624,8570.84424,164.3363,6420.85744
2021-09-08 15:00:00,735.96002,616.05606,2753.8558,7858.35772,6849.44248,132.5967,7030.91406,163.60152,6690.43903
2021-09-08 16:00:00,733.00718,625.74336,3199.69668,8072.34752,6834.78063,135.81692,5650.02018,164.1394,6577.66903
2021-09-08 17:00:00,734.45626,621.74556,3771.52056,8281.38818,6831.91853,137.28327,3942.82829,166.27363,6740.60008
2021-09-08 18:00:00,732.46682,612.77503,3992.95185,8411.36828,6821.31781,139.39367,2180.38066,166.12191,7103.38786
