UTC time,wind,biomass,unknown,hydro,nat_gas
2023-07-08 20:00,181.0,47.0,59.0,16993.0,26.0
2023-07-08 21:00,156.0,48.0,47.0,16166.0,40.0
2023-07-08 22:00,152.0,54.0,49.0,15694.0,40.0
2023-07-08 23:00,126.0,53.0,48.0,15245.0,28.0
2023-07-09 00:00,123.0,53.0,49.0,15595.0,26.0
2023-07-09 01:00,124.0,53.0,48.0,15321.0,40.0
2023-07-09 02:00,147.0,51.0,59.0,15135.0,40.0
2023-07-09 03:00,162.0,52.0,75.0,15041.0,40.0
2023-07-09 04:00,146.0,53.0,55.0,14783.0,40.0
2023-07-09 05:00,102.0,53.0,57.0,14758.0,40.0
2023-07-09 06:00,64.0,51.0,50.0,14695.0,26.0
2023-07-09 07:00,71.0,50.0,46.0,13998.0,34.0
2023-07-09 08:00,94.0,52.0,56.0,12693.0,40.0
2023-07-09 09:00,134.0,55.0,51.0,11123.0,40.0
2023-07-09 10:00,172.0,54.0,53.0,11101.0,40.0
2023-07-09 11:00,238.0,51.0,53.0,10510.0,40.0
2023-07-09 12:00,258.0,54.0,53.0,10626.0,40.0
2023-07-09 13:00,300.0,54.0,51.0,12524.0,40.0
2023-07-09 14:00,444.0,51.0,48.0,14263.0,28.0
2023-07-09 15:00,449.0,49.0,45.0,16161.0,40.0
2023-07-09 16:00,373.0,48.0,51.0,17007.0,40.0
2023-07-09 17:00,348.0,51.0,48.0,17880.0,41.0
2023-07-09 18:00,356.0,50.0,47.0,17843.0,42.0
2023-07-09 19:00,438.0,49.0,50.0,17454.0,41.0
2023-07-09 20:00,550.0,49.0,50.0,17052.0,41.0
2023-07-09 21:00,634.0,49.0,46.0,16474.0,41.0
2023-07-09 22:00,782.0,50.0,57.0,15580.0,42.0
2023-07-09 23:00,845.0,50.0,48.0,14628.0,41.0
2023-07-10 00:00,679.0,53.0,29.0,13953.0,41.0
2023-07-10 01:00,487.0,51.0,22.0,13904.0,40.0
2023-07-10 02:00,355.0,51.0,22.0,14026.0,42.0
2023-07-10 03:00,312.0,45.0,35.0,14765.0,41.0
2023-07-10 04:00,192.0,46.0,32.0,16095.0,41.0
2023-07-10 05:00,177.0,48.0,25.0,16968.0,41.0
2023-07-10 06:00,178.0,51.0,18.0,17673.0,42.0
2023-07-10 07:00,129.0,46.0,22.0,18034.0,26.0
2023-07-10 08:00,132.0,42.0,21.0,17924.0,40.0
2023-07-10 09:00,204.0,38.0,33.0,17276.0,41.0
2023-07-10 10:00,196.0,38.0,47.0,16835.0,40.0
2023-07-10 11:00,186.0,41.0,45.0,16697.0,40.0
2023-07-10 12:00,238.0,36.0,49.0,15995.0,40.0
2023-07-10 13:00,350.0,36.0,50.0,15328.0,40.0
2023-07-10 14:00,346.0,41.0,47.0,15792.0,40.0
2023-07-10 15:00,603.0,42.0,46.0,16145.0,31.0
2023-07-10 16:00,645.0,46.0,47.0,17230.0,40.0
2023-07-10 17:00,471.0,47.0,45.0,17464.0,40.0
2023-07-10 18:00,408.0,46.0,43.0,18060.0,40.0
2023-07-10 19:00,205.0,46.0,47.0,17813.0,40.0
2023-07-10 20:00,158.0,42.0,47.0,17172.0,40.0
2023-07-10 21:00,134.0,37.0,44.0,16617.0,40.0
2023-07-10 22:00,133.0,48.0,45.0,16148.0,37.0
2023-07-10 23:00,153.0,48.0,46.0,15484.0,37.0
2023-07-11 00:00,176.0,47.0,53.0,14925.0,40.0
2023-07-11 01:00,227.0,44.0,54.0,14300.0,40.0
2023-07-11 02:00,310.0,47.0,54.0,14019.0,35.0
2023-07-11 03:00,413.0,44.0,53.0,14410.0,32.0
2023-07-11 04:00,565.0,47.0,50.0,15264.0,30.0
2023-07-11 05:00,790.0,44.0,51.0,16198.0,38.0
2023-07-11 06:00,955.0,42.0,55.0,16706.0,37.0
2023-07-11 07:00,1180.0,40.0,56.0,16213.0,34.0
2023-07-11 08:00,1484.0,45.0,53.0,15448.0,26.0
2023-07-11 09:00,1710.0,42.0,45.0,13777.0,28.0
2023-07-11 10:00,1776.0,38.0,53.0,12301.0,36.0
2023-07-11 11:00,1716.0,37.0,50.0,10975.0,40.0
2023-07-11 12:00,1722.0,41.0,52.0,11195.0,41.0
2023-07-11 13:00,1716.0,44.0,57.0,12700.0,41.0
2023-07-11 14:00,1642.0,46.0,51.0,13882.0,33.0
2023-07-11 15:00,1784.0,49.0,51.0,15378.0,35.0
2023-07-11 16:00,2229.0,49.0,52.0,16260.0,32.0
2023-07-11 17:00,2390.0,50.0,54.0,15863.0,26.0
2023-07-11 18:00,2500.0,47.0,55.0,15776.0,35.0
2023-07-11 19:00,2376.0,49.0,54.0,15583.0,37.0
2023-07-11 20:00,2439.0,48.0,56.0,15228.0,33.0
2023-07-11 21:00,2408.0,46.0,55.0,14284.0,32.0
2023-07-11 22:00,2428.0,50.0,45.0,13866.0,35.0
2023-07-11 23:00,2390.0,50.0,44.0,13064.0,36.0
2023-07-12 00:00,2536.0,49.0,50.0,12399.0,37.0
2023-07-12 01:00,2568.0,47.0,53.0,11647.0,35.0
2023-07-12 02:00,2688.0,48.0,52.0,11474.0,31.0
2023-07-12 03:00,2752.0,51.0,49.0,11687.0,29.0
2023-07-12 04:00,2674.0,51.0,50.0,13239.0,28.0
2023-07-12 05:00,2672.0,48.0,49.0,13732.0,26.0
2023-07-12 06:00,2369.0,45.0,49.0,13828.0,26.0
2023-07-12 07:00,2145.0,45.0,48.0,14514.0,33.0
2023-07-12 08:00,1961.0,42.0,45.0,14562.0,29.0
2023-07-12 09:00,1564.0,44.0,39.0,14242.0,36.0
2023-07-12 10:00,1482.0,43.0,45.0,12309.0,31.0
2023-07-12 11:00,1420.0,46.0,42.0,9802.0,37.0
2023-07-12 12:00,1520.0,44.0,42.0,9480.0,35.0
2023-07-12 13:00,1612.0,45.0,51.0,11088.0,37.0
2023-07-12 14:00,1550.0,46.0,44.0,12750.0,36.0
2023-07-12 15:00,1646.0,47.0,46.0,13809.0,38.0
2023-07-12 16:00,1762.0,48.0,46.0,15074.0,36.0
2023-07-12 17:00,1673.0,48.0,50.0,15931.0,30.0
2023-07-12 18:00,1433.0,48.0,50.0,16417.0,39.0
2023-07-12 19:00,1447.0,50.0,47.0,16444.0,39.0
2023-07-12 20:00,1491.0,50.0,46.0,16076.0,35.0
2023-07-12 21:00,1438.0,48.0,47.0,15895.0,37.0
2023-07-12 22:00,1388.0,53.0,40.0,15299.0,39.0
2023-07-12 23:00,1312.0,55.0,40.0,15186.0,39.0
2023-07-13 00:00,1217.0,54.0,49.0,14569.0,41.0
2023-07-13 01:00,1206.0,51.0,52.0,14137.0,41.0
2023-07-13 02:00,1211.0,55.0,52.0,13637.0,36.0
2023-07-13 03:00,1235.0,57.0,46.0,14113.0,35.0
2023-07-13 04:00,1231.0,59.0,45.0,15189.0,33.0
2023-07-13 05:00,1290.0,54.0,55.0,15619.0,39.0
2023-07-13 06:00,1345.0,51.0,59.0,15337.0,40.0
2023-07-13 07:00,1528.0,49.0,57.0,14474.0,34.0
2023-07-13 08:00,1583.0,48.0,56.0,13675.0,26.0
2023-07-13 09:00,1478.0,43.0,48.0,13365.0,26.0
2023-07-13 10:00,1431.0,44.0,55.0,12829.0,33.0
2023-07-13 11:00,1227.0,44.0,56.0,12132.0,37.0
2023-07-13 12:00,1011.0,45.0,50.0,12134.0,35.0
2023-07-13 13:00,1168.0,45.0,52.0,12002.0,35.0
2023-07-13 14:00,1381.0,40.0,44.0,12870.0,32.0
2023-07-13 15:00,1467.0,41.0,44.0,14058.0,34.0
2023-07-13 16:00,1464.0,41.0,49.0,15045.0,33.0
2023-07-13 17:00,1471.0,41.0,47.0,16071.0,26.0
2023-07-13 18:00,1291.0,38.0,51.0,16934.0,35.0
2023-07-13 19:00,1075.0,41.0,52.0,17105.0,36.0
2023-07-13 20:00,1009.0,42.0,54.0,16769.0,33.0
2023-07-13 21:00,901.0,42.0,53.0,16262.0,34.0
2023-07-13 22:00,937.0,44.0,40.0,15985.0,35.0
2023-07-13 23:00,1123.0,40.0,43.0,15714.0,37.0
2023-07-14 00:00,1245.0,42.0,55.0,15095.0,39.0
2023-07-14 01:00,1334.0,38.0,54.0,14404.0,39.0
2023-07-14 02:00,1406.0,41.0,50.0,13836.0,35.0
2023-07-14 03:00,1527.0,44.0,50.0,14387.0,34.0
2023-07-14 04:00,1610.0,44.0,47.0,15805.0,32.0
2023-07-14 05:00,1678.0,43.0,49.0,16578.0,40.0
2023-07-14 06:00,1650.0,37.0,51.0,16736.0,39.0
2023-07-14 07:00,1514.0,38.0,53.0,16598.0,40.0
2023-07-14 08:00,1284.0,38.0,50.0,16228.0,27.0
2023-07-14 09:00,1060.0,39.0,42.0,15956.0,26.0
2023-07-14 10:00,985.0,43.0,45.0,16034.0,31.0
2023-07-14 11:00,1084.0,44.0,42.0,15505.0,34.0
2023-07-14 12:00,1029.0,40.0,42.0,15824.0,33.0
2023-07-14 13:00,924.0,42.0,54.0,15776.0,34.0
2023-07-14 14:00,777.0,38.0,51.0,16316.0,34.0
2023-07-14 15:00,633.0,41.0,51.0,16945.0,39.0
2023-07-14 16:00,543.0,42.0,52.0,17553.0,33.0
2023-07-14 17:00,447.0,44.0,53.0,18011.0,26.0
2023-07-14 18:00,418.0,42.0,54.0,18356.0,37.0
2023-07-14 19:00,426.0,41.0,49.0,17590.0,36.0
2023-07-14 20:00,381.0,45.0,52.0,16834.0,35.0
2023-07-14 21:00,451.0,45.0,55.0,15556.0,39.0
2023-07-14 22:00,587.0,39.0,54.0,14101.0,42.0
2023-07-14 23:00,655.0,40.0,56.0,12117.0,42.0
2023-07-15 00:00,702.0,40.0,58.0,10780.0,28.0
2023-07-15 01:00,820.0,40.0,47.0,9504.0,42.0
2023-07-15 02:00,907.0,41.0,44.0,9419.0,26.0
2023-07-15 03:00,976.0,42.0,57.0,9491.0,26.0
2023-07-15 04:00,1048.0,44.0,54.0,10404.0,29.0
2023-07-15 05:00,1268.0,42.0,54.0,11247.0,40.0
2023-07-15 06:00,1386.0,46.0,59.0,11902.0,40.0
2023-07-15 07:00,1526.0,48.0,59.0,9956.0,40.0
2023-07-15 08:00,1537.0,48.0,56.0,8718.0,40.0
2023-07-15 09:00,1562.0,48.0,58.0,8029.0,40.0
2023-07-15 10:00,1598.0,50.0,45.0,7477.0,40.0
2023-07-15 11:00,1611.0,49.0,50.0,7212.0,40.0
2023-07-15 12:00,1702.0,48.0,48.0,7060.0,36.0
2023-07-15 13:00,1809.0,47.0,49.0,7647.0,40.0
2023-07-15 14:00,2517.0,62.0,69.0,12367.0,56.0
2023-07-15 15:00,2285.0,45.0,57.0,10625.0,40.0
2023-07-15 16:00,2525.0,49.0,56.0,13118.0,26.0
2023-07-15 17:00,2464.0,51.0,54.0,14418.0,26.0
2023-07-15 18:00,2584.0,47.0,54.0,14596.0,26.0
2023-07-15 19:00,2682.0,48.0,60.0,13768.0,26.0
2023-07-15 20:00,2789.0,46.0,60.0,12587.0,26.0
2023-07-15 21:00,2966.0,45.0,42.0,11089.0,40.0
2023-07-15 22:00,3026.0,49.0,46.0,9039.0,40.0
2023-07-15 23:00,2724.0,50.0,46.0,8185.0,28.0
2023-07-16 00:00,1977.0,50.0,49.0,7413.0,26.0
2023-07-16 01:00,1991.0,51.0,48.0,7044.0,40.0
2023-07-16 02:00,1932.0,49.0,54.0,6865.0,40.0
2023-07-16 03:00,1917.0,48.0,63.0,7180.0,40.0
2023-07-16 04:00,1844.0,50.0,51.0,7003.0,40.0
2023-07-16 05:00,2245.0,50.0,52.0,6781.0,40.0
2023-07-16 06:00,2129.0,51.0,42.0,7091.0,26.0
2023-07-16 07:00,2525.0,85.0,54.0,10191.0,48.0
2023-07-16 08:00,1633.0,49.0,53.0,6550.0,40.0
2023-07-16 09:00,1478.0,48.0,48.0,6800.0,40.0
2023-07-16 10:00,1407.0,48.0,45.0,6835.0,40.0
2023-07-16 11:00,1376.0,49.0,49.0,6820.0,40.0
2023-07-16 12:00,1187.0,49.0,51.0,6594.0,40.0
2023-07-16 13:00,1696.0,51.0,47.0,8086.0,55.0
2023-07-16 14:00,1423.0,49.0,46.0,7165.0,29.0
2023-07-16 15:00,2761.0,85.0,53.0,10689.0,56.0
2023-07-16 16:00,2417.0,52.0,49.0,8707.0,44.0
2023-07-16 17:00,2379.0,52.0,45.0,9804.0,44.0
2023-07-16 18:00,2537.0,53.0,47.0,10320.0,42.0
2023-07-16 19:00,2784.0,53.0,46.0,10103.0,40.0
2023-07-16 20:00,2710.0,53.0,44.0,10117.0,40.0
2023-07-16 21:00,2611.0,52.0,51.0,10277.0,40.0
2023-07-16 22:00,2311.0,50.0,60.0,10203.0,40.0
2023-07-16 23:00,2131.0,50.0,44.0,9521.0,40.0
2023-07-17 00:00,2188.0,54.0,25.0,9343.0,39.0
2023-07-17 01:00,2283.0,52.0,24.0,9012.0,38.0
2023-07-17 02:00,2306.0,54.0,27.0,8938.0,40.0
2023-07-17 03:00,2235.0,52.0,35.0,9934.0,39.0
2023-07-17 04:00,2341.0,53.0,30.0,11399.0,37.0
2023-07-17 05:00,2378.0,52.0,24.0,11735.0,37.0
2023-07-17 06:00,2290.0,52.0,21.0,11898.0,35.0
2023-07-17 07:00,2192.0,51.0,21.0,11661.0,26.0
2023-07-17 08:00,2111.0,47.0,18.0,11058.0,40.0
2023-07-17 09:00,2233.0,46.0,26.0,9471.0,40.0
2023-07-17 10:00,1944.0,46.0,44.0,8222.0,40.0
2023-07-17 11:00,1688.0,49.0,46.0,8359.0,40.0
2023-07-17 12:00,1607.0,48.0,49.0,8109.0,40.0
2023-07-17 13:00,1604.0,48.0,50.0,9034.0,40.0
2023-07-17 14:00,1840.0,47.0,46.0,9327.0,40.0
2023-07-17 15:00,2004.0,47.0,45.0,10002.0,29.0
2023-07-17 16:00,1941.0,45.0,41.0,10834.0,40.0
2023-07-17 17:00,1877.0,46.0,42.0,11457.0,40.0
2023-07-17 18:00,1945.0,49.0,41.0,11438.0,40.0
2023-07-17 19:00,1841.0,48.0,43.0,12463.0,40.0
2023-07-17 20:00,1702.0,49.0,44.0,12471.0,40.0
2023-07-17 21:00,1870.0,47.0,40.0,12037.0,40.0
2023-07-17 22:00,1890.0,51.0,34.0,11682.0,32.0
2023-07-17 23:00,1951.0,52.0,34.0,11154.0,32.0
2023-07-18 00:00,1889.0,55.0,47.0,10940.0,32.0
2023-07-18 01:00,1980.0,55.0,49.0,11219.0,34.0
2023-07-18 02:00,2044.0,55.0,51.0,11533.0,33.0
2023-07-18 03:00,2215.0,60.0,53.0,12327.0,32.0
2023-07-18 04:00,2030.0,65.0,57.0,14121.0,29.0
2023-07-18 05:00,1942.0,60.0,66.0,14846.0,36.0
2023-07-18 06:00,1876.0,60.0,69.0,14683.0,39.0
2023-07-18 07:00,1835.0,56.0,50.0,13288.0,35.0
2023-07-18 08:00,1660.0,52.0,43.0,12495.0,26.0
2023-07-18 09:00,1606.0,48.0,38.0,12315.0,26.0
2023-07-18 10:00,1510.0,48.0,42.0,12792.0,29.0
2023-07-18 11:00,1719.0,50.0,44.0,12746.0,32.0
2023-07-18 12:00,1745.0,51.0,42.0,13230.0,31.0
2023-07-18 13:00,2020.0,51.0,53.0,13940.0,33.0
2023-07-18 14:00,2182.0,49.0,52.0,15024.0,30.0
2023-07-18 15:00,2111.0,50.0,56.0,16560.0,31.0
2023-07-18 16:00,1969.0,50.0,45.0,17358.0,31.0
2023-07-18 17:00,1922.0,52.0,45.0,17879.0,26.0
2023-07-18 18:00,1722.0,54.0,46.0,18022.0,30.0
2023-07-18 19:00,1560.0,49.0,48.0,17783.0,32.0
2023-07-18 20:00,1350.0,51.0,49.0,17487.0,30.0
2023-07-18 21:00,1204.0,49.0,50.0,16610.0,30.0
2023-07-18 22:00,1240.0,51.0,41.0,16334.0,33.0
2023-07-18 23:00,1198.0,52.0,40.0,15591.0,33.0
2023-07-19 00:00,1135.0,51.0,47.0,15593.0,34.0
2023-07-19 01:00,1175.0,46.0,52.0,15298.0,37.0
2023-07-19 02:00,1209.0,49.0,54.0,14989.0,33.0
2023-07-19 03:00,1157.0,48.0,51.0,15906.0,32.0
2023-07-19 04:00,985.0,52.0,47.0,17180.0,28.0
2023-07-19 05:00,789.0,49.0,51.0,17685.0,27.0
2023-07-19 06:00,530.0,49.0,51.0,17977.0,26.0
2023-07-19 07:00,569.0,46.0,49.0,18149.0,29.0
2023-07-19 08:00,618.0,50.0,47.0,18203.0,26.0
2023-07-19 09:00,741.0,49.0,43.0,18353.0,26.0
2023-07-19 10:00,825.0,47.0,47.0,18377.0,31.0
2023-07-19 11:00,932.0,48.0,47.0,18183.0,35.0
2023-07-19 12:00,1047.0,48.0,49.0,17152.0,34.0
2023-07-19 13:00,1115.0,47.0,54.0,17053.0,34.0
2023-07-19 14:00,1025.0,47.0,48.0,17748.0,32.0
2023-07-19 15:00,1007.0,50.0,48.0,18183.0,35.0
2023-07-19 16:00,873.0,50.0,51.0,18374.0,31.0
2023-07-19 17:00,709.0,51.0,52.0,18731.0,32.0
2023-07-19 18:00,651.0,54.0,52.0,18647.0,35.0
2023-07-19 19:00,618.0,52.0,51.0,18621.0,35.0
2023-07-19 20:00,571.0,55.0,52.0,18390.0,33.0
2023-07-19 21:00,539.0,50.0,56.0,18204.0,34.0
2023-07-19 22:00,498.0,51.0,43.0,18579.0,36.0
2023-07-19 23:00,484.0,52.0,45.0,18469.0,37.0
2023-07-20 00:00,547.0,52.0,52.0,18115.0,37.0
2023-07-20 01:00,680.0,47.0,52.0,17775.0,40.0
2023-07-20 02:00,850.0,49.0,52.0,17476.0,37.0
2023-07-20 03:00,939.0,50.0,48.0,17381.0,36.0
2023-07-20 04:00,977.0,53.0,47.0,17906.0,35.0
2023-07-20 05:00,854.0,50.0,49.0,18019.0,36.0
2023-07-20 06:00,733.0,49.0,54.0,17535.0,26.0
2023-07-20 07:00,746.0,51.0,54.0,16260.0,29.0
2023-07-20 08:00,754.0,53.0,51.0,15719.0,26.0
2023-07-20 09:00,780.0,55.0,42.0,15331.0,26.0
2023-07-20 10:00,721.0,54.0,42.0,15185.0,30.0
2023-07-20 11:00,680.0,54.0,42.0,14989.0,36.0
2023-07-20 12:00,682.0,53.0,39.0,15032.0,35.0
2023-07-20 13:00,719.0,52.0,45.0,14981.0,35.0
2023-07-20 14:00,695.0,53.0,45.0,15272.0,33.0
2023-07-20 15:00,813.0,54.0,45.0,15737.0,32.0
2023-07-20 16:00,802.0,52.0,50.0,17241.0,32.0
2023-07-20 17:00,777.0,53.0,53.0,17769.0,27.0
2023-07-20 18:00,799.0,51.0,53.0,18232.0,32.0
2023-07-20 19:00,835.0,48.0,49.0,18621.0,33.0
2023-07-20 20:00,805.0,49.0,52.0,19128.0,32.0
2023-07-20 21:00,709.0,48.0,59.0,18606.0,34.0
2023-07-20 22:00,572.0,49.0,45.0,18520.0,37.0
2023-07-20 23:00,493.0,52.0,48.0,18126.0,38.0
2023-07-21 00:00,468.0,55.0,54.0,17623.0,41.0
2023-07-21 01:00,426.0,48.0,56.0,17063.0,42.0
2023-07-21 02:00,399.0,55.0,59.0,16558.0,38.0
2023-07-21 03:00,381.0,55.0,54.0,16716.0,36.0
2023-07-21 04:00,389.0,56.0,50.0,17770.0,32.0
2023-07-21 05:00,375.0,53.0,53.0,18649.0,30.0
2023-07-21 06:00,329.0,52.0,57.0,19184.0,26.0
2023-07-21 07:00,303.0,51.0,55.0,19539.0,115.0
2023-07-21 08:00,272.0,48.0,52.0,19868.0,199.0
2023-07-21 09:00,274.0,48.0,42.0,20040.0,198.0
2023-07-21 10:00,337.0,49.0,49.0,19877.0,203.0
2023-07-21 11:00,370.0,49.0,52.0,19434.0,208.0
2023-07-21 12:00,422.0,49.0,53.0,19131.0,208.0
2023-07-21 13:00,503.0,50.0,59.0,18765.0,209.0
2023-07-21 14:00,497.0,52.0,55.0,18768.0,209.0
2023-07-21 15:00,460.0,55.0,54.0,18951.0,209.0
2023-07-21 16:00,504.0,54.0,56.0,19373.0,206.0
2023-07-21 17:00,489.0,52.0,57.0,19469.0,199.0
2023-07-21 18:00,486.0,55.0,57.0,19121.0,186.0
2023-07-21 19:00,541.0,52.0,54.0,18648.0,183.0
2023-07-21 20:00,555.0,52.0,52.0,18488.0,181.0
2023-07-21 21:00,608.0,50.0,57.0,18325.0,183.0
2023-07-21 22:00,584.0,44.0,56.0,18273.0,189.0
2023-07-21 23:00,625.0,45.0,61.0,17545.0,190.0
2023-07-22 00:00,649.0,47.0,60.0,16962.0,177.0
2023-07-22 01:00,630.0,48.0,54.0,16675.0,191.0
2023-07-22 02:00,629.0,48.0,47.0,16490.0,177.0
2023-07-22 03:00,597.0,49.0,60.0,16553.0,177.0
2023-07-22 04:00,497.0,49.0,56.0,17251.0,190.0
2023-07-22 05:00,443.0,47.0,58.0,17546.0,190.0
2023-07-22 06:00,395.0,47.0,57.0,17500.0,189.0
2023-07-22 07:00,325.0,56.0,55.0,16729.0,189.0
2023-07-22 08:00,322.0,56.0,53.0,15659.0,190.0
2023-07-22 09:00,310.0,59.0,53.0,14702.0,189.0
2023-07-22 10:00,315.0,60.0,47.0,13642.0,187.0
2023-07-22 11:00,385.0,58.0,51.0,13228.0,184.0
2023-07-22 12:00,487.0,58.0,52.0,12488.0,173.0
2023-07-22 13:00,509.0,57.0,52.0,12962.0,180.0
2023-07-22 14:00,505.0,57.0,55.0,15135.0,180.0
2023-07-22 15:00,478.0,55.0,56.0,16696.0,181.0
2023-07-22 16:00,427.0,58.0,55.0,18201.0,169.0
2023-07-22 17:00,384.0,57.0,51.0,18458.0,171.0
2023-07-22 18:00,345.0,55.0,51.0,18703.0,171.0
2023-07-22 19:00,296.0,54.0,54.0,19147.0,172.0
2023-07-22 20:00,260.0,53.0,60.0,19110.0,172.0
2023-07-22 21:00,247.0,51.0,48.0,18521.0,188.0
2023-07-22 22:00,235.0,52.0,50.0,16911.0,188.0
2023-07-22 23:00,223.0,52.0,47.0,16332.0,177.0
2023-07-23 00:00,201.0,51.0,52.0,15179.0,177.0
2023-07-23 01:00,209.0,53.0,48.0,13521.0,191.0
2023-07-23 02:00,207.0,52.0,59.0,11295.0,191.0
2023-07-23 03:00,231.0,49.0,74.0,9965.0,190.0
2023-07-23 04:00,252.0,53.0,59.0,9396.0,191.0
2023-07-23 05:00,203.0,55.0,52.0,8856.0,190.0
2023-07-23 06:00,153.0,54.0,40.0,8443.0,178.0
2023-07-23 07:00,131.0,55.0,39.0,8187.0,184.0
2023-07-23 08:00,155.0,57.0,53.0,8494.0,190.0
2023-07-23 09:00,196.0,56.0,46.0,8520.0,189.0
2023-07-23 10:00,227.0,56.0,48.0,8229.0,186.0
2023-07-23 11:00,242.0,57.0,49.0,7706.0,184.0
2023-07-23 12:00,257.0,57.0,53.0,8309.0,181.0
2023-07-23 13:00,280.0,57.0,62.0,8593.0,181.0
2023-07-23 14:00,278.0,56.0,62.0,10138.0,171.0
2023-07-23 15:00,292.0,52.0,52.0,11796.0,182.0
2023-07-23 16:00,273.0,54.0,50.0,14351.0,182.0
2023-07-23 17:00,257.0,53.0,49.0,15626.0,184.0
2023-07-23 18:00,254.0,51.0,53.0,16557.0,185.0
2023-07-23 19:00,234.0,49.0,51.0,16609.0,186.0
2023-07-23 20:00,257.0,51.0,52.0,16457.0,188.0
2023-07-23 21:00,249.0,50.0,51.0,16047.0,188.0
2023-07-23 22:00,266.0,49.0,63.0,15003.0,188.0
2023-07-23 23:00,331.0,51.0,55.0,14487.0,188.0
2023-07-24 00:00,382.0,55.0,31.0,14160.0,189.0
2023-07-24 01:00,403.0,51.0,32.0,13831.0,189.0
2023-07-24 02:00,369.0,51.0,33.0,13534.0,189.0
2023-07-24 03:00,353.0,52.0,39.0,14231.0,188.0
2023-07-24 04:00,316.0,57.0,34.0,15441.0,186.0
2023-07-24 05:00,259.0,56.0,28.0,16128.0,185.0
2023-07-24 06:00,218.0,56.0,24.0,17248.0,184.0
2023-07-24 07:00,206.0,55.0,24.0,17839.0,170.0
2023-07-24 08:00,207.0,54.0,19.0,18010.0,183.0
2023-07-24 09:00,215.0,52.0,29.0,17814.0,182.0
2023-07-24 10:00,250.0,48.0,47.0,17648.0,181.0
2023-07-24 11:00,313.0,52.0,48.0,16773.0,184.0
2023-07-24 12:00,453.0,48.0,51.0,16755.0,186.0
2023-07-24 13:00,567.0,48.0,52.0,16691.0,187.0
2023-07-24 14:00,615.0,45.0,50.0,17078.0,186.0
2023-07-24 15:00,689.0,43.0,49.0,17890.0,176.0
2023-07-24 16:00,861.0,43.0,48.0,18045.0,185.0
2023-07-24 17:00,880.0,46.0,49.0,18328.0,185.0
2023-07-24 18:00,719.0,45.0,49.0,18182.0,186.0
2023-07-24 19:00,695.0,44.0,51.0,17980.0,184.0
2023-07-24 20:00,778.0,47.0,51.0,17693.0,183.0
2023-07-24 21:00,808.0,47.0,49.0,16928.0,183.0
2023-07-24 22:00,846.0,54.0,49.0,16190.0,182.0
2023-07-24 23:00,986.0,54.0,46.0,15313.0,179.0
2023-07-25 00:00,1019.0,55.0,55.0,14800.0,179.0
2023-07-25 01:00,1078.0,51.0,57.0,14532.0,182.0
2023-07-25 02:00,1095.0,50.0,57.0,14179.0,179.0
2023-07-25 03:00,1108.0,56.0,51.0,14665.0,177.0
2023-07-25 04:00,1088.0,61.0,50.0,15225.0,173.0
2023-07-25 05:00,1077.0,55.0,51.0,16070.0,183.0
2023-07-25 06:00,1133.0,56.0,56.0,16241.0,184.0
2023-07-25 07:00,1274.0,56.0,55.0,15648.0,173.0
2023-07-25 08:00,1243.0,53.0,57.0,14766.0,172.0
2023-07-25 09:00,1227.0,49.0,39.0,14093.0,170.0
2023-07-25 10:00,1325.0,48.0,35.0,13961.0,179.0
2023-07-25 11:00,1296.0,45.0,34.0,13754.0,179.0
2023-07-25 12:00,1276.0,50.0,34.0,12750.0,178.0
2023-07-25 13:00,1432.0,44.0,33.0,12257.0,175.0
2023-07-25 14:00,1493.0,43.0,45.0,13008.0,171.0
2023-07-25 15:00,1434.0,51.0,52.0,14595.0,177.0
2023-07-25 16:00,1403.0,57.0,53.0,15554.0,175.0
2023-07-25 17:00,1306.0,57.0,54.0,16252.0,170.0
2023-07-25 18:00,1327.0,54.0,53.0,16858.0,174.0
2023-07-25 19:00,1399.0,52.0,51.0,17090.0,176.0
2023-07-25 20:00,1423.0,56.0,53.0,17030.0,177.0
2023-07-25 21:00,1483.0,59.0,54.0,16247.0,175.0
2023-07-25 22:00,1370.0,61.0,41.0,14451.0,168.0
2023-07-25 23:00,1354.0,63.0,41.0,13950.0,170.0
2023-07-26 00:00,1384.0,63.0,49.0,13543.0,181.0
2023-07-26 01:00,1482.0,60.0,50.0,13346.0,186.0
2023-07-26 02:00,1488.0,62.0,52.0,13504.0,182.0
2023-07-26 03:00,1363.0,65.0,51.0,14283.0,182.0
2023-07-26 04:00,1026.0,63.0,48.0,16089.0,180.0
2023-07-26 05:00,773.0,57.0,50.0,17574.0,175.0
2023-07-26 06:00,658.0,58.0,51.0,17353.0,172.0
2023-07-26 07:00,561.0,58.0,49.0,16644.0,173.0
2023-07-26 08:00,400.0,57.0,48.0,16339.0,169.0
2023-07-26 09:00,350.0,58.0,36.0,15754.0,168.0
2023-07-26 10:00,356.0,56.0,48.0,14967.0,173.0
2023-07-26 11:00,374.0,55.0,47.0,14686.0,178.0
2023-07-26 12:00,433.0,56.0,48.0,14029.0,178.0
2023-07-26 13:00,512.0,56.0,55.0,14105.0,178.0
2023-07-26 14:00,593.0,56.0,49.0,14276.0,175.0
2023-07-26 15:00,636.0,59.0,51.0,14815.0,177.0
2023-07-26 16:00,553.0,60.0,52.0,15659.0,174.0
2023-07-26 17:00,443.0,59.0,51.0,16396.0,180.0
