UTC time,oil,wind,biomass,hydro,nat_gas,nuclear,solar,coal
2023-04-04 01:00:00,137.0,5896.0,398.0,5181.0,1388.0,37668.0,0.0,35.0
2023-04-04 02:00:00,137.0,5671.0,396.0,5004.0,1308.0,37684.0,0.0,35.0
2023-04-04 03:00:00,136.0,5670.0,401.0,5359.0,2259.0,37419.0,0.0,35.0
2023-04-04 04:00:00,137.0,5457.0,403.0,6818.0,3579.0,37708.0,184.0,35.0
2023-04-04 05:00:00,137.0,5362.0,398.0,7533.0,3971.0,37987.0,335.0,35.0
2023-04-04 06:00:00,136.0,4754.0,398.0,7196.0,3969.0,37879.0,1665.0,33.0
2023-04-04 07:00:00,136.0,3777.0,401.0,6835.0,3463.0,37854.0,4797.0,31.0
2023-04-04 08:00:00,136.0,3430.0,418.0,6152.0,3369.0,37823.0,7881.0,32.0
2023-04-04 09:00:00,137.0,3887.0,424.0,5985.0,1660.0,36993.0,9959.0,31.0
2023-04-04 10:00:00,137.0,4323.0,418.0,6741.0,1048.0,36390.0,11182.0,31.0
2023-04-04 11:00:00,137.0,4257.0,419.0,5954.0,1006.0,36307.0,11657.0,32.0
2023-04-04 12:00:00,137.0,4205.0,420.0,5641.0,1033.0,36449.0,11573.0,33.0
2023-04-04 13:00:00,137.0,3961.0,421.0,5443.0,989.0,36286.0,10881.0,35.0
2023-04-04 14:00:00,137.0,3736.0,435.0,5387.0,1094.0,36382.0,9473.0,37.0
2023-04-04 15:00:00,137.0,3688.0,442.0,5615.0,1671.0,36307.0,7210.0,37.0
2023-04-04 16:00:00,137.0,3524.0,445.0,6668.0,2661.0,36574.0,4050.0,37.0
2023-04-04 17:00:00,137.0,3274.0,451.0,7797.0,3111.0,37142.0,1199.0,36.0
2023-04-04 18:00:00,137.0,3229.0,450.0,8209.0,3180.0,37555.0,224.0,35.0
2023-04-04 19:00:00,137.0,3712.0,450.0,7844.0,3047.0,37604.0,0.0,34.0
2023-04-04 20:00:00,137.0,3711.0,452.0,7262.0,3378.0,37557.0,0.0,32.0
2023-04-04 21:00:00,137.0,3410.0,455.0,7112.0,3658.0,37417.0,0.0,32.0
2023-04-04 22:00:00,137.0,2944.0,452.0,6409.0,3347.0,37692.0,0.0,34.0
2023-04-04 23:00:00,137.0,2504.0,453.0,5649.0,3245.0,37662.0,0.0,34.0
2023-04-05 00:00:00,137.0,2249.0,450.0,5533.0,3298.0,37727.0,0.0,34.0
2023-04-05 01:00:00,137.0,1982.0,449.0,5150.0,3472.0,37269.0,0.0,35.0
2023-04-05 02:00:00,137.0,1750.0,450.0,4869.0,3356.0,36895.0,0.0,35.0
2023-04-05 03:00:00,137.0,1678.0,449.0,6303.0,3657.0,36944.0,0.0,36.0
2023-04-05 04:00:00,526.0,1587.0,444.0,7718.0,3825.0,37379.0,172.0,36.0
2023-04-05 05:00:00,1093.0,1654.0,441.0,8726.0,4360.0,37522.0,340.0,37.0
2023-04-05 06:00:00,1127.0,1613.0,439.0,8624.0,4389.0,37497.0,1715.0,36.0
2023-04-05 07:00:00,974.0,1420.0,441.0,7523.0,3891.0,37324.0,4790.0,35.0
2023-04-05 08:00:00,479.0,1316.0,442.0,6139.0,2559.0,37319.0,7871.0,35.0
2023-04-05 09:00:00,137.0,1307.0,443.0,5576.0,1822.0,36900.0,10094.0,34.0
2023-04-05 10:00:00,136.0,1325.0,438.0,6311.0,1416.0,36231.0,11374.0,33.0
2023-04-05 11:00:00,136.0,1341.0,437.0,6252.0,1327.0,35854.0,11856.0,32.0
2023-04-05 12:00:00,136.0,1350.0,444.0,5750.0,1314.0,36026.0,11623.0,32.0
2023-04-05 13:00:00,137.0,1311.0,464.0,5723.0,1159.0,36175.0,10773.0,34.0
2023-04-05 14:00:00,137.0,1357.0,462.0,5826.0,1282.0,36182.0,9226.0,34.0
2023-04-05 15:00:00,137.0,1393.0,465.0,5991.0,1992.0,35977.0,6795.0,34.0
2023-04-05 16:00:00,137.0,1394.0,467.0,6227.0,2827.0,36264.0,3648.0,34.0
2023-04-05 17:00:00,137.0,1344.0,471.0,7512.0,3280.0,36955.0,1009.0,33.0
2023-04-05 18:00:00,137.0,1402.0,471.0,8004.0,3390.0,37067.0,216.0,33.0
2023-04-05 19:00:00,137.0,1546.0,473.0,7440.0,3348.0,36916.0,0.0,34.0
2023-04-05 20:00:00,137.0,1571.0,473.0,7367.0,2868.0,36862.0,0.0,34.0
2023-04-05 21:00:00,137.0,1606.0,478.0,6997.0,3190.0,36788.0,0.0,34.0
2023-04-05 22:00:00,137.0,1478.0,479.0,6337.0,2653.0,37067.0,0.0,25.0
2023-04-05 23:00:00,136.0,1515.0,480.0,5062.0,2436.0,36834.0,0.0,22.0
2023-04-06 00:00:00,135.0,1594.0,483.0,4733.0,2929.0,36757.0,0.0,20.0
2023-04-06 01:00:00,135.0,1636.0,478.0,4717.0,3100.0,36291.0,0.0,19.0
2023-04-06 02:00:00,135.0,1745.0,452.0,4698.0,3096.0,36355.0,0.0,18.0
2023-04-06 03:00:00,135.0,1829.0,435.0,4976.0,3191.0,36492.0,0.0,18.0
2023-04-06 04:00:00,136.0,1891.0,452.0,6214.0,3091.0,37007.0,172.0,20.0
2023-04-06 05:00:00,137.0,2190.0,454.0,6904.0,3133.0,37125.0,313.0,20.0
2023-04-06 06:00:00,137.0,2526.0,456.0,7009.0,3131.0,37123.0,1304.0,21.0
2023-04-06 07:00:00,137.0,2595.0,456.0,6554.0,3133.0,37144.0,3342.0,21.0
2023-04-06 08:00:00,137.0,2668.0,461.0,6097.0,2842.0,37004.0,5425.0,21.0
2023-04-06 09:00:00,137.0,3224.0,463.0,5536.0,2106.0,36800.0,7007.0,22.0
2023-04-06 10:00:00,137.0,3881.0,470.0,4932.0,1298.0,36855.0,8412.0,22.0
2023-04-06 11:00:00,136.0,4572.0,469.0,4696.0,529.0,36413.0,8967.0,21.0
2023-04-06 12:00:00,136.0,5357.0,468.0,5022.0,515.0,36055.0,8816.0,22.0
2023-04-06 13:00:00,136.0,5793.0,468.0,5506.0,509.0,35890.0,8482.0,23.0
2023-04-06 14:00:00,136.0,5974.0,471.0,4780.0,524.0,36344.0,7619.0,24.0
2023-04-06 15:00:00,136.0,5877.0,473.0,4887.0,1153.0,35488.0,5727.0,24.0
2023-04-06 16:00:00,137.0,5681.0,472.0,6138.0,2408.0,35287.0,3277.0,25.0
2023-04-06 17:00:00,137.0,5071.0,471.0,6962.0,2270.0,35613.0,1004.0,25.0
2023-04-06 18:00:00,137.0,4429.0,469.0,7050.0,2888.0,35648.0,235.0,26.0
2023-04-06 19:00:00,137.0,4172.0,465.0,7217.0,2867.0,35607.0,0.0,26.0
2023-04-06 20:00:00,137.0,3944.0,471.0,6613.0,3056.0,35425.0,0.0,26.0
2023-04-06 21:00:00,137.0,3471.0,473.0,6046.0,3046.0,35334.0,0.0,25.0
2023-04-06 22:00:00,137.0,2847.0,447.0,5504.0,2591.0,35859.0,0.0,26.0
2023-04-06 23:00:00,137.0,2405.0,445.0,4777.0,1223.0,35988.0,0.0,25.0
2023-04-07 00:00:00,137.0,2142.0,444.0,4059.0,1243.0,35998.0,0.0,21.0
2023-04-07 01:00:00,137.0,2094.0,446.0,3848.0,1242.0,35324.0,0.0,18.0
2023-04-07 02:00:00,137.0,2123.0,447.0,3884.0,1157.0,35422.0,0.0,18.0
2023-04-07 03:00:00,137.0,2040.0,446.0,4259.0,1287.0,35938.0,0.0,18.0
2023-04-07 04:00:00,137.0,1937.0,439.0,5298.0,2510.0,36177.0,182.0,18.0
2023-04-07 05:00:00,137.0,1766.0,441.0,6223.0,2927.0,36204.0,337.0,18.0
2023-04-07 06:00:00,137.0,1575.0,441.0,6495.0,2981.0,36006.0,1471.0,17.0
2023-04-07 07:00:00,137.0,1232.0,440.0,6226.0,2753.0,36146.0,3957.0,16.0
2023-04-07 08:00:00,137.0,1192.0,442.0,5200.0,2028.0,35889.0,6460.0,16.0
2023-04-07 09:00:00,137.0,1267.0,441.0,4448.0,1969.0,35655.0,8379.0,16.0
2023-04-07 10:00:00,136.0,1446.0,441.0,4423.0,1600.0,35864.0,9624.0,16.0
2023-04-07 11:00:00,136.0,1735.0,442.0,4180.0,1208.0,35833.0,10062.0,17.0
2023-04-07 12:00:00,136.0,2063.0,442.0,4145.0,987.0,35508.0,10255.0,21.0
2023-04-07 13:00:00,137.0,2347.0,445.0,4211.0,1097.0,35268.0,9787.0,23.0
2023-04-07 14:00:00,137.0,2245.0,447.0,4395.0,1117.0,34848.0,8775.0,23.0
2023-04-07 15:00:00,137.0,2365.0,444.0,4720.0,1210.0,34805.0,6616.0,21.0
2023-04-07 16:00:00,137.0,2391.0,446.0,5265.0,2693.0,35013.0,3706.0,20.0
2023-04-07 17:00:00,137.0,2515.0,444.0,6565.0,3215.0,34979.0,1168.0,20.0
2023-04-07 18:00:00,137.0,2592.0,443.0,6930.0,3273.0,35179.0,247.0,18.0
2023-04-07 19:00:00,137.0,2945.0,446.0,6795.0,3287.0,35110.0,0.0,18.0
2023-04-07 20:00:00,137.0,3086.0,445.0,6733.0,3197.0,35582.0,0.0,17.0
2023-04-07 21:00:00,137.0,3112.0,447.0,6371.0,3109.0,35653.0,0.0,16.0
2023-04-07 22:00:00,137.0,3238.0,448.0,5541.0,3008.0,35627.0,0.0,15.0
2023-04-07 23:00:00,137.0,3385.0,447.0,5016.0,2024.0,35483.0,0.0,14.0
2023-04-08 00:00:00,137.0,3396.0,446.0,4640.0,1549.0,35858.0,0.0,14.0
2023-04-08 01:00:00,136.0,3226.0,446.0,4373.0,1604.0,35893.0,0.0,15.0
2023-04-08 02:00:00,135.0,3047.0,445.0,4290.0,1634.0,36064.0,0.0,15.0
2023-04-08 03:00:00,135.0,3178.0,443.0,4282.0,1741.0,36125.0,0.0,15.0
2023-04-08 04:00:00,135.0,3374.0,445.0,4515.0,2510.0,36032.0,181.0,15.0
2023-04-08 05:00:00,137.0,3486.0,446.0,5069.0,2480.0,36074.0,369.0,15.0
2023-04-08 06:00:00,137.0,3097.0,450.0,6124.0,2613.0,34922.0,1827.0,15.0
2023-04-08 07:00:00,137.0,2038.0,452.0,5876.0,2902.0,34958.0,4952.0,15.0
2023-04-08 08:00:00,137.0,1693.0,452.0,5311.0,2492.0,34703.0,7971.0,15.0
2023-04-08 09:00:00,137.0,1742.0,453.0,4601.0,1361.0,33883.0,10152.0,15.0
2023-04-08 10:00:00,136.0,1928.0,452.0,4611.0,1120.0,33174.0,11170.0,15.0
2023-04-08 11:00:00,136.0,1868.0,451.0,4789.0,1026.0,33069.0,11562.0,15.0
2023-04-08 12:00:00,135.0,1702.0,455.0,4140.0,1051.0,33141.0,11364.0,15.0
2023-04-08 13:00:00,134.0,1659.0,458.0,4039.0,1085.0,32978.0,10881.0,15.0
2023-04-08 14:00:00,135.0,1695.0,459.0,4287.0,886.0,32588.0,9338.0,16.0
2023-04-08 15:00:00,135.0,1756.0,457.0,4683.0,1550.0,33504.0,7005.0,19.0
2023-04-08 16:00:00,135.0,1782.0,457.0,6283.0,2438.0,33980.0,4044.0,19.0
2023-04-08 17:00:00,135.0,1823.0,457.0,7653.0,3184.0,34271.0,1249.0,19.0
2023-04-08 18:00:00,135.0,2155.0,457.0,8217.0,3341.0,34532.0,249.0,19.0
2023-04-08 19:00:00,135.0,2942.0,454.0,7410.0,3332.0,34516.0,0.0,19.0
2023-04-08 20:00:00,135.0,3518.0,453.0,7102.0,3163.0,34430.0,0.0,19.0
2023-04-08 21:00:00,135.0,3940.0,451.0,6156.0,3033.0,34266.0,0.0,19.0
2023-04-08 22:00:00,135.0,4031.0,451.0,5853.0,3101.0,34148.0,0.0,16.0
2023-04-08 23:00:00,137.0,3792.0,454.0,5372.0,3136.0,34249.0,0.0,16.0
2023-04-09 00:00:00,135.0,3500.0,454.0,5087.0,2424.0,34421.0,0.0,16.0
2023-04-09 01:00:00,135.0,3329.0,453.0,4708.0,1922.0,34343.0,0.0,16.0
2023-04-09 02:00:00,135.0,3029.0,458.0,4394.0,1668.0,34477.0,0.0,16.0
2023-04-09 03:00:00,135.0,2925.0,453.0,4379.0,1602.0,34468.0,0.0,16.0
2023-04-09 04:00:00,135.0,2876.0,451.0,4369.0,1630.0,34556.0,180.0,16.0
2023-04-09 05:00:00,135.0,2808.0,449.0,4494.0,1622.0,34611.0,384.0,16.0
2023-04-09 06:00:00,135.0,2568.0,452.0,5107.0,1604.0,35014.0,1756.0,16.0
2023-04-09 07:00:00,135.0,1794.0,448.0,4832.0,1421.0,33370.0,4500.0,16.0
2023-04-09 08:00:00,135.0,1151.0,457.0,4769.0,1261.0,32785.0,7493.0,16.0
2023-04-09 09:00:00,135.0,996.0,451.0,3719.0,1042.0,32563.0,9859.0,16.0
2023-04-09 10:00:00,135.0,1034.0,450.0,3138.0,612.0,31574.0,11217.0,16.0
2023-04-09 11:00:00,135.0,1071.0,450.0,3192.0,603.0,29551.0,11702.0,16.0
2023-04-09 12:00:00,135.0,1090.0,449.0,3294.0,625.0,28085.0,11562.0,16.0
2023-04-09 13:00:00,135.0,1118.0,451.0,3305.0,632.0,27850.0,10870.0,16.0
2023-04-09 14:00:00,135.0,1105.0,455.0,3391.0,644.0,28131.0,9255.0,16.0
2023-04-09 15:00:00,135.0,1099.0,460.0,4116.0,661.0,29990.0,6706.0,16.0
2023-04-09 16:00:00,134.0,1092.0,462.0,4894.0,1102.0,32499.0,3598.0,16.0
2023-04-09 17:00:00,133.0,1166.0,465.0,6189.0,1516.0,32812.0,1060.0,16.0
2023-04-09 18:00:00,133.0,1514.0,474.0,6929.0,1533.0,32979.0,226.0,16.0
2023-04-09 19:00:00,133.0,2277.0,477.0,6145.0,1404.0,32830.0,0.0,16.0
2023-04-09 20:00:00,133.0,2982.0,480.0,5224.0,1489.0,33056.0,0.0,16.0
2023-04-09 21:00:00,133.0,3546.0,483.0,4700.0,1650.0,32904.0,0.0,16.0
2023-04-09 22:00:00,134.0,3898.0,487.0,4447.0,1131.0,32963.0,0.0,16.0
2023-04-09 23:00:00,135.0,3952.0,487.0,4513.0,635.0,32633.0,0.0,16.0
2023-04-10 00:00:00,192.0,3932.0,485.0,4102.0,634.0,32057.0,0.0,16.0
2023-04-10 01:00:00,330.0,3958.0,485.0,3679.0,619.0,30651.0,0.0,16.0
2023-04-10 02:00:00,332.0,3999.0,487.0,3523.0,635.0,30983.0,0.0,16.0
2023-04-10 03:00:00,332.0,4153.0,484.0,3620.0,646.0,30897.0,0.0,16.0
2023-04-10 04:00:00,331.0,4438.0,481.0,3765.0,633.0,30418.0,180.0,16.0
2023-04-10 05:00:00,201.0,4846.0,479.0,3905.0,550.0,30259.0,357.0,16.0
2023-04-10 06:00:00,135.0,4903.0,484.0,3977.0,400.0,29453.0,1431.0,16.0
2023-04-10 07:00:00,134.0,4570.0,483.0,4019.0,404.0,28704.0,3412.0,16.0
2023-04-10 08:00:00,133.0,4267.0,479.0,3795.0,403.0,27109.0,5280.0,16.0
2023-04-10 09:00:00,133.0,4740.0,468.0,3405.0,403.0,26072.0,7126.0,16.0
2023-04-10 10:00:00,133.0,5637.0,469.0,2966.0,403.0,25240.0,8027.0,16.0
2023-04-10 11:00:00,133.0,6739.0,477.0,3078.0,398.0,24466.0,8073.0,16.0
2023-04-10 12:00:00,133.0,6237.0,479.0,3398.0,402.0,24656.0,6905.0,16.0
2023-04-10 13:00:00,133.0,7166.0,482.0,2872.0,404.0,24827.0,6107.0,17.0
2023-04-10 14:00:00,133.0,9269.0,485.0,3743.0,403.0,25009.0,5184.0,17.0
2023-04-10 15:00:00,133.0,8835.0,485.0,4042.0,401.0,25934.0,3649.0,17.0
2023-04-10 16:00:00,133.0,8478.0,488.0,5882.0,423.0,29733.0,2090.0,18.0
2023-04-10 17:00:00,133.0,8767.0,486.0,5728.0,425.0,31622.0,731.0,18.0
2023-04-10 18:00:00,133.0,9090.0,488.0,5588.0,426.0,32078.0,220.0,18.0
2023-04-10 19:00:00,133.0,9001.0,487.0,5188.0,425.0,32201.0,0.0,19.0
2023-04-10 20:00:00,133.0,8915.0,479.0,4837.0,427.0,32304.0,0.0,20.0
2023-04-10 21:00:00,133.0,9273.0,468.0,4299.0,424.0,31625.0,0.0,22.0
2023-04-10 22:00:00,133.0,9503.0,478.0,3434.0,441.0,29322.0,0.0,21.0
2023-04-10 23:00:00,133.0,9579.0,476.0,3357.0,551.0,28157.0,0.0,21.0
2023-04-11 00:00:00,133.0,9345.0,475.0,3529.0,602.0,27759.0,0.0,20.0
2023-04-11 01:00:00,133.0,8760.0,474.0,3647.0,609.0,27564.0,0.0,20.0
2023-04-11 02:00:00,133.0,8161.0,477.0,3487.0,674.0,27954.0,0.0,19.0
2023-04-11 03:00:00,133.0,7253.0,473.0,4036.0,1073.0,29862.0,0.0,18.0
2023-04-11 04:00:00,135.0,6448.0,470.0,5417.0,2022.0,32080.0,181.0,19.0
2023-04-11 05:00:00,137.0,5651.0,472.0,6608.0,2500.0,33380.0,328.0,19.0
2023-04-11 06:00:00,137.0,4726.0,475.0,6364.0,3005.0,33768.0,1246.0,19.0
2023-04-11 07:00:00,137.0,4306.0,472.0,5849.0,3059.0,33729.0,2936.0,19.0
2023-04-11 08:00:00,137.0,4367.0,470.0,5395.0,2936.0,33771.0,4647.0,19.0
2023-04-11 09:00:00,137.0,4244.0,470.0,4756.0,2844.0,33658.0,5968.0,19.0
2023-04-11 10:00:00,137.0,4652.0,468.0,4001.0,2611.0,33256.0,6908.0,19.0
2023-04-11 11:00:00,137.0,4871.0,469.0,3967.0,1483.0,33349.0,7079.0,19.0
2023-04-11 12:00:00,136.0,5384.0,468.0,3844.0,1361.0,32807.0,7716.0,19.0
2023-04-11 13:00:00,135.0,5999.0,472.0,3808.0,1288.0,32422.0,7405.0,16.0
2023-04-11 14:00:00,135.0,6449.0,473.0,3749.0,1340.0,32481.0,6527.0,11.0
2023-04-11 15:00:00,135.0,6109.0,475.0,4106.0,1752.0,32812.0,4930.0,10.0
2023-04-11 16:00:00,135.0,5732.0,473.0,5550.0,2912.0,33530.0,2815.0,13.0
2023-04-11 17:00:00,792.0,5751.0,477.0,7292.0,3728.0,33587.0,942.0,14.0
2023-04-11 18:00:00,1247.0,6674.0,477.0,7198.0,3925.0,33433.0,239.0,12.0
2023-04-11 19:00:00,343.0,7479.0,478.0,5834.0,3839.0,33377.0,0.0,12.0
2023-04-11 20:00:00,137.0,8481.0,480.0,5273.0,3730.0,33576.0,0.0,12.0
2023-04-11 21:00:00,137.0,9505.0,480.0,5390.0,3751.0,33538.0,0.0,12.0
2023-04-11 22:00:00,136.0,10221.0,481.0,5035.0,2066.0,33033.0,0.0,14.0
2023-04-11 23:00:00,136.0,10520.0,485.0,4362.0,1666.0,33066.0,0.0,13.0
2023-04-12 00:00:00,136.0,10500.0,479.0,3718.0,1399.0,32745.0,0.0,12.0
2023-04-12 01:00:00,136.0,10193.0,481.0,3794.0,1261.0,32673.0,0.0,12.0
2023-04-12 02:00:00,137.0,9810.0,480.0,3699.0,1099.0,31895.0,0.0,12.0
2023-04-12 03:00:00,137.0,9424.0,479.0,3855.0,1226.0,32606.0,0.0,12.0
2023-04-12 04:00:00,137.0,8559.0,475.0,4855.0,2147.0,32578.0,182.0,12.0
2023-04-12 05:00:00,137.0,8199.0,472.0,5992.0,2888.0,32661.0,328.0,13.0
2023-04-12 06:00:00,137.0,8016.0,468.0,6004.0,3113.0,32878.0,1107.0,13.0
2023-04-12 07:00:00,137.0,7104.0,464.0,6398.0,3107.0,32863.0,2513.0,13.0
2023-04-12 08:00:00,136.0,8108.0,462.0,5538.0,2907.0,32783.0,3711.0,13.0
2023-04-12 09:00:00,137.0,8896.0,454.0,4600.0,2338.0,32839.0,4707.0,13.0
2023-04-12 10:00:00,137.0,10490.0,461.0,4092.0,1417.0,32472.0,5211.0,13.0
2023-04-12 11:00:00,136.0,11915.0,464.0,3840.0,1170.0,32031.0,5605.0,15.0
2023-04-12 12:00:00,136.0,12593.0,472.0,3743.0,1278.0,32209.0,5457.0,18.0
2023-04-12 13:00:00,136.0,13147.0,472.0,4162.0,1279.0,32186.0,5539.0,25.0
2023-04-12 14:00:00,136.0,13450.0,471.0,4200.0,1548.0,32138.0,4896.0,33.0
2023-04-12 15:00:00,137.0,13487.0,476.0,4671.0,1678.0,32642.0,3813.0,37.0
2023-04-12 16:00:00,137.0,13032.0,482.0,5775.0,2734.0,33369.0,2357.0,38.0
2023-04-12 17:00:00,137.0,13313.0,479.0,6204.0,3157.0,33640.0,997.0,38.0
2023-04-12 18:00:00,137.0,13675.0,470.0,6010.0,3119.0,33620.0,267.0,37.0
2023-04-12 19:00:00,137.0,14298.0,465.0,5445.0,2849.0,33549.0,0.0,37.0
2023-04-12 20:00:00,137.0,13989.0,454.0,4783.0,2868.0,33340.0,0.0,36.0
2023-04-12 21:00:00,137.0,14195.0,466.0,4338.0,1689.0,32912.0,0.0,36.0
2023-04-12 22:00:00,137.0,14175.0,486.0,4214.0,1283.0,32865.0,0.0,39.0
2023-04-12 23:00:00,137.0,14006.0,483.0,3949.0,1158.0,31573.0,0.0,38.0
2023-04-13 00:00:00,137.0,13436.0,482.0,3692.0,1193.0,31363.0,0.0,37.0
2023-04-13 01:00:00,137.0,12949.0,499.0,3672.0,1254.0,31486.0,0.0,36.0
2023-04-13 02:00:00,137.0,12320.0,486.0,3739.0,1299.0,32255.0,0.0,35.0
2023-04-13 03:00:00,137.0,11603.0,489.0,4114.0,1209.0,32306.0,0.0,34.0
2023-04-13 04:00:00,137.0,10862.0,502.0,4829.0,1857.0,32803.0,182.0,32.0
2023-04-13 05:00:00,137.0,9897.0,487.0,5428.0,2475.0,33244.0,397.0,32.0
2023-04-13 06:00:00,137.0,8702.0,465.0,6164.0,2894.0,33023.0,1624.0,32.0
2023-04-13 07:00:00,137.0,7948.0,463.0,5845.0,2894.0,33078.0,4026.0,31.0
2023-04-13 08:00:00,137.0,7870.0,463.0,4903.0,2854.0,33129.0,6048.0,32.0
2023-04-13 09:00:00,137.0,7411.0,461.0,4455.0,2531.0,33727.0,7270.0,32.0
2023-04-13 10:00:00,137.0,7205.0,459.0,4289.0,2318.0,33823.0,7788.0,31.0
2023-04-13 11:00:00,137.0,6754.0,459.0,4463.0,2189.0,33728.0,7604.0,30.0
2023-04-13 12:00:00,137.0,6316.0,458.0,3800.0,1981.0,33643.0,7027.0,31.0
2023-04-13 13:00:00,136.0,6539.0,457.0,3896.0,1645.0,33231.0,6746.0,33.0
2023-04-13 14:00:00,135.0,5926.0,460.0,4125.0,1545.0,33489.0,5985.0,33.0
2023-04-13 15:00:00,135.0,5870.0,463.0,4827.0,1748.0,33505.0,4520.0,33.0
2023-04-13 16:00:00,135.0,4849.0,466.0,5814.0,2052.0,33519.0,2832.0,33.0
2023-04-13 17:00:00,135.0,4110.0,465.0,7444.0,2508.0,33691.0,1066.0,33.0
2023-04-13 18:00:00,135.0,3601.0,462.0,7713.0,2942.0,33884.0,270.0,35.0
2023-04-13 19:00:00,135.0,3442.0,463.0,7128.0,2963.0,34221.0,0.0,37.0
2023-04-13 20:00:00,135.0,3280.0,470.0,6924.0,2825.0,34635.0,0.0,38.0
2023-04-13 21:00:00,135.0,3479.0,479.0,6083.0,2883.0,34643.0,0.0,39.0
2023-04-13 22:00:00,135.0,3636.0,480.0,5912.0,2881.0,34732.0,0.0,39.0
2023-04-13 23:00:00,135.0,3814.0,487.0,4982.0,2600.0,34702.0,0.0,38.0
2023-04-14 00:00:00,135.0,3904.0,490.0,4375.0,2717.0,34333.0,0.0,38.0
2023-04-14 01:00:00,135.0,4108.0,489.0,4304.0,2977.0,34214.0,0.0,37.0
2023-04-14 02:00:00,135.0,4004.0,493.0,4228.0,3207.0,34386.0,0.0,37.0
2023-04-14 03:00:00,135.0,3934.0,491.0,4536.0,3070.0,34286.0,0.0,35.0
2023-04-14 04:00:00,135.0,4120.0,483.0,5660.0,3192.0,34185.0,183.0,32.0
2023-04-14 05:00:00,135.0,4469.0,488.0,6566.0,3198.0,34701.0,407.0,29.0
2023-04-14 06:00:00,135.0,4440.0,499.0,6927.0,3217.0,35012.0,1442.0,26.0
2023-04-14 07:00:00,135.0,4240.0,512.0,7315.0,3238.0,35105.0,3123.0,24.0
2023-04-14 08:00:00,136.0,4908.0,489.0,6510.0,3169.0,35058.0,4482.0,23.0
2023-04-14 09:00:00,137.0,6768.0,478.0,5460.0,2801.0,34739.0,5667.0,22.0
2023-04-14 10:00:00,137.0,8268.0,480.0,4767.0,2332.0,34680.0,6049.0,24.0
2023-04-14 11:00:00,137.0,8709.0,495.0,4574.0,2428.0,34307.0,6178.0,25.0
2023-04-14 12:00:00,137.0,8380.0,497.0,4485.0,2967.0,34380.0,5877.0,26.0
2023-04-14 13:00:00,136.0,8426.0,506.0,4365.0,3127.0,34295.0,5531.0,29.0
2023-04-14 14:00:00,136.0,8434.0,497.0,4344.0,3256.0,34373.0,4486.0,31.0
2023-04-14 15:00:00,135.0,8070.0,507.0,4900.0,3310.0,34794.0,3131.0,33.0
2023-04-14 16:00:00,138.0,7391.0,517.0,7456.0,3083.0,34694.0,1954.0,35.0
2023-04-14 17:00:00,1116.0,6650.0,515.0,8008.0,3087.0,34811.0,754.0,37.0
2023-04-14 18:00:00,530.0,6041.0,518.0,7237.0,3279.0,34784.0,248.0,39.0
2023-04-14 19:00:00,137.0,5889.0,521.0,6989.0,3085.0,34336.0,0.0,40.0
2023-04-14 20:00:00,137.0,5776.0,528.0,6472.0,3233.0,34401.0,0.0,40.0
2023-04-14 21:00:00,137.0,5557.0,526.0,6351.0,3596.0,34410.0,0.0,41.0
2023-04-14 22:00:00,137.0,5395.0,500.0,6232.0,3416.0,34263.0,0.0,42.0
2023-04-14 23:00:00,137.0,5397.0,489.0,4930.0,3185.0,34206.0,0.0,42.0
2023-04-15 00:00:00,137.0,5364.0,491.0,4888.0,3292.0,34184.0,0.0,42.0
2023-04-15 01:00:00,137.0,5533.0,487.0,4771.0,3023.0,33907.0,0.0,42.0
2023-04-15 02:00:00,137.0,5711.0,484.0,4713.0,2851.0,33987.0,0.0,42.0
2023-04-15 03:00:00,137.0,5863.0,486.0,4869.0,2866.0,33702.0,0.0,42.0
2023-04-15 04:00:00,137.0,6128.0,477.0,5281.0,2477.0,33540.0,180.0,43.0
2023-04-15 05:00:00,137.0,6389.0,474.0,5549.0,2703.0,33193.0,386.0,44.0
2023-04-15 06:00:00,137.0,6438.0,479.0,5918.0,3092.0,32888.0,1599.0,44.0
2023-04-15 07:00:00,137.0,6243.0,478.0,5871.0,3068.0,32859.0,3853.0,44.0
2023-04-15 08:00:00,137.0,6398.0,478.0,5564.0,1914.0,32787.0,6044.0,45.0
2023-04-15 09:00:00,137.0,6636.0,471.0,5461.0,1609.0,32763.0,7585.0,45.0
2023-04-15 10:00:00,137.0,7022.0,473.0,4962.0,1720.0,32679.0,8339.0,45.0
2023-04-15 11:00:00,137.0,7430.0,471.0,4838.0,1484.0,32490.0,8801.0,44.0
2023-04-15 12:00:00,137.0,7888.0,469.0,4411.0,1368.0,32262.0,8625.0,45.0
2023-04-15 13:00:00,137.0,7896.0,475.0,4354.0,1603.0,31558.0,8012.0,45.0
2023-04-15 14:00:00,135.0,8362.0,475.0,4485.0,1421.0,30857.0,7246.0,45.0
2023-04-15 15:00:00,135.0,8626.0,474.0,4844.0,1930.0,30982.0,5769.0,45.0
2023-04-15 16:00:00,135.0,8681.0,473.0,5691.0,3343.0,31517.0,3491.0,45.0
2023-04-15 17:00:00,135.0,8404.0,471.0,6317.0,3751.0,31667.0,1319.0,45.0
2023-04-15 18:00:00,135.0,7586.0,471.0,6434.0,3808.0,32302.0,310.0,44.0
