UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown,avg_solar_production_forecast,avg_wind_production_forecast
2020-03-24 17:00:00,8.0,2657.0,1588.0,93.0,444.0,396.0,37.0,173.0,769.0
2020-03-24 18:00:00,8.0,2737.0,2743.0,13.0,311.0,396.0,36.0,44.0,665.0
2020-03-24 19:00:00,8.0,2703.0,2929.0,0.0,396.0,392.0,36.0,0.0,596.0
2020-03-24 20:00:00,9.0,2641.0,2392.0,0.0,505.0,389.0,37.0,0.0,543.0
2020-03-24 21:00:00,9.0,2625.0,2023.0,0.0,483.0,391.0,37.0,0.0,478.0
2020-03-24 22:00:00,9.0,2177.0,1878.0,0.0,409.0,395.0,36.0,0.0,407.0
2020-03-24 23:00:00,8.0,1907.0,1589.0,0.0,293.0,399.0,36.0,0.0,376.0
2020-03-25 00:00:00,8.0,1418.0,1275.0,0.0,210.0,399.0,37.0,0.0,332.0
2020-03-25 01:00:00,9.0,1406.0,842.0,0.0,205.0,393.0,36.0,0.0,301.0
2020-03-25 02:00:00,9.0,1445.0,846.0,0.0,176.0,397.0,36.0,0.0,276.0
2020-03-25 03:00:00,9.0,1452.0,894.0,0.0,164.0,393.0,35.0,0.0,262.0
2020-03-25 04:00:00,10.0,1150.0,1138.0,0.0,154.0,395.0,35.0,0.0,265.0
2020-03-25 05:00:00,9.0,1272.0,1287.0,0.0,160.0,387.0,35.0,0.0,274.0
2020-03-25 06:00:00,9.0,1535.0,1667.0,3.0,147.0,376.0,34.0,8.0,278.0
2020-03-25 07:00:00,8.0,1791.0,1751.0,69.0,138.0,379.0,36.0,124.0,250.0
2020-03-25 08:00:00,8.0,1929.0,1559.0,195.0,110.0,381.0,36.0,234.0,195.0
2020-03-25 09:00:00,8.0,1983.0,1592.0,350.0,100.0,381.0,36.0,328.0,167.0
2020-03-25 10:00:00,9.0,2009.0,1711.0,446.0,117.0,374.0,35.0,389.0,215.0
2020-03-25 11:00:00,9.0,1968.0,1923.0,419.0,178.0,379.0,36.0,422.0,319.0
2020-03-25 12:00:00,9.0,1964.0,2027.0,435.0,341.0,380.0,36.0,438.0,429.0
2020-03-25 13:00:00,8.0,2065.0,1667.0,433.0,592.0,382.0,36.0,450.0,558.0
2020-03-25 14:00:00,9.0,2200.0,1323.0,389.0,883.0,383.0,36.0,424.0,752.0
2020-03-25 15:00:00,8.0,2151.0,714.0,272.0,1430.0,379.0,36.0,355.0,989.0
2020-03-25 16:00:00,8.0,2202.0,729.0,192.0,1872.0,387.0,37.0,289.0,1208.0
2020-03-25 17:00:00,8.0,2272.0,809.0,117.0,2070.0,389.0,36.0,171.0,1424.0
2020-03-25 18:00:00,8.0,2298.0,1359.0,14.0,2230.0,382.0,36.0,46.0,1632.0
2020-03-25 19:00:00,8.0,2438.0,2160.0,0.0,2400.0,385.0,36.0,0.0,1845.0
2020-03-25 20:00:00,9.0,2349.0,2064.0,0.0,2334.0,384.0,36.0,0.0,1867.0
2020-03-25 21:00:00,9.0,2343.0,1762.0,0.0,2265.0,384.0,36.0,0.0,1769.0
2020-03-25 22:00:00,9.0,2216.0,1305.0,0.0,2096.0,383.0,36.0,0.0,1626.0
2020-03-25 23:00:00,9.0,1717.0,995.0,0.0,1925.0,380.0,36.0,0.0,1574.0
2020-03-26 00:00:00,9.0,819.0,519.0,0.0,1842.0,385.0,35.0,0.0,1487.0
2020-03-26 01:00:00,10.0,715.0,654.0,0.0,1670.0,382.0,35.0,0.0,1396.0
2020-03-26 02:00:00,9.0,677.0,626.0,0.0,1595.0,382.0,36.0,0.0,1331.0
2020-03-26 03:00:00,8.0,662.0,654.0,0.0,1730.0,382.0,36.0,0.0,1284.0
2020-03-26 04:00:00,9.0,655.0,557.0,0.0,1859.0,382.0,36.0,0.0,1238.0
2020-03-26 05:00:00,8.0,671.0,544.0,0.0,2001.0,381.0,36.0,0.0,1210.0
2020-03-26 06:00:00,8.0,785.0,554.0,4.0,2148.0,379.0,35.0,11.0,1193.0
2020-03-26 07:00:00,8.0,936.0,833.0,97.0,2010.0,381.0,35.0,127.0,1068.0
2020-03-26 08:00:00,8.0,957.0,864.0,250.0,1716.0,382.0,36.0,245.0,861.0
2020-03-26 09:00:00,9.0,842.0,794.0,400.0,1510.0,381.0,36.0,356.0,739.0
2020-03-26 10:00:00,9.0,842.0,734.0,508.0,1431.0,377.0,35.0,423.0,745.0
2020-03-26 11:00:00,8.0,894.0,678.0,545.0,1405.0,379.0,35.0,469.0,787.0
2020-03-26 12:00:00,8.0,830.0,628.0,558.0,1584.0,382.0,35.0,479.0,866.0
2020-03-26 13:00:00,8.0,848.0,319.0,540.0,1790.0,381.0,36.0,467.0,970.0
2020-03-26 14:00:00,8.0,839.0,302.0,525.0,1950.0,373.0,36.0,437.0,1074.0
2020-03-26 15:00:00,8.0,844.0,293.0,480.0,2057.0,373.0,37.0,373.0,1165.0
2020-03-26 16:00:00,9.0,837.0,664.0,359.0,2211.0,374.0,37.0,301.0,1239.0
2020-03-26 17:00:00,9.0,923.0,983.0,167.0,2263.0,373.0,37.0,167.0,1274.0
2020-03-26 18:00:00,8.0,915.0,2481.0,17.0,2300.0,371.0,36.0,42.0,1294.0
2020-03-26 19:00:00,8.0,945.0,2045.0,0.0,2426.0,376.0,36.0,0.0,1268.0
2020-03-26 20:00:00,8.0,903.0,2187.0,0.0,2282.0,374.0,37.0,0.0,1142.0
2020-03-26 21:00:00,8.0,883.0,1943.0,0.0,2111.0,375.0,36.0,0.0,992.0
2020-03-26 22:00:00,8.0,842.0,1282.0,0.0,1878.0,371.0,36.0,0.0,848.0
2020-03-26 23:00:00,8.0,798.0,435.0,0.0,1764.0,366.0,36.0,0.0,1322.0
2020-03-27 00:00:00,9.0,635.0,322.0,0.0,1941.0,368.0,36.0,0.0,1413.0
2020-03-27 01:00:00,9.0,622.0,228.0,0.0,2203.0,373.0,35.0,0.0,1595.0
2020-03-27 02:00:00,8.0,651.0,226.0,0.0,2362.0,373.0,36.0,0.0,1841.0
2020-03-27 03:00:00,8.0,705.0,230.0,0.0,2275.0,374.0,36.0,0.0,2055.0
2020-03-27 04:00:00,7.0,680.0,242.0,0.0,2307.0,376.0,36.0,0.0,2213.0
2020-03-27 05:00:00,8.0,638.0,404.0,0.0,2453.0,377.0,35.0,0.0,2337.0
2020-03-27 06:00:00,8.0,860.0,561.0,5.0,2612.0,370.0,35.0,9.0,2418.0
2020-03-27 07:00:00,8.0,1162.0,598.0,82.0,2527.0,375.0,36.0,109.0,2345.0
2020-03-27 08:00:00,8.0,1216.0,610.0,195.0,2357.0,371.0,36.0,197.0,2183.0
2020-03-27 09:00:00,8.0,1305.0,1178.0,330.0,2025.0,367.0,36.0,302.0,1969.0
2020-03-27 10:00:00,8.0,1287.0,1195.0,453.0,1713.0,369.0,36.0,378.0,1766.0
2020-03-27 11:00:00,8.0,1295.0,1191.0,541.0,1462.0,370.0,36.0,457.0,1554.0
2020-03-27 12:00:00,7.0,1270.0,1155.0,557.0,1293.0,373.0,36.0,474.0,1366.0
2020-03-27 13:00:00,8.0,1315.0,1133.0,544.0,1158.0,370.0,36.0,460.0,1175.0
2020-03-27 14:00:00,8.0,1299.0,881.0,511.0,1032.0,372.0,36.0,438.0,1009.0
2020-03-27 15:00:00,8.0,1297.0,688.0,429.0,914.0,365.0,36.0,379.0,908.0
2020-03-27 16:00:00,8.0,1268.0,761.0,315.0,801.0,367.0,37.0,299.0,872.0
2020-03-27 17:00:00,8.0,1233.0,1423.0,158.0,799.0,373.0,36.0,164.0,851.0
2020-03-27 18:00:00,8.0,1239.0,1656.0,19.0,885.0,379.0,36.0,47.0,878.0
2020-03-27 19:00:00,8.0,1224.0,2592.0,0.0,1040.0,379.0,36.0,0.0,958.0
2020-03-27 20:00:00,9.0,1155.0,2613.0,0.0,1141.0,381.0,36.0,0.0,986.0
2020-03-27 21:00:00,9.0,1182.0,2043.0,0.0,1190.0,384.0,36.0,0.0,1010.0
2020-03-27 22:00:00,8.0,1109.0,1494.0,0.0,1154.0,385.0,36.0,0.0,1071.0
2020-03-27 23:00:00,8.0,1142.0,1183.0,0.0,1067.0,384.0,35.0,0.0,1372.0
2020-03-28 00:00:00,7.0,1014.0,1154.0,0.0,987.0,376.0,34.0,0.0,1441.0
2020-03-28 01:00:00,8.0,854.0,982.0,0.0,1010.0,389.0,33.0,0.0,1505.0
2020-03-28 02:00:00,8.0,920.0,821.0,0.0,1114.0,391.0,33.0,0.0,1541.0
2020-03-28 03:00:00,8.0,937.0,813.0,0.0,1142.0,394.0,33.0,0.0,1530.0
2020-03-28 04:00:00,8.0,934.0,823.0,0.0,1078.0,398.0,34.0,0.0,1536.0
2020-03-28 05:00:00,8.0,968.0,822.0,0.0,1037.0,396.0,33.0,0.0,1551.0
2020-03-28 06:00:00,7.0,992.0,1003.0,6.0,1104.0,393.0,34.0,12.0,1584.0
2020-03-28 07:00:00,7.0,1119.0,1134.0,122.0,1133.0,388.0,33.0,128.0,1553.0
2020-03-28 08:00:00,7.0,1421.0,1429.0,279.0,991.0,390.0,33.0,238.0,1457.0
2020-03-28 09:00:00,7.0,1668.0,1648.0,420.0,935.0,391.0,33.0,337.0,1381.0
2020-03-28 10:00:00,8.0,2046.0,1491.0,524.0,1003.0,391.0,33.0,395.0,1251.0
2020-03-28 11:00:00,8.0,2108.0,1258.0,542.0,1038.0,397.0,33.0,425.0,1077.0
2020-03-28 12:00:00,8.0,2278.0,1296.0,508.0,815.0,397.0,33.0,411.0,856.0
2020-03-28 13:00:00,7.0,2096.0,1375.0,465.0,616.0,395.0,33.0,387.0,645.0
2020-03-28 14:00:00,7.0,2114.0,956.0,408.0,505.0,388.0,33.0,352.0,484.0
2020-03-28 15:00:00,7.0,2050.0,655.0,321.0,412.0,384.0,33.0,296.0,377.0
2020-03-28 16:00:00,7.0,2113.0,708.0,229.0,365.0,392.0,32.0,231.0,290.0
2020-03-28 17:00:00,8.0,2167.0,1189.0,124.0,285.0,390.0,33.0,129.0,249.0
2020-03-28 18:00:00,8.0,2188.0,1547.0,18.0,250.0,390.0,33.0,36.0,240.0
2020-03-28 19:00:00,8.0,2201.0,2320.0,0.0,282.0,393.0,33.0,0.0,242.0
2020-03-28 20:00:00,7.0,2113.0,2340.0,0.0,281.0,391.0,33.0,0.0,236.0
2020-03-28 21:00:00,7.0,2123.0,1622.0,0.0,262.0,384.0,33.0,0.0,220.0
2020-03-28 22:00:00,7.0,1817.0,1062.0,0.0,236.0,384.0,33.0,0.0,209.0
2020-03-28 23:00:00,8.0,1302.0,1120.0,0.0,183.0,385.0,33.0,0.0,253.0
2020-03-29 00:00:00,8.0,739.0,1106.0,0.0,123.0,392.0,33.0,184.0,210.0
2020-03-29 01:00:00,10.0,677.0,872.0,0.0,98.0,394.0,33.0,184.0,174.0
2020-03-29 02:00:00,7.0,712.0,775.0,0.0,72.0,394.0,33.0,184.0,167.0
2020-03-29 03:00:00,7.0,760.0,708.0,0.0,53.0,392.0,33.0,184.0,167.0
2020-03-29 04:00:00,7.0,754.0,615.0,0.0,67.0,391.0,32.0,184.0,176.0
2020-03-29 05:00:00,8.0,746.0,682.0,0.0,98.0,392.0,32.0,183.0,183.0
2020-03-29 06:00:00,7.0,704.0,362.0,9.0,141.0,389.0,33.0,183.0,175.0
2020-03-29 07:00:00,8.0,744.0,517.0,120.0,155.0,385.0,32.0,183.0,148.0
2020-03-29 08:00:00,8.0,694.0,643.0,289.0,118.0,386.0,32.0,183.0,131.0
2020-03-29 09:00:00,8.0,778.0,586.0,409.0,116.0,382.0,31.0,183.0,132.0
2020-03-29 10:00:00,7.0,731.0,598.0,456.0,141.0,378.0,32.0,183.0,147.0
2020-03-29 11:00:00,7.0,740.0,543.0,467.0,181.0,373.0,32.0,182.0,156.0
2020-03-29 12:00:00,7.0,661.0,411.0,470.0,205.0,382.0,32.0,182.0,145.0
2020-03-29 13:00:00,7.0,672.0,286.0,413.0,199.0,381.0,31.0,182.0,133.0
2020-03-29 14:00:00,7.0,657.0,299.0,296.0,161.0,385.0,31.0,182.0,136.0
2020-03-29 15:00:00,8.0,632.0,265.0,240.0,151.0,388.0,31.0,182.0,164.0
2020-03-29 16:00:00,8.0,697.0,692.0,176.0,166.0,378.0,32.0,181.0,219.0
2020-03-29 17:00:00,7.0,755.0,651.0,109.0,168.0,378.0,32.0,181.0,316.0
2020-03-29 18:00:00,7.0,723.0,868.0,15.0,202.0,389.0,32.0,181.0,419.0
2020-03-29 19:00:00,7.0,716.0,1099.0,0.0,306.0,384.0,32.0,181.0,500.0
2020-03-29 20:00:00,7.0,719.0,1317.0,0.0,360.0,393.0,31.0,181.0,559.0
2020-03-29 21:00:00,7.0,663.0,1320.0,0.0,296.0,393.0,32.0,181.0,698.0
2020-03-29 22:00:00,8.0,740.0,1251.0,0.0,314.0,390.0,32.0,163.0,596.0
2020-03-29 23:00:00,8.0,814.0,717.0,0.0,525.0,390.0,33.0,0.0,852.0
2020-03-30 00:00:00,8.0,698.0,325.0,0.0,904.0,388.0,31.0,0.0,1172.0
2020-03-30 01:00:00,7.0,539.0,208.0,0.0,1312.0,387.0,28.0,0.0,1522.0
2020-03-30 02:00:00,7.0,405.0,231.0,0.0,1561.0,383.0,27.0,0.0,1889.0
2020-03-30 03:00:00,7.0,404.0,228.0,0.0,1890.0,384.0,27.0,0.0,2146.0
2020-03-30 04:00:00,7.0,405.0,216.0,0.0,2165.0,384.0,27.0,0.0,2332.0
2020-03-30 05:00:00,8.0,431.0,303.0,0.0,2400.0,376.0,27.0,0.0,2505.0
2020-03-30 06:00:00,8.0,566.0,557.0,3.0,2587.0,378.0,27.0,11.0,2660.0
2020-03-30 07:00:00,8.0,611.0,810.0,45.0,2697.0,372.0,26.0,121.0,2815.0
2020-03-30 08:00:00,7.0,623.0,843.0,93.0,2827.0,371.0,25.0,222.0,2935.0
2020-03-30 09:00:00,7.0,624.0,769.0,121.0,2947.0,375.0,27.0,324.0,3009.0
2020-03-30 10:00:00,7.0,617.0,572.0,133.0,3015.0,374.0,27.0,376.0,3019.0
2020-03-30 11:00:00,7.0,617.0,481.0,108.0,3253.0,378.0,28.0,397.0,3007.0
2020-03-30 12:00:00,7.0,616.0,428.0,96.0,3349.0,382.0,29.0,375.0,2948.0
2020-03-30 13:00:00,9.0,619.0,466.0,112.0,3427.0,372.0,29.0,361.0,2843.0
2020-03-30 14:00:00,8.0,616.0,551.0,127.0,3483.0,376.0,27.0,307.0,2743.0
2020-03-30 15:00:00,7.0,615.0,470.0,140.0,3481.0,378.0,29.0,219.0,2716.0
2020-03-30 16:00:00,7.0,619.0,826.0,92.0,3520.0,378.0,28.0,135.0,2787.0
2020-03-30 17:00:00,7.0,619.0,1177.0,43.0,3634.0,381.0,29.0,69.0,2961.0
2020-03-30 18:00:00,7.0,621.0,1136.0,7.0,3896.0,382.0,29.0,4.0,3219.0
2020-03-30 19:00:00,8.0,624.0,1232.0,0.0,4112.0,377.0,28.0,0.0,3511.0
2020-03-30 20:00:00,8.0,622.0,981.0,0.0,4212.0,377.0,29.0,0.0,3756.0
2020-03-30 21:00:00,8.0,620.0,845.0,0.0,4282.0,382.0,29.0,0.0,3909.0
2020-03-30 22:00:00,8.0,617.0,487.0,0.0,4269.0,388.0,29.0,0.0,4041.0
2020-03-30 23:00:00,8.0,453.0,469.0,0.0,4225.0,388.0,29.0,0.0,4012.0
2020-03-31 00:00:00,8.0,439.0,320.0,0.0,4146.0,383.0,29.0,0.0,3945.0
2020-03-31 01:00:00,8.0,438.0,335.0,0.0,3949.0,381.0,30.0,0.0,3840.0
2020-03-31 02:00:00,8.0,440.0,318.0,0.0,3795.0,389.0,30.0,0.0,3662.0
2020-03-31 03:00:00,8.0,441.0,364.0,0.0,3572.0,385.0,29.0,0.0,3492.0
2020-03-31 04:00:00,8.0,438.0,335.0,0.0,3461.0,385.0,29.0,0.0,3286.0
2020-03-31 05:00:00,8.0,449.0,249.0,0.0,3309.0,375.0,28.0,0.0,3017.0
2020-03-31 06:00:00,8.0,585.0,317.0,3.0,3142.0,375.0,29.0,4.0,2777.0
2020-03-31 07:00:00,8.0,608.0,856.0,34.0,3041.0,367.0,28.0,65.0,2554.0
2020-03-31 08:00:00,7.0,621.0,912.0,87.0,2836.0,370.0,29.0,117.0,2309.0
2020-03-31 09:00:00,7.0,623.0,944.0,138.0,2605.0,372.0,29.0,178.0,2076.0
2020-03-31 10:00:00,7.0,623.0,789.0,163.0,2353.0,378.0,30.0,240.0,1846.0
2020-03-31 11:00:00,7.0,623.0,818.0,202.0,2051.0,377.0,30.0,297.0,1602.0
2020-03-31 12:00:00,7.0,624.0,782.0,202.0,1763.0,382.0,30.0,304.0,1449.0
2020-03-31 13:00:00,8.0,627.0,696.0,211.0,1536.0,379.0,29.0,259.0,1362.0
2020-03-31 14:00:00,7.0,629.0,751.0,264.0,1425.0,383.0,29.0,226.0,1309.0
2020-03-31 15:00:00,7.0,630.0,722.0,285.0,1407.0,386.0,29.0,198.0,1281.0
2020-03-31 16:00:00,7.0,631.0,817.0,222.0,1312.0,387.0,29.0,197.0,1322.0
2020-03-31 17:00:00,7.0,635.0,958.0,114.0,1207.0,369.0,30.0,119.0,1385.0
2020-03-31 18:00:00,7.0,633.0,956.0,18.0,1143.0,383.0,29.0,36.0,1456.0
2020-03-31 19:00:00,8.0,631.0,1282.0,0.0,1099.0,383.0,29.0,0.0,1542.0
2020-03-31 20:00:00,8.0,628.0,1041.0,0.0,1104.0,385.0,29.0,0.0,1540.0
2020-03-31 21:00:00,8.0,623.0,877.0,0.0,1170.0,381.0,29.0,0.0,1502.0
2020-03-31 22:00:00,9.0,619.0,727.0,0.0,1222.0,374.0,29.0,0.0,817.0
2020-03-31 23:00:00,8.0,474.0,687.0,0.0,1268.0,374.0,30.0,0.0,719.0
2020-04-01 00:00:00,9.0,471.0,652.0,0.0,1123.0,383.0,33.0,0.0,722.0
2020-04-01 01:00:00,8.0,467.0,625.0,0.0,986.0,380.0,35.0,0.0,724.0
2020-04-01 02:00:00,8.0,468.0,561.0,0.0,889.0,382.0,34.0,0.0,700.0
2020-04-01 03:00:00,8.0,518.0,489.0,0.0,856.0,380.0,35.0,0.0,697.0
2020-04-01 04:00:00,8.0,603.0,506.0,0.0,835.0,380.0,36.0,0.0,727.0
2020-04-01 05:00:00,8.0,901.0,521.0,0.0,892.0,380.0,37.0,0.0,772.0
2020-04-01 06:00:00,8.0,1459.0,597.0,8.0,1034.0,382.0,35.0,11.0,819.0
2020-04-01 07:00:00,8.0,2004.0,853.0,62.0,1192.0,376.0,31.0,104.0,855.0
2020-04-01 08:00:00,7.0,2144.0,970.0,218.0,1241.0,379.0,31.0,185.0,952.0
2020-04-01 09:00:00,7.0,2334.0,796.0,301.0,1368.0,381.0,29.0,254.0,1003.0
2020-04-01 10:00:00,8.0,2451.0,893.0,310.0,1469.0,385.0,31.0,303.0,1075.0
2020-04-01 11:00:00,8.0,2405.0,739.0,316.0,1484.0,382.0,30.0,347.0,1090.0
2020-04-01 12:00:00,8.0,2352.0,735.0,329.0,1527.0,387.0,30.0,359.0,1058.0
2020-04-01 13:00:00,7.0,2412.0,622.0,288.0,1516.0,387.0,30.0,315.0,1031.0
2020-04-01 14:00:00,7.0,2326.0,497.0,257.0,1376.0,376.0,30.0,278.0,973.0
2020-04-01 15:00:00,8.0,2308.0,594.0,206.0,1271.0,373.0,31.0,209.0,891.0
2020-04-01 16:00:00,8.0,2368.0,781.0,134.0,1105.0,385.0,34.0,153.0,767.0
2020-04-01 17:00:00,7.0,2346.0,998.0,75.0,1009.0,390.0,36.0,80.0,721.0
2020-04-01 18:00:00,7.0,2415.0,1482.0,14.0,770.0,390.0,34.0,20.0,751.0
2020-04-01 19:00:00,8.0,2300.0,2206.0,0.0,659.0,390.0,35.0,0.0,701.0
2020-04-01 20:00:00,8.0,2224.0,1805.0,0.0,728.0,391.0,35.0,0.0,677.0
2020-04-01 21:00:00,8.0,2202.0,1034.0,0.0,683.0,389.0,36.0,0.0,644.0
2020-04-01 22:00:00,8.0,1676.0,812.0,0.0,637.0,389.0,35.0,0.0,759.0
2020-04-01 23:00:00,8.0,1001.0,390.0,0.0,668.0,387.0,32.0,0.0,736.0
2020-04-02 00:00:00,8.0,868.0,395.0,0.0,677.0,387.0,31.0,0.0,744.0
2020-04-02 01:00:00,8.0,895.0,254.0,0.0,781.0,380.0,28.0,0.0,736.0
2020-04-02 02:00:00,9.0,927.0,141.0,0.0,814.0,387.0,28.0,0.0,782.0
2020-04-02 03:00:00,8.0,1175.0,143.0,0.0,872.0,383.0,27.0,0.0,843.0
2020-04-02 04:00:00,8.0,1267.0,254.0,0.0,974.0,383.0,27.0,0.0,905.0
2020-04-02 05:00:00,8.0,1454.0,961.0,0.0,1020.0,376.0,26.0,0.0,982.0
2020-04-02 06:00:00,8.0,1707.0,961.0,8.0,1032.0,380.0,27.0,11.0,1049.0
2020-04-02 07:00:00,7.0,1835.0,952.0,101.0,1127.0,379.0,28.0,111.0,999.0
2020-04-02 08:00:00,8.0,1856.0,977.0,238.0,1100.0,376.0,26.0,205.0,902.0
2020-04-02 09:00:00,9.0,1973.0,991.0,391.0,967.0,373.0,26.0,303.0,860.0
2020-04-02 10:00:00,8.0,1991.0,930.0,492.0,1015.0,363.0,26.0,366.0,861.0
2020-04-02 11:00:00,7.0,1961.0,899.0,544.0,955.0,368.0,24.0,381.0,882.0
2020-04-02 12:00:00,7.0,1851.0,842.0,523.0,919.0,370.0,23.0,390.0,874.0
2020-04-02 13:00:00,7.0,1675.0,411.0,474.0,772.0,378.0,24.0,373.0,799.0
2020-04-02 14:00:00,7.0,1562.0,169.0,438.0,644.0,382.0,24.0,352.0,738.0
2020-04-02 15:00:00,7.0,1519.0,168.0,399.0,602.0,379.0,25.0,324.0,727.0
2020-04-02 16:00:00,7.0,1559.0,583.0,323.0,616.0,375.0,27.0,259.0,751.0
2020-04-02 17:00:00,7.0,1576.0,1075.0,180.0,646.0,377.0,27.0,166.0,805.0
2020-04-02 18:00:00,7.0,1752.0,1525.0,28.0,632.0,379.0,27.0,64.0,848.0
2020-04-02 19:00:00,8.0,1861.0,1530.0,0.0,588.0,374.0,26.0,0.0,824.0
2020-04-02 20:00:00,8.0,1893.0,1469.0,0.0,568.0,374.0,26.0,0.0,779.0
2020-04-02 21:00:00,8.0,1774.0,853.0,0.0,561.0,371.0,26.0,0.0,709.0
2020-04-02 22:00:00,8.0,1415.0,653.0,0.0,408.0,380.0,28.0,0.0,661.0
2020-04-02 23:00:00,8.0,630.0,891.0,0.0,263.0,385.0,30.0,0.0,588.0
2020-04-03 00:00:00,8.0,467.0,629.0,0.0,219.0,379.0,27.0,0.0,552.0
2020-04-03 01:00:00,9.0,466.0,397.0,0.0,244.0,380.0,33.0,0.0,534.0
2020-04-03 02:00:00,9.0,469.0,312.0,0.0,276.0,387.0,34.0,0.0,551.0
2020-04-03 03:00:00,8.0,468.0,355.0,0.0,309.0,381.0,31.0,0.0,582.0
2020-04-03 04:00:00,8.0,563.0,446.0,0.0,318.0,370.0,27.0,0.0,635.0
2020-04-03 05:00:00,8.0,773.0,1272.0,0.0,332.0,376.0,27.0,0.0,700.0
2020-04-03 06:00:00,8.0,1033.0,1176.0,13.0,404.0,380.0,26.0,20.0,747.0
2020-04-03 07:00:00,8.0,1154.0,723.0,145.0,488.0,377.0,28.0,161.0,702.0
2020-04-03 08:00:00,8.0,1103.0,621.0,321.0,459.0,378.0,27.0,289.0,598.0
2020-04-03 09:00:00,8.0,1142.0,568.0,482.0,392.0,380.0,28.0,407.0,500.0
2020-04-03 10:00:00,8.0,1194.0,518.0,577.0,404.0,380.0,26.0,458.0,450.0
2020-04-03 11:00:00,8.0,1232.0,421.0,610.0,392.0,376.0,26.0,487.0,411.0
2020-04-03 12:00:00,8.0,1197.0,393.0,600.0,367.0,371.0,24.0,493.0,379.0
2020-04-03 13:00:00,9.0,1084.0,450.0,562.0,316.0,373.0,23.0,485.0,359.0
2020-04-03 14:00:00,9.0,1095.0,510.0,476.0,278.0,376.0,24.0,469.0,350.0
2020-04-03 15:00:00,8.0,1106.0,546.0,438.0,261.0,376.0,24.0,422.0,347.0
2020-04-03 16:00:00,9.0,1250.0,787.0,359.0,272.0,378.0,24.0,348.0,351.0
2020-04-03 17:00:00,9.0,1271.0,1470.0,183.0,280.0,385.0,26.0,212.0,364.0
2020-04-03 18:00:00,8.0,1260.0,1898.0,23.0,370.0,384.0,25.0,70.0,396.0
2020-04-03 19:00:00,8.0,1263.0,2232.0,0.0,526.0,387.0,26.0,0.0,459.0
2020-04-03 20:00:00,8.0,1184.0,1979.0,0.0,650.0,384.0,25.0,0.0,564.0
2020-04-03 21:00:00,8.0,1013.0,1638.0,0.0,781.0,381.0,25.0,0.0,720.0
2020-04-03 22:00:00,8.0,896.0,1555.0,0.0,932.0,383.0,26.0,0.0,942.0
2020-04-03 23:00:00,8.0,779.0,1178.0,0.0,1229.0,386.0,26.0,0.0,1169.0
2020-04-04 00:00:00,9.0,774.0,895.0,0.0,1582.0,385.0,26.0,0.0,1418.0
2020-04-04 01:00:00,8.0,575.0,693.0,0.0,1925.0,386.0,26.0,0.0,1686.0
2020-04-04 02:00:00,9.0,438.0,614.0,0.0,2268.0,382.0,26.0,0.0,1941.0
2020-04-04 03:00:00,8.0,439.0,689.0,0.0,2321.0,375.0,26.0,0.0,2108.0
2020-04-04 04:00:00,8.0,427.0,642.0,0.0,2462.0,385.0,26.0,0.0,2349.0
2020-04-04 05:00:00,8.0,422.0,518.0,0.0,2710.0,382.0,26.0,0.0,2610.0
2020-04-04 06:00:00,8.0,422.0,515.0,10.0,3024.0,382.0,25.0,12.0,2818.0
2020-04-04 07:00:00,7.0,433.0,584.0,62.0,3167.0,387.0,26.0,112.0,2870.0
2020-04-04 08:00:00,8.0,519.0,558.0,99.0,3256.0,386.0,25.0,196.0,2913.0
2020-04-04 09:00:00,7.0,529.0,433.0,152.0,3402.0,381.0,26.0,261.0,3035.0
2020-04-04 10:00:00,7.0,527.0,469.0,200.0,3621.0,379.0,25.0,320.0,3195.0
2020-04-04 11:00:00,8.0,524.0,281.0,223.0,3782.0,381.0,25.0,357.0,3374.0
2020-04-04 12:00:00,8.0,519.0,241.0,244.0,3912.0,382.0,25.0,356.0,3506.0
2020-04-04 13:00:00,7.0,431.0,292.0,258.0,3739.0,378.0,26.0,338.0,3552.0
2020-04-04 14:00:00,7.0,425.0,286.0,282.0,3406.0,374.0,25.0,296.0,3453.0
2020-04-04 15:00:00,8.0,425.0,288.0,180.0,3425.0,379.0,24.0,229.0,3341.0
2020-04-04 16:00:00,7.0,428.0,154.0,130.0,3481.0,380.0,24.0,168.0,3399.0
2020-04-04 17:00:00,7.0,430.0,292.0,81.0,3428.0,383.0,25.0,92.0,3250.0
2020-04-04 18:00:00,8.0,437.0,502.0,14.0,3567.0,383.0,25.0,24.0,3240.0
2020-04-04 19:00:00,8.0,474.0,572.0,0.0,3592.0,377.0,26.0,0.0,3367.0
2020-04-04 20:00:00,8.0,471.0,603.0,0.0,3581.0,379.0,25.0,0.0,3496.0
2020-04-04 21:00:00,8.0,419.0,395.0,0.0,3659.0,379.0,25.0,0.0,3633.0
2020-04-04 22:00:00,8.0,414.0,395.0,0.0,3730.0,380.0,28.0,0.0,3715.0
2020-04-04 23:00:00,8.0,415.0,248.0,0.0,3843.0,386.0,31.0,0.0,3876.0
2020-04-05 00:00:00,8.0,413.0,313.0,0.0,3810.0,390.0,32.0,0.0,3882.0
2020-04-05 01:00:00,8.0,412.0,297.0,0.0,3794.0,391.0,33.0,0.0,3842.0
2020-04-05 02:00:00,8.0,410.0,282.0,0.0,3820.0,390.0,32.0,0.0,3793.0
