UTC time,solar,nat_gas,other,oil,hydro,coal
2019-08-07 15:00:00,66.0,5345.0,68.0,0.0,25.0,0.0
2019-08-07 16:00:00,74.0,5787.0,67.0,0.0,26.0,0.0
2019-08-07 17:00:00,73.0,6274.0,67.0,0.0,26.0,0.0
2019-08-07 18:00:00,77.0,6838.0,66.0,0.0,27.0,0.0
2019-08-07 19:00:00,74.0,7275.0,66.0,12.0,26.0,0.0
2019-08-07 20:00:00,75.0,7306.0,66.0,0.0,26.0,0.0
2019-08-07 21:00:00,69.0,6913.0,67.0,0.0,27.0,0.0
2019-08-07 22:00:00,7.0,6627.0,68.0,0.0,36.0,0.0
2019-08-07 23:00:00,15.0,6254.0,66.0,0.0,26.0,0.0
2019-08-08 00:00:00,16.0,5951.0,68.0,0.0,26.0,0.0
2019-08-08 01:00:00,0.0,5566.0,66.0,0.0,26.0,0.0
2019-08-08 02:00:00,0.0,5224.0,69.0,0.0,26.0,0.0
2019-08-08 03:00:00,0.0,4903.0,67.0,0.0,26.0,0.0
2019-08-08 04:00:00,0.0,4410.0,68.0,0.0,26.0,0.0
2019-08-08 05:00:00,0.0,4176.0,67.0,0.0,26.0,0.0
2019-08-08 06:00:00,0.0,3924.0,67.0,0.0,26.0,0.0
2019-08-08 07:00:00,0.0,3717.0,68.0,0.0,26.0,0.0
2019-08-08 08:00:00,0.0,3612.0,65.0,0.0,26.0,0.0
2019-08-08 09:00:00,0.0,3610.0,67.0,0.0,26.0,0.0
2019-08-08 10:00:00,0.0,3757.0,69.0,0.0,26.0,0.0
2019-08-08 11:00:00,0.0,4044.0,89.0,0.0,26.0,0.0
2019-08-08 12:00:00,7.0,4380.0,87.0,0.0,25.0,0.0
2019-08-08 13:00:00,36.0,4820.0,87.0,0.0,26.0,0.0
2019-08-08 14:00:00,66.0,5193.0,90.0,0.0,26.0,0.0
2019-08-08 15:00:00,74.0,5806.0,91.0,0.0,28.0,0.0
2019-08-08 16:00:00,76.0,6575.0,93.0,0.0,27.0,0.0
2019-08-08 17:00:00,71.0,7209.0,90.0,0.0,27.0,0.0
2019-08-08 18:00:00,51.0,7502.0,90.0,0.0,28.0,0.0
2019-08-08 19:00:00,54.0,7836.0,90.0,0.0,28.0,0.0
2019-08-08 20:00:00,46.0,8090.0,90.0,0.0,27.0,0.0
2019-08-08 21:00:00,62.0,8069.0,89.0,0.0,27.0,0.0
2019-08-08 22:00:00,48.0,7901.0,87.0,0.0,37.0,0.0
2019-08-08 23:00:00,35.0,7659.0,90.0,0.0,23.0,0.0
2019-08-09 00:00:00,4.0,7198.0,90.0,0.0,26.0,0.0
2019-08-09 01:00:00,1.0,6714.0,90.0,0.0,27.0,0.0
2019-08-09 02:00:00,0.0,6235.0,90.0,0.0,26.0,0.0
2019-08-09 03:00:00,0.0,5489.0,91.0,0.0,27.0,0.0
2019-08-09 04:00:00,0.0,5010.0,92.0,0.0,28.0,0.0
2019-08-09 05:00:00,0.0,4671.0,100.0,0.0,27.0,0.0
2019-08-09 06:00:00,0.0,4322.0,103.0,0.0,28.0,0.0
2019-08-09 07:00:00,0.0,4079.0,102.0,0.0,27.0,0.0
2019-08-09 08:00:00,0.0,3923.0,102.0,0.0,27.0,0.0
2019-08-09 09:00:00,0.0,3875.0,108.0,0.0,28.0,0.0
2019-08-09 10:00:00,0.0,4000.0,106.0,0.0,27.0,0.0
2019-08-09 11:00:00,0.0,4298.0,106.0,0.0,27.0,0.0
2019-08-09 12:00:00,2.0,4632.0,103.0,0.0,27.0,0.0
2019-08-09 13:00:00,14.0,5100.0,103.0,0.0,28.0,0.0
2019-08-09 14:00:00,70.0,5429.0,103.0,0.0,27.0,0.0
2019-08-09 15:00:00,80.0,5985.0,102.0,0.0,27.0,0.0
2019-08-09 16:00:00,81.0,6622.0,106.0,0.0,28.0,0.0
2019-08-09 17:00:00,80.0,7371.0,102.0,0.0,27.0,0.0
2019-08-09 18:00:00,78.0,7950.0,103.0,0.0,28.0,0.0
2019-08-09 19:00:00,77.0,8244.0,103.0,0.0,26.0,0.0
2019-08-09 20:00:00,72.0,8345.0,105.0,0.0,26.0,0.0
2019-08-09 21:00:00,68.0,8210.0,105.0,0.0,25.0,0.0
2019-08-09 22:00:00,72.0,7639.0,101.0,0.0,35.0,0.0
2019-08-09 23:00:00,57.0,7099.0,108.0,0.0,24.0,0.0
2019-08-10 00:00:00,16.0,6700.0,102.0,0.0,23.0,0.0
2019-08-10 01:00:00,1.0,6462.0,103.0,0.0,23.0,0.0
2019-08-10 02:00:00,0.0,6134.0,102.0,0.0,23.0,0.0
2019-08-10 03:00:00,0.0,5666.0,101.0,0.0,24.0,0.0
2019-08-10 04:00:00,0.0,5159.0,103.0,0.0,24.0,0.0
2019-08-10 05:00:00,0.0,4772.0,104.0,0.0,25.0,0.0
2019-08-10 06:00:00,0.0,4389.0,104.0,0.0,24.0,0.0
2019-08-10 07:00:00,0.0,4149.0,103.0,0.0,25.0,0.0
2019-08-10 08:00:00,0.0,3974.0,107.0,0.0,24.0,0.0
2019-08-10 09:00:00,0.0,3885.0,106.0,0.0,25.0,0.0
2019-08-10 10:00:00,0.0,3899.0,105.0,0.0,24.0,0.0
2019-08-10 11:00:00,0.0,3984.0,106.0,0.0,25.0,0.0
2019-08-10 12:00:00,7.0,4268.0,112.0,0.0,25.0,0.0
2019-08-10 13:00:00,41.0,4842.0,109.0,0.0,24.0,0.0
2019-08-10 14:00:00,71.0,5320.0,112.0,0.0,26.0,0.0
2019-08-10 15:00:00,80.0,5973.0,111.0,0.0,24.0,0.0
2019-08-10 16:00:00,78.0,7104.0,112.0,0.0,25.0,0.0
2019-08-10 17:00:00,83.0,7579.0,110.0,0.0,25.0,0.0
2019-08-10 18:00:00,80.0,7659.0,107.0,0.0,25.0,0.0
2019-08-10 19:00:00,79.0,7721.0,108.0,0.0,25.0,0.0
2019-08-10 20:00:00,78.0,7577.0,109.0,0.0,25.0,0.0
2019-08-10 21:00:00,75.0,7419.0,109.0,0.0,25.0,0.0
2019-08-10 22:00:00,71.0,7063.0,111.0,0.0,36.0,0.0
2019-08-10 23:00:00,32.0,6959.0,108.0,0.0,24.0,0.0
2019-08-11 00:00:00,5.0,6758.0,111.0,0.0,24.0,0.0
2019-08-11 01:00:00,0.0,6593.0,110.0,0.0,23.0,0.0
2019-08-11 02:00:00,0.0,6174.0,111.0,0.0,24.0,0.0
2019-08-11 03:00:00,0.0,5699.0,111.0,0.0,25.0,0.0
2019-08-11 04:00:00,0.0,5142.0,109.0,0.0,25.0,0.0
2019-08-11 05:00:00,0.0,4773.0,108.0,0.0,25.0,0.0
2019-08-11 06:00:00,0.0,4439.0,107.0,0.0,25.0,0.0
2019-08-11 07:00:00,0.0,4165.0,110.0,0.0,25.0,0.0
2019-08-11 08:00:00,0.0,4002.0,107.0,0.0,25.0,0.0
2019-08-11 09:00:00,0.0,3936.0,105.0,0.0,26.0,0.0
2019-08-11 10:00:00,0.0,3930.0,107.0,0.0,25.0,0.0
2019-08-11 11:00:00,0.0,3986.0,108.0,0.0,24.0,0.0
2019-08-11 12:00:00,9.0,4253.0,112.0,0.0,25.0,0.0
2019-08-11 13:00:00,39.0,4824.0,112.0,0.0,25.0,0.0
2019-08-11 14:00:00,72.0,5390.0,112.0,0.0,25.0,0.0
2019-08-11 15:00:00,77.0,6100.0,112.0,0.0,25.0,0.0
2019-08-11 16:00:00,81.0,6702.0,115.0,0.0,25.0,0.0
2019-08-11 17:00:00,73.0,7246.0,111.0,0.0,23.0,0.0
2019-08-11 18:00:00,61.0,7606.0,110.0,0.0,22.0,0.0
2019-08-11 19:00:00,34.0,7857.0,112.0,0.0,24.0,0.0
2019-08-11 20:00:00,37.0,7942.0,110.0,35.0,23.0,0.0
2019-08-11 21:00:00,17.0,7946.0,111.0,150.0,23.0,0.0
2019-08-11 22:00:00,21.0,7882.0,110.0,197.0,37.0,0.0
2019-08-11 23:00:00,9.0,7619.0,110.0,169.0,22.0,0.0
2019-08-12 00:00:00,5.0,7149.0,111.0,0.0,22.0,0.0
2019-08-12 01:00:00,0.0,6926.0,112.0,0.0,22.0,0.0
2019-08-12 02:00:00,0.0,6263.0,110.0,0.0,22.0,0.0
2019-08-12 03:00:00,0.0,5737.0,114.0,0.0,22.0,0.0
2019-08-12 04:00:00,0.0,5174.0,110.0,0.0,23.0,0.0
2019-08-12 05:00:00,0.0,4790.0,105.0,0.0,24.0,0.0
2019-08-12 06:00:00,0.0,4386.0,104.0,0.0,24.0,0.0
2019-08-12 07:00:00,0.0,4189.0,101.0,0.0,23.0,0.0
2019-08-12 08:00:00,0.0,4070.0,106.0,0.0,24.0,0.0
2019-08-12 09:00:00,0.0,4036.0,105.0,0.0,24.0,0.0
2019-08-12 10:00:00,0.0,4248.0,104.0,0.0,23.0,0.0
2019-08-12 11:00:00,0.0,4627.0,103.0,0.0,24.0,0.0
2019-08-12 12:00:00,5.0,5047.0,100.0,0.0,23.0,0.0
2019-08-12 13:00:00,44.0,5314.0,97.0,0.0,23.0,0.0
2019-08-12 14:00:00,60.0,5700.0,97.0,0.0,24.0,0.0
2019-08-12 15:00:00,78.0,6172.0,99.0,35.0,23.0,0.0
2019-08-12 16:00:00,80.0,6748.0,100.0,5.0,23.0,0.0
2019-08-12 17:00:00,75.0,7034.0,98.0,0.0,24.0,0.0
2019-08-12 18:00:00,61.0,7186.0,97.0,0.0,23.0,0.0
2019-08-12 19:00:00,72.0,7265.0,98.0,0.0,23.0,0.0
2019-08-12 20:00:00,72.0,7176.0,94.0,0.0,23.0,0.0
2019-08-12 21:00:00,27.0,7052.0,97.0,0.0,24.0,0.0
2019-08-12 22:00:00,8.0,6716.0,96.0,0.0,35.0,0.0
2019-08-12 23:00:00,10.0,6455.0,97.0,0.0,25.0,0.0
2019-08-13 00:00:00,15.0,6218.0,97.0,0.0,25.0,0.0
2019-08-13 01:00:00,0.0,6269.0,98.0,0.0,24.0,0.0
2019-08-13 02:00:00,0.0,5903.0,102.0,0.0,25.0,0.0
2019-08-13 03:00:00,0.0,5456.0,100.0,0.0,24.0,0.0
2019-08-13 04:00:00,0.0,4758.0,101.0,0.0,25.0,0.0
2019-08-13 05:00:00,0.0,4383.0,101.0,0.0,24.0,0.0
2019-08-13 06:00:00,0.0,4091.0,102.0,0.0,25.0,0.0
2019-08-13 07:00:00,0.0,3923.0,106.0,0.0,20.0,0.0
2019-08-13 08:00:00,0.0,3807.0,105.0,0.0,23.0,0.0
2019-08-13 09:00:00,0.0,3802.0,108.0,0.0,24.0,0.0
2019-08-13 10:00:00,0.0,3995.0,105.0,0.0,23.0,0.0
2019-08-13 11:00:00,0.0,4364.0,109.0,0.0,22.0,0.0
2019-08-13 12:00:00,7.0,4594.0,105.0,0.0,23.0,0.0
2019-08-13 13:00:00,44.0,4833.0,109.0,0.0,23.0,0.0
2019-08-13 14:00:00,67.0,5159.0,108.0,0.0,23.0,0.0
2019-08-13 15:00:00,80.0,5661.0,106.0,0.0,22.0,0.0
2019-08-13 16:00:00,81.0,5755.0,110.0,0.0,21.0,0.0
2019-08-13 17:00:00,69.0,6084.0,108.0,0.0,22.0,0.0
2019-08-13 18:00:00,73.0,6289.0,105.0,0.0,21.0,0.0
2019-08-13 19:00:00,79.0,6456.0,107.0,0.0,22.0,0.0
2019-08-13 20:00:00,70.0,6608.0,106.0,0.0,21.0,0.0
2019-08-13 21:00:00,67.0,6769.0,108.0,0.0,22.0,0.0
2019-08-13 22:00:00,65.0,6709.0,105.0,0.0,37.0,0.0
2019-08-13 23:00:00,41.0,6569.0,107.0,0.0,24.0,0.0
2019-08-14 00:00:00,6.0,6234.0,109.0,0.0,21.0,0.0
2019-08-14 01:00:00,0.0,6350.0,110.0,0.0,22.0,0.0
2019-08-14 02:00:00,0.0,6031.0,112.0,0.0,20.0,0.0
2019-08-14 03:00:00,0.0,5596.0,112.0,0.0,20.0,0.0
2019-08-14 04:00:00,0.0,5063.0,113.0,0.0,20.0,0.0
2019-08-14 05:00:00,0.0,4540.0,111.0,0.0,21.0,0.0
2019-08-14 06:00:00,0.0,4197.0,112.0,0.0,20.0,0.0
2019-08-14 07:00:00,0.0,4000.0,113.0,0.0,21.0,0.0
2019-08-14 08:00:00,0.0,3910.0,112.0,0.0,22.0,0.0
2019-08-14 09:00:00,0.0,3905.0,112.0,0.0,21.0,0.0
2019-08-14 10:00:00,0.0,4189.0,112.0,0.0,22.0,0.0
2019-08-14 11:00:00,0.0,4509.0,114.0,0.0,21.0,0.0
2019-08-14 12:00:00,8.0,4841.0,111.0,0.0,22.0,0.0
2019-08-14 13:00:00,48.0,5050.0,113.0,0.0,23.0,0.0
2019-08-14 14:00:00,74.0,5452.0,111.0,0.0,22.0,0.0
2019-08-14 15:00:00,79.0,6059.0,109.0,0.0,22.0,0.0
2019-08-14 16:00:00,82.0,6505.0,110.0,0.0,22.0,0.0
2019-08-14 17:00:00,75.0,6702.0,110.0,0.0,22.0,0.0
2019-08-14 18:00:00,78.0,6958.0,104.0,3.0,22.0,0.0
2019-08-14 19:00:00,59.0,7168.0,104.0,42.0,22.0,0.0
2019-08-14 20:00:00,60.0,7010.0,104.0,13.0,22.0,0.0
2019-08-14 21:00:00,67.0,6861.0,101.0,0.0,22.0,0.0
2019-08-14 22:00:00,18.0,6626.0,106.0,0.0,34.0,0.0
2019-08-14 23:00:00,7.0,6476.0,104.0,0.0,21.0,0.0
2019-08-15 00:00:00,1.0,6427.0,106.0,0.0,20.0,0.0
2019-08-15 01:00:00,0.0,6235.0,108.0,0.0,20.0,0.0
2019-08-15 02:00:00,0.0,5902.0,106.0,0.0,20.0,0.0
2019-08-15 03:00:00,0.0,5439.0,107.0,0.0,20.0,0.0
2019-08-15 04:00:00,0.0,4644.0,107.0,0.0,21.0,0.0
2019-08-15 05:00:00,0.0,4344.0,106.0,0.0,21.0,0.0
2019-08-15 06:00:00,0.0,4055.0,106.0,0.0,21.0,0.0
2019-08-15 07:00:00,0.0,3810.0,105.0,0.0,21.0,0.0
2019-08-15 08:00:00,0.0,3683.0,104.0,0.0,21.0,0.0
2019-08-15 09:00:00,0.0,3657.0,104.0,0.0,22.0,0.0
2019-08-15 10:00:00,0.0,3894.0,107.0,0.0,20.0,0.0
2019-08-15 11:00:00,0.0,4266.0,103.0,0.0,23.0,0.0
2019-08-15 12:00:00,1.0,4581.0,106.0,0.0,22.0,0.0
2019-08-15 13:00:00,12.0,4784.0,106.0,52.0,22.0,0.0
2019-08-15 14:00:00,22.0,5040.0,107.0,134.0,22.0,0.0
2019-08-15 15:00:00,35.0,5579.0,105.0,150.0,22.0,0.0
2019-08-15 16:00:00,57.0,10587.0,104.0,150.0,21.0,0.0
2019-08-15 17:00:00,59.0,6836.0,102.0,148.0,19.0,0.0
2019-08-15 18:00:00,74.0,7159.0,106.0,147.0,18.0,0.0
2019-08-15 19:00:00,70.0,6951.0,107.0,150.0,17.0,0.0
2019-08-15 20:00:00,50.0,6343.0,104.0,150.0,20.0,0.0
2019-08-15 21:00:00,37.0,6227.0,104.0,150.0,20.0,0.0
2019-08-15 22:00:00,2.0,6237.0,101.0,150.0,37.0,0.0
2019-08-15 23:00:00,2.0,6200.0,100.0,45.0,21.0,0.0
2019-08-16 00:00:00,2.0,5970.0,103.0,0.0,20.0,0.0
2019-08-16 01:00:00,0.0,5666.0,102.0,0.0,20.0,0.0
2019-08-16 02:00:00,0.0,5242.0,102.0,0.0,20.0,0.0
2019-08-16 03:00:00,0.0,4866.0,102.0,0.0,20.0,0.0
2019-08-16 04:00:00,0.0,4415.0,105.0,0.0,20.0,0.0
2019-08-16 05:00:00,0.0,4136.0,104.0,0.0,14.0,0.0
2019-08-16 06:00:00,0.0,3863.0,101.0,0.0,14.0,0.0
2019-08-16 07:00:00,0.0,3685.0,101.0,0.0,14.0,0.0
2019-08-16 08:00:00,0.0,3572.0,107.0,0.0,13.0,0.0
2019-08-16 09:00:00,0.0,3550.0,106.0,0.0,14.0,0.0
2019-08-16 10:00:00,0.0,3707.0,107.0,0.0,14.0,0.0
2019-08-16 11:00:00,0.0,4117.0,106.0,0.0,13.0,0.0
2019-08-16 12:00:00,1.0,4456.0,106.0,0.0,11.0,0.0
2019-08-16 13:00:00,12.0,4622.0,102.0,0.0,11.0,0.0
2019-08-16 14:00:00,11.0,4607.0,102.0,0.0,10.0,0.0
2019-08-16 15:00:00,10.0,4776.0,101.0,0.0,12.0,0.0
2019-08-16 16:00:00,27.0,5168.0,97.0,0.0,14.0,0.0
2019-08-16 17:00:00,65.0,5499.0,95.0,0.0,13.0,0.0
2019-08-16 18:00:00,56.0,5701.0,97.0,0.0,14.0,0.0
2019-08-16 19:00:00,21.0,5668.0,95.0,0.0,13.0,0.0
2019-08-16 20:00:00,30.0,5581.0,93.0,0.0,12.0,0.0
2019-08-16 21:00:00,42.0,5478.0,94.0,0.0,13.0,0.0
2019-08-16 22:00:00,49.0,5323.0,94.0,0.0,14.0,0.0
2019-08-16 23:00:00,6.0,5166.0,97.0,0.0,12.0,0.0
2019-08-17 00:00:00,1.0,4978.0,100.0,0.0,13.0,0.0
2019-08-17 01:00:00,0.0,4849.0,101.0,0.0,14.0,0.0
2019-08-17 02:00:00,0.0,4725.0,102.0,0.0,13.0,0.0
2019-08-17 03:00:00,0.0,4522.0,101.0,0.0,13.0,0.0
2019-08-17 04:00:00,0.0,4146.0,100.0,0.0,13.0,0.0
2019-08-17 05:00:00,0.0,3952.0,98.0,0.0,20.0,0.0
2019-08-17 06:00:00,0.0,3649.0,95.0,0.0,20.0,0.0
2019-08-17 07:00:00,0.0,3482.0,98.0,0.0,20.0,0.0
2019-08-17 08:00:00,0.0,3381.0,101.0,0.0,20.0,0.0
2019-08-17 09:00:00,0.0,3339.0,101.0,0.0,20.0,0.0
2019-08-17 10:00:00,0.0,3381.0,102.0,0.0,20.0,0.0
2019-08-17 11:00:00,0.0,3437.0,102.0,0.0,20.0,0.0
2019-08-17 12:00:00,7.0,3663.0,101.0,0.0,20.0,0.0
2019-08-17 13:00:00,21.0,4067.0,96.0,0.0,21.0,0.0
2019-08-17 14:00:00,17.0,4420.0,97.0,0.0,21.0,0.0
2019-08-17 15:00:00,30.0,4707.0,90.0,0.0,19.0,0.0
2019-08-17 16:00:00,26.0,4969.0,97.0,0.0,17.0,0.0
2019-08-17 17:00:00,15.0,5300.0,95.0,0.0,18.0,0.0
2019-08-17 18:00:00,8.0,5398.0,95.0,0.0,17.0,0.0
2019-08-17 19:00:00,6.0,5271.0,96.0,0.0,19.0,0.0
2019-08-17 20:00:00,10.0,5435.0,96.0,0.0,19.0,0.0
2019-08-17 21:00:00,11.0,5537.0,97.0,0.0,19.0,0.0
2019-08-17 22:00:00,10.0,5483.0,95.0,0.0,36.0,0.0
2019-08-17 23:00:00,6.0,5329.0,96.0,0.0,15.0,0.0
2019-08-18 00:00:00,5.0,5112.0,97.0,0.0,15.0,0.0
2019-08-18 01:00:00,0.0,4963.0,101.0,0.0,15.0,0.0
2019-08-18 02:00:00,0.0,4714.0,101.0,0.0,18.0,0.0
2019-08-18 03:00:00,0.0,4515.0,102.0,0.0,19.0,0.0
2019-08-18 04:00:00,0.0,4150.0,103.0,0.0,18.0,0.0
2019-08-18 05:00:00,0.0,3919.0,100.0,0.0,19.0,0.0
2019-08-18 06:00:00,0.0,3661.0,102.0,0.0,18.0,0.0
2019-08-18 07:00:00,0.0,3442.0,100.0,0.0,19.0,0.0
2019-08-18 08:00:00,0.0,3290.0,101.0,0.0,19.0,0.0
2019-08-18 09:00:00,0.0,3192.0,101.0,0.0,18.0,0.0
2019-08-18 10:00:00,0.0,3177.0,102.0,0.0,19.0,0.0
2019-08-18 11:00:00,0.0,3282.0,97.0,0.0,18.0,0.0
2019-08-18 12:00:00,7.0,3507.0,99.0,0.0,19.0,0.0
2019-08-18 13:00:00,42.0,3926.0,97.0,0.0,18.0,0.0
2019-08-18 14:00:00,53.0,4269.0,99.0,0.0,19.0,0.0
2019-08-18 15:00:00,49.0,4708.0,100.0,0.0,19.0,0.0
2019-08-18 16:00:00,33.0,5168.0,107.0,0.0,19.0,0.0
2019-08-18 17:00:00,37.0,5660.0,98.0,0.0,19.0,0.0
2019-08-18 18:00:00,43.0,6162.0,96.0,0.0,19.0,0.0
2019-08-18 19:00:00,48.0,6475.0,99.0,0.0,19.0,0.0
2019-08-18 20:00:00,24.0,6860.0,97.0,0.0,18.0,0.0
2019-08-18 21:00:00,13.0,7067.0,100.0,0.0,20.0,0.0
2019-08-18 22:00:00,15.0,7052.0,97.0,0.0,36.0,0.0
2019-08-18 23:00:00,3.0,6997.0,100.0,0.0,16.0,0.0
2019-08-19 00:00:00,2.0,6496.0,100.0,0.0,13.0,0.0
2019-08-19 01:00:00,0.0,6001.0,102.0,0.0,16.0,0.0
2019-08-19 02:00:00,0.0,5401.0,101.0,0.0,19.0,0.0
2019-08-19 03:00:00,0.0,4965.0,103.0,0.0,19.0,0.0
2019-08-19 04:00:00,0.0,4399.0,100.0,0.0,19.0,0.0
2019-08-19 05:00:00,0.0,3980.0,100.0,0.0,20.0,0.0
2019-08-19 06:00:00,0.0,3742.0,101.0,0.0,19.0,0.0
2019-08-19 07:00:00,0.0,3541.0,102.0,0.0,20.0,0.0
2019-08-19 08:00:00,0.0,3422.0,106.0,0.0,18.0,0.0
2019-08-19 09:00:00,0.0,3423.0,105.0,0.0,19.0,0.0
2019-08-19 10:00:00,0.0,3624.0,108.0,0.0,18.0,0.0
2019-08-19 11:00:00,0.0,4028.0,106.0,0.0,19.0,0.0
2019-08-19 12:00:00,0.0,4333.0,107.0,0.0,18.0,0.0
2019-08-19 13:00:00,1.0,4583.0,105.0,0.0,18.0,0.0
2019-08-19 14:00:00,2.0,4808.0,103.0,0.0,19.0,0.0
2019-08-19 15:00:00,6.0,5188.0,105.0,0.0,18.0,0.0
2019-08-19 16:00:00,20.0,5607.0,108.0,0.0,19.0,0.0
2019-08-19 17:00:00,28.0,6207.0,103.0,0.0,18.0,0.0
2019-08-19 18:00:00,25.0,6775.0,103.0,0.0,18.0,0.0
2019-08-19 19:00:00,33.0,7235.0,99.0,0.0,17.0,0.0
2019-08-19 20:00:00,24.0,7525.0,105.0,0.0,15.0,0.0
2019-08-19 21:00:00,12.0,7463.0,106.0,0.0,15.0,0.0
2019-08-19 22:00:00,10.0,7148.0,104.0,0.0,37.0,0.0
2019-08-19 23:00:00,9.0,6888.0,108.0,0.0,13.0,0.0
2019-08-20 00:00:00,1.0,6557.0,110.0,0.0,14.0,0.0
2019-08-20 01:00:00,0.0,6229.0,107.0,0.0,14.0,0.0
2019-08-20 02:00:00,0.0,5691.0,110.0,0.0,14.0,0.0
2019-08-20 03:00:00,0.0,5149.0,106.0,0.0,16.0,0.0
2019-08-20 04:00:00,0.0,4621.0,106.0,0.0,15.0,0.0
2019-08-20 05:00:00,0.0,4271.0,107.0,0.0,16.0,0.0
2019-08-20 06:00:00,0.0,3934.0,103.0,0.0,16.0,0.0
2019-08-20 07:00:00,0.0,3713.0,106.0,0.0,16.0,0.0
2019-08-20 08:00:00,0.0,3562.0,105.0,0.0,16.0,0.0
2019-08-20 09:00:00,0.0,3526.0,108.0,0.0,15.0,0.0
2019-08-20 10:00:00,0.0,3699.0,107.0,0.0,16.0,0.0
2019-08-20 11:00:00,0.0,4085.0,109.0,0.0,15.0,0.0
2019-08-20 12:00:00,3.0,4426.0,107.0,0.0,16.0,0.0
2019-08-20 13:00:00,10.0,4737.0,106.0,0.0,15.0,0.0
2019-08-20 14:00:00,24.0,4993.0,108.0,0.0,15.0,0.0
2019-08-20 15:00:00,67.0,5426.0,108.0,0.0,17.0,0.0
2019-08-20 16:00:00,56.0,5895.0,111.0,0.0,18.0,0.0
2019-08-20 17:00:00,79.0,6657.0,104.0,0.0,17.0,0.0
2019-08-20 18:00:00,71.0,7197.0,108.0,0.0,19.0,0.0
2019-08-20 19:00:00,57.0,7434.0,108.0,0.0,17.0,0.0
2019-08-20 20:00:00,79.0,7470.0,109.0,0.0,18.0,0.0
2019-08-20 21:00:00,63.0,7301.0,108.0,0.0,18.0,0.0
2019-08-20 22:00:00,59.0,6908.0,110.0,0.0,38.0,0.0
2019-08-20 23:00:00,36.0,6768.0,109.0,0.0,13.0,0.0
2019-08-21 00:00:00,4.0,6338.0,109.0,0.0,14.0,0.0
2019-08-21 01:00:00,0.0,6084.0,108.0,0.0,14.0,0.0
2019-08-21 02:00:00,0.0,5649.0,109.0,0.0,15.0,0.0
2019-08-21 03:00:00,0.0,5134.0,110.0,0.0,18.0,0.0
2019-08-21 04:00:00,0.0,4561.0,110.0,0.0,20.0,0.0
2019-08-21 05:00:00,0.0,4299.0,110.0,0.0,22.0,0.0
2019-08-21 06:00:00,0.0,3967.0,108.0,0.0,23.0,0.0
2019-08-21 07:00:00,0.0,3755.0,108.0,0.0,22.0,0.0
2019-08-21 08:00:00,0.0,3611.0,110.0,0.0,23.0,0.0
2019-08-21 09:00:00,0.0,3608.0,109.0,0.0,22.0,0.0
2019-08-21 10:00:00,0.0,3771.0,111.0,0.0,22.0,0.0
2019-08-21 11:00:00,0.0,4131.0,111.0,0.0,22.0,0.0
2019-08-21 12:00:00,5.0,4444.0,111.0,0.0,20.0,0.0
2019-08-21 13:00:00,46.0,4789.0,110.0,0.0,19.0,0.0
2019-08-21 14:00:00,73.0,5057.0,111.0,0.0,20.0,0.0
2019-08-21 15:00:00,80.0,5455.0,111.0,0.0,19.0,0.0
2019-08-21 16:00:00,74.0,6053.0,112.0,0.0,18.0,0.0
2019-08-21 17:00:00,77.0,6742.0,110.0,0.0,17.0,0.0
2019-08-21 18:00:00,78.0,7310.0,110.0,0.0,17.0,0.0
2019-08-21 19:00:00,76.0,7657.0,111.0,0.0,18.0,0.0
2019-08-21 20:00:00,77.0,7786.0,110.0,240.0,17.0,0.0
2019-08-21 21:00:00,76.0,7796.0,112.0,372.0,17.0,0.0
2019-08-21 22:00:00,63.0,7798.0,111.0,405.0,36.0,0.0
2019-08-21 23:00:00,19.0,7769.0,109.0,269.0,18.0,0.0
2019-08-22 00:00:00,3.0,7617.0,106.0,10.0,19.0,0.0
2019-08-22 01:00:00,0.0,7156.0,108.0,0.0,19.0,0.0
2019-08-22 02:00:00,0.0,6381.0,103.0,0.0,19.0,0.0
2019-08-22 03:00:00,0.0,5660.0,102.0,0.0,20.0,0.0
2019-08-22 04:00:00,0.0,4970.0,104.0,0.0,22.0,0.0
2019-08-22 05:00:00,0.0,4544.0,107.0,0.0,24.0,0.0
2019-08-22 06:00:00,0.0,4169.0,105.0,0.0,23.0,0.0
2019-08-22 07:00:00,0.0,3921.0,107.0,0.0,24.0,0.0
2019-08-22 08:00:00,0.0,3766.0,108.0,0.0,24.0,0.0
2019-08-22 09:00:00,0.0,3723.0,104.0,0.0,23.0,0.0
2019-08-22 10:00:00,0.0,3869.0,108.0,0.0,23.0,0.0
2019-08-22 11:00:00,0.0,4225.0,106.0,0.0,22.0,0.0
2019-08-22 12:00:00,9.0,4556.0,107.0,0.0,22.0,0.0
2019-08-22 13:00:00,51.0,4859.0,107.0,0.0,22.0,0.0
2019-08-22 14:00:00,77.0,5142.0,103.0,0.0,22.0,0.0
2019-08-22 15:00:00,81.0,5594.0,104.0,0.0,21.0,0.0
2019-08-22 16:00:00,71.0,6266.0,106.0,0.0,21.0,0.0
2019-08-22 17:00:00,68.0,6952.0,104.0,0.0,21.0,0.0
2019-08-22 18:00:00,67.0,7415.0,102.0,0.0,21.0,0.0
2019-08-22 19:00:00,75.0,7636.0,103.0,0.0,20.0,0.0
2019-08-22 20:00:00,74.0,7752.0,103.0,107.0,20.0,0.0
2019-08-22 21:00:00,73.0,7863.0,105.0,140.0,20.0,0.0
